ID,Text_lang,RelationshipFlags,EmotesTextID
75,Você saltita diante de %s.,2,15
76,%s saltita.,4,15
77,Você saltita.,6,15
78,"%s voltará logo. Aguenta aí, %s.",0,16
79,%s voltará logo. Aguenta aí.,1,16
80,Você disse a %s que voltará logo.,2,16
81,%s voltará logo.,4,16
82,Você avisa a todos que voltará logo.,6,16
83,%s se curva ante %s.,0,17
84,%s se curva ante você.,1,17
85,Você se curva ante %s.,2,17
86,%s se curva graciosamente.,4,17
87,Você se curva graciosamente.,6,17
91,%s solta um arroto alto.,4,18
92,Você solta um arroto alto.,6,18
93,%s acena para %s. Adeus!,0,19
94,%s acena para você. Adeus!,1,19
95,Você acena para %s. Adeus!,2,19
96,%s acena para todos. Adeus!,4,19
97,Você acena para todos. Adeus!,6,19
98,%s gargalha loucamente para %s.,0,20
99,%s gargalha loucamente para você.,1,20
100,Você gargalha loucamente para %s.,2,20
101,%s gargalha loucamente da situação.,4,20
102,Você gargalha loucamente da situação.,6,20
103,%s vibra com %s!,0,21
104,%s vibra com você.,1,21
105,Você vibra com %s.,2,21
106,%s vibra!,4,21
107,Você vibra!,6,21
108,"Imitando uma galinha, %s cisca em volta de %s. Vai, galinha! Vai, galinha!",0,22
109,"Imitando uma galinha, %s cisca em volta de você. Vai, galinha! Vai, galinha!",1,22
110,"Imitando uma galinha, você cisca em volta de %s. Vai, galinha! Vai, galinha!",2,22
111,"Imitando uma galinha, %s começa a ciscar. Vai, galinha! Vai, galinha!",4,22
112,"Imitando uma galinha, você começa a ciscar. Vai, galinha! Vai, galinha!",6,22
113,%s dá uma risada para %s.,0,23
114,%s dá uma risada para você.,1,23
115,Você dá uma risada para %s.,2,23
116,%s solta uma risada com gosto.,4,23
117,Você solta uma risada com gosto.,6,23
118,%s bate palmas com empolgação para %s.,0,24
119,%s bate palmas com empolgação para você.,1,24
120,Você bate palmas com empolgação para %s.,2,24
121,%s bate palmas com empolgação.,4,24
122,Você bate palmas com empolgação.,6,24
123,%s fita %s com um olhar confuso.,0,25
124,%s fita você com um olhar confuso.,1,25
125,Você fita %s com um olhar confuso.,2,25
126,A confusão de %s é completa.,4,25
127,Sua confusão é completa.,6,25
128,%s dá os parabéns a %s.,0,26
129,%s dá os parabéns a você.,1,26
130,Você dá os parabéns a %s.,2,26
131,%s dá os parabéns a todos.,4,26
132,Você dá os parabéns a todos em volta.,6,26
133,%s solta uma tosse seca.,0,27
134,%s solta uma tosse seca.,1,27
135,Você solta uma tosse seca.,2,27
136,%s dá uma tossidinha.,4,27
137,Você dá uma tossidinha.,6,27
138,%s se acovarda perante %s.,0,28
139,%s se acovarda perante você.,1,28
140,Você se acovarda perante %s.,2,28
141,%s se acovarda.,4,28
142,Você se acovarda.,6,28
143,%s estala as juntas dos dedos olhando para %s.,0,29
144,%s estala as juntas dos dedos olhando para você.,1,29
145,Você estala as juntas dos dedos olhando para %s.,2,29
146,%s estala as juntas dos dedos.,4,29
147,Você estala as juntas dos dedos.,6,29
148,%s estala as juntas dos dedos olhando para %s.,8,29
149,%s estala as juntas dos dedos olhando para você.,9,29
150,%s estala as juntas dos dedos.,12,29
151,%s se encolhe com medo de %s.,0,30
152,%s se encolhe com medo de você.,1,30
153,Você se encolhe com medo de %s.,2,30
154,%s se encolhe de medo.,4,30
155,Você se encolhe de medo.,6,30
156,%s chora no ombro de %s.,0,31
157,%s chora no seu ombro.,1,31
158,Você chora no ombro de %s.,2,31
159,%s chora.,4,31
160,Você chora.,6,31
161,%s tem curiosidade de saber o que %s está aprontando.,0,32
162,%s tem curiosidade de saber o que você está aprontando.,1,32
163,Você tem curiosidade de saber o que %s está aprontando.,2,32
164,%s expressa curiosidade.,4,32
165,Você expressa curiosidade.,6,32
166,%s expressa curiosidade.,12,32
167,%s faz uma reverência a %s.,0,33
168,%s lhe faz uma reverência.,1,33
169,Você faz uma reverência a %s.,2,33
170,%s faz uma reverência.,4,33
171,Você faz uma reverência.,6,33
172,%s dança com %s.,0,34
173,%s dança com você.,1,34
174,Você dança com %s.,2,34
175,%s desatina a dançar.,4,34
176,Você desatina a dançar.,6,34
177,%s faz um brinde a %s. Saúde!,0,35
178,%s faz um brinde a você. Saúde!,1,35
179,Você faz um brinde a %s. Saúde!,2,35
180,%s faz um brinde antes de mandar a bebida goela abaixo. Saúde!,4,35
181,Você faz um brinde antes de mandar a bebida goela abaixo. Saúde!,6,35
182,Um fio de baba escorre pelos lábios de %s.,0,36
183,Um fio de baba escorre pelos lábios de %s.,1,36
184,Um fio de baba escorre pelos seus lábios.,2,36
185,Um fio de baba escorre pelos lábios de %s.,4,36
186,Um fio de baba escorre pelos seus lábios.,6,36
187,%s começa a comer na frente de %s.,0,37
188,%s começa a comer na sua frente.,1,37
189,Você começa a comer na frente de %s.,2,37
190,%s começa a comer.,4,37
191,Você começa a comer.,6,37
192,%s olha %s de cima a baixo.,0,38
193,%s olha você de cima a baixo.,1,38
194,Você olha %s de cima a baixo.,2,38
195,%s lança um olhar vesgo a você.,4,38
196,Você faz cara de vesgo.,6,38
197,%s peida estrondosamente. Putz... que catinga.,0,39
198,%s peida estrondosamente. Putz... que catinga.,1,39
199,Você peida estrondosamente. Putz... que catinga.,2,39
200,%s peida estrondosamente. Putz... que catinga.,4,39
201,Você peida estrondosamente. Putz... que catinga.,6,39
202,%s se move impacientemente enquanto espera por %s.,0,40
203,%s se move impacientemente enquanto espera por você.,1,40
204,Você se move impacientemente enquanto espera por %s.,2,40
205,%s se move impacientemente.,4,40
206,Você se move impacientemente.,6,40
207,"%s mostra o muque para %s. Ui, como é grande!",0,41
208,"%s mostra o muque para você. Ui, como é grande!",1,41
209,"Você mostra o muque para %s. Ui, como é grande!",2,41
210,"%s mostra o muque. Ui, como é grande!",4,41
211,"Você mostra o muque. Ui, como é grande!",6,41
212,"%s mostra o muque. Ui, como é grande!",12,41
213,"%s franze o cenho para %s, de pura decepção.",0,42
214,"%s franze o cenho para você, de pura decepção.",1,42
215,"Você franze o cenho para %s, de pura decepção.",2,42
216,%s franze o cenho.,4,42
217,Você franze o cenho.,6,42
218,%s se espanta com %s.,0,43
219,%s se espanta com você.,1,43
220,Você se espanta com %s.,2,43
221,%s se espanta.,4,43
222,Você se espanta.,6,43
223,%s fita %s ardentemente.,0,44
224,%s fita você ardentemente.,1,44
225,Você fita %s ardentemente.,2,44
226,%s fita o horizonte.,4,44
227,Você fita o horizonte.,6,44
228,%s dá uma risadinha para %s.,0,45
229,%s dá uma risadinha para você.,1,45
230,Você dá uma risadinha para %s.,2,45
231,%s dá risadinhas.,4,45
232,Você dá uma risadinha.,6,45
233,%s encara %s furiosamente.,0,46
234,%s encara você furiosamente.,1,46
235,Você encara %s furiosamente.,2,46
236,%s encara furiosamente.,4,46
237,Você encara furiosamente.,6,46
238,%s tripudia sobre a desgraça de %s.,0,47
239,%s tripudia sobre a sua desgraça.,1,47
240,Você tripudia sobre a desgraça de %s.,2,47
241,%s tripudia sobre a desgraça de todos.,4,47
242,Você tripudia sobre a desgraça de todos.,6,47
243,%s cumprimenta %s calorosamente.,0,48
244,%s cumprimenta você calorosamente.,1,48
245,Você cumprimenta %s calorosamente.,2,48
246,%s cumprimenta a todos calorosamente.,4,48
247,Você cumprimenta a todos calorosamente.,6,48
248,%s sorri perversamente para %s.,0,49
249,%s sorri perversamente para você.,1,49
250,Você sorri perversamente para %s.,2,49
251,%s sorri perversamente.,4,49
252,Você sorri perversamente.,6,49
253,%s olha para %s e geme de dor.,0,50
254,%s olha para você e geme de dor.,1,50
255,Você olha para %s e geme de dor.,2,50
256,%s começa a gemer de dor.,4,50
257,Você começa a gemer de dor.,6,50
258,%s rasteja diante de %s como um serviçal obediente.,0,51
259,%s rasteja diante de você como um serviçal obediente.,1,51
260,Você rasteja diante de %s como um serviçal obediente.,2,51
261,"%s rasteja no chão, chafurdando em subserviência.",4,51
262,"Você rasteja no chão, chafurdando em subserviência.",6,51
263,%s dá uma olhada em %s e solta uma gargalhada!,0,52
264,%s dá uma olhada em você e solta uma gargalhada!,1,52
265,Você dá uma olhada em %s e solta uma gargalhada!,2,52
266,%s solta uma gargalhada estrondosa!,4,52
267,Você solta uma gargalhada estrondosa!,6,52
268,%s saúda %s.,0,53
269,%s saúda você.,1,53
270,Você saúda %s.,2,53
271,%s saúda a todos à sua volta.,4,53
272,Você saúda a todos à sua volta.,6,53
273,%s saúda a todos à sua volta.,12,53
274,%s está muito feliz com %s!,0,54
275,%s está muito feliz com você!,1,54
276,Você está muito feliz com %s!,2,54
277,%s está transbordando de felicidade!,4,54
278,Você está transbordando de felicidade!,6,54
279,%s saúda %s com um oi afetuoso!,0,55
280,%s saúda você com um oi afetuoso!,1,55
281,Você saúda %s com um oi afetuoso!,2,55
282,%s saúda a todos com um oi afetuoso!,4,55
283,Você saúda todos com um oi afetuoso!,6,55
284,%s abraça %s.,0,56
285,%s abraça você.,1,56
286,Você abraça %s.,2,56
287,%s precisa de um abraço!,4,56
288,Você precisa de um abraço!,6,56
289,%s está com fome. Talvez %s tenha comida...,0,57
290,%s está com fome. Talvez você tenha comida...,1,57
291,Você está com fome. Talvez %s tenha comida...,2,57
292,%s está com fome!,4,57
293,Você está com fome!,6,57
294,%s sopra um beijo para %s.,0,58
295,%s sopra um beijo para você.,1,58
296,Você sopra um beijo para %s.,2,58
297,%s sopra um beijo ao vento.,4,58
298,Você sopra um beijo ao vento.,6,58
299,%s se ajoelha diante de %s.,0,59
300,%s se ajoelha diante de você.,1,59
301,Você se ajoelha diante de %s.,2,59
302,%s se ajoelha.,4,59
303,Você se ajoelha.,6,59
304,%s ri de %s.,0,60
305,%s ri de você.,1,60
306,Você ri de %s.,2,60
307,%s ri.,4,60
308,Você ri.,6,60
309,%s se deita diante de %s.,0,61
310,%s se deita diante de você.,1,61
311,Você se deita diante de %s.,2,61
312,%s se deita.,4,61
313,Você se deita.,6,61
314,%s faz massagem nos ombros de %s.,0,62
315,%s faz massagem nos seus ombros.,1,62
316,Você faz massagem nos ombros de %s.,2,62
317,%s precisa de uma massagem!,4,62
318,Você precisa de uma massagem!,6,62
319,,0,63
320,,1,63
321,,2,63
322,,4,63
323,,6,63
324,%s baixa as calças e mostra a bunda para todos.,0,64
325,%s baixa as calças e mostra a bunda para todos.,1,64
326,Você baixa as calças e mostra a bunda para todos.,2,64
327,%s baixa as calças e mostra a bunda para todos.,4,64
328,Você baixa as calças e mostra a bunda para todos.,6,64
329,%s baixa as calças e mostra a bunda para todos.,8,64
330,%s baixa as calças e mostra a bunda para todos.,9,64
331,%s baixa as calças e mostra a bunda para todos.,12,64
332,"Meditando em silêncio, %s lamenta a morte de %s.",0,65
333,"Meditando em silêncio, %s lamenta a sua morte.",1,65
334,"Meditando em silêncio, você lamenta a morte de %s.",2,65
335,"Meditando em silêncio, %s lamenta a perda dos que se foram.",4,65
336,"Meditando em silêncio, você lamenta a perda dos que se foram.",6,65
337,%s diz NÃO para %s. Não adianta insistir.,0,66
338,%s diz NÃO para você. Não adianta insistir.,1,66
339,Você diz NÃO para %s. Não adianta insistir.,2,66
340,%s diz claramente: NÃO.,4,66
341,Você diz claramente: NÃO.,6,66
342,%s acena com a cabeça para %s.,0,67
343,%s acena com a cabeça para você.,1,67
344,Você acena com a cabeça para %s.,2,67
345,%s acena com a cabeça.,4,67
346,Você acena com a cabeça.,6,67
347,%s tira meleca do nariz e mostra para %s.,0,68
348,%s tira meleca do nariz e mostra para você.,1,68
349,Você tira meleca do nariz e mostra para %s.,2,68
350,"%s faz uma limpeza demorada no ""salão"".",4,68
351,"Você faz uma limpeza demorada no ""salão"".",6,68
352,%s tira meleca do nariz e mostra para %s.,8,68
353,%s tira meleca do nariz e mostra para você.,9,68
354,%s dá uma olhada em %s e entra em pânico.,0,69
355,%s dá uma olhada em você e entra em pânico.,1,69
356,Você dá uma olhada em %s e entra em pânico.,2,69
357,%s corre em círculos num pânico frenético.,4,69
358,Você corre em círculos num pânico frenético.,6,69
359,%s observa %s atentamente.,0,70
360,%s observa você atentamente.,1,70
361,Você observa %s atentamente.,2,70
362,%s olha ao redor atentamente.,4,70
363,Você olha ao redor atentamente.,6,70
364,%s faz súplicas a %s.,0,71
365,%s faz súplicas a você.,1,71
366,Você faz súplicas a %s.,2,71
367,%s cai de joelhos e suplica desesperadamente.,4,71
368,Você cai de joelhos e suplica desesperadamente.,6,71
369,%s cai de joelhos e suplica desesperadamente.,12,71
370,%s aponta para %s.,0,72
371,%s aponta para você.,1,72
372,Você aponta para %s.,2,72
373,%s aponta para o nada.,4,72
374,Você aponta para o nada.,6,72
375,%s cutuca %s. Ei!,0,73
376,%s cutuca você. Ei!,1,73
377,Você cutuca %s. Ei!,2,73
378,%s cutuca a própria barriga e ri.,4,73
379,Você cutuca a própria barriga e ri.,6,73
380,%s cutuca a própria barriga e ri.,12,73
381,%s ora por %s.,0,74
382,%s ora por você.,1,74
383,Você ora por %s.,2,74
384,%s ora para os deuses.,4,74
385,Você ora para os deuses.,6,74
386,%s solta um rugido selvagem para %s. Que feroz!,0,75
387,%s solta um rugido selvagem para você. Que feroz!,1,75
388,Você solta um rugido selvagem para %s. Que feroz!,2,75
389,%s solta um rugido selvagem. Que feroz!,4,75
390,Você solta um rugido selvagem. Que feroz!,6,75
391,%s rola no chão de tanto rir de %s.,0,76
392,%s rola no chão de tanto rir de você.,1,76
393,Você rola no chão de tanto rir de %s.,2,76
394,%s rola no chão de tanto rir.,4,76
395,Você rola no chão de tanto rir.,6,76
396,%s faz um gesto grosseiro para %s.,0,77
397,%s faz um gesto grosseiro para você.,1,77
398,Você faz um gesto grosseiro para %s.,2,77
399,%s faz um gesto grosseiro.,4,77
400,Você faz um gesto grosseiro.,6,77
401,%s saúda %s com respeito.,0,78
402,%s saúda você com respeito.,1,78
403,Você saúda %s com respeito.,2,78
404,%s presta continência.,4,78
405,Você presta continência.,6,78
406,%s coça %s. Que unhas grandes!,0,79
407,%s coça você. Que unhas grandes!,1,79
408,Você coça %s. Que unhas grandes!,2,79
409,"%s se coça. Ah, que alívio!",4,79
410,"Você se coça. Ah, que alívio!",6,79
411,"%s se coça. Ah, que alívio!",12,79
412,%s acha que %s é um anjo que caiu do céu.,0,80
413,%s acha que você é um anjo que caiu do céu.,1,80
414,Você acha que %s é um anjo que caiu do céu.,2,80
415,%s é areia demais para qualquer caminhão.,4,80
416,Você é areia demais para qualquer caminhão.,6,80
417,%s é areia demais para qualquer caminhão.,12,80
418,,0,81
419,,1,81
420,,2,81
421,,4,81
422,,6,81
423,,8,81
424,,9,81
425,,12,81
426,%s grita com %s.,0,82
427,%s grita com você.,1,82
428,Você grita com %s.,2,82
429,%s grita.,4,82
430,Você grita.,6,82
431,%s dá de ombros para %s. Sei lá...,0,83
432,%s dá de ombros para você. Sei lá...,1,83
433,Você dá de ombros para %s. Sei lá...,2,83
434,%s dá de ombros. Sei lá...,4,83
435,Você dá de ombros. Sei lá...,6,83
436,%s sorri timidamente para %s.,0,84
437,%s sorri timidamente para você.,1,84
438,Você sorri timidamente para %s.,2,84
439,%s sorri timidamente.,4,84
440,Você sorri timidamente.,6,84
441,%s suspira para %s.,0,85
442,%s suspira para você.,1,85
443,Você suspira para %s.,2,85
444,%s solta um longo suspiro.,4,85
445,Você solta um longo suspiro.,6,85
446,,4,86
447,,6,86
448,%s adormece. Zzzzzzz.,4,87
449,Você adormece. Zzzzzzz.,6,87
450,%s arreganha os dentes e rosna para %s.,0,88
451,%s arreganha os dentes e rosna para você.,1,88
452,Você arreganha os dentes e rosna para %s.,2,88
453,%s arreganha os dentes e rosna.,4,88
454,Você arreganha os dentes e rosna.,6,88
455,%s arreganha os dentes e rosna para %s.,8,88
456,%s arreganha os dentes e rosna para você.,9,88
457,%s arreganha os dentes e rosna.,12,88
458,,0,89
459,,1,89
460,,2,89
461,%s cospe no chão.,4,89
462,Você cospe no chão.,6,89
463,%s dá uma encarada em %s.,0,90
464,%s dá uma encarada em você.,1,90
465,Você dá uma encarada em %s.,2,90
466,%s encara o horizonte.,4,90
467,Você encara o horizonte.,6,90
468,%s se surpreende com as ações de %s.,0,91
469,%s se surpreende com as suas ações.,1,91
470,Você se surpreende com as ações de %s.,2,91
471,%s está muito surpreso!,4,91
472,Você está muito surpreso!,6,91
473,%s se rende perante o poder de %s. Eis a angústia da derrota...,0,92
474,%s se rende perante o seu poder. Eis a angústia da derrota...,1,92
475,Você se rende perante o poder de %s. Eis a angústia da derrota...,2,92
476,%s se rende aos adversários.,4,92
477,Você se rende aos adversários.,6,92
478,%s se rende aos adversários.,12,92
479,%s quer colocar tudo em pratos limpos com %s.,0,93
480,%s quer colocar tudo em pratos limpos com você.,1,93
481,Você quer colocar tudo em pratos limpos com %s.,2,93
482,"Ninguém está interessado, mas %s fala sozinho mesmo assim.",4,93
483,"Ninguém está interessado, mas você não para de falar.",6,93
484,"Ninguém está interessado, mas %s fala sozinha mesmo assim.",12,93
485,%s fala animadamente com %s.,0,94
486,%s fala animadamente com você.,1,94
487,Você fala animadamente com %s.,2,94
488,%s fala animadamente com todos.,4,94
489,Você fala animadamente com todos.,6,94
490,%s questiona %s.,0,95
491,%s questiona você.,1,95
492,Você questiona %s.,2,95
493,%s questiona o sentido da vida.,4,95
494,Você questiona o sentido da vida.,6,95
495,%s bate o pé enquanto espera %s.,0,96
496,%s bate o pé enquanto espera você.,1,96
497,Você bate o pé enquanto espera %s.,2,96
498,%s bate o pé. Anda logo!,4,96
499,Você bate o pé. Anda logo!,6,96
500,%s bate o pé enquanto espera por %s.,8,96
501,%s bate o pé enquanto espera por você.,9,96
502,%s bate o pé. Anda logo!,12,96
503,%s agradece a %s.,0,97
504,%s lhe agradece.,1,97
505,Você agradece a %s.,2,97
506,%s agradece a todos.,4,97
507,Você agradece a todos em volta.,6,97
508,%s ameaça %s com fúria destruidora.,0,98
509,%s ameaça você com fúria destruidora.,1,98
510,Você ameaça %s com fúria destruidora.,2,98
511,%s ameaça todos em volta com fúria destruidora.,4,98
512,Você ameaça todos em volta com fúria destruidora.,6,98
513,%s diz a %s que está cansado.,0,99
514,%s lhe diz que está cansado.,1,99
515,Você diz a %s que sente muito cansaço.,2,99
516,%s diz a todos que está cansado.,4,99
517,Você diz a todos que sente muito cansaço.,6,99
518,%s diz a %s que está cansada.,8,99
519,%s lhe diz que está cansada.,9,99
520,%s diz a todos que está cansada.,12,99
521,%s se deleita com a glória da vitória junto com %s.,0,100
522,%s se deleita com a glória da vitória junto com você.,1,100
523,Você se deleita com a glória da vitória junto com %s.,2,100
524,%s se deleita com a glória da vitória.,4,100
525,Você se deleita com a glória da vitória.,6,100
526,%s acena para %s.,0,101
527,%s acena para você.,1,101
528,Você acena para %s.,2,101
529,%s acena.,4,101
530,Você acena.,6,101
531,%s dá as boas-vindas a %s.,0,102
532,%s lhe dá as boas-vindas.,1,102
533,Você dá as boas-vindas a %s.,2,102
534,%s dá as boas-vindas a todos.,4,102
535,Você dá as boas-vindas a todos.,6,102
536,%s se queixa pateticamente a %s.,0,103
537,%s se queixa pateticamente a você.,1,103
538,Você se queixa pateticamente a %s.,2,103
539,%s se queixa pateticamente.,4,103
540,Você se queixa pateticamente.,6,103
541,%s assovia alto.,0,104
542,%s assovia alto.,1,104
543,Você assovia alto.,2,104
544,%s assovia forte.,4,104
545,Você assovia forte.,6,104
546,%s trabalha com %s.,0,105
547,%s trabalha com você.,1,105
548,Você trabalha com %s.,2,105
549,%s começa a trabalhar.,4,105
550,Você começa a trabalhar.,6,105
551,%s boceja para %s.,0,106
552,%s boceja para você.,1,106
553,Você boceja para %s.,2,106
554,%s boceja.,4,106
555,Você boceja.,6,106
556,%s fica perplexo com %s.,0,107
557,%s fica perplexo com você.,1,107
558,Você fica perplexo com %s.,2,107
559,%s fica perplexo com a situação.,4,107
560,Você fica perplexo com a situação.,6,107
561,%s tenta acalmar %s.,0,108
562,%s tenta acalmar você.,1,108
563,Você tenta acalmar %s.,2,108
564,%s permanece calmo.,4,108
565,Você permanece calmo.,6,108
566,%s diz a %s que está com frio.,0,109
567,%s lhe diz que está com frio.,1,109
568,Você diz a %s que está com frio.,2,109
569,%s diz a todos que está com frio.,4,109
570,Você diz a todos que está com frio.,6,109
571,%s diz a %s que está com frio.,8,109
572,%s lhe diz que está com frio.,9,109
573,%s diz a todos que está com frio.,12,109
574,%s conforta %s.,0,110
575,%s conforta você.,1,110
576,Você conforta %s.,2,110
577,%s precisa de conforto.,4,110
578,Você precisa de conforto.,6,110
579,%s se chamega em %s.,0,111
580,%s se chamega em você.,1,111
581,Você se chamega em %s.,2,111
582,%s precisa de um chamego.,4,111
583,Você precisa de um chamego.,6,111
584,%s se abaixa atrás de %s.,0,112
585,%s se abaixa atrás de você.,1,112
586,Você se abaixa atrás de %s.,2,112
587,%s se abaixa para se proteger.,4,112
588,Você se abaixa para se proteger.,6,112
589,%s acha que %s é cria de uma ronquifuça.,0,113
590,%s acha que você é cria de uma ronquifuça.,1,113
591,Você acha que %s é cria de uma ronquifuça.,2,113
592,%s acha que todos em volta são cria de ronquifuça.,4,113
593,Você acha que todos em volta são cria de ronquifuça.,6,113
594,%s acha que todos em volta são cria de ronquifuça.,12,113
595,%s se apresenta a %s.,0,114
596,%s se apresenta a você.,1,114
597,Você se apresenta a %s.,2,114
598,%s se apresenta a todos.,4,114
599,Você se apresenta a todos.,6,114
600,%s se apresenta a %s.,8,114
601,%s se apresenta a você.,9,114
602,%s se apresenta a todos.,12,114
603,%s diz a %s que estava só de brinks!,0,115
604,%s lhe diz que estava só de brinks!,1,115
605,Você diz a %s que estava só de brinks!,2,115
606,%s estava só de brinks!,4,115
607,Você estava só de brinks!,6,115
608,%s diz a %s que estava só de brinks!,8,115
609,%s lhe diz que estava só de brinks!,9,115
610,%s dá uma lambida em %s.,0,116
611,%s lhe dá uma lambida.,1,116
612,Você dá uma lambida em %s.,2,116
613,%s lambe os beiços.,4,116
614,Você lambe os beiços.,6,116
615,%s lambe os beiços.,12,116
616,%s presta atenção em %s.,0,117
617,%s presta atenção em você.,1,117
618,Você presta atenção em %s.,2,117
619,%s está prestando atenção!,4,117
620,Você está prestando atenção!,6,117
621,%s diz a %s que está completamente perdido.,0,118
622,%s diz a você que está completamente perdido.,1,118
623,Você diz a %s que não faz a menor ideia de onde está.,2,118
624,%s não faz a menor ideia de onde está.,4,118
625,Você não faz a menor ideia de onde está.,6,118
626,%s diz a %s que está completamente perdida.,8,118
627,%s diz a você que está completamente perdida.,9,118
628,%s zomba da idiotice de %s.,0,119
629,%s zomba da sua idiotice.,1,119
630,Você zomba da idiotice de %s.,2,119
631,%s zomba da vida e de tudo que ela representa.,4,119
632,Você zomba da vida e de tudo que ela representa.,6,119
633,%s julga as ações de %s.,0,120
634,%s julga as suas ações.,1,120
635,Você julga as ações de %s.,2,120
636,%s julga a situação.,4,120
637,Você julga a situação.,6,120
638,%s dá o bote em %s.,0,121
639,%s dá o bote em você.,1,121
640,Você dá o bote em %s.,2,121
641,%s se lança das sombras.,4,121
642,Você se lança das sombras.,6,121
643,%s enaltece %s generosamente.,0,122
644,%s enaltece você generosamente.,1,122
645,Você enaltece %s generosamente.,2,122
646,%s enaltece a Luz.,4,122
647,Você enaltece a Luz.,6,122
648,%s ronrona para %s.,0,123
649,%s ronrona para você.,1,123
650,Você ronrona para %s.,2,123
651,%s ronrona como um gato.,4,123
652,Você ronrona como um gato.,6,123
653,%s se intrigou com %s.,0,124
654,%s se intrigou com você. O que você está fazendo?,1,124
655,Você se intrigou com %s.,2,124
656,%s se intrigou. O que está acontecendo aqui?,4,124
657,Você se intrigou. O que está acontecendo aqui?,6,124
658,%s olha para %s e levanta a mão.,0,125
659,%s olha para você e levanta a mão.,1,125
660,Você olha para %s e levanta a mão.,2,125
661,%s levanta a mão.,4,125
662,Você levanta a mão.,6,125
663,%s olha para %s e levanta a mão.,8,125
664,%s olha para você e levanta a mão.,9,125
665,%s levanta a mão.,12,125
666,%s diz a %s que está pronto!,0,126
667,%s diz a você que está pronto!,1,126
668,Você diz a %s que está tudo pronto!,2,126
669,%s diz a todos que está tudo pronto!,4,126
670,Você diz a todos que está tudo pronto!,6,126
671,%s diz a você que está pronta!,9,126
672,%s diz a todos que está pronta!,12,126
673,%s rebola na frente de %s.,0,127
674,%s rebola na sua frente.,1,127
675,Você rebola na frente de %s.,2,127
676,%s rebola para o povo.,4,127
677,Você rebola para o povo.,6,127
678,"%s está tremendo ao lado de %s. Ai, que meda!",0,128
679,"%s está tremendo ao seu lado. Ai, que meda!",1,128
680,"Você está tremendo ao lado de %s. Ai, que meda!",2,128
681,"%s está tremendo. Ai, que meda!",4,128
682,"Você está tremendo. Ai, que meda!",6,128
683,"%s está tremendo. Ai, que meda!",12,128
