ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
4274,"Fenrus, o Devorador",,,,1,1,0,0,20180,0,0,0,0,1,1,1,0,0,0
4275,Arquimago Arugal,,,,1,7,0,0,2353,0,0,0,0,1,1,1,6322,0,0
4780,Carneiro Preto,,,,0,1,0,0,2784,0,0,0,1,1,1,1,0,0,0
5198,Lobo de Montaria Ártico,,,,0,1,0,0,1166,0,0,0,1,1,1,1,0,0,0
7109,Devoto Vil Flamejade,,,,0,3,0,0,11334,0,0,0,0,0,0,0,0,0,0
7380,Gato Siamês,,,,0,12,0,0,5585,0,0,0,1,1,1,1,0,0,0
7381,Gato Tigrado Cinzento,,,,0,12,0,0,5555,0,0,0,1,1,1,1,0,0,0
7382,Gato Tigrado Amarelo,,,,0,12,0,0,5554,0,0,0,1,1,1,1,0,0,0
7383,Gato Tigrado Preto,,,,0,12,0,0,5448,0,0,0,1,1,1,1,0,0,0
7384,Gato Crespo,,,,0,12,0,0,5586,0,0,0,1,1,1,1,0,0,0
7385,Gato Bombaim,,,,0,12,0,0,5556,0,0,0,1,1,1,1,0,0,0
7386,Gatinho Branco,,,,0,12,0,0,9990,0,0,0,1,1,1,1,0,0,0
7387,Arara-da-asa-verde,,,,0,12,0,3,5207,0,0,0,1,1,1,1,0,0,0
7388,Cacatua,,,,0,12,0,3,6189,0,0,0,1,1,1,1,0,0,0
7389,Senegal,,,,0,12,0,3,6190,0,0,0,1,1,1,1,0,0,0
7390,Cacatua,,,,0,12,0,3,6191,0,0,0,1,1,1,1,0,0,0
7391,Arara-jacinto,,,,0,12,0,3,6192,0,0,0,1,1,1,1,0,0,0
7392,Galinha Selvagem,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
7393,Galinha d'Angola Branca,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
7394,Galinha Ancona,,,,0,12,0,0,5369,0,0,0,1,1,1,1,0,0,0
7395,Barata da Cidade Baixa,,,,0,12,0,0,2177,0,0,0,1,1,1,1,0,0,0
7543,Dragonetinho Negro,,,,0,12,0,3,6288,0,0,0,1,1,1,1,0,0,0
7544,Dragonetinho Carmesim,,,,0,12,0,3,6290,0,0,0,1,1,1,1,0,0,0
7545,Dragonetinho Esmeralda,,,,0,12,0,3,6291,0,0,0,1,1,1,1,0,0,0
7546,Dragonetinho Brônzeo,,,,0,12,0,3,6292,0,0,0,1,1,1,1,0,0,0
7547,Dragonetinho Lazúli,,,,0,12,0,3,6293,0,0,0,1,1,1,1,0,0,0
7548,Faelito,,,,0,12,303,0,6294,0,0,0,1,1,1,1,0,0,0
7549,Sapo Arborícola,,,,0,12,0,0,6295,0,0,0,1,1,1,1,0,0,0
7550,Sapo dos Bosques,,,,0,12,0,0,901,0,0,0,1,1,1,1,0,0,0
7551,Rã Saltadora,,,,0,12,0,0,6296,0,0,0,1,1,1,1,0,0,0
7552,Rã da Ilha,,,,0,12,0,0,6297,0,0,0,1,1,1,1,0,0,0
7553,Corujão-orelhudo,,,,0,12,0,3,4615,0,0,0,1,1,1,1,0,0,0
7554,Coruja da Neve,,,,0,14,0,3,6298,0,0,0,1,1,1,1,0,0,0
7555,Falcoruja,,,,0,12,0,3,6299,0,0,0,1,1,1,1,0,0,0
7556,Coráquila,,,,0,12,0,3,6300,0,0,0,1,1,1,1,0,0,0
7560,Coelho-nevinhal,,,,0,12,0,0,328,0,0,0,1,1,1,1,0,0,0
7561,Cobra Albina,,,,0,12,0,0,2955,0,0,0,1,1,1,1,0,0,0
7562,Cobra Marrom,,,,0,12,0,0,2957,0,0,0,1,1,1,1,0,0,0
7563,Corredor Azul,,,,0,12,0,0,2956,0,0,0,1,1,1,1,0,0,0
7565,Cobra-rei Preta,,,,0,12,0,0,1206,0,0,0,1,1,1,1,0,0,0
7566,Cobra Escarlate,,,,0,12,0,0,2954,0,0,0,1,1,1,1,0,0,0
7567,Cobra Carmesim,,,,0,12,0,0,6303,0,0,0,1,1,1,1,0,0,0
7568,Cobra-de-fita,,,,0,12,0,0,2954,0,0,0,1,1,1,1,0,0,0
7569,Cobra d'Água Verde,,,,0,12,0,0,1986,0,0,0,1,1,1,1,0,0,0
7570,Fogo-fátuo Élfico,,,,0,12,0,0,1824,0,0,0,1,1,1,1,0,0,0
7952,Zjolnir,,Tratador de Raptores,,0,7,0,0,7037,0,0,0,100,0,0,0,6680,0,0
8376,Frango Mecânico,,,,0,12,0,0,7920,0,0,0,1,1,1,1,0,0,0
9656,Bombinha de Estimação,,,,0,12,0,0,8909,0,0,0,1,1,1,1,0,0,0
9657,Fumacinho,,,,0,12,0,0,8910,0,0,0,1,1,1,1,0,0,0
9662,Dragoletinha,,,,0,12,303,3,6294,0,0,0,1,1,1,1,0,0,0
9936,Gatinho Corrompido,,,,0,12,0,0,9209,0,0,0,1,1,1,1,0,0,0
10259,Filhote de Worg,,,,0,12,0,0,9563,9572,0,0,1,0,0,0,0,0,0
10261,Canisvil Ardente,,,,0,3,0,0,1913,0,0,0,0,0,0,0,0,0,0
10414,Horror Remendado,,,,1,6,0,0,1693,0,0,0,0,1,1,1,0,0,0
10578,Bom'bay,,Mandingueiro em Treinamento,,0,7,0,0,9911,0,0,0,100,0,0,0,4993,0,0
10598,Aranita Queimateia,,,,0,12,0,0,27718,0,0,0,1,1,0,0,0,0,0
11236,Papagaio de Sangue,,,,0,12,0,3,9554,0,0,0,1,1,1,1,0,0,0
11325,Pandinha,,,,0,12,0,0,10990,0,0,0,1,1,1,1,0,0,0
11326,Diablinho,,Lorde do Terror,,0,12,0,0,10992,0,0,0,1,1,1,1,0,0,0
11327,Zergnídeo,,,,0,12,0,0,10993,0,0,0,1,1,1,1,0,0,0
11502,Ragnaros,,,,1,4,0,0,11121,0,0,0,0,1,1,1,0,0,0
11822,Guardião da Clareira da Lua,Guardiã da Clareira da Lua,,,0,7,0,0,11774,11775,11776,11777,25,25,25,25,14475,0,12523
11859,Demonarca,,,,0,3,19,0,64965,0,0,0,0,1,1,1,0,0,0
12222,Lodo Rastejante,,,,1,15,0,0,14350,0,0,0,0,0,0,0,0,0,0
12350,Raptor de Montaria Violeta,,,,0,1,0,0,6473,0,0,0,1,1,1,1,0,0,0
12419,Sapo Realista,,,,0,12,0,0,901,0,0,0,1,1,1,1,0,0,0
14042,Rytama,,Atante dos Moro'gai,,0,7,0,0,14193,0,0,0,0,0,0,0,0,0,0
14143,Ar'lia,,Moro'Gai,,0,12,0,0,14192,0,0,0,0,0,0,0,0,0,0
14305,Órfão Humano,,,,0,12,0,0,338,0,0,0,0,1,1,1,0,0,0
14421,Cão-da-pradaria Castanho,,,,0,12,0,0,1072,0,0,0,1,1,1,1,0,0,0
14444,Órfão Orc,,,,0,12,0,0,14589,0,0,0,0,1,1,1,0,0,0
14505,Corcel Medonho,,,,0,3,0,0,14554,0,0,0,1,1,1,1,0,0,0
14629,Mordelisca Cabeçuda,,,,0,12,0,0,14657,0,0,0,1,1,1,1,0,0,0
14630,Mordelisca Couraçada,,,,0,12,0,0,14658,0,0,0,1,1,1,1,0,0,0
14631,Mordelisca Verde,,,,0,12,0,0,14659,0,0,0,1,1,1,1,0,0,0
14632,Mordelisca Falconil,,,,0,12,0,0,14660,0,0,0,1,1,1,1,0,0,0
14633,Mordelisca Albina,,,,0,12,0,0,14661,0,0,0,1,1,1,1,0,0,0
14744,Uivador Lobo do Gelo,,,,0,1,0,0,92901,0,0,0,1,1,1,1,0,0,0
14755,Pequeno Dragão Verde,,,,0,12,0,3,14778,0,0,0,1,1,1,1,0,0,0
14756,Pequeno Dragão Vermelho,,,,0,12,0,3,14779,0,0,0,1,1,1,1,0,0,0
14878,Jublinho,,,,0,12,0,0,14938,0,0,0,1,1,1,1,0,0,0
15186,Murquinho,,,,0,12,0,0,15369,0,0,0,1,1,1,1,0,0,0
15356,Murloquinho Azul,,,,0,12,0,0,15393,0,0,0,1,1,1,1,0,0,0
15357,Murloquinho Roxo,,,,0,12,0,0,15397,0,0,0,1,1,1,1,0,0,0
15358,Lurky,,,,0,12,0,0,15398,0,0,0,1,1,1,1,0,0,0
15359,Murloquinho Rosa,,,,0,12,0,0,15396,0,0,0,1,1,1,1,0,0,0
15360,Murloquinho Verde,,,,0,12,0,0,15394,0,0,0,1,1,1,1,0,0,0
15361,Murki,,,,0,12,0,0,15395,0,0,0,1,1,1,1,0,0,0
15429,Gosmícula Nojenta,,,,0,12,0,0,15436,0,0,0,1,1,1,1,0,0,0
15548,Garanhão Espectral,,,,1,6,0,0,16408,0,0,0,0,0,0,0,0,0,0
15661,Tubarinho,,,,0,12,0,0,15595,0,0,0,1,1,1,1,0,0,0
15698,Ajudante do Papai Inverno,,,,0,12,0,0,15660,0,0,0,1,1,1,1,0,0,0
15699,Yeti Mecânico Pacato,,,,0,12,0,0,10269,0,0,0,1,1,1,1,0,0,0
15705,Pequeno Ajudante do Inverno,,,,0,12,0,0,15663,0,0,0,1,1,1,1,0,0,0
15706,Rena-do-inverno,,,,0,12,0,0,15904,0,0,0,1,0,0,0,0,0,0
15710,Bonequinho de Neve,,,,0,12,0,0,13610,0,0,0,0,0,0,0,0,0,0
16069,Gurky,,,,0,12,0,0,15984,0,0,0,1,1,1,1,0,0,0
16085,Ligeirinho Coração,,,,0,12,0,3,15992,0,0,0,1,1,1,1,0,0,0
16445,Terky,,,,0,12,0,0,15398,0,0,0,1,1,1,1,0,0,0
16456,Vareta,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
16547,Ligeirinho,,,,0,12,0,0,16259,0,0,0,1,1,1,1,0,0,0
16548,Sr. Remexe,,,,0,12,0,0,27681,0,0,0,1,1,1,1,0,0,0
16549,Ratinho Bigodes,,,,0,12,0,0,2176,0,0,0,1,1,1,1,0,0,0
16628,Leiloeira Caidori,,,,0,7,0,0,16694,0,0,0,1,1,1,1,0,0,0
16701,Espírito do Verão,,,,0,12,0,3,16587,0,0,0,1,1,1,1,0,0,0
16800,Grão-Magíster Rommath,,,,1,7,0,0,19706,0,0,0,0,1,1,1,29114,0,0
16801,Halduron Asaluz,,General-patrulheiro de Luaprata,,1,7,0,0,19707,0,0,0,0,1,1,1,24324,24324,24326
17026,Grommash Grito Infernal,,Chefe do Clã Brado Guerreiro,,1,7,0,0,21575,0,0,0,0,0,0,0,24409,0,0
17252,Guarda Vil,,,,0,3,29,0,64802,0,0,0,1,1,1,1,22199,0,0
17254,Ash'ana,,,,0,12,0,0,37949,0,0,0,1,1,1,1,0,0,0
17255,Hipogrifinho,,,,0,12,0,3,16943,0,0,0,1,0,0,0,0,0,0
18063,Garrosh,,Filho de Grito Infernal,,1,7,0,0,17452,0,0,0,0,0,0,0,23428,23428,0
18075,Mannoroth,,,,1,3,0,0,17469,0,0,0,0,0,0,0,28365,0,0
18377,Mantícora Vermelha Veloz,,,,0,1,0,0,17719,0,0,0,0,0,0,0,0,0,0
18381,Dragonete Etéreo,,,,0,12,0,3,17723,0,0,0,1,1,1,1,0,0,0
18839,Lagostim Mágico,,,,0,12,0,0,18269,0,0,0,1,1,1,1,0,0,0
19044,"Gruul, o Matador de Dragões",,,,1,5,0,0,18698,0,0,0,0,1,1,1,0,0,0
19622,Kael'thas Andassol,,Senhor dos Elfos Sangrentos,,1,7,0,0,20023,0,0,0,1,1,1,1,0,0,0
19935,Soridormi,,A Escama das Areias,,1,2,0,0,20222,0,0,0,0,0,0,0,30441,0,0
20245,Seu Gatinho,,,,0,12,0,0,9989,0,0,0,0,0,0,0,0,0,0
20246,Manny,,,,0,12,0,0,9990,0,0,0,1,1,1,1,0,0,0
20247,Gatinho,,,,0,12,0,0,5556,0,0,0,1,1,1,1,0,0,0
20350,Kel'Thuzad,,Kirin Tor,,0,7,0,0,19548,0,0,0,0,0,0,0,0,0,0
20408,Morelita de Mana,,,,0,12,0,3,19600,0,0,0,1,1,1,1,0,0,0
20472,Coelho Castanho,,,,0,12,0,0,4626,0,0,0,1,1,1,1,0,0,0
21008,Mariposa Amarela,,,,0,12,0,3,19985,0,0,0,1,1,1,1,0,0,0
21009,Mariposa Vermelha,,,,0,12,0,3,19986,0,0,0,1,1,1,1,0,0,0
21010,Mariposa Azul,,,,0,12,0,3,19987,0,0,0,1,1,1,1,0,0,0
21018,Mariposa Branca,,,,0,12,0,3,19999,0,0,0,0,0,0,0,0,0,0
21055,Falcodraguinho Dourado,,,,0,12,0,3,20026,0,0,0,1,1,1,1,0,0,0
21056,Falcodraguinho Azul,,,,0,12,0,3,20029,0,0,0,1,1,1,1,0,0,0
21063,Falcodraguinho Prateado,,,,0,12,0,3,20037,0,0,0,1,1,1,1,0,0,0
21064,Falcodraguinho Vermelho,,,,0,12,0,3,20027,0,0,0,1,1,1,1,0,0,0
21076,Vaga-lume,,,,0,12,0,3,20042,0,0,0,1,1,1,1,0,0,0
21266,Assoladorzinho,,,,0,12,0,0,20155,20160,0,0,1,1,0,0,0,0,0
22174,Trigul,,,,1,1,0,0,18194,0,0,0,1,1,1,1,0,0,0
22328,Miniatura de Tanque de Controle Remoto,,,,0,12,0,0,15382,0,0,0,0,0,0,0,0,0,0
22445,Aletita,,,,0,12,0,3,20996,0,0,0,1,1,1,1,0,0,0
22484,Zeppit,,,,0,12,0,0,21048,0,0,0,0,0,0,0,0,0,0
22514,Talbuque de Montaria Branco,,,,0,1,0,0,21076,0,0,0,1,1,1,1,0,0,0
22522,Super Thrall,,,,1,7,0,0,4527,0,0,0,1,1,1,1,21679,0,0
22817,Órfã Elfa Sangrenta,,,,0,12,0,0,19315,0,0,0,1,1,1,1,0,0,0
22818,Órfã Draenaia,,,,0,12,0,0,19091,0,0,0,1,1,1,1,0,0,0
22943,Lebrervo,,,,0,12,0,0,22349,0,0,0,1,1,1,1,0,0,0
23114,Sortudo,,,,0,12,0,0,21304,0,0,0,1,0,0,0,0,0,0
23159,Okuno,,Intendente Devoto da Morte Grislíngua,,1,7,0,0,21345,0,0,0,0,1,1,1,14707,0,0
23198,Sortudo,,,,0,12,0,0,21328,0,0,0,0,0,0,0,0,0,0
23220,Assassina Shivarra,,,,0,3,0,0,21527,0,0,0,0,0,0,0,28133,28133,0
23231,Júnior,,,,0,12,0,3,21381,0,0,0,1,0,0,0,0,0,0
23234,Bananas,,,,0,12,0,0,21362,0,0,0,1,1,1,1,0,0,0
23258,Egberto,,,,0,12,0,0,21382,0,0,0,1,0,0,0,0,0,0
23266,Minduim,,,,0,12,0,0,21393,0,0,0,1,0,0,0,0,0,0
23274,Fedegoso,,,,0,12,0,0,16633,0,0,0,1,1,1,1,0,0,0
23439,Arraia Etérea Faminta,,,,0,12,0,0,21155,0,0,0,1,1,1,1,0,0,0
23909,Aboborito Sinistro,,,,0,12,0,0,21900,0,0,0,1,1,1,1,0,0,0
23944,Essência de Zul'jin,,,,1,7,0,0,21934,0,0,0,1,0,0,0,21465,21465,0
24266,"Arthas, Lich Rei",,,,1,6,0,0,22234,0,0,0,0,0,0,0,33475,0,0
24267,"Arthas, Negro",,,,1,6,0,0,22235,0,0,0,0,0,0,0,0,0,0
24268,"Arthas, Humano",,,,1,7,0,0,21976,0,0,0,0,0,0,0,0,0,0
24388,Dentinho,,,,0,12,0,0,22388,0,0,0,1,0,0,0,0,0,0
24389,Bafo-bravo,,,,0,12,0,0,22389,0,0,0,1,0,0,0,0,0,0
24480,Mojo,,,,0,12,0,0,28501,0,0,0,1,1,1,1,0,0,0
24753,Paquiderminho Rosado,,,,0,12,0,0,22629,0,0,0,0,0,0,0,0,0,0
24968,Robô-foguete de Corda,,,,0,12,0,0,22776,0,0,0,1,1,1,1,0,0,0
25062,Quirosporinho,,,,0,12,0,3,22855,0,0,0,1,1,1,1,0,0,0
25109,Galinha-foguete,,,,0,12,0,0,22903,0,0,0,1,1,1,1,0,0,0
25110,Pipa de Dragão,,,,0,12,0,0,22966,22990,22991,22992,1,1,1,1,0,0,0
25146,Porco Dourado,,,,0,12,0,0,21304,0,0,0,0,0,0,0,0,0,0
25147,Porco Prateado,,,,0,12,0,0,22938,0,0,0,0,0,0,0,0,0,0
25165,Lady Látega,,,,1,3,0,0,23177,0,0,0,0,1,1,1,31609,31609,0
25180,Carneiro de Guerra Preto Lépido,,,,0,1,0,0,14577,0,0,0,1,1,1,1,0,0,0
25706,Chamusquito Escaldante,,,,0,12,0,0,8409,0,0,0,0,0,0,0,0,0,0
26050,Ruginho,,,,0,12,0,0,23507,0,0,0,1,0,0,0,0,0,0
26056,Juca,,,,0,12,0,0,23506,0,0,0,1,0,0,0,0,0,0
26115,Sangrador dos Decaídos,,Os San'layn,,0,6,0,0,23554,0,0,0,0,1,1,1,34311,0,0
26119,Feniquinha,,,,0,12,0,3,23574,0,0,0,1,1,1,1,0,0,0
26243,Serpente Carmesim,,,,0,12,0,0,15923,0,0,0,1,1,1,1,0,0,0
26499,Arthas,,Príncipe de Lordaeron,,1,7,0,0,24949,0,0,0,0,0,0,0,37579,0,0
26613,Ursinho Ártico,,,,0,1,0,0,23946,23947,23948,0,3,2,1,0,0,0,0
26614,Lebre Nevinhal,,,,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0
26966,Atormentador Sombrio,,,,0,6,0,0,14703,0,0,0,0,0,0,0,0,0,0
27017,Golem de Guerra Exaurido,,,,0,12,0,0,26139,0,0,0,0,0,0,0,0,0,0
27217,Espírito Esportivo,,,,0,12,0,3,113730,0,0,0,0,1,1,1,0,0,0
27346,Essência de Competitividade,,,,0,12,0,3,24620,0,0,0,0,1,1,1,0,0,0
27438,Truta Arco-íris,,,,0,8,0,0,24637,0,0,0,0,0,0,0,0,0,0
27638,Guardião do Círculo Lazúli,,,,1,2,0,3,28080,0,0,0,0,0,0,0,0,0,0
27798,Garraérea Reencarnado,,,,0,8,0,0,11686,0,0,0,1,0,0,0,0,0,0
27914,Comerciante de Almas Etéreo,,,,0,12,0,0,25002,0,0,0,1,1,1,1,0,0,0
28267,Espírito do Coiote,,,,0,12,0,0,25265,0,0,0,0,0,0,0,0,0,0
28470,Arraia Etérea,,,,0,12,0,3,25457,0,0,0,1,1,1,1,0,0,0
28513,Morceguinho Vampírico,,,,0,12,0,3,4185,0,0,0,1,1,1,1,0,0,0
28878,Esqueleto Lacaio,,,,0,6,0,0,5231,0,0,0,0,0,0,0,0,0,0
28883,Gelito,,,,0,12,0,3,28456,0,0,0,1,1,1,1,0,0,0
28960,Totally Generic Bunny (JSB),,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
29089,Tyraelzinho,,,,0,12,0,3,25900,0,0,0,1,1,1,1,0,0,0
29147,Crânio Fantasmagórico,,,,0,12,0,3,28089,0,0,0,1,1,1,1,0,0,0
29238,Assombração do Flagelo,,,,0,6,0,0,26064,0,0,0,0,1,1,1,0,0,0
29611,Rei Varian Wrynn,,Rei de Ventobravo,,1,7,0,0,28127,0,0,0,1,1,1,1,45899,0,0
29726,Pikolino,,,,0,12,0,0,26452,0,0,0,1,1,1,1,0,0,0
29850,Lo'Gosh,,O Lobo Fantasma,,1,1,0,0,17283,0,0,0,0,0,0,0,0,0,0
30116,Arquimago Aethas Fendessol,,Kirin Tor,,1,7,0,0,26770,0,0,0,1,0,0,0,35781,0,0
30379,Frango de Cerro Oeste,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
31530,Boticário-mor Putriss,,,,1,7,0,0,27611,0,0,0,0,0,0,0,0,0,0
31575,Rato Gigante de Esgoto,,,,0,12,0,0,27627,0,0,0,1,1,1,1,0,0,0
31787,Vigia da Cidadela,,,,0,6,0,3,7616,0,0,0,1,0,0,0,0,0,0
32326,Príncipe Arthas Menethil,,,,1,6,0,0,27545,0,0,0,1,1,1,1,33475,0,0
32335,Grifo Nevado Encouraçado,,,,0,1,160,0,27913,0,0,0,0,0,0,0,0,0,0
32589,Bicantinho,,,,0,12,0,3,62217,0,0,0,1,1,1,1,0,0,0
32590,Bicantinho Branco,,,,0,12,0,3,28215,0,0,0,1,1,1,1,0,0,0
32591,Najinha,,,,0,12,0,0,28084,0,0,0,1,1,1,1,0,0,0
32592,Protinho,,,,0,12,0,3,28217,0,0,0,1,1,1,1,0,0,0
32595,Pengu,,,,0,12,0,0,28216,0,0,0,1,1,1,1,0,0,0
32643,Familiar do Kirin Tor,,,,0,12,0,0,45937,0,0,0,1,1,1,1,0,0,0
32695,Donavan Bale,,,,0,7,0,0,28180,0,0,0,1,0,0,0,0,0,0
32697,Dak'hal das Trevas,,,,0,7,0,0,28181,0,0,0,1,0,0,0,0,0,0
32700,Halga Morrodáço,,,,0,7,0,0,28200,0,0,0,1,0,0,0,0,0,0
32702,Drog Rachacrânio,,,,0,7,0,0,28201,0,0,0,1,0,0,0,0,0,0
32704,"Danric, o Destemido",,,,0,7,0,0,28188,0,0,0,1,0,0,0,0,0,0
32706,Saedelin Albarada,,,,0,7,0,0,28189,0,0,0,1,0,0,0,0,0,0
32708,Narestel Astralba,,,,0,7,0,0,28182,0,0,0,1,0,0,0,34898,0,0
32709,Hunaka Casco Verde,,,,0,7,0,0,28183,0,0,0,1,0,0,0,30021,0,0
32710,Garl Rigicinza,,,,0,7,0,0,28184,0,0,0,1,0,0,0,0,0,0
32711,Caçadora Dimensional Kula,,,,0,7,0,0,28185,0,0,0,1,0,0,0,0,0,0
32712,O Incrível Zandonadi,,,,0,7,0,0,28186,0,0,0,1,1,1,1,27842,0,0
32713,Juwanamana,,,,0,7,0,0,28187,0,0,0,1,0,0,0,19884,0,0
32714,Sacerdotisa da Lua Nici,,,,0,7,0,0,28190,0,0,0,1,0,0,0,29107,0,0
32715,Tristeza,,,,0,7,0,0,28191,0,0,0,1,0,0,0,25236,0,0
32716,Lizi Risorrubro,,,,0,7,0,0,28192,0,0,0,1,0,0,0,0,0,0
32717,Babão,,O Lamuriento,,0,7,0,0,28193,0,0,0,1,0,0,0,0,0,0
32718,Disidra Tempestriunfo,,,,0,7,0,0,28195,0,0,0,1,0,0,0,0,0,0
32719,Grão-Bagateiro Ohodo,,,,0,7,0,0,28196,0,0,0,1,0,0,0,33494,0,0
32720,Violeta,,,,0,7,0,0,28197,0,0,0,1,0,0,0,31308,0,0
32721,Vil-Bruxo Virim,,,,0,7,0,0,28198,0,0,0,1,0,0,0,28604,0,0
32791,Coelho da Primavera,,,,0,12,0,0,6302,0,0,0,1,1,1,1,0,0,0
32818,Peru Gorducho,,,,0,12,0,0,45968,0,0,0,1,1,1,1,0,0,0
32841,Urso Bebê da Blizzard,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
32906,Freya,,,,1,5,0,0,28777,0,0,0,0,1,1,1,0,0,0
32939,Corcinho,,,,0,12,0,0,28397,0,0,0,1,1,1,1,0,0,0
33072,Onu,,Anciente da Tradição,,0,4,0,0,1455,0,0,0,0,1,1,1,0,0,0
33188,Broto de Teldrassil,,,,0,12,0,0,28482,0,0,0,1,1,1,1,0,0,0
33194,Ursinho de Dun Morogh,,,,0,12,0,0,28489,0,0,0,1,1,1,1,0,0,0
33197,Morceguinho de Tirisfal,,,,0,12,0,3,4732,0,0,0,1,1,1,1,0,0,0
33198,Escorpião de Durotar,,,,0,12,0,0,15470,0,0,0,1,1,1,1,0,0,0
33199,Relojobô de Alarme,,,,0,12,0,0,14473,0,0,0,1,1,1,1,0,0,0
33200,Cordeiro de Elwynn,,,,0,12,0,0,16205,0,0,0,1,1,1,1,0,0,0
33205,Açoitadeirazinha do Vale Ammen,,,,0,12,0,0,28493,0,0,0,1,1,1,1,0,0,0
33219,Moalita de Mulgore,,,,0,12,0,0,28502,0,0,0,1,0,0,0,0,0,0
33226,Beiratisco,,,,0,12,0,0,45880,0,0,0,1,1,1,1,0,0,0
33227,Vassoura Encantada,,,,0,12,0,0,45960,0,0,0,1,1,1,1,0,0,0
33238,Escudeiro Argênteo,Escudeiro Argênteo,,,0,12,0,0,28946,0,0,0,1,1,1,1,0,0,0
33239,Brutinho Argênteo,,,,0,12,0,0,28948,0,0,0,1,1,1,1,0,0,0
33274,Mecanopiu,,,,0,12,0,0,28539,0,0,0,1,1,1,1,0,0,0
33299,Raptor Lançanegra,,,,0,1,0,0,29261,0,0,0,1,1,1,1,0,0,0
33529,Guaxinantinho Curioso,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33530,Oraculinho Curioso,,,,0,12,0,0,25173,0,0,0,1,0,0,0,0,0,0
33532,Órfão Guaxinante,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33533,Órfão Oráculo,,,,0,12,0,0,25173,0,0,0,1,1,1,1,0,0,0
33578,"Sujus, o Gladiador",,,,0,12,0,0,28734,0,0,0,1,1,1,1,0,0,0
33810,Fetiche de Sen'jin,,,,0,12,0,3,46939,46955,46956,0,1,1,1,0,0,0,0
33836,Bombômato,,,,1,9,0,0,6977,0,0,0,0,1,1,1,0,0,0
33975,Coelhinho de Jardinova,,,,0,12,0,0,28726,0,0,0,1,0,0,0,0,0,0
34031,Robô Construtor XS-001,,,,0,12,0,0,29060,0,0,0,1,1,1,1,0,0,0
34278,Murchão,,,,0,12,0,0,45943,0,0,0,1,0,0,0,0,0,0
34320,Filhote de Pelenoso,,,,0,12,0,0,29251,0,0,0,0,0,0,0,0,0,0
34364,Gato Tricolor,,,,0,12,0,0,11709,0,0,0,1,1,1,1,0,0,0
34527,Bunny da Industrial Light and Magic do Dave (Pequeno),,,,0,10,0,0,328,27823,0,0,0,1,0,0,0,0,0
