ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID,UiMapPinInfoID,ObjectiveType
89,Jakur de Ordon,120653,0,977,66660,0,0,0,0,0,0,0
90,"Gairan, o Senhor da Centelha",120653,0,977,66660,0,0,0,0,0,0,0
91,Campeão da Chama Negra,120653,0,977,66660,0,0,0,0,0,0,0
92,Estátua de Garça Rebrilhante,22067,0,90,8,0,-50,0,0,0,0,0
93,Tartaruga Salgalisca Antiga,23564,0,89,0,0,0,0,0,0,0,0
94,Fumaça,0,0,90,0,50,50,0,0,0,0,0
95,Trança-fétida,120653,0,977,66660,0,0,0,0,0,0,0
96,Ra'sha,0,0,89,0,0,-50,0,0,0,0,0
97,Willy Wilder,0,0,89,0,0,-50,0,0,0,0,0
98,Batedor da Guerra Zandalari,0,0,89,0,0,-50,0,0,0,0,0
99,Muerta,0,0,89,0,0,-50,0,0,0,0,0
100,Kar Belikoz,0,0,89,0,0,-50,0,0,0,0,0
101,"Ubunti, o Vulto",0,0,89,0,0,-50,0,0,0,0,0
102,Disha Fazmedrar,0,0,89,0,0,-50,0,0,0,0,0
103,Dalan Rompenoite,0,0,89,0,0,-50,0,0,0,0,0
104,Mavis Prejuz,0,0,89,0,0,-50,0,0,0,0,0
105,Ferdinando,0,0,89,0,0,-50,0,0,0,0,0
106,Casco Negro,0,0,89,0,0,-50,0,0,0,0,0
107,Major Nananina,0,0,89,0,0,-50,0,0,0,0,0
108,"Ik-Ik, o Ligeiro",0,0,89,0,0,-50,0,0,0,0,0
109,O berrante,0,0,89,0,0,-50,0,0,0,0,0
110,Kossa,0,0,89,0,0,-50,0,0,0,0,0
111,Gálion,0,0,89,0,0,-50,0,0,0,0,0
112,Bonobos,0,0,89,0,0,-50,0,0,0,0,0
113,Mestre Feroz,0,0,89,0,0,-50,0,0,0,0,0
114,"Ai-Ran, a Nuvem que Passa",0,0,89,0,0,-50,0,0,0,0,0
115,Ai-Li Espelho do Céu,0,0,89,0,0,-50,0,0,0,0,0
116,Yul Garragreste,0,0,89,0,0,-50,0,0,0,0,0
117,"Ahone, o Errante",0,0,89,0,0,-50,0,0,0,0,0
118,Ruun Patalmas,0,0,89,0,0,-50,0,0,0,0,0
119,Nasra Pintalgas,0,0,89,0,0,-50,0,0,0,0,0
120,"Urobi, o Andarilho",0,0,89,0,0,-50,0,0,0,0,0
121,Moldo Caolho,0,0,89,0,0,-50,0,0,0,0,0
122,Omnis Grinlock,0,0,89,0,0,-50,0,0,0,0,0
123,"Siltriss, o Afiador",0,0,89,0,0,-50,0,0,0,0,0
124,"Nessos, o Oráculo",0,0,89,0,0,-50,0,0,0,0,0
125,"Arness, a Balança",0,0,89,0,0,-50,0,0,0,0,0
126,Salyin Batedor da Guerra,0,0,89,0,0,-50,0,0,0,0,0
127,Sarnak,0,0,89,0,0,-50,0,0,0,0,0
128,Sahn Caçador de Maré,0,0,89,0,0,-50,0,0,0,0,0
129,Nelash Verdantis,0,0,89,0,0,-50,0,0,0,0,0
130,Eshelon,0,0,89,0,0,-50,0,0,0,0,0
131,"Zai, o Pária",0,0,89,0,0,-50,0,0,0,0,0
132,Andáguas Cournith,0,0,89,0,0,-50,0,0,0,0,0
133,Sele'na,0,0,89,0,0,-50,0,0,0,0,0
134,Aethis,0,0,89,0,0,-50,0,0,0,0,0
135,"Kal'tik, a Praga",0,0,89,0,0,-50,0,0,0,0,0
136,Gar'lok,0,0,89,0,0,-50,0,0,0,0,0
137,"Lith'ik, o Espreitador",0,0,89,0,0,-50,0,0,0,0,0
138,Ski'thik,0,0,89,0,0,-50,0,0,0,0,0
139,Torik-Ethis,0,0,89,0,0,-50,0,0,0,0,0
140,"Nal'lak, o Estripador",0,0,89,0,0,-50,0,0,0,0,0
141,Krax'ik,0,0,89,0,0,-50,0,0,0,0,0
142,Urgolax,0,0,89,0,0,-50,0,0,0,0,0
143,"Krol, a Lâmina",0,0,89,0,0,-50,0,0,0,0,0
144,Kah'tir,0,0,89,0,0,-50,0,0,0,0,0
145,Havak,0,0,89,0,0,-50,0,0,0,0,0
146,Qa'nas,0,0,89,0,0,-50,0,0,0,0,0
147,Jonn-Dar,0,0,89,0,0,-50,0,0,0,0,0
148,Morgrinn Rachapresa,0,0,89,0,0,-50,0,0,0,0,0
149,"Kang, o Ladrão de Almas",0,0,89,0,0,-50,0,0,0,0,0
150,"Karr, o Obscurecente",0,0,89,0,0,-50,0,0,0,0,0
151,Norlaxx,0,0,89,0,0,-50,0,0,0,0,0
152,Borginn Punho Negro,0,0,89,0,0,-50,0,0,0,0,0
153,"Gaarn, o Tóxico",0,0,89,0,0,-50,0,0,0,0,0
154,Sulik'shor,0,0,89,0,0,-50,0,0,0,0,0
155,Kor'nas Noite Preta,0,0,89,0,0,-50,0,0,0,0,0
156,Yorik Vistaboa,0,0,89,0,0,-50,0,0,0,0,0
157,"Dak, o Quebrador",0,0,89,0,0,-50,0,0,0,0,0
158,"Lon, o Touro",0,0,89,0,0,-50,0,0,0,0,0
159,Korda Torros,0,0,89,0,0,-50,0,0,0,0,0
160,Go-Kan,0,0,89,0,0,-50,0,0,0,0,0
161,Doutor Theolen Krastinov,0,0,89,0,0,-50,0,0,0,0,0
162,Mumta,0,0,977,65636,0,0,0,0,0,0,0
163,Armipotente Zandalari,0,0,89,0,0,-50,0,0,0,0,0
164,Deus da Guerra Dokah,0,0,977,65636,0,0,0,0,0,0,0
165,Primogenitus,0,0,977,65636,0,0,0,0,0,0,0
166,"Ku'lai, a Garra dos Céus",0,0,977,65636,0,0,0,0,0,0,0
167,Goda,0,0,977,65636,0,0,0,0,0,0,0
168,Deus-bruto Ramuk,0,0,977,65636,0,0,0,0,0,0,0
169,"Al'tabim, que Tudo Vê",0,0,977,65636,0,0,0,0,0,0,0
170,Quebradorso Uru,0,0,977,65636,0,0,0,0,0,0,0
171,Lu-Ban,0,0,977,65636,0,0,0,0,0,0,0
172,Molthor,0,0,977,65636,0,0,0,0,0,0,0
173,Krakkanon,0,0,89,0,0,-50,0,0,0,0,0
180,Esquilo Canibal,22205,0,89,0,0,0,0,0,0,0,0
194,Mata-Gigantes Kul,21910,0,89,0,0,-10,0,0,0,0,0
195,Mãe Gélida do Cânion,22015,0,89,0,0,0,0,0,0,0,0
196,Tesouro do Senhor do Trovão,21965,0,88,0,10,0,0,0,0,0,0
197,Gorjardente,23327,0,89,0,0,0,0,0,0,0,0
198,Torre Transportada no Tempo,23329,0,88,32,0,0,0,0,0,0,0
199,Veterano dos Lobo do Gelo,23097,0,90,0,0,0,0,0,0,0,0
200,Rocha Furiachama,23325,0,90,0,0,0,0,0,0,0,0
201,Gigante Furiachama,23325,0,89,0,0,0,0,0,0,0,0
202,"Borrok, o Devorador",23344,0,90,0,0,0,0,0,0,0,0
203,"Gorg'ak, o Bebedor de Lava",23345,0,89,0,0,0,0,0,0,0,0
204,Destripadora do Devorador,23344,0,88,0,0,0,0,0,0,0,0
205,Veloss,23565,0,89,0,0,0,0,0,0,0,0
207,Sombra Venéfica,23567,0,89,0,0,0,0,0,0,0,0
211,Baú Empoeirado,23084,0,88,0,0,0,0,0,0,0,0
212,Mestre de Espadas Zaruk,23601,0,89,0,0,0,0,0,0,0,0
213,Future Vignette Placeholder,0,0,89,4,50,-50,0,0,0,0,0
214,Primevista Mur'og,24280,0,89,0,0,0,0,0,0,0,0
215,Emanação Sombria,24373,0,89,0,0,0,0,0,0,0,0
216,Arrotus,24393,0,89,0,0,0,0,0,0,0,0
217,Mandíbulus,24401,0,89,0,0,0,0,0,0,0,0
218,Amaukwa,24402,0,89,0,0,0,0,0,0,0,0
219,Caravana da Horda de Ferro,24407,0,88,0,0,0,0,0,0,0,0
220,Mangual de Ferro,24414,0,88,0,0,0,0,0,0,0,0
221,Clamassombra Anga,24415,0,89,0,0,0,0,0,0,0,0
222,Cascopedra,24454,0,89,0,0,0,0,0,0,0,0
223,Maça de Aruumel,24556,0,88,0,0,0,0,0,0,0,0
224,Hipopotamona Gigante,24582,0,89,0,0,0,0,0,0,0,0
225,"Passofrio, o Enlutado",24591,0,89,0,0,0,0,0,0,0,0
226,Grupo de Caça de Matadores de Gigantes,24592,0,89,0,0,0,0,0,0,0,0
227,Presafria,24594,0,89,0,0,0,0,0,0,0,0
228,Batedor Buscassangue,24595,0,89,0,0,0,0,0,0,0,0
229,O Espancador,0,34133,89,0,0,0,0,0,0,0,0
230,"Yazheera, o Incinerador",24599,0,89,0,0,0,0,0,0,0,0
231,Dr. Tristeza,24620,0,89,0,0,0,0,0,0,0,0
232,"Kal'rak, o Bêbado",24621,0,89,0,0,0,0,0,0,0,0
233,Viboraçoite,24626,0,89,0,0,0,0,0,0,0,0
234,"Nixxie, a Goblina",24635,0,89,0,0,0,0,0,0,0,0
235,Inseto Gigante,24637,0,89,0,0,0,0,0,0,0,0
236,Golem Enlouquecido,24639,0,89,0,0,0,0,0,0,0,0
237,Rasga-carne Cro,24641,0,89,0,0,0,0,0,0,0,0
238,Mãe-galinha Hami,24642,0,89,0,0,0,0,0,0,0,0
239,Onda de Tempestade,24644,0,89,0,0,0,0,0,0,0,0
240,Larvra,24646,0,89,0,0,0,0,0,0,0,0
241,Aarko,24666,0,90,0,0,0,0,0,0,0,0
242,Dentemalho,24668,0,89,0,0,0,0,0,0,0,0
243,Lumiasa,24680,0,89,0,0,0,0,0,0,0,0
244,Atirador da Horda de Ferro,24694,0,89,0,0,0,0,0,0,0,0
245,Ra'kahn,24705,0,89,0,0,0,0,0,0,0,0
246,"Broto-de-sangue, o Colosso",24706,0,89,0,0,0,0,0,0,0,0
247,Rugidan,24709,0,89,0,0,0,0,0,0,0,0
248,Salvando o Pouso do Anacoreta,24711,0,90,0,0,0,0,0,0,0,0
249,Vindicante Erradio,24717,0,89,0,0,0,0,0,0,0,0
250,Lo'marg Quebra-queixo,24721,0,89,0,0,0,0,0,0,0,0
251,Eco de Murmúrio,24745,34221,89,0,0,0,0,0,0,0,0
252,Cobra Gigante,24748,0,89,0,0,0,0,0,0,0,0
253,Caçador da Horda de Ferro,24775,0,89,0,0,0,0,0,0,0,0
254,O Ossorrateiro,24992,0,89,0,0,0,0,0,0,0,0
255,Prolemadre Reg'ak,24995,0,89,0,0,0,0,0,0,0,0
256,Grão-bruxo Duress,25024,0,89,0,0,0,0,0,0,0,0
257,Moedor,25078,0,89,0,0,0,0,0,0,0,0
258,Visgo Rei,25079,0,89,0,0,0,0,0,0,0,0
259,Peixeiro Pálido,25156,0,89,0,0,0,0,0,0,0,0
260,Tesouro Congelado,25169,0,90,0,0,0,0,0,0,0,0
261,Fúria Ciclônica,25170,0,89,0,0,0,0,0,0,0,0
262,"Kharazos, o Triunfante",31421,35219,89,0,0,0,0,0,0,0,0
263,Galzomar,31421,35219,89,0,0,0,0,0,0,0,0
264,"Azika, a Bruxa Gélida",27814,0,89,0,50,-50,0,0,0,0,0
265,Caldeira Makrah,27814,0,89,0,50,-50,0,0,0,0,0
266,Campeão Logor,27814,0,89,0,50,-50,0,0,0,0,0
267,Kizi Tiro-certo,27814,0,89,0,50,-50,0,0,0,0,0
268,Mestre Telúrico Rogok,27814,0,89,0,50,-50,0,0,0,0,0
269,Elementalista Utrah,27814,0,89,0,50,-50,0,0,0,0,0
270,Matrona da Forja Targa,27814,0,89,0,50,-50,0,0,0,0,0
271,"Kalgor, o Matador",27814,0,89,0,50,-50,0,0,0,0,0
272,Drugg Rompe-linha,0,0,89,0,50,-50,0,0,0,0,0
273,Lorgrun Punho de Ferro,27814,0,89,0,50,-50,0,0,0,0,0
274,"Magmos, o Destruidor de Montanhas",27814,0,89,0,50,-50,0,0,0,0,0
275,Matriarca-de-guerra Okrilla,0,0,89,0,50,-50,0,0,0,0,0
276,Espreitadora Draga,27814,0,89,0,50,-50,0,0,0,0,0
277,Lançafogo Zindra,27814,0,89,0,50,-50,0,0,0,0,0
278,Cortapele Kragor,27814,0,89,0,50,-50,0,0,0,0,0
279,Batedor Mestre Hasark,27814,0,89,0,50,-50,0,0,0,0,0
280,Grun Racha-crânio,27814,0,89,0,50,-50,0,0,0,0,0
281,Matrona de Pedra de Shula,0,0,89,0,50,-50,0,0,0,0,0
282,Mago de Guerra Bargol,27814,0,89,0,50,-50,0,0,0,0,0
283,Mestre de Worgs Drakan,0,0,89,0,50,-50,0,0,0,0,0
284,Estrutura Sob Ataque,0,0,120,70,50,-50,0,0,0,0,0
285,Sem Fôlego,25280,0,89,0,0,0,0,0,0,0,0
286,Klikixx,0,34498,89,0,0,0,0,0,0,0,0
287,Avalanche Ferrígera,27814,0,89,0,50,-50,0,0,0,0,0
288,Inferno Ferrígero,27814,0,89,0,50,-50,0,0,0,0,0
289,Máquina de Guerra da Horda de Ferro,0,0,89,0,50,-50,0,0,0,0,0
290,Capataz Mugrah,0,0,89,0,50,-50,0,0,0,0,0
291,Objetivo bônus: Geleira Proibida,25308,0,116,64,0,0,0,0,0,0,0
292,Machado Congelado,25306,0,0,0,0,0,0,0,0,0,0
293,Gorum,25314,0,89,0,0,0,0,0,0,0,0
294,Objetivo bônus: Caverna do Espinho Sangrento,25315,0,116,66,0,0,0,0,0,0,0
295,Gorjaforte,0,0,89,0,50,-50,0,0,0,0,0
296,Encarregado Alqueivo,0,0,89,0,50,-50,0,0,0,0,0
297,Presarruina,0,0,89,0,50,-50,0,0,0,0,0
298,Bicagelo Gigantesco,25330,0,89,0,0,0,0,0,0,0,0
299,Marok Mão da Ruína,0,0,89,0,50,-50,0,0,0,0,0
300,Brotóculo,25337,0,90,0,104,0,0,0,0,0,0
301,Objetivo bônus: Vale das Mandíbulas de Gelo,25340,0,116,66,0,0,0,0,0,0,0
302,Objetivo bônus: Colina Calafrio,25340,0,116,66,0,0,0,0,0,0,0
303,Objetivo bônus: Penhascos Fúriapedra,25342,0,116,66,0,0,0,0,0,0,0
304,"Ug'lok, o Gelado",25345,0,89,0,0,0,0,0,0,0,0
305,Brotóculo,25337,0,89,0,0,0,0,0,0,0,0
306,"Yaga, a Marcada",25376,0,89,0,0,0,0,0,0,0,0
308,Objetivo bônus: Corta Tudo,25460,0,116,66,0,0,0,0,0,0,0
309,Objetivo bônus: Desolação de Aruuna,25472,0,116,66,0,0,0,0,0,0,0
310,Mestre Guerreiro Blugthol,25473,0,89,0,0,0,0,0,0,0,0
311,Bomba detonada,0,0,118,2,50,-50,0,0,0,0,0
312,Objetivo bônus: Queda de Zorkra,25494,0,116,66,0,0,0,0,0,0,0
313,Sacerdotisa da Garra Zorkra,25495,0,89,0,0,0,0,0,0,0,0
314,Shirzir,25499,0,89,0,0,0,0,0,0,0,0
315,Objetivo bônus: Madeireira Mor'gran,25527,0,116,66,0,0,0,0,0,0,0
316,Objetivo bônus: Paço das Almas,25528,0,116,66,0,0,0,0,0,0,0
317,"Jehil, o Escalador",25553,0,89,0,0,0,0,0,0,0,0
318,Capitão Barba de Ferro,25592,0,89,0,0,0,0,0,0,0,0
319,Objetivo bônus: Charco Cintilante,25598,0,116,66,0,0,0,0,0,0,0
320,A Lâmina de Cristal de Torvath,25631,0,90,0,104,0,0,0,0,0,0
321,A Lâmina de Cristal de Torvath,25631,0,88,0,104,0,0,0,0,0,0
322,Venha para Cá,0,0,60,70,50,-50,0,0,0,0,0
323,Invasor,0,0,119,66,0,0,0,0,0,0,0
324,Objetivo bônus: Sepulcrário,25713,0,116,66,0,0,0,0,0,0,0
325,Objetivo bônus: Enseada Punho de Ferro,25728,0,116,66,0,0,0,0,0,0,0
326,Chefe do Senhor do Trovão,0,0,121,6,0,0,0,0,0,0,0
327,Gruuk,25776,0,89,0,0,-10,0,0,0,0,0
328,Gurun,25803,0,89,0,0,-10,0,0,0,0,0
329,Sabotador,0,0,119,2,0,0,0,0,0,0,0
330,Presa Gélida,25809,0,89,0,0,-10,0,0,0,0,0
331,No'losh,0,34859,89,0,0,0,0,0,0,0,0
332,Acender os Braseiros,25855,0,89,0,0,0,0,0,0,0,0
333,Objetivo bônus: Costa Orunai,25854,0,116,66,0,0,0,0,0,0,0
334,"Grutush, o Espoliador",25856,0,89,0,0,-10,0,0,0,0,0
335,Gennadian,26030,34929,89,0,0,0,0,0,0,0,0
336,Aranha Matriarca,26058,0,89,0,0,0,0,0,0,0,0
337,Infravidente Jubassangue,26060,0,89,0,0,0,0,0,0,0,0
338,Teste Doug - Vinheta,0,0,0,2,0,-50,0,0,0,0,0
339,Gaz'orda,26160,0,89,0,0,0,0,0,0,0,0
340,Sulfúreo,28078,0,89,0,0,0,0,0,0,0,0
341,Troncovil,26309,0,89,0,0,0,0,0,0,0,0
342,Estrutura em Perigo,0,0,60,70,0,0,0,0,0,0,0
343,Pretoriano Fúngico,26550,0,89,0,0,0,0,0,0,0,0
344,Sargento,0,0,60,66,0,0,0,0,0,0,0
345,Goren,0,0,43,66,0,0,0,0,0,0,0
346,"Sikthiss, Dama do Massacre",31421,35219,89,0,0,0,0,0,0,0,0
347,O Protetor,26638,0,89,0,0,0,0,0,0,0,0
348,Skegg,26681,35244,89,0,0,0,0,0,0,0,0
349,Reispinho Fili,22944,0,89,0,0,0,0,0,0,0,0
350,Bahamolho,26751,0,89,0,0,0,0,0,0,0,0
351,Espíritos Revividos,0,0,203,1094,0,0,0,0,0,0,0
354,O Ovo de Varasha,26815,0,90,0,0,0,0,0,0,0,0
355,Bashiok,26816,0,89,0,0,0,0,0,0,0,0
356,O Ovo de Varasha,26815,0,88,0,104,0,0,0,0,0,0
357,Vinheta temporária,0,0,89,0,50,-50,0,0,0,0,0
358,Umbromestre Go'vid,26893,0,89,0,0,0,0,0,0,0,0
359,Baú de Lupe,26913,0,88,0,0,0,0,0,0,0,0
360,Cápsula de Fuga Aportada,26913,0,88,0,0,0,0,0,0,0,0
361,"Char, o Ardente",26922,0,89,0,0,0,0,0,0,0,0
362,Torce-almas Morva,26944,0,89,0,0,0,0,0,0,0,0
363,Defensor Ferido,0,0,128,66,0,0,0,0,0,0,0
364,Rai'vosh,26959,0,89,0,0,0,0,0,0,0,0
365,Garranegra,26961,0,89,0,0,0,0,0,0,0,0
366,Torek Torce-almas,31131,0,89,0,0,0,0,0,0,0,0
367,Kronus,36348,0,129,66,0,0,0,0,0,0,0
368,Fangraal,36349,0,84,66,0,0,0,0,0,0,0
369,Aeryx Dança-das-lâminas,26982,0,89,0,0,0,0,0,0,0,0
370,Explorador Nozzand,27019,0,89,0,0,0,0,0,0,0,0
371,Moltnoma,31146,0,89,0,0,-50,0,0,0,0,0
372,Portal do Trituralma,27039,0,90,0,0,-50,0,0,0,0,0
373,Bocarranca,31145,0,89,0,0,-50,0,0,0,0,0
374,Slogtusk,31148,0,89,0,0,-50,0,0,0,0,0
375,"Tor'goroth, o Devorador de Almas",31143,0,89,0,0,-50,0,0,0,0,0
376,Filho de Goramal,31147,0,89,0,0,-50,0,0,0,0,0
377,Baú do Malho Sangrento,0,0,88,8,0,-50,0,0,0,0,0
378,Enavra,27099,0,89,0,0,0,0,0,0,0,0
379,Glutão,0,0,108,68,0,0,0,0,0,0,0
380,Defensor Mutante,0,0,43,68,0,0,0,0,0,0,0
381,"Garra Rubra, o Bestial",27137,0,89,0,0,0,0,0,0,0,0
382,Pena Grande,27139,0,89,0,0,-35,0,0,0,0,0
383,"Gar'lua, a Mãe-lobo",27141,0,89,0,0,0,0,0,0,0,0
384,"Casco Nodoso, o Colérico",27143,0,89,0,0,-35,0,0,0,0,0
385,Faraluz,27729,35725,89,0,0,0,0,0,0,0,0
386,Ba'ruun,0,35731,89,0,0,0,0,0,0,0,0
387,Shinri,30994,35732,89,0,0,0,0,0,0,0,0
388,Peão Aterrorizado,0,0,133,70,0,0,0,0,0,0,0
389,Detonador de Explosivos Goblínico,27185,0,90,0,0,0,0,0,0,0,0
390,Gronnídeo Aterrorizante,0,0,43,70,0,0,0,0,0,0,0
391,Espada do Mestre de Espadas,27220,0,90,0,0,0,0,0,0,0,0
392,Bocaina Velha,27225,0,89,0,0,0,0,0,0,0,0
393,Objetivo bônus: Campinho de Caça do Rosarães,27251,0,116,66,0,0,0,0,0,0,0
394,Vidente do Caos Kalurg,27294,0,89,0,0,0,0,0,0,0,0
395,Vara de Pescar Abandonada,27305,0,90,0,0,0,0,0,0,0,0
396,Umbrogênito,27316,0,89,0,0,0,0,0,0,0,0
397,Ofiis,27323,0,89,0,0,0,0,0,0,0,0
398,Chamaventos Korast,27327,0,89,0,0,-35,0,0,0,0,0
399,Mãe Om'ra,0,33642,89,0,0,0,0,0,0,0,0
400,Objetivo bônus: Saqueadores das Ruínas,27340,0,116,66,0,0,0,0,0,0,0
401,Courotala,27344,0,89,0,0,0,0,0,0,0,0
402,Lírio Impecável,27348,0,90,0,0,0,0,0,0,0,0
403,Local Seguro,27345,0,136,70,0,0,0,0,0,0,0
404,Ru'klaa,27349,0,89,0,0,0,0,0,0,0,0
405,"""Rei"" Louco Sporeon",0,35906,89,0,0,0,0,0,0,0,0
406,Rainha da Colmeia Skrikka,27353,0,89,0,0,0,0,0,0,0,0
407,Insha'tar,27360,0,89,0,0,0,0,0,0,0,0
408,Baú Abandonado,27363,0,90,0,0,0,0,0,0,0,0
409,Pisoteador Kreego,0,35910,89,0,0,0,0,0,0,0,0
410,Tura'aka,27373,0,89,0,0,0,0,0,0,0,0
411,Caçador Dente Negro,27375,0,89,0,0,-35,0,0,0,0,0
412,Batedor Pokhar,27383,0,89,0,0,-35,0,0,0,0,0
413,Malroc Rachapedra,27384,0,89,0,0,0,0,0,0,0,0
414,Pioneira Duretha,27399,0,89,0,0,-35,0,0,0,0,0
415,Rádix,31064,0,89,0,0,-50,0,0,0,0,0
416,Coletar Minério Potencializado,0,0,203,1094,0,0,0,0,0,0,0
417,Coletar Minério Potencializado,0,0,203,1094,0,0,0,0,0,0,0
418,Corrida no Estádio,0,0,203,1094,0,0,0,0,0,0,0
