ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
554,TempestKeepFactory,Bastilha da Tormenta: Mecanar,,,,,0,0,2,1,1,3849,206,-1,-1,-1,0,1,-1,5,0,0,831974,0,0,1553,134479880,0
555,AuchindounShadow,Auchindoun: Labirinto Soturno,,,,,-3640.6877,4943.1626,2,1,1,3789,201,-1,-1,-1,0,1,530,5,0,0,828331,0,0,1553,134479880,0
556,AuchindounDemon,Auchindoun: Salões dos Sethekk,,,,,-3361.8625,4665.5923,2,1,1,3791,201,-1,-1,-1,0,1,530,5,0,0,828811,0,0,1553,134479880,0
557,AuchindounEthereal,Auchindoun: Tumbas de Mana,,,,,-3089.5164,4942.7563,2,1,1,3792,201,-1,-1,-1,0,1,530,5,0,0,830899,0,0,134219281,134512648,0
558,AuchindounDraenei,Auchindoun: Catacumbas Auchenai,,,,,-3363.44,5156.455,2,1,1,3790,201,-1,-1,-1,0,1,530,5,0,0,830415,0,0,1553,134479880,0
559,PVPZone05,Arena de Nagrand (antiga),,,,,0,0,1,4,0,0,219,-1,-1,-1,0,1,-1,0,0,0,790469,0,0,1553,135004168,0
560,HillsbradPast,A Fuga de Forte do Desterro,,,,,-8309.81,-4061.5088,1,1,1,267,212,-1,-1,-1,0,1,1,5,0,0,833998,0,0,9745,134479880,0
562,bladesedgearena,zzOldBlade's Edge Arena,,,,,0,0,1,4,0,3702,218,-1,-1,-1,0,1,-1,0,0,0,780261,0,0,1553,135004168,0
564,BlackTemple,Templo Negro,,,,,-3644.53,317.294,1,2,1,0,215,-1,-1,-1,0,1,530,25,0,0,829630,0,0,1553,134479880,0
565,GruulsLair,Covil de Gruul,,,,,3525.453,5144.151,2,2,1,3923,213,-1,-1,-1,0,1,530,25,0,0,833180,0,0,1553,134479880,0
566,NetherstormBG,Olho da Tormenta,"Sobre a paisagem desolada de Eternévoa, paira a ilha conhecida como Olho da Tormenta.

Esta ilha é um campo de batalha de dominação de 15 contra 15 em que cada lado tenta controlar a Torre dos Magos, as Ruínas do Aníquilus, a Torre dos Elfos Sangrentos e as Ruínas Draeneicas pelo máximo de tempo possível.

Os elfos sangrentos anseiam por este campo de batalha por seus vastos depósitos de energia.

Os draeneis reivindicam o terreno por sua proximidade da misteriosa nave naaru, a Bastilha da Tormenta.","Sobre uma paisagem desolada de Eternévoa, paira a ilha conhecida como Olho da Tormenta.

Esta ilha é um campo de batalha de dominação de 15 contra 15 em que cada lado tenta controlar a Torre dos Magos, as Ruínas do Aníquilus, a Torre dos Elfos Sangrentos e as Ruínas Draeneicas pelo máximo de tempo possível.

Os draeneis reivindicam o terreno por sua proximidade da misteriosa nave naaru, a Bastilha da Tormenta.

Os elfos sangrentos anseiam por este campo de batalha por seus vastos depósitos de energia.",Capture os objetivos,"- Capture e domine os objetivos
- Capture a bandeira central
- Ganhe 1500 de recursos",0,0,1,3,0,0,210,-1,-1,-1,0,1,-1,0,0,0,788893,0,0,1553,135004168,0
568,ZulAman,Zul'Aman,,,,,6851.021,-7989.7134,1,1,3,0,276,-1,-1,-1,0,1,530,10,0,0,815727,0,0,1553,134479880,0
571,Northrend,Nortúndria,,,,,0,0,1,0,2,0,216,-1,-1,-1,0,1,-1,0,0,804939,822688,0,0,16786973,134479896,128
572,PVPLordaeron,Ruínas de Lordaeron,,,,,0,0,1,4,0,0,217,-1,-1,-1,0,1,-1,0,0,0,789984,0,0,1553,135004168,0
574,Valgarde70,Bastilha Utgarde,,,,,1211.7594,-4868.422,1,1,2,0,220,-1,-1,-1,0,1,571,5,0,0,825743,0,0,134227485,134512648,0
575,UtgardePinnacle,Pináculo Utgarde,,,,,1232.4098,-4860.9536,1,1,2,0,221,-1,-1,-1,0,1,571,5,0,0,827661,0,0,67101,134479880,0
576,Nexus70,Nexus,,,,,3899.9258,6985.4355,2,1,2,4265,226,-1,-1,-1,0,1,571,5,0,0,821331,0,0,134219281,134512648,0
578,Nexus80,Óculus,,,,,3865.923,6983.94,1,1,2,0,227,-1,-1,-1,0,1,571,5,0,0,819814,0,0,1565,134479880,0
580,SunwellPlateau,Nascente do Sol,,,,,12551.763,-6774.5654,1,2,1,0,225,-1,-1,-1,0,1,530,25,0,0,832953,0,0,1553,134479880,0
582,Transport176244,Transporte: Rut'theran para Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
584,Transport176231,Transporte: Menethil para Theramore,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
585,Sunwell5ManFix,Terraço dos Magísteres,,,,,12881.902,-7343.0947,1,1,1,0,224,-1,-1,-1,0,1,530,5,0,0,834223,0,0,134284829,134512648,0
586,Transport181645,Transporte: Exodar para Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
587,Transport177233,Transporte: Barco de Plumaluna,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
588,Transport176310,Transporte: Menethil para Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
589,Transport175080,Transporte: Orgrimmar para Grom'Gol,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
590,Transport176495,Transporte: Grom'gol para Cidade Baixa,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
591,Transport164871,Transporte: Cidade Baixa para Orgrimmar,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
592,Transport186238,Transporte: Teste da Tundra Boreana,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
593,Transport20808,Transporte: Angra do Butim para Vila Catraca,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
594,Transport187038,Transporte: Santa Misericórdia do Fiorde Uivante (Missão),,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
595,StratholmeCOT,Expurgo de Stratholme,,,,,-8756.087,-4457.418,1,1,2,0,222,-1,-1,-1,0,1,1,5,0,0,826005,0,0,1553,134479880,0
596,Transport187263,Transporte: Naglfar,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
599,Ulduar70,Salões Rochosos,,,,,8921.793,-966.80646,1,1,2,0,230,-1,-1,-1,0,1,571,5,0,0,824642,0,0,1565,134479880,0
600,DrakTheronKeep,Bastilha Drak'Tharon,,,,,4774.583,-2023.0491,1,1,2,0,228,-1,-1,-1,0,1,571,5,0,0,820968,0,0,1565,134479880,0
601,Azjol_Uppercity,Azjol-Nerub,,,,,3672.2153,2171.2751,1,1,2,0,229,-1,-1,-1,0,1,571,5,0,0,818693,0,0,134219293,134512648,0
602,Ulduar80,Salões Relampejantes,,,,,9185.088,-1386.7906,1,1,2,0,231,-1,-1,-1,0,1,571,5,0,0,824768,0,0,134219293,134512648,0
603,UlduarRaid,Ulduar,,,,,9359.371,-1115.1754,1,2,2,0,244,0,-1,-1,0,1,571,5,0,0,825015,0,0,1565,134479880,0
604,GunDrak,Gundrak,,,,,6708.731,-4654.904,1,1,2,0,237,-1,-1,-1,0,1,571,5,0,0,818626,0,0,134219293,134512648,0
607,NorthrendBG,Baía dos Ancestrais,"Ao sul do Ermo das Serpes, encontra-se o local de repouso de um lendário artefato dos Titãs, que muitos acreditam ser possuidor de respostas para os mistérios desse antigo povo.

A Baía dos Ancestrais é um campo de batalha de 15 contra 15, onde cada lado se reveza no ataque e na defesa do artefato dos Titãs no extremo sul da ilha.

Prepare-se para a batalha, pois o destino não dita os rumos na Baía dos Ancestrais.","Ao sul do Ermo das Serpes, encontra-se o local de repouso de um lendário artefato dos Titãs, que muitos acreditam ser possuidor de respostas para os mistérios desse antigo povo.

A Baía dos Ancestrais é um campo de batalha de 15 contra 15, onde cada lado se reveza no ataque e na defesa do artefato dos Titãs no extremo sul da ilha.

Prepare-se para a batalha, pois o destino não dita os rumos na Baía dos Ancestrais.",Capture a Relíquia Titânica,"- Ataque: Destrua os portões e a relíquia
- Defesa: Defenda os portões e a relíquia
- A equipe que capturar a relíquia mais rapidamente vence",0,0,1,3,0,0,238,-1,-1,-1,0,1,-1,0,0,0,789579,0,0,1565,135004168,0
608,DalaranPrison,Castelo Violeta,,,,,5689.4897,498.04694,1,1,2,0,235,-1,-1,-1,0,1,571,5,0,0,818205,0,0,1565,134479880,0
609,DeathKnightStart,Fortaleza de Ébano,,,,,0,0,1,0,2,0,233,-1,-1,-1,0,1,-1,0,0,0,818210,0,0,67101,134479880,0
610,Transport_Tirisfal _Vengeance_Landing,Transporte: Tirisfal para Porto Vendeta,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
612,Transport_Menethil_Valgarde,Transporte: Menethil para Valgarde,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
613,Transport_Orgrimmar_Warsong_Hold,Transporte: Orgrimmar para Fortaleza Brado Guerreiro,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
614,Transport_Stormwind_Valiance_Keep,Transporte: Ventobravo para Bastilha Valentia,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
615,ChamberOfAspectsBlack,Santuário Obsidiano,,,,,3438.1533,260.4013,1,2,2,0,239,-1,-1,-1,0,1,571,0,0,0,820448,0,0,34333,134479880,0
616,NexusRaid,Olho da Eternidade,,,,,3869.9814,6984.33,1,2,2,0,236,-1,-1,-1,0,1,571,5,0,0,822560,0,0,34333,134479880,0
617,DalaranArena,Esgotos de Dalaran,,,,,0,0,1,4,0,0,242,0,-1,-1,0,1,-1,0,0,0,780309,0,0,1565,135004168,0
618,OrgrimmarArena,Ringue dos Valorosos,,,,,0,0,1,4,0,0,240,720,-1,-1,0,1,-1,0,0,0,789925,0,0,4195869,135004168,0
619,Azjol_LowerCity,Ahn'kahet: O Velho Reino,,,,,3641.458,2032.0638,1,1,2,0,234,-1,-1,-1,0,1,571,0,0,0,818056,0,0,1565,134479880,0
620,Transport_Moa'ki_Unu'pe,Transporte: Moa'ki para Unu'pe,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
621,Transport_Moa'ki_Kamagua,Transporte: Moa'ki para Kamagua,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
622,Transport192241,Transporte: Martelo de Orgrim,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
623,Transport192242,Transporte: O Rompe-céus,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
624,WintergraspRaid,Abóbada de Arcavon,,,,,5488.1245,2840.3337,1,2,2,0,243,-1,-1,-1,0,1,571,0,0,0,826589,0,0,34365,-2013003768,0
627,unused,Unused (DELETE ME),,,,,0,0,1,5,6,0,25,-1,-1,-1,0,1,-1,0,0,0,856557,0,0,15957,134479872,0
628,IsleofConquest,Ilha da Conquista,"A Ilha da Conquista é um ponto de importância estratégica para as campanhas da Aliança e da Horda em Nortúndria, cada lado em busca de um controle seguro da ilha.

Neste campo enorme, cada lado tenta controlar a Fábrica de Cerco, as Docas e o Hangar para garantir acesso à fortaleza inimiga e derrotar seu General (Haraldo Serpecida ou Lorde Supremo Agmar).","A Ilha da Conquista é um ponto de importância estratégica para as campanhas da Aliança e da Horda em Nortúndria, cada lado em busca de um controle seguro da ilha.

Neste campo enorme, cada lado tenta controlar a Fábrica de Cerco, as Docas e o Hangar para garantir acesso à fortaleza inimiga e derrotar seu General (Haraldo Serpecida ou Lorde Supremo Agmar).",Mate o líder inimigo,"- Capture os pontos de surgimento de veículos
- Cerque a fortaleza inimiga
- Mate o líder inimigo",0,0,1,3,2,0,245,-1,-1,-1,0,1,-1,0,0,0,821811,0,0,1565,135004168,0
631,IcecrownCitadel,Cidadela da Coroa de Gelo,,,,,5776.922,2065.9324,1,2,2,0,250,-1,-1,-1,0,1,571,0,0,0,820428,0,0,34333,-2013003768,0
632,IcecrownCitadel5Man,Forja das Almas,,,,,5670.7915,2003.6285,1,1,2,0,249,-1,-1,-1,0,1,571,0,0,0,818965,0,0,134219293,134512648,0
637,AbyssalMaw,Exterior do Oceano Abissal,,,,,0,0,1,1,3,0,23,-1,-1,-1,0,1,-1,0,0,0,814762,0,0,1565,134479880,0
638,Gilneas,Guilnéas,,,,,0,0,1,0,0,0,4,-1,654,-1,0,1,-1,0,0,0,782283,0,0,1629,134479884,0
641,Transport_AllianceAirshipBG,Transporte: Aeronave da Aliança do CB,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
642,Transport_HordeAirshipBG,Transporte: Aeronave da Horda do CB,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
643,AbyssalMaw_Interior,Trono das Marés,,,,,-5585.8716,5401.6494,1,1,3,0,255,-1,-1,-1,0,1,0,0,0,0,814875,0,0,134235677,134512648,0
644,Uldum,Salões Primordiais,,,,,-10225.995,-1837.4791,1,1,3,0,256,1080,-1,-1,0,1,1,0,0,0,817800,0,0,1565,134479880,0
645,BlackRockSpire_4_0,Caverna Rocha Negra,,,,,-7570.2446,-1330.6841,1,1,3,0,267,-1,-1,-1,0,1,0,0,0,0,813034,0,0,134219293,134512648,0
646,Deephome,Geodomo,,,,,0,0,1,0,3,0,268,-1,-1,-1,0,1,-1,0,0,0,816934,0,0,1629,134488072,0
647,Transport_Orgrimmar_to_Thunderbluff,Transporte: Orgrimmar para Penhasco do Trovão,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
648,LostIsles,Ilhas Perdidas,,,,,0,0,1,0,0,0,3,-1,-1,-1,0,1,-1,0,0,0,787837,0,0,271965,134479884,0
649,ArgentTournamentRaid,Prova do Cruzado,,,,,8515.286,736.13715,1,2,2,0,246,-1,-1,-1,0,1,571,0,0,0,818173,0,0,34333,-2013003768,0
650,ArgentTournamentDungeon,Prova do Campeão,,,,,8571.435,792.2205,1,1,2,0,247,-1,-1,-1,0,1,571,0,0,0,817987,0,0,1565,-2013003768,0
654,Gilneas2,Guilnéas3,,,,,0,0,1,0,0,0,4,-1,-1,-1,0,1,-1,0,0,0,782341,0,0,263709,134479884,0
655,GilneasPhase1,GuilnéasFase1,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782644,0,0,1629,134479884,0
656,GilneasPhase2,GuilnéasFase2,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782667,0,0,1629,134479884,0
657,SkywallDungeon,Pináculo do Vórtice,,,,,-11522.493,-2317.934,1,1,3,0,259,1230,-1,-1,0,1,1,0,0,0,817086,0,0,134219293,134512648,0
658,QuarryofTears,Fosso de Saron,,,,,5592.057,2010.2709,1,1,2,0,252,-1,-1,-1,0,1,571,0,0,0,827056,0,0,1565,134479880,0
659,LostIslesPhase1,Erupção do Vulcão das Ilhas Perdidas,,,,,0,0,1,0,0,0,3,-1,648,-1,0,1,-1,0,0,0,788585,0,0,1565,134479884,0
661,LostIslesPhase2,Cidade Portátil das Ilhas Perdidas,,,,,0,0,1,0,0,0,0,-1,648,-1,0,1,-1,0,0,0,788648,0,0,1565,134479884,0
