ID,Text_lang,SortIndex,Min_level,Max_level,ContentTuningID
465,|cffffd100Dica:|r Clique com o botão direito do mouse no Relógio abaixo do minimapa para definir um alarme ou exibir um cronômetro.,100,20,250,0
466,"|cffffd100Dica:|r se, de repente, estiver sem ninguém ao seu lado, cavalgando por pastos verdejantes com o sol em seu rosto, não se preocupe... pois você está em Azeroth!",104,20,250,0
467,"|cffffd100Dica:|r Se você busca um desafio diferente, tente obter algumas das Conquistas mais inusitadas.",105,50,250,0
468,"|cffffd100Dica:|r Você pode vincular missões, itens e conquistas a mensagens do bate-papo ao abrir uma linha de bate-papo segurando <Shift> e clicando no item.",106,60,250,0
469,|cffffd100Dica:|r É possível rastrear o progresso de missões ativas ou conquistas segurando <Shift> e clicando nelas.,107,40,250,0
470,"|cffffd100Dica:|r É possível rastrear muitas coisas no minimapa, tais como missões de nível baixo, comerciantes e mais. Basta clicar na lente de aumento ao lado do minimapa.",16,11,250,0
471,"|cffffd100Dica:|r Um Santuário é uma área em que o combate Jogador x Jogador é proibido, onde geralmente habitam forças neutras poderosas.",119,60,250,0
472,|cffffd100Dica:|r A maioria das facções tem um Intendente que oferecerá uma série de itens aos jogadores com reputação suficiente.,120,40,250,0
473,"|cffffd100Dica:|r O Calendário informa quando os raides serão reiniciados. Você pode usar o painel de informações do raide para estendê-lo, caso você queira que o progresso seja mantido.",121,60,250,0
475,"|cffffd100Dica:|r Se estiver com dificuldades para enfrentar um grupo de criaturas em uma masmorra, use uma habilidade de controle coletivo (CC), como Polimorfia ou Aturdir, para tirar um inimigo de combate. Dividir para conquistar!",154,15,69,0
476,"|cffffd100Dica:|r Alvos no seu minimapa podem ter uma seta para cima ou para baixo, indicando se eles estão no andar acima ou abaixo de você.",15,0,0,0
479,|cffffd100Dica:|r Use o recurso Gerenciador de Equipamentos para alternar rapidamente entre os conjuntos de equipamentos utilizados com mais frequência.,124,50,250,0
483,|cffffd100Dica:|r Posicionar o cursor sobre um dos espaços de equipamento do personagem e pressionar <Alt> exibe uma lista de itens que podem ser equipados no espaço selecionado.,128,20,250,0
489,"|cffffd100Dica:|r Se a barra de lançamento de um inimigo estiver cinza ou tiver um símbolo de escudo ao redor, isso indica que você não pode interromper o feitiço com suas habilidades.",129,40,250,0
490,|cffffd100Dica:|r A guilda pode usar o calendário do jogo para agendar Eventos da Guilda. Você pode se registrar nos eventos em vez de esperar um convite.,157,25,250,0
491,"|cffffd100Dica:|r Quando o recurso autocompletar sugerir nomes de personagens, use Tab ou <Shift> Tab para selecionar um nome de personagem da lista.",131,40,250,0
500,|cffffd100Dica:|r Sempre verifique se você está acessando um site oficial da Blizzard antes de enviar informações da conta.,132,0,0,0
501,|cffffd100Dica:|r E-mails oficiais da Blizzard sempre utilizam o endereço blizzard.com.,133,5,250,0
504,|cffffd100Dica:|r Usar o Autenticador Móvel da Blizzard ajuda você a proteger a sua conta do World of Warcraft contra roubos.,136,10,250,0
505,|cffffd100Dica:|r Para evitar que a sua conta seja roubada não se conecte ao World of Warcraft usando um computador de uso público. As chances deles estarem infectados por softwares maliciosos são elevadas.,137,10,250,0
506,|cffffd100Dica:|r Tenha cuidado com sites não oficiais que oferecem serviços pagos do World of Warcraft. Eles podem conter softwares maliciosos e roubar a sua conta.,138,10,250,0
508,|cffffd100Dica:|r É possível visualizar os locais de missões e recrutadores no mapa.,140,1,15,0
509,|cffffd100Dica:|r Completar masmorras aleatórias iniciadas com o Localizador de Masmorras oferece várias recompensas. Você pode ir com um grupo de amigos ou usar o Localizador de Masmorras para encontrar um grupo.,141,20,49,0
538,|cffffd100Dica:|r Segure o botão direito do mouse e mova-o para girar o personagem. Segure o botão esquerdo do mouse e mova-o para olhar ao redor.,142,1,9,0
543,|cffffd100Dica:|r Não fique parado no fogo!,145,50,250,0
578,|cffffd100Dica:|r Jogos de Guerra permitem que o líder de um grupo desafie outro grupo para um confronto em uma Arena ou Campo de Batalha à escolha dele. Jogos de Guerra podem ser iniciados a partir da tela de Jogador x Jogador.,162,249,250,0
589,|cffffd100Dica:|r Você pode usar o Localizador de Raides para participar de um raide de 25 jogadores e ter algumas das experiências mais épicas que World of Warcraft pode oferecer.,164,70,70,0
596,|cffffd100Dica:|r muitas conquistas podem ser obtidas pelo seu Bando de Guerra. Todos os seus personagens podem contribuir para elas.,167,10,250,0
597,|cffffd100Dica:|r Visite um Adestrador de Mascote de Batalha para colecionar mascotes e colocá-las para lutar.,168,15,250,0
601,|cffffd100Dica:|r As mascotes são compartilhadas com o Bando de Guerra. Toda mascote que um dos seus personagens tiver poderá ser usada por todos os outros.,172,35,250,0
602,"|cffffd100Dica:|r Você pode arrastar ícones de habilidade do seu grimório, da página de Especialização e da página de Talentos, para as suas barras de ações.",173,10,30,0
603,"|cffffd100Dica:|r Você pode criar um novo personagem para testar uma classe, raça ou facção diferente. Os jogadores chamam esses personagens secundários de ""alts"".",174,10,59,0
604,|cffffd100Dica:|r A função de Tanque consiste em controlar criaturas inimigas durante o jogo em grupo. Tanques abrem mão da capacidade de causar dano imenso pela capacidade de sobreviver muito.,175,10,59,0
605,"|cffffd100Dica:|r A função do Curador consiste em manter-se vivo, bem como aos outros membros do grupo.",176,10,59,0
606,"|cffffd100Dica:|r A função dos Causadores de Dano (chamado às vezes de ""DPS"") é se concentrar em derrotar o inimigo. Causadores de Dano são apoiados por Tanques e Curadores.",177,10,59,0
612,|cffffd100Dica:|r Empacado em uma missão? Não consegue encontrar algum PNJ? Procurando os atributos de um item? Os fóruns de WoW e outros sites de fãs são grandes fontes de informações sobre o WoW!,181,0,0,0
620,|cffffd100Dica:|r Você pode escolher receber saque para uma especialização diferente clicando com o botão direito no quadro de personagem e escolhendo Especialização de Saque.,185,35,250,0
624,"|cffffd100Dica:|r Raides Normais e Heroicos têm a dificuldade ajustada e as recompensas acompanham o tamanho dos grupos, entre 10 a 30 jogadores, para que ninguém fique de fora!",186,60,250,0
626,|cffffd100Dica:|r Procure a Caixa de Brinquedo dentro do seu menu de Coleções. Todos os seus itens cosméticos e brinquedos são automaticamente guardados lá ao serem coletados.,187,30,250,0
630,|cffffd100Dica:|r Usar o Localizador de Masmorras com um grupo de amigos dá a você bônus de ouro.,191,250,250,0
631,|cffffd100Dica:|r Atributos de item em cinza não contribuem para o poder do seu personagem.,192,15,250,0
632,"|cffffd100Dica:|r A ferramenta de Grupos Prontos permite que você crie e encontre grupos para quaisquer masmorras, raides, missões, JxJ organizados e atividades em grupo!",193,60,250,0
643,|cffffd100Dica:|r Está penando contra um adversário difícil? É só manter sua vida acima de 0 e baixar a vida dele até 0. Nunca falha!,197,60,250,0
746,|cffffd100Dica:|r Você quer declarar guerra em Warcraft? Ative o Modo de Guerra na capital da sua facção e aventure-se pelo mundo com o combate Jogador x Jogador habilitado para ganhar experiência extra e recompensas!,200,30,250,0
749,"|cffffd100Dica:|r As Comunidades oferecem canais de bate-papo, suporte a voz e calendários de eventos para ajudar você a encontrar grupos ou permanecer em contato com amigos em qualquer servidor.",203,50,250,0
754,"|cffffd100Dica:|r Entrar para um pacto é uma escolha importante, mas não é permanente. Você poderá mudar de pacto em Oribos quantas vezes quiser, mas só depois de alcançar o Renome máximo com determinado pacto.",205,250,250,0
755,|cffffd100Dica:|r Você é novo no WoW? Os jogadores com o ícone do galhardete verde acima da cabeça são Guias e podem ajudar você!,206,1,20,0
757,|cffffd100Dica:|r Personagens de nível baixo podem falar com Crona na capital da facção para revisitar mundos e histórias de expansões anteriores.,208,50,60,0
758,"|cffffd100Dica:|r Quando estiver em um grupo, você pode habilitar a Sincronização de Grupo para se aventurar com amigos por conteúdos de nível mais baixo, mesmo se já tiver passado por eles.",209,60,250,0
760,|cffffd100Dica:|r Missões vinculadas a uma Campanha têm um ícone mais enfeitado e ficam no topo do registro de missões. Cumprir essas missões avança a história principal e desbloqueia novos sistemas de jogo.,211,50,250,0
761,"|cffffd100Dica:|r O misterioso Entalhador de Runas da Thanator pode imbuir poder em itens criados pelos jogadores por meio de suas profissões, transformando-os em equipamentos Lendários!",212,250,250,0
762,|cffffd100Dica:|r Algumas perícias e feitiços têm eficácia reduzida quando usados em combate Jogador x Jogador (JxJ).,213,25,250,0
763,"|cffffd100Dica:|r Ao abrir o mapa, clique segurando <Ctrl> para definir um ponto de rota. Clique segurando <Shift> no ponto de rota para compartilhar sua posição com outras pessoas.",214,20,250,0
764,|cffffd100Dica:|r Clicar no número ao lado de uma missão específica no rastreador de objetivos ativa um marcador para ajudar você a chegar ao objetivo da missão.,215,10,69,0
765,"|cffffd100Dica:|r A seção Acessibilidade do menu Opções oferece ferramentas para amenizar os efeitos relacionados a daltonismo, vertigem de movimento, deficiência visual e muito mais!",216,10,250,0
766,|cffffd100Dica:|r Jogadores com a profissão Alfaiataria podem criar bolsas muito maiores do que as oferecidas por comerciantes. Essas bolsas geralmente estão à venda na Casa de Leilões.,217,15,49,0
767,|cffffd100Dica:|r O Localizador de Guildas e Comunidades (atalho padrão: J) pode ajudar a encontrar jogadores amigáveis que tenham os mesmos interesses e objetivos que você no WoW.,218,15,250,0
768,"|cffffd100Dica:|r O Guia de Aventuras (atalho padrão: SHIFT-J) recomenda conteúdos adequados para o seu nível, bem como eventos de tempo limitado em andamento.",219,20,250,0
772,"|cffffd100Dica:|r Cada vez que você vence um nível, pode ganhar ou um ponto de talento de Classe ou de Especialização, que pode ser usado para personalizar ou aprimorar sua destreza em combate.",223,10,69,0
773,|cffffd100Dica:|r Assuma o controle da sua experiência no WoW pressionando <ESC> e selecionando o Modo de Edição para mover ou redimensionar vários elementos da Interface do Usuário.,224,40,250,0
775,"|cffffd100Dica:|r Pontos de Conquista são compartilhados pelo Bando de Guerra, mesmo em conquistas obtidas por personagens específicos.",225,10,250,0
776,"|cffffd100Dica:|r Você pode criar usando reagentes do Banco do Bando de Guerra, o que permite cooperar com profissões entre os seus personagens.",226,10,250,0
777,"|cffffd100Dica:|r O Bando de Guerra é composto de todos os personagens da sua conta. Eles compartilham muitas coisas, inclusive Coleções, Pontos de Voo, e mesmo o avanço de algumas Reputações.",227,10,250,0
778,"|cffffd100Dica:|r Todos os itens com ""Bando de Guerra"" na descrição podem ser compartilhados na sua conta.",228,10,250,0
779,"|cffffd100Dica:|r Moedas com ""Transferível para o Bando de Guerra"" podem ser transferidas de outros personagens. Selecione a moeda no menu Moeda para começar.",229,10,250,0
780,"|cffffd100Dica:|r Saqueou um item que seu personagem não pode usar? Se for Vinculado ao Bando, doe para outro personagem, ou experimente outra classe que possa!",230,10,250,0
781,"|cffffd100Dica:|r tem um item Vincula-se quando equipado que não pode ser usado, mas quer coletar a aparência? Clique com o botão direito ou arraste-o para o menu do seu personagem.",231,10,250,0
782,"|cffffd100Dica:|r Você pode coletar aparências para a coleção do Bando de Guerra em quase todos os equipamentos, mesmo que seu personagem não possa equipá-las.",232,10,250,0
783,"|cffffd100Dica:|r a maioria das missões que você já concluiu no seu Bando de Guerra ficará oculta no mapa e desaparecerá em outros lugares. Se quiser desativar esse comportamento, é possível fazer isso nos menus de rastreamento ou filtro do mapa.",233,60,250,0
784,"|cffffd100Dica:|r digite /montariaespecial para fazer sua montaria realizar uma animação especial no chão. Para facilitar o acesso, adicione esse comando em uma /macro!",234,40,250,0
