ID,AllowableRace,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
839,-1,重纹手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
840,-1,重纹布鞋,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
843,-1,棕色皮靴,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
844,-1,棕色皮手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
845,-1,棕色皮短裤,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
846,-1,棕色皮夹克,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,-1,锁链护甲,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,-1,锁链短裤,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,-1,锁链战靴,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,-1,锁链手套,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,-1,斗士短剑,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,-1,锤,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,-1,短柄斧,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,-1,短杖,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,-1,优质布衬衣,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,-1,骑兵战靴,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,-1,黑暗收割者,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,-1,勇武长剑,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,-1,铅质钉锤,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,-1,僧侣法杖,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,-1,圣力手套,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,-1,热情监护者,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,-1,眩光,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,-1,炽炎战斧,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,-1,风暴战斧,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,-1,切石者,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,-1,乔丹法杖,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,-1,用旧的木制圆盾,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,-1,恐惧法杖,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,-1,黑色金属大斧,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,-1,黑色金属短剑,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,-1,纳迦军用手套,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,-1,圣歌法杖,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,-1,豺狼人法师手套,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,-1,疯狼护腕,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,-1,毒蜘蛛的牙齿,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,-1,铁树木棍,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,-1,食人魔链甲,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,-1,邪恶钉锤,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,-1,微光重剑,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,-1,长剑,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,-1,牢固的木槌,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,-1,尖刺流星锤,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,-1,大型战斧,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,-1,双面斧,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,-1,占卜法杖,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,-1,斯塔文的镰刀,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,-1,守夜人短剑,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,-1,午夜钉锤,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,-1,暮色森林黑杖,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,-1,洞察法袍,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,-1,典狱官法杖,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,-1,元素法杖,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,-1,精美亚麻腰带,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,-1,古旧的剑,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,-1,紧凑战锤,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,-1,瘤木短杖,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,-1,锋利的战斧,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,-1,山猫之靴,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,-1,惩罚图腾,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,-1,人民军腰带,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,-1,梦游者魔棒,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,-1,豪华珠宝戒指,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,-1,结实的铁棍,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,-1,民兵短杖,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,-1,民兵短剑,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,-1,骨火,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,-1,黑颅,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,-1,精心缝制的长袍,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,-1,葛瑞森的火炬,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,-1,饱受侵蚀的靴子,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,-1,镶铜护腕,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,-1,橡皮腕甲,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,-1,监工披风,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,-1,损坏的双刃刀,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,-1,狗头人的铲子,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,-1,大板斧,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,-1,巨棒,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,-1,优质重剑,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,-1,木制大盾,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,-1,黑色尖头盾,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,-1,墙盾,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,-1,暴风城纹章盾,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,-1,绿塔,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,-1,魔星钉锤,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,-1,豺狼人作战背心,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,-1,豺狼人部族护腕,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,-1,豺狼人惩戒者,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,-1,支柱束带,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,-1,豺狼人重木棒,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,-1,赤脊山弯刀,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,-1,豺狼人战斧,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,-1,碎灵,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,-1,碎头者,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,-1,蝎刺剑,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,-1,精织披风,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,-1,森林链甲,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,-1,军官链甲外衣,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,-1,淬火圆盾,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,-1,宽大的兜帽,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,-1,火花铁帽,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,-1,巨型狼蛛牙,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,-1,屠夫的切肉斧,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,-1,黑石钉锤,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,-1,暗影法师法袍,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,-1,尖塔腰带,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,-1,次级尖塔法杖,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,-1,黑色雏龙手套,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,-1,修桥工的手套,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,-1,马术手套,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,-1,狼鬃护腕,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,-1,铁匠长裤,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,-1,食尸鬼的手指,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,-1,硬根法杖,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,-1,黑夜之斧,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,-1,指骨护腕,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,-1,鹿皮斗篷,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,-1,狮纹手套,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,-1,暴风城板甲手套,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,-1,粗糙的皮外衣,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,-1,粗糙的皮短裤,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,-1,粗糙的皮靴,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,-1,粗糙的皮手套,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,-1,粗糙的皮带,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,-1,粗糙的皮护腕,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,-1,粗糙的皮质披风,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,-1,磨损的鞋,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,-1,磨损的披风,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,-1,磨损的手套,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,-1,磨损的短裤,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,-1,磨损的长袍,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,-1,石质钉锤,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,-1,石质轻斧,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,-1,钝剑,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,-1,棘木战斧,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,-1,食尸鬼之牙,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,-1,折弯的法杖,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,-1,狗头人的大锤,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,-1,河爪秘法杖,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,-1,流木棒,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,-1,学徒短裤,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,-1,侍僧短裤,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,-1,泡沫法杖,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,-1,珍珠长矛,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,-1,枯木法杖,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,-1,粗制重剑,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,-1,无力短剑,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,-1,破损的战锤,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,-1,木工槌,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,-1,生锈的短柄斧,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,-1,卷刃的战斧,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,-1,旧皮带,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,-1,旧皮靴,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,-1,旧皮护腕,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,-1,旧皮披风,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,-1,旧皮手套,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,-1,旧皮短裤,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,-1,旧皮外衣,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,-1,碎料鞋,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,-1,碎料披风,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,-1,碎料手套,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,-1,碎料短裤,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1433,-1,碎料护甲,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1436,-1,戍边长裤,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0,-1,-1
1438,-1,战士之盾,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1440,-1,豺狼人碎骨锤,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1445,-1,黑石肩铠,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1446,-1,黑石战靴,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1448,-1,黑石护手,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1454,-1,执行者黑斧,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
1455,-1,黑石勇士战斧,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1457,-1,暗皮钉锤,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1458,-1,暗皮木槌,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
