ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
64,Una misión para gobernarlos a todos,Gorgrond,La espada de las mil verdades debe ser destruida en la Fundición Roca Negra. Cumple esta misión.,0,0,0,0,2,3,1,1,0,824,0,0,0,21,26539,18,90,0,600,0,9999999,0,200,0,0,0,0,1,0,0
65,La guardia de la noche,Aledaños de la ciudadela,Una patrulla continua en el perímetro de la ciudadela parece una buena idea...,0,0,0,0,2,13,1,1,5,824,0,106,0,26,27657,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
66,Fin de la corrupción,El Bosque Maldito,El Bosque Maldito sigue plagado de bestias corruptas. Las centinelas de Estrella Fugaz solicitan tu ayuda para poner fin al sufrimiento de esas pobres criaturas.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,26601,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
67,Asalto a los Señor del Trueno,Óbito del Coloso,Podríamos enviar a unos cuantos de nuestros mejores miembros a la avanzada Señor del Trueno que hay en el Óbito del Coloso. ¡A por la victoria!,0,0,0,0,2,3,1,3,10,824,0,101,0,11,28566,12,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
73,Limpiar la letrina,Letrina,Es mejor no perder una apuesta con el bedel.,0,0,0,0,2,6,1,1,0,824,0,101,0,28,29014,29,90,0,300,0,86400,100,0,0,0,0,0,1,0,0
86,Recuperación de la recalada,Desembarco Manto de la Noche,Vale la pena registrar el barco en el que huimos de la Selva de Tanaan. ¡Seguro que encontramos algo de utilidad!,0,0,0,0,2,3,1,1,5,824,0,106,0,26,26958,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
87,La guardia de la noche,Aledaños de la ciudadela,Una patrulla continua en el perímetro de la ciudadela parece una buena idea...,0,0,0,0,2,13,1,1,5,824,0,101,0,23,28319,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
88,Amenaza en los cielos,Valle Flor Lunar,Los cuervos de Bajaluna del Valle Flor Lunar han estado atacando nuestras caravanas de suministros. ¡El material debe circular!,0,0,0,0,2,3,1,1,0,824,0,106,0,15,28564,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
89,Asalto Sombraluna,Shaz'gul,¡Podríamos enviar a nuestros mejores soldados a asaltar la avanzada Sombraluna de Shaz'gul! ¡Por la Alianza!,0,0,0,0,2,3,1,3,10,824,0,106,0,11,26960,28,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
90,Amigas hadas,Bosque Fulgurante,Unas anomalías Arcanas están poniendo en peligro a los dragones hada del Bosque Fulgurante. ¡No se puede permitir!,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28565,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
91,Rescate Rangari,Shaz'gul,Los Sombraluna han capturado a varios de las fuerzas de los Rangari y de la Alianza. ¡Infíltrate y rescátalos!,0,0,0,0,2,3,1,1,10,824,0,106,0,11,26963,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
107,Lazos salvajes,Nagrand,Los gronn y los ogros colaboran en un ataque doble. Debemos frustrar sus planes antes de que nos invadan.,0,0,0,0,2,3,1,3,15,824,0,104,0,29,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
108,Espionaje industrial,Gorgrond,"Si las máquinas de guerra del clan Roca Negra tienen fallos de diseño, podemos aprovecharlos. Infíltrate e inspecciona las máquinas de guerra en busca de puntos débiles.",0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"Garras, pinzas y colmillos",Gorgrond,Los genosaurios son algunas de las criaturas más salvajes de Draenor. Debemos contenerlos antes de que salgan de Gorgrond y entren en otras zonas.,0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,Aves de presa,Cumbres de Arak,"Lo más cómodo sería dejar en paz a los arakkoa, pero capturar su templo en las Cumbres de Arak nos proporcionaría una ventaja estratégica.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,Arde Talador,Talador,"Los abisales, esbirros de Sargeras, vagan por los bosques de Talador y les prenden fuego. Destrúyelos antes de que reduzcan el bosque a cenizas.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,En la boca del sablerón,Cumbres de Arak,"Muchos prisioneros draenei rescatados han desaparecido, y creemos que es culpa de los sablerones. Ve a investigar, pero equípate bien.",0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,La vanguardia de la Legión Ardiente,Talador,"Si hay infernales y guardias viles invadiendo Talador, el resto de la Legión Ardiente no puede andar lejos. Derrótalos y trata de localizar su origen.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,El abisal vacío,Valle Sombraluna,Los señores del Vacío y los clamavacíos que infestan el Valle Sombraluna son invocaciones de alguien. Encuentra y mata al responsable.,0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,Criaturas rocosas,Cresta Fuego Glacial,Los magnarones y los goren desarrollan placas rocosas en la piel que tienen propiedades mágicas. Tráenos las placas para que les demos buen uso.,0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,Aliados de la Horda de Hierro,Cresta Fuego Glacial,"Los señores de la guerra ogros, numerosos y poderosos, son aliados formidables de la Horda de Hierro. Intenta convencerlos para que se vayan... por la fuerza, si es necesario.",0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,Estampida de uñagrietas,Cresta Fuego Glacial,"Para debilitar al clan Señor del Trueno, debemos eliminar a sus guerreros más feroces, los jinetes de uñagrietas. Ve a su campamento y libera a sus monturas.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,La corrupción se propaga,Valle Sombraluna,La magia vil ha corrompido a algunos ancianos del Valle Sombraluna. Hay que abatirlos para poner fin a su desenfreno.,0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,El corazón de la Horda de Hierro,Nagrand,"El clan Grito de Guerra es símbolo de poder en la Horda de Hierro. Al abrigo de la noche, prende fuego a su campamento. Será un golpe para su moral.",0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,Emboscada de sablerones,Nagrand,Una patrulla informa de que hay bandas de sablerones asaltando a los mercaderes que atraviesan Nagrand. Encuéntralos y detenlos.,0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,Que vuelen las plumas,Cumbres de Arak,"Los sacerdotes de la garra arakkoa han empezado a sacrificar draenei a su dios, Terokk. Interrumpe el ritual y libera a los prisioneros.",0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,Culto a Sargeras,Talador,"En un lugar recóndito de Talador, un pequeño grupo de draenei se dedica a adorar a Sargeras. Detén a esa secta antes de que se extienda.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,¡Por la libertad!,Gorgrond,Los esclavistas ogros han capturado a muchos draenei desplazados por la Horda de Hierro. Envía a alguien a su campamento y libéralos.,0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,Apunta a la cabeza,Nagrand,"Sin su líder, el ataque de los altos ogros del que nos alertaron nuestros espías fracasará. Envía a un asesino para matar a su señor de la guerra en Nagrand.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,Los secretos de Lunacerada,Valle Sombraluna,La corteza endurecida de los genosaurios y los botani es una oportunidad para mejorar nuestras armaduras. Haz lo que hay que hacer.,0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,Infestación de devastadores,Cumbres de Arak,"¡Menuda plaga! Los devastadores están por todas partes: en nuestros suministros, en nuestro cuartel... Erradica sus nidos en las Cumbres de Arak antes de que nos superen.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,La furia de los infernales,Talador,"Es inusual ver infernales en Talador, y queremos que siga siendo así. Cuantos más mates, mejor.",0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,La mirada del basilisco,Cumbres de Arak,"Los basiliscos han convertido en piedra a algunos arakkoa de las Cumbres de Arak. Aunque sea macabro, esa piedra es un recurso valioso. Recógela con cuidado.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,Territorio elemental,Cresta Fuego Glacial,Un grupo de elementales territoriales se ha adueñado de una zona cerca de nuestra ruta de suministros en la Cresta Fuego Glacial. Mátalos y recoge los suministros perdidos.,0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,Flora y fauna,Valle Sombraluna,"La magia oscura es omnipresente en el Valle Sombraluna, lo que fomenta la aparición de criaturas enloquecidas y antinaturales. Pon fin a su sufrimiento.",0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,"Hechicería, te presento a Espada",Valle Sombraluna,Los taumaturgos Sombraluna experimentan con una magia de Vacío inestable cerca del Observatorio de Teluuna. ¿Qué puede salir mal?,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,Segador de malas hierbas,Valle Sombraluna,Que no te engañen: solo son adorables hasta que te rodean y te arrancan la cara de un mordisco.,0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,Hace fresco,Cresta Fuego Glacial,Últimamente hace aún más frío en las llanuras de lo normal. Averigua qué provoca este mal tiempo antes de que empiece a cobrarse vidas.,0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,Helados y deliciosos,Cresta Fuego Glacial,"Los elementales abundan en la Cresta Fuego Glacial. A los goren les encanta comérselos, y los goren heredan los poderes de lo que comen... Mal asunto.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,Señor de la guerra,Cresta Fuego Glacial,"Los ogros Machacasangre han empezado a asaltar avanzadas de la Horda, lo que nos cuesta soldados y suministros. Creemos que es culpa de un nuevo señor de la guerra.",0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,Angustia de ancianos,Valle Sombraluna,"Es hora de talar unos cuantos árboles antiguos. Solo los que sufren de corrupción demoníaca, claro está. El resto los puedes abrazar si quieres.",0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,Hasta el último enano,Valle Sombraluna,Las tropas Sombraluna han secuestrado a un chamán Martillo Salvaje cerca del Bosque Maldito. Rescata a nuestro aliado desventurado e imparte justicia entre los orcos.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,El Vacío aullante,Valle Sombraluna,Nos informan de que los Sombraluna acechan la Arboleda Sombra Umbría y envuelven el lugar en magia abyecta. Interrumpe sus rituales oscuros cueste lo que cueste.,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,Silencia el trueno,Cresta Fuego Glacial,Se han avistado grupos de caza Señor del Trueno al norte. Tiéndeles una emboscada en los riscos. ¡Demuéstrales de qué está hecha la Horda de verdad!,0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,La sombra bajo nuestros pies,Cresta Fuego Glacial,El Consejo de la Sombra se ha adentrado en una red de cuevas al oeste de la ciudadela. ¡No debemos permitir que se asiente en la región!,0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,Disminución de rylaks,Cresta Fuego Glacial,Matar rylaks adultos no reduce su número ni por asomo. Purga sus nidos para atajar el problema de raíz.,0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,Aflicción de ancianos,Gorgrond,Una extraña enfermedad se propaga entre los ancianos de Gorgrond y los enloquece. Acaba con ellos antes de que la infección vaya a peor.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,Sabotea a los Roca Negra,Gorgrond,Nuestros exploradores han recuperado un mapa de alijos de suministros Roca Negra ocultos por todo Gorgrond. Destruirlos sería un duro golpe para el enemigo.,0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,Genosaurios voraces,Gorgrond,Los genosaurios de Gorgrond han agotado la caza de su territorio y se dedican a asaltar los campamentos draenei cercanos en busca de comida. Atácalos y aléjalos de allí.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,Pequeños mordiscos,Gorgrond,Un grupo de goren se ha asentado en una cantera cercana muy valiosa. Debemos echarlos para utilizar la cantera en un futuro.,0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,Gronnitos molestos,Gorgrond,Los gronnitos siguen interrumpiendo nuestros esfuerzos por expandirnos en Gorgrond. Debemos diezmarlos si queremos afianzar nuestra presencia.,0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,Mejor de cerca,Gorgrond,"Las armas de asedio de la Horda de Hierro son letales a distancia, pero vulnerables en las distancias cortas. Asaltar el armamento con un escuadrón pequeño podría ser una buena idea.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,Avistamientos de shivaístas,Talador,Se han avistado shivaístas en las afueras de Talador. Podría tratarse de la primera oleada de una incursión de la Legión Ardiente. Hay que investigarlo.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,Apetito de estalactitas,Talador,Una caverna bajo una zona habitada de Talador se ha vuelto inestable debido al apetito de los goren que hay dentro. Debemos proteger a los habitantes de la superficie.,0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,Ciento volando,Talador,Un carismático sacerdote arakkoa incita a su congregación a asaltar asentamientos cercanos en nombre de Terokk. Debemos defender a nuestros aliados.,0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,Llamada a la acción,Talador,El poder absoluto corrompe; por eso hay que neutralizar a este poderoso brujo. Elimínalo sin piedad.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,Zona libre de matones,Talador,"Tanto en Azeroth como en Draenor, los matones y sus amigos son todos iguales. Enseña a nuestros nuevos ""amigos"" cómo tratamos a los de su calaña en Draenor.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,Solo puede quedar uno,Talador,"Dicen que los ogrones son la personificación de la violencia, pero lo mismo dicen de tus aliados. Veamos quién está a la altura de su reputación.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,Qué bien duele,Cumbres de Arak,"Los orcos Mano Destrozada aceptan el dolor porque creen que los hace más fuertes. Bien, hazlos muy fuertes. Y luego hazlos muy muertos.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,Aplastar a los pálidos,Cumbres de Arak,"Los pálidos son unos desgraciados retorcidos y cobardes, pero hasta los carroñeros pueden ser letales en gran número. Ya sabes cuál es la solución.",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,Pisando bichos,Cumbres de Arak,Los devastadores se reproducen rápidamente y se lo comen todo. Como los grillos. También son homicidas y del tamaño de un caballo. No como los grillos.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,Recuperar el rebaño,Cumbres de Arak,"Ha desaparecido nuestro ganado. Las huellas apuntan a los rylaks. Acaba con la amenaza, pero no te confíes.",0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,Golpe por golpe,Cumbres de Arak,Una serpiente alada feroz parece obedecer a un amo invisible y desgasta nuestras defensas. Búscala y acaba con ella.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,De tapadillo,Cumbres de Arak,Nuestros informadores en la Mano Destrozada han resultado ser agentes dobles. Organiza una reunión secreta y elimínalos.,0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,Protección eléctrica,Nagrand,Los espíritus de agua que absorben energía traen a nuestros taumaturgos por la calle de la amargura. Hora de pedir refuerzos.,0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,Corrector de hechicería,Nagrand,El origen de nuestro reciente letargo colectivo se ha rastreado hasta los hechiceros de Ogrópolis. Encuéntralos y pon fin a sus siniestros ritos arcanos.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,Grito de muerte Grito de Guerra,Nagrand,Los chamanes Grito de Guerra han lanzado un hechizo que abre un abismo a nuestros pies. ¡Mátalos a todos antes de que se acabe el reloj de arena!,0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
168,Matar ogros,Nagrand,"Los guerreros ogros están en formación de combate y dicen a gritos que van a ""acabar con los intrusos"". ¿Crees que se refieren a nosotros?",0,0,0,0,2,3,1,1,10,824,0,104,0,12,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
169,Deseo ardiente,Nagrand,Los orcos Filo Ardiente atacan a los cazadores de tesoros de Oshu'gun y roban sus cristales. ¿Estarán preparando algún ritual oscuro?,0,0,0,0,2,3,1,2,10,824,0,104,0,26,27792,19,99,0,5400,0,86400,35,1000,0,0,0,0,1,0,0
170,Menudo ale-gronn,Nagrand,¡Nuestros exploradores han desaparecido sin dejar rastro! La última vez que los vieron estaban entrando en tierras de gronns. Averigua qué ha sido de ellos.,0,0,0,0,2,3,1,1,10,824,0,104,0,29,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
171,Espíritus inquietos,Valle Sombraluna,"El Valle Sombraluna está asolado por espíritus orcos que atacan llenos de confusión y rabia. Mientras sigan sueltos, nadie está a salvo.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,33098,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
172,El efecto del observador,Cresta Fuego Glacial,Los orcos Señor del Trueno se están confiando: sus exploradores siguen a los grupos de la Horda sin sigilo ni temor. Tamaña arrogancia merece respuesta.,0,0,0,0,2,3,1,1,10,824,0,101,0,11,33097,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
173,Patrulla de vainetes,Valle Sombraluna,Unos vainetes salvajes han robado un cajón de nuestro elixir de crecimiento gigante. Recupera las pociones antes de que se las tomen y siembren el caos.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,33098,19,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
174,Información Roca Negra,Cresta Fuego Glacial,Han visto mensajeros Roca Negra atravesando la región. Toda carta que transporten puede ser crucial para nuestra causa.,0,0,0,0,2,3,1,1,0,824,0,101,0,11,33097,19,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
175,Rompe las cadenas,Gorgrond,Los esclavistas ogros se llevan a nuestros aliados y los hacen luchar en sus arenas. Hazte pasar por un gladiador y libera a los combatientes forzados.,0,0,0,0,2,3,1,1,0,824,0,103,0,12,27788,19,92,0,2700,0,86400,50,300,0,0,0,0,1,0,0
