ID,Body_lang
101,"$gAmigo:Amiga;, a mi brazo, cansado de luchar en las Tierras de la Peste, nunca le faltarán fuerzas para escribir una misiva a $gun héroe:una heroína; como tú. Me complace saber que la ayuda que nos prestaste sigue dando sus frutos.

Si pasas por las Tierras de la Peste del Oeste próximamente, ve a El Baluarte. ¡Tu curtida mano será más que bienvenida para compartir una buena caldera! Saludos desde la oscuridad:
Sumo Ejecutor Derrington"
102,"¡Je, je, je, hola, $n! ¡Espero que pases un excelente Festival de Invierno!$B$BFuiste muy amable al ayudarme a encontrar las golosinas que tanto me apetecían, que quería enviarte un pequeño detalle adicional. Es una muestra de los deliciosos manjares de los Pastos de Bosquehumeante. Si aún no los has conseguido, ¡no olvides hacerlo antes de que acabe la temporada!$B$B¡Felices fiestas!... $BEl Gran Padre Invierno"
103,"¡Gracias por renovar tu afiliación en la Corporación de Ingeniería Experimental Goblin, $gasociado:asociada;! Nos complace enormemente tenerte como miembro activo. Acepta este obsequio como muestra de nuestro aprecio, por las maravillosas contribuciones que continúas realizando al mundo de la ingeniería goblin."
104,"¡Gracias por renovar tu afiliación en la Corporación de Ingeniería Experimental Goblin, $gasociado:asociada;! Nos complace enormemente tenerte como miembro activo. Acepta este obsequio como muestra de nuestro aprecio, por las maravillosas contribuciones que continúas realizando al mundo de la ingeniería goblin."
105,<UNUSED>
106,"¡Esos conejos han regresado! ¡NO! Eh, no te molestes en regresar..."
107,"Saludos, a mi brazo, cansado de luchar en las Tierras de la Peste, nunca le faltarán fuerzas para escribir una misiva a $gun héroe:una heroína; como tú. Me complace enterarme de que la ayuda que nos prestaste sigue dando sus frutos.

Si pasas por las Tierras de la Peste del Oeste próximamente, ve al campamento. ¡Tu curtida mano será más que bienvenida para compartir una buena caldera! ¡Por Ventormenta!
Comandante Ashlam Puñovalor"
108,"¡Je, je, hola otra vez, $n!$B$BAunque mis amigos de los Pastos de Bosquehumeante y yo hemos estado muy ocupados esta temporada, quería enviarte algo especial. Te alegrará saber que logramos liberar a Sacks de las montañas Alterac. Por cierto, te manda un afectuoso saludo.$B$BAl hacerlo, desarrollamos un novedoso dispositivo que creo te encantará. Para activarlo, tendrás que usar una bola de nieve, no obstante, ¡creo que te divertirás mucho!$B$BEl Gran Padre Invierno"
109,"¡Saludos, $gamigo:amiga;!$B$BHe pensado que debería agradecerte una vez más la ayuda prestada en nuestra lucha contra Hakkar. Espero volver a verte pronto pues ante nosotros se presenta el reto de derrotar al Dios de la Sangre y... ¡tu ausencia no pasa desapercibida!$B$BHe incluido una muestra de honor como agradecimiento por todo lo que has hecho por nosotros. ¡Juntos pondremos fin a Hakkar para siempre!$B$BVinchaxa, siervo de Zanza"
110,"$gEstimado:Estimada; $n:$B$BLa información que me diste antes ha resultado ser de cuantiosa valía. Ya he ordenado que se modifiquen nuestros planes de guerra debido a la importancia que ahora atribuimos a la presencia del Martillo Crepuscular.$B$BAcepta este objeto como una pequeña muestra de nuestra gratitud. Espero que podamos seguir contando contigo, como valiente $galiado:aliada; que eres, en la batalla que libramos en Silithus.$B$BUn cordial saludo,$B$BComandante Mar'alith"
111,"Te deseo lo mejor, $gamigo mío:amiga mía;. Espero que tu lucha a favor de la Horda resulte victoriosa. Ciertamente, espero que llegue el día en que todos consideren tu legado tan importante y tan valioso como el de Grom Grito Infernal.$B$BNo he olvidado la amabilidad que has demostrado no solo conmigo, sino al honrar la memoria de Grom durante el Festival de la Cosecha. Te he enviado algo que creo que te va a gustar. Úsalo correctamente.$B$B¡Por la Horda!$BJavnir"
112,"¡Saludos, joven druida!

Me enorgullece el esfuerzo que has demostrado durante tu instrucción hasta el momento. Debes sentirte $ghonrado:honrada; por haberte unido a la Zarpa. Recibirás más lecciones similares. La siguiente estará disponible una vez que hayas alcanzado el nivel 14. Cuando llegue ese momento, búscame en el Enclave Cenarion de Darnassus.

Mathrengyl Garroso"
113,"Te deseo lo mejor, $gamigo mío:amiga mía;. Espero que tu lucha a favor de la Alianza te resulte satisfactoria. Ciertamente, espero que llegue el día en que todos consideren tu legado tan importante y tan valioso como el de Uther el Iluminado.$B$BNo he olvidado la amabilidad que has demostrado no solo conmigo, sino al honrar la memoria de Uther durante el Festival de la Cosecha. Te he enviado algo que creo que te va a gustar. Úsalo correctamente.$B$BPor el martillo de Barbabronce,$BWagner"
114,"¡Saludos, joven druida!

Te he enviado esta nota para recordarte que debes venir a verme cada vez que cambies de rango. Como druida tienes mucho que aprender al servicio de Cenarius y me complace enormemente poder ayudarte en el camino. Pronto estarás $gpreparado:preparada; para conocer tu forma acuática. Búscame cuando alcances el nivel 16 y te instruiré en la senda del conocimiento.

Turak Tótem de Runa"
115,"¡Saludos, joven druida!

Te he enviado esta nota para recordarte que debes venir a verme cada vez que cambies de rango. Como druida tienes mucho que aprender al servicio de Cenarius y me complace enormemente poder ayudarte en el camino. Pronto estarás $gpreparado:preparada; para conocer tu forma acuática. Búscame cuando alcances el nivel 16 y te instruiré en la senda del conocimiento.

Mathrengyl Garroso"
116,"¡Saludos, joven druida!

Me enorgullece el esfuerzo que has demostrado durante tu instrucción hasta el momento. Debes sentirte $ghonrado:honrada; por haberte unido a la Zarpa. Recibirás más lecciones similares. La siguiente estará disponible una vez que hayas alcanzado el nivel 14. En ese momento, cuando estés $glisto:lista;, búscame en el Alto de los Ancestros de Cima del Trueno.

Turak Tótem de Runa"
117,"¡Je, je, hola otra vez, $n!$B$BAunque mis amigos de los Pastos de Bosquehumeante y yo hemos estado muy ocupados esta temporada, quería enviarte algo especial. Te alegrará saber que logramos liberar a Sacks de las montañas Alterac. Por cierto, te manda un afectuoso saludo.$B$BAl hacerlo, desarrollamos un novedoso dispositivo que creo te encantará. Para activarlo, tendrás que usar una bola de nieve, no obstante, ¡creo que te divertirás mucho!$B$BEl Gran Padre Invierno"
118,"¡Je, je, je, hola, $n! ¡Espero que pases un excelente Festival de Invierno!$B$BFuiste muy amable al ayudarme a encontrar las golosinas que tanto me apetecían, que quería enviarte un pequeño detalle adicional. Es una muestra de los deliciosos manjares de los Pastos de Bosquehumeante. Si aún no los has conseguido, ¡no olvides hacerlo antes de que acabe la temporada!$B$B¡Felices fiestas!... $BEl Gran Padre Invierno"
119,"Hola, otra vez. Solo quería dejarte una nota, comunicándote que las cosas aquí en el Bastión Plumaluna van muy bien. He logrado fabricar numerosos artículos de cuero ¡en gran medida, gracias a tu ayuda!$B$BMe han sobrado algunos retazos de cuero, así que he pensado en enviarte algo adicional por toda la ayuda que me has prestado. Si vuelves a pasar por el fuerte, ¡no dudes en venir a vernos!$B$BTu $gamigo:amiga;,$BPratt"
120,"Buenas, otra vez. Solo quería comunicarte que aquí en el Campamento Mojache las cosas van bien. He logrado fabricar muchos artículos de cuero, ¡en buena medida gracias a tu ayuda!$B$BMe han sobrado algunos retazos de cuero, así que he pensado enviarte algo más en señal de agradecimiento. Si vuelves a pasar por el campamento, ¡no dudes en visitarme!$B$BQue la paz sea contigo y con tus ancestros,$BJangdor"
121,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
122,"$n:$B$BSolo quería volver a darte las gracias por rescatar a Metzen de sus secuestradores. Créeme cuando te digo que has conquistado para siempre $gun amigo:una amiga; en los Pastos de Bosquehumeante.$B$BY a propósito de... El maestro chef Graccu ha estado elaborando una nueva receta y he pensado que tal vez te apetecería probar uno de sus exquisitos platos. ¡Que pases un excelente Festival de Invierno!$B$BQue tu arca esté siempre a rebosar,$BKaymard Cobrellizco"
123,"$GCampeón:Campeona;:$B$BEl Vuelo Azul cree que el destino te depara más de lo que yo hubiera imaginado.$B$BEn contra de lo que muchos puedan pensar, nuestro mundo necesita héroes. En los momentos difíciles, cuando te enfrentes al añublo de Kalimdor, recuerda tus viajes épicos, las pruebas y las tribulaciones sufridas por un viejo gnomo y deja que esos recuerdos refuercen tu espíritu.$B$BHumildemente,$B$BNarain Sabelotodo$B$BP.D. Siento los gastos de reparación."
124,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
125,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
126,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
127,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
128,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
129,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
130,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
131,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
132,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
133,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
134,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
135,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
136,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
137,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
138,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
139,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
140,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
141,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
142,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
143,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
144,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
145,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
146,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
147,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
148,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
149,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
150,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
151,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
152,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
153,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
154,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
155,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
156,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
157,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
158,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
159,Agradezco tu visita de hoy. Toma esto como obsequio para tu Festival Lunar.
160,"Este pequeño obsequio no te dará respuestas, pero puede resultarte divertido."
161,"$n:$B$BSolo quería volver a darte las gracias por rescatar a Metzen de sus secuestradores. Créeme cuando te digo que has conquistado para siempre $gun amigo:una amiga; en los Pastos de Bosquehumeante.$B$BY a propósito de... El maestro chef Graccu ha estado elaborando una nueva receta y he pensado que tal vez te apetecería probar uno de sus exquisitos platos. ¡Que pases un excelente Festival de Invierno!$B$BQue tu arca esté siempre a rebosar,$BWulmort Calderilla"
162,Necesito arreglar el orden de las pestañas
165,YOh!
166,ab
167,<UNUSED>
168,"Gracias por visitarme, $n. Me complace saber que no se nos ha olvidado."
169,Este es un texto del sistema de transmisión de emergencia.
170,Hola. ¿De qué estás hablando? ¿No está fallando esto?
171,$n$B$BAbre rápidamente esta carta y sigue sus indicaciones atentamente. ¡El Alba Argenta necesita tu ayuda!
172,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
173,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
174,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
175,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
176,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
177,"$n:$B$BHe recibido este informe acerca del documento que rescataste de la Plaga. Aun cuando no pulses el botón, puede resultarte interesante.$B$BNuevamente, gracias por tu servicio.$BEl Guardián de los Pergaminos$BEl Alba Argenta"
178,¡Gracias por jugar a World of Warcraft!
179,"¡Aquí tienes tu recompensa, fiambre! Y no te lo gastes todo en una casa de subastas..."
180,Abrir inmediatamente.
181,"Tras un análisis periódico del vacío, hemos encontrado los siguientes componentes. Que tengas un buen día y… por favor, ten más cuidado cuando trates con el poder Arcano."
182,"¡Has ganado un draco abisal! Uno acorazado, ¡así se hace!"
183,Has recibido una carta de Khadgar.
184,"$n:$B$BGracias por el tiempo que pasamos juntos durante la Semana de los Niños. El Clarividente Nobundo ha pedido a la matrona del orfanato que me deje estudiar con él en El Exodar$B$BGracias por llevarme a todos esos sitios y a ver a mi hermano Jheel. Lo echo de menos casi tanto como a ti. ¡Y el Círculo de la Observancia, el Portal Oscuro y las Cavernas del Tiempo fueron geniales!$B$BEstoy segura de que estás cuidando bien de mi mascota. ¡Dile que también la echo de menos!$B$BBesos,$B$BDornaa"
185,"$n:$B$BGracias por el rato que pasamos durante la Semana de los Niños. Lady Liadrin, la líder de los Caballeros de sangre ha pedido mi custodia para entrenarme en la Ciudad de Lunargenta.$B$BSolo quería darte las gracias por llevarme a ver a Hch'uu, y por enseñarme el Portal Oscuro, el Trono de los Elementos y las Cavernas del Tiempo. ¡Me gusta mucho mi dragón de juguete!$B$BEstoy segura de que estás cuidando bien de él. ¡Dile que también le echo de menos!$B$BCon cariño,$B$BSalandria"
186,Hemos recuperado una moneda de la fortuna perdida en El Vacío Abisal y hemos visto que era tuya. ¡Disfrútala!
187,"¡Prepara, comparte y disfruta de la sidra de manzana con especias caliente con tus amigos durante las Fiestas!"
188,"¡Cose, comparte y disfruta de una magnífica ropa de invierno verde con tus amigos durante las vacaciones!"
189,"Hace poco recogí este pequeño dragón mientras examinaba el Vacío. Parece ser tuyo, pero no encontró sitio entre tus pertenencias cuando te lo dieron.$b$b¡Disfruta de tu nueva mascota peleona! ¡Está deseando instalarse en su nuevo hogar!"
190,Este capital se ha recuperado de la cámara del banco de tu hermandad al cerrarlo.
191,"¡Cose, comparte y disfruta de una magnífica ropa de invierno roja con tus amigos durante las vacaciones!"
192,"¡Crea, comparte y disfruta de unas botas de invierno calentitas y cómodas con tus amigos durante las Fiestas!"
193,"$gQuerido:Querida; $n:$B$BEl mensajero personal de la comandante Aceroazur me dio la carta de mi hija. Me dijo que la encontraste tú.$B$BSolo quería agradecértelo. Sé que todos vosotros, almas valientes dispuestas a luchar en Rasganorte, estáis pasando un momento difícil.$B$BNo dudes que vengaré a Emmy. ¡El Vuelo Azul sufrirá por lo que le hicieron a mi pequeña!$B$BCon todo mi respeto y gratitud,$B$BArchimago Malin"
194,"$gQuerido:Querida; $n:$B$BEl mensajero personal del señor supremo Agmar me dio la carta de mi hermano. Me dijo que la encontraste tú.$B$BSolo quiero agradecértelo. Sé que todos vosotros, almas valientes dispuestas a luchar en Rasganorte, estáis pasando un momento difícil.$B$BNo dudes que vengaré a Ta'zinni. ¡El Vuelo Azul sufrirá por lo que le hicieron a mi hermano pequeño!$B$BCon todo mi respeto y gratitud,$B$BDeino"
195,"Has luchado con valentía en un campo de batalla y has impresionado a los Espíritus de Competición… ¡Bien hecho! Como recompensa, has recibido esta marca de favor. Lúcela con orgullo."
196,"Has honrado a los Espíritus de Competición con tu fervor frente al enemigo. ¡Enhorabuena! Con este medallón de oro, se sentirán orgullosos de verte a su lado."
197,"¡Saludos, $n!$b$b   Esperamos que el nuevo año te esté tratando bien. Si no es así, visita a nuestros vendedores para probar la última cerveza disponible. Seguro que sacará el animal que llevas dentro.$b$b   ¡Disfruta de las muestras y del nuevo año!$b$b- Club de la Cerveza del Mes"
198,"$n:$B$B   A veces es imposible hacer caer una buena cerveza.   Esta nueva birra es buena, ¿pero podrás controlarla?$b$b   Recuerda, si te gustan estas muestras, podrás obtener más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
199,"Hola, $n:$b$b  A veces apetece una cerveza con fragancia. Y no hay nada mejor que el aroma de la miel. A todas las criaturas, grandes y pequeñas les entusiasma su olor.  Cuando pruebes esta cerveza, estarás de acuerdo con nosotros.$b$b  Recuerda que si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b-Club de la Cerveza del Mes"
200,"Saludos, $n:$b$b   Oímos que algunos de nuestros miembros querían una cerveza más ligera y espumosa. Hemos intentado explicarles que no somos el ""Club del Champagne del Mes."" Por desgracia, no han cambiado de idea. Con suerte la cerveza de este mes satisfará a aquellos que prefieren una birra más ligera y espumosa.$b$b   No lo olvides, si te ha gustado esta muestra, podrás adquirir más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
201,"Hola, $n:$b$b  La primavera se nota en el aire y este mes la notarás en el paladar también. Prueba nuestra última cerveza: la cerveza de primavera. Esta refrescante cerveza es perfecta para esta época del año.$b$b  Disfruta la muestra y recuerda que puedes visitar a nuestros vendedores para comprar más.$b$b-Club de la Cerveza del Mes"
202,"$n:$B$B   ¡Este mes te presentamos una cerveza de lo más caliente!   Directa de la Montaña Roca Negra llega la cerveza rubia de Roca Negra.$b$b   Recuerda que si te ha gustado esta pequeña muestra, podrás comprar esta cerveza a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
203,"Hola, $n$b$b   Este mes te ofrecemos una cerveza emocionante.   Los miembros del Club de la Cerveza del Mes se han adentrado en las selvas de Tuercespina y han vuelvo con esta misteriosa birra.$b$b   No olvides que si te ha gustado esta muestra, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
204,"$gEstimado:Estimada; $n$b$b   A veces hay que explorar para encontrar la mejor cerveza.   La de este mes ha viajado mucho para llegar hasta ti. Esperamos que haya merecido la pena.$b$b   Recuerda que si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
205,"Hola, $n:$b$b  Nuestra cerveza de este mes no te dejará indiferente; te encantará o la odiarás. Lo dejamos en tus manos.$b$b  Si te gusta, ya sabes que puedes adquirir más de nuestros comerciantes.$b$b¡Disfrútala!$b$b-Club de la Cerveza del Mes"
206,"Hola, $n:$b$b   Nuestra cerveza del mes es una celebración del otoño. Creemos que esta cerveza ha capturado la esencia de esta estación. Pero queremos que forjes tu propia opinión, así que pruébala.$b$b   Si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
207,"¡Saludos, $n!$b$b   Esperamos que el nuevo año te esté tratando bien. Si no es el caso, visita a nuestros vendedores para probar lo último: la cerveza amarga de Bartlett. Su sabor es incomparable, pero te avisamos que no es para bebedores con el estómago sensible. $b$b   ¡Disfruta de las muestras y compártelas con tus amigos!$b$b- Club de la Cerveza del Mes"
208,"$n:$B$B   El verano pasado algunos de nuestros miembros se enfrentaron al poder del Señor de la Escarcha. Pero lo más importante es que descubrieron un gran alijo de cerveza. Hemos logrado hacernos con gran cantidad de esta cerveza poco habitual y hemos querido enviarte una muestra.$b$b   Si te gusta esta refrescante muestra, podrás adquirir más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
209,"$n:$b$b  ¡Te damos la bienvenida al Club de la Cerveza del Mes! Este club se dedica a acercarte algunas de las mejores cervezas de todos los reinos.$b$b  Cada mes, se te enviará directamente por correo una nueva cerveza. Si te gusta esa cerveza y quieres más, dirígete a la taberna Roca de Fuego de Forjaz y habla con los miembros del Club de la Cerveza del Mes que encontrarás allí.$b$b  Una vez más, te damos la bienvenida al club, $n.$b$b$b-Club de la Cerveza del Mes"
210,"$n:$b$b  ¡Te damos la bienvenida al Club de la Cerveza del Mes! Te proporcionaremos algunas de las mejores cervezas de todos los reinos.$b$b  Cada mes te enviaremos por correo una nueva. Si te gusta y quieres más, dirígete al Valle de la Fuerza y habla con los miembros del Club de la Cerveza del Mes.$b$b  Una vez más, te damos la bienvenida al club, $n.$b$b$b-Club de la Cerveza del Mes"
211,"En nombre del Círculo de Lucha Bonvapor, te damos la enhorabuena por tu éxito en esta temporada de arenas.$B$BComo reconocimiento a tu habilidad y ferocidad, te otorgamos este draco abisal vengativo. Esperamos que te sea de utilidad."
212,"¡Saludos, $n!$b$b   Esperamos que el nuevo año te esté tratando bien. Si no es así, visita a nuestros vendedores para probar la última cerveza disponible. Seguro que sacará el animal que llevas dentro.$b$b   ¡Disfruta de las muestras y del nuevo año!$b$b- Club de la Cerveza del Mes"
213,"$n:$B$B   A veces es imposible hacer caer una buena cerveza.   Esta nueva birra es buena, ¿pero podrás controlarla?$b$b   Recuerda, si te gustan estas muestras, podrás obtener más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
214,"Hola, $n:$b$b  A veces apetece una cerveza con fragancia. Y no hay nada mejor que el aroma de la miel. A todas las criaturas, grandes y pequeñas les entusiasma su olor. Cuando pruebes esta cerveza, estarás de acuerdo con nosotros.$b$b  Recuerda que si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b-Club de la Cerveza del Mes"
215,"Saludos, $n:$b$b   Oímos que algunos de nuestros miembros querían una cerveza más ligera y espumosa. Hemos intentado explicarles que no somos el ""Club del Champagne del Mes."" Por desgracia, no han cambiado de idea. Con suerte la cerveza de este mes satisfará a aquellos que prefieren una birra más ligera y espumosa.$b$b   No lo olvides, si te ha gustado esta muestra, podrás adquirir más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
216,"Hola, $n:$b$b  La primavera se nota en el aire y este mes la notarás en el paladar también. Prueba nuestra última cerveza: la cerveza de primavera. Esta refrescante cerveza es perfecta para esta época del año.$b$b  Disfruta la muestra y recuerda que puedes visitar a nuestros vendedores para comprar más.$b$b-Club de la Cerveza del Mes"
217,"$n:$B$B   ¡Este mes te presentamos una cerveza de lo más caliente!   Directa de la Montaña Roca Negra llega la cerveza rubia de Roca Negra.$b$b   Recuerda que si te ha gustado esta pequeña muestra, podrás comprar esta cerveza a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
218,"Hola, $n$b$b   Este mes te ofrecemos una cerveza emocionante.   Los miembros del Club de la Cerveza del Mes se han adentrado en las selvas de Tuercespina y han vuelvo con esta misteriosa birra.$b$b   No olvides que si te ha gustado esta muestra, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
219,"$gEstimado:Estimada; $n$b$b   A veces hay que explorar para encontrar la mejor cerveza.   La de este mes ha viajado mucho para llegar hasta ti. Esperamos que haya merecido la pena.$b$b   Recuerda que si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
220,"Hola, $n$b$b  Nuestra cerveza de este mes no te dejará indiferente; te encantará o la odiarás. Lo dejamos en tus manos.$b$b  Si te gusta, ya sabes que puedes adquirir más de nuestros comerciantes.$b$b¡Disfrútala!$b$b-Club de la Cerveza del Mes"
221,"Hola, $n:$b$b   Nuestra cerveza del mes es una celebración del otoño. Creemos que esta cerveza ha capturado la esencia de esta estación. Pero queremos que forjes tu propia opinión, así que pruébala.$b$b   Si te gusta, podrás comprar más a nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
222,"¡Saludos, $n!$b$b   Esperamos que el nuevo año te esté tratando bien. Si no es el caso, visita a nuestros vendedores para probar lo último: la cerveza amarga de Bartlett. Su sabor es incomparable, pero te avisamos que no es para bebedores con el estómago sensible. $b$b   ¡Disfruta de las muestras y compártelas con tus amigos!$b$b- Club de la Cerveza del Mes"
223,"$n:$B$B   El verano pasado algunos de nuestros miembros se enfrentaron al poder del Señor de la Escarcha. Pero lo más importante es que descubrieron un gran alijo de cerveza. Hemos logrado hacernos con gran cantidad de esta cerveza poco habitual y hemos querido enviarte una muestra.$b$b   Si te gusta esta refrescante muestra, podrás adquirir más de nuestros vendedores.$b$b¡Disfrútala!$b$b- Club de la Cerveza del Mes"
224,"$gEstimado:Estimada; $n:$B$BEspero que estés bien. Escribo para informarte de mis servicios como instructor de equitación. Si quieres aprender a montar, visítame en el Aserradero de la Vega del Este, en el camino que parte hacia el este de Ventormenta. Mis honorarios son modestos, solo cuatro monedas de oro.$B$BSi después quieres comprar una montura, la criadora de caballos Katie Cazadora ofrece varios corceles nobles, a solo una moneda de oro cada uno.$B$BSuyo, Randal Predatio"
