ID,Title_lang,Description_lang,WorldPosition[0],WorldPosition[1],Type,PlayerConditionID,QuestID,LfgDungeonID,RewardItemID,UiTextureAtlasMemberID,UiTextureKitID,MapID,AreaTableID
43,Estrecho de Tiragarde,Expón la corrupción en Boralus y gánate la confianza de Katherine Valiente.,584.562,-77.9022,1,61846,47960,0,0,0,0,1643,0
44,Drustvar,Lord y lady Crestavía son poderosos aliados de los Valiente. Investiga su ausencia repentina y los rumores que llegan desde Drustvar.,-454.389,2574.49,1,61848,47961,0,0,0,0,1643,0
45,Valle Canto Tormenta,La legendaria flota de Kul Tiras ha desaparecido. Los huraños sacerdotes del mar de la casa Canto Tormenta te ayudarán a resolver el enigma.,2513.85,537.756,1,61849,47962,0,0,0,0,1643,0
148,Estrecho de Tiragarde,Ayuda al cazador de las Sombras Ty'jin en el Estrecho de Tiragarde.,-295,-1473,1,61822,51800,0,0,0,262,1643,0
149,Drustvar,Ayuda a Gallywix y a Eitrigg en Drustvar.,-413,4110,1,61823,51801,0,0,0,262,1643,0
150,Valle Canto Tormenta,Ayuda a Rexxar en el Valle Canto Tormenta.,3941,469,1,61824,51802,0,0,0,262,1643,0
151,Zuldazar,Ayuda a Kelsey Chispacero en Zuldazar.,-1410,-663,1,61798,51570,0,0,0,261,1642,0
152,Nazmir,Ayuda a Brann Barbabronce en Nazmir.,2084,184,1,61800,51571,0,0,0,261,1642,0
153,Vol'dun,Ayuda a las tropas de la Alianza en Vol'dun.,2840,4199,1,61799,51572,0,0,0,261,1642,0
161,Sala de Skoldus,El celador Skoldus y sus crueles bestias atormentan a las almas encadenadas en estas salas.,300,700,1,34450,60092,0,0,0,0,2162,0
162,Cámaras de Fracturas,Los prisioneros de Maldraxxus son encerrados en estas estancias donde sus huesos se rompen una y otra vez.,325,300,1,34450,60099,0,0,0,0,2162,0
163,Forjas de Almas,Forjas ardientes derriten las almas para convertirlas en armas y armaduras para los ejércitos del Carcelero.,400,700,1,34450,60100,0,0,0,0,2162,0
164,Cruce de las Almas Muertas,"Un lugar cambiante y extraño entre módulos penitenciarios, lleno de almas deshechas y tan atormentadas que han olvidado quiénes fueron antaño.",425,300,1,34450,60101,0,0,0,0,2162,0
165,Kakophonus,El nido barrido por el viento de los kyrianos jurafauces.,500,700,1,34450,60102,0,0,0,0,2162,0
166,Ala de la Deformidad,"Aquí, nigromantes y torturaalmas realizan experimentos con las almas, y las transforman en monstruosidades horribles y oscuras.",525,300,1,34450,60103,0,0,0,0,2162,0
167,Dominio de la Oscuridad,"Un lugar que casi no conoce la luz. Sigilosos pícaros, sabuesos, comealmas, ratas y los fantasmas de los olvidados acechan tras cada esquina.",600,700,1,34450,60104,0,0,0,0,2162,0
168,Campanario Devorapecados,Un hogar provisional para los venthyr que son leales al Carcelero.,625,300,1,34450,60105,0,0,0,0,2162,0
169,La Parte Alta,Hogar de los prisioneros más valiosos del Carcelero... y de sus tenientes más peligrosos.,700,700,1,34450,60106,0,0,0,0,2162,0
171,Las Salas Serpenteantes,"Una zona de Torghast que parece no tener ni principio ni fin, solo pasillos interminables, siempre hacia arriba...",250,500,1,34450,60107,0,0,0,0,2162,0
172,Bastión,Quienes han llevado una vida de servicio acaban en Bastión para transportar las almas a las Tierras Sombrías.,-2000,-4600,1,87724,62275,0,0,0,0,2222,0
173,Maldraxxus,"Maldraxxus es la cuna de la magia nigromántica, donde prosperan las almas ambiciosas.",2500,-2000,1,87723,62278,0,0,0,0,2222,0
174,Ardenweald,Ardenweald es un dominio de restauración eterna atendido por las sílfides nocturnas.,-7000,800,1,87725,62277,0,0,0,0,2222,0
175,Revendreth,"Revendreth es el hogar de los venthyr, los cosechadores del pecado. Las almas indignas llegan para hallar la redención... y evitar el tormento eterno dentro de Las Fauces.",-2500,7000,1,87726,62279,0,0,0,0,2222,0
176,Torghast,"Torghast es la sede del poder del Carcelero. Antaño fue una prisión para las almas más peligrosas del cosmos, pero ahora alberga a muchos inocentes condenados a sufrir torturas durante toda la eternidad.",3500,7000,1,93245,64846,0,0,0,0,2222,0
177,Campos de batalla,Los Especuladores de Oribos están reclutando combatientes entusiastas para que luchen en los campos de batalla del conflicto a fin de que ellos puedan observar y aprender.,-2100,1300,1,93585,65031,0,0,0,0,2222,0
178,Puerta de los Jardines Esmeralda,"Una piedra latente y olvidada, oculta en la exuberante y verde ladera de las Llanuras de Ohn'ahra.",-1379.76,4499.69,1,101296,70706,0,0,0,0,2444,0
181,Orillas del Despertar,Las Orillas del Despertar son el hogar del Vuelo Negro y del Vuelo Rojo.,3200,0,1,103950,72266,0,0,0,0,2444,0
182,Llanuras de Ohn'ahra,Las Llanuras de Ohn'ahra son el hogar de los centauros y del Vuelo Verde.,-1000,2600,1,103951,72267,0,0,0,0,2444,0
183,Tierras Azures,Las Tierras Azures son el antiguo hogar del Vuelo Azul.,-3300,-1000,1,103952,72268,0,0,0,0,2444,0
184,Thaldraszus,Thaldraszus es la sede de los dragones Aspecto y el hogar del Vuelo Bronce.,0,-2000,1,103953,72269,0,0,0,0,2444,0
185,Theramore,Investiga a un grupo de magos rebeldes en las ruinas de Theramore.,-2000,6000,1,110001,72939,0,0,0,0,-1,14620
186,Cuna del Invierno,Ayuda a Haleh a trabajar en su artefacto en Cuna del Invierno.,1750,5500,1,110002,72656,0,0,0,0,-1,14620
187,Canto de Cristal,Enmienda un antiguo error en el Bosque Canto de Cristal.,6500,500,1,110003,73091,0,0,0,0,-1,14620
188,Bosque de Jade,"Reúnete con la vieja amiga de Kalecgos, Kirygosa, en el Bosque de Jade.",-5200,250,1,110004,73227,0,0,0,0,-1,14620
189,Bahía del Botín,"Salva a Zeros, un dragón azul hasta el cuello de deudas, en Bahía del Botín.",-4200,-8500,1,105628,73026,0,0,0,0,-1,14620
190,Isla de Dorn,La Isla de Dorn es el hogar de los Juramentados de Dornogal y de los Desvinculados del Foldefrey.,2514,-3270,1,125031,83548,0,0,0,0,2552,0
191,Cavernas Resonantes,Las Cavernas Resonantes son el hogar de los laboriosos Mecaoradores y de los ingeniosos kóbolds.,1775,-3533,1,125033,83550,0,0,0,0,2601,0
192,Santificación,Santificación es el hogar de los curtidos supervivientes de una expedición arathi.,2367,230,1,125034,83551,0,0,0,0,2601,0
193,Azj-Kahet,"Azj-Kahet es el hogar de los nerubianos, y allí se encuentra su capital, la Ciudad Tejida.",-802,-1395,1,125035,83552,0,0,0,0,2601,0
194,Zul'Aman,Adéntrate junto con Liadrin en el hogar de los trols Amani.,5404.69,-7046.35,1,151976,86708,0,0,0,0,0,0
195,Canción Eterna,Únete a Arator para investigar las amenazas que se ciernen sobre el hogar de los elfos de sangre.,6480.73,-4516.15,1,151975,94871,0,0,0,0,0,0
196,Harandar,Explora las raíces con Orweyna.,9862.7,-13061.8,1,151977,89402,0,0,0,0,0,0
197,La aventura de Arator,Ayuda a Arator a brindar apoyo a los defensores de La Fuente del Sol.,8457.34,-4624.25,1,151979,89193,0,0,0,0,0,0
198,Tormenta del Vacío,Enfréntate a la Hueste de la Devoración en su bastión de la Tormenta del Vacío.,9000,-8623,1,151978,89388,0,0,0,0,0,0
206,Magister Rompesol,Dificultad: Normal,7500,-4050,2,140507,91095,0,0,0,0,0,0
207,Magister Rompesol,Dificultad: Normal,6000,-7050,2,140910,91095,0,0,0,0,0,0
208,Magister Rompesol,Dificultad: Normal,11000,-12600,2,140913,91095,0,0,0,0,0,0
209,Magister Rompesol,Dificultad: Normal,10500,-8500,2,140916,91095,0,0,0,0,0,0
210,Magistrix Ascuazote,Dificultad: Normal,7500,-4050,2,140926,91096,0,0,0,0,0,0
211,Manitas jefe Ozwold,Dificultad: Normal,7500,-4050,2,140939,91097,0,0,0,0,0,0
212,L-aN-0R la Recicladora,Dificultad: Normal,7500,-4050,2,140955,91098,0,0,0,0,0,0
213,Mordril Sombracortada,Dificultad: Normal,7500,-4050,2,140967,91099,0,0,0,0,0,0
214,Deliah Cantolúgubre,Dificultad: Normal,7500,-4050,2,140979,91100,0,0,0,0,0,0
215,Hoja de fase Talasha,Dificultad: Normal,7500,-4050,2,140991,91101,0,0,0,0,0,0
216,Hadim Filonexo,Dificultad: Normal,7500,-4050,2,141003,91102,0,0,0,0,0,0
217,Jo'zolo el Rompedor,Dificultad: Normal,7500,-4050,2,141015,91103,0,0,0,0,0,0
218,"Zadu, Puño de Nalorakk",Dificultad: Normal,7500,-4050,2,141027,91104,0,0,0,0,0,0
219,Garfa de Jan'alai,Dificultad: Normal,7500,-4050,2,141039,91105,0,0,0,0,0,0
220,Ala de Akil'zon,Dificultad: Normal,7500,-4050,2,141051,91106,0,0,0,0,0,0
221,Forestal Clarorraudo,Dificultad: Normal,7500,-4050,2,141063,91107,0,0,0,0,0,0
222,Teniente Alardiente,Dificultad: Normal,7500,-4050,2,141075,91108,0,0,0,0,0,0
223,Petyoll el Hojafaca,Dificultad: Normal,7500,-4050,2,141087,91109,0,0,0,0,0,0
224,Lamyne de la Subgranja,Dificultad: Normal,7500,-4050,2,141099,91110,0,0,0,0,0,0
225,Sumo vindicador Vureem,Dificultad: Normal,7500,-4050,2,141111,91111,0,0,0,0,0,0
226,Cruzada Luxia Maxwell,Dificultad: Normal,7500,-4050,2,141123,91112,0,0,0,0,0,0
227,Pretor Singularis,Dificultad: Normal,7500,-4050,2,141135,91113,0,0,0,0,0,0
228,Cónsul Nebulor,Dificultad: Normal,7500,-4050,2,141147,91114,0,0,0,0,0,0
229,Verdugo Kaenius,Dificultad: Normal,7500,-4050,2,141159,91115,0,0,0,0,0,0
230,Imperador Enigmalia,Dificultad: Normal,7500,-4050,2,141171,91116,0,0,0,0,0,0
231,Caballero andante Quiebrasangre,Dificultad: Normal,7500,-4050,2,141183,91117,0,0,0,0,0,0
232,Vylenna la Desertora,Dificultad: Normal,7500,-4050,2,141195,91118,0,0,0,0,0,0
233,Theldrin el Perdido,Dificultad: Normal,7500,-4050,2,141207,91119,0,0,0,0,0,0
234,Neydra la Hambrienta,Dificultad: Normal,7500,-4050,2,141219,91120,0,0,0,0,0,0
235,Hablaespinas Edgath,Dificultad: Normal,7500,-4050,2,141231,91121,0,0,0,0,0,0
236,Brujaespina Liset,Dificultad: Normal,7500,-4050,2,141243,91122,0,0,0,0,0,0
237,"Grothoz, la Sombra Ardiente",Dificultad: Normal,7500,-4050,2,141255,91123,0,0,0,0,0,0
238,"Dengzag, la Llamarada Oscurecida",Dificultad: Normal,7500,-4050,2,141267,91124,0,0,0,0,0,0
239,Magistrix Ascuazote,Dificultad: Normal,6000,-7050,2,140929,91096,0,0,0,0,0,0
240,Manitas jefe Ozwold,Dificultad: Normal,6000,-7050,2,140943,91097,0,0,0,0,0,0
241,L-aN-0R la Recicladora,Dificultad: Normal,6000,-7050,2,140958,91098,0,0,0,0,0,0
242,Mordril Sombracortada,Dificultad: Normal,6000,-7050,2,140970,91099,0,0,0,0,0,0
243,Deliah Cantolúgubre,Dificultad: Normal,6000,-7050,2,140982,91100,0,0,0,0,0,0
244,Hoja de fase Talasha,Dificultad: Normal,6000,-7050,2,140994,91101,0,0,0,0,0,0
245,Hadim Filonexo,Dificultad: Normal,6000,-7050,2,141006,91102,0,0,0,0,0,0
246,Jo'zolo el Rompedor,Dificultad: Normal,6000,-7050,2,141018,91103,0,0,0,0,0,0
247,"Zadu, Puño de Nalorakk",Dificultad: Normal,6000,-7050,2,141030,91104,0,0,0,0,0,0
248,Garfa de Jan'alai,Dificultad: Normal,6000,-7050,2,141042,91105,0,0,0,0,0,0
249,Ala de Akil'zon,Dificultad: Normal,6000,-7050,2,141054,91106,0,0,0,0,0,0
250,Forestal Clarorraudo,Dificultad: Normal,6000,-7050,2,141066,91107,0,0,0,0,0,0
251,Teniente Alardiente,Dificultad: Normal,6000,-7050,2,141078,91108,0,0,0,0,0,0
252,Petyoll el Hojafaca,Dificultad: Normal,6000,-7050,2,141090,91109,0,0,0,0,0,0
253,Lamyne de la Subgranja,Dificultad: Normal,6000,-7050,2,141102,91110,0,0,0,0,0,0
254,Sumo vindicador Vureem,Dificultad: Normal,6000,-7050,2,141114,91111,0,0,0,0,0,0
255,Cruzada Luxia Maxwell,Dificultad: Normal,6000,-7050,2,141126,91112,0,0,0,0,0,0
256,Pretor Singularis,Dificultad: Normal,6000,-7050,2,141138,91113,0,0,0,0,0,0
257,Cónsul Nebulor,Dificultad: Normal,6000,-7050,2,141150,91114,0,0,0,0,0,0
258,Verdugo Kaenius,Dificultad: Normal,6000,-7050,2,141162,91115,0,0,0,0,0,0
259,Imperador Enigmalia,Dificultad: Normal,6000,-7050,2,141174,91116,0,0,0,0,0,0
260,Caballero andante Quiebrasangre,Dificultad: Normal,6000,-7050,2,141186,91117,0,0,0,0,0,0
261,Vylenna la Desertora,Dificultad: Normal,6000,-7050,2,141198,91118,0,0,0,0,0,0
262,Theldrin el Perdido,Dificultad: Normal,6000,-7050,2,141210,91119,0,0,0,0,0,0
263,Neydra la Hambrienta,Dificultad: Normal,6000,-7050,2,141222,91120,0,0,0,0,0,0
264,Hablaespinas Edgath,Dificultad: Normal,6000,-7050,2,141234,91121,0,0,0,0,0,0
265,Brujaespina Liset,Dificultad: Normal,6000,-7050,2,141246,91122,0,0,0,0,0,0
266,"Grothoz, la Sombra Ardiente",Dificultad: Normal,6000,-7050,2,141258,91123,0,0,0,0,0,0
267,"Dengzag, la Llamarada Oscurecida",Dificultad: Normal,6000,-7050,2,141270,91124,0,0,0,0,0,0
268,Magistrix Ascuazote,Dificultad: Normal,11000,-12600,2,140932,91096,0,0,0,0,0,0
269,Manitas jefe Ozwold,Dificultad: Normal,11000,-12600,2,140947,91097,0,0,0,0,0,0
270,L-aN-0R la Recicladora,Dificultad: Normal,11000,-12600,2,140961,91098,0,0,0,0,0,0
271,Mordril Sombracortada,Dificultad: Normal,11000,-12600,2,140973,91099,0,0,0,0,0,0
272,Deliah Cantolúgubre,Dificultad: Normal,11000,-12600,2,140985,91100,0,0,0,0,0,0
273,Hoja de fase Talasha,Dificultad: Normal,11000,-12600,2,140997,91101,0,0,0,0,0,0
274,Hadim Filonexo,Dificultad: Normal,11000,-12600,2,141009,91102,0,0,0,0,0,0
275,Jo'zolo el Rompedor,Dificultad: Normal,11000,-12600,2,141021,91103,0,0,0,0,0,0
276,"Zadu, Puño de Nalorakk",Dificultad: Normal,11000,-12600,2,141033,91104,0,0,0,0,0,0
277,Garfa de Jan'alai,Dificultad: Normal,11000,-12600,2,141045,91105,0,0,0,0,0,0
278,Ala de Akil'zon,Dificultad: Normal,11000,-12600,2,141057,91106,0,0,0,0,0,0
279,Forestal Clarorraudo,Dificultad: Normal,11000,-12600,2,141069,91107,0,0,0,0,0,0
280,Teniente Alardiente,Dificultad: Normal,11000,-12600,2,141081,91108,0,0,0,0,0,0
281,Petyoll el Hojafaca,Dificultad: Normal,11000,-12600,2,141093,91109,0,0,0,0,0,0
282,Lamyne de la Subgranja,Dificultad: Normal,11000,-12600,2,141105,91110,0,0,0,0,0,0
283,Sumo vindicador Vureem,Dificultad: Normal,11000,-12600,2,141117,91111,0,0,0,0,0,0
284,Cruzada Luxia Maxwell,Dificultad: Normal,11000,-12600,2,141129,91112,0,0,0,0,0,0
285,Pretor Singularis,Dificultad: Normal,11000,-12600,2,141141,91113,0,0,0,0,0,0
286,Cónsul Nebulor,Dificultad: Normal,11000,-12600,2,141153,91114,0,0,0,0,0,0
287,Verdugo Kaenius,Dificultad: Normal,11000,-12600,2,141165,91115,0,0,0,0,0,0
288,Imperador Enigmalia,Dificultad: Normal,11000,-12600,2,141177,91116,0,0,0,0,0,0
289,Caballero andante Quiebrasangre,Dificultad: Normal,11000,-12600,2,141189,91117,0,0,0,0,0,0
290,Vylenna la Desertora,Dificultad: Normal,11000,-12600,2,141201,91118,0,0,0,0,0,0
291,Theldrin el Perdido,Dificultad: Normal,11000,-12600,2,141213,91119,0,0,0,0,0,0
292,Neydra la Hambrienta,Dificultad: Normal,11000,-12600,2,141225,91120,0,0,0,0,0,0
293,Hablaespinas Edgath,Dificultad: Normal,11000,-12600,2,141237,91121,0,0,0,0,0,0
294,Brujaespina Liset,Dificultad: Normal,11000,-12600,2,141249,91122,0,0,0,0,0,0
295,"Grothoz, la Sombra Ardiente",Dificultad: Normal,11000,-12600,2,141261,91123,0,0,0,0,0,0
296,"Dengzag, la Llamarada Oscurecida",Dificultad: Normal,11000,-12600,2,141273,91124,0,0,0,0,0,0
297,Magistrix Ascuazote,Dificultad: Normal,10500,-8500,2,140935,91096,0,0,0,0,0,0
298,Manitas jefe Ozwold,Dificultad: Normal,10500,-8500,2,140950,91097,0,0,0,0,0,0
299,L-aN-0R la Recicladora,Dificultad: Normal,10500,-8500,2,140964,91098,0,0,0,0,0,0
300,Mordril Sombracortada,Dificultad: Normal,10500,-8500,2,140976,91099,0,0,0,0,0,0
301,Deliah Cantolúgubre,Dificultad: Normal,10500,-8500,2,140988,91100,0,0,0,0,0,0
302,Hoja de fase Talasha,Dificultad: Normal,10500,-8500,2,141000,91101,0,0,0,0,0,0
303,Hadim Filonexo,Dificultad: Normal,10500,-8500,2,141012,91102,0,0,0,0,0,0
304,Jo'zolo el Rompedor,Dificultad: Normal,10500,-8500,2,141024,91103,0,0,0,0,0,0
305,"Zadu, Puño de Nalorakk",Dificultad: Normal,10500,-8500,2,141036,91104,0,0,0,0,0,0
306,Garfa de Jan'alai,Dificultad: Normal,10500,-8500,2,141048,91105,0,0,0,0,0,0
307,Ala de Akil'zon,Dificultad: Normal,10500,-8500,2,141060,91106,0,0,0,0,0,0
308,Forestal Clarorraudo,Dificultad: Normal,10500,-8500,2,141072,91107,0,0,0,0,0,0
309,Teniente Alardiente,Dificultad: Normal,10500,-8500,2,141084,91108,0,0,0,0,0,0
310,Petyoll el Hojafaca,Dificultad: Normal,10500,-8500,2,141096,91109,0,0,0,0,0,0
311,Lamyne de la Subgranja,Dificultad: Normal,10500,-8500,2,141108,91110,0,0,0,0,0,0
312,Sumo vindicador Vureem,Dificultad: Normal,10500,-8500,2,141120,91111,0,0,0,0,0,0
313,Cruzada Luxia Maxwell,Dificultad: Normal,10500,-8500,2,141132,91112,0,0,0,0,0,0
314,Pretor Singularis,Dificultad: Normal,10500,-8500,2,141144,91113,0,0,0,0,0,0
315,Cónsul Nebulor,Dificultad: Normal,10500,-8500,2,141156,91114,0,0,0,0,0,0
316,Verdugo Kaenius,Dificultad: Normal,10500,-8500,2,141168,91115,0,0,0,0,0,0
317,Imperador Enigmalia,Dificultad: Normal,10500,-8500,2,141180,91116,0,0,0,0,0,0
318,Caballero andante Quiebrasangre,Dificultad: Normal,10500,-8500,2,141192,91117,0,0,0,0,0,0
319,Vylenna la Desertora,Dificultad: Normal,10500,-8500,2,141204,91118,0,0,0,0,0,0
320,Theldrin el Perdido,Dificultad: Normal,10500,-8500,2,141216,91119,0,0,0,0,0,0
321,Neydra la Hambrienta,Dificultad: Normal,10500,-8500,2,141228,91120,0,0,0,0,0,0
322,Hablaespinas Edgath,Dificultad: Normal,10500,-8500,2,141240,91121,0,0,0,0,0,0
323,Brujaespina Liset,Dificultad: Normal,10500,-8500,2,141252,91122,0,0,0,0,0,0
324,"Grothoz, la Sombra Ardiente",Dificultad: Normal,10500,-8500,2,141264,91123,0,0,0,0,0,0
325,"Dengzag, la Llamarada Oscurecida",Dificultad: Normal,10500,-8500,2,141276,91124,0,0,0,0,0,0
326,Magister Rompesol,Dificultad: Difícil,7000,-5300,2,140908,91210,0,0,0,0,0,0
327,Magister Rompesol,Dificultad: Pesadilla,5500,-4450,2,140909,91211,0,0,0,0,0,0
328,Magister Rompesol,Dificultad: Difícil,4300,-6500,2,140911,91210,0,0,0,0,0,0
329,Magister Rompesol,Dificultad: Pesadilla,3900,-7800,2,140912,91211,0,0,0,0,0,0
330,Magister Rompesol,Dificultad: Difícil,11300,-13400,2,140914,91210,0,0,0,0,0,0
331,Magister Rompesol,Dificultad: Pesadilla,10300,-13250,2,140915,91211,0,0,0,0,0,0
332,Magister Rompesol,Dificultad: Difícil,9650,-8250,2,140917,91210,0,0,0,0,0,0
333,Magister Rompesol,Dificultad: Pesadilla,9850,-9150,2,140918,91211,0,0,0,0,0,0
334,Magistrix Ascuazote,Dificultad: Difícil,7000,-5300,2,140927,91212,0,0,0,0,0,0
335,Magistrix Ascuazote,Dificultad: Pesadilla,5500,-4450,2,140928,91213,0,0,0,0,0,0
336,Magistrix Ascuazote,Dificultad: Difícil,4300,-6500,2,140930,91212,0,0,0,0,0,0
337,Magistrix Ascuazote,Dificultad: Pesadilla,3900,-7800,2,140931,91213,0,0,0,0,0,0
338,Magistrix Ascuazote,Dificultad: Difícil,11300,-13400,2,140933,91212,0,0,0,0,0,0
339,Magistrix Ascuazote,Dificultad: Pesadilla,10300,-13250,2,140934,91213,0,0,0,0,0,0
340,Magistrix Ascuazote,Dificultad: Difícil,9650,-8250,2,140936,91212,0,0,0,0,0,0
341,Magistrix Ascuazote,Dificultad: Pesadilla,9850,-9150,2,140937,91213,0,0,0,0,0,0
342,Manitas jefe Ozwold,Dificultad: Difícil,7000,-5300,2,140941,91214,0,0,0,0,0,0
343,Manitas jefe Ozwold,Dificultad: Pesadilla,5500,-4450,2,140942,91215,0,0,0,0,0,0
344,Manitas jefe Ozwold,Dificultad: Difícil,4300,-6500,2,140944,91214,0,0,0,0,0,0
345,Manitas jefe Ozwold,Dificultad: Pesadilla,3900,-7800,2,140945,91215,0,0,0,0,0,0
346,Manitas jefe Ozwold,Dificultad: Difícil,11300,-13400,2,140948,91214,0,0,0,0,0,0
347,Manitas jefe Ozwold,Dificultad: Pesadilla,10300,-13250,2,140949,91215,0,0,0,0,0,0
348,Manitas jefe Ozwold,Dificultad: Difícil,9650,-8250,2,140952,91214,0,0,0,0,0,0
349,Manitas jefe Ozwold,Dificultad: Pesadilla,9850,-9150,2,140953,91215,0,0,0,0,0,0
350,L-aN-0R la Recicladora,Dificultad: Difícil,7000,-5300,2,140956,91216,0,0,0,0,0,0
351,L-aN-0R la Recicladora,Dificultad: Pesadilla,5500,-4450,2,140957,91217,0,0,0,0,0,0
352,L-aN-0R la Recicladora,Dificultad: Difícil,4300,-6500,2,140959,91216,0,0,0,0,0,0
353,L-aN-0R la Recicladora,Dificultad: Pesadilla,3900,-7800,2,140960,91217,0,0,0,0,0,0
354,L-aN-0R la Recicladora,Dificultad: Difícil,11300,-13400,2,140962,91216,0,0,0,0,0,0
355,L-aN-0R la Recicladora,Dificultad: Pesadilla,10300,-13250,2,140963,91217,0,0,0,0,0,0
356,L-aN-0R la Recicladora,Dificultad: Difícil,9650,-8250,2,140965,91216,0,0,0,0,0,0
357,L-aN-0R la Recicladora,Dificultad: Pesadilla,9850,-9150,2,140966,91217,0,0,0,0,0,0
358,Mordril Sombracortada,Dificultad: Difícil,7000,-5300,2,140968,91218,0,0,0,0,0,0
359,Mordril Sombracortada,Dificultad: Pesadilla,5500,-4450,2,140969,91219,0,0,0,0,0,0
360,Mordril Sombracortada,Dificultad: Difícil,4300,-6500,2,140971,91218,0,0,0,0,0,0
