ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
826,Rugido desorientador,"Throngus deja escapar un rugido ensordecedor, lo que reduce un $74976s1% la velocidad de ataque y de lanzamiento de hechizos de los jugadores. Los jugadores pueden disipar este efecto lanzando un hechizo o utilizando una facultad.$[!2,4

En dificultad heroica, Rugido desorientador reduce un 150% la velocidad de ataque y de lanzamiento de hechizos y, cada vez que un jugador lanza un hechizo o utiliza una facultad, la cantidad de reducción disminuye un $74976s1%.$]",132,11,823,0,827,2,0,0,0,132352,0,0,-1
827,Llamas ardientes,"Las espadas ardientes infligen $90764s1 p. de daño de Fuego cada $90764t1 s al objetivo de los ataques cuerpo a cuerpo de Throngus durante $90764d. El efecto se acumula, pero un solo efecto de disipación elimina todas las acumulaciones.",132,12,823,0,0,2,0,0,0,135822,2,140,14
828,Facultades con maza,,132,13,0,829,0,0,0,0,0,0,1,0,-1
829,Sobrecargado,"El peso descomunal de la maza de Throngus reduce su velocidad de movimiento un $75007s2%, pero aumenta su daño de ataque cuerpo a cuerpo un $75007s1%.",132,14,828,0,830,2,0,0,0,133490,0,1,-1
830,Embate empalador,"Throngus salta hasta un objetivo aleatorio, lo empala con su maza y le inflige $75056s3 p. de daño físico cada $75056t3 s durante $75056d.",132,15,828,0,831,2,0,0,0,133490,0,0,-1
831,Zona de lava,"Cuando Throngus se mueve con su temible maza, deja zonas de fuego en el suelo. Estas zonas infligen $90754s1 p. de daño de Fuego por segundo a cualquier jugador que permanezca en ellas.",132,16,828,0,0,2,0,0,0,135822,2,8,14
2010,Fase 1: Puños de llama y Escarcha,,89,1,0,2011,2014,0,0,0,0,0,1,0,-1
2011,Puños de llamas,"Glubtok envuelve sus puños en llamas, lo que hace que todos sus ataques cuerpo a cuerpo con éxito inflijan $87874s1 p. de daño de Fuego.

Además, cuando Glubtok lanza un ataque cuerpo a cuerpo, a veces infligirá $87896s1 p. de daño de Fuego y lanzará al aire a los enemigos cercanos en un radio de $87896A1 m.",89,2,2010,0,2012,2,0,0,0,135817,0,0,-1
2012,Puños de Escarcha,"Glubtok cubre sus puños de Escarcha, lo que hace que sus ataques cuerpo a cuerpo con éxito inflijan $87899s1 p. de daño de Escarcha.

Además, cuando Glubtok lanza un ataque cuerpo a cuerpo, a veces infligirá $87901s1 p. de daño de Escarcha, reducirá un $87901s2% la velocidad de movimiento, reducirá un $87901s3% la frecuencia de los ataques cuerpo a cuerpo y a distancia y aumentará un $87901s3% el tiempo de lanzamiento de hechizos de los enemigos cercanos en un radio de $87901A1 m durante $87901d.",89,3,2010,0,2013,2,0,0,0,135785,0,0,-1
2013,Traslación,"Después de que desaparezca el efecto de Puños de llamas o Puños de Escarcha, Glubtok se teletransportará aleatoriamente a una ubicación cerca de un jugador aleatorio.$[!2,4

En dificultad heroica, cuando Glubtok lanza el hechizo Traslación, reinicia la amenaza de todos los enemigos a cero.$]",89,4,2010,0,0,2,0,0,0,135736,0,0,-1
2014,Fase 2: ¡Poder Arcano!,"Cuando su salud está al 50%, Glubtok se traslada al centro de la sala y levita en el sitio. Después, empieza a lanzar Fuego creciente y Flor de Escarcha de forma aleatoria por toda la sala.",89,5,0,2015,0,0,0,0,0,0,1,0,-1
2015,Fuego creciente,"Glubtok lanza un Fuego creciente a una ubicación aleatoria de la sala que aterriza 2 s después. Cuando el Fuego creciente aterriza, lanza al aire e inflige $88173s1 p. de daño de Fuego a los enemigos cercanos en un radio de $88173A1 m.$[!2,4

En dificultad heroica, cuando el hechizo aterriza, una criatura de Fuego creciente surge de las llamas y empieza a atacar.$]",89,6,2014,2018,2016,2,0,0,0,135817,0,0,-1
2016,Flor de Escarcha,"Glubtok lanza una Flor de Escarcha en una ubicación aleatoria de la sala que aterriza 2 s después. Cuando la Flor de Escarcha aterriza, inflige $88177s1 p. de daño de Escarcha, reduce un $88177s2% la velocidad de movimiento, reduce un $88177s3% la frecuencia de los ataques cuerpo a cuerpo y a distancia y aumenta un $88177s3% el tiempo de lanzamiento de hechizos de los jugadores cercanos en un radio de $88177A1 m durante $88177d.$[!2,4

En dificultad heroica, cuando el hechizo aterriza, una criatura de Flor de Escarcha surge del hielo y empieza a atacar.$]",89,8,2014,2019,2017,2,0,0,0,135785,0,0,-1
2017,Muro de Fuego,"Tras lanzar Poder Arcano, Glubtok crea un muro de fuego único que empieza a rotar despacio a su alrededor. Los jugadores que no lo eviten recibirán $91397s1 p. de daño de Fuego por segundo.",89,10,2014,0,0,2,0,0,0,135926,2,8,14
2018,Fuego creciente,Este elemental tiene muy poca salud.,89,7,2015,0,0,1,4607,0,0,0,2,8,14
2019,Flor de Escarcha,Este elemental tiene muy poca salud.,89,9,2016,0,0,1,30160,0,0,0,2,8,14
2020,Fase 1: ¡Bombas fuera!,Helix Rompengranajes se monta sobre la espalda del patán inútil y le ordena moverse de un lado a otro mientras lanza bombas pegajosas.,90,1,0,2021,2026,0,0,0,0,0,1,0,-1
2021,Bomba pegajosa,"Helix lanzará periódicamente al suelo una bomba pegajosa cerca de un jugador aleatorio. 6 s después, si la bomba detecta a un jugador cercano en un radio de un metro, explota. Una bomba pegajosa también se autodestruye y explota si no la activa ningún jugador pasados otros 18 s. Cuando explota una bomba pegajosa, lanza por los aires e inflige $88321s1 p. de daño a los objetivos enemigos en un radio de $88321A1 m.",90,2,2020,0,2022,2,0,0,0,136173,0,0,-1
2022,Embate de patán,"El patán inútil agarrará a un jugador periódicamente y se desplazará rápidamente hasta el lado más alejado de la entrada de la sala. Después, el patán se pone a correr y se choca contra un tronco de madera que hay al otro lado de la sala, lo que derriba e inflige 100 p. de daño físico al jugador.$[!2,4

En dificultad heroica, el impacto de Embate de patán convierte un $88300s2% de la salud del objetivo en daño físico.$]",90,3,2020,0,2023,2,0,0,0,132318,0,0,-1
2023,Lanzar a Helix,"El patán inútil cogerá a Helix de su espalda y lanzará al goblin a la cara de un jugador aleatorio durante 10 s. Mientras Helix permanece pegado, da puñetazos al jugador con su ataque cuerpo a cuerpo normal.",90,4,2020,0,2024,2,0,0,0,370769,0,0,-1
2024,Bomba de pecho,"Cuando Helix vuelve a montarse en el patán inútil tras haberse pegado a un jugador, deja una Bomba de pecho sujeta al jugador. 10 s después, la Bomba de pecho explota. Esta explosión hace que el jugador salte por los aires e inflige $88250s1 p. de daño de Fuego a los aliados del jugador cercanos en un radio de $88250A1 m.",90,5,2020,0,2025,2,0,0,0,133712,2,8,14
2025,Equipo de Helix,Cuatro miembros más del equipo de Helix aparecen encima de los jugadores en un tronco que hay en lo alto. Cada miembro del equipo lanzará periódicamente una bomba pegajosa al suelo cerca de un jugador aleatorio.,90,6,2020,0,0,1,36379,0,0,0,2,8,14
2026,Fase 2: ¡No lo necesitaba!,"Después de que muera el patán inútil, Helix Rompengranajes cae al suelo. Entonces, Helix utiliza su facultad Bomba pegajosa con más frecuencia.",90,7,0,2027,0,0,0,0,0,0,1,0,-1
2027,Saltar,"Helix saltará y se pegará a la cara de un jugador durante 10 s. Helix escogerá de inmediato a un nuevo jugador y saltará sobre él. Mientras Helix permanece pegado, da puñetazos al jugador con su ataque cuerpo a cuerpo normal.",90,8,2026,0,2028,2,0,0,0,370769,0,0,-1
2028,Bomba de pecho,"Cuando Helix se despega de un jugador deja una bomba de pecho sujeta al jugador. 10 s después, la Bomba de pecho explota. Esta explosión hace que el jugador salte por los aires e inflige $88250s1 p. de daño de Fuego a los aliados del jugador cercanos en un radio de $88250A1 m.",90,9,2026,0,2029,2,0,0,0,133712,2,8,14
2029,Equipo de Helix,Cuatro miembros más del equipo de Helix aparecen encima de los jugadores en un tronco que hay en lo alto.,90,10,2026,0,0,1,36380,0,0,0,2,8,14
2031,Golpe de segador,"El Siegaenemigos 5000 no tiene un ataque cuerpo a cuerpo normal. A cambio, utiliza Golpe de segador, un ataque que inflige daño físico a todos los objetivos en un radio de $88490A1 m en un cono frontal de 60 grados.",91,2,0,0,2032,2,0,0,0,236303,0,0,-1
2032,Ultravelocidad,"El Siegaenemigos 5000 activa su ultravelocidad, lo que inflige $88484s1 p. de daño físico a los enemigos cercanos por segundo durante $88481d. 2 s después, el Siegaenemigos 5000 empieza a moverse frenéticamente por la sala al doble de su velocidad de movimiento normal.",91,3,0,0,2033,2,0,0,0,132369,0,0,-1
2033,Cosechar,"El Siegaenemigos 5000 selecciona la ubicación de un jugador aleatorio y se desplaza hasta allí. Al desplazarse, inflige repetidamente $88501s1 p. de daño físico a todos los objetivos en un radio de $88501A1 m en un cono frontal de 60 grados. Cuando el Siegaenemigos alcanza la ubicación seleccionada, lanza un ataque de Barrido de cosecha. Este ataque, repele e inflige $88521s1 p. de daño físico a todos los objetivos enemigos cercanos en un radio de $88521A1 m.",91,4,0,0,2034,2,0,0,0,132338,0,0,-1
2034,Restricciones de seg. desconectadas,"Cuando la salud total del Siegaenemigos 5000 está por debajo del 30%, desactivará sus restricciones de seguridad internas, lo que aumenta un $88522s1% el daño físico que inflige durante el resto del combate.",91,5,0,0,2035,2,0,0,0,135829,0,0,-1
2035,Escoria fundida,"Activar el Siegaenemigos 5000 provoca una sobrecarga de la Fosa de la Escoria, lo que hace que aparezcan escorias fundidas periódicamente.",91,6,0,2036,2038,1,36419,0,0,0,2,8,14
2036,Fijar,Una escoria fundida se fijará periódicamente en un objetivo enemigo aleatorio y solo se moverá para atacar a ese objetivo durante $91830d.,91,7,2035,0,2037,2,0,0,0,136088,2,0,14
2037,Escudo de arrabio,Una escoria fundida solo recibe un 50% de daño de fuentes mágicas e inflige $91819s1 p. de daño de Fuego a todos los objetivos cercanos en un radio de $91819A1 m cada $91815t2 s.,91,8,2035,0,0,2,0,0,0,135818,2,0,14
2038,Prototipo de segador,Solo se dejó desatendido un prototipo de segador cuando los trabajadores Defias se apresuraron a huir de la Fundición Goblin. Un jugador puede montarse en el prototipo de segador y usarlo para luchar contra el Siegaenemigos 5000. Las facultades del prototipo de segador funcionan con vapor.,91,9,0,2039,0,1,36412,0,0,0,2,8,14
2039,Aleación de obsidiana,El prototipo de segador es inmune al daño de Fuego.,91,10,2038,0,2040,2,0,0,0,132360,2,0,14
2040,Golpe de segador,El prototipo de segador inflige $91723s1 p. de daño físico a todos los objetivos en un radio de $91723A1 m en un cono frontal de 60 grados. Golpe de segador otorga $91723s2 p. de vapor al prototipo de segador.,91,11,2038,0,2041,2,0,0,0,236303,2,0,14
2041,Carga de segador,"El prototipo de segador carga contra un objetivo enemigo, lo que inflige $91726s2 p. de daño físico y aturde al objetivo durante $91726d. Carga de segador cuesta $91726c p. de vapor.",91,12,2038,0,2042,2,0,0,0,132337,2,0,14
2042,Golpe presurizado,"La presión del vapor se libera en un poderoso ataque a un objetivo enemigo, lo que inflige $91727s2 p. de daño físico y repele al objetivo. Golpe presurizado cuesta $91727c p. de vapor.",91,13,2038,0,0,2,0,0,0,135906,2,0,14
2044,Sed de sangre,"Cuando el almirante Rasgagruñido lanza un ataque cuerpo a cuerpo con éxito, obtiene un $88737s1% de velocidad de ataque, un $88737s3% de velocidad de movimiento y aumenta un $88737s2% su tamaño durante $88737d. Este efecto se acumula hasta un máximo de 20 veces.",92,1,0,0,2045,2,0,0,0,132334,0,0,-1
2045,Flagelo,"El almirante Rasgagruñido barre con ferocidad a su objetivo principal y a dos objetivos cercanos más en su radio de ataque cuerpo a cuerpo, lo que inflige un $88839s1% del daño de su ataque cuerpo a cuerpo habitual.",92,2,0,0,2046,2,0,0,0,134296,0,0,-1
2046,La niebla,"Cuando la salud del almirante Rasgagruñido alcanza el 75%, el 50% y el 25%, se oculta en la niebla y no se le puede atacar durante un corto periodo de tiempo.",92,3,0,2047,0,0,0,0,0,0,1,0,-1
2047,A la yugular,"Cuando el almirante Rasgagruñido sale una vez más de la niebla, salta sobre un enemigo aleatorio, lo que inflige un $88836s2% del daño de ataque cuerpo a cuerpo normal y aturde al objetivo durante $88836d.$[!2,4

En dificultad heroica, el almirante Rasgagruñido utilizará la facultad A la yugular durante todo el encuentro.$]",92,4,2046,0,2048,2,0,0,0,132337,0,0,-1
2048,Invocar vapor,"Después de que la niebla entre en la cubierta, se forman vapores periódicamente y atacan a un jugador cercano. Cuando el almirante Rasgagruñido se desvanece en la niebla, se crean más vapores.$[!2,4

En dificultad heroica, cuando la salud del almirante Rasgagruñido está por debajo de un 10%, se forman 3 vapores con la niebla.$]",92,5,2046,0,2049,2,0,0,0,135861,0,0,-1
2049,Vapor,Esta criatura ataca desde la niebla.,92,6,2046,2050,0,1,35786,0,0,0,0,0,-1
2050,Condensación,"Después de que se forme un vapor, la condensación de la humedad de la niebla empieza a hacer que crezca. Si no se destruye en 8 s, el vapor se transforma en un vapor espiral, que tiene un $92017s2% más de salud y que inflige un $92017s3% de daño extra.

Si el vapor espiral no se destruye en otros 8 s, se transforma en un vapor condensado, que tiene un $92021s2% más de salud y que inflige un $92021s3% de daño extra.

Si no se destruye en 8 s, finalmente se transforma en un vapor congelante, que tiene un $92038s2% más de salud y que inflige un $92038s3% más de daño.",92,7,2049,0,2051,2,0,0,0,135833,2,32,14
2051,Vapor espiral,"Cuando un vapor se transforma en un vapor espiral, obtiene la facultad de lanzar un hechizo con el mismo nombre. Vapor espiral inflige $92007s2 p. de daño de Escarcha y reduce un $92007s1% la velocidad de movimiento de todos los objetivos en un radio de $92007A1 m en un cono frontal de 60 grados durante $92007d.",92,8,2049,0,2052,2,0,0,0,135852,2,0,14
2052,Vapor condensador,"Cuando un vapor espiral se transforma en un vapor condensador, obtiene la facultad de lanzar un hechizo con el mismo nombre. Vapor condensador inflige $92008s2 p. de daño de Escarcha y reduce un $92008s1% la velocidad de movimiento de todos los objetivos en un radio de $92008A1 m en un cono frontal de 60 grados durante $92007d.",92,9,2049,0,2053,2,0,0,0,135852,2,0,14
2053,Unirse,"Cuando un vapor se transforma en un vapor congelante, explota, lo que inflige $92042s2 p. de daño de Escarcha y repele a todos los objetivos enemigos en un radio de $92042A1 m.",92,10,2049,0,0,2,0,0,0,135863,2,0,14
2055,Lanzar comida,"El ""capitán"" Cocinitas lanzará comida rápidamente al lugar donde se encuentre un jugador aleatorio y alternará entre alimentos deliciosos y podridos.",93,1,0,0,2056,2,0,0,0,350571,0,0,-1
2056,Aura podrida,La comida podrida del suelo inflige $89735s1 p. de daño de Naturaleza a las unidades cercanas en un radio de $89735A1 m.,93,2,0,0,2057,2,0,0,0,237334,0,0,-1
2057,Asqueado,"Los jugadores pueden hacer clic derecho en la comida podrida que hay en la cubierta y comérsela. Esto hace que la comida y el Aura podrida desaparezcan, pero causan el efecto Asqueado en el jugador, lo que inflige $89732s2 p. de daño de Naturaleza cada $89732t2 s durante $89732d. El efecto Asqueado se acumula.",93,3,0,0,2058,2,0,0,0,237555,0,0,-1
2058,Saciado,"Los jugadores pueden hacer clic derecho en la comida deliciosa que hay en la cubierta y comérsela. Esto hace que la comida desaparezca, pero los jugadores que hayan hecho clic obtendrán el efecto Saciado. Saciado aumenta la velocidad de ataque cuerpo a cuerpo, a distancia y de lanzamiento de hechizos del jugador un $89267s2% durante $89267d. El efecto Saciado se acumula.

Cada vez que se obtenga este efecto, se elimina una sola acumulación del efecto Asqueado.",93,4,0,0,0,2,0,0,0,237554,0,0,-1
2060,Desvío,"Vanessa desvía todos los ataques cuerpo a cuerpo, a distancia y hechizos durante $92615d. Solo utilizará esta facultad cuando su salud restante esté por encima del 25%.",95,1,0,0,2061,2,0,0,0,132369,2,0,14
2061,Hojas mortales,"Vanessa empieza a saltar rápidamente de enemigo en enemigo, aparece por la espalda y provoca el efecto Puñalada trapera en un objetivo enemigo aleatorio cada $92622t1 s durante $92622d.",95,2,0,0,2062,2,0,0,0,135639,2,0,14
2062,Puñalada trapera,"Vanessa raja la espalda de un objetivo enemigo, lo que inflige $92619s2 p. de daño físico cada $92619t2 s durante $92619d.",95,3,0,0,2063,2,0,0,0,132303,2,0,14
2063,Llamarada ígnea,"Cuando la salud de Vanessa está por debajo de un 50%, salta hacia la parte superior del barco y detona explosivos repartidos por el suelo que crean Llamaradas ígneas en la cubierta. Los jugadores en un radio de $93485A1 m de un fuego recibirán $93485s1 p. de daño de Fuego por segundo. 

Los jugadores pueden evitar los fuegos más peligrosos si usan la cuerda que hay en un lado de la cubierta.",95,4,0,0,2064,2,0,0,0,135826,2,16,14
2064,Venganza de VanCleef,"Después de que Vanessa detone la primera carga de explosivos al 50% de salud, lanzará repetidamente Venganza de VanCleef hasta que regrese al combate. Cada vez que se aplique este efecto, aumentarán un $95542s1% su daño físico, un $95542s2% su velocidad de ataque cuerpo a cuerpo y un $95542s3% su tamaño. El efecto se acumula hasta un máximo de 40 veces.

Cuando Vanessa haya detonado la segunda carga de explosivo al 25% de su salud, usará esta facultad repetidamente hasta que muera.",95,5,0,0,2065,2,0,0,0,236409,2,0,14
2065,Explosión de pólvora,"Cuando la salud total restante de Vanessa esté al 1%, sacará un último barril de pólvora negra y lo prenderá. La explosión la mata pero también inflige $96283s2 p. de daño de Fuego a los objetivos enemigos en un radio de $96283A2 m.",95,6,0,0,2066,2,0,0,0,236216,2,16,14
2066,Déspota Defias,"Cuando la vida restante de Vanessa VanCleef supera un 50%, llamará periódicamente a un déspota Defias de un camarote cercano para que la ayude.",95,7,0,2067,2070,1,36166,0,0,0,2,0,14
2067,Cargar,El déspota se apresura a unirse a la batalla.,95,8,2066,0,2068,2,0,0,0,132337,2,0,14
2068,Baño de sangre,El déspota empieza a atacar rápidamente a su objetivo enemigo actual con una serie de 6 ataques rápidos durante $90925d. Cada uno inflige un $90923s1% del daño cuerpo a cuerpo normal.,95,9,2066,0,2069,2,0,0,0,136124,2,0,14
2069,Temeridad,"El déspota se vuelve inmune a los efectos de miedo y su probabilidad de infligir un golpe crítico aumenta un $90929s1% durante $90929d, aunque su armadura también se reduce un $90929s2%.

El déspota puede usar esta facultad si su salud está por debajo del 20%.",95,10,2066,0,0,2,0,0,0,132109,2,0,14
2070,Guardia de las Sombras Defias,"Poco después de llamar a un déspota Defias, Vanessa llamará a un guardia de las Sombras Defias para que se una al combate si su salud supera aún el 50%.",95,11,0,2071,2075,1,184,0,0,0,2,0,14
2071,Golpe siniestro,El guardia de las Sombras inflige un $90951s1% de su daño cuerpo a cuerpo normal al objetivo enemigo actual.,95,12,2070,0,2072,2,0,0,0,136189,2,0,14
2072,Paso de las Sombras,El guardia de las Sombras se desvanecerá en las sombras periódicamente y reaparecerá detrás del objetivo enemigo.,95,13,2070,0,2073,2,0,0,0,132303,2,0,14
2073,Hojas giratorias,El guardia de las Sombras rodea al objetivo enemigo con un conjunto de hojas giratorias durante $90960d. Las hojas infligen $90962s1 p. de daño físico a todas las unidades cercanas en un radio de $90962A1 m por segundo.,95,14,2070,0,2074,2,0,0,0,236273,2,0,14
2074,Evasión,"El guardia de las Sombras aumenta un $90958s1% su probabilidad de esquivar durante $90958d. 

El guardia de las Sombras puede usar Evasión cuando su salud esté por debajo del 30%.",95,15,2070,0,0,2,0,0,0,136205,2,0,14
2075,Zahorí de sangre Defias,"Poco después de llamar a un guardia de las Sombras Defias, Vanessa llamará a un zahorí de sangre Defias para que se una al combate si su salud supera aún el 50%.",95,16,0,2076,3585,1,2448,0,0,0,2,0,14
2076,Descarga de sangre,Inflige $90938s1 p. de daño físico y reduce un $90938s2% la velocidad de movimiento del objetivo enemigo actual durante $90938d.,95,17,2075,0,2077,2,0,0,0,136168,2,0,14
2077,Zona de ira,El zahorí de sangre crea un campo de magia inestable en la ubicación de un objetivo enemigo aleatorio que dura $90932d. El campo tiene un radio de $90932A1 m y el daño que reciben todas las unidades que permanecen en su interior aumenta un $90932s2%.,95,18,2075,0,0,2,0,0,0,136088,2,0,14
2107,Asfixiar,"El barón Ashbury lanza por los aires a todos los jugadores, lo que les aturde y les inflige daño de las Sombras durante $93423d hasta hacer que se queden con un punto de salud.",96,1,0,0,2108,2,0,0,0,237532,0,0,-1
2108,Ejecución pospuesta,"Cuando el barón Ashbury termina de lanzar Asfixiar, lanza al instante Ejecución pospuesta. Esta sanación deja a todos los jugadores con un 50% de su salud máxima.$[!2,4

En dificultad heroica, en vez de sanar a los jugadores al final del lanzamiento, el barón Ashbury canaliza Ejecución pospuesta hasta que se interrumpe. Los jugadores reciben una sanación por segundo igual a un $93706s1% de su salud máxima, pero el barón Ashbury también se sana un $93706s2% de su salud máxima.$]",96,2,0,0,2109,2,0,0,0,135917,0,96,-1
2109,Dolor y sufrimiento,El barón Ashbury canaliza a un jugador aleatorio e inflige inicialmente $93581s1 p. de daño de las Sombras cada $93581t1 s durante $93581d. El daño infligido aumenta a medida que el hechizo sigue canalizando.,96,3,0,0,3457,2,0,0,0,136207,0,128,-1
2110,Calamidad,"Cuando su salud está al 25%, el barón Ashbury adopta la forma de un arcángel oscuro y libera su verdadero poder. El barón Ashbury inflige $93810s1 p. de daño de las Sombras y aumenta un $93810s2% el daño que inflige a sus enemigos cada $93812t1 s hasta que alguno de los dos bandos muera. Este efecto se acumula.",96,5,0,0,0,2,0,0,0,237514,2,8,14
2118,Velo de Sombras,"El barón Filargenta maldice a su objetivo enemigo actual, lo que reduce un $23224s1% los efectos de sanación mágicos que recibe el objetivo durante $23224d.",97,1,0,0,2119,2,0,0,0,136160,0,256,-1
2119,Velo maldito,El barón Filargenta inflige $93956s2 p. de daño de las Sombras y reduce un $93956s1% la sanación mágica que reciben todos los objetivos enemigos en un radio de $93956A1 m durante $93956d.,97,2,0,0,2120,2,0,0,0,136160,2,136,14
2120,Invocar espíritu de huargen,"Cuando su salud está al 70% y al 35%, el barón Filargenta invoca a uno de los cuatro espíritus huargen del pasado de forma aleatoria: Odo el Vigía Ciego, Zarpador el Carnicero, Rethilgore o el maestro de lobos Nandos.$[!2,4

En dificultad heroica, el barón Filargenta invoca un espíritu huargen cuando su salud está al 90%, al 60% y al 30%.$]",97,3,0,2121,0,2,0,0,0,366940,1,32,-1
2121,Odo el Vigía Ciego,,97,4,2120,2122,2125,1,522,0,0,0,0,0,-1
2122,Ira aullante,Odo el Vigía Ciego aumenta un $93931s1% el daño físico que inflige y un $93931s2% su tamaño durante $93931d. Este efecto se acumula hasta un máximo de 5 veces.,97,5,2121,0,2123,2,0,0,0,136088,0,0,-1
2123,Sombras cegadoras,Odo el Vigía Ciego inflige $93952s1 p. de daño de las Sombras cada segundo durante $93952d.,97,6,2121,0,0,2,0,0,0,132291,0,0,-1
2125,Zarpador el Carnicero,,97,7,2120,2126,2128,1,36849,0,0,0,0,0,-1
2126,Ataque espectral,"Zarpador salta sobre el objetivo enemigo más lejano, lo que aturde e inflige $93928s1 p. de daño físico cada $93930t2 s durante $93930d.",97,8,2125,0,2127,2,0,0,0,132103,0,0,-1
2127,Drenaje asesino,"Cuando Zarpador inflige daño con un ataque cuerpo a cuerpo, se drenan $7485s1 p. de salud extra del objetivo.",97,9,2125,0,0,2,0,0,0,136208,0,0,-1
2128,Rethilgore,,97,10,2120,2129,2130,1,36851,0,0,0,0,0,-1
2129,Drenaje de alma,"Rethilgore canaliza a un objetivo enemigo aleatorio, lo que inmoviliza y drena $93863s1 p. de salud cada $93863t1 s durante $93863d. Rethilgore se sana el doble de la cantidad de salud drenada.",97,11,2128,0,0,2,0,0,0,136169,0,0,-1
2130,Maestro de lobos Nandos,,97,12,2120,2131,0,1,36850,0,0,0,0,0,-1
2131,Zarpa,"Nandos pega un zarpazo a su objetivo actual, lo que inflige un $93861s1% de su ataque cuerpo a cuerpo normal como daño físico.",97,13,2130,0,2132,2,0,0,0,132140,0,0,-1
2132,Invocar espíritu lupino,"Cuando el maestro de lobos Nandos entra en combate, invoca a 3 espectros lupinos para que luchen a su lado durante $94199d.",97,14,2130,2133,0,2,0,0,0,366940,0,0,-1
2133,Espectro lupino,Esta criatura tiene poca salud.,97,15,2132,0,0,1,2446,0,0,0,0,0,-1
2137,Golpe maléfico,"El comandante Vallefont desgarra a su objetivo principal, lo que inflige al instante un $93685s1% de su daño físico cuerpo a cuerpo normal y genera una carga de Poder profano que puede usar más tarde para otras facultades.",98,1,0,0,2138,2,0,0,0,237530,0,0,-1
2138,Escudo del pérfido,"Cuando el comandante Vallefont tiene tres cargas de Poder profano, las consume y libera el poder de su escudo. Escudo del pérfido inflige $93722s1 p. de daño de las Sombras cada $93693t1 s en un cono reducido de 25 grados al frente de Vallefont durante $93693d.$[!2,4

En dificultad heroica, el cono se amplía a 150 grados.$]",98,2,0,0,2139,2,0,0,0,132390,0,0,-1
2139,Profanación,El comandante Vallefont profana el suelo que hay a los pies de un jugador aleatorio en un radio de $93691A1 m. La velocidad de movimiento de todos los jugadores que permanezcan en la zona profanada se reducirá un $93691s1% y recibirán $93691s2 p. de daño de las Sombras cada $93690t1 s.,98,3,0,0,2140,2,0,0,0,136199,0,0,-1
2140,Palabra de vergüenza,"Cuando el comandante Vallefont tiene tres cargas de Poder profano, puede consumirlas y lanzar este hechizo a un enemigo aleatorio. Palabra de vergüenza inflige un $93852s1% de la salud máxima de un jugador como daño de las Sombras cada $93852t1 s. El efecto dura hasta que mueran el objetivo o el comandante Vallefont.",98,4,0,0,2142,2,0,0,0,237555,2,8,2
2142,Custodio gemebundo,"El comandante Vallefont empieza la pelea con un custodio gemebundo y un oficial atormentado a su lado y, periódicamente, se unen dos más a la batalla.",98,5,0,2143,2146,1,37289,0,0,0,2,8,2
