OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,+$ev1 p. de $en1 al fabricar pociones formuladas con Escarcha.,24865,0,0,0,0
,,Cada poción de las Islas Dragón consumida te sanará una porción de tu salud en el tiempo.,24866,0,0,0,0
Pociones formuladas con Escarcha,,"Mejoras en la fabricación de pociones que incluyen Escarcha reanimadora o despierta como componente base, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",24867,0,4497591,0,0
,,Aprendes la última subespecialización.|n|nAprendes a usar catalizadores con recetas como componentes de finalización de pociones y la piedra de alquimista de prontitud.,24868,0,0,0,0
,,+$ev1 p. de $en1 al fabricar pociones.,24869,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24870,0,0,0,0
,,Las pociones que recuperas te otorgan más solución alquímica.,24871,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24872,0,0,0,0
,,+$ev1 p. de $en1 al fabricar pociones.,24873,0,0,0,0
,,Las pociones que no son de combate duran más.,24874,0,0,0,0
Maestría en pociones,,"Mejoras en la fabricación de pociones y piedras de alquimista relacionadas, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",24875,0,4497592,0,0
Producción en lotes,,,24876,0,4624378,0,0
Experimentación con pociones,,,24877,0,4624379,0,0
Saber de pociones,,,24878,0,4624657,0,0
Pociones formuladas con Aire,,,24879,0,4497566,0,0
Pociones formuladas con Escarcha,,,24880,0,4497591,0,0
Maestría en pociones,,Te especializas en crear pociones de forma más eficiente y con mayor calidad.,24881,0,4497592,0,0
,,La inspiración te otorga un $ev1% de habilidad extra al fabricar objetos de alquimia.,24882,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24883,0,0,0,0
,,La inspiración te otorga un $ev1% de habilidad extra al fabricar objetos de alquimia.,24884,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24885,0,0,0,0
,,La inspiración te otorga un $ev1% de habilidad extra al fabricar objetos de alquimia.,24886,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24887,0,0,0,0
,,La inspiración te otorga un $ev1% de habilidad extra al fabricar objetos de alquimia.,24888,0,0,0,0
Ambiente inspirador,,"Consigues más inspiración en alquimia, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",24889,0,413583,0,0
,,El ingenio te permite ahorrar un $ev1% más de componentes al fabricar objetos de alquimia.,24890,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24891,0,0,0,0
,,El ingenio te permite ahorrar un $ev1% más de componentes al fabricar objetos de alquimia.,24892,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24893,0,0,0,0
,,El ingenio te permite ahorrar un $ev1% más de componentes al fabricar objetos de alquimia.,24894,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24895,0,0,0,0
,,El ingenio te permite ahorrar un $ev1% más de componentes al fabricar objetos de alquimia.,24896,0,0,0,0
Rutinas ingeniosas,,"Usas los componentes de forma más económica, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",24897,0,4497599,0,0
,,El daño recibido por los efectos secundarios de las pociones y ampollas tóxicas se reduce un 25% más.,24898,0,0,0,0
,,+$ev1 p. de $en1 al fabricar recetas con Descomposición.,24899,0,0,0,0
,,Aprendes a transmutar Descomposición despierta en un surtido de elementos reanimadores.,24900,370714,0,0,0
,,+$ev1 p. de $en1 al fabricar recetas con Descomposición.,24901,0,0,0,0
,,El daño recibido por los efectos secundarios de las pociones y ampollas tóxicas se reduce un 25%.,24902,0,0,0,0
,,+$ev1 p. de $en1 al fabricar recetas con Descomposición.,24903,0,0,0,0
,,Ahora puedes descubrir recetas que utilizan la Descomposición como componente al experimentar con pociones y ampollas.,24904,0,0,0,0
Descomposicionología,,"Profundizas en los misterios de la Descomposición reanimadora y despierta, lo que te otorga +$ev1 p. de $en1 al fabricar objetos que utilizan la Descomposición por cada punto en esta especialización.",24905,0,4554327,0,0
,,La multifabricación te otorga hasta un $ev1% de componentes e inciensos adicionales.,24906,0,0,0,0
,,Aprendes a fabricar y usar la $@spellname370735 como componente de finalización para mejorar tu habilidad al fabricar componentes alquímicos e incienso.,24907,370735,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24908,0,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24909,0,0,0,0
,,"Aprendes a fabricar sal de linaje, un componente de finalización que mejora la inspiración.|n|n+$ev1% de $en1 al fabricar componentes e inciensos.",24910,370730,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24911,0,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24912,0,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24913,0,0,0,0
,,+$ev1 p. de $en1 al fabricar componentes e inciensos.,24914,0,0,0,0
Síntesis química,,"Mejora en recetas especializadas como los componentes alquímicos e inciensos, lo que te otorga +$ev1 p. de $en1 para fabricar estos objetos por cada punto en esta especialización.",24915,0,3615504,0,0
,,"Mejora tu comprensión de la transmutación, lo que te permite transmutar con más frecuencia y mayor capacidad.",24916,394207,0,0,0
,,+$ev1% de $en1 al realizar transmutaciones.,24917,0,0,0,0
,,Aprendes a transmutar Orden despierto para dividirlo en sus elementos entrópicos.,24918,370715,0,0,0
,,+$ev1% de $en1 al realizar transmutaciones.,24919,0,0,0,0
,,+$ev1% de $en1 al realizar transmutaciones.,24920,0,0,0,0
Transmutación,,"Domina el proceso de la transmutación, lo que te otorga +$ev1 p. de $en1 para fabricar estos objetos por cada punto en esta especialización.",24921,0,4554441,0,0
,,+$ev1 p. de $en1 y +$ev2 p. de $en2 al fabricar objetos de alquimia.|n|nUsas la alquimia un $ev3% más rápido.,24922,0,0,0,0
,,Aprendes la última subespecialización.,24923,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24924,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24925,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24926,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24927,0,0,0,0
,,+$ev1% de $en1 al fabricar objetos de alquimia.,24928,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24929,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24930,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,24931,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de alquimia.,24932,0,0,0,0
Teoría alquímica,,"Mejoras en la fabricación de productos alquímicos, lo que te otorga +$ev1 p. de $en1 en todas las recetas por cada punto en esta especialización.",24933,0,4624375,0,0
Ambiente inspirador,,,24934,0,413583,0,0
Rutinas ingeniosas,,,24935,0,4497599,0,0
Descomposicionología,,,24936,0,4554327,0,0
Síntesis química,,,24937,0,3615504,0,0
Transmutación,,,24938,0,4554441,0,0
Teoría alquímica,,Mejoras en los fundamentos de la alquimia y obtienes diversos bonus para tu oficio.,24939,0,4624375,0,0
,,La multifabricación te otorga hasta un $ev1% de ampollas más.,28440,0,0,0,0
,,+$ev1% de $en1 al hacer ampollas.,28441,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28442,0,0,0,0
,,+$ev1% de $en1 al hacer ampollas.,28443,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28444,0,0,0,0
Producción en lotes,,"Dominas el arte de producir ampollas de forma más eficiente, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",28445,0,4624377,0,0
,,"Aprendes $@spellname370747, lo que te permite producir ampollas de mejor calidad y aumenta la probabilidad de descubrir nuevas recetas.",28446,370747,0,0,0
,,Aumenta un 5% la probabilidad de descubrimiento de la experimentación con ampollas.,28447,0,0,0,0
,,"Cada vez que consigues un gran descubrimiento con experimentación con ampollas, obtienes +20 p. de inspiración durante 4 horas para todas tus creaciones alquímicas.",28448,0,0,0,0
,,Aumenta un 5% la probabilidad de descubrimiento de la experimentación con ampollas.,28449,0,0,0,0
,,Aumenta un 10% la probabilidad de descubrimiento de la experimentación con ampollas.,28450,0,0,0,0
Experimentación con ampollas,,Obtienes un mejor conocimiento de tus componentes para mejorar la probabilidad de que tus experimentos den resultados satisfactorios. Aumenta un +1% la probabilidad de descubrimiento de la experimentación con ampollas por cada punto en esta especialización.,28451,0,4624380,0,0
,,Aprendes a fabricar y usar la $@spellname370735 como componente de finalización para mejorar tu habilidad al fabricar piedras de alquimista preservadoras.,28452,370735,0,0,0
,,Aprendes la última subespecialización.,28453,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28454,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,28455,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28456,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28457,0,0,0,0
Saber de ampollas,,"Profundizas en los misterios de las ampollas y las piedras de alquimista, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",28458,0,4624658,0,0
,,Aprendes a fabricar y usar la $@spellname370735 como componente de finalización para mejorar tu habilidad al fabricar ampollas formuladas con Aire.,28459,370735,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Aire.,28460,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Aire.,28461,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Aire.,28462,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Aire.,28463,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Aire.,28464,0,0,0,0
,,Las ampollas formuladas con Aire duran 30 minutos más.,28465,0,0,0,0
Ampollas formuladas con Aire,,"Mejoras en la fabricación de ampollas que incluyen Aire reanimador o despierto como componente base, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",28466,0,4497584,0,0
,,Aprendes a fabricar y usar la $@spellname370735 como componente de finalización para mejorar tu habilidad al fabricar ampollas formuladas con Escarcha.,28467,370735,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Escarcha.,28468,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Escarcha.,28469,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Escarcha.,28470,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Escarcha.,28471,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas formuladas con Escarcha.,28472,0,0,0,0
,,Las ampollas formuladas con Escarcha duran 30 minutos más.,28473,0,0,0,0
Ampollas formuladas con Escarcha,,"Mejoras en la fabricación de ampollas que incluyen Escarcha reanimadora o despierta como componente base, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",28474,0,4497573,0,0
,,Aprendes la última subespecialización.|n|nAprendes a usar catalizadores con recetas como componentes de finalización de ampollas y de la piedra de alquimista preservadora.,28475,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28476,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,28477,0,0,0,0
,,Las ampollas que recuperas te otorgan más solución alquímica.,28478,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,28479,0,0,0,0
,,+$ev1 p. de $en1 al fabricar ampollas.,28480,0,0,0,0
,,Las ampollas de las Islas Dragón duran 30 minutos más.,28481,0,0,0,0
Maestría con ampollas,,"Mejoras en la fabricación de ampollas y piedras de alquimista, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",28482,0,4497574,0,0
Producción en lotes,,,28483,0,4624377,0,0
Experimentación con ampollas,,,28484,0,4624380,0,0
Saber de ampollas,,,28485,0,4624658,0,0
Ampollas formuladas con Aire,,,28486,0,4497584,0,0
Ampollas formuladas con Escarcha,,,28487,0,4497573,0,0
Maestría con ampollas,,Te especializas en crear ampollas de forma más eficiente y con mayor calidad.,28488,0,4497574,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar hachas y armas de asta sin coste.,29891,393853,0,0,0
,,"Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar hachas, picos y armas de asta.",29892,376700,0,0,0
,,"+$ev1 p. de $en1 al fabricar hachas, picos y armas de asta.",29893,0,0,0,0
,,"+$ev1 p. de $en1 al fabricar hachas, picos y armas de asta.",29894,0,0,0,0
,,Aprendes a fabricar: $@spellname371366.,29895,371366,0,0,0
,,"+$ev1 p. de $en1 al fabricar hachas, picos y armas de asta.",29896,0,0,0,0
,,Aprendes a fabricar: $@spellname365734.,29897,365734,0,0,0
"Hachas, picos y armas de asta",,"Mejoras tu habilidad para fabricar hachas, picos y armas de asta, lo que te otorga +1 p. de habilidad de fabricación por cada punto en esta especialización.",29898,0,4059376,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar mazas y martillos sin coste.,29899,393853,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar mazas y martillos.,29900,376700,0,0,0
,,+$ev1 p. de $en1 al fabricar mazas y martillos.,29901,0,0,0,0
,,+$ev1 p. de $en1 al fabricar mazas y martillos.,29902,0,0,0,0
,,Aprendes a fabricar: $@spellname371412.,29903,371412,0,0,0
,,+$ev1 p. de $en1 al fabricar mazas y martillos.,29904,0,0,0,0
,,Aprendes a fabricar: $@spellname367586.,29905,367586,0,0,0
Mazas y martillos,,"Mejoras tu habilidad para fabricar mazas y martillos, lo que te otorga +1 p. de habilidad de fabricación por cada punto en esta especialización.",29906,0,4529128,0,0
,,Aprendes a usar el fluido de templado como componente de finalización en diferentes piezas de armas y herramientas con empuñadura diseños.,29907,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas con empuñadura.,29908,0,0,0,0
,,Aprendes la última subespecialización.,29909,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas con empuñadura.,29910,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,29911,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas con empuñadura.,29912,0,0,0,0
,,Aprendes a usar componentes opcionales para especificar las estadísticas secundarias en muchos diseños de armas con empuñadura.,29913,0,0,0,0
Con empuñadura,,"Mejoras tu habilidad para fabricar armas y herramientas con empuñadura, como hachas y martillos, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29914,0,4624387,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar hojas de filo largo sin coste.,29915,393853,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar hojas de filo largo.,29916,376700,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo.,29917,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo.,29918,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo.,29919,0,0,0,0
,,Aprendes a fabricar: $@spellname365729.,29920,365729,0,0,0
,,Aprendes a fabricar: $@spellname367585.,29921,367585,0,0,0
Hojas de filo largo,,"Mejoras tu habilidad para fabricar armas y herramientas de filo largo, como espadas, gujas y guadañas, lo que te otorga +1 p. de habilidad de fabricación por cada punto en esta especialización.",29922,0,4044018,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar hojas de filo corto sin coste.,29923,393853,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar hojas de filo corto.,29924,376700,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo corto.,29925,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo corto.,29926,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo corto.,29927,0,0,0,0
,,Aprendes a fabricar: $@spellname365731.,29928,365731,0,0,0
,,Aprendes a fabricar: $@spellname365730.,29929,365730,0,0,0
Hojas de filo corto,,"Mejoras tu habilidad para fabricar armas y herramientas de filo corto, como cuchillos, dagas y armas de puño, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29930,0,4189041,0,0
,,Aprendes a usar el fluido de templado como componente de finalización en varios diseños de hojas con filo.,29931,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo o corto.,29932,0,0,0,0
,,Aprendes la última subespecialización.,29933,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo o corto.,29934,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,29935,0,0,0,0
,,+$ev1 p. de $en1 al fabricar hojas de filo largo o corto.,29936,0,0,0,0
,,Aprendes a usar componentes opcionales para especificar las estadísticas secundarias en muchos diseños de armas de filo.,29937,0,0,0,0
Hojas,,"Mejoras tu habilidad para fabricar armas y herramientas de filo, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29938,0,4624383,0,0
,,Fabricas armas un $ev1% más rápido.|n|n+$ev2 p. de $en2 y +$ev3 p. de $en3 al fabricar armas y herramientas grandes.,29939,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas grandes.,29940,0,0,0,0
,,Aprendes la última subespecialización.,29941,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas grandes.,29942,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,29943,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armas y herramientas grandes.,29944,0,0,0,0
,,Aprendes a usar componentes opcionales para mejorar el nivel de objeto de la mayoría de los diseños de armas.,29945,0,0,0,0
Forja de armas,,"Mejoras tu habilidad para fabricar armas y herramientas grandes, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29946,0,4624393,0,0
"Hachas, picos y armas de asta",,,29947,0,4059376,0,0
Mazas y martillos,,,29948,0,4529128,0,0
Con empuñadura,,,29949,0,4624387,0,0
Hojas de filo largo,,,29950,0,4044018,0,0
Hojas de filo corto,,,29951,0,4189041,0,0
Hojas,,,29952,0,4624383,0,0
Forja de armas,,Te especializas en fabricar y personalizar armas y herramientas.,29953,0,4624393,0,0
,,La multifabricación te otorga hasta un $ev1% de aleaciones y componentes adicionales.,29954,0,0,0,0
,,+$ev1 p. de $en1 al fundir aleaciones y otros componentes.,29955,0,0,0,0
,,+$ev1 p. de $en1 al fundir aleaciones y otros componentes.,29956,0,0,0,0
,,+$ev1 p. de $en1 al fundir aleaciones y otros componentes.,29957,0,0,0,0
,,+$ev1 p. de $en1 al fundir aleaciones y otros componentes.,29958,0,0,0,0
Fundición,,"Dominas el arte de fundir aleaciones y otros componentes especiales, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29959,0,4622288,0,0
,,La multifabricación te otorga hasta un $ev1% de bienes de piedra adicional.,29960,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de piedra.,29961,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de piedra.,29962,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de piedra.,29963,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos de piedra.,29964,0,0,0,0
Tallado en piedra,,"Dominas el arte de fabricar mejoras hechas de piedra para armas y herramientas, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29965,0,4622275,0,0
,,Aprendes a usar el fluido de templado como componente de finalización en diferentes piezas de equipo de aventura.,29966,0,0,0,0
,,+$ev1 p. de $en1 al fabricar equipo de aventura.,29967,0,0,0,0
,,+$ev1 p. de $en1 al fabricar equipo de aventura.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,+$ev1 p. de $en1 al fabricar equipo de aventura.,29970,0,0,0,0
,,+$ev1 p. de $en1 al fabricar equipo de aventura.,29971,0,0,0,0
,,+$ev1 p. de $en1 al fabricar equipo de aventura.,29972,0,0,0,0
Equipo de aventura,,"Dominas el arte de fabricar equipo de aventura, como ganchos de escalada, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29973,0,4624386,0,0
,,Aprendes a usar el fluido de templado como componente de finalización en diseños de herramientas y accesorios de profesión.,29974,0,0,0,0
,,+$ev1 p. de $en1 al fabricar herramientas y accesorios de profesión.,29975,0,0,0,0
,,+$ev1 p. de $en1 al fabricar herramientas y accesorios de profesión.,29976,0,0,0,0
,,+$ev1 p. de $en1 al fabricar herramientas y accesorios de profesión.,29977,0,0,0,0
,,Aprendes a fabricar: $@spellname371374.,29978,371374,0,0,0
,,+$ev1 p. de $en1 al fabricar herramientas y accesorios de profesión.,29979,0,0,0,0
,,+$ev1 p. de $en1 al fabricar herramientas y accesorios de profesión.,29980,0,0,0,0
Herramientas de trabajo,,"Dominas el arte de fabricar herramientas y accesorios de metal para varias profesiones, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29981,0,4374707,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar varios objetos útiles.,29982,376700,0,0,0
,,Aprendes la subespecialización que tú elijas.,29983,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos útiles.,29984,0,0,0,0
,,Aprendes a fabricar objetos útiles un $ev1% más rápido.,29985,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos útiles.,29986,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,29987,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos útiles.,29988,0,0,0,0
,,Aprendes la subespecialización que tú elijas.,29989,0,0,0,0
,,+$ev1 p. de $en1 al fabricar objetos útiles.,29990,0,0,0,0
Herrería especializada,,"Mejoras tu habilidad para fabricar objetos útiles, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",29991,0,4622273,0,0
Fundición,,,29992,0,4622288,0,0
Tallado en piedra,,,29993,0,4622275,0,0
Equipo de aventura,,,29994,0,4624386,0,0
Herramientas de trabajo,,,29995,0,4374707,0,0
Herrería especializada,,"Te especializas en fabricar piedras de mejora, componentes, aleaciones, herramientas y accesorios de profesión.",29996,0,4622273,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar piezas de armadura de placas para las manos sin coste.,30046,393853,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las manos.,30047,0,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar armaduras para las manos.,30048,376700,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las manos.,30049,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las manos.,30050,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las manos.,30051,0,0,0,0
,,Aprendes a fabricar: $@spellname367606.,30052,367606,0,0,0
Guanteletes,,"Dominas el arte de fabricar piezas de armadura de placas para las manos, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",30053,0,4615259,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar piezas de armadura de placas para las muñecas sin coste.,30054,393853,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las muñecas.,30055,0,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar armaduras para las muñecas.,30056,376700,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las muñecas.,30057,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las muñecas.,30058,0,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para las muñecas.,30059,0,0,0,0
,,Aprendes a fabricar: $@spellname367601.,30060,367601,0,0,0
Avambrazos,,"Dominas el arte de fabricar piezas de armadura de placas para las muñecas, lo que te otorga +$ev1 p. de $en1 por cada punto en esta especialización.",30061,0,4615256,0,0
,,Aprendes a fabricar y utilizar el martillo de maestro para reparar piezas de armadura de placas para la cintura sin coste.,30062,393853,0,0,0
,,+$ev1 p. de $en1 al fabricar armaduras para la cintura.,30063,0,0,0,0
,,Aprendes a fabricar y usar la $@spellname376700 como componente de finalización para mejorar tu habilidad al fabricar armaduras para la cintura.,30064,376700,0,0,0
