ID,Name_lang,Name1_lang,Mask_ID,Flags
371,Defensor purificado %s,Defensora purificada %s,246,0
372,Rompedor de asedio %s,Rompedora de asedio %s,247,0
373,Cebador de tormenta %s,Cebadora de tormenta %s,248,0
374,Protector jade %s,Protectora jade %s,249,0
377,%s el Loco de los gatos,%s la Loca de los gatos,252,0
378,Gladiador severo %s,Gladiadora severa %s,253,0
379,Gladiador orgulloso %s,Gladiadora orgullosa %s,254,0
382,"%s, Conquistador de Orgrimmar","%s, Conquistadora de Orgrimmar",211,0
383,"%s, Liberador de Orgrimmar","%s, Liberadora de Orgrimmar",212,0
384,"%s, el Ocaso de Grito Infernal","%s, el Ocaso de Grito Infernal",214,0
385,"%s, el verdadero Asaltante","%s, la verdadera Asaltante",215,0
386,"%s, el verdadero Defensor","%s, la verdadera Defensora",216,0
387,"%s, el verdadero Sanador","%s, la verdadera Sanadora",219,0
388,Gladiador tiránico %s,Gladiadora tiránica %s,225,0
389,%s el Vigía del fuego,%s la Vigía del fuego,251,0
390,Caminante de la niebla %s,Caminante de la niebla %s,255,0
391,%s de la Cosecha Oscura,%s de la Cosecha Oscura,256,0
392,Leñador %s,Leñadora %s,257,0
393,Señor Leñador %s,Señor Leñador %s,258,0
394,%s el Mesnadero,%s la Mesnadera,259,0
395,Arquitecto %s,Arquitecta %s,260,0
397,Campeón de sangre %s,Campeona de sangre %s,261,0
398,%s el Destripahombres,%s la Destripahombres,262,0
399,Aterragnomos %s,Aterragnomos %s,263,0
400,%s el Acechaenanos,%s la Acechaenanos,264,0
401,Cazahuargen %s,Cazahuargen %s,265,0
402,"%s, el Azote de los kaldorei","%s, el Azote de los kaldorei",266,0
403,%s el Destruyedraenei,%s la Destruyedraenei,267,0
404,"%s, el Terror de los tushui","%s, el Terror de los tushui",268,0
406,"%s, Señor de la guerra de Draenor","%s, Señora de la guerra de Draenor",269,0
407,%s el Carnicero,%s la Carnicera,270,0
408,Mataorcos %s,Mataorcos %s,271,0
409,%s el Acechador mortal,%s la Acechadora mortal,272,0
410,"%s, Verdugo de Kezan","%s, Verdugo de Kezan",273,0
411,Cazatrols %s,Cazatrols %s,274,0
412,"%s, Asesino de Sin'dorei","%s, Asesina de Sin'dorei",275,0
413,"%s, Perdición de los huojin","%s, Perdición de los huojin",276,0
414,Maestro de establos %s,Maestra de establos %s,277,0
415,Rey Garra %s,Rey Garra %s,278,0
416,Reina Garra %s,Reina Garra %s,279,0
417,"%s, Terror de Molino Tarren","%s, Terror de Molino Tarren",280,0
418,"%s, Asesino de Costasur","%s, Asesina de Costasur",281,0
419,%s de los Lobo Gélido,%s de los Lobo Gélido,282,0
420,Prelado %s,Prelada %s,283,0
421,"""Conservacionista"" %s","""Conservacionista"" %s",284,0
422,"%s, Lanza de Vol'jin","%s, Lanza de Vol'jin",285,0
423,"%s, Espada de Wrynn","%s, Espada de Wrynn",286,0
424,%s el Maníaco Enmascarado,%s la Maníaca Enmascarada,287,0
425,Pacificador %s,Pacificadora %s,288,0
426,%s de la Vanguardia de Hierro,%s de la Vanguardia de Hierro,289,0
428,%s el Indómito,%s la Indómita,290,0
429,%s el Maestro de las minas,%s la Maestra de las minas,291,0
430,Maestro de embarcadero %s,Maestra de embarcadero %s,292,0
431,%s el Conservador de almas,%s la Conservadora de almas,293,0
432,"%s, Vástago de Rukhmar","%s, Vástago de Rukhmar",294,0
433,Caminaespíritus %s,Caminaespíritus %s,295,0
434,"%s, Señor de Roca Negra","%s, Señor de Roca Negra",296,0
435,"%s, Señora de Roca Negra","%s, Señora de Roca Negra",297,0
436,%s el Guardián violeta,%s la Guardiana violeta,298,0
437,%s el Suplexor del Malavía,%s la Suplexora del Malavía,299,0
438,%s el Héroe salvaje,%s la Heroína salvaje,300,0
439,%s Temeferro,%s Temeferro,301,0
440,"%s, Señor de la guerra","%s, Señor de la guerra",302,0
441,"%s, Señora de la guerra","%s, Señora de la guerra",303,0
442,"%s, Crepúsculo del Imperio","%s, Crepúsculo del Imperio",304,0
443,Artesano %s,Artesana %s,305,0
444,"%s, Leyenda de Pandaria","%s, Leyenda de Pandaria",306,0
445,Fotógrafo de campo %s,Fotógrafa de campo %s,307,0
446,Gladiador primigenio %s,Gladiadora primigenia %s,308,0
447,"%s, Guardián de la Alianza","%s, Guardiana de la Alianza",309,0
448,"%s, Defensor de la Alianza","%s, Defensora de la Alianza",310,0
449,"%s, Soldado de la Alianza","%s, Soldado de la Alianza",311,0
450,"%s, Guardián de la Horda","%s, Guardiana de la Horda",312,0
451,"%s, Defensor de la Horda","%s, Defensora de la Horda",313,0
452,"%s, Soldado de la Horda","%s, Soldado de la Horda",314,0
453,Gladiador salvaje %s,Gladiadora salvaje %s,315,0
454,Gladiador belicista %s,Gladiadora belicista %s,316,0
455,Capitán %s,Capitana %s,317,0
456,%s de la Jungla,%s de la Jungla,318,0
457,"%s, el Final del Corruptor","%s, el Final del Corruptor",319,0
458,%s el Illidari,%s la Illidari,344,0
462,Alto señor %s,Alta señora %s,345,0
463,%s el Asesino,%s la Asesina,320,0
464,El honorable %s,La honorable %s,321,0
465,%s el Prestigioso,%s la Prestigiosa,322,0
466,%s el Implacable,%s la Implacable,323,0
468,%s el Honrado,%s la Honrada,325,0
469,"%s, Patrón de la guerra","%s, Patrona de la guerra",326,0
470,Archidruida %s,Archidruida %s,327,0
471,Señor de la Muerte %s,Señora de la Muerte %s,328,0
472,Gran maestro %s,Gran maestra %s,329,0
473,Maestro asesino %s,Maestra asesina %s,330,0
474,"%s, Señor de las riendas","%s, Señora de las riendas",331,0
475,"%s, Guardián de G'Hanir","%s, Guardiana de G'Hanir",332,0
476,%s el Quebrantasuelos,%s la Quebrantasuelos,333,0
477,%s el Divino de la muerte,%s la Divina de la muerte,334,0
478,Maestro de caza %s,Maestra de caza %s,335,0
479,Clarividente %s,Clarividente %s,336,0
480,Señor abisal %s,Señora abisal %s,337,0
481,Hoja de las Sombras %s,Hoja de las Sombras %s,338,0
482,Sumo sacerdote %s,Suma sacerdotisa %s,339,0
483,Médico de campo %s,Médica de campo %s,340,0
484,%s el Soñador,%s la Soñadora,341,0
485,"%s, la Venganza personificada","%s, la Venganza personificada",342,0
486,%s el Pardillo,%s la Pardilla,343,0
489,"%s, la Venganza de la Garfa","%s, la Venganza de la Garfa",346,4
493,"%s, el Elegido","%s, la Elegida",347,0
494,Rector %s,Rectora %s,348,2
502,Gladiador vindicativo %s,Gladiadora vindicativa %s,353,0
503,"%s, la Fuerza imparable","%s, la Fuerza imparable",354,0
504,Gladiador intrépido %s,Gladiadora intrépida %s,355,0
505,Estilista %s,Estilista %s,356,0
506,%s el Ensombrecedor,%s la Ensombrecedora,357,0
507,"%s, Instructor de aventuras","%s, Instructora de aventuras",358,4
508,Gladiador cruel %s,Gladiadora cruel %s,359,0
509,Gladiador feroz %s,Gladiadora feroz %s,360,0
510,Señor del tiempo %s,Señora del tiempo %s,361,0
511,%s el Asaltatumbas,%s la Asaltatumbas,362,0
512,Gladiador fiero %s,Gladiadora fiera %s,363,0
513,"%s, el Asesino de Titanes","%s, la Asesina de Titanes",364,0
514,%s el Coleccionista,%s la Coleccionista,365,4
515,%s el Iluminado,%s la Iluminada,366,0
516,Matademonios %s,Matademonios %s,367,0
517,Gladiador dominante %s,Gladiadora dominante %s,368,0
518,%s el Estratega,%s la Estratega,369,0
519,Gladiador demoníaco %s,Gladiadora demoníaca %s,370,0
520,"%s, ¡lo peor, mala persona y robacaramelos!","%s, ¡lo peor, mala persona y robacaramelos!",371,0
521,Jefe de correos %s,Jefa de correos %s,372,0
522,Prospector %s,Prospectora %s,373,0
524,"%s, Afamado Asesino de G'huun","%s, Afamada Asesina de G'huun",374,0
625,%s el Asesino de la Horda,%s la Asesina de la Horda,375,0
626,%s el Asesino de la Alianza,%s la Asesina de la Alianza,376,0
627,"%s, Conquistador de Azeroth","%s, Conquistadora de Azeroth",377,0
628,Inquisidor %s,Inquisidora %s,378,0
629,%s el Estimado,%s la Estimada,379,0
630,%s el Admirado,%s la Admirada,380,0
631,%s el Purificador,%s la Purificadora,381,0
632,Líder de expedición %s,Líder de expedición %s,382,0
633,Contrincante %s,Contrincante %s,383,0
634,"%s, Conquistador afamado de Dazar'alor","%s, Conquistadora afamada de Dazar'alor",384,0
635,"%s, Defensor afamado de Dazar'alor","%s, Defensora afamada de Dazar'alor",385,0
636,"%s, héroe de Dazar'alor","%s, heroína de Dazar'alor",386,0
637,"%s, caballero de la Muerte de élite","%s, caballero de la Muerte de élite",387,0
638,"%s, cazador de demonios de élite","%s, cazadora de demonios de élite",388,0
639,"%s, druida de élite","%s, druida de élite",389,0
640,"%s, cazador de élite","%s, cazadora de élite",390,0
641,"%s, mago de élite","%s, maga de élite",391,0
642,"%s, monje de élite","%s, monje de élite",392,0
643,"%s, paladín de élite","%s, paladín de élite",393,0
644,"%s, sacerdote de élite","%s, sacerdotisa de élite",394,0
645,"%s, pícaro de élite","%s, pícara de élite",395,0
646,"%s, chamán de élite","%s, chamán de élite",396,0
647,"%s, brujo de élite","%s, bruja de élite",397,0
648,"%s, guerrero de élite","%s, guerrera de élite",398,0
649,%s el entusiasta de las camisetas,%s la entusiasta de las camisetas,399,0
650,Maestro de la basura %s,Maestra de la basura %s,324,0
651,"%s, Afamado Asesino del Presagista","%s, Afamada Asesina del Presagista",400,0
654,Gladiador déspota %s,Gladiadora déspota %s,402,0
655,Desguazador %s,Desguazadora %s,403,0
656,%s el Eterno,%s la Eterna,404,0
657,%s de las profundidades,%s de las profundidades,405,0
658,%s el Chispeante,%s la Chispeante,406,0
659,"%s, Campeón de Azeroth","%s, Campeona de Azeroth",407,0
660,"Peregrino %s, Portador de la Marra","Peregrina %s, Portadora de la Marra",408,0
661,"%s, Afamado Asesino de Azshara","%s, Afamada Asesina de Azshara",409,0
662,Explorador renombrado %s,Exploradora renombrada %s,410,0
664,"%s, veterano de la Cuarta Guerra","%s, veterana de la Cuarta Guerra",412,0
665,Gladiador corrupto %s,Gladiadora corrupta %s,411,0
666,"%s, Él Mismo","%s, Ella Misma",413,0
667,"%s, Sirviente de N'Zoth","%s, Sirviente de N'Zoth",414,0
668,"%s, Devoto del Desorden","%s, Devota del Desorden",415,0
669,"%s, Afamado Asesino de N'Zoth","%s, Afamada Asesina de N'Zoth",416,0
670,%s el Incorrupto,%s la Incorrupta,417,0
671,%s el Despierto,%s la Despierta,418,0
672,%s el Ignoto,%s la Ignota,419,0
676,%s el Guardacriptas,%s la Guardacriptas,423,0
678,"%s, Mano de la Arconte","%s, Mano de la Arconte",425,0
679,Barón %s,Barón %s,426,0
680,Baronesa %s,Baronesa %s,427,0
681,"%s, Enviado del Invierno","%s, Enviada del Invierno",428,0
682,Conde %s,Conde %s,429,0
683,Condesa %s,Condesa %s,430,0
684,Libramorte %s,Libramorte %s,424,0
685,%s el Orgulloso,%s la Orgullosa,431,0
686,%s de Rompepecados,%s de Rompepecados,432,0
687,%s el Heraldo de la Fiesta,%s la Heraldo de la Fiesta,433,0
688,Gladiador pecaminoso %s,Gladiadora pecaminosa %s,434,0
689,%s el Divertido,%s la Divertida,435,0
690,%s el Declarado,%s la Declarada,436,0
691,Abominable %s,Abominable %s,437,0
692,Acechador de agujas %s,Acechadora de agujas %s,438,0
693,%s el Ascendido,%s la Ascendida,439,0
694,"%s, Afamado Asesino de Denathrius","%s, Afamada Asesina de Denathrius",440,0
698,Gladiador desencadenado %s,Gladiadora desencadenada %s,441,0
699,"%s, Protector de la Foresta","%s, Protectora de la Foresta",442,0
700,"%s, Espada del Prelado","%s, Espada del Prelado",443,0
701,Comepecados %s,Comepecados %s,444,0
702,"%s, Discípulo de la Devoción","%s, Discípula de la Devoción",445,0
703,%s el Atormentado,%s la Atormentada,446,0
704,"%s, Rompedor de cadenas","%s, Rompedora de cadenas",447,0
705,"%s, Célebre azote de la Reina Alma en Pena","%s, Célebre azote de la Reina Alma en Pena",448,0
708,Competidor del Desafío %s,Competidora del Desafío %s,449,0
709,"%s, Forestal de la Torre","%s, Forestal de la Torre",450,0
710,%s el Héroe Atormentado,%s la Heroína Atormentada,451,0
712,Gladiador Cósmico %s,Gladiadora Cósmica %s,452,0
713,%s the [PH] TBD Title,%s the [PH] TBD Title,453,0
714,"%s, Afamado Asesino del Desterrado","%s, Afamada Asesina del Desterrado",454,0
715,"%s, Guardián del patrón","%s, Guardiana del patrón",455,0
716,Solista %s,Solista %s,456,0
717,%s el Críptico,%s la Críptica,457,0
718,%s el Héroe Críptico,%s la Heroína Críptica,458,0
719,Espectador intrépido %s,Espectadora intrépida %s,459,0
720,%s de Lordaeron,%s de Lordaeron,460,0
721,Gladiador eterno %s,Gladiadora eterna %s,461,0
722,"%s, Caminante de Las Fauces","%s, Caminante de Las Fauces",462,0
723,%s Recorrevelos,%s Recorrevelos,463,0
724,"%s, Héroe del destino","%s, Heroína del destino",464,0
725,%s el Velado,%s la Velada,465,0
727,%s el Héroe Velado,%s la Heroína Velada,466,0
728,"%s, Dríade Honoraria","%s, Dríade Honoraria",467,0
729,Gladiador carmesí %s,Gladiadora carmesí %s,468,0
730,%s el Rompemundos,%s la Rompemundos,469,0
731,"%s, el Héroe Atronador","%s, la Heroína Atronadora",470,0
732,Supervisor de sopas %s,Supervisor de sopas %s,471,0
733,Entusiasta de las aves %s,Entusiasta de las aves %s,472,0
734,Guardián del khan %s,Guardiana del khan %s,473,0
735,"%s, Aliado de los Dragones","%s, Aliada de los Dragones",474,0
736,Explorador Intrépido %s,Exploradora Intrépida %s,475,0
737,%s de Iskaara,%s de Iskaara,476,0
738,"%s, el Atronador","%s, la Atronadora",477,0
739,Corredor de las Islas %s,Corredora de las Islas %s,478,0
740,%s el Malicioso,%s la Maliciosa,479,0
741,"%s, Caballero de Plumafortuna","%s, Caballero de Plumafortuna",480,0
742,%s el Evocador de Élite,%s la Evocadora de Élite,481,0
743,Leyenda carmesí %s,Leyenda carmesí %s,482,0
744,"%s, Adalid del Linaje Obsidiana","%s, Adalid del Linaje Obsidiana",483,0
745,"%s, Agente del Príncipe Negro","%s, Agente del Príncipe Negro",484,0
746,Artesano Mercader %s,Artesana Mercader %s,485,0
747,Artesano Personal %s,Artesana Personal %s,486,0
748,"%s, Afamado Asesino de Raszageth","%s, Afamada Asesina de Raszageth",487,0
749,"%s, la Devoradora de Tormentas","%s, el Devorador de Tormentas",488,0
750,Corredor del Confín Olvidado %s,Corredora del Confín Olvidado %s,489,0
751,Corredor Inverso %s,Corredora inversa %s,490,0
752,Leyenda %s,Leyenda %s,491,0
753,Azote del cielo %s,Azote del cielo %s,492,0
760,Guardaleón %s,Guardaleón %s,493,0
761,%s el Maestro de la Llave,%s la Maestra de la Llave,494,0
762,%s el Olvidado,%s la Olvidada,495,0
763,Corredor de Kalimdor %s,Corredora de Kalimdor %s,496,0
765,%s el Reconciliador,%s la Reconciliadora,498,0
766,Gladiador obsidiana %s,Gladiadora obsidiana %s,499,0
767,Leyenda obsidiana %s,Leyenda obsidiana %s,500,0
768,Oloroso %s,Olorosa %s,501,0
