ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
203,Guantes de paño grueso,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
209,Pantalones de cuero sucios,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
210,Botas de cuero sucias,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
236,Armadura de cuero curado,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
237,Pantalones de cuero curado,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
238,Botas de cuero curado,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
239,Guantes de cuero curado,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
285,Jubón de malla de escamas,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
286,Pantalones de malla de escamas,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
287,Botas de malla de escamas,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
647,Destino,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
710,Brazales de La Milicia Popular,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
711,Guantes de paño andrajoso,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
714,Guantes de cuero sucios,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
718,Guantes de malla de escamas,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
719,Guantes de cuidador de conejos,1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
720,Guantes de camorrista,3,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
727,Espada corta despuntada,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
753,Espada corta Faucedraco,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
754,Espada corta de Venganza,3,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
756,Pico de túnel,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
763,Brazales cubiertos de hielo,1,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0,-1,-1
766,Maza rebordeada,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
767,Bastón largo bo,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
768,Hacha de leñador,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
776,Vendetta,3,0,0,0,-1,13,0,0,0,20,524288,8192,0,0,0,-1,-1
778,Pico de excavación de kóbold,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
781,Martillo gnoll de piedra,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
789,Martillo de batalla recio,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
790,Hacha de silvicultor,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
791,Bastón nudoso de fresno,3,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
792,Sandalias tricotadas,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
793,Guantes tricotados,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
794,Pantalones tricotados,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
795,Guerrera tricotada,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
796,Botas de cuero férreo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
797,Guantes de cuero férreo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
798,Pantalones de cuero férreo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
799,Jubón de cuero férreo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
809,Cuchilla de sangre,4,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
810,Martillo del Viento del Norte,4,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
811,Hacha del Bosque Profundo,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
812,Bastón Madera brillante resplandeciente,4,0,0,0,-1,21,0,0,0,27,0,8704,0,0,0,-1,-1
816,Hoja de mano pequeña,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
820,Hoja cercenadora,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
821,Jubón de cuero Zarparrío,2,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0,-1,-1
826,Hacha Zarparrío tosca,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
827,Porra maligna,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
832,Cinturón de plata Defias,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
837,Armadura de tejido pesado,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
838,Pantalones de tejido pesado,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
839,Guantes de tejido pesado,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
840,Zapatos de tejido pesado,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
843,Botas de cuero curtido,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
844,Guantes de cuero curtido,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
845,Pantalones de cuero curtido,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
846,Chaleco de cuero curtido,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,Armadura de malla de anillas,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,Pantalones de malla de anillas,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,Botas de malla de anillas,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,Guantes de malla de anillas,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,Alfanje,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,Maza,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,Hachuela,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,Bastón de intendente,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,Camisa de paño refinado,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,Botas de hidalgo,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,Segadora penumbra,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,Tizona de Caballero,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,Maza plomiza,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,Bastón de monje,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,Guantes de Poderío Sagrado,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,Custodiador candente,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,Tizona deslumbrante,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,Hacha de guerra ígnea,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,Hacha aluvión,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,Cercenarrocas,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,Bastón de Jordan,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,Rodela de madera desgastada,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,Bastón de Horrores,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,Hacha de metal negro,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,Espada corta de metal negro,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,Guantes de batalla naga,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,Bastón de corista retorcido,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,Guantes de lanzamiento gnoll,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,Brazales de lobo demente,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,Colmillo de telaraña venenosa,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,Rama de árbol de maderaférrea,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,Armadura de anillas de ogro grande,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,Maza con pinchos maligna,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,Dalle dacio,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,Tizona,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,Gran maza,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,Mayal,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,Hacha de batalla,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,Hacha doble,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,Bastón largo,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,Segadora de Stalvan,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,Espada corta de guardia nocturno,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,Maza de medianoche,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,Bastón negro del Bosque del Ocaso,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,Togas de Perspicacia,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,Bastón de celador,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,Bastón de mago elemental,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,Fajín de lino rojo,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,Espada bien usada,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,Martillo compacto,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,Bastón corto nudoso,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,Hacha afilada,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,Patas de lince,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,Tótem de castigo,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,Cinturón de La Milicia Popular,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,Vara del Insomne,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,Anillo con una piedra magnífica,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,Garrote de metal sólido,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,Bastón recortado de milicia,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,Espada corta de milicia,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,Escudo Llamacráneos,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,Escudo de cráneo negro,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,Toga bien cosida,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,Antorcha de Grayson,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,Botas deterioradas,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,Brazales de tachas de latón,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,Guardamuñecas elásticos,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,Capa de sobrestante,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,Espada bastarda,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,Pala de minería de kóbold,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,Tabar,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,Maza gigante,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,Mandoble,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,Escudo de madera grande,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,Escudo romboide mate,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,Aspis,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,Égida de Ventormenta,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,La torre verde,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,Murfestar,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,Arnés de guerra gnoll,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,Brazales afines a los gnolls,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,Castigador gnoll,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,Faja de sujeción,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,Garrote de guerra gnoll pesado,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,Machete Crestagrana,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,Hacha lupina,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,Rebanasesos,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,Azotacabezas,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,Puya de escorpión,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,Capa tejida con cuidado,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,Cota de malla de bosque,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,Abrigo de anillas de diputado,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,Rodela endurecida con fuego,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,Caperuza invisible,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,Almófar de metal brillante,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,Colmillo de tarántula gigante,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,Cuchilla de carnicero,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,Maza Roca Negra,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,Togas del taumaturgo umbrío,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,Cinturón de la Espiral inferior,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,Bastón de la Espiral inferior,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,Guantes de cría negra,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,Guantes de puente,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,Guantes de jinete,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,Guardamuñecas crin de lobo,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,Calzas de Smith,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,Dedos de necrófago,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,Bastón de raíz endurecido,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,Espetadora de la noche,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,Brazales de falanges,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,Manteo de piel de ciervo,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,Guantes con estampado de león,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,Guantes de placas de Ventormenta,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,Jubón de cuero harapiento,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,Pantalones de cuero harapiento,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,Botas de cuero harapiento,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,Guantes de cuero harapiento,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,Cinturón de cuero harapiento,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,Brazales de cuero harapiento,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,Capa harapienta,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,Zapatos deshilachados,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,Capa deshilachada,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,Guantes deshilachados,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,Pantalones deshilachados,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,Toga deshilachada,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,Maza de roca,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,Tomahawk de piedra,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,Hoja mate,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,Hacha Cardoleño,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,Diente de necrófago,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,Bastón retorcido,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,Marra de minería de kóbold,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,Bastón místico Zarparrío,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,Garrote de madera a la deriva,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,Pantalones de aprendiz,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,Pantalones de acólito,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,Bastón de escupitajo,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,Lanza taraceada con perlas,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,Bastón seco,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,Espada bastarda rudimentaria,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,Espada débil,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,Almádena rajada,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,Marra de carpintero,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,Hacha herrumbrada,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,Hacha de batalla golpeada,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,Cinturón de cuero desgastado,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,Botas de cuero desgastadas,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,Brazales de cuero desgastados,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,Capa de pellejo desgastada,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,Guantes de cuero desgastados,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,Pantalones de cuero desgastados,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,Jubón de cuero desgastado,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,Zapatos de retales,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,Capa de retales,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,Guantes de retales,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,Pantalones de retales,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1433,Armadura de retales,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1436,Calzones de frontera,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0,-1,-1
1438,Escudo de guerrero,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1440,Azotador de calavera gnoll,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1445,Espaldares Roca Negra,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1446,Botas Roca Negra,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1448,Guanteletes Roca Negra,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1454,Hacha del Déspota,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
1455,Hacha de Campeón Roca Negra,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1457,Maza Pielsombra,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1458,Gran maza Pielsombra,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1459,Arrancabelleras Pielsombra,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
