ID,EffectDescription_lang,AuraDescription_lang,SpellEffectType,AuraEffectType,PointsSign,TargetType,SchoolMask,EffectOrderIndex,AuraOrderIndex
35,"Aturde a todos los enemigos en un radio de $A@effectindex m, lo que les impide moverse o atacar durante $d.",Aturdido.,6,12,0,7,0,0,0
36,"Aturde a todos los enemigos en un radio de $A@effectindex m del impacto, lo que les impide moverse o atacar durante $d.",Aturdido.,6,12,0,5,0,0,0
37,Sana a un aliado un $s@effectindex% de su salud máxima.,,136,0,1,2,0,0,0
38,Inmoviliza a un enemigo durante un máximo de $d.,Inmovilizado.,6,26,0,3,0,20,0
42,Inflige daño de las Sombras a un enemigo cada $t@effectindex s durante $d.,Daño de las Sombras infligido cada $t@effectindex s.,6,70,1,3,32,50,50
43,Inflige daño físico a un enemigo.,,31,0,1,3,1,50,50
44,Inflige daño Sagrado a un enemigo.,,31,0,1,3,2,50,50
45,Inflige daño de Fuego a un enemigo.,,31,0,1,3,4,50,50
46,Inflige daño de Naturaleza a un enemigo.,,31,0,1,3,8,50,50
47,Inflige daño de Escarcha a un enemigo.,,31,0,1,3,16,50,50
48,Inflige daño de las Sombras a un enemigo.,,31,0,1,3,32,50,50
49,Inflige daño Arcano a un enemigo.,,31,0,1,3,64,50,50
50,Inflige daño de Caos a un enemigo.,,31,0,1,3,127,50,50
51,Inflige daño físico a un enemigo cada $t@effectindex s durante $d.,Daño físico infligido cada $t@effectindex s.,6,70,1,3,1,50,50
52,Inflige daño Sagrado a un enemigo cada $t@effectindex s durante $d.,Daño Sagrado infligido cada $t@effectindex s.,6,70,1,3,2,50,50
53,Inflige daño de Fuego a un enemigo cada $t@effectindex s durante $d.,Daño de Fuego infligido cada $t@effectindex s.,6,70,1,3,4,50,50
54,Inflige daño de Naturaleza a un enemigo cada $t@effectindex s durante $d.,Daño de Naturaleza infligido cada $t@effectindex s.,6,70,1,3,8,50,50
55,Inflige daño de Escarcha a un enemigo cada $t@effectindex s durante $d.,Daño de Escarcha infligido cada $t@effectindex s.,6,70,1,3,16,50,50
56,Inflige daño Arcano a un enemigo cada $t@effectindex s durante $d.,Daño Arcano infligido cada $t@effectindex s.,6,70,1,3,64,50,50
57,Inflige daño de Caos a un enemigo cada $t@effectindex s durante $d.,Daño de Caos infligido cada $t@effectindex s.,6,70,1,3,127,50,50
58,Inflige $s@effectindex p. de daño físico a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño físico infligidos cada $t@effectindex s.,6,3,1,1,1,50,50
59,Inflige $s@effectindex p. de daño Sagrado a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño Sagrado infligidos cada $t@effectindex s.,6,3,1,1,2,50,50
60,Inflige $s@effectindex p. de daño de Fuego a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de Fuego infligidos cada $t@effectindex s.,6,3,1,1,4,50,50
61,Inflige $s@effectindex p. de daño de Naturaleza a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de Naturaleza infligidos cada $t@effectindex s.,6,3,1,1,8,50,50
62,Inflige $s@effectindex p. de daño de Escarcha a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de Escarcha infligidos cada $t@effectindex s.,6,3,1,1,16,50,50
63,Inflige $s@effectindex p. de daño de las Sombras a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de las Sombras infligidos cada $t@effectindex s.,6,3,1,1,32,50,50
64,Inflige $s@effectindex p. de daño Arcano a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño Arcano infligidos cada $t@effectindex s.,6,3,1,1,64,50,50
65,Inflige $s@effectindex p. de daño de Caos a un enemigo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de Caos infligidos cada $t@effectindex s.,6,3,1,1,127,50,50
66,Inflige daño físico a un enemigo cada $t@effectindex s durante $d.,Daño físico infligido cada $t@effectindex s.,6,70,1,1,1,50,50
67,Inflige daño Sagrado a un enemigo cada $t@effectindex s durante $d.,Daño Sagrado infligido cada $t@effectindex s.,6,70,1,1,2,50,50
68,Inflige daño de Fuego a un enemigo cada $t@effectindex s durante $d.,Daño de Fuego infligido cada $t@effectindex s.,6,70,1,1,4,50,50
69,Inflige daño de Naturaleza a un enemigo cada $t@effectindex s durante $d.,Daño de Naturaleza infligido cada $t@effectindex s.,6,70,1,1,8,50,50
70,Inflige daño de Escarcha a un enemigo cada $t@effectindex s durante $d.,Daño de Escarcha infligido cada $t@effectindex s.,6,70,1,1,16,50,50
71,Inflige daño Arcano a un enemigo cada $t@effectindex s durante $d.,Daño Arcano infligido cada $t@effectindex s.,6,70,1,1,64,50,50
72,Inflige daño de Caos a un enemigo cada $t@effectindex s durante $d.,Daño de Caos infligido cada $t@effectindex s.,6,70,1,1,127,50,50
83,Sana al taumaturgo un $s@effectindex% de su salud máxima cada $t@effectindex s durante $d.,Sana un $s@effectindex% de la salud máxima cada $t@effectindex s.,6,20,1,1,0,0,0
85,Sana al taumaturgo un $s@effectindex% de su salud máxima.,,136,0,1,1,0,0,0
91,Interrumpe el lanzamiento de hechizos a todos los enemigos en un radio de $A@effectindex m durante $d.,,68,0,0,7,0,30,0
92,Interrumpe el lanzamiento de hechizos de un enemigo durante $d.,,68,0,1,3,1,30,0
93,"Silencia a un enemigo, lo que le impide lanzar hechizos durante $d.",Incapaz de lanzar hechizos.,6,27,0,3,0,30,0
94,Reduce un $s@effectindex% la velocidad de ataque y de lanzamiento durante $d.,Velocidad de ataque y de lanzamiento reducida un $s@effectindex%.,6,193,2,3,0,0,0
96,Repele a un enemigo.,,98,0,1,3,0,0,0
97,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de todo el daño.,Absorbe $s@effectindex p. de daño.,6,69,1,1,127,0,0
98,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño físico.,Absorbe $s@effectindex p. de daño físico.,6,69,1,1,1,0,0
99,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño Sagrado.,Absorbe $s@effectindex p. de daño Sagrado.,6,69,1,1,2,0,0
100,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño de Fuego.,Absorbe $s@effectindex p. de daño de Fuego.,6,69,1,1,4,0,0
101,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño de Naturaleza.,Absorbe $s@effectindex p. de daño de Naturaleza.,6,69,1,1,8,0,0
102,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño de Escarcha.,Absorbe $s@effectindex p. de daño de Escarcha.,6,69,1,1,16,0,0
103,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño de las Sombras.,Absorbe $s@effectindex p. de daño de las Sombras.,6,69,1,1,32,0,0
104,Rodea al taumaturgo con un escudo que dura $d y puede absorber un máximo de $s@effectindex p. de daño Arcano.,Absorbe $s@effectindex p. de daño Arcano.,6,69,1,1,64,0,0
105,Aumenta un $s@effectindex% la velocidad de ataque y de lanzamiento del taumaturgo durante $d.,Velocidad de ataque y de lanzamiento aumentada un $s@effectindex%.,6,193,1,1,0,10,0
106,Reduce un $s@effectindex% la velocidad de ataque y de lanzamiento durante $d.,Velocidad de ataque y de lanzamiento reducida un $s@effectindex%.,6,193,2,1,0,0,0
107,Reduce la velocidad de movimiento un $s@effectindex%.,Velocidad de movimiento reducida un $s@effectindex%.,6,33,1,1,0,0,0
108,Inflige daño físico a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,1,50,50
109,Inflige daño Sagrado a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,2,50,50
110,Inflige daño de Fuego a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,4,50,50
111,Inflige daño de Naturaleza a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,8,50,50
112,Inflige daño de Escarcha a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,16,50,50
113,Inflige daño de las Sombras a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,32,50,50
114,Inflige daño Arcano a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,64,50,50
115,Inflige daño de Caos a todos los enemigos en un radio de $A@effectindex m del impacto.,,31,0,1,5,127,50,50
116,Aumenta un $s@effectindex% la velocidad de movimiento del taumaturgo durante $d.,Velocidad de movimiento aumentada un $s@effectindex%.,6,31,1,1,0,10,0
118,Repele a todos los enemigos en un radio de $A@effectindex m del impacto.,,98,0,1,5,0,0,0
119,Inflige daño físico a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,1,50,50
120,Inflige daño Sagrado a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,2,50,50
121,Inflige daño de Fuego a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,4,50,50
122,Inflige daño de Naturaleza a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,8,50,50
123,Inflige daño de Escarcha a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,16,50,50
124,Inflige daño de las Sombras a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,32,50,50
125,Inflige daño Arcano a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,64,50,50
126,Inflige daño de Caos a todos los enemigos en un radio de $A@effectindex m.,,31,0,1,7,127,50,50
127,Reduce un $s@effectindex% la velocidad de movimiento de todos los enemigos en un radio de $A@effectindex m durante $d.,Velocidad de movimiento reducida un $s@effectindex%.,6,33,1,7,0,10,0
128,Inflige daño físico a todos los enemigos frente al taumaturgo.,,31,0,1,9,1,50,50
129,Inflige daño de Fuego a todos los enemigos frente al taumaturgo.,,31,0,1,9,4,50,50
130,Provoca que el taumaturgo inflija un $s@effectindex% más de daño.,Daño infligido aumentado un $s@effectindex%.,6,79,1,1,127,30,30
131,Reduce la armadura de un enemigo un $s@effectindex% durante $d.,Armadura reducida un $s@effectindex%.,6,101,2,3,1,0,0
132,Inflige daño físico a todos los enemigos en un radio de $A@effectindex m.,,165,0,1,7,1,50,50
136,Inflige $s@effectindex p. de daño de las Sombras a todos los enemigos frente al taumaturgo.,,2,0,1,9,32,50,50
137,Inflige $s@effectindex p. de daño físico a todos los enemigos frente al taumaturgo.,,2,0,1,9,1,50,50
138,Inflige $s@effectindex p. de daño de Fuego a todos los enemigos frente al taumaturgo.,,2,0,1,9,4,50,50
139,Inflige $s@effectindex p. de daño Sagrado a todos los enemigos frente al taumaturgo.,,2,0,1,9,2,50,50
140,Inflige $s@effectindex p. de daño de Naturaleza a todos los enemigos frente al taumaturgo.,,2,0,1,9,8,50,50
141,Inflige $s@effectindex p. de daño de Escarcha a todos los enemigos frente al taumaturgo.,,2,0,1,9,16,50,50
142,Inflige $s@effectindex p. de daño Arcano a todos los enemigos frente al taumaturgo.,,2,0,1,9,64,50,50
143,Inflige $s@effectindex p. de daño de Caos a todos los enemigos frente al taumaturgo.,,2,0,1,9,127,50,50
144,Provoca que un enemigo reciba un $s@effectindex% más de daño físico durante $d.,Daño físico recibido aumentado un $s@effectindex%.,6,87,1,3,1,0,0
145,Provoca que un enemigo reciba un $s@effectindex% más de daño Sagrado durante $d.,Daño Sagrado recibido aumentado un $s@effectindex%.,6,87,1,3,2,0,0
146,Provoca que un enemigo reciba un $s@effectindex% más de daño de Fuego durante $d.,Daño de Fuego recibido aumentado un $s@effectindex%.,6,87,1,3,4,0,0
147,Provoca que un enemigo reciba un $s@effectindex% más de daño de Naturaleza durante $d.,Daño de Naturaleza recibido aumentado un $s@effectindex%.,6,87,1,3,8,0,0
148,Provoca que un enemigo reciba un $s@effectindex% más de daño de Escarcha durante $d.,Daño de Escarcha recibido aumentado un $s@effectindex%.,6,87,1,3,16,0,0
149,Provoca que un enemigo reciba un $s@effectindex% más de daño de las Sombras durante $d.,Daño de las Sombras recibido aumentado un $s@effectindex%.,6,87,1,3,32,0,0
150,Provoca que un enemigo reciba un $s@effectindex% más de daño Arcano durante $d.,Daño Arcano recibido aumentado un $s@effectindex%.,6,87,1,3,64,0,0
151,Provoca que un enemigo reciba un $s@effectindex% más de daño durante $d.,Daño recibido aumentado un $s@effectindex%.,6,87,1,3,127,0,0
152,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño físico durante $d.,Daño físico recibido aumentado un $s@effectindex%.,6,87,1,7,1,0,0
153,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño Sagrado durante $d.,Daño Sagrado recibido aumentado un $s@effectindex%.,6,87,1,7,2,0,0
154,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño de Fuego durante $d.,Daño de Fuego recibido aumentado un $s@effectindex%.,6,87,1,7,4,0,0
155,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño de Naturaleza durante $d.,Daño de Naturaleza recibido aumentado un $s@effectindex%.,6,87,1,7,8,0,0
156,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño de Escarcha durante $d.,Daño de Escarcha recibido aumentado un $s@effectindex%.,6,87,1,7,16,0,0
157,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño de las Sombras durante $d.,Daño de las Sombras recibido aumentado un $s@effectindex%.,6,87,1,7,32,0,0
158,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño Arcano durante $d.,Daño Arcano recibido aumentado un $s@effectindex%.,6,87,1,7,64,0,0
159,Provoca que todos los enemigos en un radio de $A@effectindex m reciban un $s@effectindex% más de daño durante $d.,Daño recibido aumentado un $s@effectindex%.,6,87,1,7,127,0,0
160,Carga hacia el enemigo.,,96,0,0,3,0,1,0
161,Carga hacia el enemigo.,,149,0,0,3,0,1,0
162,Carga hacia el enemigo.,,149,0,0,0,0,1,0
163,Inflige daño de Caos a todos los enemigos frente al taumaturgo.,,31,0,1,9,127,50,50
164,Inflige daño Arcano a todos los enemigos frente al taumaturgo.,,31,0,1,9,64,50,50
165,Inflige daño de Escarcha a todos los enemigos frente al taumaturgo.,,31,0,1,9,16,50,50
166,Inflige daño de Naturaleza a todos los enemigos frente al taumaturgo.,,31,0,1,9,8,50,50
167,Inflige daño Sagrado a todos los enemigos frente al taumaturgo.,,31,0,1,9,2,50,50
170,Inflige daño de las Sombras a todos los enemigos frente al taumaturgo.,,31,0,1,9,32,50,50
171,Repele a todos los enemigos frente al taumaturgo.,,98,0,1,9,0,0,0
172,Provoca que todos los aliados en un radio de $A@effectindex m inflijan un $s@effectindex% más de daño.,Daño infligido aumentado un $s@effectindex%.,6,79,1,6,127,30,30
173,Reduce un $s@effectindex% la velocidad de movimiento de todos los enemigos en un radio de $A@effectindex m durante $d.,Velocidad de movimiento reducida un $s@effectindex%.,6,33,2,7,0,0,0
174,Reduce un $s@effectindex% la velocidad de movimiento del objetivo durante $d.,Velocidad de movimiento reducida un $s@effectindex%.,6,33,1,3,0,0,0
175,Provoca que un enemigo inflija un $s@effectindex% menos de daño durante $d.,Daño infligido reducido un $s@effectindex%.,6,79,2,3,127,20,20
176,Drena salud del objetivo cada $t@effectindex s y se la transfiere al taumaturgo.,Drena salud cada $t@effectindex s.,6,53,1,3,0,0,0
177,Reduce un $s@effectindex% la sanación recibida de todos los enemigos en un cono frente al taumaturgo durante $d.,Sanación recibida reducida un $s@effectindex%.,6,118,2,9,127,0,0
178,Inflige daño de las Sombras a todos los enemigos en un cono frente al taumaturgo.,,165,0,1,9,32,50,50
179,Inflige daño de Naturaleza a todos los enemigos en un radio de $A@effectindex m.,,165,0,1,7,8,50,50
180,"Silencia a todos los enemigos en un radio de $A@effectindex m, lo que les impide lanzar hechizos durante $d.",Incapaz de lanzar hechizos.,6,27,0,7,0,0,0
181,Provoca que el taumaturgo reciba un $s@effectindex% menos de daño durante $d.,Daño recibido reducido un $s@effectindex%.,6,87,2,1,127,0,0
182,Te teletransporta a una ubicación.,,252,0,0,1,0,0,0
183,Inflige un $s@effectindex% de la salud máxima como daño físico a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño físico cada $t@effectindex s.,6,89,1,1,1,20,20
184,Inflige un $s@effectindex% de la salud máxima como daño Sagrado a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño Sagrado cada $t@effectindex s.,6,89,1,1,2,20,20
185,Inflige un $s@effectindex% de la salud máxima como daño de Fuego a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño de Fuego cada $t@effectindex s.,6,89,1,1,4,20,20
186,Inflige un $s@effectindex% de la salud máxima como daño de Naturaleza a un enemigo cada $t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño de Naturaleza cada $t@effectindex s.,6,89,1,1,8,20,20
187,Inflige un $s@effectindex% de la salud máxima como daño de Escarcha a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño de Escarcha cada $t@effectindex s.,6,89,1,1,16,20,20
188,Inflige un $s@effectindex% de la salud máxima como daño de las Sombras a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño de las Sombras cada $t@effectindex s.,6,89,1,1,32,20,20
189,Inflige un $s@effectindex% de la salud máxima como daño Arcano a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño Arcano cada $t@effectindex s.,6,89,1,1,64,20,20
190,Inflige un $s@effectindex% de la salud máxima como daño de Caos a un enemigo cada$t@effectindex s durante $d.,$s@effectindex% de la salud máxima infligido como daño de Caos cada $t@effectindex s.,6,89,1,1,127,20,20
291,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño durante $d.,Daño recibido aumentado un $s@effectindex%.,6,87,1,5,127,10,10
292,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño Arcano durante $d.,Daño Arcano recibido aumentado un $s@effectindex%.,6,87,1,5,64,10,10
293,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño de las Sombras durante $d.,Daño de las Sombras recibido aumentado un $s@effectindex%.,6,87,1,5,32,10,10
294,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño de Escarcha durante $d.,Daño de Escarcha recibido aumentado un $s@effectindex%.,6,87,1,5,16,10,10
295,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño de Naturaleza durante $d.,Daño de Naturaleza recibido aumentado un $s@effectindex%.,6,87,1,5,8,10,10
296,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño de Fuego durante $d.,Daño de Fuego recibido aumentado un $s@effectindex%.,6,87,1,5,4,10,10
297,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño Sagrado durante $d.,Daño Sagrado recibido aumentado un $s@effectindex%.,6,87,1,5,2,10,10
298,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban un $s@effectindex% más de daño físico durante $d.,Daño físico recibido aumentado un $s@effectindex%.,6,87,1,5,1,10,10
299,Provoca que todos los enemigos en un radio de $A@effectindex m inflijan un $s@effectindex% más de daño durante $d.,Daño infligido aumentado un $s@effectindex%.,6,79,1,7,127,30,30
300,Provoca que un enemigo inflija un $s@effectindex% más de daño durante $d.,Daño infligido aumentado un $s@effectindex%.,6,79,1,3,127,30,30
301,Inflige daño Arcanofísico a un enemigo.,,31,0,1,3,65,50,50
302,Inflige daño de Fuego a los enemigos en un radio de $A@effectindex m del impacto.,,165,0,1,5,4,50,50
303,Provoca que todos los enemigos en un radio de $A@effectindex m del impacto reciban daño de Fuego cada $t@effectindex s durante $d.,Daño de Fuego infligido cada $t@effectindex s.,6,70,1,5,4,50,50
304,Reduce un $s@effectindex% la velocidad de movimiento del objetivo durante $d.,Velocidad de movimiento reducida un $s@effectindex%.,6,33,2,3,0,0,0
305,Sana un $s@effectindex% de la salud máxima del taumaturgo y de todos los aliados en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Sana un $s@effectindex% de la salud máxima cada $t@effectindex s.,6,20,1,4,0,0,0
306,Sana un $s@effectindex% de la salud máxima del taumaturgo y de todos los aliados en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Sana un $s@effectindex% de la salud máxima cada $t@effectindex s.,6,20,1,6,0,0,0
308,Inflige daño de Naturaleza a todos los enemigos en un radio de $A@effectindex m.,,2,0,1,4,8,50,50
309,Inflige daño de las Sombras a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Daño de las Sombras infligido cada $t@effectindex s.,6,70,1,7,32,50,50
310,Inflige daño de Naturaleza a todos los enemigos en un radio de $A@effectindex m cada $t@effectindex s durante $d.,Daño de Naturaleza infligido cada $t@effectindex s.,6,70,1,7,8,50,50
321,Provoca que el objetivo huya aterrorizado durante $d.,Huyendo aterrorizado.,6,407,0,3,0,0,0
322,Aumenta la velocidad de movimiento un $s@effectindex% para todos los aliados en un radio de $A@effectindex m durante $d.,Velocidad de movimiento aumentada un $s@effectindex%.,6,31,1,6,0,0,0
326,test,test,244,0,0,0,0,2,0
327,Desorienta al objetivo durante $d.,Desorientado.,6,5,0,3,0,0,0
329,Inflige $s@effectindex p. de daño de las Sombras a todos los enemigos en un radio de $A@effectindex m del taumaturgo cada $t@effectindex s durante $d.,$s@effectindex p. de daño de las Sombras infligidos cada $t@effectindex s.,6,3,1,7,32,50,50
330,Inflige $s@effectindex p. de daño de Fuego a un enemigo.,,2,0,1,1,4,50,50
331,Inflige daño Arcanofísico.,,2,0,1,1,65,50,50
332,Inflige $s@effectindex p. de daño de las Sombras a un enemigo.,,2,0,1,1,32,50,50
333,Inflige daño físico.,,2,0,1,1,1,50,50
334,Inflige daño de Naturaleza.,,2,0,1,1,8,50,50
335,Inflige daño Sagrado.,,2,0,1,1,2,50,50
336,Inflige $s@effectindex p. de daño de Escarcha a un enemigo.,,2,0,1,1,16,50,50
337,Inflige daño de Caos.,,2,0,1,1,127,50,50
338,Inflige daño Arcano.,,2,0,1,1,64,50,50
339,Inflige daño de las Sombras a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Daño de las Sombras infligido cada $t@effectindex s.,6,70,1,9,32,50,50
340,Inflige daño físico a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Daño físico infligido cada $t@effectindex s.,6,70,1,9,1,50,50
341,Inflige daño de Naturaleza a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Daño de Naturaleza infligido cada $t@effectindex s.,6,70,1,9,8,50,50
342,Inflige daño Sagrado a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Daño Sagrado infligido cada $t@effectindex s.,6,70,1,9,2,50,50
343,Inflige daño de Escarcha a todos los enemigos frente al taumaturgo cada $t@effectindex s durante $d.,Daño de Escarcha infligido cada $t@effectindex s.,6,70,1,9,16,50,50
