ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
129,Adorno de ampolla reactiva,Recetas de ampollas de alquimia de las Islas Dragón.,0,0,2
130,Inhibidor de absorción de pociones,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
131,Saborizante alquímico,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
133,Perspicacia ilustre,Recetas de las Islas Dragón especialmente intrincadas y difíciles de fabricar.,0,0,2
134,Perspicacia ilustre menor,Recetas de fabricación de las Islas Dragón para objetos pequeños y sencillos.,0,0,2
135,Especificar golpe crítico y celeridad,Muchas recetas de equipo de las Islas Dragón.,0,0,0
137,Rubí de la Reina,,0,25,1
138,Zafiro místico,,0,25,1
139,Esmeralda vibrante,,0,25,1
140,Ónice hendido,,0,25,1
141,Ámbar de eternidad,,0,15,1
142,Alexstraszita,,0,108,1
143,Malygita,,0,108,1
144,Ysmeralda,,0,108,1
145,Neltharita,,0,108,1
146,Nozdiorita,,0,88,1
147,Diamante ilimitado,,0,254,1
149,Lente sin marco,,0,26,1
151,Piedra brillante,,0,21,1
152,Polvo de salvadera,La mayoría de las recetas de inscripción de las Islas Dragón.,0,0,2
153,Garra,La mayoría de las recetas de inscripción de las Islas Dragón.,0,0,2
154,Cinto fulgurante,,0,20,1
155,Prisma de proyección,,0,31,1
156,Cuero resistente,,0,2,1
157,Escamas de adamantita,,0,2,1
158,Pellejo denso,,0,31,1
159,Pellejo de escamas lustrosas,,0,31,1
160,Pellejo furioso,,0,42,1
161,Escamas furiosas,,0,42,1
162,Pellejo de escalofrío mortal,,1,45,1
163,Escamas rechisecas,,1,45,1
170,Escamas de brillo terrestre,,0,45,1
171,Escamas de congelamiento,,0,45,1
172,Pellejo de ricaciénaga,,0,45,1
173,Pellejo de costrapétrea,,0,45,1
175,Polvo de gema sedoso,,0,20,1
176,Armonía elemental,,0,291,1
364,Paño para pulir abrasivo,La mayoría de las recetas de joyería de las Islas Dragón.,0,0,2
365,Paño para pulir vibrante,La mayoría de las recetas de joyería de las Islas Dragón.,0,0,2
366,Hilo de bordado llameante,La mayoría de las recetas de ropa y bordados de sastrería de las Islas Dragón.,0,0,2
367,Hilo de bordado cromático,La mayoría de las recetas de ropa y bordados de sastrería de las Islas Dragón.,0,0,2
368,Hilo de bordado fulgurante,La mayoría de las recetas de ropa y bordados de sastrería de las Islas Dragón.,0,0,2
369,Hilo de hechizo vibrante,,0,123,1
370,Hilo de hechizo congelado,,0,218,1
371,Hilo de hechizo temporal,,0,218,1
372,Forro de seda azul,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
373,Parche sangriento,La mayoría de las recetas de parches sangrientos de las Islas Dragón.,0,0,0
374,Envolturas de empuñadura broncíneas,Recetas de las Islas Dragón para la mayoría del equipo de armas y objetos de mano izquierda épico sin adornos.,0,0,0
375,Rollo de tela salvaje,,0,9,1
376,Rollo de tejido azur,,0,117,1
377,Rollo de cronotela,,0,117,1
378,Rollo de tela salvaje vibrante,,0,54,1
379,Rollo de tela salvaje furiosa,,0,29,1
380,Bobina de hilo salvaje,,0,4,1
388,Especificar versatilidad y maestría,Muchas recetas de equipo de las Islas Dragón.,0,0,0
389,Especificar maestría y celeridad,Muchas recetas de equipo de las Islas Dragón.,0,0,0
390,Especificar versatilidad y celeridad,Muchas recetas de equipo de las Islas Dragón.,0,0,0
391,Especificar golpe crítico y maestría,Muchas recetas de equipo de las Islas Dragón.,0,0,0
392,Especificar versatilidad y golpe crítico,Muchas recetas de equipo de las Islas Dragón.,0,0,0
393,Parche de armadura intoxicado,Recetas de las Islas Dragón para la mayoría del equipo de cuero y malla épico sin adornos.,0,0,0
394,Adornos de colmillos,Recetas de las Islas Dragón para la mayoría del equipo de armas y objetos de mano izquierda épico sin adornos.,0,0,0
395,Pasión de la tierra,La mayoría de las recetas de pasión de las Islas Dragón.,0,5,1
396,Chocolate pegajoso,Recetas de comida de las Islas Dragón.,0,0,2
399,Mena prismática,,0,2,1
400,10.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Recetas de las Islas Dragón para la mayoría del equipo poco común (azul).,0,0,0
401,DEPRECATED [DNT],,0,0,2
403,Cuchillo de cortar extremadamente afilado,Recetas de comida de plato único de las Islas Dragón.,0,0,2
404,Ensalada de acompañamiento,Recetas de comida de plato único de las Islas Dragón.,0,0,2
405,Tinta floreciente,,0,14,1
406,Tinta cósmica,,0,42,1
407,Tinta llameante,,0,14,1
408,Tinta serena,,0,14,1
409,Tinta bruñida,,0,24,1
410,Pigmento sereno,,0,16,1
411,Pigmento ardiente,,0,16,1
412,Pigmento floreciente,,0,16,1
413,Pigmento fulgurante,,0,6,1
414,Puñado de tornillos de serevita,,0,7,1
415,Muelle de presión cargado,,0,9,1
416,Pólvora siempreardiente,,0,13,1
417,Engranajes engrasados,,0,26,1
418,Condensador arcoluz,,0,51,1
419,Chasis de máquina reforzado,,0,75,1
420,Fusibles de seguridad surtidos,,0,19,1
422,10.0 Inscription - Optional Reagent - Azurescale Sigil,Recetas de las Islas Dragón para cajas de la colección de la Luna Negra.,0,0,0
424,Pistobotas dracónicas,,0,60,1
425,Desplazador gravitacional,,0,20,1
426,Runa enfriada,,0,34,1
427,Pino retorcido con runas,,0,46,1
429,Especificar inventiva,Recetas de las Islas Dragón para la mayoría de las herramientas de fabricación.,0,0,0
430,Bote de combustión de criaturas,,0,21,1
431,Carga de deconstrucción primigenia,,0,22,1
432,Fusibles de seguridad de modificación,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
433,Unidad de prevención de fallos críticos,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
434,Casquillo de condensador con resorte,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
435,Engranaje afiladísimo,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
436,Equipo que hace tic tac rápidamente,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
437,Equipo meticulosamente ajustado,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
438,Talla única,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
439,Cables sujetos de cualquiera manera,La mayoría de las recetas de ingeniería de las Islas Dragón.,0,0,2
440,Revolucionador sobrecargado,La mayoría de las recetas de ingeniería de las Islas Dragón.,0,0,2
441,Cargador de dardos sanadores,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
442,10.0 Inscription - Optional Reagent - Emberscale Sigil,Recetas de cajas de la colección de la Luna Negra de las Islas Dragón.,0,0,0
443,10.0 Inscription - Optional Reagent - Bronzescale Sigil,Recetas de cajas de la colección de la Luna Negra de las Islas Dragón.,0,0,0
444,10.0 Inscription - Optional Reagent - Sagescale Sigil,Recetas de cajas de la colección de la Luna Negra de las Islas Dragón.,0,0,0
445,10.0 Inscription - Optional Reagent - Jetscale Sigil,Recetas de cajas de la colección de la Luna Negra de las Islas Dragón.,0,0,0
450,Especificar ingenio,Recetas de las Islas Dragón para la mayoría de las herramientas de fabricación.,0,0,0
451,Especificar multifabricación,Recetas de las Islas Dragón para la mayoría de las herramientas de fabricación.,0,0,0
452,Especificar velocidad de fabricación,Recetas de las Islas Dragón para la mayoría de las herramientas de fabricación.,0,0,0
453,Especificar sutileza,Recetas de las Islas Dragón para la mayoría de las herramientas de recolección.,0,0,0
454,Especificar percepción,Recetas de las Islas Dragón para la mayoría de las herramientas de recolección.,0,0,0
455,Especificar destreza,Recetas de las Islas Dragón para la mayoría de las herramientas de recolección.,0,0,0
459,Esencia de acero forjado,Armas de herrería de Draenor.,0,0,0
460,Esencia de veracero,Armaduras de herrería de Draenor.,0,0,0
461,Piñón Grasenlace,Gafas de ingeniería de Draenor.,0,0,0
462,Gatillo de verahierro,Armas de fuego de ingeniería de Draenor.,0,0,0
463,Esencia bruñida,Armaduras de peletería de Draenor.,0,0,0
464,Esencia de tejido de maleficio,Armaduras de sastrería de Draenor.,0,0,0
465,Cristal de arma,Armas de inscripción de Draenor.,0,0,0
467,Polvo embellecedor polivalente de Griftah,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
468,Trofeo de conquista superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de llama de las Sombras.",0,0,0
469,Trofeo de conquista,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de llama de las Sombras.",0,0,0
470,Trofeo de conquista menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de llama de las Sombras.",0,0,0
471,Blasón de honor superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de llama de las Sombras.",0,0,0
472,Blasón de honor,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de llama de las Sombras.",0,0,0
473,Blasón de honor menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de llama de las Sombras.",0,0,0
474,10.0 Professions - Shared - Season 1 Upgrade,,2,0,0
475,10.1 Professions - Shared - Season 2 Upgrade,,2,0,0
476,10.1 Optional Reagent - Season 2 - End Game Upgrade,Recetas de las Islas Dragón para equipo épico hecho con una chispa de llama de las Sombras.,0,0,0
477,Parche de armadura templado por la Pirosombra,Recetas de las Islas Dragón para la mayoría de las armaduras épicas sin adornos.,0,0,0
478,Precognición,Muchas recetas de armaduras y accesorios de las Islas Dragón.,0,0,0
479,¿Precognición? Nooooo,Muchas recetas de armaduras y accesorios de las Islas Dragón.,0,0,0
480,Aleación ensombrecida,,0,33,1
481,Paracaídas de reserva,Recetas de las Islas Dragón para equipo épico sin adornos.,0,0,0
483,Kit de vendas,Recetas de las Islas Dragón para equipo épico sin adornos.,0,0,0
486,Venda de tela salvaje,,0,34,1
487,Ranura,,0,0,3
488,Ranura,,0,0,3
489,Ranura,,0,0,3
490,10.2 Professions - Shared - Season 3 Upgrade,,2,0,0
491,10.2 Optional Reagent - Season 3 - End Game Upgrade,Recetas de las Islas Dragón para equipo épico hecho con una chispa de sueños.,0,0,0
492,Poción de vitalidad marchita,,0,21,1
493,Conducto verdeante,Recetas de las Islas Dragón para la mayoría de las armaduras épicas sin adornos.,0,0,0
494,Blasón de honor menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de sueños.",0,0,0
495,Trofeo de conquista menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de sueños.",0,0,0
496,Blasón de honor,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de sueños.",0,0,0
497,Trofeo de conquista,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de sueños.",0,0,0
498,Blasón de honor superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de sueños.",0,0,0
499,Trofeo de conquista superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de sueños.",0,0,0
500,Talismán de cuidasueños,Recetas de las Islas Dragón para la mayoría de las armaduras épicas sin adornos.,0,0,0
502,,,2,0,0
503,,,2,0,0
504,,,2,0,0
505,Ranura,,0,0,3
506,Ranura,,0,0,3
507,Atadura verdeante,Recetas de las Islas Dragón para la mayoría del equipo épico sin adornos.,0,0,0
508,Micoflor,,0,3,1
509,Cebo mortal,,0,5,1
510,Orbínida,,0,5,1
511,Flor de la bendición,,0,5,1
512,Lanza de Arathor,,0,5,1
513,Mena común 01,,0,3,1
514,Mena poco común 01,,0,4,1
515,Mena poco común 02,,0,4,1
517,11.0 Profesiones - Componente de modificación - Compartido - Ritmo - Chispa temporada 1,,2,0,0
519,11.0 Professions - Shared Reagent - Pacing - Warband - Starter - Spark,,2,0,0
520,10.2.6 Professions - Shared - Season 4 Upgrade,,2,0,0
521,10.2.6 Optional Reagent - Season 4 - End Game Upgrade,Recetas de las Islas Dragón para equipo épico hecho con una chispa del despertar.,0,0,0
522,Trofeo de conquista,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa del despertar.",0,0,0
523,Trofeo de conquista superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa del despertar.",0,0,0
524,Trofeo de conquista menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa del despertar.",0,0,0
525,Blasón de honor menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa del despertar.",0,0,0
526,Blasón de honor,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa del despertar.",0,0,0
527,Blasón de honor superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa del despertar.",0,0,0
528,Vial dorado,,0,29,1
529,Trofeo de conquista menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de sueños.",0,0,0
530,Trofeo de conquista,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de sueños.",0,0,0
531,Trofeo de conquista superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de sueños.",0,0,0
532,Blasón de honor menor,"Objetos de artesanía épicos para las ranuras del cuello, la espalda, las muñecas o los dedos fabricados con una chispa de sueños.",0,0,0
533,Blasón de honor,"Objetos de artesanía épicos para las ranuras de los hombros, las manos o los pies fabricados con una chispa de sueños.",0,0,0
534,Blasón de honor superior,"Objetos de artesanía épicos para las ranuras de la cabeza, el torso o las piernas fabricados con una chispa de sueños.",0,0,0
535,Horticultura armoniosa,,0,39,1
536,Cuero cargado de tormenta,,0,2,1
537,Quitina penumbrosa,,0,2,1
538,Pellejo atronador,,0,70,1
539,Caparazón del sol ausente,,0,70,1
542,Gemas machacadas,,0,12,1
543,Tallador de gemas grabado,,0,8,1
544,Lente decorativa,,0,35,1
545,Piedra veteada,,0,4,1
546,Prisma invertido,,0,73,1
547,Arena de cueva tamizada,Muchas recetas de inscripción.,0,5,2
548,Cristal de energía ominoso,Muchas recetas de joyería excepto la talla de gemas. También interesa a los ingenieros.,0,5,2
549,Lente de enfoque elemental,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,5,0
550,Piedra nula prismática,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,5,0
551,Luz estelar capturada,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,5,0
552,Polvo de gema relumbrante,Tallas de gemas de Khaz Algar.,0,0,2
553,Clave mortal,,0,20,1
554,Clave rápida,,0,20,1
555,Clave maestra,,0,20,1
556,Clave versátil,,0,20,1
557,Ranura,,0,0,3
558,Ranura,,0,0,3
559,Empuñadura de arma bendita,Recetas de Khaz Algar para la mayoría del equipo de armas y objetos de mano izquierda sin adornos.,0,0,0
560,Banda de armadura temblorosa,Recetas de Khaz Algar para la mayoría de las armaduras sin adornos.,0,0,0
561,Banda de armadura quitinosa,,0,62,1
562,Pellejo reforzado con caparazón,,0,105,1
563,Pellejo de cristal imbuido,,0,97,1
564,Pellejo tembloroso,,0,97,1
565,Pellejo cubierto de esporas,,0,97,1
566,Pellejo imbuido de esencia Ley,,0,97,1
567,Pellejo Furiahonda,,0,85,1
568,Cubrearmas tocado por la tormenta,,0,64,1
569,Polvo de tormenta,,0,7,1
570,Fragmento reluciente,,0,26,1
571,Cristal refulgente,,0,93,1
574,Sello de protección en erupción,Recetas de Khaz Algar para la mayoría de las armaduras épicas sin adornos.,1,10,0
580,Madera de lanza atada,,0,46,1
581,Clave de movimiento,,0,34,1
582,Tinta cálida,,0,14,1
583,Tinta de marta cibelina,,0,42,1
584,Clave de cooperación,,0,34,1
585,Clave de perfección,,0,34,1
586,Clave de excitación,,0,34,1
587,Sigilo de la Luna Negra: Brillo,Recetas de Khaz Algar para la mayoría del equipo de armas y objetos de mano izquierda sin adornos.,0,34,0
588,Sigilo de la Luna Negra: Evolución,Recetas de Khaz Algar para la mayoría del equipo de armas y objetos de mano izquierda sin adornos.,0,34,0
589,Sigilo de la Luna Negra: Simbiosis,Recetas de Khaz Algar para la mayoría del equipo de armas y objetos de mano izquierda sin adornos.,0,34,0
590,Sigilo de la Luna Negra: Vivacidad,Recetas de Khaz Algar para la mayoría del equipo de armas y objetos de mano izquierda sin adornos.,0,34,0
591,11.0 Optional Reagent - Season 1 - Enchanted Crests,Recetas de Khaz Algar para equipo épico hecho con una chispa de presagios.,0,0,0
594,Puñado de tornillos de bismuto,,0,8,1
595,Cableado caprichoso,,0,7,1
596,Engranaje giratorio,,0,17,1
597,Interruptor de seguridad,,0,20,1
598,Circuito de caos,,0,26,1
599,Potenciador de entropía,,0,41,1
600,Engranaje dentado,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
601,Engranaje revolucionado,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
602,Engranaje impecable,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
603,Engranaje ajustable,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
604,Interruptor de seguridad recalibrado,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
605,Dispositivo de redistribución de la culpa,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
606,Circuito revolucionado,Gafas y brazales fabricados con ingeniería de Khaz Algar.,1,10,0
607,Caja de fusibles complicada,Gafas y brazales fabricados con ingeniería de Khaz Algar.,0,10,0
608,Faltriquera de granadas de bolsillo,Recetas de Khaz Algar para la mayoría de las armaduras sin adornos.,0,10,0
609,Módulo de caos oculto,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,10,0
610,Baliza de redistribución de energía,Recetas de Khaz Algar para la mayoría de equipo sin adornos.,0,10,0
649,Núcleo de aleación,,0,27,1
650,Aleación cargada,,0,46,1
651,Aleación santificada,,0,70,1
652,Aleación de colmilloférreo,,0,45,1
653,Sello de impacto resonante,,0,0,0
654,Parche de armadura de Arathor,,0,0,0
655,Armazón forjado,La mayoría de las recetas de herrería e ingeniería de Khaz Algar.,0,0,2
656,Armazón ajustable,"Muchas recetas de herrería, ingeniería, inscripción y peletería de Khaz Algar.",0,0,2
658,Monteverde codificado,,0,36,1
659,Clave sin límite,,0,35,1
660,Misiva algariana de la aurora,Muchas recetas de equipo de Khaz Algar.,0,0,0
661,Misiva algariana de la llama febril,Muchas recetas de equipo de Khaz Algar.,0,0,0
662,Misiva algariana del fuegolátigo,Muchas recetas de equipo de Khaz Algar.,0,0,0
663,Misiva algariana del armonioso,Muchas recetas de equipo de Khaz Algar.,0,0,0
664,Misiva algariana del incomparable,Muchas recetas de equipo de Khaz Algar.,0,0,0
665,Misiva algariana de la navaja,Muchas recetas de equipo de Khaz Algar.,0,0,0
666,Tinta de marta cibelina,,0,18,1
667,Pigmento de marta cibelina,,0,3,1
668,Tinta cálida,,0,17,1
669,Pigmento nacarado,,0,2,1
670,Misiva algariana de inventiva,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
671,Misiva algariana de ingenio,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
672,Misiva algariana de multifabricación,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
673,Misiva algariana de velocidad de fabricación,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
674,Misiva algariana de sutileza,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
675,Misiva algariana de percepción,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
676,Misiva algariana de destreza,La mayoría de las recetas de herramientas de fabricación de Khaz Algar.,0,0,0
677,Bobina de hilo crepuscular,,0,13,1
678,Bobina de hilo del alba,,0,13,1
679,Bobina de tejehilo,,0,3,1
680,Rollo de tela crepuscular,,0,41,1
681,Rollo de tela del alba,,0,41,1
682,Rollo de tejetela,,0,22,1
683,Forro de hilo del alba,Recetas de Khaz Algar para la mayoría de las armaduras sin adornos.,0,0,0
684,Forro de hilo crepuscular,Recetas de Khaz Algar para la mayoría de las armaduras sin adornos.,0,0,0
685,Paño para pulir áspero,La mayoría de las recetas de joyería de Khaz Algar.,0,0,2
686,Paño para pulir lustroso,La mayoría de las recetas de joyería de Khaz Algar.,0,0,2
687,Hilo de bordado de tejetela,La mayoría de las recetas de sastrería de Khaz Algar.,0,0,2
688,Hilo de bordado conservante,La mayoría de las recetas de sastrería de Khaz Algar.,0,0,2
689,11.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Recetas de Khaz Algar para la mayoría del equipo poco común (azul).,0,0,0
690,Concentrado de concentración,Muchas recetas de Khaz Algar en las que puedes concentrarte.,0,0,2
691,Polvo de espejo,Muchas recetas de Khaz Algar que producen objetos consumibles.,0,0,2
692,Venda de tejetela,,0,22,1
693,Poción del guepardo renacido,,0,33,1
694,Poción de sanación algariana,,0,24,1
695,Deleite de morador de cuevas,,0,32,1
696,Poción templada,,0,33,1
697,Pigmento de orbínida,,0,3,1
698,Pigmento de cebo mortal,,0,3,1
699,Pigmento de flor de la bendición,,0,3,1
700,Rollo de tejetela exquisito,,0,34,1
701,Hilo de hechizo del alba,,0,350,1
702,Hilo de hechizo del ocaso,,0,350,1
703,Hilo de hechizo exquisito,,0,232,1
704,Armazón templado,"Muchas recetas de herrería, ingeniería y peletería de Khaz Algar.",0,0,2
706,Salsa secreta,Recetas de comida de Khaz Algar.,0,0,2
707,Panal caliente,Recetas de comida de Khaz Algar.,0,0,2
708,Peligros de asfixia surtidos,Muchos esquemas de ingeniería.,0,5,2
