Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
,168,0,45129,3,0,0,0,1,0,0,6400,0
,169,0,45130,3,0,0,0,1,0,0,2510,0
,170,0,45131,3,0,0,0,1,0,0,490,0
Atavío de los Muertos Elegidos,171,400,45208,2,47,13193,0,1,6,70100,8551,0
Atavío de los Muertos Elegidos,172,400,45223,2,47,2015,171,1,6,70100,8552,0
Atavío de los Muertos Elegidos,173,400,45224,2,47,13145,171,1,6,70100,8553,0
Atavío de los Muertos Elegidos,174,400,45225,2,47,1641,171,1,6,70100,8550,0
Atuendo de los Muertos Elegidos,175,3592,45226,2,47,13193,0,1,6,70100,8551,0
Atuendo de los Muertos Elegidos,176,3592,45227,2,47,2015,175,1,6,70100,8552,0
Atuendo de los Muertos Elegidos,177,3592,45228,2,47,13145,175,1,6,70100,8553,0
Atuendo de los Muertos Elegidos,178,3592,45229,2,47,1641,175,1,6,70100,8550,0
Cadenas de los Muertos Elegidos,179,4164,45230,2,47,13193,0,1,6,70100,8551,0
Cadenas de los Muertos Elegidos,180,4164,45231,2,47,2015,179,1,6,70100,8552,0
Cadenas de los Muertos Elegidos,181,4164,45232,2,47,13145,179,1,6,70100,8553,0
Cadenas de los Muertos Elegidos,182,4164,45233,2,47,1641,179,1,6,70100,8550,0
Placas funerarias de los Muertos Elegidos,183,35,45234,2,47,13193,0,1,6,70100,8551,0
Placas funerarias de los Muertos Elegidos,184,35,45235,2,47,2015,183,1,6,70100,8552,0
Placas funerarias de los Muertos Elegidos,185,35,45236,2,47,13145,183,1,6,70100,8553,0
Placas funerarias de los Muertos Elegidos,186,35,45237,2,47,1641,183,1,6,70100,8550,0
Armadura de anillas de Gladiador infame,187,4,45583,272,9,13304,286,1,4,50003,4580,0
Armadura de pellejo de dragón de Gladiador infame,188,1024,45584,272,9,13304,281,1,4,50003,4580,0
Armadura de placas de tinieblas de Gladiador infame,189,32,45585,272,9,13304,285,1,4,50003,4580,0
Armadura de tejido vil de Gladiador infame,190,256,45593,272,9,13304,283,1,4,50003,4580,0
Armadura de piel de hierro de Gladiador infame,191,512,45594,272,9,13304,1059,1,4,50003,4580,0
Armadura de cuero de Gladiador infame,192,8,45595,272,9,13304,280,1,4,50003,4580,0
Placas de Gladiador infame,193,1,45596,272,9,13304,278,1,4,50003,4580,0
Armadura de cota guarnecida de Gladiador infame,194,64,45597,272,9,13304,284,1,4,50003,4580,0
Armadura de satén de Gladiador infame,195,16,45598,272,9,13304,282,1,4,50003,4580,0
Armadura escamada de Gladiador infame,196,2,45599,272,9,13304,277,1,4,50003,4580,0
Armadura de seda de Gladiador infame,197,128,45600,272,9,13304,276,1,4,50003,4580,0
Armadura de anillas de Gladiador severo,198,4,45601,280,15,13301,0,1,4,50200,5220,0
Armadura de anillas de Gladiador severo,199,4,45602,276,15,13301,0,1,4,50200,5220,0
Armadura de pellejo de dragón de Gladiador severo,200,1024,45603,280,15,13301,0,1,4,50200,5220,0
Armadura de placas de tinieblas de Gladiador severo,201,32,45604,280,15,13301,0,1,4,50200,5220,0
Armadura de tejido vil de Gladiador severo,202,256,45605,280,15,13301,0,1,4,50200,5220,0
Armadura de piel de hierro de Gladiador severo,203,512,45607,280,15,13301,0,1,4,50200,5220,0
Armadura de cuero de Gladiador severo,204,8,45608,280,15,13301,0,1,4,50200,5220,0
Armadura de placas de Gladiador severo,205,1,45609,280,15,13301,0,1,4,50200,5220,0
Armadura de cota guarnecida de Gladiador severo,206,64,45610,280,15,13301,0,1,4,50200,5220,0
Armadura de satén de Gladiador severo,207,16,45611,280,15,13301,0,1,4,50200,5220,0
Armadura escamada de Gladiador severo,208,2,45612,280,15,13301,0,1,4,50200,5220,0
Armadura de seda de Gladiador severo,209,128,45613,280,15,13301,0,1,4,50200,5220,0
Armadura de pellejo de dragón de Gladiador severo,210,1024,45617,276,15,13301,0,1,4,50200,5220,0
Armadura de placas de tinieblas de Gladiador severo,211,32,45616,276,15,13301,0,1,4,50200,5220,0
Armadura de tejido vil de Gladiador severo,212,256,45618,276,15,13301,0,1,4,50200,5220,0
Armadura de piel de hierro de Gladiador severo,213,512,45619,276,15,13301,0,1,4,50200,5220,0
Armadura de cuero de Gladiador severo,214,8,45620,276,15,13301,0,1,4,50200,5220,0
Armadura de placas de Gladiador severo,215,1,45621,276,15,13301,0,1,4,50200,5220,0
Armadura de cota guarnecida de Gladiador severo,216,64,45622,276,15,13301,0,1,4,50200,5220,0
Armadura de satén de Gladiador severo,217,16,45623,276,15,13301,0,1,4,50200,5220,0
Armadura escamada de Gladiador severo,218,2,45624,276,15,13301,0,1,4,50200,5220,0
Armadura de seda de Gladiador severo,219,128,45625,276,15,13301,0,1,4,50200,5220,0
Conjunto rápido de Serban,228,144,42778,1,0,7434,0,1,4,0,200,0
Conjunto de anillas padre,230,4,43136,3,7,8027,0,1,2,0,7100,0
Conjunto de anillas hijo,231,4,43197,1,6,7906,230,1,2,0,6600,0
Armadura de anillas de Gladiador orgulloso,232,4,45884,276,14,13301,0,1,4,50400,5500,0
Armadura de pellejo de dragón de Gladiador orgulloso,233,1024,45885,276,14,13301,0,1,4,50400,5500,0
Armadura de placas de tinieblas de Gladiador orgulloso,234,32,45886,276,14,13301,0,1,4,50400,5500,0
Armadura de tejido vil de Gladiador orgulloso,235,256,45887,276,14,13301,0,1,4,50400,5500,0
Armadura de piel de hierro de Gladiador orgulloso,236,512,45888,276,14,13301,0,1,4,50400,5500,0
Armadura de cuero de Gladiador orgulloso,237,8,45889,276,14,13301,0,1,4,50400,5500,0
Armadura de placas de Gladiador orgulloso,238,1,45891,276,14,13301,0,1,4,50400,5500,0
Armadura de cota guarnecida de Gladiador orgulloso,239,64,45892,276,14,13301,0,1,4,50400,5500,0
Armadura de satén de Gladiador orgulloso,240,16,45893,276,14,13301,0,1,4,50400,5500,0
Armadura escamada de Gladiador orgulloso,241,2,45894,276,14,13301,0,1,4,50400,5500,0
Armadura de seda de Gladiador orgulloso,242,128,45895,276,14,13301,0,1,4,50400,5500,0
Armadura de anillas de Gladiador orgulloso,243,4,45896,280,14,13301,0,1,4,50400,5500,0
Armadura de pellejo de dragón de Gladiador orgulloso,244,1024,45897,280,14,13301,0,1,4,50400,5500,0
Armadura de placas de tinieblas de Gladiador orgulloso,245,32,45898,280,14,13301,0,1,4,50400,5500,0
Armadura de tejido vil de Gladiador orgulloso,246,256,45899,280,14,13301,0,1,4,50400,5500,0
Armadura de piel de hierro de Gladiador orgulloso,247,512,45900,280,14,13301,0,1,4,50400,5500,0
Armadura de cuero de Gladiador orgulloso,248,8,46315,280,14,13301,0,1,4,50400,5500,0
Armadura de placas de Gladiador orgulloso,249,1,45901,280,14,13301,0,1,4,50400,5500,0
Armadura de cota guarnecida de Gladiador orgulloso,250,64,45903,280,14,13301,0,1,4,50400,5500,0
Armadura de satén de Gladiador orgulloso,251,16,45907,280,14,13301,0,1,4,50400,5500,0
Armadura escamada de Gladiador orgulloso,252,2,45911,280,14,13301,0,1,4,50400,5500,0
Armadura de seda de Gladiador orgulloso,253,128,45912,280,14,13301,0,1,4,50400,5500,0
Armadura de anillas de Gladiador tiránico,254,4,45935,280,16,13301,0,1,4,50100,4960,0
Armadura de pellejo de dragón de Gladiador tiránico,255,1024,45936,280,16,13301,0,1,4,50100,4960,0
Armadura de placas de tinieblas de Gladiador tiránico,256,32,45937,280,16,13301,0,1,4,50100,4960,0
Armadura de tejido vil de Gladiador tiránico,257,256,45938,280,16,13301,0,1,4,50100,4960,0
Armadura de satén de Gladiador tiránico,258,16,45939,280,16,13301,0,1,4,50100,4960,0
Armadura de piel de hierro de Gladiador tiránico,259,512,45940,280,16,13301,0,1,4,50100,4960,0
Armadura de cuero de Gladiador tiránico,260,8,45942,280,16,13301,0,1,4,50100,4960,0
Armadura de placas de Gladiador tiránico,261,1,45943,280,16,13301,0,1,4,50100,4960,0
Chamán de cota guarnecida de Gladiador tiránico,262,64,45944,280,16,13301,0,1,4,50100,4960,0
Armadura escamada de Gladiador tiránico,263,2,45945,280,16,13301,0,1,4,50100,4960,0
Armadura de seda de Gladiador tiránico,264,128,45946,280,16,13301,0,1,4,50100,4960,0
Armadura de anillas de Gladiador tiránico,265,4,45947,276,16,13301,0,1,4,50100,4960,0
Armadura de pellejo de dragón de Gladiador tiránico,266,1024,45948,276,16,13301,0,1,4,50100,4960,0
Armadura de placas de tinieblas de Gladiador tiránico,267,32,45949,276,16,13301,0,1,4,50100,4960,0
Armadura de tejido vil de Gladiador tiránico,268,256,45950,276,16,13301,0,1,4,50100,4960,0
Armadura de piel de hierro de Gladiador tiránico,269,512,45951,276,16,13301,0,1,4,50100,4960,0
Armadura de cuero de Gladiador tiránico,270,8,45952,276,16,13301,0,1,4,50100,4960,0
Armadura de placas de Gladiador tiránico,271,1,45953,276,16,13301,0,1,4,50100,4960,0
Armadura de cota guarnecida de Gladiador tiránico,272,64,45954,276,16,13301,0,1,4,50100,4960,0
Armadura de satén de Gladiador tiránico,273,16,45955,276,16,13301,0,1,4,50100,4960,0
Armadura escamada de Gladiador tiránico,274,2,45956,276,16,13301,0,1,4,50100,4960,0
Armadura de seda de Gladiador tiránico,275,128,45957,276,16,13301,0,1,4,50100,4960,0
Armadura de seda de Gladiador malévolo,276,128,45958,272,9,13301,0,1,4,50003,4760,0
Armadura escamada de Gladiador malévolo,277,2,45959,272,9,13301,0,1,4,50003,4760,0
Armadura de placas de Gladiador malévolo,278,1,45960,272,9,13301,0,1,4,50003,4760,0
Armadura de piel de hierro de Gladiador malévolo,279,512,0,274,9,3859,1059,1,4,50003,4762,0
Armadura de cuero de Gladiador malévolo,280,8,45962,272,9,13301,0,1,4,50003,4760,0
Armadura de pellejo de dragón de Gladiador malévolo,281,1024,45963,272,9,13301,0,1,4,50003,4760,0
Armadura de satén de Gladiador malévolo,282,16,45964,272,9,13301,0,1,4,50003,4760,0
Armadura de tejido vil de Gladiador malévolo,283,256,45965,272,9,13301,0,1,4,50003,4760,0
Armadura de cota guarnecida de Gladiador malévolo,284,64,45966,272,9,13301,0,1,4,50003,4760,0
Armadura de placas de tinieblas de Gladiador malévolo,285,32,45967,272,9,13301,0,1,4,50003,4760,0
Armadura de anillas de Gladiador malévolo,286,4,45968,272,9,13301,0,1,4,50003,4760,0
,287,0,46003,273,0,0,0,1,4,60001,4700,0
,288,0,46004,281,0,0,0,1,4,50200,4980,0
,289,0,46005,277,0,0,0,1,4,50200,4980,0
,290,0,46007,277,0,0,0,1,4,50400,5500,0
,291,0,46009,281,0,0,0,1,4,50400,4980,0
,292,0,46018,281,0,0,0,1,4,50300,5220,0
,293,0,46019,277,0,0,0,1,4,50300,5220,0
Equipo de batalla de señor Ymirjar santificado,298,1,0,0,35,13292,655,1,2,30300,2770,0
Vestimentas de purificador,308,16,0,256,8,13193,0,1,6,70001,8751,0
Vestimentas de purificador,309,16,0,256,8,2015,308,1,6,70001,8752,0
Atavío del exorcista,310,16,79755,256,10,13193,0,1,4,50200,5220,0
Vestimentas de purificador,311,16,0,256,8,13145,308,1,6,70001,8753,0
Legado de Azj'Aqir,315,256,0,256,8,13193,0,1,6,70001,8751,0
Legado de Azj'Aqir,316,256,0,256,8,2015,315,1,6,70001,8752,0
Legado de Azj'Aqir,321,256,0,256,8,13145,315,1,6,70001,8753,0
Vestimentas de purificador,322,16,0,256,8,1641,308,1,6,70001,8750,0
Atuendo de piedad,323,16,0,0,28,13193,0,1,5,60200,6950,0
Atuendo de piedad,324,16,0,0,28,2015,323,1,5,60200,7050,0
Atuendo de piedad,325,16,0,0,28,13145,323,1,5,60200,7200,0
Vestiduras del sacerdote de almas,327,16,0,0,29,13193,0,1,5,60001,6700,0
Atavío de hablavientos,328,64,0,0,29,2015,418,1,5,60001,6850,0
Vestiduras del sacerdote de almas,329,16,0,0,29,13145,327,1,5,60001,7000,0
Atavío del Sumo sacerdote,330,16,0,0,49,0,0,1,6,70001,8400,0
Atavío de gloria tríplice,331,16,79759,256,30,13193,0,1,4,50400,5400,0
Atavío de gloria tríplice,332,16,79758,256,30,13145,331,1,4,50400,5660,0
Atavío de gloria tríplice,333,16,79757,256,30,1641,331,1,4,50400,5280,0
Atavío del exorcista,334,16,79756,256,10,2015,310,1,4,50200,5350,0
Atavío del exorcista,335,16,79754,256,10,1641,310,1,4,50200,5020,0
Atavío de dragón guardián,336,16,79751,256,31,13193,0,1,4,50003,4960,0
Atavío de dragón guardián,337,16,79752,256,31,1641,336,1,4,50003,4830,0
Atavío de pájaro de fuego,338,64,79846,256,31,2015,427,1,4,50003,5090,0
Atavío de Luz moribunda,339,16,0,0,32,13193,0,1,3,40300,3970,0
Atavío de Luz moribunda,340,16,0,0,32,1641,339,1,3,40300,3840,0
Atavío de Luz moribunda,341,16,0,0,32,2015,339,1,3,40300,4100,0
Atavío de la llama purificadora,342,16,0,0,33,13193,0,1,3,40200,3780,0
Atavío de la llama purificadora,343,16,0,0,33,2015,342,1,3,40200,3910,0
Atavío mercúrico,344,16,0,0,34,13193,0,1,3,40000,3590,0
Atavío mercúrico,345,16,0,0,34,2015,344,1,3,40200,3720,0
Atavío de acólito carmesí,346,16,0,0,35,13293,0,1,2,30300,2510,0
Atavío de acólito carmesí santificado,347,16,0,0,35,13291,346,1,2,30300,2640,0
