ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
102,Salto heroico,Usado por un guerrero para escapar del peligro rápidamente.,0,1,236171,0,0
103,Fuego rápido,Aumenta de forma considerable el daño que puede infligir el cazador en un corto período de tiempo.,0,1,132208,0,0
104,Porrazo,Usado por un pícaro para neutralizar a un enemigo peligroso (o molestarlo).,0,1,132310,0,0
105,Patada,Usado por un pícaro para interrumpir un hechizo (muy frustrante).,0,1,132219,0,0
106,Sanación en cadena,Lanzado por un chamán para sanar a un grupo de aliados.,0,1,136042,0,0
107,Purificar espíritu,Lanzado por un chamán para eliminar un efecto de magia perjudicial.,0,1,236288,0,0
108,Bramido,Obliga al objetivo a atacar al druida.,0,1,132270,0,0
114,Orden oscura,Obliga al objetivo a atacar al caballero de la Muerte.,0,1,136088,0,0
115,Escudo óseo,Protege al caballero de la Muerte con un escudo de huesos.,0,1,458717,0,0
116,Muerte y descomposición,Lanzado por un caballero de la Muerte para dañar a varios enemigos.,0,1,136144,0,0
117,Helada mental,Congela la mente de un oponente e interrumpe un hechizo.,0,1,237527,0,0
118,Potenciar arma de runas,Aumenta de forma considerable el daño que puede infligir el caballero de la Muerte en un corto período de tiempo.,0,1,135372,0,0
119,Caparazón antimagia,Protege al caballero de la Muerte de los efectos de magia perjudiciales.,0,1,136120,0,0
120,Rajar,Usado por un guerrero para dañar a varios enemigos. Así es normal que peguen lo que pegan...,0,1,132338,0,0
121,Zurrar,Usado por un guerrero para interrumpir un hechizo.,0,1,132938,0,0
122,Temeridad,Usado por un guerrero para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,603532,0,0
123,Juicio,Obliga al objetivo a atacar al paladín.,0,1,135984,0,0
124,Escudo divino,Lanzado por un paladín para evitar recibir daño. También se utiliza para escapar como un cobarde (qué vergüenza).,0,1,524354,0,0
125,Limpiar,Lanzado por un paladín para eliminar un efecto de magia perjudicial.,0,1,135949,0,0
126,Reprimenda,Lanzado por un paladín para interrumpir un hechizo.,0,1,523893,0,0
127,Arrepentimiento,Lanzado por un paladín para neutralizar a un enemigo peligroso.,0,1,135942,0,0
128,Radiancia Sagrada,Lanzado por un paladín para sanar a un grupo de aliados.,0,1,457654,0,0
129,Súplica divina,Lanzado por un paladín para regenerar maná rápidamente.,0,1,237537,0,2
130,Tormenta divina,Lanzado por un paladín para dañar a varios enemigos.,0,1,236250,0,0
131,Cólera vengativa,Lanzado por un paladín para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,135875,0,0
132,Piel de corteza,"El druida adquiere una piel endurecida, lo que reduce considerablemente el daño recibido.",0,1,136097,0,0
133,Estimular,Lanzado por un druida para regenerar rápidamente el maná del objetivo.,0,1,136048,0,2
134,Raíces enredadoras,Lanzado por un druida para neutralizar a un enemigo peligroso.,0,1,136100,0,0
135,Crecimiento salvaje,Lanzado por un druida para sanar a un grupo de aliados.,0,1,236153,0,0
136,Cura de la Naturaleza,Lanzado por un druida para eliminar un efecto de magia perjudicial.,0,1,236288,0,0
137,Huracán,Lanzado por el druida para dañar a varios enemigos.,0,1,136018,0,0
138,Rabia,Aumenta considerablemente el daño que puede infligir el druida en un corto período de tiempo.,0,1,236149,0,0
139,Alineación celestial,Aumenta considerablemente el daño que puede infligir el druida en un corto período de tiempo.,0,1,136060,0,0
140,Burla,Obliga al enemigo a atacar al monje.,0,1,620830,0,0
141,Guardia,Usado por un monje para reducir considerablemente el daño recibido.,0,1,611417,0,0
142,Ola de chi,Lanzado por un monje para sanar a un grupo de aliados.,0,1,606541,0,0
143,Rodar,Usado por un monje para escapar rápidamente del peligro.,0,1,574574,0,0
144,Parálisis,Lanzado por un monje para neutralizar a un enemigo peligroso.,0,1,629534,0,0
145,Depuración,Lanzado por un monje para eliminar un efecto de magia perjudicial.,0,1,460692,0,0
146,Té de maná,Lanzado por un monje para regenerar rápidamente su maná.,0,1,608949,0,2
147,Golpe de mano de lanza,Usado por un monje para interrumpir un hechizo.,0,1,608940,0,0
148,Disipar magia,Lanzado por un sacerdote para eliminar un efecto de magia perjudicial.,0,1,135894,0,0
149,Maligno de las Sombras,Lanzado por un sacerdote para aumentar en gran medida el daño que puede infligir en un corto período de tiempo y la regeneración de maná.,0,1,136199,0,2
150,Abrasamiento mental,Lanzado por un sacerdote para dañar a varios enemigos.,0,1,237565,0,0
151,Subyugar mente,Lanzado por un sacerdote para neutralizar a un enemigo peligroso. Muy popular en la Cuenca de Arathi y el Ojo de la Tormenta.,0,1,136206,0,0
152,Infusión de poder,Lanzado por un sacerdote para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,135939,0,0
153,Escudo de agua,Lanzado por un chamán para aumentar en gran medida la regeneración de maná.,0,1,132315,0,2
154,Cadena de relámpagos,Lanzado por un chamán para dañar a varios enemigos.,0,1,136015,0,0
155,Corte de viento,Lanzado por un chamán para interrumpir un hechizo.,0,1,463565,0,0
156,Lobo fantasmal,Lanzado por un chamán para escapar rápidamente del peligro.,0,1,136095,0,0
157,Maleficio,Lanzado por un chamán para neutralizar a un enemigo peligroso. También le hace sentirse tonto.,0,1,237579,0,0
158,Ascensión,Lanzado por un chamán para aumentar en gran medida el daño que puede infligir en un corto período de tiempo. A veces parece injusto.,0,1,135791,0,0
159,Evasión,Usado por un pícaro para evitar recibir daño considerable.,0,1,136205,0,0
160,Sprint,Usado por un pícaro para escapar del peligro o para trasladarse rápidamente entre el buzón y la casa de subastas.,0,1,132307,0,0
161,Abanico de cuchillos,Usado por un pícaro para dañar a varios enemigos.,0,1,236273,0,0
162,Marcado para morir,Usado por un pícaro para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,236364,0,0
163,Fingir muerte,Usado por un cazador para obligar al enemigo a atacar a un objetivo diferente.,0,1,132293,0,0
164,Disuasión,Usado por un cazador para evitar recibir daño.,0,1,132369,0,0
165,Separación,Usado por un cazador para escapar rápidamente del peligro.,0,1,132294,0,0
166,Contradisparo,Usado por un cazador para interrumpir un hechizo.,0,1,249170,0,0
167,Trampa congelante,Usado por un cazador para neutralizar a un enemigo peligroso. ¡Mira dónde pisas!,0,1,135834,0,0
168,Bloque de hielo,Lanzado por un mago para evitar recibir daño masivo. Durante un rato.,0,1,135841,0,0
169,Crear comida,¡Tu cuerpo necesita energía para rendir al cien por cien!,0,1,609812,0,2
170,Traslación,Lanzado por un mago para teletransportarse rápidamente fuera de peligro. ¡Es trampa!,0,1,135736,0,0
171,Contrahechizo,Lanzado por un mago para interrumpir un hechizo.,0,1,135856,0,0
172,Polimorfia,Lanzado por un mago para neutralizar a un enemigo peligroso.,0,1,136071,0,0
173,Distorsión temporal,Lanzado por un mago para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,458224,0,0
174,Resolución inagotable,Lanzado por un brujo para evitar recibir daño considerable.,0,1,136150,0,0
175,Drenar vida,Lanzado por un brujo para recuperar vida. ¡No me digas!,0,1,136169,0,0
176,Carbonizar magia,Lanzado por un diablillo molesto para eliminar un efecto de magia perjudicial.,0,1,841219,0,0
177,Metamorfosis,Lanzado por un brujo que finge ser un cazador de demonios. Aumenta en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,236293,0,0
178,Lluvia de Fuego,Lanzado por un brujo para dañar a varios enemigos.,0,1,135804,0,0
179,Bloqueo de hechizo,Lanzado por un brujo para interrumpir un hechizo.,0,1,136174,0,0
180,Miedo,Usado para neutralizar a un oponente peligroso. En ocasiones hace que rompa las leyes básicas de la física. ¡Brujería!,0,1,136183,0,0
181,Invocar infernal,Lanzado por un brujo para sentirse poderoso e infligir daño considerable. Hace que la gente inocente de las proximidades se ponga muy nerviosa.,0,1,136219,0,0
182,Carrerilla,"Usado por un druida para escapar como un rayo del peligro, como si no se movieran ya lo suficientemente rápido.",0,1,132120,0,0
183,Brebaje de energía,Usado por un monje para aumentar en gran medida el daño que puede infligir en un corto período de tiempo.,0,1,608938,0,0
199,Entrenamiento extra,Otorga una bonificación de PE al completar la misión.,0,1,236221,0,2
200,Entrenamiento extra,Otorga una bonificación de PE al completar la misión.,0,1,236221,0,2
201,Experiencia de combate,Aumenta la probabilidad de éxito de la misión.,11,1,458725,0,51
202,Experiencia de combate,Aumenta la probabilidad de éxito de la misión.,0,1,236221,0,2
203,Teletransporte,Reduce el tiempo de viaje de las misiones.,0,1,236221,0,2
204,Teletransporte,Reduce el tiempo de viaje de las misiones.,0,1,236221,0,2
205,Recuperar armas,Otorga una bonificación de recursos de ciudadela al completar la misión.,0,1,236221,0,2
206,Recuperar armas,Otorga una bonificación de recursos de ciudadela al completar la misión.,0,1,236221,0,2
221,Montura épica,Reduce el tiempo de misión un 50%.,8,1,631718,0,1
222,Potenciado por la muerte,Reduce la duración de la misión un 25%.,0,1,575534,0,3
227,Pescador,"Con los conocimientos de Nat, tu habilidad en pesca en Draenor te permitirá capturar morrocotudos sin cebo.",5,1,236574,0,19
228,Perenne,"Cuando se asigna al aserradero, procesa la madera de forma más efectiva y ética.",5,1,236160,0,19
231,Guardaespaldas,Puede acompañarte en Draenor a modo de guardián cuando se asigna a un cuartel de nivel 2 o 3.,5,1,1037260,0,19
232,Bailarín,Tus movimientos ágiles te permiten pasar las zonas de peligro un poco más rápido.,12,1,132171,0,3
236,Profesional de Hearthstone,Un maestro de la táctica y todo un espectáculo. Los miembros del grupo obtienen experiencia un 35% más rápido.,7,1,1061040,0,3
244,Bruto,Aumenta considerablemente la probabilidad de éxito en las misiones en solitario.,9,1,1035504,0,19
248,Mentor,Los seguidores que acompañen a este seguidor obtendrán su efectividad en combate.,7,1,442732,0,19
249,Explorador extraordinario,"Es un experto en bestias y en explorar el terreno. Harrison puede anticiparse a cualquier peligro.



|cFFFFD200""Fortuna y gloria. Fortuna y gloria"". —Harrison Jones |r",0,1,646781,0,18
250,Velocidad de la Luz,La pluma de Rukhmar tocada por el sol infunde al seguidor una velocidad épica.,8,1,642580,0,3
252,Colega ogro,Aumenta la probabilidad de éxito al participar en una misión con un ogro.,4,1,1030796,0,3
253,Mecanoaficionado,Aumenta la probabilidad de éxito al participar en una misión con un ensamblaje o con una máquina.,4,1,254104,0,3
254,Ornitólogo,Aumenta la probabilidad de éxito al participar en una misión con un arakkoa.,4,1,1042646,0,3
255,Bestezuela,Aumenta la probabilidad de éxito al participar en una misión con una bestia como compañera.,4,1,134176,0,3
256,Carroñero extremo,Aumenta un 200% los recursos de la ciudadela obtenidos en una misión.,7,1,1005027,0,1
257,Test - Temporary Follower Ability,Descripción de la facultad temporal del seguidor. Dura una misión.,0,1,463852,0,65
260,Grupo de abordaje,Permite a los transportadores realizar misiones que requieran soldados en tierra.,0,2,1141393,0,51
261,Submarino,Permite que el submarino se vuelva invisible a los radares y que pueda sorprender a las naves enemigas.,0,2,1141396,0,51
262,Buque de combate,Lanza disparos penetrantes que atraviesan por completo cualquier armadura.,0,2,1141390,0,51
263,Destructor,Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.,0,2,1141395,0,51
264,Transportador,Una flota de bombarderos que pueden atacar desde el aire.,0,2,1141394,0,51
265,Rompehielos,Se abre paso por agua helada y crea un camino.,0,2,892834,0,0
266,Bomba de pantoque,"Achica el exceso de agua del barco, lo que le permite mantenerse a flote en tiempo tormentoso.",0,2,986488,0,0
267,Luces antiniebla de alta intensidad,Atraviesa la niebla (y algunas retinas) con estos focos superalumbrantes.,0,2,460953,0,0
268,Estabilizador interno giroscópico,"Mantiene el barco derecho y estable, lo que le permite esquivar con facilidad remolinos caóticos.",0,2,657937,0,0
269,Horno de fundición,Un horno enorme capaz de producir 11 de 10 grados de energía.,0,2,900306,0,0
270,Timón de verahierro,Refuerza el timón para poder girar de forma más precisa en velocidades superiores.,0,2,986491,0,0
271,Tanque de tiburones adiestrados,Las minas no son rival para un tanque de tiburones adiestrados.,0,2,294472,0,0
272,Lanzador de humo vil,"Crea una pantalla de humo alrededor de tu barco, lo que bloquea el Primer ataque dirigido hacia él.",0,2,627487,0,0
273,Tanques de nitrocombustible,"Permite que el barco consuma nitrocombustible, lo que acorta los viajes tanto a la ida como a la vuelta. Reduce un 50% el tiempo de la misión.",0,2,237030,0,18
274,Tripulación de lobos de mar,La tripulación las ha visto de todos los colores y tiene sus sombreros para demostrarlo. Otorga un bonus a la probabilidad de éxito de la misión.,0,2,669453,0,18
275,Insumergible,"En un golpe devastador, salva el barco protegiéndolo con un escudo impenetrable. El objeto se destruye tras surtir efecto.",0,2,1030102,0,2
276,Zona de almacenaje de comida,"Añade espacio para almacenes adicionales de comida, lo que aumenta la probabilidad de éxito en misiones largas.",0,2,651578,0,18
277,Escáner aéreo automatizado,Aumenta la probabilidad de éxito al participar en una misión con un portanaves.,0,2,133873,0,0
278,Reservas de munición,Aumenta la probabilidad de éxito al participar en una misión con un buque de combate.,0,2,249177,0,0
279,Campo de amplificación sónica,Aumenta la probabilidad de éxito al participar en una misión con un destructor.,0,2,252188,0,0
280,Dependencias adicionales,Aumenta la probabilidad de éxito al participar en una misión con un transportador.,0,2,133004,0,0
281,Minas ruidosas Q-43,Aumenta la probabilidad de éxito al participar en una misión con un submarino.,0,2,948864,0,0
282,Tripulación de orcos,"Desde hace tiempo, las aguas heladas que rodean Fuego Glacial son un campo de entrenamiento para navegar.",0,2,236452,284,5
283,Tripulación de enanos,Permite recuperar equipo naval de las misiones que han tenido éxito.,0,2,236443,286,9
284,Tripulación de draenei,Los draenei son expertos en navegar por la niebla densa que rodea el Valle Sombraluna.,0,2,236442,282,9
285,Tripulación de tauren,Aumenta un 50% la experiencia que obtienen todos los barcos en una misión.,0,2,236453,291,5
286,Tripulación de goblins,Permite recuperar equipo naval de las misiones que han tenido éxito.,0,2,632354,283,5
287,Tripulación de gnomos,Permite recuperar equipo naval de las misiones que han tenido éxito.,0,2,236446,290,9
288,Tripulación de elfos de la noche,Reduce un 50% el tiempo de la misión.,0,2,236450,289,9
289,Tripulación de elfos de sangre,Reduce un 50% el tiempo de la misión.,0,2,236439,288,5
290,Tripulación de trols,Permite recuperar equipo naval de las misiones que han tenido éxito.,0,2,236456,287,5
291,Tripulación de huargen,Aumenta un 50% la experiencia que obtienen todos los barcos en una misión.,0,2,463876,285,9
292,Tripulación de humanos,Aumenta la probabilidad de éxito en las misiones.,0,2,236447,293,9
293,Tripulación de no-muertos,Aumenta la probabilidad de éxito en las misiones.,0,2,236457,292,5
294,Tripulación de pandaren,"Los pandaren siempre llevan suministros adicionales en sus barcos, lo que ayuda en las misiones largas.",0,2,626190,0,1
299,Compartimento para equipo vacío,Añade equipo de barco a este compartimento.,0,2,0,0,2
300,Compartimento para equipo vacío,Añade equipo de barco a este compartimento.,0,2,0,0,2
303,Conocimiento demoníaco,Otorga una gran bonificación a la probabilidad de éxito de las misiones.,11,1,1020342,0,51
304,Módulo de recuperación de restos,"Al desplegarlo en una misión que ha tenido éxito, filtra las aguas de la zona y obtiene una caja llena de trastos útiles.",0,2,236815,0,18
305,Red de pesca colmillarr,"Una red de pesca atada a la parte trasera del barco, cortesía de los colmillarr. Proporciona pescado al volver de una misión que haya tenido éxito.",0,2,134325,0,2
306,Catalejo fantasmal,Un catalejo largo que no parece mostrar nada cuando miras a través de él. Tal vez sea útil.,0,2,134441,0,2
307,Carga vil,Embiste a un enemigo. A veces se usa sobre alimañas para viajar más rápido.,0,4,135788,0,0
308,Nova de caos,Lo usan los cazadores de demonios para controlar a varios enemigos peligrosos a la vez.,0,4,135795,0,0
309,Piel de piedra,Los cazadores de demonios pueden cubrir su piel de piedra vil para absorber golpes potentes. Por lo visto es muy incómodo.,0,4,538745,0,0
310,Inmolación,Algunos cazadores de demonios se toman al pie de la letra eso de que un fuego apaga otro fuego.,0,4,135817,0,0
311,Devorar magia,La magia es un manjar para los Illidari. Sabe a pollo.,0,4,236298,0,0
312,Retirada vengativa,Lo usan los cazadores de demonios contra quienes... no están preparados.,0,4,236171,0,0
313,Metamorfosis,Los cazadores de demonios pueden liberar su demonio interior para derrotar a los enemigos más poderosos.,0,4,237558,0,0
314,Ayudante de mecánico,Aumenta un 100% el petróleo obtenido en una misión.,7,1,252178,0,1
315,Tripulación múrloc,"Los múrlocs pueden salir de su barco y nadar hasta la orilla aun estando bajo el agua, funcionando siempre como transportador. Ventajas de ser anfibio.",0,2,134169,0,3
317,Tormenta apexis,El Kraken liberado en esta zona otorga cristales apexis al completar con éxito cualquier misión.,0,2,1061300,0,2
318,Superioridad aérea,"Aparece una nave que ataca a los barcos hostiles de la zona desde el aire, lo que aumenta la probabilidad de éxito de las misiones.",0,2,342918,0,2
319,Orden de la capitana Reania,Aumenta un 50% la experiencia que obtienen todos los barcos en una misión.,0,2,1139028,0,2
320,Mapa del tesoro,Otorga cristales apexis extras al completar con éxito cualquier misión.,0,2,237386,0,2
321,Orden del capitán Thokash,Aumenta un 50% la experiencia que obtienen todos los barcos en una misión.,0,2,1126434,0,2
322,Corsario intrépido,Aumenta la probabilidad de éxito de las misiones.,0,2,1126433,0,2
323,Grupo de abordaje,Permite a los transportadores realizar misiones que requieran soldados en tierra.,0,2,1141392,0,51
324,Superdepredador,Aumenta considerablemente la probabilidad de éxito al luchar contra varios tipos de criaturas.,1,1,236186,0,19
325,Exorcista,"Otorga una bonificación a la probabilidad de éxito de la misión, y aumenta la probabilidad de éxito al luchar contra demonios.",1,1,236262,0,19
326,Atenuación apexis,Aumenta un 100% los cristales apexis obtenidos en una misión.,7,1,1061300,0,19
327,Tripulación de arakkoa,Capaz de lanzar ataques desde el aire.,0,2,1042646,0,3
331,Elemental,Un taumaturgo que se vale de las fuerzas destructivas de la naturaleza y de los elementos para contrarrestar a varios |C00b3ffffjefes|R.,0,4,136048,0,560
332,Mejora,Un guerrero totémico que ataca a los enemigos con armas imbuidas con poder elemental para contrarrestar a varios |C00b3ffffjefes|R.,0,4,132314,0,560
333,Restauración,Un sanador que invoca espíritus ancestrales y el poder purificador del agua para contrarrestar a varios |C00b3ffffjefes|R.,0,4,136052,0,560
334,Viajero del viento,Un especialista en artes marciales incomparable que contrarresta a varios |C00b3ffffjefes|R con manos y puños.,0,4,608953,0,560
335,Maestro cervecero,Un camorrista fornido que contrarresta a varios |C00b3ffffjefes|R valiéndose del fortalecimiento de la bebida y de movimientos impredecibles.,0,4,608951,0,560
336,Tejedor de niebla,Un sanador que domina las artes misteriosas de la manipulación de las energías vitales para contrarrestar a varios |C00b3ffffjefes|R.,0,4,608952,0,560
337,Aflicción,Un maestro de la magia de las Sombras que se especializa en hechizos de drenado y de daño en el tiempo para contrarrestar a varios |C00b3ffffjefes|R.,0,4,136145,0,560
338,Demonología,Un maestro de demonios que maneja el poder demoníaco a su favor para contrarrestar a varios |C00b3ffffjefes|R.,0,4,136172,0,560
339,Destrucción,Un maestro del caos que invoca fuego para quemar y contrarrestar a varios |C00b3ffffjefes|R.,0,4,136186,0,560
340,Sagrado,Invoca el poder de la Luz para proteger y para contrarrestar a varios |C00b3ffffjefes|R.,0,4,135920,0,560
341,Reprensión,Un cruzado intachable que juzga y contrarresta a varios |C00b3ffffjefes|R con armas y magia Sagrada.,0,4,135873,0,560
342,Protección,"Usa magia Sagrada para protegerse y defender a los aliados, y contrarresta a varios |C00b3ffffjefes|R.",0,4,236264,0,560
343,Furia,Un guerrero rabioso con un arma en cada mano que encadena un aluvión de ataques para contrarrestar a varios |C00b3ffffjefes|R.,0,4,132347,0,560
344,Armas,Un maestro de armas de dos manos curtido en la batalla que emplea la movilidad y los ataques implacables para contrarrestar a varios |C00b3ffffjefes|R.,0,4,132355,0,560
345,Protección,Un firme protector que usa un escudo para contrarrestar a los |C00b3ffffjefes|R.,0,4,132341,0,560
346,Arcano,Manipula lo Arcano para contrarrestar a varios |C00b3ffffjefes|R con un poder aplastante.,0,4,135932,0,560
347,Fuego,Incendia el aire que te rodea con bolas de fuego y llamas comburentes para contrarrestar a varios |C00b3ffffjefes|R.,0,4,135812,0,560
348,Escarcha,Contrarresta a varios |C00b3ffffjefes|R congelándolos en el sitio y haciéndolos añicos con magia de Escarcha.,0,4,135846,0,560
349,Forajido,Un fugitivo despiadado que emplea sus facultades y su astucia para contrarrestar a varios |C00b3ffffjefes|R.,0,4,135340,0,560
350,Sutileza,Un acechador oscuro que surge de las sombras para asaltar y contrarrestar a varios |C00b3ffffjefes|R.,0,4,132320,0,560
351,Asesinato,Un maestro de venenos letal que contrarresta a varios |C00b3ffffjefes|R con brutales ataques con dagas.,0,4,236270,0,560
352,Sagrado,Un sanador versátil capaz de contrarrestar a varios |C00b3ffffjefes|R.,0,4,237542,0,560
353,Sombra,Usa magia de las Sombras siniestra y contrarresta a varios |C00b3ffffjefes|R.,0,4,136207,0,560
354,Disciplina,Usa magia para proteger a los aliados de recibir daño y contrarresta a varios |C00b3ffffjefes|R.,0,4,135940,0,560
355,Equilibrio,Puede tomar la forma de un poderoso lechúcico lunar que equilibra el poder de lo Arcano y de la magia de Naturaleza para contrarrestar a varios |C00b3ffffjefes|R.,0,4,136096,0,560
356,Feral,"Toma la forma de un gran felino para infligir daño mediante sangrados y mordeduras, lo que contrarresta a varios |C00b3ffffjefes|R.",0,4,132115,0,560
357,Restauración,Usa hechizos de Naturaleza poderosos para mantener con vida a los aliados y contrarrestar a varios |C00b3ffffjefes|R.,0,4,136041,0,560
358,Devastación,Un siniestro maestro de las gujas de guerra que usa el poder devastador de la magia vil para contrarrestar a varios |C00b3ffffjefes|R.,0,4,1247264,0,560
359,Venganza,"Abraza el demonio interior para incinerar a los enemigos, proteger a los aliados y contrarrestar a varios |C00b3ffffjefes|R.",0,4,1247265,0,560
