ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
29,Bosque de Argénteos,¡Ayuda al Alto Mando Renegado a conquistar el puerto de Gilneas para la Horda!,Iniciar misión,,,0,33561,0,3,236830,0,28568,0,250,250,0,0,21,33596,33561,1,0
30,Vashj'ir,"¡Únete a la flota invasora para tomar una nueva isla frente a la costa de la capital de la Alianza, Ventormenta!",Iniciar misión,,,0,33562,0,3,409551,0,27718,0,250,250,0,0,203,33597,33562,0,0
31,Monte Hyjal,"Los esbirros de Alamuerte han empezado a atacar el Árbol del Mundo. ¡Nuestros aliados, el Círculo Cenarion, necesitan tu ayuda!",Iniciar misión,,,0,33563,0,3,409547,0,27721,0,250,250,0,0,198,33598,33563,0,0
32,Infralar,¡Thrall y el Anillo de la Tierra necesitan tu ayuda para atacar el plano elemental de Infralar!,Iniciar misión,,,0,33564,0,3,409546,0,27722,0,250,250,0,0,207,33599,33564,0,0
33,Laderas de Trabalomas,¡Únete a la máquina de guerra de los Renegados y marcha hacia las Laderas de Trabalomas por la Horda!,Iniciar misión,,,0,33565,1,3,236779,0,28089,0,250,250,0,0,0,33600,33565,0,0
34,Los Baldíos del Norte,¡Se necesita tu ayuda para defender Los Baldíos del Norte contra jabaespines y centauros invasores!,Iniciar misión,,,0,33566,0,3,236717,0,28494,0,250,250,0,0,10,33601,33566,1,1
35,Azshara,¡Ayuda a rechazar a las fuerzas invasoras de la Alianza y a obtener Azshara por la gloria de la Horda!,Iniciar misión,,,0,33567,0,3,236714,0,28496,0,250,250,0,0,76,33602,33567,1,1
36,Las Mil Agujas,Únete a las fuerzas de la Horda para luchar contra los Tótem Siniestro renegados que dominan Las Mil Agujas.,Iniciar misión,,,0,33568,0,3,236848,0,28504,0,250,250,0,0,64,33603,33568,1,1
37,Tanaris,¡Ayuda a la Horda y al Cártel Pantoque a establecer su presencia en Tanaris antes de que lo haga la Alianza!,Iniciar misión,,,0,33569,0,3,236846,0,28509,0,250,250,0,0,71,33604,33569,1,0
38,Feralas,Ayuda a la Horda a enfrentarse a la Alianza y a los Tótem Siniestro para hacerse con el gran bosque de Feralas.,Iniciar misión,,,0,33570,0,3,236764,0,28510,0,250,250,0,0,69,33605,33570,1,1
39,Cráter de Un'Goro,Ayuda al personal de Expediciones Marshal mientras descubren los secretos del Cráter de Un'Goro.,Iniciar misión,,,0,33571,0,3,236850,0,28526,0,250,250,0,0,78,33606,33571,1,0
40,Silithus,Nuestros aliados de Cenarion necesitan tu ayuda en la batalla para rechazar al Martillo Crepuscular en Silithus.,Iniciar misión,,,0,33572,0,3,236829,0,28527,0,250,250,0,0,81,33607,33572,1,0
41,Sierra Espolón,Las fuerzas de la Horda en Sierra Espolón necesitan tu ayuda para hacer retroceder a los invasores de la Alianza y proteger a nuestra gente.,Iniciar misión,,,0,33573,0,3,236831,0,28532,0,250,250,0,0,65,33611,33573,1,0
42,Frondavil,¡El Círculo Cenarion solicita tu ayuda para arrebatar Frondavil a demonios y otras criaturas corruptas!,Iniciar misión,,,0,33574,0,3,236763,0,28542,0,250,250,0,0,77,33612,33574,1,0
43,Cuna del Invierno,Puede que Donova Cubilnevado haya descubierto la clave para acabar con la amenaza de los fúrbolgs Nevada de Cuna del Invierno de una vez por todas.,Iniciar misión,,,0,33575,0,3,236854,0,28545,0,250,250,0,0,83,33613,33575,1,0
44,Desolace,Los valientes guerreros orcos de la Horda necesitan tu ayuda en Desolace para vencer a los ejércitos de la Alianza y a demonios antiguos.,Iniciar misión,,,0,33576,0,3,236742,0,28548,0,250,250,0,0,66,33614,33576,1,0
45,Los Baldíos del Sur,"Con las recientes victorias de la Alianza en los Baldíos, nuestros enemigos amenazan con cortarnos las líneas de suministros. ¡Tenemos que detenerlos!",Iniciar misión,,,0,33577,0,3,236717,0,28549,0,250,250,0,0,199,33615,33577,1,0
46,Marjal Revolcafango,El Marjal Revolcafango está plagado de enemigos de muchas clases y las fuerzas de la Alianza que hay allí se están volviendo peligrosamente fuertes.,Iniciar misión,,,0,33578,0,3,236758,0,28554,0,250,250,0,0,70,33616,33578,1,1
47,Uldum,"Según los textos antiguos, Uldum alberga riquezas inimaginables y tesoros increíbles. ¡Reclámalos en nombre de la Horda!",Iniciar misión,,,0,33579,0,3,409550,0,28557,0,250,250,0,0,249,33617,33579,0,0
48,Tierras Fantasma,Se necesita tu ayuda para hacer retroceder a los innumerables invasores de la Plaga y ayudar a los Renegados a combatirla.,Iniciar misión,,,0,33580,0,3,236765,0,28560,0,250,250,0,0,95,33618,33580,1,0
49,Tierras Altas de Arathi,Las fuerzas de la Dama Oscura necesitan tu ayuda para extender el dominio de la Horda y hacer retroceder a la Alianza.,Iniciar misión,,,0,33581,0,3,236712,0,28572,0,250,250,0,0,14,33619,33581,1,1
50,Tierras del Interior,¡Los enanos Martillo Salvaje de las Tierras del Interior se han unido oficialmente a la Alianza y hay que derrotarlos!,Iniciar misión,,,0,33582,0,3,236780,0,28574,0,250,250,0,0,26,33620,33582,1,1
51,Tierras de la Peste del Oeste,Las fuerzas de la Alianza están avanzando hacia la ciudad en ruinas de Andorhal. ¡Detenlas antes de que afiancen allí su posición!,Iniciar misión,,,0,33583,0,3,236851,0,28575,0,250,250,0,0,22,33621,33583,1,1
52,Tierras de la Peste del Este,La Cruzada Argenta ha reforzado su presencia en las Tierras de la Peste del Este y necesita tu ayuda para consolidar sus victorias.,Iniciar misión,,,0,33584,0,3,236760,0,28577,0,250,250,0,0,23,33622,33584,1,1
53,Tierras Inhóspitas,La Alianza está desesperada por establecerse en las Tierras Inhóspitas. ¡Mantenlos a raya cueste lo que cueste!,Iniciar misión,,,0,33585,0,3,236716,0,28580,0,250,250,0,0,15,33623,33585,1,0
54,La Garganta de Fuego,Los Mano Destrozada informan de que parece que los enanos Hierro Negro de La Garganta de Fuego se están preparando para la guerra.,Iniciar misión,,,0,33586,0,3,236815,0,28581,0,250,250,0,0,32,33624,33586,1,0
55,Las Estepas Ardientes,"El hijo de Eitrigg, Ariok, necesita tu ayuda para detener los ataques de los orcos Roca Negra.",Iniciar misión,,,0,33587,0,3,236734,0,28667,0,250,250,0,0,36,33625,33587,1,0
56,Las Tierras Devastadas,"Okrilla, comandante de las tropas de la Horda en el Bastión Machacamiedo, solicita tu ayuda para defender la avanzada contra ogros rebeldes.",Iniciar misión,,,0,33588,0,3,236720,0,28671,0,250,250,0,0,17,33629,33588,1,0
57,Pantano de las Penas,Convence al barón mercante Brochargento de que siga suministrando a la Horda con armas y munición.,Iniciar misión,,,0,33589,0,3,236720,0,28677,0,250,250,0,0,51,33630,33589,1,0
58,Norte de la Vega de Tuercespina,El comandante del Norte de la Vega de Tuercespina solicita tu ayuda para mantener las rutas de suministros abiertas.,Iniciar misión,,,0,33591,0,3,236844,0,28688,0,250,250,0,0,50,33631,33591,1,0
59,El Cabo de Tuercespina,Nuestras fuerzas del Cabo de Tuercespina necesitan tu ayuda para lidiar con los piratas y los nagas que plagan la jungla.,Iniciar misión,,,0,33592,0,3,236844,0,28704,0,250,250,0,0,210,33632,33592,1,0
60,Terrallende,Tus habilidades son necesarias para combatir la presencia de la Legión Ardiente en lo que queda de Terrallende.,Iniciar misión,,,0,33593,0,3,236813,0,28705,0,250,250,0,0,100,33633,33593,0,0
61,Rasganorte,"La Ofensiva Grito de Guerra, en Rasganorte, necesita tu ayuda para superar la amenaza continua de la Plaga de no-muertos.",Iniciar misión,,,0,33594,0,3,236812,0,28711,0,250,250,0,0,114,33634,33594,0,0
62,Tierras Altas Crepusculares,¡El Jefe de Guerra necesita tu ayuda para preparar un ataque contra las Tierras Altas Crepusculares!,Iniciar misión,,,0,33595,0,3,409549,0,28717,0,250,250,0,0,241,33635,33595,0,0
63,Montañas Crestagrana,Las fuerzas de la Alianza en las Montañas Crestagrana no dan abasto y necesitan tu ayuda.,Iniciar misión,,,0,33637,0,3,236814,0,28563,0,250,250,0,0,49,33638,33637,1,0
64,Tierras del Interior,Nuestros nuevos hermanos de la Alianza necesitan tu ayuda para repeler la agresiva ofensiva de la Horda en su querida tierra.,Iniciar misión,,,0,33639,0,3,236780,0,26542,0,250,250,0,0,26,33640,33639,1,0
65,Páramos de Poniente,"La tasa de criminalidad en los Páramos de Poniente se ha disparado a medida que la gente pelea por refugio y comida. Si quieres ayudar a la Alianza, podrías empezar por ahí.",Iniciar misión,,,0,33641,0,3,236852,0,28562,0,250,250,0,0,52,33642,33641,1,0
66,Bosque del Ocaso,¡Los ciudadanos del Bosque del Ocaso necesitan tu ayuda desesperadamente.,Iniciar misión,,,0,33643,0,3,236757,0,28564,0,250,250,0,0,47,33644,33643,1,0
67,Vashj'ir,¡Hay que responder con presteza y fuerza a los recientes ataques de la Horda contra nuestros barcos mercantes frente a las costas del Puerto de Ventormenta!,Iniciar misión,,,0,33645,0,3,409551,0,27724,0,250,250,0,0,203,33646,33645,0,0
68,Monte Hyjal,Se necesita tu ayuda en el Monte Hyjal. ¡El Círculo Cenarion nos informa de que los esbirros de Alamuerte han iniciado una ofensiva de destrucción contra el Árbol del Mundo!,Iniciar misión,,,0,33648,0,3,409547,0,27726,0,250,250,0,0,198,33649,33648,0,0
69,Infralar,¡El Anillo de la Tierra necesita tu ayuda! ¡Informan de que el plano elemental de Infralar amenaza con tomar nuestro mundo y destruir toda vida en Azeroth!,Iniciar misión,,,0,33650,0,3,409546,0,27727,0,250,250,0,0,207,33651,33650,0,0
70,Costa Oscura,La gente de Lor'danel necesita tu ayuda para que asegures su ciudad contra el Martillo Crepuscular.,Iniciar misión,,,0,33652,0,3,236739,0,28490,0,250,250,0,0,62,33653,33652,1,0
71,Vallefresno,¡No podemos permitir que continúe la agresión de la Horda en Vallefresno! Repele a los invasores y restaura el bosque sagrado.,Iniciar misión,,,0,33657,0,3,236713,0,28492,0,250,250,0,0,63,33658,33657,1,1
72,Las Mil Agujas,Las centinelas de Las Mil Agujas necesitan tu ayuda para rechazar a los asaltantes Tótem Siniestro que controlan la zona.,Iniciar misión,,,0,33659,0,3,236848,0,28503,0,250,250,0,0,64,33660,33659,1,1
73,Tanaris,La Alianza necesita tu ayuda para ganar las concesiones del barón local y acceder a los valiosos recursos de la zona.,Iniciar misión,,,0,33661,0,3,236846,0,28507,0,250,250,0,0,71,33662,33661,1,0
74,Feralas,La fuerzas de la Alianza en Feralas necesitan tu ayuda para superar a nuestros enemigos: la Horda y los Tótem Siniestro.,Iniciar misión,,,0,33663,0,3,236764,0,28511,0,250,250,0,0,69,33664,33663,1,1
75,Cráter de Un'Goro,La Alianza necesita que ayudes a Expediciones Marshal a descubrir los secretos del Cráter de Un'Goro.,Iniciar misión,,,0,33665,0,3,236850,0,28525,0,250,250,0,0,78,33666,33665,1,0
76,Silithus,Nuestros aliados del Círculo Cenarion solicitan tu ayuda en Silithus para frenar la arremetida del Martillo Crepuscular.,Iniciar misión,,,0,33667,0,3,236829,0,28528,0,250,250,0,0,81,33668,33667,1,0
77,Desolace,"Los valientes soldados de Desolace están asediados por demonios y por los ejércitos de la Horda, y necesitan tu ayuda.",Iniciar misión,,,0,33669,0,3,236742,0,28531,0,250,250,0,0,66,33670,33669,1,0
78,Sierra Espolón,¡Las fuerzas de la Horda se preparan para tomar Sierra Espolón y hay que detenerlas!,Iniciar misión,,,0,33671,0,3,236742,0,28539,0,250,250,0,0,65,33672,33671,1,0
79,Frondavil,El Santuario Esmeralda solicita tu ayuda para rescatar Frondavil de las influencias demoníacas que gobiernan el bosque.,Iniciar misión,,,0,33673,0,3,236763,0,28543,0,250,250,0,0,77,33675,33673,1,0
80,Cuna del Invierno,"Donova Cubilnevado, en Cuna del Invierno, solicita tu ayuda para superar la amenaza de los fúrbolgs Nevada.",Iniciar misión,,,0,33676,0,3,236854,0,28544,0,250,250,0,0,83,33677,33676,1,0
81,Los Baldíos del Sur,Los soldados de la Alianza han hecho tremendos avances en Los Baldíos del Sur. ¡Te necesitan para consolidar su victoria!,Iniciar misión,,,0,33678,0,3,236717,0,28550,0,250,250,0,0,199,33679,33678,1,0
82,Marjal Revolcafango,"Debes ayudar a Calia Castilla, del IV:7, a descubrir lo que amenaza a Theramore tanto en la ciudad como más allá de sus muros.",Iniciar misión,,,0,33680,0,3,236758,0,28552,0,250,250,0,0,70,33681,33680,1,1
83,Uldum,¡Sé uno de los primeros en entrar en la gloriosa Uldum y reclamar sus tesoros por el honor de la Alianza!,Iniciar misión,,,0,33682,0,3,409550,0,28558,0,250,250,0,0,249,33683,33682,0,0
84,Isla Bruma de Sangre,La gente de Bruma de Sangre necesita tu ayuda para lidiar con los traicioneros elfos de sangre y con las peligrosas criaturas que hay sueltas por la isla.,Iniciar misión,,,0,33684,0,3,236721,0,28559,0,250,250,0,0,106,33685,33684,1,0
85,Los Humedales,"Tras la destrucción del Cataclismo, Los Humedales se vieron invadidos por bestias indómitas, asaltantes orcos y salvajes gnolls.",Iniciar misión,,,0,33686,0,3,236853,0,28565,0,250,250,0,0,56,33687,33686,1,0
86,Loch Modan,La destrucción de la Presa de las Tres Cabezas tiene a los enanos montaraces contra las cuerdas. ¡Necesitan refuerzos desesperadamente!,Iniciar misión,,,0,33688,0,3,236808,0,28567,0,250,250,0,0,48,33689,33688,1,0
87,Tierras Altas de Arathi,Se necesita tu ayuda en las Tierras Altas de Arathi. ¡El honor ancestral de Stromgarde debe ser reivindicado!,Iniciar misión,,,0,33690,0,3,236712,0,28573,0,250,250,0,0,14,33691,33690,1,0
88,Tierras de la Peste del Oeste,"A la vista de nuestras anteriores victorias en Andorhal, los Renegados han decidido lanzar un contraataque. Se necesita tu ayuda para rechazar a la Plaga y a la Horda y reclamar la perdida Andorhal, en las Tierras de la Peste del Oeste.",Iniciar misión,,,0,33692,0,3,236851,0,28576,0,250,250,0,0,22,33693,33692,1,1
89,Tierras de la Peste del Este,La Cruzada Argenta necesita tu ayuda para recuperar las Tierras de la Peste del Este de las manos de la Plaga.,Iniciar misión,,,0,33694,0,3,236760,0,28578,0,250,250,0,0,23,33695,33694,1,0
90,Tierras Inhóspitas,Se requiere tu ayuda para examinar el daño causado por Alamuerte y la disposición de las tropas de la Horda en las Tierras Inhóspitas.,Iniciar misión,,,0,33696,0,3,236716,0,28579,0,250,250,0,0,15,33697,33696,1,0
91,La Garganta de Fuego,El IV:7 informa de que los enanos Hierro Negro de La Garganta de Fuego se están preparando para atacar. ¡Detenlos antes de que sea demasiado tarde!,Iniciar misión,,,0,33698,0,3,236815,0,28582,0,250,250,0,0,32,33699,33698,1,0
92,Las Estepas Ardientes,¡Se necesita tu ayuda urgentemente para poner fin a la amenaza de los orcos Roca Negra en Las Estepas Ardientes!,Iniciar misión,,,0,33700,0,3,236734,0,28666,0,250,250,0,0,36,33701,33700,1,0
93,Las Tierras Devastadas,¡La guarnición de Nethergarde necesita urgentemente tu ayuda para detener el avance de la Horda en Las Tierras Devastadas!,Iniciar misión,,,0,33702,0,3,236720,0,28673,0,250,250,0,0,17,33703,33702,1,0
94,Pantano de las Penas,"¡La Alianza necesita que asegures el suministro constante de munición del barón mercante Brochargento, en el Pantano de las Penas!",Iniciar misión,,,0,33704,0,3,236845,0,28675,0,250,250,0,0,51,33705,33704,1,0
95,Norte de la Vega de Tuercespina,"Años después de la traición del coronel Kurzen contra Ventormenta, su destino sigue siendo un misterio. Ayuda a los supervivientes a descubrir qué pasó con el coronel.",Iniciar misión,,,0,33706,0,3,236844,0,28699,0,250,250,0,0,224,33707,33706,1,0
96,El Cabo de Tuercespina,"La expedición de la Liga de Expedicionarios, en el Cabo de Tuercespina, necesita tu ayuda para proteger su excavación y sus descubrimientos de los ogros que merodean por la zona.",Iniciar misión,,,0,33708,0,3,236844,0,28702,0,250,250,0,0,210,33709,33708,1,0
97,Terrallende,¡Las fuerzas expedicionarias solicitan tu ayuda para superar a los ejércitos demoníacos de la Legión Ardiente que realizan su invasión desde Terrallende!,Iniciar misión,,,0,33710,0,3,236813,0,28708,0,250,250,0,0,100,33713,33710,0,0
98,Rasganorte,¡La Expedición de Denuedo necesita tu ayuda en Rasganorte para mantener a las fuerzas de la Plaga bajo control y proteger las tierras civilizadas!,Iniciar misión,,,0,33712,0,3,236812,0,28709,0,250,250,0,0,113,33713,33712,0,0
99,Tierras Altas Crepusculares,El rey Wrynn requiere un héroe de confianza y con experiencia para una misión de la máxima importancia.,Iniciar misión,,,0,33715,0,3,409549,0,28716,0,250,250,0,0,241,33716,33715,0,0
100,Pandaria,¡Preséntate en el Fuerte Grommash para jurar lealtad al nuevo Jefe de Guerra!,Iniciar misión,,,0,33727,0,3,652174,0,29611,0,250,250,0,0,371,33728,33727,0,0
101,Valle de los Cuatro Vientos,Los lugareños hablan de un poderoso monje pandaren que viaja hacia el Valle de los Cuatro Vientos. ¿Podrás ganártelo como aliado?,Iniciar misión,,,0,33730,0,3,618317,0,38935,0,250,250,0,0,376,33731,33730,0,0
102,Cima Kun-Lai,Los supervivientes de la batalla del Bosque de Jade se han dirigido a la Cima Kun-Lai y necesitan tu ayuda desesperadamente.,Iniciar misión,,,0,33735,0,3,617832,0,38936,0,250,250,0,0,379,33736,33735,0,0
103,Estepas de Tong Long,El Shadopan está preparando una incursión en las Estepas de Tong Long a través de la gran muralla. ¡Ayúdalos a llevar a cabo este temerario asalto!,Iniciar misión,,,0,33738,0,3,618796,0,39127,0,250,250,0,0,388,33739,33738,0,0
104,Desierto del Pavor,El Shadopan de la gran muralla pide refuerzos contra las fuerzas mántides del Desierto del Pavor. ¡Necesitan tu ayuda!,Iniciar misión,,,0,33740,0,3,624970,0,31000,0,250,250,0,0,422,33741,33740,0,0
105,Valle de la Flor Eterna,"¡Están atacando el Valle de la Flor Eterna! El príncipe Anduin Wrynn solicita tu ayuda en el Templo del Tigre Blanco, en la Cima Kun-Lai, para convencer a los habitantes de Pandaria de que permitan el acceso de forasteros al Valle para poder ayudar en tiempos de necesidad.",Iniciar misión,,,0,33743,0,3,618798,0,31392,0,250,250,0,0,390,33744,33743,0,0
106,Valle de la Flor Eterna,Están atacando el Valle de la Flor Eterna. El caminasol Dezco solicita tu ayuda en el Templo del Tigre Blanco.,Iniciar misión,,,0,33745,0,3,618798,0,31393,0,250,250,0,0,390,33746,33745,0,0
107,Draenor,"El archimago Khadgar, héroe de la Segunda Guerra, está reuniendo a los más fuertes de Azeroth para atravesar el Portal Oscuro.",Iniciar misión,,¡Ayuda al archimago Khadgar a luchar contra la Horda de Hierro y cerrar el Portal Oscuro en la Selva de Tanaan!,0,33747,0,3,1048305,0,34398,0,250,250,0,0,577,33748,33747,0,0
108,Draenor,"El archimago Khadgar, héroe de la Segunda Guerra, está reuniendo a los más fuertes de Azeroth para atravesar el Portal Oscuro.",Iniciar misión,,¡Ayuda al archimago Khadgar a luchar contra la Horda de Hierro y cerrar el Portal Oscuro en la Selva de Tanaan!,0,34668,0,3,1048305,0,34398,0,250,250,0,0,577,33713,34668,0,0
109,Gorgrond,"Comandante, Durotan solicita ayuda para llevar un pequeño grupo de asalto a Gorgrond y lanzar un ataque contra el bastión de la Horda de Hierro.",Iniciar misión,,,0,33751,0,3,1046803,0,35557,0,250,250,0,0,543,33752,33751,0,0
110,Gorgrond,"Comandante, Yrel y Maraad necesitan ayuda para dirigir un pequeño equipo de asalto hasta Gorgrond e iniciar un contraataque contra el bastión de la Horda de Hierro en la zona.",Iniciar misión,,,0,33753,0,3,1046803,0,35556,0,250,250,0,0,543,33754,33753,0,0
111,Talador,"La Horda de Hierro ha llegado a Talador y pretende afianzarse en ese territorio central. Comandante, necesitan tus tropas.",Iniciar misión,,,0,33755,0,3,1060985,0,36953,0,250,250,0,0,535,33756,33755,0,0
112,Cumbres de Arak,Las Cumbres de Arak están sumidas en guerra y rebelión. Los exiliados de los arakkoa están huyendo en tropel y podrían ser unos aliados muy valiosos.,Iniciar misión,,,0,33757,0,3,1060981,0,36951,0,250,250,0,0,542,33758,33757,0,0
113,Cumbres de Arak,"Comandante, las Cumbres de Arak están sumidas en guerra y rebelión. Los exiliados de los arakkoa están huyendo en tropel y podrían ser unos aliados muy valiosos.",Iniciar misión,,,0,33759,0,3,1060981,0,36951,0,250,250,0,0,542,33760,33759,0,0
114,Talador,"La Horda de Hierro ha llegado a Talador y pretende afianzarse en ese territorio central. Comandante, necesitan tus tropas.",Iniciar misión,,,0,33761,0,3,1060985,0,34676,0,250,250,0,0,535,33762,33761,0,0
115,Nagrand,"Thrall ha solicitado ayuda para establecer una posición en Nagrand, hogar de los temibles clanes Grito de Guerra y Filo Ardiente.",Iniciar misión,,,0,33765,0,3,1032150,0,36952,0,250,250,0,0,550,33766,33765,0,0
116,Nagrand,"La vindicadora Yrel ha solicitado ayuda para establecer una posición en Nagrand, hogar de los temibles clanes Grito de Guerra y Filo Ardiente.",Iniciar misión,,,0,33767,0,3,1032150,0,34674,0,250,250,0,0,550,33768,33767,0,0
117,¡Prepárate para la invasión!,El Jefe de Guerra Vol'jin ha venido a tu ciudadela para discutir el plan de invasión de la Selva de Tanaan. ¿Están listas tus tropas?,Iniciar misión,,Habla con el Jefe de Guerra Vol'jin en tu ciudadela para planear la invasión de la Selva de Tanaan.,0,33769,0,3,1048305,0,38567,0,250,250,0,0,543,33770,33769,0,0
118,Cuenca de Arathi,Enfréntate a los jugadores de la Horda por el control de la Cuenca de Arathi y de todos sus recursos en este campo de batalla.,Unirse a la lucha,,,5,33772,1,4,236712,0,0,3,10,10,0,0,0,34691,33772,1,0
119,¡Prepárate para la invasión!,El rey Varian ha venido a tu ciudadela para discutir el plan de invasión de la Selva de Tanaan. ¿Están listas tus tropas?,Iniciar misión,,Habla con el rey Varian Wrynn en tu ciudadela para planear la invasión de la Selva de Tanaan.,0,33771,0,3,1048305,0,38253,0,250,250,0,0,543,33773,33771,0,0
120,Cavernas de Brazanegra,Este antiguo templo de los elfos de la noche ha sido invadido por el Martillo Crepuscular. ¡Derrótalos antes de que despierten horrores innombrables de sus profundidades!,Unirse a un grupo,,,6,33775,0,1,236436,10,0,0,90,90,0,0,0,33809,33775,0,0
123,Mazmorras de Ventormenta,Los prisioneros de las Mazmorras de Ventormenta están intentando escapar. ¡Detenlos!,Unirse a un grupo,,,6,33806,0,1,134163,12,0,0,90,90,0,0,0,33810,33806,0,0
124,Gnomeregan,"Adéntrate en la irradiada capital de Gnomeregan para exterminar a la plaga de troggs, gnomos parias y terrores tecnológicos.",Unirse a un grupo,,,6,33807,0,1,236424,14,0,0,90,90,0,0,0,33811,33807,0,0
125,Cámaras Escarlata,Los guerreros más fieros de la Cruzada Escarlata están reuniendo un ejército en las Cámaras Escarlata. Derrótalos antes de que puedan lanzar la ofensiva.,Unirse a un grupo,,,6,33808,0,1,133154,163,0,0,90,90,0,0,0,33813,33808,0,0
126,Monasterio Escarlata,"Ataca el Monasterio Escarlata, fortaleza de la Cruzada Escarlata, y ajusticia a los zelotes y líderes que hay en su interior.",Unirse a un grupo,,,6,33814,0,1,135955,164,0,0,90,90,0,0,0,33815,33814,0,0
127,Maraudon,"Adéntrate en las cuevas de cristal de Maraudon, donde dicen los rumores que se ha establecido una presencia demoníaca.",Unirse a un grupo,,,6,33817,0,1,136345,272,0,0,90,90,0,0,0,33818,33817,0,0
128,Horado Rajacieno,"Adéntrate en el espinoso nido de Horado Rajacieno, guarida y fortaleza de los jabaespines.",Unirse a un grupo,,,6,33819,0,1,236405,16,0,0,90,90,0,0,0,33820,33819,0,0
129,Gruta de la Espora Fétida,Adéntrate en la subterránea Gruta de la Espora Fétida para purgar la corrupción que se ha apoderado de las raíces de Maraudon.,Unirse a un grupo,,,6,33821,0,1,136345,26,0,0,90,90,0,0,0,33818,33821,0,0
130,Cascadas del Canto de la Tierra,Se necesita un héroe que termine con la corrupción que desencadenaron la princesa Theradras y sus esbirros en el interior de las cuevas de Maraudon.,Unirse a un grupo,,,6,33822,0,1,136345,273,0,0,90,90,0,0,0,33818,33822,0,0
131,Uldaman,"Explora Uldaman, la ciudad en ruinas de los antiguos titanes, plagada de multitud de creaciones fallidas y tesoros magníficos.",Unirse a un grupo,,,6,33823,0,1,236401,22,0,0,90,90,0,0,0,33824,33823,0,0
132,Barrio Alabeo,Acaba con los espíritus antiguos y los habitantes corruptos que infestan el ala este de las ruinas de La Masacre.,Unirse a un grupo,,,6,33825,0,1,136333,34,0,0,90,90,0,0,0,33826,33825,0,0
133,Scholomance,"Se necesita un héroe para hacer frente a los temibles nigromantes y a sus creaciones no-muertas en su escuela de conocimiento, Scholomance.",Unirse a un grupo,,,6,33827,0,1,135974,2,0,0,90,90,0,0,0,33828,33827,0,0
134,Jardines de la Capital,La obsesión de los elfos por recuperar su inmortalidad desencadenó una oscura maldición. Adéntrate en las ruinas de La Masacre y ponle fin.,Unirse a un grupo,,,6,33829,0,1,136333,36,0,0,90,90,0,0,0,33830,33829,0,0
