ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
19,Mordisco abrasador,"Muerde al enemigo más cercano con una mandíbula de llamas, lo que inflige $s1 p. de daño de Fuego.",4,0,0,4,236167
20,Tirar piedra,Molepiedra lanza una piedra del pecado que se hace trizas e inflige $s1 p. de daño físico a todos los enemigos al alcance.,1,0,0,1,236399
21,Espíritus de rejuvenecimiento,Kaletar sana $s1 p. a todos los aliados.,4,4,0,1,1022944
22,Hambre implacable,"Ayeleth drena el ánima de todos los enemigos adyacentes, lo que les inflige $s1 p. de daño de las Sombras y $s2 p. de daño extras cada ronda.",3,2,0,32,460700
23,DNT JasonTest Taunt Spell,Provocar,0,2,0,0,0
24,Lanza brillante,"Teliah potencia su lanza, lo que inflige $s1 p. de daño Sagrado al enemigo más lejano y sana $s2 p. al aliado más cercano.",2,0,0,2,1508065
25,Puños giratorios,"Kythekios pega puñetazos de forma sucesiva y rápida a todos los enemigos al alcance cuerpo a cuerpo, lo que les inflige $s1 p. de daño Sagrado y hace que se potencie para infligir un $s2% de daño extra.",2,3,0,2,2065583
26,Poción de Physiker,"Telethakas vierte una poción por la garganta del aliado más cercano, lo que lo sana $s1 p. y aumenta su salud máxima $s2 p.",3,2,0,8,236882
27,XX - Test - Physical,,0,0,0,1,1059120
28,XX - Test - Melee - Holy,,0,0,0,2,0
29,XX - Test - Melee - Fire,,0,0,0,4,0
30,XX - Test - Melee - Nature,,0,0,0,8,0
31,XX - Test - Melee - Frost,,0,0,0,16,0
32,XX - Test - Melee - Shadow,,0,0,0,32,0
33,XX - Test - Melee - Arcane,,0,0,0,64,0
34,XX - Test - Ranged - Physical,,0,0,0,1,0
35,XX - Test - Ranged - Holy,,0,0,0,2,0
36,XX - Test - Ranged - Fire,,0,0,0,4,0
37,XX - Test - Ranged - Nature,,0,0,0,8,0
38,XX - Test - Ranged - Frost,,0,0,0,16,0
39,XX - Test - Ranged - Shadow,,0,0,0,32,0
40,XX - Test - Ranged - Arcane,,0,0,0,64,0
41,Arremetida con bolsa,"El contrabandista arremete con su bolsa, lo que inflige daño a todos los enemigos adyacentes.",3,0,0,1,133634
42,JasonTest Passive,,0,0,0,0,0
43,Parasitar ánima,"Absorbe ánima del enemigo más lejano para apropiártela, lo que inflige $s1 p. de daño de las Sombras al enemigo y te sana $s2 p.",1,0,0,32,136212
44,Puñalada doble,"Apuñala al enemigo más cercano dos veces, lo que inflige $s1 p. de daño físico con el primer cuchillo y $s2 p. de daño físico con el segundo.",3,0,0,1,333546
45,Succionar alma,Inflige $s1 p. de daño Arcano al enemigo más alejado y se sana $s2 p.,2,0,0,64,136211
46,Escudo del mañana,La falange recibe un 10% menos de daño y protege a todos los aliados de ataque a distancia de la misma manera.,2,1,0,2,517159
47,Aura protectora,"Draven usa las alas para escudarse a sí mismo y a todos sus aliados, lo que reduce un 20% todo el daño recibido.",0,0,0,32,2182687
48,Andar de las Sombras,Nadjia evita que puedan seleccionarla como objetivo y se sana $s2 p.,4,1,0,32,451170
49,Desangramiento,"Theotar despoja de sangre a todos los enemigos a distancia, lo que aumenta un $s1% el daño que reciben.",4,4,0,32,999949
50,Golpe de alabarda,"El alabardero corta con su arma al enemigo más lejano, lo que inflige $s1 p. de daño físico.",3,0,0,1,135576
51,Tormenta de huesos,Gira sobre sí misma e inflige $s1 p. de daño de las Sombras a todos los enemigos al alcance cuerpo a cuerpo.,5,0,0,32,1535071
52,Canción de peste,"Grita a los enemigos al alcance, lo que inflige $s1 p. de daño de Naturaleza cada ronda durante 4 rondas.",5,4,0,8,136147
53,Trampa de zarzas,"Unos zarcillos sinuosos atrapan a todos los enemigos, lo que les inflige $s1 p. de daño de Naturaleza y reduce un 20% su daño en rondas alternativas.",6,6,0,8,1535071
54,Sombras cortantes,"Rahel rebana alegremente al enemigo más cercano y lanza una daga al enemigo más lejano, lo que inflige $s1 p. de daño de las Sombras a ambos.",3,0,0,32,1455921
55,Saludo educado,"Cabeza Pétrea sonríe y aplasta con educación a todos los enemigos al alcance cuerpo a cuerpo, lo que inflige $s1 p. de daño físico.",4,0,0,1,236550
56,Espejo de tormento,"Simone empuña su espejo con precisión, lo que inflige $s1 p. de daño Arcano al enemigo más alejado.",1,0,0,64,458243
57,Lección de etiqueta,"Bogdan le recuerda al enemigo más cercano sus modales, lo que inflige $s1 p. de daño de las Sombras durante los siguientes tres turnos.",5,3,0,32,1544136
58,Rompecabezas,"Sibila Perdida hace chocar las cabezas de todos los enemigos adyacentes, lo que inflige $s1 p. de daño físico.",2,0,0,1,132094
59,Espejos de pesar,"Vulca invoca el poder de la pérdida, lo que inflige $s1 p. de daño Arcano a todos los enemigos a su alcance.",3,0,0,64,1020341
60,Flema de ácido,Escupe ácido al enemigo más lejano y le inflige $s1 p. de daño de Naturaleza.,2,0,0,8,136007
61,Machaque mandibular,Machaca al enemigo más cercano y le inflige $s1 p. de daño de Naturaleza.,4,0,0,8,1508493
62,Cornada,"Apuñala cuerpo a cuerpo a todos los enemigos con sus astas, lo que inflige $s1 p. de daño de Naturaleza.",3,0,0,8,454039
63,Graznido sónico,Lanza un atronador chillido que inflige $s1 p. de daño de Naturaleza a todos los enemigos y reduce un 20% su daño durante dos rondas.,5,2,0,8,133707
64,Retumbo enorme,"Golpea el suelo con su caparazón, lo que inflige $s1 p. de daño de Naturaleza a todos los enemigos.",2,0,0,8,451165
65,Duda persistente,Mordisquea al enemigo más cercano y le inflige $s1 p. de daño de las Sombras.,2,0,0,32,1398088
66,Embate de goliat,"Machaca a un enemigo cercano, lo que inflige $s1 p. de daño de las Sombras a él y un enemigo que tenga detrás.",1,0,0,32,132323
67,Golpe de brinco,"Salta y golpea al enemigo más lejano con una lanza de sombras, lo que inflige $s1 p. de daño de las Sombras.",3,0,0,32,376832
68,Atropello de brillapezuña,"Golpea a todos los enemigos al alcance cuerpo a cuerpo, lo que inflige $s1 p. de daño Sagrado y reduce un 80% su daño durante una ronda.",3,1,1,2,132368
69,DNT JasonTest Ability Spell2,"DNT Test test  Effect 0 Attack points $s0, Effect 1 Attack points % $s1, Effect 2 Flat points $s2, Effect 3 Flat points % $s3",3,2,0,0,461809
70,DNT JasonTest Spell Tooltip,DNT test test test,0,0,0,0,0
71,Vides revitalizadoras,Sana $s1 p. al aliado más cercano.,2,0,0,8,134413
72,Golpe resonador,Hala golpea al enemigo más cercano y le inflige $s1 p. de daño Sagrado. La fuerza del golpe genera una onda de choque secundaria que inflige $s2 p. de daño Sagrado a todos los enemigos al alcance.,4,0,0,2,135891
73,Rayo de purificación,"Molako purifica a todos los enemigos en una línea, lo que inflige $s1 p. de daño Sagrado.",2,0,0,2,135949
74,Reconfiguración: Defensa,"Ispiron se reconfigura y reasigna sus recursos para protegerse, lo que reduce un 40% todo el daño recibido e infligido durante 3 rondas.",5,3,0,2,1405810
75,Salto de larión,"Nemea recluta un larión para que se una a la batalla, lo que inflige $s1 p. de daño físico al enemigo más lejano.",2,0,0,1,3155392
76,Incursión de falince,"Nemea recluta un falince para que se una a la batalla, lo que inflige $s1 p. de daño Sagrado al enemigo más lejano.",3,0,0,2,3061647
77,Pociones de penúltimo poder,"Sika reparte pociones al grupo, lo que aumenta su daño en $s1 p. de daño Sagrado durante 3 rondas.",5,3,0,2,134749
78,Rajar,"Clora da un tajo a todos los enemigos al alcance cuerpo a cuerpo, lo que inflige $s1 p. de daño Sagrado.",1,0,0,2,132338
79,Nova Sagrada,Kosmas emite un estallido de Luz que inflige $s1 p. de daño Sagrado a todos los enemigos y sana $s2 p. a los aliados.,2,0,0,2,135922
80,Choque del alba,"La luz de Apolon incendia al enemigo más lejano, lo que inflige $s1 p. de daño de Fuego y $s2 p. de daño de Fuego durante las 2 siguientes rondas.",3,2,0,4,236216
81,Reconfiguración: Reflejar,Bron se reconfigura y se rodea de bandas luminosas que infligen $s1 p. de daño Sagrado a todo el que le ataque durante las 3 siguientes rondas.,5,3,0,2,461858
82,Maza en mano,"La determinación (y la maza) de Kleia causan estragos entre los enemigos, lo que inflige $s1 p. de daño físico a todo el que la ataque.",0,0,0,1,3054888
83,Liderar la carga,"Kleia carga hacia el combate, lo que inflige $s1 p. de daño físico a todos los enemigos adyacentes.",3,0,0,1,132337
84,Núcleo de orbe errante chispeante,"Mikanikos ciega a todos los enemigos durante 2 rondas, lo que reduce un 100% su daño. No se lanza al inicio del combate.",4,2,1,64,1990984
85,Plumaje resistente,"Mikanikos mejora la durabilidad del aliado más cercano, lo que reduce un 50% el daño que recibe durante 2 rondas.",3,2,1,2,1596903
86,[PH]Placeholder Punch,[PH] Powerfully punches the nearest enemy for $s1 Physical damage.,2,0,0,1,2447782
87,Duda desafiada,"Pelagos se enfrenta a sus miedos y lanza Luz al rostro de sus enemigos, lo que inflige $s1 p. de daño Sagrado a todos los enemigos al alcance.",2,0,0,2,132351
88,Meditación de combate,"Pelagos medita, lo que aumenta un 30% su daño y provoca un Recuerdo pesaroso a todos los enemigos, lo que inflige $s2 p. de daño Sagrado.",3,3,0,2,3528283
89,Trampa de erizos con púas,La trampa de erizos de Niya inflige $s1 p. de daño de Naturaleza al enemigo más lejano cada turno durante 2 turnos.,4,2,0,8,132309
90,Hierbas vigorizadoras,"Niya vigoriza a los aliados adyacentes, lo que aumenta un 20% el daño que infligen.",0,0,0,8,960671
91,Polvo cegador,Aladichosa modifica el daño que inflige el enemigo más lejano $s1 p. durante 3 rondas.,4,3,0,8,1387618
92,Tormento de tramposo,Hojanoche inflige $s1 p. de daño de las Sombras a todos los enemigos a su alcance durante 2 rondas.,2,2,0,32,1396977
93,Semilla parasitante,"Karynmwylyann extrae fuerza del enemigo más cercano, le inflige $s1 p. de daño de Naturaleza y se sana $s2 p.",3,0,0,8,464030
94,Lanza de esporas de hielo,Chalkyth raja a todos los enemigos al alcance cuerpo a cuerpo con su lanza y les implanta una espora de hielo que inflige $s1 p. de daño de Escarcha cada ronda durante 3 rondas.,4,3,0,16,135127
95,Golpe de luz estelar,"Lloth'wellyn invoca el poder de las estrellas, lo que inflige $s1 p. de daño Arcano al enemigo más lejano y $s2 p. de daño Arcano a todos los enemigos a su alcance.",3,0,0,64,651082
96,Enjambre de insectos,"Yira'lya invoca a un enjambre de insectos que atormenta al enemigo más lejano, lo que le inflige $s1 p. de daño de Naturaleza y reduce un 30% su daño durante 2 rondas.",4,2,0,8,136045
97,Flechas deslumbrantes,Kota lanza un aluvión de flechas que inflige $s1 p. de daño físico en un cono que emana de su enemigo más cercano.,2,1,0,1,133580
98,Descarga de ánima,"Sha'lor golpea al enemigo más lejano con ánima moldeada, lo que inflige $s1 p. de daño Arcano.",1,0,0,64,1391777
99,Irrupción,"Te'zan rompe y rasga con los dientes, lo que inflige $s1 p. de daño de Naturaleza a todos los enemigos al alcance cuerpo a cuerpo.",3,1,0,9,1027879
100,Corazón del bosque,Qadarin se sana $s1 p. de Naturaleza a sí mismo.,1,0,0,0,136081
101,Semilla de corazón asfixiador,"La vigía Floravíspera implanta una semilla en el enemigo más cercano, lo que inflige $s1 p. de daño de Naturaleza y aumenta el daño recibido un 20% durante 3 rondas.",4,3,0,16,960689
102,Toque del bosque,"Las ramas de Groonoomcrooek dan latigazos con el viento, lo que inflige $s1 p. de daño de Naturaleza a todos los enemigos en una línea.",2,0,0,8,133749
103,Gregario,Tejesueños duplica el daño de todos los aliados durante 2 rondas.,4,2,0,8,237573
104,Cuidador de vainas,"Sana $s1 p. a un aliado adyacente, pero reduce su daño un 10% durante la siguiente ronda.",1,1,0,8,656440
105,Defender el frente,Korayn y sus aliados reciben un 10% menos de daño.,0,0,0,1,136088
106,Enfréntate a tus enemigos,"Korayn afianza su determinación y lanza un tajo a sus rivales, lo que inflige $s1 p. de daño físico a todos los enemigos adyacentes.",2,0,0,1,132344
107,Disolvente volátil,"Marileth rocía al enemigo más cercano, lo que le inflige $s1 p. de daño de las Sombras y $s2 p. de daño de las Sombras extras cuando el objetivo es golpeado durante 3 rondas.",5,3,0,32,1500943
108,Revestimiento sin fricción de Flemín,Marileth sana $s1 p. a un aliado cercano y aumenta un 10% su salud máxima.,4,2,0,32,3459800
109,Hombreras dentadas,Los enemigos que atacan a Heirmir reciben $s1 p. de daño físico.,0,0,0,1,134427
110,Broche voraz,El broche de Heirmir le sana $s1 p.,1,0,0,32,237519
111,Emisión sulfúrica,Las emanaciones de Emeni infligen $s1 p. de daño de Naturaleza a todos los enemigos al alcance cuerpo a cuerpo.,3,0,0,8,136182
112,Masticadores rechinantes,"La maravillosa masticación de Emeni inspira a todos los aliados adyacentes, lo que aumenta $s1 p. su daño de las Sombras.",5,3,0,32,132103
113,Sentencia del secutor,Mevix considera indigno a su oponente e inflige $s1 p. de daño de Fríosombra a todos los enemigos en un cono frente a él.,4,0,0,48,135401
114,Reconstrucción,Gunn se sana $s1 p. cada ronda.,1,0,0,32,1045943
115,Puño dinámico,Rencissa ataca e inflige $s1 p. de daño de las Sombras a los enemigos adyacentes.,2,0,0,32,1280877
116,Carga soñadora,"El ciervo de lodazal joven baja los cuernos y carga, lo que inflige $s1 p. de daño de Naturaleza al enemigo más cercano.",3,0,0,8,1247261
117,Corte presto,Lanza un tajo contra la primera fila de enemigos que inflige $s1 p. de daño de Naturaleza.,2,0,0,8,1373911
118,Chorro travieso,Golpea al enemigo más alejado y le inflige $s1 p. de daño de Naturaleza.,4,0,1,8,136006
119,Estocada corrosiva,Lanza un ataque corrosivo que inflige $s1 p. de daño de Naturaleza en un cono desde el enemigo más cercano.,2,0,0,8,136016
120,Motivación con provocación,El timador provoca a un aliado aleatorio para que se esfuerce más.,2,2,0,8,1058933
121,Polvo hipnótico,"El timador sopla un polvo brillante sobre todos los enemigos para distraerlos, lo que reduce un 50% su daño durante una ronda.",3,1,0,64,463521
122,Llama graciosa,¡Caos y fuego! Este ataque inflige $s1 p. de daño de Fuego a un objetivo aleatorio durante tres turnos.,2,0,0,4,463567
123,Vientos sanadores,El timador sana $s1 p. a los aliados que están en primera línea.,4,0,0,8,136041
124,Patada,"Patea a todos los enemigos adyacentes con sus poderosas pezuñas, lo que inflige $s1 p. de daño de Naturaleza.",3,0,0,8,132368
125,Gubia trastornada,"El carroñero arremete contra un enemigo aleatorio, lo que inflige $s1 p. de daño de Naturaleza y reduce un 50% su daño durante un ronda.",3,1,0,8,132155
126,Sanación posesiva,El cuidarboledas usa sus conocimientos de magia protectora para sanar $s1 p. a sus aliados en primera línea.,3,1,0,8,136044
127,Mordisco,"El gormito prueba a todos los enemigos al alcance cuerpo a cuerpo, lo que inflige $s1 p. de daño de Naturaleza.",4,1,0,8,1392547
128,Regurgitar,"El gormito regurgita un enorme flujo de líquido ácido sobre todos los enemigos al alcance, lo que inflige $s1 p. de daño de Naturaleza.",5,1,0,8,136007
129,Mandato de la reina,"La reina ordena a sus esbirros que lo hagan mejor, lo que les sana $s1 p. y aumenta un $s2% su daño durante un turno.",5,1,0,8,132176
130,Espinas de caparazón,El gormito forma un escudo espinoso protector que inflige $s1 p. de daño de Naturaleza a todo el que lo ataque durante tres turnos.,4,3,0,8,415052
131,Cornamenta Arcana,De la cornamenta del venado rúnico salen unas descargas Arcanas que infligen $s1 p. de daño Arcano a todos los enemigos a su alcance.,3,0,0,64,236205
132,Erupción arbórea,"Este ataque explota con la fuerza de un árbol al caer, lo que inflige $s1 p. de daño de Naturaleza a todos los enemigos al alcance cuerpo a cuerpo y reduce un 25% su daño durante una ronda.",4,1,0,8,136025
133,Poder oculto,La manifestación emplea un poder antiguo para infligir $s1 p. de daño Arcano a todos los enemigos a su alcance y sanarse parte del daño.,4,0,0,64,3578232
134,Maldición del bosque oscuro,"Maldice a todos los enemigos, lo que aumenta un 25% el daño que reciben durante dos turnos.",4,2,0,32,136214
135,Fuegos de dominación,Una oleada ígnea de proyectiles recorre el campo de batalla e inflige $s1 p. de daño de Fuego a todos los enemigos a su alcance.,3,0,0,4,1035051
136,Mandíbulas abrasadoras,"Muerde al enemigo más cercano con una mandíbula de llamas, lo que inflige $s1 p. de daño de Fuego durante tres turnos.",4,3,0,4,236167
137,Grito estentóreo,Un potente grito de batalla que aumenta un $s1% el daño infligido durante dos turnos.,4,2,0,8,132333
138,Latigazo de cola,Arremete contra todos los enemigos adyacentes cuerpo a cuerpo e inflige $s1 p. de daño Arcano.,2,0,0,64,236222
139,Frenesí de hambre,"Empieza en tiempo de reutilización. La criatura entra en frenesí y ataca a todos los enemigos al alcance, lo que inflige $s1 p. de daño Arcano.",6,0,1,64,135739
140,Abanico de cuchillos,"Khaliiq lanza dagas energizadas a todos los enemigos a su alcance, lo que les inflige $s1 p. de daño de las Sombras y reduce un 10% su daño durante 2 rondas.",4,2,0,32,135640
141,Inmunidad de manada,La criatura comparte parte del ánima que le queda para proteger a su manada. Todos los aliados obtienen un 50% de mitigación de daño durante dos turnos.,4,2,0,64,135739
142,Restauración Arcana,La criatura emite oleadas de ánima concentrada que sanan $s1 p. en un cono desde el aliado más cercano.,3,0,0,64,1717106
143,Bravuconada arrogante,"La manifestación exclama su confianza en su propia capacidad, lo que aumenta un $s1% el daño infligido durante dos turnos.",4,2,0,32,132333
144,Defensa ardiente,La manifestación defiende su posición y reduce un 75% el daño que reciben sus aliados durante dos rondas.,4,2,1,32,135733
145,Azote de escudo,Machaca al enemigo más cercano y le inflige $s1 p. de daño de las Sombras.,4,0,0,32,236318
146,Jabalina oscura,"Lanza una jabalina al enemigo más lejano, lo que le inflige $s1 p. de daño de las Sombras.",4,0,0,32,135131
147,Cerrad filas,"La pretora inspira a los Abjurantes, lo que reduce un 50% el daño que reciben los aliados durante dos rondas.",5,2,0,32,136051
148,Mantenimiento divino,Libera un ánima restauradora que sana $s1 p. a los aliados que están en primera línea.,4,1,0,32,136044
149,Tajo de falince,Lanza un tajo contra la primera fila de enemigos e inflige $s1 p. de daño de las Sombras.,3,0,0,32,1373911
150,Garras aplastantes,Un aluvión furioso de garras que inflige $s1 p. de daño de las Sombras en un cono desde el enemigo más cercano.,3,0,0,32,1508486
151,Ataque en picado,Se lanza en picado sobre el enemigo más cercano y le inflige $s1 p. de daño físico.,2,1,0,32,3386321
152,Ola de ánima,La matriarca envía una oleada de ánima pura que sana $s1 p. a todos los aliados y aumenta un $s2% su daño durante un turno.,5,1,1,8,3528289
153,Investigación prohibida,Proyecta un flujo de ánima condensada que inflige $s1 p. de daño de las Sombras en un cono desde el enemigo más cercano.,4,0,0,32,3528286
154,Resguardos robados,Forma un escudo reflectante que inflige $s1 p. de daño de las Sombras a todo el que lo ataque durante tres turnos.,5,3,0,32,3528283
155,Rugido de conmoción,Un rugido furioso deja temblando a todos los enemigos y reduce el daño que infligen un 75% durante una ronda.,4,1,0,32,132121
156,Conocimiento maldito,"Maldice a todos los enemigos, lo que aumenta un $s1% el daño que reciben durante dos turnos.",5,2,0,32,136214
157,Aleteo frenético,Un aleteo frenético de alas afiladas que golpea a todos los enemigos adyacentes cuerpo a cuerpo e inflige $s1 p. de daño.,4,0,0,1,1373911
158,Explosión de conocimiento oscuro,Empieza en tiempo de reutilización. Golpea a todos los enemigos al alcance e inflige $s1 p. de daño de las Sombras.,3,0,1,32,3528287
159,Proclama de duda,"Esta criatura hace dudar a todos los enemigos, lo que reduce un 25% su daño durante dos rondas.",4,2,0,32,132333
160,Embate sísmico,"Golpea el suelo con sus enormes puños, lo que inflige $s1 p. de daño de Naturaleza a todos los enemigos.",3,0,0,8,451165
161,Orden oscura,"El sobrestante reúne a sus tropas, lo que les sana $s1 p. y potencia un $s2% su daño durante un turno.",4,1,0,8,458226
162,Maldición de la oscuridad,Maldice a todos los enemigos y reduce un 50% su daño durante dos rondas.,5,2,0,32,236287
163,Ola de convicción,Empieza en tiempo de reutilización. Emite una potente oleada de ánima que inflige $s1 p. de daño de las Sombras a todos los enemigos.,6,0,1,32,237510
164,Llama oscura,"Exhala una llama oscura que, durante tres turnos, inflige $s1 p. de daño de las Sombras en un cono que se origina en el enemigo más cercano.",6,3,0,32,463567
165,Asalto alado,Asesta un tajo al enemigo más cercano y le inflige $s1 p. de daño de las Sombras.,4,0,0,32,1373911
166,Mordisco parasitante,"Muerde a un enemigo aleatorio, con lo que le inflige $s1 p. de daño de las Sombras y se sana $s2 p.",2,0,0,32,459148
167,Fragmentos de cuchilla,"Lanza una serie de afilados fragmentos de piedra a todos los enemigos al alcance, lo que inflige $s1 p. de daño de Naturaleza.",4,0,0,8,136018
168,Aullido del más allá,Profiere un feroz aullido que atemoriza al enemigo más cercano y reduce un 50% su daño durante dos rondas.,4,2,0,32,1033494
169,Golpe acuciante,"Ataca al enemigo más cercano, lo que inflige $s1 p. de daño de las Sombras y provoca un efecto de daño en el tiempo de $s2 p. a lo largo de tres turnos.",5,3,0,32,1398088
170,Azote de piedra,Unos puños de piedra voladores infligen $s1 p. de daño de Naturaleza a todos los enemigos al alcance cuerpo a cuerpo.,4,1,0,8,136025
171,Roca arrojada,Arroja una roca enorme que inflige $s1 p. de daño de Naturaleza a todos los enemigos al alcance.,3,1,0,8,132153
172,Corte viscoso,"Golpea a todos los enemigos al alcance cuerpo a cuerpo, lo que inflige $s1 p. de daño de las Sombras y reduce un 50% su daño durante una ronda.",3,1,1,32,132133
173,Explosión helada,"Golpea al enemigo más alejado y, además de infligirle $s1 p. de daño de Escarcha, reduce un 25% su daño durante dos rondas.",4,2,0,16,135849
174,Barrera de hielo pulido,Forma un escudo reflectante helado que inflige $s1 p. de daño de Escarcha a todo el que lo ataque durante tres turnos.,4,3,0,16,236214
175,Arrebato,"El verbenero se deja llevar por el momento y arremete contra un objetivo aleatorio, lo que inflige $s1 p. de daño de las Sombras.",3,0,0,32,1392547
176,Negación arrogante,"El noble se lanza a una defensa apasionada de la aristocracia, lo que distrae a todos los enemigos y aumenta un $s1% el daño recibido.",3,1,0,32,841384
177,Carga de hombro,Embiste al enemigo más cercano y le inflige $s1 p. de daño,3,0,0,1,413576
178,Sacar ánima,"Extrae ánima del enemigo más lejano, con lo que le inflige $s1 p. de daño de las Sombras y se sana $s2 p.",4,0,0,32,538040
179,Consejo médico,Emite una niebla sanadora que sana $s1 p. a todos los aliados y aumenta un $s2% el daño que infligen durante dos turnos.,6,2,0,2,627487
180,Ataque mental,"Ataca a un enemigo aleatorio con visiones fatídicas, lo que inflige $s1 p. de daño de las Sombras.",3,0,0,32,460687
181,Explosión de ánima,Empieza en tiempo de reutilización. Golpea a todos los enemigos al alcance e inflige $s1 p. de daño de las Sombras.,6,0,1,32,3528311
182,Práctica engañosa,Confunde a todos los enemigos con reflejos de espejo que reducen un 50% el daño que infligen durante dos rondas.,5,2,0,32,132171
183,Flagelo de las Sombras,Ataca con las garras a todos los enemigos al alcance cuerpo a cuerpo e inflige $s1 p. de daño de las Sombras.,3,0,0,32,236222
184,Latigazo de ánima,Lanza un cono de ánima desde el enemigo más cercano e inflige $s1 p. de daño de las Sombras.,4,0,0,32,3528310
185,Berrinche,Stacka arremete con toda su fuerza e inflige $s1 p. de daño de las Sombras a todos los enemigos.,4,0,0,32,236260
186,Rabia feral,Empieza en tiempo de reutilización. Araña y muerde salvajemente a todos los enemigos al alcance cuerpo a cuerpo e inflige $s1 p. de daño de las Sombras.,5,0,1,32,132139
187,Miasma tóxico,"Emite una oleada de magia tóxica sobre todos los enemigos, lo que provoca un efecto de daño en el tiempo por valor de $s1 p. durante dos turnos.",5,2,0,32,136160
188,Machaque furibundo,"Brillantón arremete contra el enemigo más cercano, le inflige $s1 p. de daño y reduce un 50% el daño del objetivo durante una ronda.",3,1,0,1,132298
189,Azote furibundo,Choca con el enemigo más cercano y le inflige $s1 p. de daño.,3,0,0,1,135906
190,Ola de ánima,Golpea a todos los enemigos al alcance cuerpo a cuerpo e inflige $s1 p. de daño de las Sombras.,3,0,0,32,3528313
191,Diseminación tóxica,Inflige $s1 p. de daño de Naturaleza cada ronda a todos los enemigos y sana $s2 p. a todos los aliados.,1,0,0,8,132104
192,Descarga de las Sombras,Rathan ataca al enemigo más lejano e inflige $s1 p. de daño de las Sombras.,2,0,0,32,135640
193,Erupción de carne,"Tragabrazos sacrifica su propia carne, lo que inflige $s1 p. de daño físico a los enemigos al alcance cuerpo a cuerpo y $s2 p. de daño a sí mismo.",2,0,0,32,134084
194,Poder potenciado,"Ashraka potencia a un aliado adyacente a costa de su propia salud, con lo que el aliado inflige $s1 p. de daño de las Sombras extra y reduce un 20% el daño que recibe durante dos rondas.",3,2,0,32,236294
195,Escalofrío acechante,"Durante 2 turnos, Talethi inflige $s1 p. de daño de Escarcha cada turno a los enemigos en un cono frente a sí.",4,2,0,16,135837
196,Granizada de hojas,"Velkein golpea a un enemigo adyacente varias veces, lo que inflige $s1 p. de daño físico, luego $s2 p., luego $s3 p. y luego $s4 p.",5,0,0,1,458731
197,Reensamblaje,El ensamblador Xertora reconstruye a todos los aliados adyacentes y les sana $s1 p.,2,0,0,32,3386320
198,Escudo óseo,"Bolsonaja se envuelve en huesos giratorios, lo que reduce $s1 p. el daño recibido e inflige $s2 p. de daño de las Sombras a los enemigos que lo golpean.",3,2,0,32,136127
199,Golpe torpe,Un golpe salvaje que impacta en todos los enemigos al alcance cuerpo a cuerpo e inflige $s1 p. de daño.,3,0,0,1,236316
200,Flagelo aturdidor,"Ataca e inflige $s1 p. de daño de Naturaleza a todos los enemigos al alcance cuerpo a cuerpo, además de reducir un 50% su daño durante una ronda.",4,1,0,8,132105
201,Rabia monstruosa,"Entra en frenesí y ataca a todos los enemigos al alcance, lo que inflige $s1 p. de daño de Naturaleza.",4,0,0,8,136217
