ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
334,Frascos,,332,171,200,0
335,Pociones y elixires,,332,171,300,0
336,Abalorios y mejoras de abalorios,,332,171,400,0
342,Comida de Draenor,,1013,2543,950,1
343,Platos de carne,,342,185,20,0
344,Platos de pescado,,342,185,30,0
345,Festines,,342,185,5,0
346,Exquisiteces,,342,185,10,0
347,Ingeniería de Draenor,,711,2501,950,1
348,Encantamiento de Draenor,,648,2488,950,1
349,Capa,,348,333,200,0
350,Cuello,,348,333,300,0
351,Anillo,,348,333,400,0
352,Arma,,348,333,100,0
354,Otros,,348,333,500,0
361,Mejoras de objetos,,410,773,200,0
362,Patrones de sastrería,,957,2540,999,1
363,Armadura,,369,197,40,0
364,Tintes e hilos,,369,197,30,0
365,Bolsas,,369,197,20,0
366,Investigación y componentes,,369,197,1,0
367,Otros,,369,197,50,0
368,Capas,,369,197,45,0
369,Patrones de Draenor,,948,2535,950,1
372,Diseños de joyería,,816,2524,999,1
373,Bocetos de Draenor,,807,2519,950,1
374,Investigación y componentes,,373,755,10,0
375,Mejoras de joyería,,373,755,20,0
376,Joyas,,373,755,30,0
377,Gemas,,373,755,40,0
378,Otros,,373,755,50,0
379,Patrones de peletería,,874,2532,999,1
380,Patrones de Draenor,,873,2527,950,1
381,Investigación y componentes,,380,165,10,0
382,Armadura de cuero,,380,165,40,0
383,Armadura de malla,,380,165,50,0
384,Mejoras de armadura,,380,165,30,0
385,Capas,,380,165,60,0
386,Bolsas,,380,165,20,0
388,Otros,,380,165,70,0
389,Diseños de Draenor,,551,2472,950,1
390,Investigación y componentes,,389,164,10,0
391,Mejoras de objetos,,389,164,30,0
392,Armadura,,389,164,40,0
393,Armas y escudos,,389,164,50,0
394,Otros,,389,164,60,0
396,Curas de Draenor,,0,129,10,0
397,Remedios antiguos,,0,129,100,0
399,Ilusiones,,348,333,10,0
400,Confalón de batalla,,369,197,17,0
401,Otros,,369,197,10,0
402,Tiendas,,380,165,50,0
403,Pedidos de mercader,,410,773,50,0
407,Investigación y componentes,,347,202,0,0
408,Artilugios consumibles,,347,202,100,0
409,Investigación y componentes,,348,333,20,0
410,Inscripción de Draenor,,761,2509,950,1
411,Bastones y varitas,,410,773,500,0
412,Tarot,,410,773,400,0
413,De mano izquierda,,410,773,600,0
414,Investigación y componentes,,410,773,100,0
415,Inscripción clásica,,770,2514,999,1
416,Gafas,,347,202,100,0
417,Robots,,347,202,300,0
418,Dispositivos,,347,202,200,0
419,Ingeniería,,720,2506,999,1
420,Herramientas,,410,773,100,0
423,Transmutación,,332,171,200,0
424,Entrenamiento,,426,164,0,0
425,Minería de Legion,,1066,2566,940,1
426,Diseños de Legion,,545,2454,940,1
427,Armadura,,426,164,40,0
428,Otros,,426,164,60,0
429,Componentes,,426,164,10,0
430,Patrones de Legion,,947,2534,940,1
431,Capas,,430,197,30,0
432,Entrenamiento,,430,197,0,0
433,Alquimia de las Islas Abruptas,,593,2479,940,1
434,Pociones de combate,,433,171,20,0
435,Frascos,,433,171,30,0
436,Transmutación,,433,171,40,0
437,Pociones de utilidad,,433,171,60,0
438,Abalorios,,433,171,50,0
439,Calderas,,433,171,10,0
440,Moler a granel,,410,773,101,0
443,Encantamiento de Legion,,649,2487,940,1
444,Encantamiento de cuello,,443,333,30,0
445,Encantamiento de anillos,,443,333,10,0
446,Encantamiento de capas,,443,333,20,0
447,Encantamiento de hombro,,443,333,40,0
448,Encantamiento de guantes,,443,333,50,0
449,"Juguetes, mascotas y monturas",,443,333,60,0
450,Inscripción de Legion,,760,2508,940,1
451,Cartas,,450,773,100,0
453,Runas vantus,,450,773,200,0
454,Libros y pergaminos,,450,773,400,0
455,Glifo: cazador de demonios,,415,773,140,0
456,Herboristería de Legion,,1031,2550,940,1
459,Desuello de Legion,,1047,2558,940,1
460,Patrones de Legion,,872,2526,940,1
461,Armadura de cuero,,460,165,40,0
462,Armadura de malla,,460,165,40,0
463,Otros,,460,165,40,0
464,Bocetos de Legion,,806,2518,940,1
465,Anillos,,464,755,30,0
466,Gemas,,464,755,40,0
467,Otros,,464,755,50,0
468,Entrenamiento básico,,460,165,0,0
469,Ingeniería de Legion,,710,2500,940,1
470,Gafas,,469,202,10,0
471,Herramientas de combate,,469,202,20,0
472,Dispositivos,,469,202,30,0
473,"Juguetes, mascotas y trastos",,469,202,40,0
474,Robots,,469,202,50,0
475,Comida de las Islas Abruptas,,1014,2542,940,1
476,Tentempiés,,475,185,10,0
477,Comidas frugales,,475,185,20,0
478,Comidas copiosas,,475,185,30,0
479,Exquisiteces,,475,185,40,0
480,Festines,,475,185,50,0
481,Curas de las Islas Abruptas,,0,129,5,0
484,Entrenamiento de preparación de materiales,,460,165,1,0
485,Entrenamiento para curtir,,460,165,2,0
486,Entrenamiento para modelar,,460,165,3,0
487,Entrenamiento de costura,,460,165,4,0
488,Reliquias,,426,164,30,0
489,Reliquias,,469,202,30,0
490,Reliquias,,443,333,60,0
491,Reliquias,,450,773,400,0
492,Moler a granel,,450,773,101,0
495,Armadura de paño,,430,197,20,0
496,Componentes,,430,197,10,0
497,Otros,,430,197,40,0
505,Prospección en masa,,464,755,1000,0
506,Desencantar,,443,333,0,0
507,Collares,,464,755,35,0
509,Mascotas,,415,773,90,0
535,Coronas,,464,755,50,0
536,Entrenamiento,,464,755,0,0
541,Herrería de Kul Tiras - Cabecera,Herrería de Zandalari - Cabecera,0,164,930,0
542,Planos de Kul Tiras,Planos Zandalari,541,2437,930,1
545,Planos de Legion - Cabecera,,0,164,940,0
547,Armadura,,542,164,10,0
548,Armas,,542,164,20,0
549,Otros,,542,164,30,0
550,Útiles,,542,164,999,0
551,Planos de Draenor - Cabecera,,0,164,950,0
552,Planos pandaren - Cabecera,,0,164,960,0
553,Planos pandaren,,552,2473,960,1
554,Yelmos,,553,164,30,0
555,Sobrehombros,,553,164,40,0
556,Materiales,,553,164,10,0
557,Modificadores de equipo,,553,164,20,0
559,Pechera,,553,164,50,0
560,Guanteletes,,553,164,60,0
561,Brazales,,553,164,70,0
562,Cinturones,,553,164,80,0
563,Piernas,,553,164,90,0
564,Botas,,553,164,100,0
565,Escudos,,553,164,110,0
566,Armas,,553,164,120,0
567,Llaves esqueleto,,553,164,130,0
568,Patrones de Cataclysm - Cabecera,,0,164,970,0
569,Planos de Cataclysm,,568,2474,970,1
570,Armadura,,569,164,30,0
571,Armas,,569,164,50,0
572,Materiales,,569,164,10,0
573,Escudos,,569,164,40,0
574,Modificadores de equipo,,569,164,20,0
575,Llaves esqueleto,,569,164,60,0
576,Planos de Rasganorte - Cabecera,,0,164,980,0
577,Planos de Rasganorte,,576,2475,980,1
578,Modificadores de equipo,,577,164,10,0
579,Armadura,,577,164,20,0
580,Escudos,,577,164,30,0
581,Armas,,577,164,40,0
582,Llaves esqueleto,,577,164,50,0
583,Planos de Terrallende - Cabecera,,0,164,990,0
584,Planos de Terrallende,,583,2476,990,1
585,Modificadores de equipo,,584,164,10,0
586,Armadura,,584,164,20,0
588,Armas,,584,164,30,0
589,Planos clásicos - Cabecera,,0,164,999,0
590,Diseños de herrería,,589,2477,999,1
591,Alquimia de Kul Tiras - Cabecera,Alquimia Zandalari - Cabecera,0,171,930,0
592,Alquimia de Kul Tiras,Alquimia Zandalari,591,2478,930,1
593,Alquimia de las Islas Abruptas - Cabecera,,0,171,940,0
594,Alquimia de Draenor - Cabecera,,0,171,950,0
595,Alquimia de Pandaria - Cabecera,,0,171,960,0
596,Alquimia de Pandaria,,595,2481,960,1
597,Alquimia del Cataclismo - Cabecera,,0,171,970,0
598,Alquimia de Cataclysm,,597,2482,970,1
599,Alquimia de Rasganorte - Cabecera,,0,171,980,0
600,Alquimia de Rasganorte,,599,2483,980,1
601,Alquimia de Terrallende - Cabecera,,0,171,990,0
602,Alquimia de Terrallende,,601,2484,990,1
603,Alquimia clásica - Cabecera,,0,171,999,0
604,Alquimia,,603,2485,999,1
605,Pociones de combate,,592,171,10,0
606,Pociones de utilidad,,592,171,20,0
607,Frascos,,592,171,30,0
608,Transmutación,,592,171,40,0
609,Abalorios,,592,171,50,0
610,Útiles,,592,171,999,0
611,Pociones,,596,171,10,0
612,Elixires,,596,171,20,0
613,Frascos,,596,171,30,0
614,Transmutación,,596,171,40,0
615,Abalorios,,596,171,50,0
616,Aceites,,596,171,60,0
617,Calderas,,598,171,5,0
618,Pociones,,598,171,10,0
619,Elixires,,598,171,20,0
620,Frascos,,598,171,30,0
621,Transmutación,,598,171,40,0
622,Abalorios,,598,171,50,0
623,Aceites,,598,171,60,0
624,Monturas,,598,171,70,0
625,Investigación,,600,171,5,0
626,Pociones,,600,171,10,0
627,Elixires,,600,171,20,0
628,Frascos,,600,171,30,0
629,Transmutación,,600,171,40,0
630,Abalorios,,600,171,50,0
631,Aceites,,600,171,60,0
632,Calderas,,602,171,5,0
633,Pociones,,602,171,10,0
634,Elixires,,602,171,20,0
635,Frascos,,602,171,30,0
636,Transmutación,,602,171,40,0
637,Abalorios,,602,171,50,0
638,Pociones,,604,171,10,0
639,Elixires,,604,171,20,0
640,Frascos,,604,171,30,0
641,Transmutación,,604,171,40,0
642,Abalorios,,604,171,50,0
643,Aceites,,604,171,60,0
644,Materiales,,604,171,5,0
645,Especial,,604,171,70,0
646,Encantamiento de Kul Tiras - Cabecera,Encantamiento Zandalari - Cabecera,0,333,930,0
647,Encantamiento de Kul Tiras,Encantamiento Zandalari,646,2486,930,1
648,Encantamiento de Draenor - Cabecera,,0,333,950,0
649,Encantamiento de Legion - Cabecera,,0,333,940,0
650,Encantamiento de guantes,,647,333,10,0
651,Encantamiento de anillos,,647,333,20,0
652,Encantamiento de armas,,647,333,30,0
654,Componentes,,656,333,10,0
655,Encantamiento de Pandaria - Cabecera,,0,333,960,0
656,Encantamiento de Pandaria,,655,2489,960,1
657,Encantamiento de armaduras,,656,333,20,0
658,Encantamiento de armas,,656,333,30,0
659,Encantamientos de escudo y objeto de mano izquierda,,656,333,40,0
660,Encantamiento de Cataclysm - Cabecera,,0,333,970,0
661,Encantamiento de Cataclysm,,660,2491,970,1
662,Encantamiento de Rasganorte - Cabecera,,0,333,980,0
663,Encantamiento de Rasganorte,,662,2492,980,1
664,Encantamiento de Terrallende - Cabecera,,0,333,990,0
665,Encantamiento de Terrallende,,664,2493,990,1
666,Encantamiento clásico - Cabecera,,0,333,999,0
667,Encantamiento,,666,2494,999,1
668,Encantamiento de armaduras,,661,333,10,0
669,Encantamiento de armas,,661,333,20,0
670,Encantamientos de escudo y objeto de mano izquierda,,661,333,30,0
671,Mascotas,,661,333,40,0
672,Componentes,,663,333,10,0
673,Encantamientos de bota,,663,333,20,0
674,Encantamiento de guantes,,663,333,30,0
675,Encantamientos de pechera,,663,333,40,0
676,Encantamiento de capas,,663,333,50,0
677,Encantamientos de brazal,,663,333,60,0
678,Encantamiento de armas,,663,333,70,0
679,Encantamientos de escudo,,663,333,80,0
680,Componentes,,665,333,10,0
681,Encantamientos de bota,,665,333,20,0
682,Encantamientos de brazal,,665,333,30,0
683,Encantamientos de pechera,,665,333,40,0
684,Encantamiento de capas,,665,333,50,0
685,Encantamiento de guantes,,665,333,60,0
686,Encantamiento de armas,,665,333,70,0
687,Encantamientos de escudo,,665,333,80,0
688,Aceites,,665,333,90,0
689,Otros,,665,333,100,0
690,Encantamientos de bota,,667,333,10,0
691,Encantamientos de brazal,,667,333,20,0
692,Encantamientos de pechera,,667,333,30,0
693,Encantamiento de capas,,667,333,40,0
694,Encantamiento de guantes,,667,333,50,0
695,Encantamiento de armas,,667,333,60,0
696,Encantamientos de escudo,,667,333,70,0
697,Varas,,667,333,1,0
698,Varitas,,667,333,80,0
699,Aceites,,667,333,90,0
700,Abalorio,,667,333,100,0
701,Componentes,,667,333,5,0
702,Ilusiones,,656,333,1,0
703,Ilusiones,,661,333,1,0
704,Ilusiones,,663,333,1,0
705,Ilusiones,,665,333,1,0
706,Ilusiones,,667,333,2,0
707,Componentes,,661,333,5,0
708,Ingeniería de Kul Tiras - Cabecera,Ingeniería Zandalari - Cabecera,0,202,930,0
709,Ingeniería de Kul Tiras,Ingeniería Zandalari,708,2499,930,1
710,Ingeniería de Legion - Cabecera,,0,202,940,0
711,Ingeniería de Draenor - Cabecera,,0,202,950,0
712,Ingeniería de Pandaria - Cabecera,,0,202,960,0
713,Ingeniería de Pandaria,,712,2502,960,1
714,Ingeniería de Cataclysm - Cabecera,,0,202,970,0
715,Ingeniería de Cataclysm,,714,2503,970,1
716,Ingeniería de Rasganorte - Cabecera,,0,202,980,0
717,Ingeniería de Rasganorte,,716,2504,980,1
718,Ingeniería de Terrallende - Cabecera,,0,202,990,0
719,Ingeniería de Terrallende,,718,2505,990,1
720,Ingeniería clásica - Cabecera,,0,202,999,0
721,Bombas,,709,202,10,0
722,Dispositivos,,709,202,20,0
723,Armas,,709,202,30,0
724,Monturas y mascotas,,709,202,50,0
725,Fuegos artificiales,,347,202,1100,0
726,Explosivos,,713,202,10,0
727,Fuegos artificiales,,713,202,20,0
728,Dispositivos,,713,202,30,0
729,Componentes,,713,202,40,0
730,Gafas,,713,202,50,0
731,Armas de fuego,,713,202,60,0
732,Miras,,713,202,70,0
733,Monturas,,713,202,80,0
734,Engranajes,,713,202,90,0
735,Artilugios,,715,202,10,0
736,Componentes,,715,202,20,0
737,Explosivos,,715,202,30,0
738,Gafas,,715,202,40,0
739,Dispositivos,,715,202,50,0
740,Armas,,715,202,60,0
741,Miras,,715,202,70,0
742,Artilugios,,717,202,10,0
743,Componentes,,717,202,20,0
744,Explosivos,,717,202,30,0
745,Gafas,,717,202,40,0
746,Dispositivos,,717,202,50,0
747,Armas,,717,202,60,0
748,Miras,,717,202,70,0
749,Monturas,,717,202,70,0
750,Componentes,,719,202,10,0
751,Explosivos,,719,202,20,0
752,Gafas,,719,202,30,0
753,Dispositivos,,719,202,40,0
754,Armas,,719,202,50,0
755,Miras,,719,202,60,0
756,Monturas,,719,202,70,0
757,Fuegos artificiales,,719,202,80,0
758,Inscripción de Kul Tiras - Cabecera,Inscripción Zandalari - Cabecera,0,773,930,0
759,Inscripción de Kul Tiras,Inscripción Zandalari,758,2507,930,1
760,Inscripción de Legion - Cabecera,,0,773,940,0
761,Inscripción de Draenor - Cabecera,,0,773,950,0
762,Inscripción de Pandaria - Cabecera,,0,773,960,0
763,Inscripción de Pandaria,,762,2510,960,1
764,Inscripción de Cataclysm - Cabecera,,0,773,970,0
765,Inscripción de Cataclysm,,764,2511,970,1
766,Inscripción de Rasganorte - Cabecera,,0,773,980,0
767,Inscripción de Rasganorte,,766,2512,980,1
768,Inscripción de Terrallende - Cabecera,,0,773,990,0
769,Inscripción de Terrallende,,768,2513,990,1
770,Inscripción clásica - Cabecera,,0,773,999,0
771,Libros y pergaminos,,759,773,10,0
772,Contratos,,759,773,20,0
773,Abalorios,,759,773,30,0
774,Mano izquierda,,759,773,40,0
775,Moler a granel,,759,773,50,0
776,Runas vantus,,759,773,60,0
777,Glifos,,763,773,20,0
778,Bastones y objetos de mano izquierda,,763,773,30,0
779,Tintes,,763,773,10,0
780,Cartas,,763,773,40,0
781,Pergaminos e investigación,,763,773,50,0
782,Misión,,763,773,70,0
783,Juguetes y mascotas,,763,773,80,0
784,Abalorios,,763,773,35,0
785,Tintes,,765,773,10,0
786,Glifos,,765,773,20,0
787,Pergaminos e investigación,,765,773,30,0
788,Cartas,,765,773,40,0
789,Inscripción de hombro,,765,773,50,0
790,Armas y objetos de mano izquierda,,765,773,60,0
791,Misión,,765,773,70,0
792,Juguetes,,765,773,80,0
793,Tintes,,767,773,10,0
794,Glifos,,767,773,20,0
795,Pergaminos e investigación,,767,773,30,0
796,Cartas,,767,773,40,0
797,Mano izquierda,,767,773,50,0
798,Inscripción de hombro,,767,773,60,0
799,Tintes,,769,773,10,0
800,Glifos,,769,773,20,0
801,Cartas,,769,773,30,0
802,Pergaminos e investigación,,769,773,40,0
803,Mano izquierda,,769,773,50,0
804,Diseños de Kul Tiras - Cabecera,Diseños Zandalari - Cabecera,0,755,930,0
805,Diseños de Kul Tiras,Diseños Zandalari,804,2517,930,1
806,Diseños de Legion - Cabecera,,0,755,940,0
807,Diseños de Draenor - Cabecera,,0,755,950,0
808,Diseños de Pandaria - Cabecera,,0,755,960,0
809,Diseños de Pandaria,,808,2520,960,1
810,Diseños de Cataclysm - Cabecera,,0,755,970,0
811,Diseños de Cataclysm,,810,2521,970,1
812,Diseños de Rasganorte - Cabecera,,0,755,980,0
813,Diseños de Rasganorte,,812,2522,980,1
814,Diseños de Terrallende - Cabecera,,0,755,990,0
815,Diseños de Terrallende,,814,2523,990,1
816,Diseños clásicos - Cabecera,,0,755,999,0
817,Gemas,,805,755,10,0
818,Prospección en masa,,805,755,20,0
819,Anillos,,805,755,30,0
820,Armas,,805,755,40,0
821,Gemas azules,,809,755,10,0
822,Gemas verdes,,809,755,20,0
823,Gemas naranjas,,809,755,30,0
824,Gemas moradas,,809,755,40,0
825,Gemas rojas,,809,755,50,0
826,Gemas moradas,,809,755,60,0
827,Gemas meta,,809,755,70,0
828,Collares,,809,755,80,0
829,Anillos,,809,755,90,0
830,Monturas,,809,755,100,0
831,Investigación,,809,755,5,0
832,Juguetes y mascotas,,809,755,110,0
833,Gemas amarillas,,809,755,65,0
834,Gemas azules,,811,755,10,0
835,Gemas verdes,,811,755,20,0
836,Gemas naranjas,,811,755,30,0
837,Gemas moradas,,811,755,40,0
838,Gemas rojas,,811,755,50,0
839,Gemas amarillas,,811,755,60,0
840,Gemas meta,,811,755,70,0
841,Collares,,811,755,80,0
842,Anillos,,811,755,90,0
843,Coronas,,811,755,100,0
844,Armas de puño,,811,755,110,0
845,Juguetes y prismas,,811,755,120,0
846,Gemas azules,,813,755,10,0
847,Gemas verdes,,813,755,20,0
848,Gemas naranjas,,813,755,30,0
849,Gemas moradas,,813,755,40,0
850,Gemas rojas,,813,755,50,0
851,Gemas amarillas,,813,755,60,0
852,Gemas meta,,813,755,70,0
853,Collares,,813,755,80,0
854,Anillos,,813,755,90,0
855,Gemas prismáticas,,813,755,75,0
856,Mascotas y proyectos,,813,755,100,0
857,Gemas azules,,815,755,10,0
858,Gemas verdes,,815,755,20,0
859,Gemas naranjas,,815,755,30,0
860,Gemas moradas,,815,755,40,0
861,Gemas rojas,,815,755,50,0
862,Gemas amarillas,,815,755,60,0
863,Gemas meta,,815,755,70,0
864,Collares,,815,755,80,0
865,Anillos,,815,755,90,0
866,Abalorios,,815,755,100,0
867,Prismas y estatuas,,815,755,110,0
868,Componentes,,815,755,5,0
869,Coronas,,815,755,95,0
870,Patrones de Kul Tiras - Cabecera,Patrones Zandalari - Cabecera,0,165,930,0
871,Patrones de Kul Tiras,Patrones Zandalari,870,2525,930,1
872,Patrones de Legion - Cabecera,,0,165,940,0
873,Ingeniería de Draenor - Cabecera,,0,165,950,0
874,Patrones clásicos - Cabecera,,0,165,999,0
875,Patrones de Pandaria - Cabecera,,0,165,960,0
876,Patrones de Pandaria,,875,2528,960,1
877,Patrones de Cataclysm - Cabecera,,0,165,970,0
878,Patrones de Cataclysm,,877,2529,970,1
879,Patrones de Rasganorte - Cabecera,,0,165,980,0
880,Patrones de Rasganorte,,879,2530,980,1
881,Patrones de Terrallende - Cabecera,,0,165,990,0
882,Patrones de Terrallende,,881,2531,990,1
883,Armadura de cuero,,871,165,10,0
884,Armadura de malla,,871,165,20,0
885,Armas,,871,165,30,0
886,Otros,,871,165,40,0
887,Materiales,,876,165,10,0
888,Realces,,876,165,20,0
889,Refuerzos para armadura,,876,165,30,0
890,Bolsas,,876,165,40,0
891,Yelmos,,876,165,50,0
892,Sobrehombros,,876,165,60,0
893,Pechera,,876,165,70,0
894,Brazales,,876,165,80,0
895,Guantes,,876,165,90,0
896,Cinturones,,876,165,100,0
897,Pantalones,,876,165,110,0
898,Botas,,876,165,120,0
899,Capas,,876,165,130,0
900,Tambores,,876,165,140,0
901,Investigación,,876,165,150,0
902,Materiales,,878,165,10,0
903,Refuerzos para armadura,,878,165,20,0
904,Bolsas,,878,165,30,0
905,Yelmos,,878,165,40,0
906,Sobrehombros,,878,165,50,0
907,Pechera,,878,165,60,0
908,Brazales,,878,165,70,0
909,Guantes,,878,165,80,0
910,Cinturones,,878,165,90,0
911,Pantalones,,878,165,100,0
912,Botas,,878,165,110,0
913,Capas,,878,165,120,0
914,Materiales,,880,165,10,0
915,Refuerzos para armadura,,880,165,20,0
916,Bolsas,,880,165,30,0
917,Yelmos,,880,165,40,0
918,Sobrehombros,,880,165,50,0
919,Pecheras,,880,165,60,0
920,Brazales,,880,165,70,0
921,Guantes,,880,165,80,0
922,Cinturones,,880,165,90,0
923,Pantalones,,880,165,100,0
924,Botas,,880,165,110,0
925,Capas,,880,165,120,0
926,Tambores,,880,165,130,0
927,Materiales,,882,165,10,0
928,Refuerzos para armadura,,882,165,20,0
929,Bolsas,,882,165,30,0
930,Yelmos,,882,165,40,0
931,Sobrehombros,,882,165,50,0
932,Cofre,,882,165,60,0
933,Brazales,,882,165,70,0
934,Guantes,,882,165,80,0
935,Cinturones,,882,165,90,0
936,Pantalones,,882,165,100,0
937,Botas,,882,165,110,0
938,Capas,,882,165,120,0
939,Especial,,882,165,130,0
940,Tambores,,882,165,140,0
941,Patrones de Kul Tiras - Cabecera,Patrones Zandalari - Cabecera,0,197,930,0
942,Patrones de Kul Tiras,Patrones Zandalari,941,2533,930,1
943,Bolsas,,942,197,10,0
944,Armadura,,942,197,20,0
945,Banderas de batalla,,942,197,30,0
946,Otros,,942,197,40,0
947,Patrones de Legion - Cabecera,,0,197,940,0
948,Ingeniería de Draenor - Cabecera,,0,197,950,0
949,Patrones de Pandaria - Cabecera,,0,197,960,0
950,Patrones de Pandaria,,949,2536,960,1
951,Patrones de Cataclysm - Cabecera,,0,197,970,0
952,Patrones de Cataclysm,,951,2537,970,1
953,Patrones de Rasganorte - Cabecera,,0,197,980,0
954,Patrones de Rasganorte,,953,2538,980,1
955,Patrones de Terrallende - Cabecera,,0,197,990,0
956,Patrones de Terrallende,,955,2539,990,1
957,Patrones clásicos - Cabecera,,0,197,999,0
958,Materiales,,950,197,10,0
959,Bordados,,950,197,20,0
960,Hilos de hechizo,,950,197,30,0
961,Bolsas,,950,197,40,0
962,Sombreros y caperuzas,,950,197,50,0
963,Sobrehombros,,950,197,60,0
964,Togas y guerreras,,950,197,70,0
965,Brazales,,950,197,80,0
966,Cinturones,,950,197,90,0
