ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
254,,444,3809,0,0,0
255,,426,0,0,0,0
256,,427,0,0,0,0
257,,414,0,0,0,0
258,,415,0,0,0,0
259,,416,0,0,0,0
260,,417,0,0,0,0
261,,418,0,0,0,0
262,,419,0,0,0,0
263,,420,0,0,0,0
264,Reemplaza una estadística aleatoria con inventiva.,429,3810,0,0,0
265,,430,0,0,0,0
266,,431,0,0,0,0
267,Reduce un 15% la probabilidad de que la modificación sufra una avería. No se acumula con otros bonus de especialización similares.,432,3811,0,0,0
268,Las modificaciones que se asignen a este dispositivo ya no se pueden averiar de forma catastrófica.,433,3812,0,0,0
269,"A veces, la modificación de este dispositivo desprenderá la batería en lugar de provocar una avería.",434,3815,0,0,0
270,Asigna a golpe crítico las estadísticas secundarias de gafas o brazales fabricados con ingeniería.,435,3878,0,0,0
271,Asigna a celeridad las estadísticas secundarias de gafas o brazales fabricados con ingeniería.,436,3877,0,0,0
272,Asigna a maestría las estadísticas secundarias de gafas o brazales fabricados con ingeniería.,437,3879,0,0,0
273,Asigna a versatilidad las estadísticas secundarias de gafas o brazales fabricados con ingeniería.,438,3880,0,0,0
274,"Tienes un $ev1% más de mejorar en ingeniería, pero la dificultad de la receta aumenta $ev2 p.",439,0,0,0,0
275,Aumenta $ev1 p. tu $en1 y $ev2 p. tu $en2.,440,0,0,0,0
276,"Cuando sanas, a veces lanzas un dardo sanador. También añade Único-Equipado: con adornos (2).",441,3834,0,0,0
278,Reemplaza una estadística aleatoria con ingenio.,450,3881,0,0,0
279,Reemplaza una estadística aleatoria con multifabricación.,451,3882,0,0,0
280,Reemplaza una estadística aleatoria con velocidad de fabricación.,452,3883,0,0,0
281,Reemplaza una estadística aleatoria con sutileza.,453,3884,0,0,0
282,Reemplaza una estadística aleatoria con percepción.,454,3885,0,0,0
283,Reemplaza una estadística aleatoria con destreza.,455,3886,0,0,0
284,,424,0,0,0,0
285,,425,0,0,0,0
287,Altera la apariencia de las armas fabricadas con herrería de Draenor y las convierte en algo más impresionante.,459,3986,0,0,0
288,Altera la apariencia de las armas fabricadas con herrería de Draenor y las convierte en algo realmente notable.,459,3987,0,0,0
289,Altera la apariencia de las armaduras fabricadas con herrería de Draenor y las convierte en algo más impresionante.,460,3986,0,0,0
290,Altera la apariencia de las armaduras fabricadas con herrería de Draenor y las convierte en algo realmente notable.,460,3987,0,0,0
291,Altera la apariencia de las gafas fabricadas con ingeniería de Draenor y las convierte en algo más impresionante.,461,3986,0,0,0
292,Altera la apariencia de las gafas fabricadas con ingeniería de Draenor y las convierte en algo realmente notable.,461,3987,0,0,0
293,Altera la apariencia de las armas de fuego fabricadas con ingeniería de Draenor y las convierte en algo más impresionante.,462,3986,0,0,0
294,Altera la apariencia de las armas de fuego fabricadas con ingeniería de Draenor y las convierte en algo realmente notable.,462,3987,0,0,0
295,Altera la apariencia de las armaduras fabricadas con peletería de Draenor y las convierte en algo más impresionante.,463,3986,0,0,0
296,Altera la apariencia de las armaduras fabricadas con peletería de Draenor y las convierte en algo realmente notable.,463,3987,0,0,0
297,Altera la apariencia de las armaduras fabricadas con sastrería de Draenor y las convierte en algo más impresionante.,464,3986,0,0,0
298,Altera la apariencia de las armaduras fabricadas con sastrería de Draenor y las convierte en algo realmente notable.,464,3987,0,0,0
299,Altera la apariencia de las armas fabricadas con inscripción de Draenor y las convierte en algo más impresionante.,465,3986,0,0,0
300,Altera la apariencia de las armas fabricadas con inscripción de Draenor y las convierte en algo realmente notable.,465,3987,0,0,0
302,"Otorga al equipo que creas una mejora completamente imperceptible, pero totalmente real.",467,4049,0,0,0
303,Aumenta el nivel de objeto a 450 en las arenas y los campos de batalla.,468,4076,0,0,0
304,Aumenta el nivel de objeto a 450 en las arenas y los campos de batalla.,469,4076,0,0,0
305,Aumenta el nivel de objeto a 450 en las arenas y los campos de batalla.,470,4076,0,0,0
306,Aumenta el nivel de objeto a 437 en las arenas y los campos de batalla.,471,4077,0,0,0
307,Aumenta el nivel de objeto a 437 en las arenas y los campos de batalla.,472,4077,0,0,0
308,Aumenta el nivel de objeto a 437 en las arenas y los campos de batalla.,473,4077,0,0,0
309,Nivel de objeto inicial según calidad de fabricación (382 - 395) y lo marca como fabricado con inventiva.,474,4107,0,0,0
310,Nivel de objeto inicial según calidad de fabricación (411 - 424) y lo marca como fabricado con llama de las Sombras.,475,4108,0,0,0
311,"Nivel de objeto según calidad de fabricación (382 - 395), ligado al alma y nivel necesario de 70.",400,4111,0,0,0
312,Nivel de objeto según calidad de fabricación (395 - 408).,400,4112,0,0,0
313,Nivel de objeto según calidad de fabricación (424 - 437).,476,4113,0,0,0
314,Nivel de objeto según calidad de fabricación (408 - 418).,476,4114,0,0,0
315,Nivel de objeto según calidad de fabricación (434 - 444).,476,4115,0,0,0
316,Nivel de objeto según calidad de fabricación (434 - 447).,476,4116,0,0,0
317,"El daño infligido puede infligir daño de Pirosombra que se acumula. Además, añade Único-Equipado: con adornos (2).",477,4118,0,0,0
318,"Te potencia cuando te interrumpen mientras no estás lanzando hechizos. Además, añade Único-Equipado: con adornos (2).",478,4129,0,0,0
319,"Los efectos de reducción de movimiento aumentan el daño. Además, añade Único-Equipado: con adornos (2).",479,4135,0,0,0
320,,480,0,0,0,0
321,Reduce tu velocidad de caída durante 10 s. Solo se puede usar en las Islas Dragón.,481,4152,0,0,0
323,Mejora tus vendas de las Islas Dragón. Solo se puede usar en las Islas Dragón.,483,4153,0,0,0
324,,487,3481,0,0,0
325,,487,4165,0,0,0
326,,488,4010,0,0,0
327,,488,4166,0,0,0
328,,486,0,0,0,0
329,Nivel de objeto inicial según calidad de fabricación (450 - 463) y marcado como fabricación onírica.,490,4183,0,0,0
330,Nivel de objeto según calidad de fabricación (463 - 476).,491,4184,0,0,0
331,Nivel de objeto según calidad de fabricación (473 - 486).,491,4185,0,0,0
332,Nivel de objeto según calidad de fabricación (434 - 447).,400,4188,0,0,0
334,Los hechizos y facultades a veces otorgan estad. secundarias. Añade Único-Equipado: con adornos (2).,493,4226,0,0,0
335,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,494,4234,0,0,0
336,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,496,4234,0,0,0
337,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,498,4234,0,0,0
338,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,495,4235,0,0,0
339,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,497,4235,0,0,0
340,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,499,4235,0,0,0
341,Ganas golpe crítico acumulable si superas el 70% de salud. Añade Único-Equipado: con adornos (2).,500,4237,0,0,0
342,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",502,4273,0,0,0
343,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",503,4272,0,0,0
344,"Certifica equipo fabricado para usarlo en CdB JcJ, lo que le permite subir al nivel $ev1.|n|nUsa varios para completar una pieza.",504,4274,0,0,0
345,,505,4281,0,0,0
346,,505,4214,0,0,0
347,"Existe la posibilidad de que tus facultades sanadoras te aten a un aliado amistoso, lo que os otorgará versatilidad según la distancia. Además, añade Único-Equipado: con adornos (2).",507,4290,0,0,0
348,Micoflor,508,0,0,0,0
349,Cebo mortal,509,0,0,0,0
350,Orbínida,510,0,0,0,0
351,Flor de la bendición,511,0,0,0,0
352,Lanza de Arathor,512,0,0,0,0
353,Mena común,513,0,0,0,0
354,Mena poco común 01,514,0,0,0,0
355,Mena poco común 02,515,0,0,0,0
357,Nivel de objeto inicial según calidad de fabricación (593-606) y marcado como fabricado por augurios.,517,4321,0,0,0
358,Nivel de objeto inicial según calidad de fabricación (564-577) y marcado como fabricado por principiantes.,519,4337,0,0,0
359,Nivel de objeto inicial según calidad de fabricación (489-502) y marcado como fabricación despierta.,520,4339,0,0,0
360,Aumenta el nivel de objeto a 528 en las arenas y los campos de batalla.,524,4342,0,0,0
361,Aumenta el nivel de objeto a 528 en las arenas y los campos de batalla.,522,4342,0,0,0
362,Aumenta el nivel de objeto a 528 en las arenas y los campos de batalla.,523,4342,0,0,0
363,Aumenta el nivel de objeto a 515 en las arenas y los campos de batalla.,525,4343,0,0,0
364,Aumenta el nivel de objeto a 515 en las arenas y los campos de batalla.,526,4343,0,0,0
365,Aumenta el nivel de objeto a 515 en las arenas y los campos de batalla.,527,4343,0,0,0
366,,528,0,0,100,0
367,Nivel de objeto según calidad de fabricación (473-486).,400,4367,0,0,0
368,Nivel de objeto según calidad de fabricación (502-515).,521,4368,0,0,0
369,Nivel de objeto según calidad de fabricación (512-525).,521,4369,0,0,0
370,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,529,4404,0,0,0
371,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,530,4404,0,0,0
372,Aumenta el nivel de objeto a 489 en las arenas y los campos de batalla.,531,4404,0,0,0
373,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,532,4405,0,0,0
374,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,533,4405,0,0,0
375,Aumenta el nivel de objeto a 476 en las arenas y los campos de batalla.,534,4405,0,0,0
376,,535,0,0,0,0
377,,536,0,0,0,0
378,,537,0,0,0,0
379,,538,0,0,0,0
380,,539,0,0,0,0
383,,542,0,0,0,0
384,,543,0,0,0,0
385,,544,0,0,0,0
386,,545,0,0,0,0
387,,546,0,0,0,0
388,Aumenta $ev2 p. tu $en2 y un $ev1% los componentes que te ahorras con ingenio.,547,0,0,0,0
389,Aumenta $ev1 p. la estadística $en1.,548,0,0,0,0
390,Existe la posibilidad de que tus hechizos y facultades inflijan daño mágico extra. La escuela elegida dependerá de las gemas insertadas. $@spelldesc437127,549,4449,0,0,0
391,$@spelldesc435992 $@spelldesc437127,550,4446,0,0,0
392,"Al recibir daño cuando te queda poca salud, liberas luz estelar para escudarte. La frecuencia con la que se activa aumenta en función de las gemas insertadas. $@spelldesc437127",551,4456,0,0,0
393,Aumenta $ev1 p. tu $en1 y un $ev2% tu probabilidad de obtener un punto de habilidad.,552,0,0,0,0
394,,553,0,0,0,0
395,,554,0,0,0,0
396,,555,0,0,0,0
397,,556,0,0,0,0
398,,557,4640,0,0,0
399,,557,4461,0,0,0
400,"Al infligir daño a un objetivo, existe la posibilidad de bendecir tu arma, lo que aumenta tu estadística secundaria más alta. El efecto disminuye lentamente con el tiempo.$@spelldesc437127",559,4681,0,0,0
401,Abraza la Oscuridad. Duplica los efectos positivos y negativos de tu otro objeto con adornos nerubiano.$@spelldesc437127,560,4682,0,0,0
402,,561,0,0,0,0
403,,562,0,0,0,0
404,,563,0,0,0,0
405,,564,0,0,0,0
406,,565,0,0,0,0
407,,566,0,0,0,0
408,,567,0,0,0,0
409,,568,0,0,0,0
410,Polvo de tormenta,569,0,0,0,0
411,Fragmento reluciente,570,0,0,0,0
412,Cristal refulgente,571,0,0,0,0
421,,580,0,0,0,0
422,,581,0,0,0,0
423,,582,0,0,0,0
424,,583,0,0,0,0
425,,584,0,0,0,0
426,,585,0,0,0,0
427,,586,0,0,0,0
428,$@spelldesc454558 $@spelldesc437127,587,4839,0,0,0
429,$@spelldesc458573$@spelldesc437127,588,4767,0,0,0
430,$@spelldesc463232$@spelldesc437127,589,4768,0,0,0
431,$@spelldesc454857 $@spelldesc437127,590,4769,0,0,0
432,Puñado de tornillos de bismuto,594,0,0,0,0
433,Cableado caprichoso,595,0,0,0,0
434,Engranaje giratorio,596,0,0,0,0
435,Interruptor de seguridad,597,0,0,0,0
436,Circuito de caos,598,0,0,0,0
437,Potenciador de entropía,599,0,0,0,0
438,Asigna a golpe crítico la estadística secundaria de gafas o brazales fabricados con ingeniería.,600,4683,0,0,0
439,Asigna a celeridad la estadística secundaria de gafas o brazales fabricados con ingeniería.,601,4685,0,0,0
440,Asigna a maestría la estadística secundaria de gafas o brazales fabricados con ingeniería.,602,4684,0,0,0
441,Asigna a versatilidad la estadística secundaria de gafas o brazales fabricados con ingeniería.,603,4686,0,0,0
442,Reduce un 15% la probabilidad de que la modificación sufra una avería. No se acumula con otros bonus de especialización similares.,604,4723,0,0,0
443,"Cada vez que la modificación de este dispositivo sufre una avería, hay muchas probabilidades de que se redirijan las consecuencias al jugador enemigo más cercano.",605,4734,0,0,0
444,$@spelldesc454468,606,4736,0,0,0
445,$@spelldesc454455,607,4735,0,0,0
446,Existe la posibilidad de que lances una granada de bolsillo que infligirá daño a dividir entre todos los enemigos. $@spelldesc437127,608,4724,0,0,0
447,"Cuando tu salud baja mucho, esparce unas minas a tu alrededor que ralentizan e infligen daño a los enemigos que las pisan. $@spelldesc437127",609,4727,0,0,0
448,$@spelldesc455147 $@spelldesc437127,610,4740,0,0,0
449,DNT does something awesome,649,0,0,0,0
450,DNT does something awesome,650,0,0,0,0
451,DNT does something awesome,651,0,0,0,0
452,DNT does something awesome,652,0,0,0,0
453,DNT does something awesome,653,0,0,0,0
454,DNT does something awesome,654,0,0,0,0
455,Aumenta $ev1 p. la estadística $en1.,655,0,0,0,0
456,La multifabricación otorga un $ev1% más al fabricar objetos consumibles.,656,0,0,0,0
457,Aumenta $ev1 p. la estadística $en1.,704,0,0,0,0
458,DNT does something awesome,658,0,0,0,0
459,DNT does something awesome,659,0,0,0,0
460,Versatilidad y celeridad garantizadas.,660,3742,1,0,0
461,Maestría y celeridad garantizadas.,661,3743,1,0,0
462,Golpe crítico y celeridad garantizados.,662,3725,1,0,0
463,Versatilidad y maestría garantizadas.,663,3744,1,0,0
464,Golpe crítico y maestría garantizados.,664,3741,1,0,0
465,Versatilidad y golpe crítico garantizados.,665,3745,1,0,0
466,DNT does something awesome,666,0,0,0,0
467,DNT does something awesome,667,0,0,0,0
468,DNT does something awesome,668,0,0,0,0
469,DNT does something awesome,669,0,0,0,0
470,Reemplaza una estadística aleatoria con inventiva.,670,4784,0,0,0
471,Reemplaza una estadística aleatoria con ingenio.,671,3881,0,0,0
472,Reemplaza una estadística aleatoria con multifabricación.,672,3882,0,0,0
473,Reemplaza una estadística aleatoria con velocidad de fabricación.,673,3883,0,0,0
474,Reemplaza una estadística aleatoria con sutileza.,674,3884,0,0,0
475,Reemplaza una estadística aleatoria con percepción.,675,3885,0,0,0
476,Reemplaza una estadística aleatoria con destreza.,676,3886,0,0,0
477,,677,0,0,0,0
478,,678,0,0,0,0
479,,679,0,0,0,0
480,,680,0,0,0,0
481,,681,0,0,0,0
482,,682,0,0,0,0
483,Obtienes golpe crítico si estás por encima del 80% de salud.$@spelldesc437127,683,4770,0,0,0
484,Obtienes versatilidad si estás por encima del 80% de salud.$@spelldesc437127,684,4771,0,0,0
486,La multifabricación aumenta un $ev1% la producción al fabricar objetos consumibles.,686,0,0,0,0
488,Aumenta $ev1 p. la estadística $en1.,685,0,0,0,0
489,"Nivel de objeto según calidad de fabricación (577 - 590), ligado al alma y nivel necesario de 80.",689,4700,0,0,0
490,Nivel de objeto según calidad de fabricación (606-619).,591,4701,0,0,0
491,Nivel de objeto según calidad de fabricación (623-636).,591,4702,0,0,0
492,Usas un $ev1% menos de concentración al concentrarte en una fabricación.,690,0,0,0,0
493,Aumenta $ev1 p. la estadística $en1.,691,0,0,0,0
494,,692,0,0,0,0
495,Poción del guepardo renacido,693,0,0,0,0
496,Poción de sanación algariana,694,0,0,0,0
497,Deleite de morador de cuevas,695,0,0,0,0
498,Poción templada,696,0,0,0,0
499,,697,0,0,0,0
500,,698,0,0,0,0
501,,699,0,0,0,0
502,,700,0,0,0,0
503,,701,0,0,0,0
504,,702,0,0,0,0
505,,703,0,0,0,0
506,Aumenta $ev1 p. la estadística $en1.,687,0,0,0,0
508,Aumenta un $ev1% los componentes que te ahorras con ingenio.,688,0,0,0,0
510,"Completa tu receta con una cucharada de este ingrediente secreto, con el que podría aumentar el número de raciones producidas.",706,0,0,0,0
511,"Añade una cucharada de este ingrediente secreto, con el que podría aumentar el número de raciones producidas.",707,0,0,0,0
512,Aumenta $ev1 p. la estadística $en1.,708,0,0,0,0
513,Aumenta un $ev1% la probabilidad de obtener un punto de habilidad.,709,0,0,0,0
514,,711,4396,0,0,0
515,,711,4777,0,0,0
516,Aumenta $ev1 p. la estadística $en1.,713,0,0,0,0
517,Aumenta $ev1 p. la estadística $en1.,714,0,0,0,0
518,Aumenta $ev1 p. la estadística $en1.,715,0,0,0,0
519,Aumenta $ev1 p. la estadística $en1.,716,0,0,0,0
520,Fija el nivel de objeto en $ev1 y el nivel necesario en $ev2. Úsalo con componentes opcionales para potenciar aún más el equipo.,717,4797,0,0,0
521,,718,0,0,0,0
522,,719,0,0,0,0
523,,720,0,0,0,0
524,"Nivel de objeto según calidad de fabricación (545 - 558), ligado al alma y nivel necesario de 74.",721,4799,0,0,0
525,"Nivel de objeto según calidad de fabricación (561 - 574), ligado al alma y nivel necesario de 80.",722,4800,0,0,0
