Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
"Corla, Heraldo del Crepúsculo","Antaño una consumada maga del Kirin Tor, ahora Corla sirve al Martillo Crepuscular con férrea devoción. Bendice a sus compañeros zelotes utilizando esencias de dragón para transformar a esos creyentes en amenazadores dracónidos Crepusculares.",0.27045947,0.16317356,106,66,1038,2,2361,284,0,0,-1
Karsh Doblacero,"El enorme dracónido Karsh Doblacero trabaja en la Forja Crepuscular, moldeando armas para la guerra a partir de mercurio poco común. Aunque las creaciones de Karsh son prácticamente irrompibles en circunstancias normales, a altas temperaturas se vuelven tan quebradizas como el hierro oxidado.",0.47005993,0.6646707,107,66,1039,3,2371,284,0,0,-1
Bella,"La de Bella es una historia tan vieja como el mundo. Después de que unos héroes mataran a su compañero, Bestia, en la Cumbre de Roca Negra, el can y sus cuatro cachorros restantes se unieron al Martillo Crepuscular, decididos a castigar a las criaturas que mataron a Bestia.",0.66467136,0.8443115,108,66,1037,4,2378,284,0,0,-1
Señor ascendiente Obsidius,"Por su inquebrantable devoción y por su afición a la crueldad, al poderoso chamán Dessirik el Depravado se le otorgó la ascensión: un ritual oscuro que lo imbuyó de poderes elementales, transformándolo en una monstruosidad conocida como el señor ascendiente Obsidius.",0.68962157,0.50748503,109,66,1036,5,2385,284,0,0,-1
Corborus,"Alamuerte esclavizó al enorme gusaespiral Corborus e hizo que desenterrara las inmensas cantidades de elementium necesarias para forjar el nuevo blindaje del dragón Aspecto. Tras la partida de Alamuerte, Corborus se ha liberado y ahora se dedica a arrasar El Núcleo Pétreo cegado por la furia.",0.6297411,0.5973054,110,67,1056,1,2394,324,0,0,-1
Pielpétrea,"Con sus poderes como Aspecto de la Tierra amplificados por los dioses antiguos, fue fácil para Alamuerte controlar a las vermis de piedra para que sirvieran al Martillo Crepuscular. La más ambiciosa de estas criaturas, Pielpétrea, espera ganarse el favor de Alamuerte exterminando a aquellos intrusos lo suficientemente atrevidos como para adentrarse en El Núcleo Pétreo.",0.3702597,0.44760478,111,67,1059,2,2401,324,0,0,-1
Ozruk,"Ozruk ha sido el guardián de El Núcleo Pétreo desde la creación de Infralar. No se sabe por qué Ozruk ha permanecido en El Núcleo Pétreo, pero resulta evidente que ahora el guardián piensa que cualquiera que se oponga a Alamuerte es una amenaza para Infralar, y debe ser destruido.",0.50499004,0.23053885,112,67,1058,3,2405,324,0,0,-1
Suma sacerdotisa Azil,"La suma sacerdotisa Azil es una de las pocas que ha sobrevivido al contacto con los tétricos maestros del culto del Martillo Crepuscular, aunque poco queda de su cordura. Inspira terror a los cultores menores para que se sacrifiquen sin dudarlo cuando sus maestros lo ordenen.",0.5748506,0.38772452,113,67,1057,4,2411,324,0,0,-1
Gran visir Ertan,"Ertan defiende la Cumbre del Vórtice bajo las órdenes de su maestro, Asaad, contra cualquier habitante de la superficie que se atreva a entrar en su reino. Para cumplir con su deber, a la noble elemental le han otorgado el poder sobre las fuerzas primigenias de los relámpagos y el viento.",0.5499004,0.44760478,114,68,1043,1,2419,325,0,0,-1
Altairus,"La inmensa vermis de tormenta Altairus mantiene bajo una vigilancia continua las plataformas colgantes de La Cumbre del Vórtice. Las mismísimas energías de la tormenta laten en su interior, y se dice que controla las corrientes de los vientos que azotan la fortaleza elemental.",0.51996017,0.8218564,115,68,1041,2,2425,325,0,0,-1
"Asaad, califa de los Céfiros","El temible elemental Asaad fue nombrado guardián de La Cumbre del Vórtice por el propio Al'Akir. Con Siamat, señor del viento del sur, prisionero de los tol'vir de Neferset, Asaad cree que podría ascender al Cónclave del Viento si cumple bien con su deber.",0.30039954,0.3802395,116,68,1042,3,2431,325,0,0,-1
General Husam,"Los mismísimos titanes eligieron al general Husam como uno de los guardianes principales de Uldum. Después de que Siamat, señor del viento del sur, curase a los tol'vir de Neferset de la maldición de la carne, Husam encabezó una rebelión que culminó en el encarcelamiento del elemental de aire.",0.3752497,0.42514968,117,69,1052,1,2437,277,0,0,-1
Cierrafauce,"En medio de la caótica insurrección de los Neferset contra Siamat, el pigmeo Augh robó todos los tesoros que pudo de la antigua ciudad de los tol'vir. Entre los de su raza, Augh es respetado tanto por su astucia como por su feroz crocolisco mascota, Cierrafauce.",0.674651,0.724551,118,69,1054,2,2442,277,0,0,-1
Sumo profeta Barim,"El sumo profeta Barim es el líder espiritual sacralizado de los Neferset. Junto con el general Husam, ha reunido a sus compatriotas Neferset contra Siamat y ha hecho prisionero al elemental de aire. A pesar de ello, alguna fuerza oscura sigue haciendo que Barim y sus seguidores tengan a Uldum aterrorizado.",0.270459,0.657186,119,69,1053,3,2455,277,0,0,-1
Siamat,Curar a los tol'vir de Neferset de la maldición de la carne dejó exhausto al elemental Siamat. Fue en ese momento de vulnerabilidad cuando los tol'vir actuaron y encerraron a Siamat con magia en el centro de su antigua ciudad invadida por las arenas.,0.4151698,0.5523952,122,69,1055,4,2474,277,0,0,-1
Guardián del templo Anhuur,"En los últimos días en que las fuerzas de los titanes usaron las Cámaras de los Orígenes, el guardián del templo, Anhuur, fue imbuido de la fuerza de voluntad necesaria para blandir la Luz. Con este poder, se le encargó juzgar la pureza de aquellos que entraran en el complejo.",0.5848307,0.62724555,124,70,1080,1,2489,297,0,0,-1
Terracundo Ptah,"Alrededor de la tumba del Terracundo Ptah, la arena está sembrada de huesos de criaturas purificadas por Anhuur. Se dice que Ptah puede manipular esos restos a voluntad y enviarlos contra los seres que logran superar la primera línea de defensa del complejo.",0.5,0.49251497,125,70,1076,2,2540,298,0,0,-1
Anraphet,"La unidad de mantenimiento Anraphet se creó para ocuparse del funcionamiento interno de las Cámaras de los Orígenes. Si entidades extrañas llegaran a contaminar el complejo, Anraphet accederá a los programas diseñados para aniquilar a los intrusos usando los medios que sean necesarios.",0.5598805,0.14071846,126,70,1075,3,2551,297,0,0,-1
"Isiset, Ensamblaje de magia","La tarea de Isiset consiste en regular las energías arcanas contenidas, y producidas, por las Cámaras de los Orígenes. Cuenta la leyenda que este ensamblaje se ha obsesionado con su propia maestría arcana y con la perfección que le confiere.",0.31037956,0.5,127,70,1077,4,2555,299,0,0,-1
"Ammunae, Ensamblaje de vida","A pesar de haber sido diseñado para reducir Azeroth a sus elementos más básicos, el sistema de reorganización que hay en las Cámaras de los Orígenes también puede crear nueva vida. Con este fin, el ensamblaje Ammunae regula las energías naturales que recorren las instalaciones para garantizar que habrá vida en un Azeroth reconstruido.",0.47504994,0.74700606,128,70,1074,5,2565,299,0,0,-1
"Setesh, Ensamblaje de destrucción","Debido al propósito de las Cámaras de los Orígenes, los titanes consideraron necesario crear a Setesh, un ensamblaje que domina los poderes de destrucción. Si Setesh llegara a ser corrompido, las consecuencias serían desastrosas.",0.63972116,0.49251497,129,70,1079,6,2666,299,0,0,-1
"Rajh, Ensamblaje del Sol","Rajh supervisa las energías que han dado, al igual que quitado, la vida a tantos de los suyos. Se le considera el más poderoso de los ensamblajes. Rahj tiene el poder para desatar la furia de mil soles sobre Azeroth.",0.47504994,0.25299394,130,70,1078,7,2926,299,0,0,-1
General Umbriss,"Mientras los campeones de Azeroth y sus aliados, los dragones Rojos, atacan las puertas de Grim Batol, el maléfico general Umbriss lidera a sus defensores, cultores y dragauros Crepusculares.",0.40518978,0.6871258,131,0,0,1,29541,293,0,0,-1
Maestro de forja Throngus,"Como herrero del Martillo Crepuscular, este gigantesco ettin está deseando usar las armas y armaduras que ha forjado para aniquilar a los intrusos.",0.515,0.3,132,0,0,2,816,293,0,0,-1
Drahga Quemasombras,"Este mensajero del Martillo Crepuscular ha salido de El Bastión del Crepúsculo con una misión. Si los héroes superan a sus esbirros ígneos, Drahga revelará nefastos augurios para los defensores de Azeroth.",0.6946116,0.19311368,133,0,0,3,3364,293,0,0,-1
"Erudax, el Duque de las profundidades","Alamuerte ha enviado a uno de sus mejores tenientes a descubrir el secreto por el que tantos dragones Rojos han muerto. Desde el cavernoso reino de Infralar, este general ignoto utilizará a la próxima generación de poder dracónico para someter a cualquiera lo suficientemente insensato para desafiarlo.",0.8562618,0.74700606,134,0,0,4,3374,293,0,0,-1
Argaloth,"Al no poder contener al gigantesco señor del foso Argaloth en las celdas del imponente Bastión Violeta de Dalaran, los magos del Kirin Tor no tuvieron más remedio que confinar al poderoso demonio bajo Tol Barad.",0.8043925,0.6347306,139,75,1033,1,2602,282,0,2,15
Occu'thar,"Este demonio insaciable huyó de su jaula y llegó hasta el ala oeste de la prisión, donde devoró a todos los presos que se encontraban recluidos en su interior. La voracidad de Occu'thar hizo que su cuerpo se hinchara demasiado como para poder escapar, por lo que el ala de la prisión se convirtió en su nueva celda de contención.",0.15568893,0.6317773,140,75,1250,2,2605,282,0,2,15
El Cónclave del Viento,"Ahora que los tol'vir de Neferset han apresado a Siamat, señor del viento del sur, los tenientes de Al'Akir se disputan su puesto en El Cónclave del Viento. Los miembros restantes son Anshal, señor del viento del oeste: sus vendavales pueden sanar a sus aliados o envenenar a sus enemigos; Rohash, señor del viento del este: sus tempestades pueden destruir las montañas más grandes; y Nezir, señor del viento del norte: sus gélidas tormentas han reclamado más vidas que los demás juntos.",0.47504994,0.26047897,154,74,1035,1,3166,328,0,2,15
Al'Akir,"Dotado de gran inteligencia y astucia, Al'Akir el Señor del Viento fue antaño el mejor estratega de los terroríficos ejércitos de los dioses antiguos. Al comienzo del Cataclismo, se alió con Alamuerte usando sus poderes casi divinos en contra de muchas de las antiguas némesis tol'vir de los elementales de aire.",0.47504994,0.5,155,74,1034,2,3021,328,0,2,15
Halfus Rompevermis,"Imbuido de poderes antinaturales y de aguante por Cho'gall, el ettin Halfus Rompevermis captura dragones para usarlos como forraje en los rituales del Martillo Crepuscular. Con este fin, ha esclavizado a un protodraco behemoth para que lo ayude a cazar sus presas aladas.",0.5349303,0.19311368,156,72,1030,1,2959,294,0,2,15
Theralion y Valiona,"Alcanzaron la madurez mediante la magia. Valiona y Theralion estaban destinados a ser los mejores especímenes de una nueva nidada de dragones Crepusculares que liderarían su linaje para eliminar toda vida en Azeroth. En vez de eso, utilizan sus increíbles poderes para luchar entre sí.",0.53992033,0.7844312,157,72,1032,2,2994,294,0,2,15
Consejo de ascendientes,"Son los cultores más poderosos del Martillo Crepuscular y están a punto de convertirse en seres elementales, los miembros del Consejo de ascendientes olvidaron hace tiempo su existencia como meros mortales. Desde su perverso sagrario observan la selección de los nuevos candidatos para la ascensión.",0.42514983,0.4550898,158,72,1028,3,3109,295,0,2,15
Cho'gall,"Bajo el control de Cho'gall, el clan orco del Martillo Crepuscular se transformó en un culto de asesinos obsesionados con los dioses antiguos y con su heraldo, Alamuerte. El contacto prolongado con su oscuro maestro ha deformado tanto la mente como el cuerpo de Cho'gall.",0.73453194,0.7544911,167,72,1029,4,3165,295,0,2,15
Sinestra,"Sinestra, la consorte principal de Alamuerte, creó los primeros dragones Crepusculares, pero acabó siendo destruida por una de sus terroríficas creaciones. Ahora que solo es un cascarón destrozado reanimado con malas artes, Sinestra supervisa la creación de nuevas nidadas Crepusculares.",0.49001998,0.34281433,168,72,1082,5,3226,296,0,2,12
Sistema de Defensa de Omnitron,"El Sistema de Defensa de Omnitron se conoció en su momento como la mayor maravilla tecnológica de los enanos Hierro Negro. Cuando Nefarian llegó al Descenso de Alanegra, restableció el destartalado sistema para que aniquilara a los intrusos en su laboratorio.",0.6546913,0.5748503,169,73,1027,1,3193,285,0,2,15
Faucemagma,"Faucemagma es un gusano de lava colosal que invocaron hace siglos, de las Tierras de Fuego, los servidores Hierro Negro de Ragnaros. Nefarian considera a Faucemagma una molestia preocupante, pero ha acabado gustándole alimentar a la bestia con experimentos fallidos... y sirvientes.",0.27544948,0.5748503,170,73,1024,2,3310,285,0,2,15
Atramedes,"Atramedes, o el experimento 25463-D, es un intento fallido de conferirle sentidos mejorados a una cría de dragón Negro. El bálsamo tóxico que le aplicaron a la estirpe le dejó ciego, obligándole a confiar en su oído y su olfato para sobrevivir. Sería una historia trágica... si Atramedes no fuera tan malvado.",0.47504994,0.32784426,171,73,1022,3,3072,286,0,2,15
Chimaeron,Terrorífico. Feo. Malvado. Mátalo.,0.2455094,0.70209587,172,73,1023,4,3008,286,0,2,15
Maloriak,"El humano Malory era un joven alquimista brillante hasta que Nefarian lo raptó y lo fusionó con el cadáver de un dragauro. El resultado, Maloriak, es un esbirro incompetente al que apenas le queda un atisbo de su antigua inteligencia.",0.7145718,0.70209587,173,73,1025,5,2929,286,0,2,15
El final de Nefarian,"El hijo de Alamuerte, Nefarian, se ganó su mala fama por sus horribles intentos de crear dragones cromáticos con la esencia de los distintos Vuelos de Azeroth. Tras su muerte en la Guarida de Alanegra, Alamuerte lo reanimó y le encargó proseguir sus insidiosos propósitos.",0.48003995,0.70209587,174,73,1026,6,3276,286,0,2,15
Sumo sacerdote Venoxis,"En un principio fue enviado para matar a Hakkar. Venoxis fue esclavizado por la entidad asesina antes de caer antes los héroes de Azeroth. A través de los esfuerzos de los agentes del Cazador de Almas, Venoxis ha sido arrancado del mundo de los espíritus y se le ha ordenado que defienda Zul'Gurub con sus venenosos esbirros serpentinos.",0.5099801,0.53742516,175,76,1178,1,2787,337,0,0,-1
Señor sangriento Mandokir,"El infame señor sangriento Mandokir tuvo una muerte agónica antes de que los trols Sangrapellejo profanaran su tumba hace años. Ha corrido el rumor de que Mandokir recorre las junglas de Tuercespina una vez más, usando el cadáver del poderoso cabecilla Sangrapellejo Gan'zulah, como huésped para su malévolo espíritu.",0.60479087,0.7994013,176,76,1179,2,2610,337,0,0,-1
Extremo de la Locura: Gri'lek,"Entre los odiosos espíritus de El Extremo de la Locura están Gri'lek, un trol terrible a quien los loa le arrebataron su facultad de regenerarse; Renataki, un guerrero sádico e infame; Hazza'rah, un vidente atormentado por funestas visiones del futuro; y Wushoolay, un poderoso combatiente que maneja los poderes de la tormenta.",0.599801,0.462575,177,76,788,3,2504,337,0,0,-1
Extremo de la Locura: Hazza'rah,"Entre los odiosos espíritus de El Extremo de la Locura están Gri'lek, un trol terrible a quien los loa le arrebataron su facultad de regenerarse; Renataki, un guerrero sádico e infame; Hazza'rah, un vidente atormentado por funestas visiones del futuro; y Wushoolay, un poderoso combatiente que maneja los poderes de la tormenta.",0.6367,0.462575,178,76,788,4,3508,337,0,0,-1
Extremo de la Locura: Renataki,"Entre los odiosos espíritus de El Extremo de la Locura están Gri'lek, un trol terrible a quien los loa le arrebataron su facultad de regenerarse; Renataki, un guerrero sádico e infame; Hazza'rah, un vidente atormentado por funestas visiones del futuro; y Wushoolay, un poderoso combatiente que maneja los poderes de la tormenta.",0.599801,0.51497,179,76,788,5,2501,337,0,0,-1
Extremo de la Locura: Wushoolay,"Entre los odiosos espíritus de El Extremo de la Locura están Gri'lek, un trol terrible a quien los loa le arrebataron su facultad de regenerarse; Renataki, un guerrero sádico e infame; Hazza'rah, un vidente atormentado por funestas visiones del futuro; y Wushoolay, un poderoso combatiente que maneja los poderes de la tormenta.",0.601905,0.414711,180,76,788,6,2498,337,0,0,-1
Suma sacerdotisa Kilnara,"Cuando el sumo sacerdote Arlokk fue asesinado, la pantera Ioa Bethekk escogió a su hermana, Kilnara, como nueva compañera mortal. Para apoyar el reciente pacto entre las tribus Gurubashi y Zandalar, Kilnara ha soltado a sus salvajes esbirros pantera contra los confiados habitantes de la región.",0.48003995,0.20059872,181,76,1180,7,2692,337,0,0,-1
Zanzil,"Tras ser exiliado de la tribu Machacacráneos por convertir a sus compañeros trols en esclavos descerebrados, Jin'do el Sojuzgadioses le ofreció a Zanzil un lugar entre los Gurubashi a cambio de que multiplicara las fuerzas de Zul'Gurub. Es bien sabido que sus elixires tóxicos pueden incluso levantar a los muertos de sus tumbas.",0.31733844,0.24550891,184,76,1181,8,2508,337,0,0,-1
Jin'do el Sojuzgadioses,"Tras su derrota en Zul'Gurub, el espíritu de Jin'do quedó atormentado al no poder satisfacer los deseos de Hakkar. Jin'do encontró recientemente la forma de volver al mundo y esclavizar al Cazador de Almas. Jin'do planea devolverle su antigua gloria al Imperio Gurubashi jugando con los terribles poderes del dios del terror.",0.48502997,0.39520955,185,76,1182,9,2899,337,0,0,-1
Akil'zon,"Como antiguo chamán de la tribu Amani, Akil'zon tenía una facilidad preternatural para trabajar con el elemento del aire. Este talento llamó la atención del señor aojador Malacrass e hizo que resultara fácil encontrar un huésped para el dios águila de los trols.",0.35528967,0.23053885,186,77,1189,1,2521,333,0,0,-1
Nalorakk,El señor aojador Malacrass consideró que Nalorak era el recipiente ideal para la esencia del dios oso debido a su renombrada ira aterradora y a su fuerza salvaje en el campo de batalla.,0.40518978,0.7739929,187,77,1190,2,2867,333,0,0,-1
Jan'alai,"Los dracohalcones son depredadores hábiles que acaban con sus enemigos usando sus garras afiladas como cuchillas. Esta mentalidad y método de ataque también fueron la táctica favorita de uno de los pícaros más hábiles de la tribu Amani, Jan'alai.",0.55489045,0.7095809,188,77,1191,3,2621,333,0,0,-1
Halazzi,Los linces de Azeroth son cazadores despiadados que descuartizan a su presa con dientes y garras. El señor aojador Malacrass creyó acertado encerrar la esencia del dios lince dentro de uno de los mejores cazadores de la tribu.,0.5848307,0.23802388,189,77,1192,4,2804,333,0,0,-1
Señor aojador Malacrass,Se dice que es el médico brujo más temido de la tribu Amani en décadas. El señor aojador Malacrass ha hecho lo impensable y ha sellado la esencia de varios poderosos dioses animales trols en sus campeones más fuertes... reservando para él el más oscuro de todos.,0.7145718,0.5299401,190,77,1193,5,2706,333,0,0,-1
Daakara,"Para llenar el vacío de poder que dejó tras de sí el antiguo Señor de la Guerra, Zul'jin, los trols de la tribu Amani restantes eligieron a su campeón predilecto, Daakara el Invencible, para reclamar su gloria perdida.",0.90419334,0.5299401,191,77,1194,6,2875,333,0,0,-1
Beth'tilac,"La matriarca del linaje Telaceniza, Beth'tilac, y su despiadada descendencia sacian su apetito chupando el magma y el fuego de los cadáveres de elementales. Para proporcionarle mayor sustento a sus crías, Beth'tilac ha tejido una serie de telarañas incendiarias por toda su guarida para atrapar presas desprevenidas.",0.21057922,0.32784426,192,78,1197,1,20826,367,0,0,-1
Lord Piroclasto,"Piroclasto es uno de los elementales más antiguos que existen, nació de los fuegos primigenios que forjaron la propia Azeroth. Es el responsable de la creación de nuevos elementales en las Tierras de Fuego y todavía profesa un odio acérrimo a los titanes por trasladarlo, lo que él considera una arrogancia monumental.",0.65369326,0.7500001,193,78,1204,2,20812,367,0,0,-1
Alysrazor,"Cuando las fuerzas de Ragnaros irrumpieron en el Monte Hyjal, la dragona verde Alysra traicionó a sus aliados y ayudó a liberar al archiduida traidor Fandral Corzocelada. Como recompensa, se la purificó con fuego y renació como un halcón de fuego.",0.6437137,0.38023955,194,78,1206,3,20817,367,0,0,-1
Shannox,Los despiertallamas están entre los guardianes elementales más temidos en las Tierras de Fuego. Shannox no es una excepción. Es el jefe de cazadores y el maestro de perrera de los canes del averno de Ragnaros. Patrulla el reino elemental con sus dos bestias más feroces: Desmembrador y Rostrofuria.,0.49301347,0.44311342,195,78,1205,4,20808,367,0,0,-1
"Baleroc, el Guardián de la Puerta","Baleroc se ganó su reputación de combatiente despiadado durante las guerras elementales del antiguo Azeroth. Ahora que está confinado en las Tierras de Fuego, la cordura de Baleroc se ha resentido. Pocos elementales se atreven a molestarlo porque temen ser las víctimas de su sed de batalla.",0.4950096,0.3098805,196,78,1200,5,20822,367,0,0,-1
Mayordomo Corzocelada,"La pérdida de su hijo, Valstann, en la guerra del Mar de Dunas terminó de destrozar el espíritu de Fandral Corzocelada. Ahora, con el poder que le ha otorgado Ragnaros como el nuevo mayordomo de las Tierras de Fuego (remplazando al mayordomo fallecido Executus) y líder de los traicioneros druidas de la Llama, Fandral prefiere que Azeroth quede hecho ruinas antes que vivir en este mundo sin su amado hijo.",0.5099801,0.72455096,197,78,1185,6,20830,369,0,0,-1
Ragnaros,"Ragnaros, señor de las Tierras de Fuego, representa la furia y la destructividad del infierno primigenio que forjó la propia Azeroth. Ante la promesa de poder incendiar Azeroth sin que interfieran Neptulon ni Therazane, Ragnaros quiere apaciguar a los dioses antiguos quemando Nordrassil, el Árbol del Mundo.",0.507502,0.15383,198,78,1203,7,20834,369,0,0,-1
Eco de Tyrande,"Otrora líder de los elfos de la noche y de las sumas sacerdotisas de Elune, este fragmento distorsionado en el tiempo de Tyrande Susurravientos vaga ahora por los baldíos del desolado futuro de Azeroth. Envuelta en una medianoche perpetua, se ha alejado casi por completo de la reconfortante Luz de Elune.",0.515514,0.433775,283,184,1884,4,3667,405,0,0,-1
Eco de Jaina,"El atormentado fragmento de Jaina Valiente se encuentra dividido e imbuido en los restos destrozados de su bastón. Para restablecer el equilibrio en los portales del tiempo, es necesario derrotar a este eco. Pero el devastador poder mágico que posee la orgullosa líder de Theramore permanece casi indemne en su espectro temporal. En este Azeroth del futuro, está dividida, pero al acecho...",0.495389,0.660817,285,184,1883,2,3641,402,0,0,-1
Murozond,"En la actualidad vive ajeno al tiempo, pero en el pasado, Murozond fue el gran dragón Aspecto Nozdormu, el Atemporal. Después de que los titanes le permitieran contemplar su propia muerte, los dioses antiguos engañaron al atormentado Nozdormu para que tratase de alterar su mortalidad. Como consecuencia, Nozdormu destrozó los portales del tiempo y creó el Vuelo Infinito... poniendo en peligro el futuro de Azeroth.",0.484811,0.323013,289,184,1271,5,3675,406,0,0,-1
Peroth'arn,"Como muchos de sus compañeros Altonato, Peroth'arn juró lealtad al corrupto Xavius a cambio de que le otorgara poder demoníaco. 

Como maestro de magia diabólica y receptor de la maldición del sátiro, Peroth'arn permanece en el exterior del palacio de Azshara defendiendo a la Legión Ardiente. Está dispuesto a acabar con todos aquellos que intenten impedir la entrada del Titán Oscuro, Sargeras, en Azeroth.",0.237485,0.482577,290,185,1272,1,4164,398,0,0,-1
Reina Azshara,"Existen innumerables cánticos sobre la belleza, la majestuosidad y el poder de la reina Azshara, pero fue su vanidad la que llevó a los Altonato a invocar a la Legión Ardiente. Ahora supervisa a sus magi más leales mientras activan el portal por el que Sargeras accederá a Azeroth, sin preocuparle lo más mínimo que la llegada del Titán Oscuro suponga la muerte de multitud de sus servidores.",0.463389,0.369625,291,185,1273,2,3968,398,0,0,-1
Mannoroth y Varo'then,"Varo'then, jefe de la guardia personal de la reina Azshara, y Mannoroth, el Señor del Foso cuya sangre corromperá a la totalidad de la raza orca, constituyen la última línea de defensa contra los que pretenden impedir la entrada de Sargeras en Azeroth. A pesar de que tanto Tyrande como Illidan han luchado con valentía hasta el momento, el destino de Azeroth se decidirá en el mismísimo Pozo de la Eternidad.",0.873028,0.482577,292,185,1274,3,3684,398,0,0,-1
