ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
402,Marca Zarpa Férrea,Representa tu crédito con la familia de cocineros Zarpa Férrea. Se puede canjear por ingredientes de cocina y otras cosas con el maestro de despensa en El Mercado del Alcor.,1,134912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,Marca del Árbol del Mundo,Concedida por los Guardianes de Hyjal. Se puede usar para comprar refuerzos para la invasión de las Tierras de Fuego.,81,513195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
483,Meta de arena de conquista,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
484,Meta de CB de conquista puntuado,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
515,Vale de la Luna Negra,Otorgado por ganar juegos o hacer favores en la Feria de la Luna Negra.,1,134481,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
614,Mota de oscuridad,"Extraída de las fuerzas de Alamuerte, esta energía oscura se puede usar para potenciar una magia increíble.",81,136192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
615,Esencia de Alamuerte corrupto,"Extraída del propio Alamuerte, esta energía oscura potencia los encantamientos más temibles.",81,132851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
676,Fragmento de arqueología pandaren,,82,442742,1,39,200,0,1,0,0,0,0,0,0,0,0,0,34,0
677,Fragmento de arqueología mogu,,82,442742,1,40,200,0,1,0,0,0,0,0,0,0,0,0,34,0
692,Meta de CB de conquista aleatorio,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
697,Talismán ancestral de buena fortuna,"Poseer un talismán ancestral de buena fortuna permite al afortunado propietario apostar una moneda para obtener una recompensa extra en las Cámaras Mogu'shan, el Corazón del Miedo, la Veranda de la Primavera Eterna, del sha de la Ira o la banda guerrera de Salyis.",133,237281,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2114,0
698,Marca de joyero zen,"Otorgado por demostrar gran habilidad en joyería, estas marcas se pueden usar para comprar diseños de joyería únicos y el fabuloso ojo de sierpe.",133,442739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,Talismán inferior de buena fortuna,Poseer un talismán inferior de buena fortuna proporciona una gran felicidad y al final se acaba convirtiendo en un sello forjado por la guerra que permite a los jugadores apostar una moneda a cambio de una recompensa extra en los encuentros de bandas.,133,237282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
752,Runa del destino mogu,"Poseer una runa del destino mogu permite al afortunado propietario obtener una recompensa extra del Solio del Trueno, de Nalak o de Oondasta.",133,646678,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
754,Fragmento de arqueología mántide,,82,839407,1,44,200,0,1,0,0,0,0,0,0,0,0,0,34,0
776,Sello forjado por la guerra,"Poseer un sello forjado por la guerra permite al afortunado propietario jugarse un sello para obtener una recompensa extra del Asedio de Orgrimmar, las pruebas de los Celestiales u Ordos.",133,514015,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
777,Moneda intemporal,"Sientes los fantasmales dedos de antiguos y futuros dueños de esta moneda jugando en tu mano, como si el propio tiempo se desdibujara. Puedes gastar estas monedas en la Isla Intemporal para obtener poderosas y variadas recompensas.",133,900319,0,0,0,0,1,0,0,0,0,0,0,0,100,0,66,0
789,Moneda sangrienta,Obtenida de los cadáveres humeantes de enemigos derrotados en las brumas de la Isla Intemporal.,133,900318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
810,Fragmento Hierro Umbrío,Recuperado de la armadura y de las armas destrozadas de invasores de la Horda de Hierro.,133,135241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
821,Fragmento de arqueología de clanes de Draenor,,82,970886,1,45,250,0,1,0,0,0,0,0,0,0,0,0,34,0
823,Cristal apexis,"Los cristales apexis, el eterno legado de una civilización perdida, contienen una incalculable reserva de poder mágico.",137,1061300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8194,0
824,Recursos de la ciudadela,Obtén recursos para mejorar y expandir tu ciudadela.,137,1005027,0,0,10000,0,1,0,0,0,0,0,0,0,0,0,2,0
828,Fragmento de arqueología ogra,,82,136086,1,47,250,0,1,0,0,0,0,0,0,0,0,0,34,0
829,Fragmento de arqueología arakkoa,,82,1002596,1,46,250,0,1,0,0,0,0,0,0,0,0,0,34,0
830,n/a,,82,0,1,48,200,0,1,0,0,0,0,0,0,0,0,0,34,0
897,UNUSED,,137,132780,0,0,100,0,1,0,0,0,0,0,0,0,0,0,8194,0
910,Secreto de alquimia de Draenor,Te permite obtener nuevas recetas de alquimia del laboratorio de alquimia.,137,4620669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,Fragmento de artefacto,"Un fragmento minúsculo de un artefacto perdido de Ashran, muy preciado por los ogros de Ogrópolis.",137,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
980,Monedas de hierro deslucidas,Quizás sean más valiosas de lo que aparentan.,137,133792,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,8,0
994,Sello de destino templado,Altera el destino para ofrecer una oportunidad adicional de obtener botín en Ogrópolis o en la Fundición Roca Negra.,137,838813,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
999,Secreto de sastrería de Draenor,Te permite obtener recetas de sastrería del emporio de sastrería.,137,4620681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,Secreto de joyería de Draenor,Te permite obtener nuevas recetas de joyería.,137,4620677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,Secreto de peletería de Draenor,Te permite obtener recetas de peletería.,137,4620678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1020,Secreto de herrería de Draenor,Te permite obtener nuevas recetas de herrería.,137,4620670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,Petróleo,"El petróleo se encuentra principalmente en la Selva de Tanaan, y se utiliza como combustible en misiones navales.",137,1131085,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,66,0
1129,Sello de destino inevitable,Altera el destino para ofrecer una oportunidad adicional de obtener botín en la Ciudadela del Fuego Infernal o en mazmorras míticas de Draenor.,137,1119886,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
1149,Ojo invidente,"Una irregular moneda acuñada a mano. Tiene un símbolo parecido al del Kirin Tor, con una diferencia crucial: el ojo está cerrado.",141,801132,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1154,Monedas sombrías,"Muy apreciadas por los carteristas y gente de similar calaña. Se pueden gastar en Los Bajos Fondos, debajo de Dalaran.",141,646678,0,0,500,0,3,0,0,0,0,0,0,0,0,0,0,0
1155,Maná antiguo,Magia concentrada de las antiguas líneas Ley bajo Suramar.,141,1377394,0,0,300,0,1,0,0,0,0,0,0,0,0,0,2359298,0
1166,Distintivo del tiempo,Se consigue en mazmorras de Paseo en el tiempo. Se intercambia por bienes en los vendedores de Paseo en el tiempo de las capitales.,22,463446,0,0,0,0,3,0,0,0,0,0,0,0,100,0,8194,0
1171,Conocimiento del artefacto,Aumenta la velocidad a la que ganas poder de artefacto.,142,237446,0,0,0,0,6,0,0,0,0,0,0,0,0,0,525376,0
1172,Fragmento de arqueología de los Altonato,,82,441146,1,51,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1173,Fragmento de arqueología de los tauren Monte Alto,,82,441146,1,52,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1174,Fragmento de arqueología demoníaco,,82,441146,1,54,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1191,Valor,Se usa para mejorar equipo de mazmorras míticas+.,142,463447,0,0,0,0,4,0,0,0,108838,22980,0,0,0,0,2105794,1
1220,Recursos de la sede,"Se usan para reclutar tropas, realizar misiones e investigar mejoras para la sede de tu clase.",141,1397630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134217730,0
1226,Fragmento del vacío,Un fragmento de vacío cristalizado que la Legión ha llevado a Azeroth.,141,132775,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1268,Artefacto vetusto,Un misterioso artefacto naga de las profundidades del Mare Magnum. El rey Mrgl-Mrgl los busca en Ensenada Marchita.,141,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1273,Sello de destino alterado,Altera el destino para ofrecer una oportunidad adicional de obtener botín de jefes de bandas y mazmorras míticas de Legion.,141,1604167,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0
1275,Moneda curiosa,Esta inusual moneda está caliente al tacto y vibra con suavidad en tu mano. Se usa para conseguir objetos de Xur'ios en Dalaran.,141,1604168,0,0,0,0,4,0,0,0,0,0,0,0,100,0,2,0
1299,Oro de camorrista,Otorgado a los vencedores de la Hermandad de camorristas. Usa esto para adquirir cartas de reyerta y otros objetos para alterar el mundo en el vendedor de intercambio por oro de los camorristas.,143,237281,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1314,Trozo de alma persistente,Trozo de alma que pertenecía a un enemigo poderoso.,141,463284,0,0,40,20,3,0,0,0,0,0,0,0,0,0,2097218,0
1324,Mención de honor qiraji de la Horda,"Completar esta misión otorgará crédito a la Horda en el evento Llamada del Escarabajo.

La facción que obtenga mayor reconocimiento a lo largo del día podrá colgar su estandarte en el gong del Escarabajo hasta que acabe el año.",142,255132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1325,Mención de honor qiraji de la Alianza,"Completar esta misión otorgará crédito a la Alianza en el evento Llamada del Escarabajo.

La facción que obtenga mayor reconocimiento a lo largo del día podrá colgar su estandarte en el gong del Escarabajo hasta que acabe el año.",142,255130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1342,Suministros del Ocaso de la Legión,Se utilizan para avanzar en la construcción de valiosas estructuras en la Costa Abrupta.,141,803763,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,134217730,0
1347,Legionfall Building - Personal Tracker - Mage Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1349,Legionfall Building - Personal Tracker - Command Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1350,Legionfall Building - Personal Tracker - Nether Tower (Hidden),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1355,Esencia vil,Esencia demoníaca concentrada que se puede atrapar y utilizar para crear armaduras de gran poder.,141,1044089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1356,Ecos de batalla,"Se utilizan para comprar armaduras de JcJ poderosas. Al final de la temporada, esta moneda se convierte en oro.",141,1455891,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1357,Ecos de dominación,"Se utilizan para comprar armaduras de JcJ de élite. Al final de la temporada, esta moneda se convierte en oro.",141,1455894,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1379,Ficha de la Prueba de Estilo,Se obtiene por participar en el torneo de la Prueba de Estilo. Se puede intercambiar por equipo transfigurable en la mayoría de ciudades principales.,1,1500867,0,0,200,0,1,0,0,0,0,0,0,0,100,0,0,0
1388,Restos de armadura,Obtenidos de las tropas y vehículos enemigos que hay en el frente de guerra. Se utilizan para entrenar tropas y desarrollar investigaciones.,1,133614,0,0,500,0,2,0,0,0,0,0,0,0,0,0,589826,0
1401,Suministros de bastión,Se utilizan para construir estructuras e investigar mejoras en un frente de guerra.,1,1518640,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,2,0
1416,Monedas de aire,Se evaporan pasado un rato.,141,988196,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,0,0
1501,Esencia aviesa,Se usa para mejorar los objetos legendarios de Legion a nivel de objeto 970.,142,893779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1506,Piedra de puerta de Argus,Usada por los esbirros de Sargeras para forzar la apertura de portales desde Argus hasta otros mundos controlados por la Legión.,142,399041,0,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0
1508,Argunita velada,"Este cristal de color apagado es muy valioso para los comerciantes etéreos, sobre todo para el taumaturgo Vashreen, a bordo del Vindicaar.",141,1064188,0,0,2000,0,3,0,0,0,0,0,0,0,0,0,134217730,0
1533,Esencia del despertar,"El arcanomántico Vridiel la usa en Dalaran, sobre las Islas Abruptas, para crear o mejorar objetos legendarios de Legion.",141,236521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167772162,0
1534,Fragmento de arqueología Zandalari,,82,2101985,1,57,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1535,Fragmento de arqueología Drust,,82,2101971,1,58,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1540,Madera,Se obtiene de los árboles y de los montones de madera que hay por el frente de guerra. Se utiliza para construir edificios y mejorar a las tropas.,142,135435,0,0,100,0,1,0,13,0,0,0,0,0,0,0,2,0
1541,Hierro,Se recoge en el frente de guerra. Se utiliza para construir edificios y aumentar tu poder y el de tus aliados.,142,133232,0,0,200,0,1,0,9,0,0,0,0,0,0,0,2,0
1553,Azerita,"La sangre de Azeroth se cristaliza en fragmentos de azerita, un material de un poder y una potencia extremos.",144,2065624,0,0,0,0,6,0,0,0,77173,0,0,0,0,0,147857410,0
1559,Esencia de tormenta,Es extremadamente poco común. Se encuentra al matar a enemigos en el frente de guerra. Se usa para otorgarte un poder desenfrenado en el altar.,142,463539,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1560,Recursos de guerra,"Se usan para reclutar tropas, realizar misiones e investigar mejoras para el esfuerzo de guerra.",143,2032600,0,0,0,0,1,0,0,0,0,0,0,0,76.92308,0,134217730,0
1565,Fragmento de azerita enriquecida,Un fragmento de azerita enriquecida. Entrégaselo a un maestro de guerra a cambio de recompensas.,143,2065624,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1579,Campeones de Azeroth,Otorga reputación con los Campeones de Azeroth.,142,2032592,0,0,0,0,1,2164,0,0,0,0,0,0,0,0,8,0
1580,Sello de destino destrozado,Altera el destino para ofrecer una oportunidad más de obtener botín de jefes de bandas y mazmorras de Battle for Azeroth.,143,1416740,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0
1585,Honor de la banda guerrera,Se obtiene matando a enemigos de tu facción.,144,135884,0,0,0,0,1,0,14,0,0,0,0,0,0,0,21495810,0
1586,Nivel de honor,Se obtiene matando a muchos enemigos de tu facción.,144,135885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17301504,0
1587,Suministros de guerra,Se usan para reunir tropas para la Batalla de Stromgarde.,143,463449,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,2,0
1592,Orden de Ascuas,Otorga reputación con la Orden de Ascuas.,142,2032594,0,0,0,0,1,2161,0,0,0,0,0,0,0,0,8,0
1593,Almirantazgo de la Casa Valiente,Otorga reputación con el Almirantazgo de la Casa Valiente.,142,2032595,0,0,0,0,1,2160,0,0,0,0,0,0,0,0,8,0
1594,Despertar de la Tormenta,Otorga reputación con el Despertar de la Tormenta.,142,2032596,0,0,0,0,1,2162,0,0,0,0,0,0,0,0,8,0
1595,Expedición de Talanji,Otorga reputación con la Expedición de Talanji.,142,2032597,0,0,0,0,1,2156,0,0,0,0,0,0,0,0,8,0
1596,Voldunai,Otorga reputación con los Voldunai.,142,2032599,0,0,0,0,1,2158,0,0,0,0,0,0,0,0,8,0
1597,Imperio Zandalari,Otorga reputación con el Imperio Zandalari.,142,2032601,0,0,0,0,1,2103,0,0,0,0,0,0,0,0,8,0
1598,Buscadores Tortolianos,Otorga reputación con los Buscadores Tortolianos.,142,2032598,0,0,0,0,1,2163,0,0,0,0,0,0,0,0,8,0
1599,La Séptima Legión,Otorga reputación con la Séptima Legión.,142,2032591,0,0,0,0,1,2159,0,0,0,0,0,0,0,0,8,0
1600,Defensores del Honor,Otorga reputación con los Defensores del Honor.,142,2032593,0,0,0,0,1,2157,0,0,0,0,0,0,0,0,8,0
1602,Conquista,Se obtiene en actividades JcJ puntuadas. Se usa para comprar equipo de JcJ puntuado.,2,1523630,0,0,0,0,4,0,14,0,127055,27168,0,0,0,0,2097546,1
1703,Moneda de participación puntuada de la temporada de JcJ,,142,1060986,0,0,900000,0,1,0,0,0,0,0,0,0,0,0,19398656,0
1704,Fragmento de espíritu,La energía del fragmento late en su interior.,23,133286,0,0,200,0,1,0,0,0,0,0,0,0,0,0,3145730,0
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden),,142,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1710,Doblón de navegante,La divisa que utilizan las tribus del Mare Magnum. Se usa para obtener objetos de comerciantes en las expediciones insulares.,143,1604167,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden),,142,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1715,Fragmento de progenitor,TEST,143,340336,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1048578,0
1716,Medalla de servicio de los Defensores del Honor,"Un distintivo de mérito por actos realizados en los campos de batalla de Kul Tiras, Zandalar y los frentes de guerra activos. La proveedora Mukra del Puerto de Zandalar tiene especial interés por él. ¡Por la Horda!",143,2565244,0,0,0,0,1,0,0,0,0,0,0,0,100,0,536870914,0
1717,Medalla de servicio de la Séptima Legión,"Un distintivo de mérito por actos realizados en los campos de batalla de Kul Tiras, Zandalar y los frentes de guerra activos. La proveedora Forjatenaz de Boralus tiene especial interés por él. ¡Por la Alianza!",143,2565243,0,0,0,0,1,0,0,0,0,0,0,0,100,0,268435458,0
1718,Residuo titánico,Restos desactivados de armadura de azerita valiosos para los comerciantes etéreos de Boralus y Zandalar. Obtenidos de cofres semanales de piedra angular mítica y al desguazar o desencantar armadura de azerita.,143,2065602,0,0,0,0,1,0,0,0,84608,0,0,0,0,0,33554434,0
1719,Recuerdos corruptos,"Fragmentos de recuerdos de las visiones horripilantes de N'Zoth, que se pueden analizar en el archivo de investigación titánico en la Cámara del Corazón.",143,646678,0,0,0,0,1,0,0,0,76436,0,0,0,100,0,33554434,0
1721,Perla de maná centelleante,Una esfera brillante de energía Arcana encontrada en Nazjatar. Se puede comerciar con ella para obtener objetos poderosos y poco comunes o se puede usar para potenciar la armadura bentónica.,143,463858,0,0,0,0,4,0,24,0,0,0,0,0,100,0,1207959554,0
1722,Mineral de azerita,Se recoge por toda la isla. Se usa para construir edificios de avanzada.,142,2032608,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0
1723,Madera,Se recoge por toda la isla. Se usa para construir edificios de avanzada.,142,135437,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0
1728,Fantasmagoría,"Esta fuente de ánima agotada se puede usar para obtener poder en Torghast.

Salir de Torghast destruirá todas las fantasmagorías.",142,3743737,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1048578,0
1738,Desencadenados,Otorga reputación con los Desencadenados.,142,2821782,0,0,0,0,1,2373,0,0,0,0,0,0,0,0,8,0
1739,Ankoan,Otorga reputación con los ankoan.,142,2909045,0,0,0,0,1,2400,0,0,0,0,0,0,0,0,8,0
1740,Resistencia de Pernoóxido (oculto),Otorga reputación con la Resistencia de Pernoóxido.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,67108872,0
1742,Resistencia de Pernoóxido,Otorga reputación con la Resistencia de Pernoóxido.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,8,0
1743,Ánima falsa para seguimiento de misiones,Usa 1813 para cualquier cosa de verdad.,245,134379,0,0,0,0,3,0,21,0,0,0,0,0,0,0,134217730,0
1744,Recuerdo corrupto,,142,646678,0,0,0,0,1,0,8,0,0,0,0,0,0,0,33570818,0
1745,Aliado de Nazjatar - Neri Escama Letal,Otorga experiencia de combate para Neri Escama Letal.,142,894556,0,0,0,0,1,2389,0,0,0,0,0,0,0,0,8,0
1746,Aliado de Nazjatar - Vim Almasalmuera,Otorga experiencia de combate para Vim Almasalmuera.,142,894556,0,0,0,0,1,2390,0,0,0,0,0,0,0,0,8,0
1747,Aliado de Nazjatar - Poen Branquiano,Otorga experiencia de combate para Poen Branquiano.,142,894556,0,0,0,0,1,2388,0,0,0,0,0,0,0,0,8,0
1748,Aliado de Nazjatar - Esgrimidor Inowari,Otorga experiencia de combate para el esgrimidor Inowari.,142,894556,0,0,0,0,1,2377,0,0,0,0,0,0,0,0,8,0
1749,Aliado de Nazjatar - Cazador Akana,Otorga experiencia de combate para el cazador Akana.,142,894556,0,0,0,0,1,2375,0,0,0,0,0,0,0,0,8,0
1750,Aliado de Nazjatar - Clarividente Ori,Otorga experiencia de combate para el clarividente Ori.,142,894556,0,0,0,0,1,2376,0,0,0,0,0,0,0,0,8,0
1752,Colmena mielabdomen,Otorga reputación con la Colmena mielabdomen.,142,2027852,0,0,0,0,1,2395,0,0,0,0,0,0,0,0,8,0
1754,Mención de honor Argenta,Mención de honor de la Cruzada Argenta del norte de la Corona de Hielo por acciones emprendidas contra las fuerzas invasoras de las Tierras Sombrías.,245,236690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1755,Visiones aglomeradas,Wrathion puede manipular estas visiones para introducirlas en un receptáculo que te permitirá obtener acceso a una visión horripilante de N'Zoth.,143,1003600,0,0,0,0,1,0,8,0,0,0,0,0,100,0,2,0
1757,Acuerdo de Uldum,Otorga reputación con el Acuerdo de Uldum.,142,3068678,0,0,0,0,1,2417,0,0,0,0,0,0,0,0,67108872,0
1758,Rajani,Otorga reputación con los rajani.,142,3068663,0,0,0,0,1,2415,0,0,0,0,0,0,0,0,67108872,0
1761,Daño enemigo,Dummy currency for Torghast UI,142,132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Salud enemiga,Dummy currency for Torghast UI,142,648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,Muertes,Dummy currency for Torghast UI,142,3450602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Estigia,La consecuencia de la destrucción violenta de un alma en Las Fauces.,245,3743739,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1769,"Experiencia de misiones (estándar, oculta)",,142,1001982,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0
1792,Honor,Se usa para comprar equipo de JcJ sin puntuar.,2,1455894,0,0,15000,0,3,0,10,0,0,0,0,0,80,0,2,0
1794,Ánima de expiación,Usar 1813,142,236259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
1802,Progreso de la recompensa semanal de JcJ de Shadowlands,Reúne esta moneda para conseguir recompensas del cofre semanal en Oribos.,245,1523631,0,0,0,0,4,0,9,0,0,20084,0,0,0,0,2,1
1803,Ecos de Ny'alotha,"Ahora que ha sido purificada de la corrupción de N'Zoth, MADRE podrá usar esta substancia para sintetizar esencias en la Cámara del Corazón.",143,3069889,0,0,0,0,6,0,15,0,0,0,0,0,100,0,33554434,0
1804,Ascendidos,Otorga reputación con los Ascendidos.,142,3257748,0,0,0,0,1,2407,0,0,0,0,0,0,0,0,10,0
