ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"Genera un envío de cristales de encantamiento.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Cristal temporal,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"Genera un envío de partes de amortiguador.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Partes de amortiguador,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"Genera un envío de pinturas de guerra.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Si el edificio es de nivel 2 o superior, puedes asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Pinturas de guerra,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"Genera un envío de hierbas de las semillas draénicas que has recogido.

Puedes ver el progreso de los envíos en el parte de la ciudadela. 

Vuelve para recoger los bienes que se hayan completado.",Envío del jardín,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"Genera un envío de menas de las piedras draénicas que has recogido.

Puedes ver el progreso de los envíos en el parte de la ciudadela. 

Vuelve para recoger los bienes que se hayan completado.",Envío de la mina,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"Genera un envío de catalizadores alquímicos.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Catalizador alquímico,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"Genera un envío de lingotes de veracero.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Lingote de veracero,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"Genera un envío de cristales de encantamiento.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Cristal temporal,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"Genera un envío de partes de amortiguador.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Partes de amortiguador,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"Genera un envío de pinturas de guerra.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Si el edificio es de nivel 2 o superior, puedes asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Pinturas de guerra,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"Genera un envío de cristal de taladita.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Cristal de taladita,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"Genera un envío de cuero bruñido.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Cuero bruñido,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"Genera un envío de paño de tejido de maleficio.

Puedes ver el progreso de los envíos en el parte de la ciudadela.

Cuando el edificio alcance el nivel 2 o superior, podrás asignar a un seguidor de la mesa de arquitecto para aumentar la producción.",Paño de tejido de maleficio,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"Entrega las piezas de tus enemigos en el altar de huesos para conseguir un tributo de riquezas y poderosos objetos.

Puedes ver el progreso de tu ofrenda en el parte de la ciudadela.",Tributo al conquistador,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"Canjea materias primas de profesiones por recursos de la ciudadela.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",Recursos de la ciudadela,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"Canjea materias primas de profesiones por recursos de la ciudadela.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",Recursos de la ciudadela,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"Produce un demoledor sobrecargado.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",Demoledor sobrecargado,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"Produce una máquina de asedio sobrecargada.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",Máquina de asedio sobrecargada,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"Canjea recursos de la ciudadela por restos de armaduras y mejoras para los seguidores.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"Canjea recursos de la ciudadela por restos de armaduras y mejoras para los seguidores.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"Genera un envío de menas de las piedras draénicas que has recogido.

Puedes ver el progreso de los envíos en el parte de la ciudadela. 

Vuelve para recoger los bienes que se hayan completado.",Envío de la mina,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"Genera un envío de hierbas de las semillas draénicas que has recogido.

Puedes ver el progreso de los envíos en el parte de la ciudadela. 

Vuelve para recoger los bienes que se hayan completado.",Envío del jardín,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"Canjea piedras de puerta ogra por cristales apexis y órdenes de completar misión.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"Canjea piedras de puerta ogra por cristales apexis y órdenes de completar misión.

Puedes comprobar el progreso de los envíos en el parte de la ciudadela.

Vuelve para recoger los bienes que se hayan completado.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 30 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"Una destructiva embarcación sumergible que se puede usar en misiones navales.

|cFFFFD200Tiempo de construcción: 2 h|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Portanaves|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"Un poderoso barco con grandes cañones que se puede usar en misiones navales.

|cFFFFD200Tiempo de construcción: 1 h|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Destructor|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"Un enorme barco que se utiliza para transportar tropas y recuperar materiales durante las misiones navales.

|cFFFFD200Tiempo de construcción: 30 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Objetivo terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"Un navío estratégico que puede lanzar ataques aéreos para realizar misiones navales.

|cFFFFD200Tiempo de construcción: 2 h|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff Buque de combate|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"Un enorme barco que se utiliza para transportar tropas y recuperar materiales durante las misiones navales.

|cFFFFD200Tiempo de construcción: 1 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Objetivo terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"Una destructiva embarcación sumergible que se puede usar en misiones navales.

|cFFFFD200Tiempo de construcción: 2 h|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Portanaves|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"Un poderoso barco con grandes cañones que se puede usar en misiones navales.

|cFFFFD200Tiempo de construcción: 1 h|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Destructor|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 30 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 1 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 1 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 1 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"Lanza cargas explosivas al agua que destruyen embarcaciones sumergidas.

|cFFFFD200Tiempo de construcción: 1 min|r

|cffb2f0ffContrarresta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Submarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,Nomi investigará nuevas recetas para ti.,Test Kitchen Results,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"Reclutas a un escuadrón de iniciados de la grulla que pueden acompañar a los seguidores en las misiones para aumentar la probabilidad de obtener recompensas extras.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,Invocas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"Reclutas a una hueste de demonios guardias viles para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 1 h|r",Demonios guardias viles,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,Invocas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Envío de tropas,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"Reclutas a un escuadrón de [unidades] para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,Creas un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"Reclutas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.
|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"Reclutas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"Reclutas a un escuadrón de vigilantes de la arboleda para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"Reclutas a un escuadrón de [unidades] para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"Reclutas a un escuadrón de [unidades] para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"Reclutas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"Reclutas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,Invocas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,Invocas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,Instruyes a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"Reclutas a un escuadrón de tropas que pueden acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.
|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"Reclutas a un escuadrón de adeptos de la grulla que pueden acompañar a los seguidores en las misiones para aumentar la probabilidad de obtener recompensas extras.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"Reclutas a un escuadrón de adeptos del tigre que pueden acompañar a los seguidores en las misiones para aumentar las probabilidades de éxito.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,Invocas a un poderoso aliado que puede acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Tropas en instrucción,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"Reclutas a un escuadrón de adeptos del buey que pueden acompañar a los seguidores en las misiones para aumentar las probabilidades de éxito.

|cFFFFD200Tiempo de construcción: 30 min|r",Envío de tropas,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"Reclutas a un grupo de diablillos salvajes para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 15 min|r",Grupo de diablillos salvajes,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"Reclutas a una hueste de demonios guardias de cólera viles para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 1 h|r",Demonios guardias de cólera viles,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"Reclutas a una multitud de invocadores de la Cosecha Oscura para que luchen en misiones por ti.

|cFFFFD200Tiempo de construcción: 30 min|r",Invocadores de la Cosecha Oscura,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,Solicitas un sello de destino alterado.,Envío de sellos de destino alterado,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,Reclutas una vermis de escarcha para desatarla.,Invocando vermis de escarcha,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,"Invoca a un infernal y contenlo en una filacteria demoníaca, que se puede desatar para completar una misión del mundo.",Esclavizar infernal,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"Canaliza el poder de la orden en un cristal de enfoque, lo que te permitirá desatar el Poderío de Dalaran y completar una misión del mundo.",Canalizando el poder de Dalaran.,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
186,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,Comienzas investigaciones adicionales sobre tus armas artefacto. Los conocimientos resultantes aumentarán la velocidad a la que obtienes poder de artefacto.,Notas de investigación pendientes,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,Comienza a reclutar a la vanguardia de la Mano de Plata para desplegarla en una misión del mundo.,Alzando a la vanguardia,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,"Invocas las oraciones de la orden para bendecir a tus campeones, lo que aumenta su probabilidad de éxito en las misiones.",Ritual de bendiciones,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,Comienza a llamar a las Val'kyr para poder desplegarlas y completar así una misión del mundo.,Llamando a las Val'kyr,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"Canaliza la cólera de la sede para potenciar el núcleo de falla, lo que te permite desplegar el cañón de falla para completar una misión del mundo.",Canalizas la cólera de la sede.,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,Invocas a un poderoso aliado que puede acompañar a los campeones en las misiones para aumentar las probabilidades de éxito.,Envío de tropas,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,Confiscas un envío de armamento y equipo de campeón.,Envío de tropas,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
