ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
661,El Intercambio Imperial,193,394,4,0
662,Cantera Superior,194,372,6,0
663,Cantera Inferior,194,373,7,0
664,Profundidades Superiores,195,383,11,0
665,Profundidades Inferiores,195,384,12,0
666,Salas de Guo-Lai,196,395,18,0
667,La Sala del Dragón,196,396,19,0
668,Ruinas de Korune,197,386,20,0
669,Cripta de Korune,197,387,21,0
670,Fin de los Días,198,401,0,0
671,Santuario de Dragones Azur,198,402,1,0
672,Santuario de Dragones Rubí,198,403,2,0
673,Santuario de Dragones Obsidiana,198,404,3,0
674,Santuario de Dragones Esmeralda,198,405,4,0
675,Santuario de Dragones Bronce,198,406,5,0
676,Hora del Crepúsculo,199,399,0,0
677,Templo del Reposo del Dragón,199,400,1,0
678,Monasterio del Shadopan,200,443,0,0
679,Dojo Golpe Celeste,200,444,1,0
680,Dojo Ventisca Algente,200,445,2,0
681,Cámaras Selladas,200,446,3,0
682,Templo del Dragón de Jade,201,429,1,0
683,El Sagrario del Escribiente,201,430,2,0
684,Almacén de Grano,202,439,1,0
685,Sala de la Cerveza de Trueno,202,440,2,0
686,La Gran Rueda,202,441,3,0
687,La Sala de Catas,202,442,4,0
688,Puerta del Sol Poniente,203,437,1,0
689,Torre de Vigilancia de la Puerta,203,438,2,0
690,Alma de Dragón,204,409,0,0
691,Fauces de Go'rath,204,410,1,0
692,Fauces de Shu'ma,204,411,2,0
693,Ojo de la Eternidad,204,412,3,0
694,El Abrasacielos,204,413,4,0
695,Espinazo de Alamuerte,204,414,5,0
696,La Vorágine,204,415,6,0
697,La Sala de la Asamblea Carmesí,205,453,1,0
698,Cámara de los Reyes Inmemoriales,205,454,2,0
699,Trono de los Antiguos Conquistadores,205,455,3,0
700,Campo de Entrenamiento,206,431,1,0
701,El Athenaeum,206,432,2,0
702,Claustro Abandonado,207,435,1,0
703,Capilla de los Cruzados,207,436,2,0
704,El Relicario,208,476,1,0
705,Cámara de la Invocación,208,477,2,0
706,El Estudio Superior,208,478,3,0
707,Sala Rectoral,208,479,4,0
708,Estrado de los Conquistadores,209,471,1,0
709,El Repositorio,209,472,2,0
710,Forja del Infinito,209,473,3,0
711,Oratorio de la Voz,210,474,1,0
712,Corazón del Miedo,210,475,2,0
713,Asedio del Templo de Niuzao,211,457,0,0
714,Árbol Hueco,211,458,1,0
715,Anillo Superior del Árbol,211,459,2,0
716,Cámara Funeraria Superior,212,481,1,0
717,Profundidades de la Cripta,212,482,2,0
718,Excavación de la Alianza,213,419,1,0
719,Ruinas de Ogudei,213,420,2,0
720,Incursión en El Relicario,213,421,3,0
721,Recinto de las Grandes Estatuas,214,508,1,0
722,Anfiteatro Real,214,509,2,0
723,Abismo de la Desidia,214,510,3,0
724,Nidal de Ji Kun,214,511,4,0
725,Cámaras de Modelado de Carne,214,512,5,0
726,Cámara de los Reyes,214,513,6,0
727,Pináculo de las Tormentas,214,514,7,0
728,Celda Oculta,214,515,8,0
729,Ciudad de Dalaran,215,501,1,0
730,Los Bajos Fondos,215,502,2,0
731,Templo Oscuro,216,490,0,0
732,Cloacas de Karabor,216,491,1,0
733,Santuario de las Sombras,216,492,2,0
734,Salas de Angustia,216,493,3,0
735,Vigilia de Sanguino,216,494,4,0
736,Guarida de los Placeres Mortales,216,495,5,0
737,Cámara de Mando,216,496,6,0
738,Cima del Templo,216,497,7,0
739,Ciudadela Aguja del Filo,217,526,1,0
740,Patio de Aguja del Filo,217,527,2,0
741,Trono Aguja del Filo,217,528,3,0
742,Minas Tiznado,217,529,4,0
743,Cráter Plumarrisco,218,548,20,0
744,Profundidades Plumarrisco,218,549,21,0
745,Fisura de la Furia,219,546,18,0
746,Corazón de Furia,219,547,19,0
747,Bastión de Moira,220,544,16,0
748,Arsenal,220,545,17,0
749,Gruta de Grulloc,221,531,7,0
750,Guarida de Grulloc,221,532,8,0
751,Asedio de Orgrimmar,222,556,0,0
752,Pozas de Poder,222,557,1,0
753,Cámara de Y'Shaarj,222,558,2,0
754,Puertas de Orgrimmar,222,559,3,0
755,Valle de la Fuerza,222,560,4,0
756,Circo de las Sombras,222,561,5,0
757,El Descenso,222,562,6,0
758,Cuartel Kor'kron,222,563,7,0
759,Animalario,222,564,8,0
760,La Cadena de Montaje,222,565,9,0
761,Cámara de los Dechados,222,566,10,0
762,Sagrario Interior,222,567,11,0
763,Veranda de la Primavera Eterna,222,568,12,0
764,Templo del Dragón de Jade,222,569,13,0
765,Templo de la Grulla Roja,222,570,14,0
766,Cripta de los Ancestros,223,574,1,0
767,Altar de Sombras,223,575,2,0
768,Filo de la Realidad,223,576,3,0
769,La Forja Negra,224,596,1,0
770,Rescoldos,224,597,2,0
771,El Taller,224,598,3,0
772,Galería de Hierro,224,599,4,0
773,El Crisol,224,600,5,0
774,Vigas del Techo,225,607,1,0
775,Vagones de Tren Traseros,225,608,2,0
778,Barrio Inferior,226,601,1,0
779,Gran Cumbre,226,602,2,0
780,Morada de las Sombras,227,626,4,1
781,Dalaran,227,627,10,3
782,Los Bajos Fondos,227,628,11,2
783,Galería de Aegwynn,227,629,12,4
784,El Corazón de Acherus,228,647,1,0
785,Sala de Mando,228,648,2,0
786,Túmulo del Durmiente Inferior,229,643,14,0
787,Túmulo del Durmiente Superior,229,644,15,0
788,Túneles de Falanaar,230,692,41,0
789,Túneles de Falanaar,230,693,42,0
794,Caverna Brote de Vida Inferior,233,655,20,0
795,Caverna Brote de Vida Superior,233,656,21,0
796,Templo de Fal'adora,234,684,32,0
797,Túneles de Falanaar,234,685,33,0
798,Ogrópolis,235,610,0,0
799,Reposo del Gladiador,235,611,1,0
800,Coliseo,235,612,2,0
801,Cámara de Anulación,235,613,3,0
802,Ascenso del Imperador,235,614,4,0
803,Trono del Imperador,235,615,5,0
804,El Vergel Eterno,236,620,0,0
805,La Dominancia,236,621,1,0
806,Sala Dracopico,237,616,1,0
807,El Grajero,237,617,2,0
808,Sala de Puño Negro,237,618,3,0
809,Ciudadela del Fuego Infernal,238,661,0,0
810,Antecámara del Fuego Infernal,238,662,1,0
811,Pasaje del Fuego Infernal,238,663,2,0
812,Fosos de Mannoroth,238,664,3,0
813,Atrio de Sangre,238,665,4,0
814,Tormento de Grommash,238,666,5,0
815,Brecha Vilificada,238,667,6,0
816,Cámaras de los Sargerei,238,668,7,0
817,Auge del Destructor,238,669,8,0
818,La Puerta Negra,238,670,9,0
819,Sala Illidari,239,677,1,0
820,Cámara de las Celadoras,239,678,2,0
821,Corte de la Celadora,239,679,3,0
822,Cámaras del Valor,240,703,0,0
823,La Puerta Insigne,240,704,1,0
824,Cámaras del Valor,240,705,2,0
825,Acherus Inferior,241,698,1,0
826,Acherus Superior,241,699,2,0
827,Ciudadela de la Corona de Hielo,241,700,3,0
828,El Trono Helado,241,701,4,0
829,Máquina de Almas Inferior,242,674,2,0
830,Máquina de Almas Superior,242,675,3,0
831,Acantilados Boca Infernal,243,706,0,0
832,El Bastión,243,707,1,0
833,Naglfar,243,708,2,0
834,Corte de la Celadora,244,710,1,0
835,Cámara de las Celadoras,244,711,2,0
836,Cámara de los Traidores,244,712,3,0
837,Cripta de los Cuervos,245,751,1,0
838,El Gran Salón,245,752,2,0
839,Bastión de los Cuervos,245,753,3,0
840,Nido del Grajo,245,754,4,0
841,Aposento de Lord Cresta Cuervo,245,755,5,0
842,Corona del Cuervo,245,756,6,0
843,Salón del Guardián,246,734,1,0
844,Biblioteca del Guardián,246,735,2,0
845,"Mardum, el Abismo Devastado",247,719,0,0
846,Centro de Mando Superior,247,720,1,0
847,Centro de Mando Inferior,247,721,2,0
848,Nidada de Corrupción,248,777,1,0
849,Núcleo de la Pesadilla,248,778,2,0
850,Mulgore,248,779,3,0
851,Cráter de Un'Goro,248,780,4,0
852,Pesadilla Esmeralda,248,781,5,0
853,Vallefresno,248,782,6,0
854,Tierras del Interior,248,783,7,0
855,Bosque del Ocaso,248,784,8,0
856,Feralas,248,785,9,0
857,Colinas Pardas,248,786,10,0
858,Claro de la Luna,248,787,11,0
859,Falla de Aln,248,788,12,0
860,Sueño Esmeralda,248,789,13,0
861,Centro de Mando Superior,249,879,1,0
862,Centro de Mando Inferior,249,880,2,0
863,Alcobas de los Sirvientes,250,794,1,0
864,El Gran Salón de Baile,250,795,2,0
865,La Sala de la Ópera,250,796,3,0
866,Biblioteca del Guardián,250,797,4,0
867,Fuente de la Noche,251,764,1,0
868,Bóvedas del Abismo,251,765,2,0
869,Bastión Nocturno,251,766,3,0
870,Veranda Shal'dorei,251,767,4,0
871,Dependencias del Capitán,251,768,5,0
872,Ascenso del Astromante,251,769,6,0
873,Aguja de la Noche,251,770,7,0
874,Dependencias de Elisande,251,771,8,0
875,Manantial Nocturno,251,772,9,0
876,Corte de las Estrellas,252,761,0,0
877,Hacienda Enjoyada,252,762,1,0
878,Los Balcones,252,763,2,0
879,La Antecámara de Ulduar,253,744,1,0
880,La Chispa de la Imaginación,253,745,2,0
881,El Círculo de Observación,253,746,3,0
882,Cámaras Abisales,254,742,1,0
883,Trono de Neptulon,254,743,2,0
884,Ciudadela Superior,255,740,1,0
885,Ciudadela Inferior,255,741,2,0
886,Primera Planta,256,804,1,0
887,Segunda Planta,256,805,2,0
888,Anillo de Alineación,257,800,1,0
889,Anillo de Transmutación,257,801,2,0
890,Anillo de Aceleración,257,802,3,0
891,Anillo de Discrepancia,257,803,4,0
892,Templo del Dragón de Jade,258,791,1,0
893,El Sagrario del Escribiente,258,792,2,0
894,Prueba del Valor,259,806,0,0
895,Prueba del Valor,259,807,1,0
896,Helheim,259,808,2,0
897,Alcobas de los Sirvientes,260,809,1,0
898,Caballerizas Superiores,260,810,2,0
899,La Sala de Banquetes,260,811,3,0
900,Los Aposentos de los Invitados,260,812,4,0
901,Balcón de la Sala de la Ópera,260,813,5,0
902,El Bancal del Maestro,260,814,6,0
903,La Escalera Quebrada Inferior,260,815,7,0
904,La Escalera Quebrada Superior,260,816,8,0
905,Animalario,260,817,9,0
906,Biblioteca del Guardián,260,818,10,0
907,Suelo de la Biblioteca,260,819,11,0
908,La Biblioteca Superior,260,820,12,0
909,Sala del Tablero,260,821,13,0
910,Espacio Abisal,260,822,14,0
911,Cubierta Superior,261,831,1,0
912,Cubierta Inferior,261,832,2,0
913,Cubierta Superior,262,886,5,0
914,Cubierta Inferior,262,887,6,0
915,Cubierta Superior,263,883,3,0
916,Cubierta Inferior,263,884,4,0
917,Cámara de la Luna,264,850,1,0
918,Trono Abisal,264,851,2,0
919,Bancal de la Luna,264,852,3,0
920,Sagrario del Guardián,264,853,4,0
921,Cámara del Avatar,264,854,5,0
922,Brecha de Tormenta Vil,264,855,6,0
923,El Vacío Abisal,264,856,7,0
924,Sala de la Luna,265,845,1,0
925,Arboleda del Crepúsculo,265,846,2,0
926,Archivos Esmeralda,265,847,3,0
927,Senda de la Iluminación,265,848,4,0
928,Dependencia de Elune,265,849,5,0
929,Primera Planta,266,835,1,0
930,Segunda Planta,266,836,2,0
931,Cervecería del Trueno,267,872,0,0
932,Primera Planta,267,873,1,0
933,Segunda Planta,267,874,2,0
934,Primera Planta,268,840,1,0
935,Segunda Planta,268,841,2,0
936,Tercera Planta,268,842,3,0
937,Primera Planta,269,869,1,0
938,Segunda Planta,269,870,2,0
939,Primera Planta,270,865,1,0
940,Segunda Planta,270,866,2,0
941,"Antorus, el Trono Ardiente",271,909,0,0
942,Mirada de la Legión,271,910,1,0
943,Cámaras del Entendimiento Infinito,271,911,2,0
944,Elunaria,271,912,3,0
945,Santuario Elarian,271,913,4,0
946,El Escape,271,914,5,0
947,El Trono Ardiente,271,915,6,0
948,Cámara de Angustia,271,916,7,0
949,Alma del Mundo,271,917,8,0
950,Trono del Panteón,271,918,9,0
951,Cubierta Superior,271,919,10,0
952,Cubierta Inferior,271,920,11,0
953,Bloque de Estasis: Trion,272,889,1,0
954,Bloque de Estasis: Maximus,272,890,2,0
955,Isla Bruma Azur,273,891,0,0
956,Primera Planta,273,892,1,0
957,Segunda Planta,273,893,2,0
958,Tercera Planta,273,894,3,0
959,Las Muertes de Cromi,274,897,0,0
960,Santuario de Dragones Obsidiana,274,898,1,0
961,Andorhal,274,899,2,0
962,Monte Hyjal,274,900,3,0
963,Pozo de la Eternidad,274,901,4,0
964,Stratholme,274,902,5,0
965,Atal'Dazar,275,934,1,0
966,Fosa de Sacrificios,275,935,2,0
967,Cubierta Superior,276,940,1,0
968,Cubierta Inferior,276,941,2,0
976,Depósito de Trenes,225,606,0,0
977,Vagones de Tren Delanteros,225,609,3,0
981,Primera Planta,231,637,0,0
982,Segunda Planta,231,638,1,0
983,Primera Planta,232,657,0,0
984,Segunda Planta,232,658,1,0
985,Tol Dagor,277,974,0,0
986,El Sumidero,277,975,1,0
987,Calabozo,277,976,2,0
988,Bloque de Detención,277,977,3,0
989,Cuartel de los Oficiales,277,978,4,0
990,Reducto del Sobrestante,277,979,5,0
991,Cumbre del Sobrestante,277,980,6,0
992,Ciudad de Ventormenta,278,1012,0,0
993,Las Mazmorras,278,1013,1,0
994,Planta Superior,279,1016,0,0
995,Gran Recibidor,279,1015,1,0
996,Bodega,279,1017,2,0
997,Catacumbas,279,1018,3,0
998,Ruptura,279,1029,4,0
999,Planta Principal,280,1030,0,0
1000,Piso Superior,280,1031,1,0
1001,Altar de la Tormenta,281,1039,0,0
1002,Fin Tormentoso,281,1040,1,0
1003,Catacumbas Putrefactas,282,1041,0,0
1004,Descenso de la Ruina,282,1042,1,0
1005,Templo de Sethraliss,283,1038,0,0
1006,Atrio de Sethraliss,283,1043,1,0
1107,Descenso de la Ruina,384,1148,0,0
1108,Sala de la Expurgación,384,1149,1,0
1109,Círculo de Contención,384,1150,2,0
1110,Archivos de la Eternidad,384,1151,3,0
1111,Cámara de la Peste,384,1152,4,0
1112,Galería de los Fracasos,384,1153,5,0
1113,Puerta del Olvido,384,1154,6,0
1114,Núcleo Purulento,384,1155,7,0
1115,Profundidades de Roca Negra,385,1159,0,0
1116,Núcleo de Magma,385,1160,1,0
1117,Gran Sello,386,1163,0,0
1118,Sala de Cronistas,386,1164,1,0
1119,Cámara de los Sumos Sacerdotes,387,1167,0,0
1120,Cámaras del Consejo,387,1166,1,0
1123,Cueva Inferior,388,1171,0,0
1124,Cueva Superior,388,1172,1,0
1125,Cubiertas Superiores,389,1173,0,0
1126,Cubiertas Inferiores,389,1174,1,0
1127,Cubierta Superior,390,1176,0,0
1128,Cubierta Inferior,390,1177,1,0
1129,Cubierta Superior,391,1179,0,0
1130,Cubierta Inferior,391,1180,1,0
1132,Cueva Superior,392,1185,1,0
1134,Cueva Inferior,392,1184,0,0
1135,Santuario de las Sombras,393,1345,0,0
1136,Zarcillo de Corrupción,393,1346,1,0
1137,La Ciudadela Inferior,394,1359,0,0
1138,El Trono Helado,394,1360,1,3
1139,Tol Dagor,395,1349,0,0
1140,El Sumidero,395,1350,1,0
1141,Calabozo,395,1351,2,0
1142,Puerto de Zandalar,396,1352,0,0
1143,El Zócalo,396,1358,1,0
1144,Cámaras de Opulencia,396,1353,2,0
1145,Sagrario de los Loa,396,1354,3,0
1146,Paseo de los Reyes,396,1356,4,0
1147,Corazón del Imperio,396,1357,5,0
1148,Mare Magnum,396,1364,6,0
1149,Boralus,396,1367,7,0
1150,La Sala de Máquinas,397,1371,0,0
1151,Los Dormitorios,397,1372,1,0
1153,Cámara Manitas,397,1374,3,0
1155,Aeropuerto,397,1380,2,0
1156,Círculo de Contención,398,1381,0,0
1157,Puerta del Olvido,398,1382,1,0
1158,Isla de Mecandria,399,1490,0,0
1159,Robotódromo,399,1491,1,0
1160,Tubos de Desagüe,399,1493,2,0
1161,Sotocachivache,399,1494,3,0
1162,Ciudad de Mecandria,399,1497,4,0
1163,Estrado de la Eternidad,400,1512,0,0
1164,Cámaras de los Elegidos,400,1513,1,0
1165,Profundidades Lúgubres,400,1514,2,0
1166,La Travesía,400,1516,3,0
1167,Criadero,400,1517,4,0
1168,Corte de la Reina,400,1518,5,0
1169,Precipicio de los Sueños,400,1519,6,0
1170,La Última Prisión,400,1520,7,0
1171,Cámara Partida,401,1538,0,0
1172,Bóveda de la Llama de las Sombras,401,1539,1,0
1173,El Arca de las Luces,402,1540,0,0
1174,Tumba del Terracundo,402,1541,1,0
1175,Los Cuatro Tronos,402,1542,2,0
1177,Cámara de los Reyes Inmemoriales,403,1545,1,0
1178,Trono de los Antiguos Conquistadores,403,1546,2,0
1179,La Sala de la Asamblea Carmesí,403,1544,0,0
1180,Estrado de los Conquistadores,404,1547,0,0
1181,El Repositorio,404,1548,1,0
1182,Forja del Infinito,404,1549,2,0
1184,Túnel Intemporal,143,74,0,0
1185,Cavernas del Tiempo,143,75,1,0
1186,Túnel Intemporal,405,1552,0,0
1187,Cavernas del Tiempo,405,1553,1,0
1188,Ciudad de Mecandria,406,1573,0,0
1189,Sotocachivache,406,1574,1,0
1190,Visión del Destino,407,1580,0,0
1191,Anexo de la Profecía,407,1581,1,0
1192,Ny'alotha,407,1582,2,0
1193,La Colmena,407,1590,3,0
1194,Bancal de Desolación,407,1591,4,0
1195,La Cámara Ritual,407,1592,5,0
1196,Desembarco Crepuscular,407,1593,6,0
1197,Fauces de Gor'ma,407,1594,7,0
1198,Túneles de Descomposición,407,1595,8,0
1199,Cámara de Renacimiento,407,1596,9,0
1200,Enclave de Verdades Infinitas,407,1597,10,0
1202,Bancal de Reanimación,408,1610,1,0
1206,Sala Rompehuesos,408,1609,0,0
1207,Salas de la Expiación,409,1663,0,0
1208,La Nave del Dolor,409,1664,1,0
1209,El Santuario de Almas,409,1665,2,0
1210,Estela Necrótica,410,1666,0,0
1211,Taller de Remiendos,410,1667,1,0
1212,Zolramus,410,1668,2,0
1213,Guarida de los Especuladores,411,1672,0,0
1214,Círculo del Destino,411,1670,1,0
1215,Círculo de Transferencias,411,1671,2,0
1216,El Crisol,411,1673,3,0
1217,Acherus Inferior,394,1681,2,1
1218,Acherus Superior,394,1682,3,2
1219,Abismos de la Desesperación,412,1675,0,0
1220,Anfiteatro del Pesar,412,1676,1,1
1221,El Otro Lado,413,1680,0,0
1222,Mecandria,413,1678,1,1
1223,Zul'Gurub,413,1679,2,2
1224,Ardenweald,413,1677,3,3
1225,Teatro del Dolor,414,1683,0,0
1226,Cámara de Conquista,414,1684,1,0
1227,Altares de Agonía,414,1685,2,0
1228,Túmulo de Matanza Superior,414,1686,3,0
1229,Túmulo de Matanza Inferior,414,1687,4,0
1230,Bajapeste,415,1674,0,0
1231,Sagrario Purulento,415,1697,1,0
1232,Confines del Salto del Pecado,416,1699,0,0
1233,Profundidades del Salto del Pecado,416,1700,1,0
1234,La Copa,417,1703,0,0
1235,El Tronco,417,1701,1,0
1236,Las Raíces,417,1702,2,0
1237,Alto de la Arconte,418,1707,0,0
1238,Sagrario de la Vinculación,418,1708,1,0
1239,Ascenso del Honor,419,1692,0,0
1240,Jardines del Reposo,419,1693,1,0
1241,Fuente de la Lealtad,419,1694,2,0
1242,Trono de la Arconte,419,1695,3,0
1243,La Gran Entrada,420,1735,0,0
1244,Almacenes Robados,420,1744,1,0
1245,Salas de los Fieles,420,1745,2,0
1246,Prisión del Orgullo,420,1746,3,0
1247,Festín de la Arrogancia,420,1750,4,0
1248,Sagrario Capanocturna,420,1747,5,0
1249,El Observatorio,420,1748,6,0
1250,Pozo de la Angustia - Superior,421,1820,0,0
1251,Pozo de la Angustia - Inferior,421,1821,1,0
1252,Tierras de Fuego,422,1958,0,0
1253,Fortaleza de Sulfuron,422,1959,1,0
1254,Mercado Velado,423,1989,0,0
1255,Gran Animalario,423,1990,1,0
1256,Oficina de Correos,423,1991,2,0
1257,Oasis de Myza,423,1992,3,0
1258,Tormenheim,423,1995,4,0
1259,Cámara de Aggramar,423,1997,5,0
1260,Puerto de Boralus,423,1996,6,0
1261,Nexo Opulento,423,1993,7,0
1276,Torre de los Condenados,426,1998,0,0
1277,Fundición de Acero Sombrío,426,1999,1,1
1278,Cámaras de Tormento,426,2000,2,2
1279,Corona de Gorgoa,426,2001,3,3
1280,Pináculo de Dominación,426,2002,4,4
1283,Hogar Inmortal,427,2047,0,0
1284,Cuna de la Génesis,427,2048,1,0
1285,Fundición Infinita,427,2049,2,0
1286,Llanuras Efímeras,427,2061,3,0
1287,Yugo de la Dominación,427,2050,4,0
1288,Plan Maestro,427,2052,5,0
1289,Corazón de la Eternidad,427,2051,6,0
1291,Invernadero Arcano,428,2073,0,0
1292,Cámara Superior,428,2074,1,0
