ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
550,TempestKeepRaid,El Castillo de la Tempestad,,,,,0,0,2,2,1,3845,206,-1,-1,-1,0,1,-1,25,0,0,832484,0,0,1553,134479880,0
552,TempestKeepArcane,El Castillo de la Tempestad: El Arcatraz,,,,,0,0,2,1,1,3848,206,-1,-1,-1,0,1,-1,5,0,0,832070,0,0,1553,134479880,0
553,TempestKeepAtrium,El Castillo de la Tempestad: El Invernáculo,,,,,0,0,2,1,1,3847,206,-1,-1,-1,0,1,-1,5,0,0,833950,0,0,134219281,134512648,0
554,TempestKeepFactory,El Castillo de la Tempestad: El Mechanar,,,,,0,0,2,1,1,3849,206,-1,-1,-1,0,1,-1,5,0,0,831974,0,0,1553,134479880,0
555,AuchindounShadow,Auchindoun: Laberinto de las Sombras,,,,,-3640.6877,4943.1626,2,1,1,3789,201,-1,-1,-1,0,1,530,5,0,0,828331,0,0,1553,134479880,0
556,AuchindounDemon,Auchindoun: Salas Sethekk,,,,,-3361.8625,4665.5923,2,1,1,3791,201,-1,-1,-1,0,1,530,5,0,0,828811,0,0,1553,134479880,0
557,AuchindounEthereal,Auchindoun: Tumbas de Maná,,,,,-3089.5164,4942.7563,2,1,1,3792,201,-1,-1,-1,0,1,530,5,0,0,830899,0,0,134219281,134512648,0
558,AuchindounDraenei,Auchindoun: Criptas Auchenai,,,,,-3363.44,5156.455,2,1,1,3790,201,-1,-1,-1,0,1,530,5,0,0,830415,0,0,1553,134479880,0
559,PVPZone05,Nagrand Arena (old),,,,,0,0,1,4,0,0,219,-1,-1,-1,0,1,-1,0,0,0,790469,0,0,1553,135004168,0
560,HillsbradPast,La Fuga de Durnholde,,,,,-8309.81,-4061.5088,1,1,1,267,212,-1,-1,-1,0,1,1,5,0,0,833998,0,0,9745,134479880,0
562,bladesedgearena,zzOldBlade's Edge Arena,,,,,0,0,1,4,0,3702,218,-1,-1,-1,0,1,-1,0,0,0,780261,0,0,1553,135004168,0
564,BlackTemple,Templo Oscuro,,,,,-3644.53,317.294,1,2,1,0,215,-1,-1,-1,0,1,530,25,0,0,829630,0,0,1553,134479880,0
565,GruulsLair,Guarida de Gruul,,,,,3525.453,5144.151,2,2,1,3923,213,-1,-1,-1,0,1,530,25,0,0,833180,0,0,1553,134479880,0
566,NetherstormBG,Ojo de la Tormenta,"Planeando alto sobre el paisaje de Tormenta Abisal se encuentra la isla del Ojo de la Tormenta.

Es un campo de batalla de 15 c 15 de dominio, donde cada bando intenta controlar la Torre de los Magos, las Ruinas del Atracador Vil, la Torre de los Elfos de Sangre y las Ruinas Draenei el máximo tiempo posible.

Los elfos de sangre codician este campo de batalla por sus ricos depósitos de energía.

Los draenei lo reivindican por su proximidad a la misteriosa nave naaru: El Castillo de la Tempestad.","Planeando alto sobre el paisaje de Tormenta Abisal se encuentra la isla del Ojo de la Tormenta.

Es un campo de batalla de 15 c 15 de dominio, donde cada bando intenta controlar la Torre de los Magos, las Ruinas del Atracador Vil, la Torre de los Elfos de Sangre y las Ruinas Draenei el máximo tiempo posible.

Los draenei lo reivindican por su proximidad a la misteriosa nave naaru: El Castillo de la Tempestad.

Los elfos de sangre codician este campo de batalla por sus ricos depósitos de energía.",Capturad los objetivos,"- Capturad y defended los objetivos
- Capturad la bandera central
- Ganad 1500 recursos",0,0,1,3,0,0,210,-1,-1,-1,0,1,-1,0,0,0,788893,0,0,1553,135004168,0
568,ZulAman,Zul'Aman,,,,,6851.021,-7989.7134,1,1,3,0,276,-1,-1,-1,0,1,530,10,0,0,815727,0,0,1553,134479880,0
571,Northrend,Rasganorte,,,,,0,0,1,0,2,0,216,-1,-1,-1,0,1,-1,0,0,804939,822688,0,0,16786973,134479896,128
572,PVPLordaeron,Ruinas de Lordaeron,,,,,0,0,1,4,0,0,217,-1,-1,-1,0,1,-1,0,0,0,789984,0,0,1553,135004168,0
574,Valgarde70,Fortaleza de Utgarde,,,,,1211.7594,-4868.422,1,1,2,0,220,-1,-1,-1,0,1,571,5,0,0,825743,0,0,134227485,134512648,0
575,UtgardePinnacle,Pináculo de Utgarde,,,,,1232.4098,-4860.9536,1,1,2,0,221,-1,-1,-1,0,1,571,5,0,0,827661,0,0,67101,134479880,0
576,Nexus70,El Nexo,,,,,3899.9258,6985.4355,2,1,2,4265,226,-1,-1,-1,0,1,571,5,0,0,821331,0,0,134219281,134512648,0
578,Nexus80,El Oculus,,,,,3865.923,6983.94,1,1,2,0,227,-1,-1,-1,0,1,571,5,0,0,819814,0,0,1565,134479880,0
580,SunwellPlateau,La Fuente del Sol,,,,,12551.763,-6774.5654,1,2,1,0,225,-1,-1,-1,0,1,530,25,0,0,832953,0,0,1553,134479880,0
582,Transport176244,Transporte: Rut'theran a Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
584,Transport176231,Transporte: Menethil a Theramore,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
585,Sunwell5ManFix,Bancal del Magister,,,,,12881.902,-7343.0947,1,1,1,0,224,-1,-1,-1,0,1,530,5,0,0,834223,0,0,134284829,134512648,0
586,Transport181645,Transporte: El Exodar a Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
587,Transport177233,Transporte: Transbordador de Plumaluna,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
588,Transport176310,Transporte: Menethil a Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
589,Transport175080,Transporte: Orgrimmar a Grom'gol,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
590,Transport176495,Transporte: Grom'gol a Entrañas,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
591,Transport164871,Transporte: Entrañas a Orgrimmar,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
592,Transport186238,Transporte: Tundra Boreal prueba,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
593,Transport20808,Transporte: Bahía del Botín a Trinquete,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
594,Transport187038,Transporte: Fiordo Aquilonal Hermana Misericordia (misión),,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
595,StratholmeCOT,La Matanza de Stratholme,,,,,-8756.087,-4457.418,1,1,2,0,222,-1,-1,-1,0,1,1,5,0,0,826005,0,0,1553,134479880,0
596,Transport187263,Transporte: Naglfar,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
599,Ulduar70,Cámaras de Piedra,,,,,8921.793,-966.80646,1,1,2,0,230,-1,-1,-1,0,1,571,5,0,0,824642,0,0,1565,134479880,0
600,DrakTheronKeep,Fortaleza de Drak'Tharon,,,,,4774.583,-2023.0491,1,1,2,0,228,-1,-1,-1,0,1,571,5,0,0,820968,0,0,1565,134479880,0
601,Azjol_Uppercity,Azjol-Nerub,,,,,3672.2153,2171.2751,1,1,2,0,229,-1,-1,-1,0,1,571,5,0,0,818693,0,0,134219293,134512648,0
602,Ulduar80,Cámaras de Relámpagos,,,,,9185.088,-1386.7906,1,1,2,0,231,-1,-1,-1,0,1,571,5,0,0,824768,0,0,134219293,134512648,0
603,UlduarRaid,Ulduar,,,,,9359.371,-1115.1754,1,2,2,0,244,0,-1,-1,0,1,571,5,0,0,825015,0,0,1565,134479880,0
604,GunDrak,Gundrak,,,,,6708.731,-4654.904,1,1,2,0,237,-1,-1,-1,0,1,571,5,0,0,818626,0,0,134219293,134512648,0
607,NorthrendBG,Playa de los Ancestros,"Al sur del Cementerio de Dragones yace un legendario artefacto de los titanes. Tanto la Alianza como la Horda piensan que encierra información crítica sobre los titanes y sus métodos.

La Playa de los Ancestros es un campo de batalla de 15 c 15, en el que cada lado tiene su turno para atacar y defender el artefacto de los titanes en la punta sur de la isla.

Prepárate para la batalla, ya que el destino no decide el éxito en la Playa de los Ancestros.","Al sur del Cementerio de Dragones yace un legendario artefacto de los titanes. Tanto la Alianza como la Horda piensan que encierra información crítica sobre los titanes y sus métodos.

La Playa de los Ancestros es un campo de batalla de 15 c 15, en el que cada lado tiene su turno para atacar y defender el artefacto de los titanes en la punta sur de la isla.

Prepárate para la batalla, ya que el destino no decide el éxito en la Playa de los Ancestros.",Capturad la reliquia de titán,"- Atacantes: destruid las puertas y la reliquia
- Defensores: defended las puertas y la reliquia
- El equipo más rápido en capturar la reliquia, gana",0,0,1,3,0,0,238,-1,-1,-1,0,1,-1,0,0,0,789579,0,0,1565,135004168,0
608,DalaranPrison,Bastión Violeta,,,,,5689.4897,498.04694,1,1,2,0,235,-1,-1,-1,0,1,571,5,0,0,818205,0,0,1565,134479880,0
609,DeathKnightStart,El Bastión de Ébano,,,,,0,0,1,0,2,0,233,-1,-1,-1,0,1,-1,0,0,0,818210,0,0,67101,134479880,0
610,Transport_Tirisfal _Vengeance_Landing,Transporte: Tirisfal al Campo Venganza,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
612,Transport_Menethil_Valgarde,Transporte: Menethil a Valgarde,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
613,Transport_Orgrimmar_Warsong_Hold,Transporte: Orgrimmar al Bastión Grito de Guerra,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
614,Transport_Stormwind_Valiance_Keep,Transporte: Ventormenta a la Fortaleza Denuedo,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
615,ChamberOfAspectsBlack,El Sagrario Obsidiana,,,,,3438.1533,260.4013,1,2,2,0,239,-1,-1,-1,0,1,571,0,0,0,820448,0,0,34333,134479880,0
616,NexusRaid,El Ojo de la Eternidad,,,,,3869.9814,6984.33,1,2,2,0,236,-1,-1,-1,0,1,571,5,0,0,822560,0,0,34333,134479880,0
617,DalaranArena,Cloacas de Dalaran,,,,,0,0,1,4,0,0,242,0,-1,-1,0,1,-1,0,0,0,780309,0,0,1565,135004168,0
618,OrgrimmarArena,El Círculo del Valor,,,,,0,0,1,4,0,0,240,720,-1,-1,0,1,-1,0,0,0,789925,0,0,4195869,135004168,0
619,Azjol_LowerCity,Ahn'kahet: El Antiguo Reino,,,,,3641.458,2032.0638,1,1,2,0,234,-1,-1,-1,0,1,571,0,0,0,818056,0,0,1565,134479880,0
620,Transport_Moa'ki_Unu'pe,Transporte: Moa'ki a Unu'pe,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
621,Transport_Moa'ki_Kamagua,Transporte: Moa'ki a Komawa,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
622,Transport192241,Transporte: Martillo de Orgrim,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
623,Transport192242,Transporte: El Rompecielos,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
624,WintergraspRaid,La Cámara de Archavon,,,,,5488.1245,2840.3337,1,2,2,0,243,-1,-1,-1,0,1,571,0,0,0,826589,0,0,34365,-2013003768,0
627,unused,Unused (DELETE ME),,,,,0,0,1,5,6,0,25,-1,-1,-1,0,1,-1,0,0,0,856557,0,0,15957,134479872,0
628,IsleofConquest,Isla de la Conquista,"La Isla de la Conquista es un punto estratégico de las campañas de la Horda y la Alianza en Rasganorte. Cada bando debe asegurar el control de la isla.

En una batalla a gran escala, cada bando intenta arrebatar el control de la Fábrica de material de asedio, los Muelles o el Hangar para conseguir acceder a la fortaleza enemiga y derrotar a su General (Halford Aterravermis o el señor supremo Agmar).","La Isla de la Conquista es un punto estratégico de las campañas de la Horda y la Alianza en Rasganorte. Cada bando debe asegurar el control de la isla.

En una batalla a gran escala, cada bando intenta arrebatar el control de la Fábrica de material de asedio, los Muelles o el Hangar para conseguir acceder a la fortaleza enemiga y derrotar a su General (Halford Aterravermis o el señor supremo Agmar).",Matad al líder enemigo,"- Capturad los puntos de aparición de vehículos
- Asediad la fortaleza enemiga
- Matad al líder enemigo",0,0,1,3,2,0,245,-1,-1,-1,0,1,-1,0,0,0,821811,0,0,1565,135004168,0
631,IcecrownCitadel,Ciudadela de la Corona de Hielo,,,,,5776.922,2065.9324,1,2,2,0,250,-1,-1,-1,0,1,571,0,0,0,820428,0,0,34333,-2013003768,0
632,IcecrownCitadel5Man,La Forja de Almas,,,,,5670.7915,2003.6285,1,1,2,0,249,-1,-1,-1,0,1,571,0,0,0,818965,0,0,134219293,134512648,0
637,AbyssalMaw,Fauce Abisal Exterior,,,,,0,0,1,1,3,0,23,-1,-1,-1,0,1,-1,0,0,0,814762,0,0,1565,134479880,0
638,Gilneas,Gilneas,,,,,0,0,1,0,0,0,4,-1,654,-1,0,1,-1,0,0,0,782283,0,0,1629,134479884,0
641,Transport_AllianceAirshipBG,Transport: Alliance Airship BG,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
642,Transport_HordeAirshipBG,Transport: HordeAirshipBG,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
643,AbyssalMaw_Interior,Trono de las Mareas,,,,,-5585.8716,5401.6494,1,1,3,0,255,-1,-1,-1,0,1,0,0,0,0,814875,0,0,134235677,134512648,0
644,Uldum,Cámaras de los Orígenes,,,,,-10225.995,-1837.4791,1,1,3,0,256,1080,-1,-1,0,1,1,0,0,0,817800,0,0,1565,134479880,0
645,BlackRockSpire_4_0,Cavernas Roca Negra,,,,,-7570.2446,-1330.6841,1,1,3,0,267,-1,-1,-1,0,1,0,0,0,0,813034,0,0,134219293,134512648,0
646,Deephome,Infralar,,,,,0,0,1,0,3,0,268,-1,-1,-1,0,1,-1,0,0,0,816934,0,0,1629,134488072,0
647,Transport_Orgrimmar_to_Thunderbluff,Transporte: Orgrimmar a Cima del Trueno,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
648,LostIsles,Las Islas Perdidas,,,,,0,0,1,0,0,0,3,-1,-1,-1,0,1,-1,0,0,0,787837,0,0,271965,134479884,0
649,ArgentTournamentRaid,Prueba del Cruzado,,,,,8515.286,736.13715,1,2,2,0,246,-1,-1,-1,0,1,571,0,0,0,818173,0,0,34333,-2013003768,0
650,ArgentTournamentDungeon,Prueba del Campeón,,,,,8571.435,792.2205,1,1,2,0,247,-1,-1,-1,0,1,571,0,0,0,817987,0,0,1565,-2013003768,0
654,Gilneas2,Gilneas2,,,,,0,0,1,0,0,0,4,-1,-1,-1,0,1,-1,0,0,0,782341,0,0,263709,134479884,0
655,GilneasPhase1,GilneasPhase1,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782644,0,0,1629,134479884,0
656,GilneasPhase2,GilneasPhase2,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782667,0,0,1629,134479884,0
657,SkywallDungeon,La Cumbre del Vórtice,,,,,-11522.493,-2317.934,1,1,3,0,259,1230,-1,-1,0,1,1,0,0,0,817086,0,0,134219293,134512648,0
658,QuarryofTears,Foso de Saron,,,,,5592.057,2010.2709,1,1,2,0,252,-1,-1,-1,0,1,571,0,0,0,827056,0,0,1565,134479880,0
659,LostIslesPhase1,Erupción de Volcán de Las Islas Perdidas,,,,,0,0,1,0,0,0,3,-1,648,-1,0,1,-1,0,0,0,788585,0,0,1565,134479884,0
661,LostIslesPhase2,Ciudad de Bolsillo de Las Islas Perdidas,,,,,0,0,1,0,0,0,0,-1,648,-1,0,1,-1,0,0,0,788648,0,0,1565,134479884,0
