SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200Evento del mundo: |rLa Semana de los Niños|n|cFFFFD200Vendedor: |rBlax Botemisil / Chichón Perinola|n|cFFFFD200Zona: |rOrgrimmar / Ciudad de Ventormenta|n|cFFFFD200Coste:|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,126,69895,0,2
|cFFFFD200Promoción|r,127,72159,0,7
|cFFFFD200Promoción|r,128,79769,0,7
|cFFFFD200Botín: |rZai el Exiliado|n|cFFFFD200Zona: |rCima Kun-Lai,129,86581,0,0
|cFFFFD200Botín: |rNessos el Oráculo|n|cFFFFD200Zona: |rCima Kun-Lai,131,72224,2,0
|cFFFFD200Botín: |rMoldo el Tuerto|n|cFFFFD200Zona: |rValle de la Flor Eterna,132,86586,0,0
|cFFFFD200Botín: |rAhone la Errante|n|cFFFFD200Zona: |rCima Kun-Lai,133,86588,0,0
|cFFFFD200Botín: |rAi-Li Reflejo Celeste|n|cFFFFD200Zona: |rDesierto del Pavor,134,86589,0,0
"|cFFFFD200Botín: |rAi-Ran, la Nube Flotante|n|cFFFFD200Zona: |rValle de la Flor Eterna",135,72229,2,0
|cFFFFD200Botín: |rBonobos|n|cFFFFD200Zona: |rValle de los Cuatro Vientos,136,72227,2,0
|cFFFFD200Botín: |rIk-Ik el Ágil|n|cFFFFD200Zona: |rDesierto del Pavor,137,86593,0,0
|cFFFFD200Logro: |rAprendiendo del mejor|n|cFFFFD200Categoría: |rPesca,139,86596,0,5
|cFFFFD200Logro: |rDe bar en bar|n|cFFFFD200Categoría: |rMists of Pandaria,140,87528,0,5
|cFFFFD200Vendedor: |rGina Zarpa Fangosa|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Facción: |rLos Labradores - Exaltado|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,142,90175,4,2
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,143,90883,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,144,90888,0,6
|cFFFFD200Vendedor: |rGelvas Roñoso|n|cFFFFD200Zona: |rIsla Luna Negra|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,145,90899,0,6
|cFFFFD200Proporcionado por: |rOrsur|n|cFFFFD200Zona: |rMansión Ravenholdt,147,72220,2,0
|cFFFFD200Botín: |rRa'sha|n|cFFFFD200Zona: |rIsla del Trueno,148,72226,2,0
|cFFFFD200Logro: |rLogro de géiser oculto de Tortos|n|cFFFFD200Categoría: |rPandaria: Banda,151,98132,0,5
|cFFFFD200Botín: |rGasterópodo|n|cFFFFD200Zona: |rSolio del Trueno,152,98136,0,0
|cFFFFD200Vendedor: |rPortavoz Gulan|n|cFFFFD200Zona: |rIsla Intemporal,153,72230,2,2
|cFFFFD200Vendedor: |rTejedor de niebla Ku|n|cFFFFD200Zona: |rIsla Intemporal|n|cFFFFD200Facción: |rEmperador Shaohao - Venerado,154,103685,4,2
|cFFFFD200Botín: |rHabitarrisco erosionado|n|cFFFFD200Zona: |rIsla Intemporal,155,104262,0,0
|cFFFFD200Botín: |rCampeón de la Llama Negra|n|cFFFFD200Zona: |rIsla Intemporal,156,104302,0,0
|cFFFFD200Botín: |rMaestro fogonero eterno|n|cFFFFD200Zona: |rIsla Intemporal,157,104309,0,0
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,158,104318,0,6
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,159,104323,0,2
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,160,104324,0,2
|cFFFFD200Botín: |rSumo sacerdote de Ordos|n|cFFFFD200Zona: |rIsla Intemporal,161,72233,2,0
|cFFFFD200Botín: |rJakur de Ordon|n|cFFFFD200Zona: |rIsla Intemporal,162,104331,0,0
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Botín: |rDienteluna|n|cFFFFD200Zona: |rIsla Luna Negra,164,105898,0,6
|cFFFFD200Botín: |rBarco aterrador Vazuvius|n|cFFFFD200Zona: |rIsla Intemporal|n,165,104294,0,0
|cFFFFD200Evento del mundo:|r Caída de Zalazane,168,54653,2,6
|cFFFFD200Evento del mundo:|r Festival lunar|n|n|cFFFFD200Vendedora: |rFariel Cantoestelar|n|cFFFFD200Zona: |rClaro de la Luna|n|cFFFFD200Coste: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,169,90000,0,6
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,170,90427,0,2
|cFFFFD200Evento del mundo:|r Operación: Gnomeregan,180,54651,2,6
|cFFFFD200Fuente: |rEl legado de los ancianos,181,72223,2,1
|cFFFFD200Evento del mundo:|r Festival lunar|n|n|cFFFFD200Vendedora: |rFariel Cantoestelar|n|cFFFFD200Zona: |rClaro de la Luna|n|cFFFFD200Coste: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,182,89999,0,6
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,183,54343,0,2
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,184,54438,0,2
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,185,54437,0,2
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,44606,0,2
|cFFFFD200Vendedor: |rVendedores del mundo|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,187,45057,0,2
|cFFFFD200Profesión: |rArqueología,188,69776,0,3
|cFFFFD200Vendedora: |rDama Evniki Kapsalis|n|cFFFFD200Zona: |rCorona de Hielo,189,46843,0,2
|cFFFFD200Botín: |rEmpalagón el Vigía del Corazón|n|cFFFFD200Zona: |rEstepas de Tong Long,190,90067,0,0
"|cFFFFD200Vendedor: |rLenny ""Dedillos"" McCoy|n|cFFFFD200Zona: |rCiudad de Ventormenta|n|cFFFFD200Coste: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",191,97921,0,2
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Zona: |rCapitales|n|cFFFFD200Coste:|r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n|n,192,34686,0,6
|cFFFFD200Vendedor: |rVendedores de la Fiesta de la Cerveza|n|cFFFFD200Coste: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,193,33927,0,6
|cFFFFD200Vendedor: |rSan Escama Roja|n|cFFFFD200Zona: |rEl Bosque de Jade|n|cFFFFD200Facción: |rOrden del Dragón Nimbo - Venerado|n|cFFFFD200Coste:|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,194,89222,4,2
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,195,37710,0,6
|cFFFFD200Profesión: |rIngeniería,196,23767,0,3
|cFFFFD200Misión: |rAsfixia celestial|n|cFFFFD200Zona: |rEstepas de Tong Long,197,88589,0,1
|cFFFFD200Vendedor: |rRook Puñohalcón|n|cFFFFD200Zona: |rCorona de Hielo,198,45021,0,2
|cFFFFD200Botín: |rRobo de pícaro,199,36863,0,0
|cFFFFD200Vendedor: |rIrisee|n|cFFFFD200Zona: |rCorona de Hielo,200,45020,0,2
|cFFFFD200Vendedor: |rNam Zarpa Férrea|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Coste:|r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t59|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t65|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,201,88801,0,2
|cFFFFD200Casa de subastas del mercado negro|r,202,45063,0,2
|cFFFFD200Promoción|r,203,69227,0,7
|cFFFFD200Vendedor: |rSally Chispira|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Coste:|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,204,88802,0,2
|cFFFFD200Fuente: |rTarro desagradable|n|cFFFFD200Vendedor: |rTanak|n|cFFFFD200Zona: |rCuenca de Sholazar,205,44719,0,2
|cFFFFD200Misión: |rUn futuro seguro|n|cFFFFD200Zona: |rIsla del Trueno,206,95589,4,1
|cFFFFD200Misión: |rSangre de vida|n|cFFFFD200Zona: |rIsla del Trueno,207,95590,4,1
|cFFFFD200Vendedor: |rRillie Ejeloco|n|cFFFFD200Zona: |rCorona de Hielo,208,45019,0,2
|cFFFFD200Profesión: |rIngeniería(425),209,40895,0,3
|cFFFFD200Casa de subastas del mercado negro|r,210,33219,0,2
|cFFFFD200Misión: |rPromesas de oro|n|cFFFFD200Zona: |rDesierto del Pavor,211,88417,0,1
|cFFFFD200Profesión: |rArqueología,212,69777,0,3
|cFFFFD200Misión: |rÍdolos simiescos|n|cFFFFD200Zona: |rCima Kun-Lai,213,88385,0,1
|cFFFFD200Casa de subastas del mercado negro|r,214,32542,0,2
|cFFFFD200Promoción|r,215,54212,0,7
|cFFFFD200Misión: |rLevantar los ánimos|n|cFFFFD200Zona: |rEstepas de Tong Long,216,88587,2,1
|cFFFFD200Vendedor: |rDerrick Barba Berrenda|n|cFFFFD200Zona: |rCorona de Hielo,217,45018,0,2
|cFFFFD200Misión: |rRefugiados|n|cFFFFD200Zona: |rCima Kun-Lai,218,88579,0,1
|cFFFFD200Misión: |rDesesperación de Zhu|n|cFFFFD200Zona: |rEspesura Krasarang,219,88580,0,1
|cFFFFD200Botín: |rDoctor Theolen Krastinov|n|cFFFFD200Zona: |rScholomance,220,88566,0,0
|cFFFFD200Misión: |r¡Rodarán barriles!|n|cFFFFD200Zona: |rCima Kun-Lai,221,88531,0,1
|cFFFFD200Misión: |rEl resto es historia|n|cFFFFD200Zona: |rClaro de la Luna,222,71259,0,1
|cFFFFD200Botín: |rObjeto del mundo,223,63269,0,0
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Botín: |rDienteluna|n|cFFFFD200Zona: |rIsla Luna Negra,224,101571,0,6
|cFFFFD200Vendedor: |rVarlan Ramaalta|n|cFFFFD200Zona: |rFrente de Magma|n|cFFFFD200Coste: |r3500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,225,70159,0,2
|cFFFFD200Casa de subastas del mercado negro|r,226,46780,0,2
|cFFFFD200Botín: |rObjeto del mundo,227,35275,0,0
|cFFFFD200Vendedor: |rFreka Hacha de Sangre|n|cFFFFD200Zona: |rCorona de Hielo,228,45014,0,2
|cFFFFD200Vendedor: |rGina Zarpa Fangosa|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Facción: |rLos Labradores - Venerado|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,229,89869,4,2
|cFFFFD200Misión: |r¡Gnomas piedad!|n|cFFFFD200Zona: |rMontañas Filospada,230,30690,0,1
|cFFFFD200Tesoro: |rAlmeja de Draenor gigante |n|cFFFFD200Zona: |rCresta Fuego Glacial,231,108739,0,0
|cFFFFD200Misión: |rRoedores devastadores|n|cFFFFD200Zona: |rValle de los Cuatro Vientos,232,88370,0,1
|cFFFFD200Promoción|r,233,71628,0,7
|cFFFFD200Vendedor: |rSamamba|n|cFFFFD200Zona: |rCorona de Hielo,234,45015,0,2
|cFFFFD200Vendedora: |rRavika|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,235,97942,0,2
|cFFFFD200Misión: |rLíder de banda Slovan|n|cFFFFD200Zona: |rEspesura Krasarang,236,88387,0,1
|cFFFFD200Vendedor: |rTrellis Sol de Mañana|n|cFFFFD200Zona: |rCorona de Hielo,237,45017,0,2
|cFFFFD200Misión: |rAsistencia en carretera|n|cFFFFD200Zona: |rCima Kun-Lai,238,88381,0,1
|cFFFFD200Profesión: |rIngeniería,239,17716,0,3
|cFFFFD200Vendedor: |rSally Chispira|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Coste:|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,240,91904,0,2
|cFFFFD200Vendedor: |rCabo Arthur Flew|n|cFFFFD200Zona: |rCorona de Hielo,241,45011,0,2
|cFFFFD200Misión: |rTesoro hozen enterrado|n|cFFFFD200Zona: |rEspesura Krasarang,242,80822,0,1
|cFFFFD200Evento del mundo: |rAmor en el aire|n|cFFFFD200Botín: |rBoticario Hummel,243,50471,0,6
|cFFFFD200Vendedor: |rDoru Tronacuerno|n|cFFFFD200Zona: |rCorona de Hielo,244,45013,0,2
|cFFFFD200Vendedor: |rPogg|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rMando Grito Infernal - Honorable|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,245,64997,4,2
|cFFFFD200Vendedor: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rCeladores de Baradin - Honorable|n|cFFFFD200Coste: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,246,63141,4,2
|cFFFFD200Misión: |rEl odio se apodera de nosotros|n|cFFFFD200Zona: |rEstepas de Tong Long,247,88584,0,1
|cFFFFD200Misión: |rAmarillo y rojo hace naranja|n|cFFFFD200Zona: |rValle de los Cuatro Vientos,248,88377,0,1
|cFFFFD200Vendedor: |rEliza Killian|n|cFFFFD200Zona: |rCorona de Hielo,249,45016,0,2
|cFFFFD200Fuente: |rBolsa de tesoros de pesca,250,45984,0,0
|cFFFFD200Profesión: |rArqueología,251,69775,0,3
|cFFFFD200Promoción|r,252,69215,0,7
|cFFFFD200Casa de subastas del mercado negro|r,253,35227,0,2
|cFFFFD200Vendedora: |rRavika|n|cFFFFD200Coste: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,97919,0,2
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,255,17712,0,6
|cFFFFD200Profesión: |rIngeniería,256,18660,0,3
|cFFFFD200Botín: |rRobo de pícaro,257,36862,0,0
|cFFFFD200Vendedora: |rRavika|n|cFFFFD200Coste: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,258,98552,0,2
|cFFFFD200Vendedor: |rChester|n|cFFFFD200Zona: |rIsla Luna Negra,264,116139,0,6
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Misión: |rPromesas rotas,265,116067,0,6
|cFFFFD200Vendedor: |rVendedores de la Fiesta de la Cerveza|n|cFFFFD200Coste: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,269,71137,0,6
|cFFFFD200Botín: |rKlikixx|n|cFFFFD200Zona: |rTalador,270,116125,0,0
|cFFFFD200Botín: |rYggdrel|n|cFFFFD200Zona: |rValle Sombraluna,271,113570,0,0
|cFFFFD200Botín: |rHálito|n|cFFFFD200Zona: |rCresta Fuego Glacial,272,111476,0,0
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Logro: |rLinaje de Alysrazor,273,116115,0,6
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Vendedor: |rCarl Jovialez|n|cFFFFD200Zona: |rIsla Luna Negra|n|cFFFFD200Coste:|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,275,75042,0,6
¡Es un misterio!,278,118191,2,0
|cFFFFD200Vendedor: |rContrabandista|n|cFFFFD200Zona: |rCumbres de Arak|n|cFFFFD200Coste: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,279,113096,0,2
|cFFFFD200Profesión: |rIngeniería,280,109183,0,3
|cFFFFD200Tienda Blizzard|r|n,281,112324,0,7
|cFFFFD200Misión de la ciudadela|r,282,118427,0,0
"|cFFFFD200Misión: |rAdiós, pezqueñín|n|cFFFFD200Zona: |rAzshara",283,53057,0,1
|cFFFFD200Misión: |rEl Consejo de los Tres|n|cFFFFD200Zona: |rValle Sombraluna,285,119144,0,1
|cFFFFD200Botín:|r Basten|n|cFFFFD200Zona:|r Gorgrond,286,119432,0,0
|cFFFFD200Botín:|r Retuercealmas Torek|n|cFFFFD200Zona:|r Valle Sombraluna,287,119178,0,0
|cFFFFD200Tesoro: |rBotas humeantes de Decepcia |n|cFFFFD200Zona: |rTalador,289,108743,0,0
|n,290,110586,2,0
|cFFFFD200Vendedor: |rBeska Colmillograna|n|cFFFFD200Zona: |rLanza de Guerra|n|cFFFFD200Facción: |rOrcos Lobo Gélido - Honorable|n|cFFFFD200Coste: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,293,115468,4,2
|cFFFFD200Misión: |rUn diamante es para siempre|n|cFFFFD200Zona: |rCresta Fuego Glacial,294,115503,0,1
|cFFFFD200Tesoro: |rColmena de luceros de pantano|n|cFFFFD200Zona: |rValle Sombraluna,295,117550,0,0
|cFFFFD200Tesoro: |rHuevo Telamuerte curioso|n|cFFFFD200Zona: |rTalador,296,117569,0,0
|cFFFFD200Proporcionado por: |rSoulare de Andorhal,297,117573,0,0
|cFFFFD200Botín: |rTroncofósil el Petrificado|n|cFFFFD200Zona: |rGorgrond,298,118221,0,0
|cFFFFD200Botín: |rCapitán Troncoferro|n|cFFFFD200Zona: |rNagrand,299,118244,0,0
|cFFFFD200Misión: |rFuria de Fuego Glacial|n|cFFFFD200Zona: |rCresta Fuego Glacial,301,119145,0,1
|cFFFFD200Vendedor: |rSaja'raja|n|cFFFFD200Zona: |rPuesto Comercial|n|cFFFFD200Facción: |rOrcos Riecráneos - Honorable|n|cFFFFD200Coste: |r1250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,302,119160,4,2
,303,72222,2,-1
|cFFFFD200Botín: |rGibblette el Cobarde|n|cFFFFD200Zona: |rCresta Fuego Glacial,304,72228,2,0
|cFFFFD200Vendedor: |rMaaria|n|cFFFFD200Zona: |rPuesto comercial|n|cFFFFD200Facción |rDefensa Sha'tari - Honorable,305,119182,4,2
|cFFFFD200Logro: |rEl maestro juguetero|n|cFFFFD200Categoría: |rCaja de juguetes,306,119215,0,5
|cFFFFD200Edificio de la ciudadela: |rSagrario del Gladiador|n,307,119217,0,0
|cFFFFD200Edificio de la ciudadela: |rSagrario del Gladiador|n|n,308,119218,0,0
|cFFFFD200Tesoro: |rTesoro de Ogrópolis|n|cFFFFD200Zona: |rColiseo,309,119219,0,0
,310,119220,2,-1
,311,119221,2,-1
|cFFFFD200Vendedor: |rMaaria|n|cFFFFD200Zona: |rPuesto comercial|n|cFFFFD200Facción |rDefensa Sha'tari - Venerado,312,119421,4,2
|cFFFFD200Tesoro: |rCaja de astrólogo|n|cFFFFD200Zona: |rValle Sombraluna,319,109739,0,0
|cFFFFD200Botín:|r El Frente Ardiente|n|cFFFFD200Zona:|r Talador|n,320,116122,0,0
|cFFFFD200Vendedor: |rBenjamin Brode|n|cFFFFD200Coste: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,322,119212,0,2
|cFFFFD200Vendedor: |rBenjamin Brode|n|cFFFFD200Coste: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,324,119210,0,2
|cFFFFD200Botín: |rBashiok|n|cFFFFD200Zona: |rGorgrond,325,118222,0,0
|cFFFFD200Botín: |rLíder de guerra Tome|n|cFFFFD200Zona: |rNagrand,327,120276,0,0
|cFFFFD200Tesoro: |rCuerno de guerra de maestro de arena|n|cFFFFD200Zona: |rCresta Fuego Glacial,328,108735,0,0
|cFFFFD200Botín: |rEco de Murmullo|n|cFFFFD200Zona: |rTalador,329,113670,0,0
|cFFFFD200Botín: |rHipnosapo|n|cFFFFD200Zona: |rValle Sombraluna,330,113631,0,0
|cFFFFD200Tesoro: |rAlijo de vindicador|n|cFFFFD200Zona: |rValle Sombraluna,331,113375,0,0
|cFFFFD200Tesoro: |rHuevo de goren caliente|n|cFFFFD200Zona: |rGorgrond,332,118716,0,0
|cFFFFD200Botín: |rSulfurius|n|cFFFFD200Zona: |rGorgrond,333,114227,0,0
|cFFFFD200Evento del mundo: |rAmor en el aire,334,116651,0,6
|cFFFFD200Evento del mundo: |rFiesta de la Cerveza|n|cFFFFD200Coste: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,335,116758,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,336,116763,0,6
|cFFFFD200Evento del mundo: |rGenerosidad,337,116400,0,6
|cFFFFD200Edificio de la ciudadela: |rPosada,338,118937,0,0
|cFFFFD200Edificio de la ciudadela: |rPosada,339,118938,0,0
|cFFFFD200Edificio de la ciudadela: |rPosada,340,119003,0,0
|cFFFFD200Edificio de la ciudadela: |rPosada,341,119039,0,0
|cFFFFD200Edificio de la ciudadela: |rPosada,342,119083,0,0
|cFFFFD200Edificio de la ciudadela: |rPosada,343,72232,2,-1
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Coste: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,344,116440,0,2
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Coste: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,345,116435,0,6
|cFFFFD200Evento del mundo: |rFiesta de la Cerveza|n|cFFFFD200Coste: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,346,116757,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,347,116689,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,348,116690,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,349,116691,0,6
|cFFFFD200Evento del mundo: |rEl festín del Festival de Invierno,350,116692,0,6
|cFFFFD200Misión:|r La furia de Socrethar|n,351,119134,0,1
|cFFFFD200Hurto|r|n,352,120857,2,0
|cFFFFD200Edificio de la ciudadela: |rPosada,357,119092,0,0
|cFFFFD200Logro:|r Caída de Theramore|n|cFFFFD200Categoría:|r Proezas de fuerza,359,89205,2,5
|cFFFFD200Profesión: |rIngeniería,360,108745,0,3
|cFFFFD200Logro: |rHa sido un largo y raro viaje interdimensiona|n|cFFFFD200Categoría: |rMazmorras y bandas,361,122293,0,5
|cFFFFD200Botín: |rMayordomo Corzocelada|n|cFFFFD200Zona:|r Tierras de Fuego|n|cFFFFD200Clase:|r Druida,365,122304,0,0
,366,122283,6,-1
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,367,116456,0,6
|cFFFFD200Logro: |rCorredor loco al volante de la Luna Negra|n|cFFFFD200Categoría: |rFeria de la Luna Negra,368,122129,0,5
|cFFFFD200Logro: |rAndariego: oro|n|cFFFFD200Categoría: |rFeria de la Luna Negra,369,122126,0,5
