ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
91,Silbato de madera,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,88909,1,0,461832,28
93,Hebilla con el blasón de Yunquemar,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,88910,1,0,426727,34
95,Trilobites negro,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,88929,3,0,426727,31
97,Helecho conservado hermoso,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,88930,3,0,426727,25
99,Píxide de Altonato,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89009,4,0,426727,30
101,Peine de marfil taraceado,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89012,4,0,426727,30
103,Vestido de noche de seda escandaloso,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89014,4,0,426727,30
106,Prole fosilizada,"Hay algo extraño en estos diminutos huesos de raptor. Las cuencas de los ojos no parecen estar tan vacías. De hecho, ¿brillan con un indicio de vida?",1,89693,3,0,458961,85
108,Broche para capa con cornamenta,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89696,4,1,426727,35
112,Áspid de jade con ojos rubíes,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,89701,8,1,426727,35
114,Pendiente de oro con plumas,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,89711,8,1,426727,34
118,Cáliz con joyas de Puñofundido,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,89717,1,1,426727,34
120,Ídolo Espina Ahumada siniestro,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,89890,8,1,426727,35
122,Presea de cinabrio,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,89891,8,1,426727,35
124,Moneda de Eldre'Thalas,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89893,4,1,426727,35
126,Guja destrozada,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89894,4,1,426727,35
128,Concha de amonites retorcida,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,89895,3,0,426727,35
130,Anillo de dragón Verde,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,89896,4,1,426727,35
139,Espada dentada de Tunadil el Redentor,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90410,1,1,426727,35
141,Aldaba soberbia,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90411,1,1,426727,35
143,Talón de bota con ornamentos,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90412,1,1,426727,34
145,Orinal dorado,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90413,1,1,426727,35
147,Yelmo alado de Coramartillo,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90415,1,1,426727,35
149,Escudo petrificado Ferroestrella,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90419,1,1,426727,36
153,Maceta con forma de calavera,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90420,8,1,426727,35
155,Pulsera de jade y monedas,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90421,8,1,426727,35
157,Figurilla de Gahz'rilla,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90423,8,1,426727,35
159,Cetro de Atal'ai,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90429,8,1,426727,35
161,Diente de demosaurio,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,90432,3,0,426727,35
163,Insecto en ámbar,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,90433,3,0,426727,35
165,Ánfora kaldorei,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90451,4,1,426727,35
167,Mandíbulas de tiburón antiguo,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,90452,3,0,426727,35
169,Horquilla de plata y malaquita,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90453,4,1,426727,35
171,Caja de música delicada,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90458,4,1,426727,35
173,Espejo de almas de Altonato,"A pesar de que el cristal está roto en mil pedazos, los detalles del marco te convencen de que este artefacto tuvo en su día un gran poder mágico y quizá aún lo tenga si se pudieran recuperar todos los pedazos. Se trata de un espejo grande, que pudiera haber ocupado el vestidor de una señora.",1,90464,4,3,458949,100
175,Conjunto de estatuas de druida y de sacerdote,"Son los restos de un par de estatuas de un metal precioso. No están talladas ni moldeadas, como si no hubieran pasado por las manos de artesano alguno. Ambas figuras son elfos de la noche. El sacerdote parece ser un hombre y la druida una mujer, lo que debe tener algún significado.",1,90493,4,3,458947,100
177,Escudo abollado de Horuz Matacuervos,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90504,1,1,426727,35
179,Bastón agostado del sacerdote de las Sombras Anund,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90506,1,1,426727,35
181,Cetro de Charlga Filonavaja,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90509,1,1,426727,35
183,Cadena de mitril de Forjainquina,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90518,1,1,426727,35
185,Bastón de calaveras de Forjatiniebla,"Al principio los enanos de Forjaz se componían de tres clanes: los Barbabronce, los Martillo Salvaje y los Hierro Negro. Como resultado de una guerra civil, los Barbabronce se hicieron con el control de la ciudad de Forjaz mientras que los Martillo Salvaje con el tiempo se retiraron a las Tierras del Interior y a las Tierras Altas Crepusculares. Los enanos Hierro Negro se establecieron entre las Montañas Crestagrana y las Estepas Ardientes, al abrigo de la Montaña Roca Negra.",0,90519,1,1,426727,35
187,Gnomo de relojería,Has encontrado varias partes de una construcción que parece ser de alta tecnología. Puede ser que estas partes procedan de uno de los mecagnomos de Rasganorte. El motivo por el que los enanos habrían traído las partes aquí es un misterio. Te preguntas si podrías hacer funcionar al gnomo de nuevo si recuperaras todas las partes.,1,90521,1,3,462648,100
189,Cáliz de los reyes de la montaña,Enseguida te das cuenta de que este cáliz sirve para mucho más que para beber (aunque los enanos no tengan ningún problema con beber por beber). Los trozos de runas te sugieren usos ceremoniales.,1,90553,1,3,458943,100
191,Diente con empaste de oro,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90558,8,1,426727,35
193,Cuchillo de sacrificio Drakkari,"Los primeros trols de los que se tiene conocimiento pertenecían a la tribu Zandalar; son el origen del resto de trols. Los Zandalari eran considerados una casta de sacerdotes que trabajaba por el bien común sin cesar, con el objetivo de documentar y preservar la sociedad y tradiciones trol. De todas las tribus que surgieron de los Zandalari, las dominantes eran los Gurubashi y los Amani.",0,90581,8,1,426727,35
195,"Zin'rokh, Destructora de Mundos",Está claro que has recuperado un arma trol muy poderosa. ¿Podrá reforjarse?,1,90608,8,3,458965,150
197,Cuerda con perlas rosas pequeñas,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90609,4,1,426727,35
199,Cofre de animales de cristal pequeños,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90610,4,1,426727,34
201,Vial de cristal rajado,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90611,4,1,426727,35
203,Cetro de Xavius,"Los kaldorei son una de las razas más antiguas de Azeroth. Uno de los momentos más oscuros de su historia tuvo lugar cuando los quel'dorei, o Altonato, la casta superior de la nobleza elfa, liberaron una magia peligrosa que trajo a la Legión Ardiente al mundo y tuvo como consecuencia incontables muertes.",0,90612,4,1,426727,35
205,Campanillas de viento kaldorei,"Hay algo extraño en estos tubos de bronce. Detectas un rastro de magia que aún los posee. Cuando los pones juntos o incluso dentro de tu mochila, parece que los fragmentos de los tubos se aproximan entre sí.",1,90614,4,3,458950,98
207,Vestido de la reina Azshara,Se confirman los rumores sobre el poco gusto para vestir de los Altonato.,1,90616,4,3,458953,100
209,Brazo de raptor con plumas,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,90617,3,0,426727,33
211,Pez antiguo sañoso,Los fósiles son restos preservados de animales o plantas del pasado. Generalmente los tejidos vivos se convierten en minerales que mantienen la forma del organismo original.,0,90618,3,0,426727,35
213,Raptor fosilizado,"Hay algo extraño en estos huesos de raptor. Cada vez que apartas la vista, parece que se mueven solos.",1,90619,3,0,458945,100
215,Escorpión de bronce diminuto,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90622,6,2,426727,45
217,Gran maza del guardia de piedra Mur'og,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90720,6,2,426727,45
219,Remanente de vela gris,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90728,6,2,426727,45
221,Cuchillo de carne oxidado,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90730,6,2,426727,45
223,Cetro de Nekros Aplastacráneos,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90732,6,2,426727,45
225,Figurilla de lobo fiero,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90734,6,2,426727,45
231,Copa de beber de calavera,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90833,6,2,426727,45
233,Baldosa de arcilla con vidrio,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90832,6,2,426727,45
235,Látigo maligno,"Los orcos de Azeroth originalmente habitaban el mundo de Draenor, la fuente de la mayoría de estos antiguos artefactos orcos. Al principio, los orcos eran gente de paz, pero se convirtieron en bárbaros absolutos bajo la influencia de la Legión Ardiente. Los orcos llegaron a Azeroth a través del Portal Oscuro y lucharon contra la Alianza en dos guerras. Una nueva se puede atisbar en el horizonte.",0,90831,6,2,426727,45
237,Ornato del primer chamán,"Has encontrado pedazos de una capucha creada a partir de una cabeza de lobo. A pesar de su simplicidad, sospechas que se trata de un objeto antiguo, importante y poderoso.",1,90843,6,3,458941,130
239,Argolla con campanas doradas,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90853,2,2,426727,45
241,Arpa tallada en madera exótica,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90860,2,2,426727,45
243,Pisapapeles plateado extraño,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90861,2,2,426727,46
245,Cetro de Nathrezim,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90864,2,2,426727,46
250,Vaina de espada barroca,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90968,2,2,426727,46
252,Candelabro de cristal refinado,"Los draenei originalmente eran eredar que huyeron de la Legión Ardiente y se establecieron en el mundo de Draenor, donde estuvieron en contacto con los orcos. Cuando llegaron los elfos de sangre, los draenei volvieron a huir, esta vez a Azeroth, donde se unieron a la Alianza.",0,90974,2,2,426727,44
