Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
,"¡Adelante, mis nagasss! ¡Dad la bienvenida a Azeroth al poderoso Cazamareasss!",42407,0,0,1,118,0,0,0,18874,0,0,0,0,0,0
¡Tú y tus gusanos cubiertos de escamas no tenéis ninguna oportunidad contra mí...!,,42434,0,0,0,118,0,0,19457,0,0,0,0,0,0,0
,¡Essstúpido! ¡Este ssserá tu último día!,42435,0,0,15,118,0,0,0,18875,0,0,0,0,0,0
"Has llegado demasiado lejos, serpiente. ¡Sufrirás por tu osadía!",,42518,0,0,0,118,0,0,19463,0,0,0,0,0,0,0
,"¡A mí, mis esssbirros! ¡Atacad!",42545,0,0,15,118,0,0,0,18876,0,0,0,0,0,0
,¡Ahora! ¡Liberad al Kraken!,44211,0,0,15,118,0,0,0,18877,0,0,0,0,0,0
Aaaaaaaah...,,44212,0,0,0,118,0,0,19464,0,0,0,0,0,0,0
,"¡Seguidme, mis esbirrosss! ¡El reino del poderoso Neptulon por fin esss nuessstro!",44213,0,0,15,118,0,0,0,18878,0,0,0,0,0,0
"¿Ahora qué, viejo amigo?",,44214,0,0,1,118,0,0,21217,0,0,0,0,0,0,0
Hemos sufrido una trágica derrota.,,44215,0,0,396,118,0,0,19526,0,0,0,0,0,0,0
Cualquier esperanza de futuro para nuestro mundo se ha ido desvaneciendo.,,44216,0,0,396,118,0,0,19527,0,0,0,0,0,0,0
Thrall debe saber lo que ha ocurrido hoy.,,44217,0,0,396,118,0,0,19528,0,0,0,0,0,0,0
Él guiará nuestros próximos pasos...,,44218,0,0,396,118,0,0,19529,0,0,0,0,0,0,0
¡Erunak! ¡Noooo!,,44219,0,0,1,118,0,0,21218,0,0,0,0,0,0,0
¡Graaaahaaaah!,,44220,0,0,396,118,0,0,19530,0,0,0,0,0,0,0
,"Eras un verdadero hombre del pueblo, Liam. Al contrario que cualquier otro miembro de la realeza que haya conocido. Pagarán por esto.",44223,0,0,0,71,0,0,0,19686,66,0,0,0,0,0
"Bien, chamán, ¿ahora qué?",,44225,0,0,1,118,0,0,21319,0,0,0,0,0,0,0
¡Erunak! ¡Detrás!,,44226,0,0,1,118,0,0,21320,0,0,0,0,0,0,0
Que la Luz bendiga los espíritus de nuestros ancestros por haber permitido que mi hijo descanse en esta tierra sagrada.,,50471,0,0,1,71,0,0,19713,0,0,0,0,0,0,0
"Está ahí, donde corresponde, rodeado por los héroes y los patriotas de Gilneas.",,50472,0,0,1,71,0,0,19714,0,0,0,0,0,0,0
"Volveremos, Liam... Te doy mi palabra.",,50473,0,0,66,71,0,0,19715,0,0,0,0,0,0,0
"Gilneas recordará siempre tu valor, Liam.",,50477,0,0,66,71,0,0,19497,0,0,0,0,0,0,0
"Te pido disculpas por el engaño, pero era necesario.",,56129,0,0,0,70,0,0,28571,0,0,0,0,0,0,0
No hemos visto a alguien de tu especie en miles de años.,,56130,0,13211,0,70,0,0,28572,0,0,0,0,0,0,0
Era crucial medir la fuerza de tu corazón antes de nada.,,56131,0,0,0,70,0,0,28573,0,0,0,0,0,0,0
"Ven y vuela conmigo, pequeña criatura. Hay algo que quiero enseñarte.",,56154,0,0,0,70,0,0,28574,0,0,0,0,0,0,0
"Convertiré este sitio en un desagüe, ja, ja.",,57715,0,0,0,70,0,0,30625,0,5,0,0,0,0,0
[NOTE: Many placeholder visuals in this cinematic. Expecting Observatory WMO & charge up visuals.],,57899,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"¡Korre, manduko! ¡Yo desayuna mandukos como tú!",,58170,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Soy Anduin Wrynn, Príncipe de Ventormenta. No moriré aquí. ¡No así!",,58171,0,0,0,70,0,0,27577,0,0,0,0,0,0,0
¡Por Pandaria!,,59411,0,15760,4,70,0,0,31905,0,0,0,0,0,0,0
,¡Funciona! ¡La herida se está cerrando!,60365,0,0,1,69,0,0,0,27417,0,0,0,0,0,0
,"Hemos arriesgado mucho, pero lo hemos conseguido. Shen-zin Su se repondrá.",60627,0,0,1,69,0,0,0,27418,0,0,0,0,0,0
"Nuestra historia comienza hace mucho, en la época del monstruoso emperador Tian.",,61462,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Al emperador le hacían falta mensajeros y repartidores de confianza.,,61463,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Así que atrapó a una diminuta criatura cavernosa y la transformó con los poderes del valle.,,61464,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Lo que creó fueron los ""grúmel"".",,61465,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Hablemos de la naturaleza del poder. Sostengo una espada y te pregunto: ¿quién tiene el poder?,,61470,0,0,0,68,0,0,30130,0,1,0,0,0,0,0
¡Yo! ¡Porque tengo la espada!,,61471,0,0,0,68,0,0,30131,0,1,0,0,0,0,0
"Un grúmel puede llevar cinco veces su propio peso. Nunca sudan, y cuentan con un sentido del olfato increíble.",,61495,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Además, sus cráneos son más duros que el granito. Es curioso, porque todos ellos parecen tener lazos sanguíneos.",,61496,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Los antiguos héroes pandaren liberaron a los grúmel de la esclavitud.,,61497,0,0,0,68,0,0,0,0,1,0,0,0,0,0
¡El señor de la guerra yaungol asoma la cabeza! ¡Pongamos fin a esto!,,61567,0,0,0,70,0,0,29776,0,0,0,0,0,0,0
"Hoy siguen haciendo de comerciantes, mensajeros, guías y porteadores en las expediciones que suben a la cima Kun-Lai.",,61643,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Son un pueblo muy supersticioso, y suelen adoptar el nombre de sus talismanes favoritos, los ""grisgrís.""",,61647,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Los grúmel recelan de cualquier suerte que no puedan oler, así que a la hora de encontrarse con nuevos grúmel es necesario presentar un puñado de estiércol.",,61649,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Es una raza ciertamente rara.,,61650,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Hace muchos milenios, los mogu tenían todo el poder. Gobernaban estas tierras con mano de hierro, pero cuando el Imperio creció les hizo falta una forma de controlarlo.",,61798,0,0,0,68,0,0,30132,0,1,0,0,0,0,0
Utilizaron los poderes del valle y su propia magia de modelado de carne para manipular y corromper a una raza de feroces lagartos hasta convertirlos en un arma viviente: un ejército de saurok. Salvajes sedientos de sangre nacidos para ejecutar la voluntad del Emperador.,,61799,0,0,0,68,0,0,30133,0,1,0,0,0,0,0
"Ah, pero crear un arma viviente implica un problema. ¿No lo ves?",,61800,0,0,0,68,0,0,30134,0,1,0,0,0,0,0
¿Quién tiene el poder ahora?,,61801,0,0,0,68,0,0,30135,0,1,0,0,0,0,0
"Los desalmados saurok no tardaron en darse cuenta de la situación, incluso con sus cerebros de lagartija. Mataron a los enemigos de los mogu.",,61802,0,0,0,68,0,0,30136,0,1,0,0,0,0,0
Luego mataron a los súbditos de los mogu.,,61803,0,0,0,68,0,0,30137,0,1,0,0,0,0,0
Pronto empezaron a matar a los propios mogu.,,61804,0,0,0,68,0,0,30138,0,1,0,0,0,0,0
"El emperador mogu había ordenado purgar a todos los saurok. Intentó exterminar a toda la raza, pero sin éxito. A día de hoy siguen infestando Pandaria.",,61805,0,0,0,68,0,0,30139,0,1,0,0,0,0,0
"Ya ves. El poder se arrebata con facilidad, pero no debería entregarse a la ligera.",,61806,0,0,0,68,0,0,30140,0,1,0,0,0,0,0
,Estoy lista si tú lo estás.,61828,0,0,396,69,0,0,0,31373,0,0,0,0,0,0
,"Ven, te lo enseñaré.",61979,0,0,66,70,0,0,0,31359,0,0,0,0,0,0
,Mira por el catalejo.,61980,0,0,396,71,0,0,0,31360,0,0,0,0,0,0
,El sha del odio está dentro de esa estructura mántide... Sospecho que buscaba un poderoso anfitrión.,61981,0,0,396,70,0,0,0,31361,0,0,0,0,0,0
,"Para entrar, necesitaremos cristales sintonizados de algunos de los líderes mántides de la zona.",61982,0,0,396,70,0,0,0,31362,0,0,0,0,0,0
,He localizado a los líderes aquí...,61983,0,0,396,70,0,0,0,31363,0,0,0,0,0,0
,... aquí...,61984,0,0,396,70,0,0,0,31364,0,0,0,0,0,0
,... y aquí.,61985,0,0,396,70,0,0,0,31365,0,0,0,0,0,0
,Matadlos y quitadles los cristales. No debería ser muy difícil.,61986,0,0,396,70,0,0,0,31366,0,0,0,0,0,0
"Vaya, vaya. ¡Hola! ¿Has probado mi brebaje de ensueño? Las visiones que provoca son difíciles de interpretar; en parte realidad y en parte ilusión. ¿Pero cómo distinguirlas?",,62624,0,0,1,70,0,0,31784,0,0,0,0,0,0,0
¿Pero qué...?,,62776,0,0,0,70,0,0,32476,0,0,0,0,0,0,0
¿Qué ha sido ese ruido?,,62777,0,0,0,70,0,0,32477,0,0,0,0,0,0,0
"Ve... venía de la muralla, señor.",,62778,0,0,0,70,0,0,32475,0,0,0,0,0,0,0
"Ya sé de dónde venía. Pero, ¿qué era?",,62779,0,0,0,70,0,0,32478,0,0,0,0,0,0,0
No... no...,,62781,0,0,0,70,0,0,32479,0,0,0,0,0,0,0
¡Hombres! ¡A las armas!,,62782,0,0,0,70,0,0,0,0,0,0,0,0,0,0
¡Vosotros tres! ¡Ayudad al capitán Escudo de Roble!,,62783,0,0,0,70,0,0,32480,0,0,0,0,0,0,0
¡Brote Glauco! ¡Tierra Bruna! ¡Al flanco izquierdo! ¡No quiero sorpresas!,,62784,0,0,0,70,0,0,32481,0,0,0,0,0,0,0
"¡Leven, al flanco derecho! ¡Estarás solo!",,62785,0,0,0,70,0,0,32482,0,0,0,0,0,0,0
"¡El resto! ¡Si podéis empuñar un arma, defended la aldea! ¡Que no pasen de aquí! Sois...",,62786,0,0,0,70,0,0,32483,0,0,0,0,0,0,0
No tenemos ninguna posibilidad...,,62789,0,0,0,70,0,0,32485,0,0,0,0,0,0,0
¡Retirada! RETI...,,62790,0,0,0,70,0,0,32486,0,0,0,0,0,0,0
¡¡¡Rrrraaaa!!!,,62791,0,0,0,70,0,0,29747,0,0,0,0,0,0,0
¿Y tú quién eres?,,62792,0,0,0,70,0,0,32487,0,0,0,0,0,0,0
¿Acaso importa quiénes seamos? Hemos venido a ayudar.,,62794,0,0,0,70,0,0,29748,0,0,0,0,0,0,0
¡Eh! ¡Dadme una de esas horquetas!,,62795,0,0,0,70,0,0,32504,0,0,0,0,0,0,0
¿Os ibais a rendir? ¿Por qué? ¿Porque los invasores pueden derribar una muralla?,,62796,0,0,0,70,0,0,29749,0,0,0,0,0,0,0
"Tenéis otra muralla, una construida de personas que han hecho de este sitio su HOGAR.",,62797,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Todos nosotros daríamos la vida para proteger esta tierra.,,62798,0,0,0,70,0,0,29750,0,0,0,0,0,0,0
Nos pertenece a nosotros...,,62799,0,0,0,70,0,0,0,0,0,0,0,0,0,0
... a nuestros ancestros...,,62800,0,0,0,70,0,0,0,0,0,0,0,0,0,0
... a nuestros hijos.,,62801,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Y no permitiremos que eso cambie.,,62802,0,0,0,70,0,0,0,0,0,0,0,0,0,0
¡Llegáis tarde! El Rey del Trueno se alzará y os arrebatará esta tierra.,,63378,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"¿Cómo nos han encontrado? Preparad las armas, ¡tenemos que salir de este cañón!",,63387,0,0,0,70,0,0,25871,0,6,0,0,0,0,0
Vaya... Creo que he perdido la espada.,,63691,0,0,0,68,0,0,30141,0,0,0,0,0,0,0
"Cuando el Gran Cataclismo quebró los continentes de Azeroth, los pandaren creímos que el resto del mundo había desaparecido.",,63692,0,0,0,68,0,0,30114,0,0,0,0,0,0,0
"Pero unos siglos más tarde, un joven explorador decidió averiguar qué había ahí fuera. Se llamaba Liu Lang y partió para descubrir el mundo... ¡a lomos de una tortuga!",,63693,0,0,0,68,0,0,30115,0,0,0,0,0,0,0
"Celebramos su valentía con estatuas y canciones, pero si hubieras estado en la playa aquel día... Seguro que parecía bastante ridículo.",,63694,0,0,0,68,0,0,30116,0,0,0,0,0,0,0
"Ah, cuánto se rieron de él. Pero Liu Lang era más listo de lo que parecía. Las tortugas marinas siempre vuelven a la playa en la que nacieron. Por eso, a pesar de la niebla que nos rodea, siempre volvía a casa.",,63695,0,0,0,68,0,0,30117,0,0,0,0,0,0,0
"Regresaba cada pocos años con historias de misteriosas ciudades en la arena, pueblos nómadas en verdes praderas, un gran Imperio bajo el hielo y un reino mágico ribeteado de oro...",,63696,0,0,0,68,0,0,30118,0,0,0,0,0,0,0
"Cada vez que volvía, más y más pandaren respondían a la llamada de Liu Lang y se subían a su tortuga cada vez más grande. Eran los más valientes de entre nosotros: los exploradores, los aventureros.",,63697,0,0,0,68,0,0,30119,0,0,0,0,0,0,0
Esa es la lección de Liu Lang: todo el mundo se ríe del explorador. Siempre se ríen... hasta que vuelve.,,63698,0,0,0,68,0,0,30120,0,0,0,0,0,0,0
A menudo los grandes acontecimientos tienen comienzos humildes. Piensa en un estanque tranquilo. El agua parece de cristal.,,63699,0,0,396,68,0,0,30150,0,0,0,0,0,0,0
"Hasta que lanzo una piedra. Es muy pequeña, pero pronto las ondas cubren todo el estanque.",,63700,0,0,396,68,0,0,30151,0,0,0,0,0,0,0
"Los jinyu también son de origen humilde. Antes eran criaturas primitivas, pero tuvieron la suerte de vivir cerca de las pozas encantadas del valle.",,63701,0,0,0,68,0,0,30152,0,0,0,0,0,0,0
"La magia de las pozas les expandió la mente y les desarrolló el cuerpo, hasta convertirse en una de las mayores culturas de Pandaria.",,63702,0,0,0,68,0,0,30153,0,0,0,0,0,0,0
Los jinyu más sabios son extremadamente sabios. Hablan con los ríos igual que tú y yo hablamos con los ancestros.,,63703,0,0,0,68,0,0,30154,0,0,0,0,0,0,0
Pueden oír el futuro en el susurro del agua.,,63704,0,0,0,68,0,0,30155,0,0,0,0,0,0,0
Los jinyu y sus oradores del agua han participado en los mayores acontecimientos de la historia de Pandaria.,,63705,0,0,0,68,0,0,30156,0,0,0,0,0,0,0
"Sus visiones han levantado imperios, liberado esclavos y advertido a nuestro último emperador del Gran Cataclismo que devastó Azeroth hace diez mil años.",,63706,0,0,0,68,0,0,30157,0,0,0,0,0,0,0
Piénsalo bien: hasta la voz más insignificante puede cambiar el mundo. ¡Tenlo en cuenta la próxima vez que decidas lanzar piedras!,,63707,0,0,0,68,0,0,30158,0,0,0,0,0,0,0
"Ah, estudiante, ¿quieres saber más sobre los mántides? Te lo advierto: la frontera pandaren está sembrada de tumbas de antiguos pupilos.",,63708,0,0,0,68,0,0,30166,0,1,1,0,0,500,0
Los mántides son maestros crueles.,,63709,0,0,0,68,0,0,30167,0,0,0,0,0,0,0
"Cada generación los mántides arrasan el Espinazo del Dragón en gran número. Matan a muchos pandaren, así que respondemos matando a muchos mántides. Pero cada generación vuelven a atacar. ¿Por qué lo hacen?",,63710,0,0,0,68,0,0,30168,0,0,0,0,0,0,0
Los pandaren no lo sabemos.,,63711,0,0,0,68,0,0,30169,0,0,0,0,0,0,0
Nuestros escritos antiguos indican que los mántides siempre han estado aquí. Son anteriores incluso a los mogu. ¿De dónde vienen?,,63712,0,0,0,68,0,0,30170,0,1,6,0,0,500,0
Los pandaren no lo sabemos.,,63713,0,0,0,68,0,0,30171,0,6,0,0,0,0,0
"A lo mejor, si consigues trabar amistad con los mántides y ganarte una reputación entre ellos, te contarían sus secretos. Pero te lo advierto:",,63714,0,0,0,68,0,0,30172,0,0,0,0,0,0,0
Nunca nadie ha trabado amistad con los mántides.,,63715,0,0,0,68,0,0,30173,0,0,0,0,0,0,0
"Lo que sí sabemos los pandaren es que, al masacrar a nuestra gente, al matar a decenas de miles de pandaren, generación tras generación, nos han enseñado a valorar la vida. Es un regalo valioso, pero efímero, que se puede extinguir... en un instante.",,63716,0,0,0,68,0,0,30174,0,0,0,0,0,0,0
Eso es lo que nos han enseñado los mántides.,,63717,0,0,0,68,0,0,30175,0,0,0,0,0,0,0
¿Qué es lo que más temes en el mundo? ¿Has dominado tu miedo... o tu miedo te ha dominado a ti?,,63718,0,0,0,68,0,0,30159,0,0,0,0,0,0,0
"En la antigüedad, antes del Gran Cataclismo, los emperadores mogu dominaban Pandaria. Mi pueblo estaba esclavizado y tenía miedo.",,63719,0,0,0,68,0,0,30160,0,0,0,0,0,0,0
"Los mogu eran maestros del dolor y de la tortura, de la magia oscura y de las armas brutales. Ningún pandaren, hozen ni jinyu podía resistirse a su poder. Mi pueblo tenía miedo.",,63720,0,0,0,68,0,0,30161,0,0,0,0,0,0,0
Fueron los mogu los que construyeron el Espinazo del Dragón. Enviaron a los esclavos más desgraciados a ayudar en su construcción y defensa; carne de cañón. Mi pueblo tenía miedo.,,63721,0,0,0,68,0,0,30162,0,0,0,0,0,0,0
"A medida que el Imperio crecía, los mogu comenzaron a experimentar con los secretos del valle. Crearon armas vivientes de carne y piedra. Mi pueblo tenía miedo.",,63722,0,0,0,68,0,0,30163,0,0,0,0,0,0,0
"Su arrogancia impidió a los mogu imaginar que su perdición no provendría de sus enemigos, sino de sus víctimas. Un día un esclavo se alzó...",,63723,0,0,0,68,0,0,30164,0,0,0,0,0,0,0
... y dejó de tener miedo.,,63724,0,0,0,68,0,0,30165,0,0,0,0,0,0,0
"¡El fuego! Es el elemento más mágico. Nos calienta y cocina nuestra comida. Es el fuego lo que hace de una casa, un hogar. En las manos adecuadas, el fuego puede convertir el hierro en espadas o en arados. Sin control, el fuego puede destruir una ciudad.",,63725,0,0,0,68,0,0,30099,0,0,0,0,0,0,0
El fuego es el instrumento del cambio.,,63726,0,0,0,68,0,0,30100,0,0,0,0,0,0,0
"Hace mucho tiempo, un grupo de cazadores nómadas exploraba el mundo. Por fortuna, se encontraban en Pandaria cuando el Gran Cataclismo dividió los continentes de Azeroth. Los exploradores quedaron atrapados en las Estepas de Tong Long, una tierra desolada y peligrosa.",,63727,0,0,0,68,0,0,30101,0,0,0,0,0,0,0
"Los nobles cazadores consiguieron sobrevivir solos. El fuego fue la clave. Extrajeron petróleo del suelo. Lo utilizaron para calentar sus hogares, cocinar su comida y quemar a sus enemigos. Se hicieron fuertes.",,63728,0,0,0,68,0,0,30102,0,0,0,0,0,0,0
De las llamas del destino nacieron los yaungol. Sobreviven al otro lado de la muralla porque se niegan a obedecer más leyes que las suyas.,,63729,0,0,0,68,0,0,30103,0,0,0,0,0,0,0
¿Ha sido cruel el destino con los yaungol? Es como preguntar si el fuego es bueno o malo.,,63730,0,0,0,68,0,0,30104,0,0,0,0,0,0,0
El destino es como el fuego: nos forma o nos destruye.,,63731,0,0,0,68,0,0,30105,0,0,0,0,0,0,0
Lo único que importa es lo que hacemos con él.,,63732,0,0,0,68,0,0,30106,0,0,0,0,0,0,0
"¡Ah! ¿Quieres que te hable de nuestro último y más ilustre emperador, Shaohao? No tengo tiempo para contarte todas sus aventuras, pero sus actos de hace más de diez mil años siguen teniendo impacto hoy en día.",,63733,0,0,0,68,0,0,30107,0,0,0,0,0,0,0
"Sabemos que purgó sus dudas en El Bosque de Jade, que se liberó de la desesperación en la Espesura Krasarang, que superó su miedo en las Estepas de Tong Long y que derrotó a la ira, al odio y a la violencia en lo alto de la Cima Kun-Lai.",,63734,0,0,0,68,0,0,30108,0,0,0,0,0,0,0
Eso es lo que sabemos. Hay templos que rememoran esos lugares sagrados.,,63735,0,0,0,68,0,0,30109,0,0,0,0,0,0,0
"Pero quiero que te imagines de pie, en este valle, el día en que volvió de su viaje. Imagínate cuando las puertas se abrieron ante él. Para entonces nuestro Emperador era pura luz: sin dudas, sin miedo, sin odio...",,63736,0,0,0,68,0,0,30110,0,0,0,0,0,0,0
Se dice que todos los árboles del valle florecieron cuando entró y siguen floreciendo hoy.,,63737,0,0,0,68,0,0,30111,0,0,0,0,0,0,0
Ojalá pudiéramos vivir como nuestro Emperador sagrado. Ojalá pudiéramos apartar nuestras cargas y existir en armonía con el cosmos. Creo que ese era su mensaje... antes de convertirse en uno con la tierra y apartar Pandaria del terror del Gran Cataclismo.,,63738,0,0,0,68,0,0,30112,0,0,0,0,0,0,0
"Gracias, querido Emperador.",,63739,0,0,0,70,0,0,30113,0,0,0,0,0,0,0
"Un día, un pandaren se cansó de las travesuras de su cachorro. ""¡Te comportas como un hozen!"", le dijo. Pero su hijo siguió portándose mal.",,63740,0,0,0,68,0,0,30142,0,0,0,0,0,0,0
"Para darle una lección, el padre llevó al cachorro al bosque para que viera cómo vivían los hozen. ""¿Ves cómo son?"", le preguntó. ""¿Quieres vivir como ellos?"".",,63741,0,0,0,68,0,0,30143,0,0,0,0,0,0,0
Los hozen son muy vivarachos. Es una raza poco longeva; la mayoría no pasan de los 20 años. Sus líderes tienen 14 ó 15. ¿Cómo eras cuando tenías 14 años? ¡Piénsalo!,,63742,0,0,0,68,0,0,30144,0,0,0,0,0,0,0
"Más tarde, el padre le preguntó a su cachorro lo que había aprendido.",,63743,0,0,0,68,0,0,30145,0,0,0,0,0,0,0
"""He aprendido que nosotros trabajamos y aramos en nuestra pequeña granja, mientras que los hozen tienen todo el mundo a su disposición"", dijo el cachorro. ""Que nosotros trastabillamos a la luz de una vela, mientras que los hozen disfrutan de las estrellas. Y que yo voy a la escuela, pero que los hozen aprenden con la práctica"".",,63744,0,0,0,68,0,0,30146,0,0,0,0,0,0,0
"Y el cachorro concluyó: ""¡Me encantaría vivir como un hozen!"".",,63745,0,0,0,68,0,0,30147,0,0,0,0,0,0,0
¿Quién era más sabio? ¿El padre o el cachorro?,,63746,0,0,0,68,0,0,30148,0,0,0,0,0,0,0
"Eso, estudiante, debes decidirlo tú.",,63747,0,0,0,68,0,0,30149,0,0,0,0,0,0,0
"¿Crees que puedes vencerme en duelo? ¡La mayoría de las chicas odian las serpientes, pero yo creo que son preciosas!","¿Crees que puedes vencerme en duelo? ¡La mayoría de las chicas odian las serpientes, pero yo creo que son preciosas!",64260,0,0,0,68,0,0,0,0,6,0,0,0,0,0
"¡Pero si es mi matadragones favorito! Esperaba encontrarte aquí, en Pandaria.",,65087,0,0,1,68,0,0,29135,0,0,0,0,0,0,0
Muy bien. Hablemos.,,65088,0,0,0,68,0,0,29136,0,0,0,0,0,0,0
"¡Tong! Sírvenos, por favor.",,65089,0,0,0,68,0,0,29137,0,0,0,0,0,0,0
"Mi padre, Alamuerte, intentó destruir todo Azeroth.",,65090,0,0,0,68,0,0,29138,0,0,0,0,0,0,0
"Estaba equivocado, claro está, pero tenía razón en una cosa: nuestro mundo es... tan frágil...",,65091,0,0,0,68,0,0,29139,0,0,0,0,0,0,0
Somos una mota de luz en un universo de sombras. Una vela en una tormenta.,,65092,0,0,0,68,0,0,29140,0,0,0,0,0,0,0
A veces creo que es precisamente la precariedad de nuestro mundo lo que enloqueció a mi padre.,,65093,0,0,0,68,0,0,29141,0,0,0,0,0,0,0
"Ah, gracias, Tong.",,65094,0,0,0,68,0,0,29142,0,0,0,0,0,0,0
"A lo que iba: creo que se acerca un punto de inflexión en nuestra historia. Y no, no hablo del conflicto actual entre la Alianza y la Horda.",,65095,0,0,0,68,0,0,29143,0,0,0,0,0,0,0
Créeme: lo que hizo Garrosh Grito Infernal en Theramore no es nada comparado con los horrores que incluso ahora amenazan nuestro frágil hogar.,,65096,0,0,0,68,0,0,29144,0,0,0,0,0,0,0
Pero la guerra me inquieta. ¿Entiendes mi preocupación?,,65097,0,0,0,68,0,0,29145,0,0,0,0,0,0,0
Un Azeroth dividido jamás podrá resistir a la oscuridad.,,65098,0,0,0,68,0,0,29146,0,0,0,0,0,0,0
"Esta guerra debe acabar, y pronto. ¡Antes de que nos deje sin fuerzas!",,65099,0,0,0,68,0,0,29147,0,0,0,0,0,0,0
Quiero que sepas que tu Alianza tiene mi apoyo total e incondicional en esta campaña.,,65100,0,0,0,68,0,0,29148,0,0,0,0,0,0,0
Te aseguro que mi total lealtad pertenece a tu Horda.,,65101,0,0,0,68,0,0,29149,0,0,0,0,0,0,0
¿Cómo terminamos el conflicto de forma rápida y permanente? Creo que los héroes como tú sois la respuesta.,,65102,0,0,0,68,0,0,29150,0,0,0,0,0,0,0
Debemos asegurarnos de que estás a la altura... y luego equiparte en consecuencia.,,65103,0,0,0,68,0,0,29151,0,0,0,0,0,0,0
"¡Doscientas naves a mi disposición, y es la de mi HIJO la que desaparece!",,65150,0,0,1,70,0,0,31808,0,1,0,0,0,0,0
"Lo siento, pero todavía no puedo regresar.",,65151,0,0,1,70,0,0,31805,0,1,0,0,0,0,0
He decidido ir a buscar el valle... buscar el valle... buscar el valle...,,65152,0,0,1,70,0,0,31806,0,1,0,0,0,0,0
¡IRRUMPID en la costa y teñid de ROJO el nuevo continente!,,65153,0,0,1,70,0,0,31807,0,5,0,0,0,0,0
"Ah, otro forastero de más allá de la niebla.",,65214,0,0,396,68,0,0,29030,0,0,0,0,0,0,0
"Hace diez mil años, el último emperador pandaren vino en busca de consejo. Él también se sentía invadido por el conflicto. Veamos si tienes razón, Taran. Descubramos cómo lidia este forastero con la inquietud del alma.",,65215,0,0,396,68,0,0,29031,0,0,0,0,0,0,0
