ID,ContainerName_lang,ContainerDescription_lang,MinAmount,MaxAmount,ContainerIconID,ContainerQuality,OnLootSpellVisualKitID,CurrencyTypeID
165,Tarjeta oficial de agradecimiento de la baronesa Vashj,Aumenta %d p. tu amistad con la baronesa Vashj.,1,1000000,133472,3,0,1842
166,Agradecimiento discreto y conciso de Mograine,Aumenta %d p. tu amistad con Alexandros Mograine.,1,1000000,133473,3,0,1845
167,Nota de agradecimiento en el reverso de un boleto de apuestas,Aumenta %d p. tu amistad con el gran maestro Vole.,1,1000000,134329,3,0,1844
168,Nota de agradecimiento pringada de baba,Aumenta %d p. tu amistad con el inventor de pestes Marileth.,1,1000000,237246,3,0,1843
169,Un agradecimiento efusivo en un pergamino formal,Aumenta %d p. tu amistad con Sika.,1,1000000,1505958,3,0,1846
170,Nota considerada de agradecimiento de Pelagos,Aumenta %d p. tu amistad con Kleia y Pelagos.,1,1000000,1505933,3,0,1847
171,Un agradecimiento frío y formal,Aumenta %d p. tu amistad con el polemarca Adrestes.,1,1000000,1505935,3,0,1848
172,Un agradecimiento garabateado detrás de un plano a medias,Aumenta %d p. tu amistad con Mikanikos.,1,1000000,134330,3,0,1849
173,Bellota resplandeciente de Choofa,Aumenta %d p. tu amistad con Choofa.,1,1000000,1052644,3,0,1850
174,Agradecimiento tallado con garras,Aumenta %d p. tu amistad con la droman Aliothe.,1,1000000,442743,3,0,1851
175,Un mensaje de agradecimiento de la capitana de caza,Aumenta %d p. tu amistad con la capitana de caza Korayn.,1,1000000,237247,3,0,1852
176,Una nota de agradecimiento encantada,Aumenta %d p. tu amistad con lady Bayalunar.,1,1000000,237249,3,0,1853
182,Bonus de experiencia,Aumenta considerablemente la experiencia de jugador.,1,9999999,1001982,3,0,1877
183,Mención de los Maestros de costura,Otorga %d p. de reputación con los Maestros de costura.,1,1000000,3622121,3,0,1878
184,Investigación sobre las piedras del pecado,Aumenta tu reputación con los Declarados %d p.,1,1000000,1506458,3,0,1884
185,Ficha de superviviente de Las Fauces,Aumenta tu reputación con Ve'nari %d p.,1,1000000,1362656,3,0,1880
186,Mención del Avance de la Muerte,Otorga %d p. de reputación con el Avance de la Muerte.,1,1000000,4064729,3,0,1907
188,Volumen del Códice de los Archivistas,Aumenta %d p. tu progreso en el Códice de los Archivistas.,1,1000000,442732,3,0,1997
189,Mención de los Iluminados,Otorga %d p. de reputación con los Iluminados.,1,1000000,4226232,3,0,1982
190,Alijo de suministros de las Islas Dragón,Contiene %d valiosos suministros que se usan para comerciar con las facciones de las Islas Dragón.,25,0,1518638,3,0,2003
191,Mención honorífica de los Colmillarr de Iskaara,Otorga %d p. de reputación con los Colmillarr de Iskaara.,1,1000000,4687629,3,0,2109
192,Mención honorífica de la Expedición Dragontina,Otorga %d p. de reputación con la Expedición Dragontina.,1,1000000,4687628,3,0,2031
193,Mención honorífica del Acuerdo de Valdrakken,Otorga %d p. de reputación con el Acuerdo de Valdrakken.,1,1000000,4687630,3,0,2106
194,Mención honorífica de los Centauros Maruuk,Otorga %d p. de reputación con los Centauros Maruuk.,1,1000000,4687627,3,0,2108
195,Arcana mayor de la Galería Cobalto,Otorga %d p. de reputación con la Galería Cobalto.,26,1000000,132860,3,0,2134
196,Arcana moderada de la Galería Cobalto,Otorga %d p. de reputación con la Galería Cobalto.,10,25,132841,2,0,2134
197,Arcana menor de la Galería Cobalto,Otorga %d p. de reputación con la Galería Cobalto.,1,9,237551,1,0,2134
198,Mención de los Niffen de Loamm,Otorga %d p. de reputación con los Niffen de Loamm.,1,1000000,5140835,3,0,2420
199,Mención honorífica de Soridormi,Otorga %d p. de reputación con Soridormi.,1,1000000,922527,3,0,2645
201,1 blasón de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
202,2 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
203,3 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
204,4 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
205,5 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
206,6 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
207,7 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
208,8 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
209,9 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
210,10 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
211,11 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
212,12 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
213,13 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
214,14 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
215,15 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
216,16 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
217,17 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
218,18 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
219,19 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
220,20 blasones de ensueño de vástago,"Se obtiene en muchas actividades de exteriores, en Amirdrassil en dificultad buscador de bandas y en mazmorras de piedra angular mítica de hasta +5 durante la temporada 3 de Dragonflight.",500,500,5309872,3,0,2715
221,1 blasón de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
222,2 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
223,3 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
224,4 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
225,5 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
226,6 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
227,7 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
228,8 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
229,9 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
230,10 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
231,11 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
232,12 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
233,13 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
234,14 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
235,15 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
236,16 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
237,17 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
238,18 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
239,19 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
240,20 blasones de ensueño de draco,"Se obtiene en algunas actividades de exteriores, en Amirdrassil en dificultad normal y en mazmorras de piedra angular mítica de +6 a +10 durante la temporada 3 de Dragonflight.",500,500,5309870,4,0,2716
241,15 blasones de ensueño de vermis,Se obtiene en Amirdrassil en dificultad heroica y en mazmorras de piedra angular mítica de +11 a +15 durante la temporada 3 de Dragonflight.,500,500,5309874,4,0,2717
242,5 blasones de ensueño de vermis,Se obtiene en Amirdrassil en dificultad heroica y en mazmorras de piedra angular mítica de +11 a +15 durante la temporada 3 de Dragonflight.,500,500,5309874,4,0,2717
243,15 blasones de ensueño de Aspecto,Se obtiene en Amirdrassil en dificultad mítica y en mazmorras de piedra angular mítica a partir de +16 durante la temporada 3 de Dragonflight.,500,500,5309868,4,0,2718
244,5 blasones de ensueño de Aspecto,Se obtiene en Amirdrassil en dificultad mítica y en mazmorras de piedra angular mítica a partir de +16 durante la temporada 3 de Dragonflight.,500,500,5309868,4,0,2718
245,Mención honorífica de los Celadores Oníricos,Otorga %d p. de reputación con los Celadores Oníricos.,1,1000000,5244643,3,0,2652
246,Conocimiento de archivista,Concede %d p. de reputación con el Archivo de Azeroth.,1,1000000,5315246,3,0,2819
248,Mención honorífica del Consejo de Dornogal,Otorga %d p. de reputación con el Consejo de Dornogal.,1,1000000,5891369,3,0,2897
249,Mención honorífica de los Hilos Cortados,Otorga %d p. de reputación con los Hilos Cortados.,1,1000000,5891370,3,0,2903
250,Mención honorífica del visir,Otorga %d p. de reputación con el visir.,1,1000000,5862763,3,0,3004
251,Mención honorífica de la Tejedora,Otorga %d p. de reputación con la Tejedora.,1,1000000,5862764,3,0,3002
252,Mención honorífica del general,Otorga %d p. de reputación con el general.,1,1000000,5862762,3,0,3003
253,Mención honorífica de los Arathi de Santificación,Otorga %d p. de reputación con los Arathi de Santificación.,1,1000000,5891368,3,0,2899
254,Mención honorífica de la Asamblea de las Profundidades,Otorga %d p. de reputación con la Asamblea de las Profundidades.,1,1000000,5891367,3,0,2902
257,Mención honorífica de los Cárteles de Minahonda,Otorga %d p. de reputación con los Cárteles de Minahonda.,1,1000000,6252691,3,0,3118
258,Mención honorífica del Cártel Pantoque,Otorga %d p. de reputación con el Cártel Pantoque.,1,1000000,6439627,3,0,3169
259,Mención honorífica del Cártel Aguasnegras,Otorga %d p. de reputación con el Cártel Aguasnegras.,1,1000000,6439628,3,0,3171
260,Mención honorífica del Cártel Bonvapor,Otorga %d p. de reputación con el Cártel Bonvapor.,1,1000000,6439630,3,0,3173
261,Mención honorífica de Ventura y Cía.,Otorga %d p. de reputación con Ventura y Cía.,1,1000000,6439631,3,0,3176
262,Mención honorífica de Soluciones Fundisombras,Otorga %d p. de reputación con Soluciones Fundisombras.,1,1000000,6439629,3,0,3177
265,Mención honorífica de Soluciones Fundisombras,Otorga %d p. de reputación con Soluciones Fundisombras.,1,1000000,6439629,3,0,3178
268,Mención honorífica de los cárteles goblins,Otorga %d p. de reputación con un cártel goblin aliado.,1,1000000,463874,3,0,3221
269,Mención honorífica del Fideicomiso de K'aresh,Otorga %d p. de reputación con el Fideicomiso de K'aresh.,1,1000000,6937965,3,0,3129
