ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
654,Horado Rajacieno,0,3,10,0
661,La Gruta Maldita,0,3,10,0
662,Grutas de la Espora Fétida,0,3,10,0
663,Cascadas del Canto de la Tierra,0,3,10,0
664,Maraudon,0,3,10,0
665,Barrio Alabeo,0,3,10,0
666,Jardines de la Capital,0,3,10,0
667,Ágora de Gordok,0,3,10,0
668,La Masacre,0,3,10,0
669,Bloque de Detención,0,3,10,0
670,Alto Arrabal,0,3,10,0
671,Profundidades de Roca Negra,0,3,10,0
673,Debug Invasion,0,0,0,0
674,El Núcleo Pétreo,0,3,10,0
675,El Núcleo Pétreo,0,3,10,0
676,Prueba del Campeón,0,3,10,0
677,Prueba del Campeón,0,3,10,0
678,Auchindoun,0,3,26,0
679,Auchindoun,0,3,26,0
680,Minas Machacasangre,0,3,26,0
681,Minas Machacasangre,0,3,26,0
682,Terminal Malavía,0,3,26,0
683,Terminal Malavía,0,3,26,0
684,Puerto de Hierro,0,3,26,0
685,Puerto de Hierro,0,3,26,0
686,Cementerio de Sombraluna,0,3,26,0
687,Cementerio de Sombraluna,0,3,26,0
688,Trecho Celestial,0,3,26,0
689,Trecho Celestial,0,3,26,0
696,Debug Invasion,0,0,0,0
704,La Marea de Hierro,0,0,0,0
705,Test Scenario,0,0,0,0
707,Cuando el bosque anda,0,0,0,0
708,El Vergel Eterno,0,3,26,0
709,El Vergel Eterno,0,3,26,0
715,Contra el Vacío,0,0,0,0
723,Vereda de Hierro,7415,0,0,0
724,Asalto goriano,0,0,0,0
731,Cumbre de Roca Negra Superior,0,3,10,0
733,Entre las Sombras,0,0,0,0
734,Cumbre de Roca Negra Inferior,0,3,10,0
736,"¡Luchar, matar, saludar!: último gladiador en pie",0,0,0,0
742,Truenos sobre Fuego Glacial,0,0,0,0
744,Cumbre de Roca Negra Superior,0,3,26,0
745,Contra el Vacío,0,0,0,0
775,La Leyenda de la Crematoria,0,0,0,0
776,Filo de la Realidad,0,0,2,0
785,Jeremy's Test Scenario,0,0,2,0
786,La batalla por Costa Abrupta,0,4,0,0
795,Mareas de Gloria,0,0,0,0
806,Invasión: Tanaris,440,4,0,0
824,La flota escindida,0,0,0,0
826,Gambito de Cringrís,0,0,0,0
873,Invasión de la Legión: Azsuna,7693,0,0,0
874,Templo de Elune,0,0,0,0
876,Invasión: Los Humedales,11,4,0,0
897,Invasión: Páramos de Poniente,40,4,0,0
900,Las Hojas Gemelas del Impostor,0,0,0,0
901,Las Hojas del Príncipe Caído,0,0,0,0
907,Invasión: Los Baldíos del Norte,17,4,0,0
908,Test Faction Criteria,0,0,0,0
909,Legado de Rompehielo,0,0,0,0
910,La Guarida de Neltharion,0,3,26,0
911,Colmillos del can manáfago,7737,0,0,0
916,Invasión: Laderas de Trabalomas,267,4,0,0
918,Ojo de Azshara,0,3,26,0
920,Ojo de Azshara,0,3,26,0
929,Cámaras del Valor,0,3,26,0
932,Cámaras del Valor,0,3,26,0
933,Segunda batalla de la Costa Abrupta,0,0,0,0
940,Cosecha del Desgarrador,0,0,0,0
942,La Guarida de Neltharion,0,3,26,0
943,Fin de la Serenidad,0,0,0,0
944,El cazador de héroes,0,0,0,0
950,Limpieza de las Profundidades,0,0,0,0
957,Escarcha y llamas,0,0,0,0
958,Invasión: Azshara,16,4,0,0
959,Invasión: Dun Morogh,1,4,0,0
961,Hojas de Guerra Aldrachi,0,0,0,0
962,En la boca del abismo,0,0,0,0
967,La Arquería,0,3,26,0
972,Legado de los Brisaveloz,0,0,0,0
973,La lanza entre las sombras,0,0,0,0
975,Defensa del Martillo Vil,0,0,0,0
976,Maestro de las tormentas,0,0,0,0
977,Arboleda Corazón Oscuro,0,3,26,0
978,Arboleda Corazón Oscuro,0,3,18,0
983,Cielos atronadores,0,0,0,0
988,Los jinetes oscuros,0,0,0,0
989,Regreso a Karazhan,0,0,0,0
990,Guarida de Ursoc,0,0,0,0
991,Una daga en el crepúsculo,0,0,0,0
992,Fauce de Almas,0,3,26,0
995,Fauce de Almas,0,3,26,0
997,TEST,7976,0,0,0
998,El corazón de Cicatriz del Terror,0,0,0,0
1005,Cámara de las Celadoras,0,3,10,0
1007,La promesa del emperador,0,0,0,0
1012,La almirante aterradora,0,0,0,0
1014,Los jinetes oscuros,0,0,0,0
1017,Costa Abrupta - Horda,0,0,0,0
1018,DNT - Broken Shore - Alliance,0,0,2,0
1023,Torreón Grajo Negro,0,3,26,0
1025,Mareas de Gloria,0,0,0,0
1026,Los jinetes oscuros,0,0,0,0
1027,El Bastión Violeta,0,3,26,0
1029,El Bastión Violeta,0,3,26,0
1034,La Forja del Guardián,0,0,0,0
1037,La espada de reyes,0,0,0,0
1038,Cuerpo a cuerpo en La Vorágine,0,0,0,0
1046,Cámaras del Valor,0,1,19,0
1050,Corte de las Estrellas,0,3,10,0
1051,Corte de las Estrellas,0,3,10,0
1061,Purificar el Árbol Madre,0,0,0,0
1065,La Cámara del Nexo,0,0,0,0
1066,La reina oscura y el mar,0,0,0,0
1068,Trueno de los titanes,0,0,0,0
1073,Instrucción de combate,0,5,2,0
1078,Los Colmillos del Devorador,0,0,0,0
1082,Reclamar la Veraguardia,0,0,0,0
1083,Instrucción de combate,0,5,2,0
1084,Instrucción de combate,0,5,2,0
1085,El regreso de la Luz,0,0,0,0
1090,Instrucción de combate,0,5,2,0
1091,Instrucción de combate,0,5,2,0
1092,Mano de Plata,0,0,0,0
1093,Instrucción de combate,0,5,2,0
1094,Instrucción de combate,0,5,2,0
1095,Instrucción de combate,0,5,2,0
1096,Instrucción de combate,0,5,2,0
1097,Susurros oscuros,0,0,0,0
1099,Nunca caces solo,0,0,0,0
1101,La Cámara del Nexo,0,0,0,0
1108,Los Colmillos de Crinceniza,0,0,0,0
1122,El cazador de magos,0,0,0,0
1123,La hoja oculta,0,0,0,0
1124,Enfrentamiento en El Templo Oscuro,0,0,0,0
1125,En busca de Magni,0,0,0,0
1131,Enfrentamiento en El Templo Oscuro,0,0,0,0
1132,Instrucción de combate,0,5,2,0
1133,Instrucción de combate,0,5,2,0
1134,Rescate de Koltira,0,0,0,0
1135,El Oculus,0,0,0,0
1136,El Bastión Violeta,0,0,0,0
1137,La serpiente y el demonio,0,0,0,0
1138,Batalla por El Exodar,0,0,2,0
1144,La invasión de Niskara,0,0,0,0
1145,La invasión de Niskara,0,0,0,0
1146,El destino de Hodir,0,0,0,0
1148,"Gesta ""El guerrero de Ulduar""",0,0,0,0
1150,El Derrumbamiento,0,0,0,0
1155,Ojo por cetro,0,0,0,0
1157,El cuarto jinete,0,0,0,0
1159,A por todas,0,0,0,0
1160,La defensa del Templo de la Luz Abisal,0,0,0,0
1166,Torreón Grajo Negro,0,1,19,0
1168,La defensa del Templo de la Luz Abisal,0,0,0,0
1169,Ojo de Azshara,0,1,19,0
1170,Destino frustrado,0,0,0,0
1172,Arboleda Corazón Oscuro,0,1,19,0
1173,Cámara de las Celadoras,0,1,19,0
1174,La Guarida de Neltharion,0,1,19,0
1175,Fauce de Almas,0,1,19,0
1177,La Arquería,0,1,19,0
1178,Corte de las Estrellas,0,1,19,0
1179,Legado de Cresta Cuervo,0,5,2,0
1181,Instrucción de combate,0,5,2,0
1182,Instrucción de combate,0,5,2,0
1189,La batalla por Costa Abrupta,0,4,0,0
1202,Asalto al Santuario del Orden,0,0,0,0
1203,Asedio de Suramar,0,0,0,0
1204,Juicio del archimago,0,0,0,0
1214,Instrucción de combate,0,5,2,0
1219,BUG - Live Update Test,0,0,0,0
1220,Lanzamiento inminente,0,0,0,0
1221,Batalla contra la madre de diablillos,0,0,0,0
1230,Dispersión de los discos,0,0,0,0
1235,Alimañas y lamentos,0,0,0,0
1236,Pánico en la Cervecería,0,0,0,0
1244,Buque de combate: Ruina,0,0,2,0
1251,El Bastión Violeta,0,3,26,0
1252,Corte de las Estrellas,0,3,10,0
1253,Arboleda Corazón Oscuro,0,3,18,0
1254,Ojo de Azshara,0,3,26,0
1255,Cámaras del Valor,0,3,26,0
1256,Fauce de Almas,0,3,26,0
1257,Guarida de Neltharion,0,3,26,0
1258,Cámara de las Celadoras,0,3,10,0
1259,Kruul-eles intenciones,0,0,2,0
1265,La furia de la Reina diosa,0,0,0,0
1266,La caída de los Tótem Vil,0,0,0,0
1271,Girar las tornas: Val'sharah,0,0,0,0
1273,Fiasco de los gemelos,0,0,0,0
1274,La Cámara Hundida,0,0,2,0
1275,Agitación en las sombras,0,0,0,0
1280,Asalto a la Costa Abrupta,0,4,0,0
1281,Fin a la amenaza resucitada,0,0,0,0
1282,Girar las tornas: Tormenheim,0,0,0,0
1283,Torneo del valor,0,0,0,0
1288,Regreso a Karazhan superior,0,3,26,0
1289,Regreso a Karazhan inferior,0,3,26,0
1290,Girar las tornas: Azsuna,0,0,0,0
1292,Cataclismo de Crestanevada,0,0,0,0
1293,Las Minas de la Muerte,0,0,0,0
1298,Llamando al corcel de cólera,0,0,0,0
1299,Girar las tornas: Monte Alto,0,0,0,0
1303,Cornisa Vuelovil,0,0,0,0
1304,La advertencia de Azeroth,0,0,0,0
1305,Noche de las Tierras Inexploradas,0,0,0,0
1306,Defensa de Aviana,0,0,0,0
1307,Concentración de tormentas,0,0,0,0
1308,Regreso a Karazhan superior,0,1,19,0
1309,Regreso a Karazhan inferior,0,1,19,0
1310,Sombrero de Akazamzarak,0,0,0,0
1312,No me puedes robar el cielo,0,0,0,0
1321,Catedral de la Noche Eterna,0,3,26,0
1323,Catedral de la Noche Eterna,0,1,11,0
1328,El Glaciar Perdido,0,0,0,0
1329,Prueba de Estilo,0,0,2,0
1335,Catedral de la Noche Eterna,0,1,27,0
1336,Tumba de Sargeras,0,3,26,0
1337,Tumba de Sargeras,0,3,26,0
1338,Tumba de Sargeras,0,3,26,0
1339,Tumba de Sargeras,0,3,26,0
1340,El Arcatraz,0,0,0,0
1346,La batalla por Stromgarde,9439,6,2,5117
1351,Las Muertes de Cromi,0,0,0,0
1352,Trono del Triunvirato,0,3,26,0
1354,Trono del Triunvirato,0,3,27,0
1360,Las Muertes de Cromi,0,0,0,0
1361,Las Muertes de Cromi,0,0,0,0
1371,El asedio de Lordaeron,0,0,2,5116
1376,La ciudad de oro,0,3,18,0
1377,La ciudad de oro,0,3,18,0
1378,La ciudad de oro,0,3,18,0
1379,Punto de invasión: Esporulación,9025,4,0,0
1380,Reunir ingredientes,0,0,0,0
1391,Punto de invasión: Aurinor,9100,4,0,0
1394,Punto de invasión: Sangua,9128,4,0,0
1402,Punto de invasión: Reavivación,9126,4,0,0
1404,Punto de invasión: Cen'gar,9126,4,0,0
1406,Punto de invasión: Val,9127,4,0,0
1409,Punto de invasión: Bonich,9180,4,0,0
1410,Falla de Telogrus,0,0,0,0
1411,Punto de invasión: Naigtal,9102,4,0,0
1412,Punto de invasión superior: Matrona Folnuna,9295,4,0,0
1418,Punto de invasión superior: Sotanathor,9299,4,0,0
1419,Punto de invasión superior: Occularus,9298,4,0,0
1420,Punto de invasión superior: Inquisidor Meto,9297,4,0,0
1421,Punto de invasión superior: Señor del foso Vilemus,9296,4,0,0
1422,Punto de invasión superior: Maestra Alluradel,9300,4,0,0
1423,Suramar,0,0,0,0
1424,Fuerte Libre,0,3,18,0
1426,Erasis: Parasitar poder,9128,4,0,0
1428,Trono del Triunvirato,0,1,27,0
1434,Forja de los Eones,0,0,2,0
1435,"Antorus, el Trono Ardiente",0,3,26,0
1436,"Antorus, el Trono Ardiente",0,3,26,0
1437,"Antorus, el Trono Ardiente",0,3,26,0
1438,"Antorus, el Trono Ardiente",0,3,26,0
1443,Recuerda La Fuente del Sol,0,0,2,0
1448,VETA MADRE,0,3,18,0
1449,VETA MADRE,0,3,18,0
1450,VETA MADRE,0,3,10,0
1451,Mazmorra de Boralus,0,3,18,0
1452,Mazmorra de Boralus,0,3,18,0
1453,Mazmorra de Boralus,0,3,18,0
1458,Mazmorra de Boralus,0,3,18,0
1459,Mazmorra de Boralus,0,3,18,0
1460,Mazmorra de Boralus,0,3,18,0
1461,Combate básico,0,0,0,0
1482,La caída de Lordaeron,0,0,2,5117
1484,Instrucción de combate,0,5,2,0
1489,Tol Dagor,0,3,26,0
1490,Tol Dagor,0,3,26,0
1491,Tol Dagor,0,3,26,0
1496,Mansión Crestavía,0,3,26,0
1497,Mansión Crestavía,0,3,26,0
1498,Mansión Crestavía,0,3,26,0
1500,¡Contraataque!,0,0,0,0
1516,Catacumbas Putrefactas,0,3,18,0
1522,Extracción en Ventormenta,0,0,0,0
1523,Altar de la Tormenta,0,3,26,0
1524,¡Por Zandalar!,0,0,0,0
1525,Templo de Sethraliss,0,3,18,0
1528,Atal'Dazar,0,1,19,0
1529,Tol Dagor,0,1,19,0
1534,Fuerte Libre,0,1,19,0
1548,Uldir,0,3,26,0
1549,Uldir,0,3,26,0
1550,Uldir,0,3,26,0
1551,"Thros, las Tierras Contagiadas",0,0,0,0
1553,¡¡LA VETA MADRE!!,0,1,19,0
1554,Mansión Crestavía,0,1,19,0
1560,Reposo de los Reyes,0,1,19,0
1562,Templo de Sethraliss,0,1,19,0
1563,Catacumbas Putrefactas,0,1,19,0
1564,Altar de la Tormenta,0,1,19,0
1565,Reposo de los Reyes,0,3,18,0
1568,La batalla por Stromgarde,9679,6,2,5116
1570,Isla Inexplorada,0,0,0,0
1571,Profundidades de Roca Negra,0,0,2,0
1573,Isla Inexplorada,0,0,0,0
1575,La tiranía de la Luz,9786,0,2,0
1685,Asedio de Boralus,0,1,19,0
1690,Gorgrond,0,0,0,0
1691,Tierras de Fuego,0,0,2,0
1697,La batalla por Costa Oscura,10058,6,2,5116
1699,Caída de La Fuente del Sol,0,0,2,0
1700,Ascensión de Tyrande,0,0,0,5116
1701,La batalla por Costa Oscura,10084,6,2,5117
1702,Atraco a la cámara del tesoro,0,0,2,0
1703,Gnomeregan,0,0,0,0
1704,Carcelero de los malditos,0,0,0,5117
1705,Huida de Tol Dagor,0,0,2,5117
1710,Prototype [DNT],10348,0,2,0
1711,Caza de espíritu,0,0,0,5117
1712,"Torghast, Torre de los Condenados",0,0,2,5281
1713,Batalla de Dazar'alor,0,3,26,0
1714,Batalla de Dazar'alor,0,3,26,0
1715,Batalla de Dazar'alor,0,3,26,0
1716,Batalla de Dazar'alor,0,3,26,0
1718,Batalla de Dazar'alor,0,3,26,0
1719,Batalla de Dazar'alor,0,3,26,0
1720,Defender el equipo,10428,0,2,0
1721,"Vientos Alisios, Cuervo: Detectives de la Arboleda de los Sueños",0,0,0,0
1722,El aprendiz desaparecido,0,0,0,0
1724,Stratholme,0,0,0,0
1729,A la sombra de alas carmesíes,0,0,0,0
1731,Visión de Ventormenta,10488,0,2,5278
1732,Un sueño gilneano,0,0,2,0
1733,Visión de Orgrimmar,10492,0,2,5278
1734,Ejecución pospuesta,0,0,10,0
1735,Crisol de Tormentas,0,3,26,0
1736,Esencia de la eternidad,0,0,0,0
1737,Conchafilada endurecida enorme,10052,0,0,0
1738,Ejecución pospuesta,0,0,10,0
1739,Ejecución pospuesta,0,0,10,0
1741,Aplastador cantaespina primigenio,10052,0,0,0
1742,Alfa temible bocadragón,10052,0,0,0
1743,Rey reptador hondaspiral gigante,10052,0,0,0
1744,Brillavalva de cueva impresionante,10052,0,0,0
1745,Planeador de zanja anciano,10052,0,0,0
1746,Andarrecifes invasivo,10052,0,0,0
1747,Anguila gigante monstruosa,10052,0,0,0
1754,Invocaciones de las profundidades,10356,0,0,0
1755,Recuperar la forja,0,0,0,0
1756,Operación: Mecandria,0,3,18,0
1757,El Motor de Nalak'sha,0,0,0,0
1759,Llano del Tormento,0,0,2,0
1760,La gran recepción,0,3,18,0
1761,Profundidades de los Devotos,0,3,26,0
1762,El círculo de estrellas,0,3,25,0
1763,La Hoja Radiante,0,0,0,0
1764,Descenso de Alanegra,0,0,0,0
1765,Villaescoria,0,0,0,0
1766,Visiones de N'Zoth,0,0,0,0
1767,El maestro de las mentiras,0,0,0,0
1768,Desguace de Mecandria,0,1,19,0
1769,Operación: Mecandria - Taller,0,1,19,0
1770,Operación: Mecandria - Desguace,0,3,18,0
1771,Operación: Mecandria - Taller,0,3,18,0
1773,Visión del Destino,0,3,26,0
1774,Salas de devoción,0,3,26,0
1775,Don de la carne,0,3,26,0
1776,El sueño lúcido,0,3,26,0
1777,Profundidades de Roca Negra,0,0,0,0
1779,Ciudadela Magulladura Oscura,0,0,18,0
1780,Perforar el corazón,0,0,0,0
1781,El fin del sueño,0,0,0,0
1782,La hoja del Prelado,0,0,0,0
1783,Batalla por Tirna Glayn,0,0,0,0
1784,El camino de la totalidad,0,0,0,0
1785,Recuperar a Tyrande Susurravientos,0,0,0,0
1786,Cavernas Sanguinas,0,3,18,0
1788,Cavernas Sanguinas,0,3,18,0
1789,Cavernas Sanguinas,0,3,18,0
1790,El bien común,0,0,0,5361
1791,La Corte de Ascuas,0,0,2,5349
1792,Asalto a la Casa de los Rituales,0,0,0,0
1793,Estela Necrótica,0,3,18,0
1794,Batalla por la Arboleda del Despertar,0,0,2,0
1795,Agujas de Ascensión,0,3,18,0
1796,Agujas de Ascensión,0,1,19,0
1798,Salas de la Expiación,0,3,18,0
1799,Salas de la Expiación,0,3,18,0
1800,Salas de la Expiación,0,3,18,0
1801,Estela Necrótica,0,3,18,0
1802,Estela Necrótica,0,3,18,0
1803,Camino de la ascensión,0,0,2,5361
1804,Bajapeste,0,3,18,0
1805,Bajapeste,0,3,18,0
1806,Bajapeste,0,3,18,0
1808,El medallón de dominio,0,0,0,0
1809,Teatro del Dolor,0,3,18,0
1811,Teatro del Dolor,0,3,18,0
1812,Teatro del Dolor,0,3,18,0
1813,Nieblas de Tirna Scithe,0,1,19,0
1814,Estela Necrótica,0,1,19,0
1815,El Otro Lado,0,1,19,0
1816,Salas de la Expiación,0,1,19,0
1817,Bajapeste,0,1,19,0
1818,Cavernas Sanguinas,0,1,19,0
1819,Teatro del Dolor,0,1,19,0
1820,Ensayo de la Corte de Ascuas,0,0,2,5349
1826,Camino de la ascensión,0,0,2,5361
1827,El Otro Lado,0,3,18,0
1828,El Otro Lado,0,3,18,0
1829,El Otro Lado,0,3,18,0
1830,Nieblas de Tirna Scithe,0,0,19,0
1832,Nieblas de Tirna Scithe,0,0,19,0
1833,Nieblas de Tirna Scithe,0,0,19,0
1836,"Torghast, Torre de los Condenados",0,0,2,0
1837,Caza: Comealmas,0,0,2,5281
1838,Caza: Elementales de muerte,11525,0,2,5281
1839,Caza: Canes de sombras,11525,0,34,5281
1842,"Torghast, Torre de los Condenados",0,0,2,5281
1845,Caza: Comealmas,11525,0,2,5281
1846,Cámaras de Parasitación,0,3,26,0
1848,"Torghast, Torre de los Condenados",0,0,2,5281
1849,"Torghast, Torre de los Condenados",0,0,2,5281
1850,"Torghast, Torre de los Condenados",0,0,2,5281
1851,"Torghast, Torre de los Condenados",0,0,2,5281
1852,"Torghast, Torre de los Condenados",0,0,2,5281
1853,"Torghast, Torre de los Condenados",0,0,2,5281
1854,Relicario de Opulencia,0,3,26,0
1855,Sangre de la piedra,0,3,26,0
1856,Una audiencia con arrogancia,0,3,26,0
1857,"Torghast, Torre de los Condenados",0,0,2,5281
1859,"Torghast, Torre de los Condenados",0,0,2,5281
1860,"Torghast, Torre de los Condenados",0,0,2,5281
1861,"Torghast, Torre de los Condenados",0,0,2,5281
1863,"Torghast, Torre de los Condenados",0,0,2,5281
1865,"Torghast, Torre de los Condenados",0,0,2,5281
1866,"Torghast, Torre de los Condenados",0,0,2,5281
1867,"Torghast, Torre de los Condenados",0,0,2,5281
1868,"Torghast, Torre de los Condenados",0,0,2,5281
1869,"Torghast, Torre de los Condenados",0,0,2,5281
1870,"Torghast, Torre de los Condenados",0,0,2,5281
1871,"Torghast, Torre de los Condenados",0,0,2,5281
1872,"Torghast, Torre de los Condenados",0,0,2,5281
1873,"Torghast, Torre de los Condenados",0,0,2,5281
1874,"Torghast, Torre de los Condenados",0,0,2,5281
