ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
460,Conciatura di Legion,,872,2526,940,1
461,Armature di Cuoio,,460,165,40,0
462,Armature di Maglia,,460,165,40,0
463,Altro,,460,165,40,0
464,Oreficeria di Legion,,806,2518,940,1
465,Anelli,,464,755,30,0
466,Gemme,,464,755,40,0
467,Altro,,464,755,50,0
468,Addestramento di Base,,460,165,0,0
469,Ingegneria di Legion,,710,2500,940,1
470,Occhiali,,469,202,10,0
471,Attrezzi da Battaglia,,469,202,20,0
472,Congegni,,469,202,30,0
473,"Giocattoli, Mascotte e Aggeggi",,469,202,40,0
474,Robotica,,469,202,50,0
475,Cucina di Legion,,1014,2542,940,1
476,Merende,,475,185,10,0
477,Piatti Leggeri,,475,185,20,0
478,Piatti Abbondanti,,475,185,30,0
479,Specialità,,475,185,40,0
480,Banchetti,,475,185,50,0
481,Primo Soccorso di Legion,,0,129,5,0
484,Addestramento nella Preparazione dei Materiali,,460,165,1,0
485,Addestramento in Tannatura,,460,165,2,0
486,Addestramento in Sagomatura,,460,165,3,0
487,Addestramento in Cucitura,,460,165,4,0
488,Reliquie,,426,164,30,0
489,Reliquie,,469,202,30,0
490,Reliquie,,443,333,60,0
491,Reliquie,,450,773,400,0
492,Granpestatura,,450,773,101,0
495,Armature di Stoffa,,430,197,20,0
496,Reagenti,,430,197,10,0
497,Altro,,430,197,40,0
505,Prospezione di Massa,,464,755,1000,0
506,Disincantamento,,443,333,0,0
507,Collane,,464,755,35,0
509,Mascotte,,415,773,90,0
535,Corone,,464,755,50,0
536,Addestramento,,464,755,0,0
541,Forgiatura di Kul Tiras - Titolo,Forgiatura di Zandalar - Titolo,0,164,930,0
542,Piani dei Kul Tirani,Piani degli Zandalari,541,2437,930,1
545,Forgiatura di Legion - Titolo,,0,164,940,0
547,Armature,,542,164,10,0
548,Armi,,542,164,20,0
549,Altro,,542,164,30,0
550,Ferri del Mestiere,,542,164,999,0
551,Forgiatura di Draenor - Titolo,,0,164,950,0
552,Forgiatura di Pandaria - Titolo,,0,164,960,0
553,Forgiatura di Pandaria,,552,2473,960,1
554,Elmi,,553,164,30,0
555,Spallacci,,553,164,40,0
556,Materiali,,553,164,10,0
557,Modifiche all'Equipaggiamento,,553,164,20,0
559,Corazze,,553,164,50,0
560,Guanti,,553,164,60,0
561,Bracciali,,553,164,70,0
562,Cinture,,553,164,80,0
563,Gambali,,553,164,90,0
564,Stivali,,553,164,100,0
565,Scudi,,553,164,110,0
566,Armi,,553,164,120,0
567,Chiavi Universali,,553,164,130,0
568,Forgiatura di Cataclysm - Titolo,,0,164,970,0
569,Forgiatura di Cataclysm,,568,2474,970,1
570,Armature,,569,164,30,0
571,Armi,,569,164,50,0
572,Materiali,,569,164,10,0
573,Scudi,,569,164,40,0
574,Modifiche all'Equipaggiamento,,569,164,20,0
575,Chiavi Universali,,569,164,60,0
576,Forgiatura di Nordania - Titolo,,0,164,980,0
577,Forgiatura di Nordania,,576,2475,980,1
578,Modifiche all'Equipaggiamento,,577,164,10,0
579,Armature,,577,164,20,0
580,Scudi,,577,164,30,0
581,Armi,,577,164,40,0
582,Chiavi Universali,,577,164,50,0
583,Forgiatura delle Terre Esterne - Titolo,,0,164,990,0
584,Forgiatura delle Terre Esterne,,583,2476,990,1
585,Modifiche all'Equipaggiamento,,584,164,10,0
586,Armature,,584,164,20,0
588,Armi,,584,164,30,0
589,Forgiatura Classica - Titolo,,0,164,999,0
590,Progetti di Forgiatura,,589,2477,999,1
591,Alchimia di Kul Tiras - Titolo,Alchimia di Zandalar - Titolo,0,171,930,0
592,Alchimia di Kul Tiras,Alchimia di Zandalar,591,2478,930,1
593,Alchimia di Legion - Titolo,,0,171,940,0
594,Alchimia di Draenor - Titolo,,0,171,950,0
595,Alchimia di Pandaria - Titolo,,0,171,960,0
596,Alchimia di Pandaria,,595,2481,960,1
597,Alchimia di Cataclysm - Titolo,,0,171,970,0
598,Alchimia di Cataclysm,,597,2482,970,1
599,Alchimia di Nordania - Titolo,,0,171,980,0
600,Alchimia di Nordania,,599,2483,980,1
601,Alchimia delle Terre Esterne - Titolo,,0,171,990,0
602,Alchimia delle Terre Esterne,,601,2484,990,1
603,Alchimia Classica - Titolo,,0,171,999,0
604,Alchimia,,603,2485,999,1
605,Pozioni da Combattimento,,592,171,10,0
606,Pozioni d'Utilità,,592,171,20,0
607,Tonici,,592,171,30,0
608,Trasmutazioni,,592,171,40,0
609,Monili,,592,171,50,0
610,Ferri del Mestiere,,592,171,999,0
611,Pozioni,,596,171,10,0
612,Elisir,,596,171,20,0
613,Tonici,,596,171,30,0
614,Trasmutazioni,,596,171,40,0
615,Monili,,596,171,50,0
616,Oli,,596,171,60,0
617,Calderoni,,598,171,5,0
618,Pozioni,,598,171,10,0
619,Elisir,,598,171,20,0
620,Tonici,,598,171,30,0
621,Trasmutazioni,,598,171,40,0
622,Monili,,598,171,50,0
623,Oli,,598,171,60,0
624,Cavalcature,,598,171,70,0
625,Ricerca,,600,171,5,0
626,Pozioni,,600,171,10,0
627,Elisir,,600,171,20,0
628,Tonici,,600,171,30,0
629,Trasmutazioni,,600,171,40,0
630,Monili,,600,171,50,0
631,Oli,,600,171,60,0
632,Calderoni,,602,171,5,0
633,Pozioni,,602,171,10,0
634,Elisir,,602,171,20,0
635,Tonici,,602,171,30,0
636,Trasmutazione,,602,171,40,0
637,Monili,,602,171,50,0
638,Pozioni,,604,171,10,0
639,Elisir,,604,171,20,0
640,Tonici,,604,171,30,0
641,Trasmutazioni,,604,171,40,0
642,Monili,,604,171,50,0
643,Oli,,604,171,60,0
644,Materiali,,604,171,5,0
645,Speciale,,604,171,70,0
646,Incantamento di Kul Tiras - Titolo,Incantamento di Zandalar - Titolo,0,333,930,0
647,Incantamento di Kul Tiras,Incantamento di Zandalar,646,2486,930,1
648,Incantamento di Draenor - Titolo,,0,333,950,0
649,Incantamento di Legion - Titolo,,0,333,940,0
650,Guanti,,647,333,10,0
651,Anelli,,647,333,20,0
652,Armi,,647,333,30,0
654,Reagenti,,656,333,10,0
655,Incantamento di Pandaria - Titolo,,0,333,960,0
656,Incantamento di Pandaria,,655,2489,960,1
657,Armature,,656,333,20,0
658,Armi,,656,333,30,0
659,Scudi e Mano Secondaria,,656,333,40,0
660,Incantamento di Cataclysm - Titolo,,0,333,970,0
661,Incantamento di Cataclysm,,660,2491,970,1
662,Incantamento di Nordania - Titolo,,0,333,980,0
663,Incantamento di Nordania,,662,2492,980,1
664,Incantamento delle Terre Esterne - Titolo,,0,333,990,0
665,Incantamento delle Terre Esterne,,664,2493,990,1
666,Incantamento Classico - Titolo,,0,333,999,0
667,Incantamenti,,666,2494,999,1
668,Armature,,661,333,10,0
669,Armi,,661,333,20,0
670,Scudi e Mano Secondaria,,661,333,30,0
671,Mascotte,,661,333,40,0
672,Reagenti,,663,333,10,0
673,Stivali,,663,333,20,0
674,Guanti,,663,333,30,0
675,Corazze,,663,333,40,0
676,Mantelli,,663,333,50,0
677,Bracciali,,663,333,60,0
678,Armi,,663,333,70,0
679,Scudi,,663,333,80,0
680,Reagenti,,665,333,10,0
681,Stivali,,665,333,20,0
682,Bracciali,,665,333,30,0
683,Corazze,,665,333,40,0
684,Mantelli,,665,333,50,0
685,Guanti,,665,333,60,0
686,Armi,,665,333,70,0
687,Scudi,,665,333,80,0
688,Oli,,665,333,90,0
689,Altro,,665,333,100,0
690,Stivali,,667,333,10,0
691,Bracciali,,667,333,20,0
692,Corazze,,667,333,30,0
693,Mantelli,,667,333,40,0
694,Guanti,,667,333,50,0
695,Armi,,667,333,60,0
696,Scudi,,667,333,70,0
697,Verghe,,667,333,1,0
698,Bacchette,,667,333,80,0
699,Oli,,667,333,90,0
700,Monili,,667,333,100,0
701,Reagenti,,667,333,5,0
702,Illusioni,,656,333,1,0
703,Illusioni,,661,333,1,0
704,Illusioni,,663,333,1,0
705,Illusioni,,665,333,1,0
706,Illusioni,,667,333,2,0
707,Reagenti,,661,333,5,0
708,Ingegneria di Kul Tiras - Titolo,Ingegneria di Zandalar - Titolo,0,202,930,0
709,Ingegneria di Kul Tiras,Ingegneria di Zandalar,708,2499,930,1
710,Ingegneria di Legion - Titolo,,0,202,940,0
711,Ingegneria di Draenor - Titolo,,0,202,950,0
712,Ingegneria di Pandaria - Titolo,,0,202,960,0
713,Ingegneria di Pandaria,,712,2502,960,1
714,Ingegneria di Cataclysm - Titolo,,0,202,970,0
715,Ingegneria di Cataclysm,,714,2503,970,1
716,Ingegneria di Nordania - Titolo,,0,202,980,0
717,Ingegneria di Nordania,,716,2504,980,1
718,Ingegneria delle Terre Esterne - Titolo,,0,202,990,0
719,Ingegneria delle Terre Esterne,,718,2505,990,1
720,Ingegneria Classica - Titolo,,0,202,999,0
721,Bombe,,709,202,10,0
722,Congegni,,709,202,20,0
723,Armi,,709,202,30,0
724,Cavalcature e mascotte,,709,202,50,0
725,Fuochi d'Artificio,,347,202,1100,0
726,Esplosivi,,713,202,10,0
727,Fuochi d'Artificio,,713,202,20,0
728,Congegni,,713,202,30,0
729,Reagenti,,713,202,40,0
730,Occhiali,,713,202,50,0
731,Armi da Fuoco,,713,202,60,0
732,Mirini,,713,202,70,0
733,Cavalcature,,713,202,80,0
734,Ingranaggi,,713,202,90,0
735,Meccanismi,,715,202,10,0
736,Reagenti,,715,202,20,0
737,Esplosivi,,715,202,30,0
738,Occhiali,,715,202,40,0
739,Congegni,,715,202,50,0
740,Armi,,715,202,60,0
741,Mirini,,715,202,70,0
742,Meccanismi,,717,202,10,0
743,Reagenti,,717,202,20,0
744,Esplosivi,,717,202,30,0
745,Occhiali,,717,202,40,0
746,Congegni,,717,202,50,0
747,Armi,,717,202,60,0
748,Mirini,,717,202,70,0
749,Cavalcature,,717,202,70,0
750,Reagenti,,719,202,10,0
751,Esplosivi,,719,202,20,0
752,Occhiali,,719,202,30,0
753,Congegni,,719,202,40,0
754,Armi,,719,202,50,0
755,Mirini,,719,202,60,0
756,Cavalcature,,719,202,70,0
757,Fuochi d'Artificio,,719,202,80,0
758,Runografia di Kul Tiras - Titolo,Runografia di Zandalar - Titolo,0,773,930,0
759,Runografia di Kul Tiras,Runografia di Zandalar,758,2507,930,1
760,Runografia di Legion - Titolo,,0,773,940,0
761,Runografia di Draenor - Titolo,,0,773,950,0
762,Runografia di Pandaria - Titolo,,0,773,960,0
763,Runografia di Pandaria,,762,2510,960,1
764,Runografia di Cataclysm - Titolo,,0,773,970,0
765,Runografia di Cataclysm,,764,2511,970,1
766,Runografia di Nordania - Titolo,,0,773,980,0
767,Runografia di Nordania,,766,2512,980,1
768,Runografia delle Terre Esterne - Titolo,,0,773,990,0
769,Runografia delle Terre Esterne,,768,2513,990,1
770,Runografia Classica - Titolo,,0,773,999,0
771,Libri e Pergamene,,759,773,10,0
772,Contratti,,759,773,20,0
773,Monili,,759,773,30,0
774,Mano Secondaria,,759,773,40,0
775,Granpestatura,,759,773,50,0
776,Rune Vantus,,759,773,60,0
777,Glifi,,763,773,20,0
778,Bastoni e Mano Secondaria,,763,773,30,0
779,Inchiostri,,763,773,10,0
780,Carte,,763,773,40,0
781,Pergamene e Ricerca,,763,773,50,0
782,Missioni,,763,773,70,0
783,Giocattoli e Famigli,,763,773,80,0
784,Monili,,763,773,35,0
785,Inchiostri,,765,773,10,0
786,Glifi,,765,773,20,0
787,Pergamene e Ricerca,,765,773,30,0
788,Carte,,765,773,40,0
789,Iscrizioni per Spalle,,765,773,50,0
790,Armi e Mano Secondaria,,765,773,60,0
791,Missioni,,765,773,70,0
792,Giocattoli,,765,773,80,0
793,Inchiostri,,767,773,10,0
794,Glifi,,767,773,20,0
795,Pergamene e Ricerca,,767,773,30,0
796,Carte,,767,773,40,0
797,Mano Secondaria,,767,773,50,0
798,Iscrizioni per Spalle,,767,773,60,0
799,Inchiostri,,769,773,10,0
800,Glifi,,769,773,20,0
801,Carte,,769,773,30,0
802,Pergamene e Ricerca,,769,773,40,0
803,Mano Secondaria,,769,773,50,0
804,Oreficeria di Kul Tiras - Titolo,Oreficeria di Zandalar - Titolo,0,755,930,0
805,Oreficeria di Kul Tiras,Oreficeria di Zandalar,804,2517,930,1
806,Oreficeria di Legion - Titolo,,0,755,940,0
807,Oreficeria di Draenor - Titolo,,0,755,950,0
808,Oreficeria di Pandaria - Titolo,,0,755,960,0
809,Oreficeria di Pandaria,,808,2520,960,1
810,Oreficeria di Cataclysm - Titolo,,0,755,970,0
811,Oreficeria di Cataclysm,,810,2521,970,1
812,Oreficeria di Nordania,,0,755,980,0
813,Oreficeria di Nordania,,812,2522,980,1
814,Oreficeria delle Terre Esterne - Titolo,,0,755,990,0
815,Oreficeria delle Terre Esterne,,814,2523,990,1
816,Oreficeria Classica - Titolo,,0,755,999,0
817,Gemme,,805,755,10,0
818,Prospezione di Massa,,805,755,20,0
819,Anelli,,805,755,30,0
820,Armi,,805,755,40,0
821,Gemme Blu,,809,755,10,0
822,Gemme Verdi,,809,755,20,0
823,Gemme Arancioni,,809,755,30,0
824,Gemme Viola,,809,755,40,0
825,Gemme Rosse,,809,755,50,0
826,Gemme Viola,,809,755,60,0
827,Gemme Meta,,809,755,70,0
828,Collane,,809,755,80,0
829,Anelli,,809,755,90,0
830,Cavalcature,,809,755,100,0
831,Ricerca,,809,755,5,0
832,Giocattoli e Famigli,,809,755,110,0
833,Gemme Gialle,,809,755,65,0
834,Gemme Blu,,811,755,10,0
835,Gemme Verdi,,811,755,20,0
836,Gemme Arancioni,,811,755,30,0
837,Gemme Viola,,811,755,40,0
838,Gemme Rosse,,811,755,50,0
839,Gemme Gialle,,811,755,60,0
840,Gemme Meta,,811,755,70,0
841,Collane,,811,755,80,0
842,Anelli,,811,755,90,0
843,Corone,,811,755,100,0
844,Tirapugni,,811,755,110,0
845,Giocattoli e Prismi,,811,755,120,0
846,Gemme Blu,,813,755,10,0
847,Gemme Verdi,,813,755,20,0
848,Gemme Arancioni,,813,755,30,0
849,Gemme Viola,,813,755,40,0
850,Gemme Rosse,,813,755,50,0
851,Gemme Gialle,,813,755,60,0
852,Gemme Meta,,813,755,70,0
853,Collane,,813,755,80,0
854,Anelli,,813,755,90,0
855,Gemme Prismatiche,,813,755,75,0
856,Mascotte e Progetti,,813,755,100,0
857,Gemme Blu,,815,755,10,0
858,Gemme Verdi,,815,755,20,0
859,Gemme Arancioni,,815,755,30,0
860,Gemme Viola,,815,755,40,0
861,Gemme Rosse,,815,755,50,0
862,Gemme Gialle,,815,755,60,0
863,Gemme Meta,,815,755,70,0
864,Collane,,815,755,80,0
865,Anelli,,815,755,90,0
866,Monili,,815,755,100,0
867,Prismi e Statue,,815,755,110,0
868,Reagenti,,815,755,5,0
869,Corone,,815,755,95,0
870,Conciatura di Kul Tiras - Titolo,Sartoria di Zandalar - Titolo,0,165,930,0
871,Conciatura di Kul Tiras,Conciatura di Zandalar,870,2525,930,1
872,Conciatura di Legion - Titolo,,0,165,940,0
873,Conciatura di Draenor - Titolo,,0,165,950,0
874,Sartoria Classica - Titolo,,0,165,999,0
875,Conciatura di Pandaria - Titolo,,0,165,960,0
876,Conciatura di Pandaria,,875,2528,960,1
877,Conciatura di Cataclysm - Titolo,,0,165,970,0
878,Conciatura di Cataclysm,,877,2529,970,1
879,Conciatura di Nordania - Titolo,,0,165,980,0
880,Conciatura di Nordania,,879,2530,980,1
881,Conciatura delle Terre Esterne - Titolo,,0,165,990,0
882,Conciatura delle Terre Esterne,,881,2531,990,1
883,Armature di Cuoio,,871,165,10,0
884,Armature di Maglia,,871,165,20,0
885,Armi,,871,165,30,0
886,Altro,,871,165,40,0
887,Materiali,,876,165,10,0
888,Rivestimenti,,876,165,20,0
889,Potenziamenti d'Armatura,,876,165,30,0
890,Sacche,,876,165,40,0
891,Elmi,,876,165,50,0
892,Spallacci,,876,165,60,0
893,Corazze,,876,165,70,0
894,Bracciali,,876,165,80,0
895,Guanti,,876,165,90,0
896,Cinture,,876,165,100,0
897,Pantaloni,,876,165,110,0
898,Stivali,,876,165,120,0
899,Mantelli,,876,165,130,0
900,Tamburi,,876,165,140,0
901,Ricerca,,876,165,150,0
902,Materiali,,878,165,10,0
903,Potenziamenti d'Armatura,,878,165,20,0
904,Sacche,,878,165,30,0
905,Elmi,,878,165,40,0
906,Spallacci,,878,165,50,0
907,Corazze,,878,165,60,0
908,Bracciali,,878,165,70,0
909,Guanti,,878,165,80,0
910,Cinture,,878,165,90,0
911,Pantaloni,,878,165,100,0
912,Stivali,,878,165,110,0
913,Mantelli,,878,165,120,0
914,Materiali,,880,165,10,0
915,Potenziamenti d'Armatura,,880,165,20,0
916,Sacche,,880,165,30,0
917,Elmi,,880,165,40,0
918,Spallacci,,880,165,50,0
919,Corazze,,880,165,60,0
920,Bracciali,,880,165,70,0
921,Guanti,,880,165,80,0
922,Cinture,,880,165,90,0
923,Pantaloni,,880,165,100,0
924,Stivali,,880,165,110,0
925,Mantelli,,880,165,120,0
926,Tamburi,,880,165,130,0
927,Materiali,,882,165,10,0
928,Potenziamenti d'Armatura,,882,165,20,0
929,Sacche,,882,165,30,0
930,Elmi,,882,165,40,0
931,Spallacci,,882,165,50,0
932,Corazze,,882,165,60,0
933,Bracciali,,882,165,70,0
934,Guanti,,882,165,80,0
935,Cinture,,882,165,90,0
936,Pantaloni,,882,165,100,0
937,Stivali,,882,165,110,0
938,Mantelli,,882,165,120,0
939,Speciale,,882,165,130,0
940,Tamburi,,882,165,140,0
941,Sartoria di Kul Tiras - Titolo,Conciatura di Zandalar - Titolo,0,197,930,0
942,Sartoria di Kul Tiras,Sartoria di Zandalar,941,2533,930,1
943,Sacche,,942,197,10,0
944,Armature,,942,197,20,0
945,Bandiere di Guerra,,942,197,30,0
946,Altro,,942,197,40,0
947,Sartoria di Legion - Titolo,,0,197,940,0
948,Sartoria di Draenor - Titolo,,0,197,950,0
949,Sartoria di Pandaria - Titolo,,0,197,960,0
950,Sartoria di Pandaria,,949,2536,960,1
951,Sartoria di Cataclysm - Titolo,,0,197,970,0
952,Sartoria di Cataclysm,,951,2537,970,1
953,Sartoria di Nordania - Titolo,,0,197,980,0
954,Sartoria di Nordania,,953,2538,980,1
955,Sartoria delle Terre Esterne - Titolo,,0,197,990,0
956,Sartoria delle Terre Esterne,,955,2539,990,1
957,Conciatura Classica - Titolo,,0,197,999,0
958,Materiali,,950,197,10,0
959,Ricami,,950,197,20,0
