Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
Vittorie nel Bacino d'Arathi,Vittorie nel Bacino d'Arathi,,51,529,-1,0,153,0,0,1,8,136243,0,5504,0,0,0,0
Battaglie nella Forra dei Cantaguerra,Battaglie nella Forra dei Cantaguerra,,52,489,-1,0,153,0,0,1,20,136243,0,5507,0,0,0,0
Battaglie nella Valle d'Alterac,Battaglie nella Valle d'Alterac,,53,30,-1,0,153,0,0,1,5,136243,0,5510,0,0,0,0
Battaglie nell'Occhio del Ciclone,Battaglie nell'Occhio del Ciclone,,54,566,-1,0,153,0,0,1,11,136243,0,1272,0,0,0,0
Battaglie nel Bacino d'Arathi,Battaglie nel Bacino d'Arathi,,55,529,-1,0,153,0,0,1,7,136243,0,3391,0,0,0,0
Morti totali,Morti totali,,60,-1,-1,0,122,0,0,1,1,136243,0,1189,0,0,0,0
Assalta 3 basi in una singola battaglia nel Bacino d'Arathi.,Guerrigliero del Bacino,,73,-1,-1,0,14802,0,10,0,5,132333,0,7709,0,0,0,0
Missioni abbandonate,Missioni abbandonate,,94,-1,-1,0,133,0,0,1,5,136243,0,805,0,0,0,0
Media giornaliera di missioni completate,Media giornaliera di missioni completate,,95,-1,-1,0,133,0,0,65,2,136243,0,5199,98,0,0,0
Missioni giornaliere completate,Missioni giornaliere completate,,97,-1,-1,0,133,0,0,1,3,136243,0,5766,0,0,0,0
Missioni completate,Missioni completate,,98,-1,-1,0,133,0,0,1,1,136243,0,758,0,0,0,0
Incontri alle Rovine di Lordaeron,Incontri alle Rovine di Lordaeron,,99,-1,-1,0,152,0,0,1,35,136243,0,15898,0,0,0,0
Vittorie nell'Arena di Nagrand,Vittorie nell'Arena di Nagrand,,100,-1,-1,0,152,0,0,1,30,136243,0,836,0,0,0,0
Incontri nell'Arena di Nagrand,Incontri nell'Arena di Nagrand,,101,-1,-1,0,152,0,0,1,29,136243,0,945,0,0,0,0
Vittorie alle Rovine di Lordaeron,Vittorie alle Rovine di Lordaeron,,102,-1,-1,0,152,0,0,1,36,136243,0,8210,0,0,0,0
Incontri nell'Arena di Spinaguzza,Incontri nell'Arena di Spinaguzza,,103,-1,-1,0,152,0,0,1,13,136243,0,808,0,0,0,0
Vittorie nell'Arena di Spinaguzza,Vittorie nell'Arena di Spinaguzza,,104,-1,-1,0,152,0,0,1,14,136243,0,15892,0,0,0,0
Vittorie nella Forra dei Cantaguerra,Vittorie nella Forra dei Cantaguerra,,105,-1,-1,0,153,0,0,1,21,136243,0,3068,0,0,0,0
Creature uccise,Creature uccise,,107,-1,-1,0,135,0,0,1,1,136243,0,762,0,0,0,0
Animali uccisi,Animali uccisi,,108,-1,-1,0,135,0,0,1,4,136243,0,774,0,0,0,0
Boss di Lich King da 5 giocatori ucciso più volte,Boss di Lich King da 5 giocatori sconfitto più volte,,110,-1,-1,0,14807,0,0,1,8,136243,0,2277,1467,0,0,0
Morti per annegamento,Morti per annegamento,,112,-1,-1,0,122,0,0,1,2,136243,0,9921,0,0,0,0
Morti per affaticamento,Morti per affaticamento,,113,-1,-1,0,122,0,0,1,3,136243,0,777,0,0,0,0
Morti per cadute dall'alto,Morti per cadute dall'alto,,114,-1,-1,0,122,0,0,1,4,136243,0,2429,0,0,0,0
Morti per fiamme e lava,Morti per fiamme e lava,,115,-1,-1,0,122,0,0,1,5,136243,0,1592,0,0,0,0
Ottieni 150 punti competenza nella categoria Classica di una professione primaria.,Professionista Praticante,,116,-1,-1,0,169,1,10,0,1,134327,0,65946,0,0,0,0
Ottieni 150 punti competenza nella Cucina Classica.,Cuoco Praticante,,121,-1,-1,0,170,0,10,0,1,4620671,0,5281,0,0,0,0
Ottieni 225 punti competenza nella Cucina Classica.,Cuoco Esperto,,122,-1,-1,121,170,0,10,0,2,4620671,0,2377,0,0,0,0
Ottieni 300 punti competenza nella Cucina Classica.,Cuoco classico,,123,-1,-1,122,170,0,10,0,3,4620671,0,4033,0,0,0,0
Ottieni 75 punti competenza nella Cucina delle Terre Esterne.,Cuoco delle Terre Esterne,,124,-1,-1,0,170,0,10,0,4,4620671,0,2432,0,0,0,0
Ottieni 75 punti competenza nella Cucina di Nordania.,Cuoco di Nordania,,125,-1,-1,0,170,0,10,0,5,4620671,0,1578,0,0,0,0
Ottieni 150 punti competenza nella Pesca Classica.,Pescatore Praticante,,126,-1,-1,0,171,0,10,0,1,4620674,0,1738,0,0,0,0
Ottieni 225 punti competenza nella Pesca Classica.,Pescatore Esperto,,127,-1,-1,126,171,0,10,0,4,4620674,0,3071,0,0,0,0
Ottieni 300 punti competenza nella Pesca Classica.,Pescatore Specialista,,128,-1,-1,127,171,0,10,0,5,4620674,0,2467,0,0,0,0
Ottieni 75 punti competenza nella Pesca delle Terre Esterne.,Pescatore delle Terre Esterne,,129,-1,-1,0,171,0,10,0,6,4620674,0,3667,0,0,0,0
Ottieni 75 punti competenza nella Pesca di Nordania.,Pescatore di Nordania,,130,-1,-1,0,171,0,10,0,7,4620674,0,2380,0,0,0,0
Ottieni 150 punti competenza in Primo Soccorso.,Medico Praticante,,131,-1,-1,0,172,0,0,2099200,1,135966,0,2435,0,0,0,0
Ottieni 225 punti competenza in Primo Soccorso.,Medico Esperto,,132,-1,-1,131,172,0,0,2099200,3,135966,0,149,0,0,0,0
Ottieni 300 punti competenza in Primo Soccorso.,Medico Specialista,,133,-1,-1,132,172,0,0,2048,4,135966,0,1620,0,0,0,0
Ottieni 375 punti competenza in Primo Soccorso.,Maestro Medico,,134,-1,-1,133,172,0,0,2048,6,135966,0,3355,0,0,0,0
Ottieni 450 punti competenza in Primo Soccorso.,Gran Maestro Medico,,135,-1,-1,134,172,0,0,2048,8,135966,0,2792,0,0,0,0
Crea 500 Bende Pesanti di Telafredda.,Approvvigionamenti,,137,-1,-1,0,15496,0,5,131072,14,133674,0,2804,0,0,0,0
Usa una Benda Pesante di Telafredda o una qualsiasi Benda di Telardente o Telaria per curare un giocatore con meno del 5% di salute.,Codice rosso,,141,-1,-1,0,15496,1,5,0,17,134470,0,6753,0,0,0,0
Pesca il Mostro degli Abissi nella Caverna di Sacrespire.,Pescatore mostruoso,,144,-1,-1,0,171,0,10,0,25,132107,0,2813,0,0,0,0
Pesca qualcosa a Orgrimmar e Roccavento.,Pescatore diplomatico,,150,-1,-1,0,171,0,10,131072,19,133146,0,1281,0,0,0,0
Pesca da un banco di pesci.,Il vecchio gnomo e il mare,,153,-1,-1,0,171,1,10,0,17,236573,0,609,0,0,0,0
Vinci una battaglia nel Bacino d'Arathi.,Vittoria nel Bacino d'Arathi,,154,-1,-1,0,14802,0,10,0,1,236385,0,2065,0,0,0,0
Conquista 100 vittorie nel Bacino d'Arathi.,Veterano del Bacino d'Arathi,,155,-1,-1,154,14802,0,10,131072,2,236381,0,4715,0,0,0,0
Vinci 10 volte nel Bacino d'Arathi mentre controlli tutte e 5 le bandiere.,Dominio territoriale,,156,-1,-1,0,14802,0,10,131072,9,236386,0,117,0,0,0,0
Accorri in difesa di una base nel Bacino d'Arathi ricatturando la bandiera 50 volte.,Arrivano i rinforzi!,,157,-1,-1,0,14802,0,10,131072,7,132365,0,5243,0,0,0,0
Cattura 50 bandiere nel Bacino d'Arathi.,Sbandieratore dedicato,,158,-1,-1,0,14802,0,10,131072,4,236373,0,1076,0,0,0,0
Vinci una battaglia nel Bacino d'Arathi in 6 minuti.,Diamoci un taglio,,159,-1,-1,0,14802,0,10,0,10,236387,0,1079,0,0,0,0
Recupera uno svantaggio di 500 risorse e vinci una battaglia nel Bacino d'Arathi.,Potevo rimanere offeso,,161,-1,-1,0,14802,1,10,0,8,236371,0,4405,0,0,0,0
Vinci una battaglia nel Bacino d'Arathi con uno scarto di 50 punti o meno.,Era tutto calcolato!,,162,-1,-1,0,14802,0,10,0,11,136165,0,129,0,0,0,0
Vinci una battaglia nel Bacino d'Arathi con un punteggio di 1.600 a 0.,Li abbiamo Arathi!,,165,-1,-1,0,14802,0,20,0,3,236348,0,881,0,0,0,0
Vinci una battaglia nella Forra dei Cantaguerra.,Vittoria nella Forra dei Cantaguerra,,166,489,-1,0,14804,0,10,0,1,236396,0,419,0,0,0,0
Conquista 100 vittorie nella Forra dei Cantaguerra.,Veterano della Forra dei Cantaguerra,,167,489,-1,166,14804,0,10,131072,2,236384,0,422,0,0,0,0
Vinci una battaglia nella Forra dei Cantaguerra con un punteggio di 3 a 0.,Tripletta,,168,489,-1,0,14804,0,10,0,8,236397,0,9102,0,0,0,0
Formule di Incantamento apprese,Formule di Incantamento apprese,,178,-1,-1,0,173,0,0,1,6,136243,0,1285,0,0,0,0
Oggetti disincantati,Oggetti disincantati,,181,-1,-1,0,173,0,0,1,8,136243,0,146,0,0,0,0
Materiali prodotti disincantando,Materiali prodotti disincantando,,183,-1,-1,0,173,0,0,1,7,136243,0,2339,0,0,0,0
Cattura e consegna una bandiera nella Forra dei Cantaguerra.,Cattura la bandiera,,199,489,-1,0,14804,0,10,0,3,236350,0,3500,0,0,0,0
Riporta 50 bandiere come difensore nella Forra dei Cantaguerra.,Difensore perseverante,,200,489,-1,0,14804,0,10,131072,4,236355,0,2383,0,0,0,0
Vinci una battaglia nella Forra dei Cantaguerra in meno di 7 minuti.,Velocista,,201,489,-1,0,14804,0,10,0,9,236398,0,8437,0,0,0,0
Cattura e consegna la bandiera in meno di 75 secondi.,Fuori in 75 secondi,,202,489,1,0,14804,0,10,0,16,236353,0,2342,0,0,0,0
"In una singola battaglia nella Forra dei Cantaguerra, uccidi 2 portatori della bandiera prima che escano dalla Sala della Bandiera degli Alargentea.",Questa è casa mia,,203,2106,1,0,14804,0,10,0,14,236362,0,2077,0,0,0,0
"In una singola battaglia nella Forra dei Cantaguerra, cattura e consegna la bandiera 3 volte senza morire.",Uomo d'acciaio,,204,489,-1,0,14804,0,10,0,10,236344,0,3655,0,0,0,0
Uccidi 100 portatori della bandiera nella Forra dei Cantaguerra.,Difensore supremo,,206,489,1,0,14804,0,10,131072,6,236360,0,3409,0,0,0,0
"Uccidi un nemico che ha la tua bandiera nella sala della bandiera nemica, mentre la loro bandiera è al sicuro nella loro base.",Sul filo del rasoio,,207,489,-1,0,14804,1,10,0,18,132308,0,13704,0,0,0,0
Vinci una battaglia nell'Occhio del Ciclone.,Vittoria nell'Occhio del Ciclone,,208,566,-1,0,14803,0,10,0,1,236392,0,1763,0,0,0,0
Conquista 100 vittorie nell'Occhio del Ciclone.,Veterano dell'Occhio del Ciclone,,209,566,-1,208,14803,0,10,131072,2,236383,0,1766,0,0,0,0
"Mentre la tua squadra controlla 4 basi nell'Occhio del Ciclone, cattura e consegna personalmente una bandiera.",Gloria tempestosa,,211,566,-1,0,14803,0,10,0,12,236354,0,183,0,0,0,0
Cattura e consegna personalmente una bandiera nell'Occhio del Ciclone.,Via col vento,,212,566,-1,0,14803,0,10,128,7,236349,0,5265,0,0,0,0
Uccidi 5 portatori della bandiera in una singola battaglia nell'Occhio del Ciclone.,Spazzati dal ciclone,,213,566,-1,0,14803,0,10,128,6,236359,0,5778,0,0,0,0
Vinci una battaglia nell'Occhio del Ciclone in meno di 6 minuti.,Vittoria ciclonica,,214,566,-1,0,14803,0,10,0,5,236393,0,3145,0,0,0,0
Cattura la bandiera 3 volte senza morire in una singola battaglia nell'Occhio del Ciclone.,"Chi fa da sé, fa per tre!",,216,566,-1,0,14803,0,10,0,8,135739,0,5268,0,0,0,0
Vinci una battaglia nella Valle d'Alterac.,Vittoria nella Valle d'Alterac,,218,30,-1,0,14801,0,10,0,1,236388,0,6278,0,0,0,0
Conquista 100 vittorie nella Valle d'Alterac.,Veterano della Valle d'Alterac,,219,30,-1,218,14801,0,10,131072,4,236382,0,3874,0,0,0,0
Vinci una battaglia nella Valle d'Alterac senza perdere una torre o un capitano e controllando tutte le torri dell'Orda.,Vittoria tonante!,,220,30,1,0,14801,0,20,0,13,133431,0,3823,0,0,0,0
Conquista 50 cimiteri nella Valle d'Alterac.,Profanatore di tombe d'Alterac,,221,30,-1,0,14801,0,10,131072,5,236399,0,186,0,0,0,0
Difendi 50 torri nella Valle d'Alterac.,Difensore delle torri,,222,30,-1,0,14801,0,10,131072,6,236351,0,3358,0,0,0,0
Uccidi un nemico al Pian della Discordia nella Valle d'Alterac prima che smonti dalla cavalcatura.,Tu scendi dalle selle,,223,30,-1,0,14801,0,10,131072,12,236361,0,3412,0,0,0,0
Uccidi 50 giocatori nemici nella Sala dei Lupi Bianchi nella Valle d'Alterac.,Strenuo difensore,,224,30,0,0,14801,0,10,131072,7,236368,0,4479,0,0,0,0
Vinci una battaglia nella Valle d'Alterac mentre la tua squadra controlla entrambe le miniere.,Ingordigia,,225,30,1,0,14801,0,10,0,9,236389,0,3835,0,0,0,0
Vinci una battaglia nella Valle d'Alterac in 6 minuti.,Blitz ad Alterac,,226,30,-1,0,14801,0,20,0,11,236390,0,7771,0,0,0,0
Realizza 300.000 danni o cure in un singolo campo di battaglia qualsiasi. I danni e le cure devono avvenire sui giocatori.,La potenza è nulla senza controllo,,227,-1,-1,0,95,1,10,0,37,236374,0,990,0,0,0,0
Ottieni 30 uccisioni onorevoli in un singolo campo di battaglia qualsiasi.,Il Tristo Mietitore,,229,-1,-1,0,95,1,10,0,32,136177,0,914,0,0,0,0
Compi le imprese dei campi di battaglia elencate qui sotto.,Maestro di Guerra,"Ricompensa: titolo ""Maestro di Guerra""",230,-1,1,0,95,0,50,143360,41,236591,0,4965,0,0,0,0
Infliggi 20 colpi di grazia senza morire in un singolo campo di battaglia qualsiasi.,Demolitore,,231,-1,-1,0,95,1,10,0,38,132364,0,3855,0,0,0,0
Infliggi un colpo di grazia mentre sei sotto l'effetto del beneficio Berserk in una battaglia nell'Occhio del Ciclone.,Berserker sanguinario,,233,566,-1,0,14803,0,10,0,11,136012,0,5215,0,0,0,0
Ottieni un'uccisione onorevole.,Uccisione onorevole,,238,-1,-1,0,95,0,10,0,1,236647,0,5218,0,0,0,0
Ottieni 25.000 uccisioni onorevoli.,25.000 uccisioni onorevoli,,239,-1,-1,509,95,0,10,135168,9,236657,0,5221,0,0,0,0
Infliggi un colpo di grazia onorevole a ciascuna classe.,Ci vuole classe,,245,-1,-1,0,95,0,10,131072,14,132092,0,6934,0,0,0,0
Infliggi un colpo di grazia onorevole a ciascuna delle razze dell'Orda.,Conosci il tuo nemico,,246,-1,1,0,95,0,10,131072,15,132155,0,6264,0,0,0,0
Dai un /abbraccio a un nemico morto prima che liberi lo spirito.,"Fate l'amore, non Warcraft",,247,-1,-1,0,95,0,10,0,17,135767,0,8295,0,0,0,0
Trova la Camicia Bianca da Smoking e i Pantaloni Neri da Smoking aprendo le Uova Decorate durante la celebrazione della Festa di Nobiluova.,Vestito della festa,,248,-1,-1,0,159,0,10,0,5,135012,0,8291,0,0,0,0
Trova un Vestito Elegante aprendo le Uova Decorate durante la celebrazione della Festa di Nobiluova.,Abito adatto,,249,-1,-1,0,159,0,10,0,6,132645,0,4669,0,0,0,0
Ottieni 50 uccisioni onorevoli mentre sei trasformato in Piccolo Aiutante dell'Inverno dal Trasmutometro Invernale.,Piccola peste,,252,-1,-1,0,156,0,10,131200,3,236703,0,4724,0,0,0,0
Hai ucciso il Cavaliere Senza Testa prima dell'aggiornamento alle festività 2023.,Tagliategli la test... come non detto!,,255,-1,-1,0,15274,0,0,2048,79,134015,0,1673,0,0,0,0
Tira una palla di neve a Baine Zoccolo Sanguinario durante la Vigilia di Grande Inverno.,Gelida reverenza,,259,-1,0,0,156,1,10,0,4,132387,0,20082,0,0,0,0
Crea 12 Braccialetti Portafortuna Amorosi.,Affascinante,,260,-1,-1,0,15274,0,0,133120,82,133334,0,2103,0,0,0,0
Sconfiggi Ahune nelle Fosse degli Schiavi.,Fredda il Signore del Gelo,,263,-1,-1,0,161,1,10,0,1,135861,0,5612,0,0,0,0
Danza all'Albero della Cuccagna per 60 secondi con un abito completo di Mezza Estate.,Lap dance,,271,-1,-1,0,161,0,10,0,2,236216,0,7608,0,0,0,0
Fai roteare 40 torce in 15 secondi a Dalaran.,Gioca col fuoco,,272,-1,-1,0,161,0,10,0,47,135433,0,2097,0,0,0,0
Salva Metzen la Renna.,"Tieni duro, Metzen!",,273,-1,-1,0,156,1,10,0,1,236707,0,5556,0,0,0,0
"Ottieni l'Uovo di Egbert, Willy Dormiente e il Collare d'Addestramento degli Elekk.",Missione tata,,275,-1,-1,0,163,0,50,131072,7,134505,0,3662,0,0,0,0
"Durante la Vigilia di Grande Inverno, indossa 3 capi d'abbigliamento festivo e mangia il Pasticcio Agrodolce di Graccu.",Conciati per le feste,,277,-1,-1,0,156,0,10,0,7,132934,0,4076,0,0,0,0
Completa la missione per recuperare i beni rubati della Masseria Buongusto e ricevi un Ringraziamento dalla Masseria Buongusto.,Semplicemente abominevole,,279,-1,-1,0,156,1,10,0,9,133170,0,14224,0,0,0,0
Competenza in Primo Soccorso,Competenza in Primo Soccorso,,281,-1,-1,0,178,0,0,1,5,136243,0,458,0,0,0,0
Fatti trasformare con le Bacchette della Veglia elencate qui sotto.,Festa in maschera,,283,-1,-1,0,158,0,10,131072,14,236548,0,4423,0,0,0,0
Colleziona le 24 maschere uniche elencate qui sotto.,Una maschera per tutte le occasioni,,284,-1,-1,0,158,0,20,131072,8,133567,0,3964,0,0,0,0
Mangia abbastanza Dolcetti da farti venire il mal di pancia.,Forse ho esagerato...,,288,-1,-1,0,158,0,10,0,2,136182,0,9018,0,0,0,0
Completa la missione di salvataggio di un villaggio dall'attacco del Cavaliere Senza Testa.,Non perdiamo la testa!,,289,-1,-1,0,158,1,10,0,6,236545,0,3849,0,0,0,0
Usa dei Jack Lanterna Appesantiti per mettere una zucca sulla testa di ciascuna delle razze elencate qui sotto.,Sei proprio uno zuccone,,291,-1,-1,0,158,0,10,131072,13,133661,0,8,0,0,0,0
Ottieni una Zucca Malefica e un Elmo della Veglia depredando bottini o con i Dolcetti durante gli eventi mondiali della Veglia delle Ombre.,Richiamo funesto,,292,-1,-1,0,158,0,10,131072,15,236547,0,5513,0,0,0,0
"Mentre indossi 3 capi d'abbigliamento della Festa della Birra, bevi fino a non reggerti più in piedi e balla a Dalaran.",L'ho fatto davvero?,,293,571,-1,0,162,0,10,0,9,133696,0,448,0,0,0,0
Uccidi Coren Birranera.,Fai la festa a Birranera,,295,230,-1,0,162,0,10,0,8,134159,0,3232,0,0,0,0
Ottieni una cavalcatura della Festa della Birra o trasforma la tua usando i Luppoli della Festa della Birra.,Bestia che botta!,,303,-1,-1,0,162,1,10,131072,10,132620,0,842,0,0,0,0
Vinci la gara di pesca della Baia del Bottino.,Maestro pescatore di Azeroth,,306,-1,-1,0,171,1,20,0,20,133892,0,4432,0,0,0,0
,Morti totali contro la fazione rivale,,318,-1,-1,0,21,0,0,1,2,136243,0,4712,0,0,0,0
Duelli vinti,Duelli vinti,,319,-1,-1,0,154,0,0,1,1,136243,0,8204,0,0,0,0
Duelli persi,Duelli persi,,320,-1,-1,0,154,0,0,1,3,136243,0,22,0,0,0,0
Oro guadagnato con le ricompense delle missioni,Oro guadagnato con le ricompense delle missioni,,326,-1,-1,0,140,0,0,1,4,136243,0,10543,0,0,0,0
Oro totale ottenuto,Oro totale ottenuto,,328,-1,-1,0,140,0,0,1,1,136243,0,2744,0,0,0,0
Inserzioni all'asta,Inserzioni all'asta,,329,-1,-1,0,140,0,0,1,6,136243,0,15895,0,0,0,0
Acquisti all'asta,Acquisti all'asta,,330,-1,-1,0,140,0,0,1,7,136243,0,2083,0,0,0,0
Offerta più alta per un'asta,Offerta più alta per un'asta,,331,-1,-1,0,140,0,0,1,8,136243,0,264,0,0,0,0
Incasso più alto da un'asta,Incasso più alto da un'asta,,332,-1,-1,0,140,0,0,1,9,136243,0,2750,0,0,0,0
Oro depredato,Oro depredato,,333,-1,-1,0,140,0,0,1,3,136243,0,2753,0,0,0,0
Oro massimo posseduto,Oro massimo posseduto,,334,-1,-1,0,140,0,0,1,14,136243,0,2,0,0,0,0
Mascotte possedute,Mascotte possedute,,338,-1,-1,0,15219,0,0,1,1,136243,0,5294,0,0,0,0
Bende usate,Bende usate,,344,-1,-1,0,145,0,0,1,1,136243,0,1930,0,0,0,0
Pozioni di cura usate,Pozioni di cura usate,,345,-1,-1,0,145,0,0,9,4,136243,0,5882,0,0,0,0
Bevande bevute,Bevande bevute,,346,-1,-1,0,145,0,0,1,16,136243,0,5924,0,0,0,0
Cibi mangiati,Cibi mangiati,,347,-1,-1,0,145,0,0,9,19,136243,0,15901,0,0,0,0
Percorsi aerei usati,Percorsi aerei usati,,349,-1,-1,0,134,0,0,1,1,136243,0,2442,0,0,0,0
Portali dei Maghi usati,Portali dei Maghi usati,,350,-1,-1,0,134,0,0,1,3,136243,0,921,0,0,0,0
Usi della Pietra del Ritorno,Usi della Pietra del Ritorno,,353,-1,-1,0,134,0,0,1,5,136243,0,467,0,0,0,0
Vittorie nelle arene 5v5,Vittorie nelle arene 5v5,,362,-1,-1,0,152,0,0,524289,4,136243,0,532,0,0,0,0
Incontri nelle arene 5v5,Incontri nelle arene 5v5,,363,-1,-1,0,152,0,0,524289,3,136243,0,6137,0,0,0,0
Vittorie nelle arene 3v3,Vittorie nelle arene 3v3,,364,-1,-1,0,152,0,0,1,6,136243,0,2445,0,0,0,0
Incontri nelle arene 3v3,Incontri nelle arene 3v3,,365,-1,-1,0,152,0,0,1,5,136243,0,6144,0,0,0,0
Vittorie nelle arene 2v2,Vittorie nelle arene 2v2,,366,-1,-1,0,152,0,0,1,8,136243,0,6151,0,0,0,0
Incontri nelle arene 2v2,Incontri nelle arene 2v2,,367,-1,-1,0,152,0,0,1,7,136243,0,539,0,0,0,0
,Indice personale massimo in 2v2,,370,-1,-1,0,152,0,0,1,45,136243,0,10139,0,0,0,0
,Indice di squadra massimo in 2v2,,374,-1,-1,0,152,0,0,524289,48,136243,0,4040,0,0,0,0
Uccisioni onorevoli nel mondo,Uccisioni onorevoli nel mondo,,381,-1,-1,0,136,0,0,1,2,136243,0,6158,0,0,0,0
Uccisioni onorevoli nei campi di battaglia,Uccisioni onorevoli nei campi di battaglia,,382,-1,-1,0,136,0,0,1,4,136243,0,973,0,0,0,0
Uccisioni onorevoli nelle arene,Uccisioni onorevoli nelle arene,,383,-1,-1,0,136,0,0,1,3,136243,0,983,0,0,0,0
Uccidi 50 giocatori nemici in una qualsiasi delle tue città principali.,Difensore cittadino,,388,-1,1,0,95,0,10,131200,20,236593,0,4372,0,0,0,0
Ricevi il monile Maestro delle Arene nell'Arena dei Gurubashi.,Maestro delle Arene dei Gurubashi,,389,-1,-1,0,95,1,10,0,18,133608,0,8047,0,0,0,0
Torri difese nella Valle d'Alterac,Torri difese nella Valle d'Alterac,,393,-1,-1,0,153,0,0,1,30,136243,0,2474,0,0,0,0
Torri catturate nella Valle d'Alterac,Torri catturate nella Valle d'Alterac,,394,-1,-1,0,153,0,0,1,31,136243,0,9924,0,0,0,0
Bandiere catturate nella Forra dei Cantaguerra,Bandiere catturate nella Forra dei Cantaguerra,,395,-1,-1,0,153,0,0,1,35,136243,0,4043,0,0,0,0
