ID,Name_lang,MapID,QuestPOIBlobID,AreaPOIIconEnum
357,Scavi delle Rovine di Farahlon,530,56410,177
359,Scavi delle Terre Ancestrali,530,56412,177
363,Scavi dell'Accampamento di Solenuovo,530,56416,177
365,Scavi dei Teschio Ridente,530,56418,177
367,Scavi delle Lame Ardenti,530,56420,177
369,Scavi di Halaa,530,56422,177
371,Scavi di Grangol'var,530,56424,177
373,Scavi di Tuurem,530,56426,177
375,Scavi delle Rovine dei Guerci Insanguinati,530,56428,177
377,Scavi delle Rovine dei Tritaossa,530,56430,177
379,Scavi delle Distese d'Ossa,530,56432,177
381,Scavi di Auchindoun Orientale,530,56434,177
383,Scavi di Auchindoun Occidentale,530,56437,177
385,Scavi del Presidio degli Illidari,530,56439,177
387,Scavi del Presidio dei Malaspira,530,56441,177
391,Scavi delle Rovine di Baa'ri,530,56446,177
393,Scavi del Presidio dell'Eclisse,530,56448,177
395,Scavi della Prigione della Guardiana,530,56450,177
399,Fortezza delle Fauci di Drago,530,56455,177
401,Scavi di Skorn,571,56504,177
403,Scavi di Halgrind,571,56506,177
405,Scavi del Cranio del Drago,571,56508,177
407,Scavi del Colle degli Scudi,571,56510,177
409,Scavi di Baleheim,571,56512,177
411,Scavi di Nifflevar,571,56514,177
413,Scavi di Gjalerbron,571,56516,177
415,Scavi della Fossa di Narjun,571,56518,177
417,Scavi dei Giardini di Lunanuova,571,56520,177
419,Scavi di En'kilah,571,56522,177
421,Scavi di Kolramas,571,56524,177
423,Scavi delle Rovine degli Sferzalama,571,56526,177
425,Scavi del Baluardo Violaceo,571,56528,177
427,Scavi delle Rovine di Shandaral,571,56530,177
429,Scavi dell'Altare di Sseratus,571,56533,177
431,Scavi di Zim'Rhuk,571,56535,177
433,Scavi di Zol'Heb,571,56537,177
435,Scavi dell'Altare di Quetz'lun,571,56539,177
437,Scavi di Talramas,571,56541,177
439,Scavi di Voldrune,571,56543,177
443,Scavi delle Rovine di Drakil'jin,571,56547,177
445,Scavi di Brunnhildar,571,56549,177
447,Scavi di Sifreldar,571,56551,177
449,Scavi di Valkyrion,571,56553,177
451,Scavi dei Bastioni del Flagello,571,56555,177
455,Scavi di Ymirheim,571,56560,177
457,Scavi di Jotunheim,571,56562,177
459,Scavi di Njorndar,571,56564,177
461,Scavi delle Rovine di Lar'donir,1,56566,177
463,Scavi del Sacrario di Goldrinn,1,56568,177
465,Scavi della Selva di Aessina,1,56570,177
467,Scavi del Sacrario di Malorne,1,56572,177
469,Scavi della Pianura Bruciata,1,56574,177
471,Scavi dei Giardini di Quel'Dormir,0,56576,177
473,Scavi di Nar'shola Centrale,0,56578,177
475,Scavi dell'Altura di Biel'aran,0,56580,177
477,Scavi delle Rovine di Dunwald,0,56583,177
479,Scavi delle Rovine di Tuonocupo,0,56585,177
481,Scavi della Conflagrazione di Humboldt,0,56587,177
485,Scavi della Tomba di Khartut,1,56591,177
487,Scavi delle Tombe dei Precursori,1,56593,177
489,Scavi della Scalinata del Fato,1,56595,177
491,Scavi di Neferset,1,56597,177
493,Scavi di Orsis,1,56599,177
495,Scavi delle Rovine di Ammon,1,56601,177
497,Scavi delle Rovine di Khintaset,1,56603,177
499,Scavi del Tempio di Uldum,1,56605,177
501,Scavi delle Rovine di Ahmtul,1,56607,177
570,Scavi del Delta del Fiume,1,60350,177
572,Scavi dell'Approdo Maledetto,1,60352,177
574,Scavi del Passo di Keset,1,60354,177
576,Scavi dei Campi di Akhenet,1,60356,177
578,Scavi dell'Obelisco delle Stelle,1,60358,177
581,Scavi delle Piane di Sahket,1,60361,177
583,Approdo di Schnottz,1,60363,177
587,Scavi della Fossa dei Demoni,571,60367,177
589,Sabbie di Nasam,571,60369,177
615,Scavi della Galleria dell'Orrore Brulicante,0,60442,177
617,Scavi di Malaselva,0,60444,177
918,Scavi della Tana delle Tigri,870,66767,177
923,Scavi del Monastero Tian,870,66784,177
928,Scavi del Santuario dell'Alba,870,66789,177
934,Scavi delle Rovine di Gan Shi,870,66795,177
936,Scavi del Presagio dell'Imperatore,870,66817,177
938,Scavi dell'Arboreto,870,66854,177
941,Scavi di Legnotuono,870,66890,177
949,Scavi dei Mogu,870,66911,177
951,Scavi dei Pandaren,870,66913,177
955,Scavi delle Paludi Risonanti,870,66917,177
957,Scavi della Gran Muraglia Settentrionale,870,66919,177
961,Scavi della Gran Muraglia Meridionale,870,66923,177
963,Scavi della Fossa di Torjari,870,66925,177
967,Scavi della Via della Primavera,870,66929,177
971,Scavi del Rifugio di Paoquan,870,66933,177
973,Scavi del Granfrutteto Settentrionale,870,66935,177
977,Scavi del Granfrutteto Meridionale,870,66939,177
979,Scavi degli Stagni della Purezza,870,66941,177
981,Scavi di Acquamantra,870,66943,177
983,Scavi delle Rovine di Korja,870,66945,177
987,Scavi della Giungla di Krasarang,870,66949,177
989,Scavi della Dinastia Perduta,870,66951,177
995,Scavi del Tempio Settentrionale della Gru Rossa,870,66957,177
999,Scavi della Provincia di Zhu,870,66961,177
1003,Scavi della Valle dei Re,870,66965,177
1005,Scavi della Porta della Valle Dorata,870,66967,177
1007,Scavi delle Colline Innevate,870,66969,177
1009,Scavi delle Colline Innevate Orientali,870,66971,177
1011,Scavi del Villaggio Remoto,870,66973,177
1015,Scavi del Villaggio Distrutto,870,66979,177
1017,Scavi dell'Antico Villaggio,870,66983,177
1019,Scavi della Tenuta degli Zampa Brontolante,870,66985,177
1021,Scavi della Fattoria dei Chow,870,66987,177
1023,Scavi dell'Antico Villaggio Occidentale,870,66989,177
1025,Scavi della Piccola Porta,870,66991,177
1029,Scavi del Picco del Kun-Lai,870,67005,177
1033,Scavi del Cuore della Foresta,870,67021,177
1035,Scavi del Gong della Speranza,870,67023,177
1037,Scavi del Grande Ponte,870,67025,177
1039,Scavi del Frutteto,870,67027,177
1043,Scavi dei Giardini del Tempio di Giada,870,67031,177
1045,Scavi del Frutteto Meridionale,870,67033,177
1047,Scavi dell'Antro del Cordoglio,870,67035,177
1049,Scavi della Prateria del Santuario,870,67037,177
1051,Scavi del Bosco Veridiano,870,67039,177
1284,Scavi della Guarnigione del Sole Calante,870,92020,177
1286,Scavi di Calanebbia,870,92022,177
1288,Scavi delle Cinque Sorelle,870,92026,177
1292,Scavi delle Rovine di Guo-Lai Settentrionali,870,92030,177
1294,Scavi delle Rovine di Guo-Lai Meridionali,870,92032,177
1300,Scavi del Tumulo di Tu Shen,870,92038,177
1308,Scavi delle Rovine di Guo-Lai Occidentali,870,92046,177
1316,Scavi della Radura Invernale,870,92150,177
1318,Scavi dell'Approccio dell'Imperatore,870,92156,177
1322,Scavi dei Campi Soleggiati Settentrionali,870,92162,177
1326,Scavi dei Campi Soleggiati Orientali,870,92166,177
1332,Scavi degli Sra'thik,870,92172,177
1334,Scavi del Tempio di Niuzao,870,92174,177
1338,Scavi del Presidio del Fuoco Osul,870,92178,177
1340,Scavi della Morsa dell'Odio,870,92180,177
1342,Scavi di Shanze'Dao,870,92196,177
1346,Scavi del Lago delle Stelle,870,92200,177
1348,Scavi della Terrazza dei Gurthan,870,92202,177
1352,Scavi di Boscotorto,870,92206,177
1356,Scavi delle Rovine di Dojan Meridionali,870,92210,177
1358,Scavi delle Rovine di Dojan Settentrionali,870,92212,177
1463,Scavi di Kor'vess,870,177485,177
1465,Scavi dell'Approdo degli Sra'thik,870,177487,177
1467,Scavi di Sra'vess Occidentale,870,177489,177
1469,Scavi delle Fosse di Nutrimento,870,177491,177
1471,Scavi del Presidio di Guerra Kzzok,870,177493,177
1473,Scavi di Sra'vess Orientale,870,177495,177
1475,Scavi di Sottofronda,870,177497,177
1479,Scavi della Cresta Ikz'ka,870,177501,177
1481,Scavi di Sik'vess,870,177503,177
1483,Scavi di Sik'vess Occidentale,870,177505,177
1485,Scavi di Sik'vess Settentrionale,870,177507,177
1487,Scavi degli Artigli di Shek'zeer,870,177509,177
1489,Scavi di Kypari'ik,870,177511,177
1491,Scavi di Zan'vess,870,177513,177
1493,Scavi della Cengia Venefica,870,177515,177
1495,Scavi della Cava d'Ambra,870,177517,177
1497,Scavi dell'Acquitrino Salmastro,870,177519,177
1501,Scavi di Kypari'zar,870,177523,177
1503,Scavi del Lago delle Stelle,870,177525,177
1507,Scavi di Kypari Vor,870,177529,177
1681,Scavi del Lago Ghiacciato,1116,264223,177
1683,Scavi di Wor'gol,1116,264225,177
1685,Scavi delle Fauci Aguzze,1116,264227,177
1687,Scavi della Faglia Sferzavento,1116,264229,177
1689,Scavi delle Distese Ghiacciate,1116,264231,177
1691,Scavi di Grom'gar,1116,264233,177
1695,Scavi della Cresta dell'Artiglio di Pietra,1116,264237,177
1732,Scavi dei Colli dei Cinghiali del Gelo,1116,307916,177
1734,Scavi dei Sentieri di Ventogelido,1116,307918,177
1736,Scavi delle Scogliere del Gelo Perenne Orientali,1116,307920,177
1738,Scavi delle Scogliere del Gelo Perenne,1116,307922,177
1740,Scavi di Shaz'gul,1116,307924,177
1742,Scavi dei Campi Sepolcrali,1116,307926,177
1744,Scavi della Fortezza del Tormento,1116,307928,177
1746,Scavi della Foresta Maledetta,1116,307930,177
1748,Scavi della Gioia del Dataminer,1116,307932,177
1750,Scavi di Limombroso,1116,307934,177
1752,Scavi della Foresta Iridescente,1116,307936,177
1756,Scavi di Ombracupa,1116,307940,177
1758,Scavi della Conca dei Sethekk Meridionale,1116,307942,177
1760,Scavi della Conca dei Sethekk Settentrionale,1116,307944,177
1762,Scavi di Vol Akraz,1116,307946,177
1764,Scavi del Pantano Inquieto,1116,307948,177
1766,Scavi delle Terre di Caccia dei Mantorosso,1116,307950,177
1768,Scavi del Promontorio Brillabotti,1116,307952,177
1770,Scavi della Valle dei Mantorosso,1116,307954,177
1772,Scavi di Vol Zekk,1116,307956,177
1774,Scavi dello Scavo Apexis,1116,307958,177
1776,Scavi della Fortezza Gordal,1116,307960,177
1778,Scavi di Vol Shadar,1116,307962,177
1780,Scavi dell'Isola di Calavespro,1116,307964,177
1782,Scavi di Zangarra,1116,307966,177
1784,Scavi di Talador Occidentale,1116,307968,177
1786,Scavi di Ango'rosh,1116,307971,177
1788,Scavi della Rovina Dimenticata degli Ogre,1116,307973,177
1790,Scavi delle Rovine di Na'gwa,1116,307975,177
1792,Scavi della Strada Coperta di Vegetazione degli Altomaglio,1116,307977,177
1794,Scavi dell'Avamposto Demolito dei Cantaguerra,1116,307979,177
1796,Scavi di Pietrarotta,1116,307981,177
1798,Scavi della Selva Spiritica Settentrionale,1116,307983,177
1800,Scavi di Kag'ah,1116,307985,177
1802,Scavi delle Terre Ancestrali,1116,307987,177
1804,Scavi del Circolo delle Sfide,1116,307989,177
1806,Scavi dell'Altopiano Urlante,1116,307991,177
1808,Scavi dell'Altopiano Rombante,1116,307993,177
1810,Scavi dell'Altopiano Inondato,1116,307995,177
1812,Scavi dell'Altopiano Fiammeggiante,1116,307997,177
1816,Scavi della Torre di Guardia degli Altomaglio,1116,308001,177
1818,Scavi della Fortezza di Mar'gok,1116,308003,177
1820,Scavi delle Rovine Grignotetro,1116,308005,177
1822,Scavi della Spina Spezzata,1116,308007,177
1826,Scavi delle Rovine del Promontorio,1116,308011,177
1828,Scavi della Diga della Riva di Selvabrada,1116,308013,177
1830,Scavi delle Rovine del Primo Bastione,1116,308015,177
1832,Scavi del Picco di Vento del Sud,1116,308018,177
1877,Scavi dell'Ansa Acquebianche,1220,344517,177
1880,Scavi della Cripta di Aggramar,1220,346440,177
1882,Scavi del Picco dei Draghi della Tempesta,1220,346445,177
1884,Scavi della Riviera degli Helmunn Meridionale,1220,346447,177
1886,Scavi della Riviera degli Helmunn Settentrionale,1220,346449,177
1888,Scavi dei Prati di An'she,1220,346475,177
1890,Scavi della Curva Stridente,1220,346478,177
1892,Scavi della Mesa Mangianeve Meridionale,1220,346481,177
1894,Scavi di Rivofosco,1220,346502,177
1896,Scavi di Kal'delar,1220,346504,177
1898,Scavi di Cantolieve,1220,346506,177
1900,Scavi di Andu'talah,1220,346508,177
1902,Scavi di Shala'nir,1220,346512,177
1904,Scavi della Valle della Mezzaluna,1220,346514,177
1906,Scavi del Campo della Legione: Caos,1220,346517,177
1908,Scavi di Llothien,1220,346522,177
1910,Scavi dei Terreni di Caccia dei Piumanto,1220,346527,177
1912,Scavi del Burrone dei Soffialuna,1220,346531,177
1933,Scavi dei Cancelli del Valore,1220,350063,177
1935,Scavi della Riva Logora,1220,350662,177
1937,Scavi del Picco della Custode,1220,353957,200
1939,Scavi della Mesa di Ambravera,1220,353961,177
1941,Scavi di Presa della Tempesta,1220,353963,200
1943,Scavi dei Re Caduti,1220,353965,177
1945,Scavi della Baia di Citrino,1220,353967,177
1947,Scavi della Cresta dei Mordirupi,1220,353970,177
1949,Scavi di Skold-Ashil,1220,353972,177
1951,Scavi del Graffio del Predatore,1220,353977,177
1953,Scavi del Bacino Pignadura,1220,353979,177
1955,Scavi del Bosco Stregato,1220,353981,177
1957,Scavi delle Alture Cacciasangue,1220,353983,177
1959,Scavi delle Lande delle Megere,1220,353985,177
1961,Scavi della Valle Piumanera,1220,353987,177
1963,Scavi del Sepolcro del Cielo,1220,353989,177
1965,Scavi della Mesa Mangianeve Settentrionale,1220,353991,177
1967,Scavi di Trucidrago,1220,353993,177
1969,Scavi dell'Altopiano di Llothien,1220,354018,177
1971,Scavi di Valfaron,1220,354020,177
1973,Scavi del Passaggio di Rhut'van,1220,354022,177
1976,Scavi della Riva Logora,1220,354025,177
1978,Scavi dell'Isola Settentrionale del Guardiano,1220,354027,200
1980,Scavi dell'Isola Meridionale del Guardiano,1220,354029,200
1982,Scavi di Mak'rana,1220,354031,177
1984,Scavi del Giardino di Elune,1220,354033,177
1986,Scavi del Santuario in Rovina,1220,354037,177
1988,Scavi della Vecchia Via Costiera,1220,354041,177
1990,Scavi del Tempio delle Mille Luci,1220,354043,200
1992,Scavi delle Rovine di Zarkhenar,1220,354045,177
1994,Scavi dell'Acquitrino Mareale,1220,354047,177
1996,Scavi della Fonte di Nor'danil,1220,354049,177
1998,Scavi del Forte Corvonero,1220,354080,177
2000,Scavi della Radura di Spezzacanto,1220,354087,177
2002,Scavi della Caduta di Grigiomanto,1220,354089,177
2004,Scavi della Riva Meridionale,1220,354093,177
2011,Scavi di Thas'talah,1220,354245,177
2013,Scavi della Conca Lurida,1220,354247,177
2017,Scavi del Ceppo del Terrore,1220,354251,177
2027,Scavi di Valambrata Orientale,1220,363017,177
2029,Scavi del Rifugio degli Ombraluna Settentrionale,1220,363019,177
2031,Scavi dei Cancelli della Città,1220,363021,177
2033,Scavi di Meredil,1220,363025,177
2035,Scavi del Bosco Cremisi,1220,363027,177
2037,Scavi dei Campi di Koralune,1220,363029,177
2039,Scavi di Meredil,1220,363036,177
2041,Scavi del Forte Vilanima,1220,363056,177
2043,Scavi di Suramar Meridionale,1220,363058,177
2045,Scavi del Bosco Cremisi,1220,363060,177
2047,Scavi delle Secche Frantumate,1220,363062,177
2049,Scavi della Radura di Anora,1220,363064,177
2073,Scavi del Forte Vilanima Superiore,1220,384354,200
2075,Scavi del Maniero di Koralune,1220,384357,200
2077,Scavi dei Tumuli di Alto Monte,1220,384362,200
2079,Scavi della Via di Huln,1220,384364,200
2081,Scavi del Cortile di Corvonero,1220,384366,200
2085,Scavi della Scogliera del Tramonto,1220,384370,200
2115,Fronte di Guerra delle Savane Meridionali - Fase 1,1,388343,0
2117,Fronte di Guerra delle Savane Meridionali - Fase 2,1,388341,0
2118,Fronte di Guerra delle Savane Meridionali - Fase 3,1,388342,0
2279,Scavi di Selvabrada,1220,396269,177
2399,Scavi del Panorama della Vallata,1643,435499,177
2401,Scavi del Nido Spezzarami,1643,435506,177
2403,Scavi della Cresta Felcedura,1643,435508,177
2405,Scavi delle Foreste Rocciaforte,1643,435510,177
2407,Scavi di Colle Vigile,1643,435512,177
2409,Scavi della Sorgente Placida,1643,435514,177
2411,Scavi delle Rupi di Cuorcervo,1643,435516,177
2413,Scavi delle Colline di Nebbiatetra,1643,435518,177
2415,Scavi di Gol Koval,1643,435520,177
2417,Scavi di Fuga del Cacciatore,1643,435522,177
2419,Scavi della Costa Salmastra,1643,435524,177
2421,Scavi del Valico di Arom,1643,435526,177
2423,Scavi di Corlain,1643,435528,177
2425,Scavi della Cappella di Selvabianca,1643,435530,177
2427,Scavi della Foresta Cremisi,1643,435532,177
2429,Scavi del Ghiacciaio Velogelido,1643,435534,177
2431,Scavi della Riviera Brezzamarina,1643,435536,177
2433,Scavi dei Colli della Macina,1643,435538,177
2435,Scavi della Cascina dei Terraricca,1643,435540,177
2437,Scavi delle Colline Vaganti,1643,435542,177
2439,Scavi dei Colli Infausti,1643,435544,177
2441,Scavi delle Terre Prosciugate,1643,435546,177
2443,Scavi delle Piane Salmastre,1643,435548,177
2445,Scavi dei Monti Soffiavento,1643,435550,177
2447,Scavi di Xibala,1642,435567,177
2449,Scavi dell'Isola delle Zanne,1642,435569,177
2451,Scavi del Litorale delle Perle,1642,435571,177
2453,Scavi di Atal'gral,1642,435573,177
2455,Scavi delle Terre Selvagge,1642,435575,177
2457,Scavi dell'Antica Via del Mercante,1642,435577,177
2459,Scavi di Zeb'ahari,1642,435579,177
2461,Scavi di Rivolento,1642,435581,177
2463,Scavi delle Pianure di Tojek,1642,435583,177
2465,Scavi della Terrazza del Dolore,1642,435585,177
2467,Scavi del Ritiro Remoto,1642,435587,177
2469,Scavi di Natha'vor,1642,435589,177
2471,Scavi del Fiume degli Zannefini,1642,435591,177
2473,Scavi delle Paludi Gracidanti Superiori,1642,435593,177
2475,Scavi di Xal'vor,1642,435595,177
2477,Scavi della Pianura Verdeggiante,1642,435597,177
2479,Scavi del Bacino Arido,1642,435600,177
2481,Scavi della Sorgente Eterna,1642,435602,177
2483,Scavi dell'Oasi Cantafiori,1642,435604,177
2485,Scavi del Porto di Zem'lan,1642,435606,177
2487,Scavi della Costa Spaccata,1642,435608,177
2489,Scavi della Corte di Zak'rajan,1642,435610,177
2491,Scavi della Terrazza della Zanna,1642,435612,177
