Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
Fineous Forgiascura,,948,376,8704,607602,0,9
Bael'gar,,949,377,12162,607549,0,9
Generale Forgiarabbia,,950,378,8756,607610,0,9
Argelmach,,951,379,8759,607618,0,9
Hurley Fiatonero,,952,380,8658,607650,0,9
Falange,,953,381,8177,607740,0,9
Spiny Spazzanello,,955,383,8652,607741,0,9
Ambasciatore Sferzardente,,956,384,8329,607535,0,9
Magmus,,957,386,12162,607705,0,9
Dagran Thaurissan,,958,387,8807,607595,0,9
Gran Signore Omokk,,959,388,11565,607645,0,9
Vosh'gajin,,960,389,9732,607769,0,9
Maestro di Guerra Voone,,961,390,28281,607810,0,9
Madre Bruciatela,,962,391,36506,607719,0,9
Urok Urlonero,,963,392,11583,607801,0,9
Quartiermastro Zigris,,964,393,9738,607751,0,9
Halycon,,965,394,9567,607634,0,9
Gizrul il Capobranco,,966,395,9564,607615,0,9
Supremo Dragthalak,,967,396,8711,607737,0,9
Zevrim Zamparossa,,973,402,11335,607824,0,9
Idrogenio,,974,403,5489,607653,0,9
Lethtendris,,975,404,21012,607686,0,9
Alzzin il Selvatico,,976,405,14416,607533,0,9
Tendris Legnotorto,,977,406,14383,607785,0,9
Illyanna Quercianera,,978,407,11270,607656,0,9
Magistro Kalendris,,979,408,14384,607703,0,9
Immol'thar,,980,409,14173,607657,0,9
Principe Tortheldrin,,981,410,11256,607745,0,9
Guardia Mol'dar,,982,411,11561,607630,0,9
Kreeg il Pestatore,,983,412,11545,607777,0,9
Guardia Fengus,,984,413,11561,607629,0,9
Guardia Slip'kik,,985,414,11561,607631,0,9
Capitano Kromcrus,,986,415,11564,607560,0,9
Cho'rush l'Osservatore,,987,416,11537,607565,0,9
Re Gordok,,988,417,11583,607673,0,9
Pungolatore 9-60,,989,418,36560,607572,0,9
Grubbis,,990,419,6533,607628,0,9
Elettrocuz 6000,,991,421,36558,607594,0,9
Mekgeniere Termospin,,992,422,36563,607714,0,9
Noxxion,,993,423,11172,607728,0,9
Ramospino,,994,424,12389,607756,0,9
Meccanista Tagliafizz,,995,425,7125,607796,0,9
Sire Linguatroce,,997,427,12334,607699,0,9
Celebras il Dannato,,998,428,12350,607562,0,9
Valangus,,999,429,12293,607684,0,9
Morsodrillo,,1000,430,13589,607761,0,9
Principessa Theradras,,1001,431,12292,607747,0,9
Forresten il Cantastorie,,1011,443,10482,607637,0,9
Aku'mai,Idra,1012,444,62522,607532,0,91
Timmy il Crudele,,1013,445,571,607795,0,9
Willey Frangifede,,1014,446,34480,607818,0,9
Istruttore Galford,,1016,448,34498,607660,0,9
Balnazzar,,1017,449,34424,607551,0,9
L'Implacabile,,1018,450,10771,607792,0,9
Baronessa Anastari,,1019,451,10698,607553,0,9
Nerub'enkan,,1021,452,9793,607724,0,9
Maleki il Pallido,,1022,453,10546,607707,0,9
Magistrato Barthilas,,1023,454,10433,607791,0,9
Ramstein il Bramacarne,,1024,455,12818,607752,0,9
Ser Aurius Fieramorte,,1025,456,34837,607692,0,9
Avatar di Hakkar,,1026,457,8053,607548,0,9
Jammal'an il Profeta,,1027,458,6708,607665,0,9
Falciasogni,,1028,459,7553,608311,0,9
Ombra di Eranikus,,1032,463,7806,607768,0,9
Boccalarga,,1033,464,108956,4776138,0,9
Sire Scaldorion,,1034,465,1204,607695,0,9
Randolph Moloch,,1035,466,35068,607753,0,9
Revelosh,,1036,467,5945,607757,0,9
"Eric ""il Rapido""",,1037,468,5708,0,1,9
Olaf,,1038,468,5709,0,2,9
Baelog,,1039,468,5710,607550,0,9
Ferreya,,1040,469,6089,607664,0,67
Protettore Antico della Pietra,,1041,470,10798,607538,0,9
Galgann Ardimartello,,1042,471,6059,607606,0,9
Tetrok,,1043,472,11165,607626,0,9
Archaedas,,1044,473,5988,607546,0,65
Dama Anacondra,,1045,474,4313,607680,0,9
Ser Cobrahn,,1046,475,4213,607693,0,9
Ser Pythas,,1047,476,4214,607696,0,9
Kresh,,1048,477,5126,607676,0,9
Skum,,1049,478,4203,607775,0,9
Ser Serpentis,,1050,479,4215,607698,0,9
Verdan il Sempreverde,,1051,480,4256,607805,0,9
Mutanus il Divoratore,,1052,481,4088,607721,0,9
Idromante Velratha,,1053,482,6685,607652,0,9
Gahz'rilla,,1054,483,7271,607614,0,9
Antu'sul,,1055,484,7353,607541,0,9
Theka il Martire,,1056,485,6696,607793,0,9
Taumaturgo Zum'rah,,1057,486,6434,607819,0,9
Nekrum Mangiabudella,,1058,487,6690,607723,0,9
Teneb'rel,Capo dei Sette,1059,385,8687,607587,0,9
Capo Ukorz Scalporude,,1061,489,6439,607564,0,9
Shirrak,,1098,523,18916,607771,0,9
Esarca Maladaar,,1099,524,17715,607600,0,9
Sovrintendente Gargolmar,,1104,527,18236,607817,0,9
Omor l'Indomito,,1105,528,18237,607734,0,9
Vazruden l'Alfiere,,1106,529,18944,607803,0,9
Selin Fiammacuori,,1107,530,22642,607767,0,9
Vexallus,,1108,531,22731,607806,0,9
Sacerdotessa Delrissa,,1109,532,22596,607742,0,9
Kael'thas Solealto,,1110,533,22906,607669,0,9
Pandemonius,,1111,534,71757,607738,0,9
Tavarok,,1112,535,19332,607782,0,9
Yor,,1113,536,14173,607822,0,9
Shaffar il Principe del Nexus,,1114,537,19780,607726,0,9
Tenente Draco,,1115,538,17386,607689,0,9
Capitano Skarloc,,1116,539,17387,607561,0,9
Cacciatore delle Ere,,1117,540,19135,607596,0,9
Syth il Mistico Oscuro,,1118,541,20599,607583,0,9
Anzu,,1119,542,21492,607544,0,9
Ikiss il Re Artiglio,,1120,543,18636,607780,0,9
Ambasciatore Tormentus,,1121,544,18821,607536,0,9
Cuornero l'Agitatore,,1122,545,18058,607555,0,9
Gran Maestro Vorpil,,1123,546,18535,607625,0,9
Murmur,,1124,547,18839,607720,0,9
Zereketh l'Incontenibile,,1125,548,19882,607823,0,9
Dalliah,,1126,549,19888,607574,0,9
Soccothrates,,1127,550,19977,607820,0,9
Araldo Skyriss,,1128,551,19943,607635,0,9
Cronosignore Deja,,1129,552,20513,607566,0,9
Temporus,,1130,553,19066,607784,0,9
Aeonus,,1131,554,20510,607529,0,9
Il Fabbricatore,,1132,555,18369,607789,0,9
Broggok,,1133,556,19372,607558,0,9
Keli'dan il Demolitore,,1134,557,17153,607670,0,9
Comandante Sarannis,,1135,558,18929,607570,0,9
Gran Botanico Freywinn,,1136,559,19045,607641,0,9
Ghignospino il Venerato,,1137,560,14416,607794,0,9
Laj,,1138,561,13109,607683,0,9
Scheggia Arcana,,1139,562,19438,607816,0,9
Meccanoide Capacitus,,1140,563,19162,607712,0,9
Fatuomante Sepethrea,,1141,564,19166,607725,0,9
Pathaleon il Calcolatore,,1142,565,20033,607739,0,9
Gran Stregone Malfatuo,,1143,566,16628,607624,0,9
O'mrogg,,1145,568,18031,607811,0,9
Kargath Manotagliente,,1146,569,19799,607812,0,9
Mennu il Traditore,,1147,570,17728,607715,0,9
Rokmar il Crepitante,,1148,571,17729,607759,0,9
Bragatur,,1149,572,18224,607750,0,9
Idromante Thespia,,1150,573,11268,607651,0,9
Mekgeniere Vaporlesto,,1151,574,18638,607713,0,9
Kalithresh,,1152,575,20235,607815,0,9
Fungilor,,1153,576,17228,607649,0,9
Ghaz'an,,1154,577,17528,607614,0,9
Musel'ek,,1155,578,18570,607779,0,9
Camminatore Oscuro,,1156,579,18194,607788,0,67
Anziano Nadox,,1157,580,27407,607593,0,9
Principe Taldaram,,1158,581,27406,607744,0,9
Jedoga Artescura,,1159,582,26777,607667,0,9
Amanitar,,1160,583,28133,607534,0,9
Krik'thir il Guardiano,,1161,585,27394,607678,0,9
Hadronox,,1162,586,26776,607633,0,9
Falciatroll,,1163,588,26352,607798,0,9
Novos l'Evocatore,,1164,589,26292,607727,0,9
Terrosauro,,1165,590,5240,607672,0,9
Slad'ran,,1167,592,27422,607776,0,9
Colosso Drakkari,,1168,593,26589,607589,0,9
Moorabi,,1169,594,27059,607716,0,9
Eck il Feroce,,1170,595,26644,607592,0,9
Gal'darah,,1171,596,27061,607605,0,9
Generale Bjarngrim,,1172,597,27301,607611,0,66
Volkhan,,1173,598,27071,607809,0,64
Ionar,,1174,599,27484,607663,0,9
Loken,,1175,600,27485,607690,0,66
Falric,,1176,601,30972,607601,0,9
Marwyn,,1177,602,30973,607710,0,9
Re dei Lich,,1178,603,30721,607688,0,9
Cristallus,,1179,604,20909,607679,0,9
Ancella della Pena,,1180,605,26657,607706,0,67
Sjonnir il Plasmaferro,,1181,607,27483,607772,0,66
Mastro Forgiatore Gargelo,,1182,608,30843,607603,0,65
Ick,,1183,609,30347,607655,1,9
Krick,,1184,609,30331,607677,0,9
Signore della Piaga Tirannus,,1185,610,30277,607765,0,9
Ganciomarcio,,1186,611,26579,607711,0,9
Salramm il Carnefice,,1187,612,26581,607763,0,9
Cronosignore Epocus,,1188,613,26580,607567,0,9
Mal'Ganis,,1189,614,26582,607708,0,9
Bronjahm,,1190,615,30226,607559,0,9
Divoratore di Anime,,1191,616,30148,607585,0,9
Comandante Barbaforte,,1193,617,24366,607571,0,9
Gran Magus Telestra,,1194,618,24066,607623,0,9
Anomalus,,1195,619,26259,607540,0,9
Ormorok,,1196,620,26298,607735,0,9
Keristrasza,,1197,621,24307,607671,0,9
Drakos l'Interrogatore,,1198,622,27032,607590,0,9
Varos Cavalcanubi,,1199,623,27033,607802,0,9
Signore dei Maghi Urom,,1200,624,25010,607702,0,9
Guardiafaglia Eregos,,1201,625,27034,607687,0,9
Erekem,,1202,626,27488,607597,0,9
Moragg,,1203,627,20590,607717,0,9
Icoron,,1204,628,27487,607654,0,9
Xevozz,,1205,629,27486,607821,0,9
Lavanthor,,1206,630,10193,607685,0,9
Zuramat il Disintegratore,,1207,631,27855,607825,0,9
Cyanigosa,,1208,632,27508,607573,0,9
Mokra lo Sfasciateste,,1214,634,28587,607622,0,9
Zul'tore,,1215,634,28588,0,3,9
Eressea Cantalba,,1216,634,28637,0,1,9
Runok Manto Selvaggio,,1217,634,28597,0,2,9
Visceri,,1218,634,28589,0,4,9
Eadric il Puro,,1219,635,29616,607591,0,9
Paletress,,1220,636,29490,607547,0,9
Cavaliere Nero,,1221,637,29837,607787,0,9
Principe Keleseth,,1222,638,25338,607743,0,9
Skarvald il Costruttore,,1223,639,24605,607774,0,65
Dalronn il Manipolatore,,1224,639,26349,607575,1,9
Ingvar il Saccheggiatore,,1225,640,21953,607659,0,65
Svala Tombagrigia,,1226,641,26096,607778,0,9
Gortok Torochiaro,,1227,642,27419,607620,0,9
Rinoceronte Feroce,,1228,642,26284,0,1,9
Jormungar Massiccio,,1229,642,24564,0,3,9
Worgen Furioso,,1230,642,26327,0,2,9
Mezzorso Vorace,,1231,642,23999,0,4,9
Skadi lo Spietato,,1232,643,27418,607773,0,67
Re Ymiron,,1233,644,28019,607674,0,67
Gran Giudice Tetrapietra,,1234,372,9329,608314,0,9
Scoria Viscosa,,1236,420,36529,607808,0,9
Fuciliere Risorto,,1239,446,34481,0,1,9
Sezz'ziz il Sacerdote dell'Ombra,,1240,487,6441,607770,1,9
Raigonn,,1252,649,39519,630845,0,9
Maestro d'Armi Harlan,,1253,654,40293,630816,0,9
Maestro Neve Lesta,,1255,657,41902,630841,0,9
Liu Cuor Fiammante,,1257,658,39487,630839,0,9
Professoressa Cuorgelido,,1258,659,40301,630835,0,9
Jandice Barov,,1265,663,40639,607666,0,9
Scuotiossa,,1269,665,31092,607755,0,9
Lilian Voss,,1270,666,40256,630838,0,9
Zompallus,,1273,669,40339,630832,0,9
Fratello Korloff,,1275,671,41154,630818,0,9
Comandante Durand,,1276,674,41220,607643,1,9
Biancachioma,,1277,674,2043,607643,0,9
Qin-Xi,,1294,677,41392,0,1,9
Jan-Xi,,1295,677,41391,630836,0,9
Gara'jal il Vincolaspiriti,,1296,682,41256,630826,0,9
Taran Zhu,,1305,686,41121,630852,0,9
Qiang lo Spietato,Imperatore Guerriero,1308,687,41812,0,1,9
Meng il Delirante,Imperatore Folle,1309,687,41813,630861,0,9
Subetai l'Agile,Imperatore Bandito,1310,687,41565,0,2,9
Thalnos il Laceratore d'Anime,,1312,688,27705,630853,0,9
Feng il Maledetto,,1313,689,41192,630824,0,9
Gekkan,,1315,690,41920,630828,0,9
Sha della Rabbia,,1316,691,41448,630847,0,9
Koranthal,,1321,695,42101,608310,0,9
Braun il Maestro dei Segugi,,1326,660,42264,630833,0,9
Kuai il Bruto,,1334,708,42058,630842,0,9
Ming lo Scaltro,,1335,708,42059,0,1,9
Haiyan l'Inarrestabile,,1336,708,42060,0,2,9
Araldo Volazj,,1337,584,27408,607639,0,9
Anub'arak,,1338,587,27856,607542,0,9
Brann Barbabronzea,,1342,606,26353,607797,0,9
Adarogg,,1343,694,38759,608309,0,9
Rodiroccia,,1344,696,38391,522251,0,9
Guardia della Lava Gordoth,,1345,697,42100,608315,0,9
Hazzas,,1346,459,9584,0,3,9
Tessitus,,1347,459,6375,0,1,9
Morphaz,,1348,459,7975,0,2,9
Elegon,,1383,726,41399,630823,0,9
Capo Salyis,,1385,725,42468,0,1,9
Galeone,,1386,725,42439,630819,0,9
Maestro Oscuro Gandling,,1393,684,40322,607582,0,9
Guardia di Sangue Porung,,1394,728,17725,607556,0,9
Un'sok il Plasmatore d'Ambra,,1400,737,43126,630815,0,9
Mostruosità d'Ambra,,1401,737,44140,0,1,9
Gu Nube Truce,,1402,673,39489,630831,0,9
Serpe Azzurra,,1403,673,39492,0,1,9
Koegler,,1404,656,40597,630825,0,9
Garalon,,1405,713,42368,630827,0,9
Comandante Vo'jak,,1407,738,42169,630822,0,9
Lei Shi,,1412,729,42811,630837,0,65
Grande Imperatrice Shek'zeer,,1417,743,42730,630830,0,9
Visir Imperiale Zor'lok,,1421,745,42807,630834,0,9
Kip'tilak il Sabotatore,,1422,655,43122,630846,0,9
Sentinella di Ossidiana,,1423,748,5285,607729,0,9
Comandante Malor,,1424,749,34463,607569,0,9
Zian delle Ombre Eterne,Imperatore Occultista,1425,687,41566,0,3,9
Ga'dok l'Assaltatore,,1428,675,43275,630851,0,9
Comandante Ri'mok,,1429,676,43286,630821,0,9
Ugga-Ugga,,1430,668,39498,630843,0,9
Yan-Zhu lo Sbarilato,,1431,670,42969,630860,0,65
Mari il Saggio,,1432,672,41125,630858,0,9
Passo Fermo,,1433,664,39506,630840,0,9
Sha del Dubbio,,1434,335,45980,630848,0,9
Xin il Mastro d'Armi,,1435,698,41987,630859,0,9
Visir Jin'bak,,1439,693,43197,630855,0,9
Tsulong,Durante la notte,1444,742,42532,630854,0,9
Tsulong,Durante il giorno,1465,742,42533,0,1,9
Caposciame Ner'onok,,1475,727,43151,630857,0,9
Guardiano d'Ametista,,1476,679,41892,630820,0,9
Guardiano di Diaspro,,1477,679,42644,0,3,9
Guardiano di Cobalto,,1478,679,41893,0,1,9
Guardiano di Giada,,1479,679,41894,0,2,9
Anziano Asani,,1480,683,41504,0,2,9
Anziano Regail,,1481,683,41502,0,1,9
Protettore Kaolan,,1482,683,41503,630844,0,9
Signore del Vento Mel'jarak,,1485,741,42645,630856,0,9
Sha della Violenza,,1488,685,43283,630850,0,9
Anima di Lilian,,1489,666,43908,0,1,9
Profeta Tharon'ja,,1498,591,27072,607790,0,9
Generale Pa'valak,,1516,692,43120,630829,0,9
Signore delle Lame Ta'yak,,1517,744,43141,630817,0,9
Sha della Paura,,1519,709,45065,630849,0,9
Nalak,,1540,814,47227,796778,0,9
Qon il Tenace,,1544,817,46627,796775,0,9
Ro'shak,,1545,817,46628,0,1,9
Quet'zal,,1546,817,46629,0,2,9
Dam'ren,,1547,817,46630,0,3,9
Durumu,,1548,818,47189,796772,0,9
Primordius,,1551,820,47009,796780,0,9
Sul il Calcasabbie,,1558,816,47505,0,1,9
Malakk il Re del Gelo,,1559,816,47506,0,2,9
Kazra'jin,,1561,816,47229,796770,0,9
Horridon,,1562,819,47325,796774,0,9
Animus Oscuro,,1563,824,47527,796771,0,9
Tortos,,1564,825,46559,796781,0,9
Undasta,,1566,826,47257,796779,0,9
Jin'rokh il Demolitore,,1567,827,47552,796776,0,9
Lu'lin,,1569,829,46975,796773,0,9
Lei Shen,,1572,832,46770,796777,0,9
Ji-Kun,,1573,828,120300,796785,0,9
Comandante Kolurg,,1574,833,24352,607568,0,9
Maresciallo Jacob Alerius,,1575,834,28560,607621,0,9
Colosos,,1576,834,28736,0,4,9
Ambrose Sprazzavite,,1577,834,28586,0,1,9
Lana Scurmartello,,1578,834,28564,0,3,9
Jaelyne Belcanto,,1579,834,28735,0,2,9
Ra-Den,,1580,831,47739,828452,0,9
Suen,,1581,829,46974,0,1,9
Gran Sacerdotessa Mar'li,,1582,816,47730,0,3,9
Testa Velenosa,,1594,821,47416,0,1,91
Testa Fiammeggiante,,1595,821,47414,796786,0,91
Testa Gelida,,1596,821,47415,0,2,91
Malkorok,,1602,846,49070,901164,0,9
He Piede Soffice,,1605,849,48917,0,1,9
Rook Piede Duro,,1606,849,48918,901159,0,9
Sun Cuor Gentile,,1607,849,48919,0,2,9
Generale Nazgrim,,1608,850,48995,901158,0,9
Carceriere Kor'kron,,1609,851,49082,0,1,9
Thok il Sanguinario,,1610,851,51144,901171,0,9
Immerseus,,1611,852,49056,901160,0,9
Spaccaterra Haromm,,1614,856,49176,901163,0,9
Serraonda Kardris,,1615,856,49177,0,1,9
Chi-Ji,,1618,857,49237,901155,0,9
Yu'lon,,1619,858,49234,901173,0,9
Niuzao,,1620,859,49235,901165,0,9
Xuen,,1621,860,49236,901172,0,9
Ordos,,1623,861,49285,901167,0,9
Mastodonte di Ferro,,1624,864,49844,901161,0,9
Prova di Norushen,,1625,866,48860,901166,0,66
Sha dell'Orgoglio,,1626,867,49098,901168,0,9
Galakras,,1627,868,49337,901156,0,9
Garrosh Malogrido,,1628,869,49585,901157,0,9
Skeer,,1648,853,48674,901162,0,9
Hisek,,1649,853,48675,0,1,9
Ka'roz,,1650,853,48676,0,2,9
Korven,,1651,853,48677,0,3,9
Kaz'tik,,1652,853,48678,0,4,9
Xaril,,1653,853,48679,0,5,9
Rik'ka,,1654,853,48680,0,6,9
Iyyokuk,,1655,853,48681,0,7,9
Kil'ruk,,1656,853,48682,0,8,9
Amalgama di Corruzione,,2827,866,49360,0,1,9
Ingegnere d'Assedio Miccianera,,2830,865,51657,901169,0,9
Console di Controllo del Magazzino,,2831,870,51173,901170,0,9
Galakras,,2835,881,49337,901156,0,9
Magmolatus,,2845,893,52033,0,1,9
Mastro Forgiatore Gog'duh,,2846,893,52899,1044355,0,9
Cacciatore Accecante,,2853,900,52595,1064175,0,9
Cristallo dell'Inferno Fuso,,2855,901,42641,0,2,9
Charlga Fiancospino,,2856,901,31042,607563,0,9
Cristallo della Scarica Velenosa,,2857,901,42643,0,3,9
Cristallo della Tempesta Mareale,,2858,901,41366,0,1,9
Signore della Guerra Zannaspina,,2859,899,52515,607736,0,9
Oratrice della Morte Jargba,,2860,899,4756,607584,1,9
Aggem Malaspina,,2861,899,4645,607531,2,9
Braccatore di Bestie Lamaspina,,2862,895,1964,0,3,9
Guardia di Spade Lamaspina,,2863,895,6109,0,1,9
Mastro Cacciatore Lamaspina,,2864,895,1342,0,2,9
Roogug,,2865,895,52383,607760,0,9
Cacciatore Zannaossea,,2866,896,52047,607531,0,9
Zelota del Sole Arakkoa,,2936,968,55994,0,1,9
Costrutto dello Scudo degli Arakkoa,,2938,968,56653,0,2,9
Il Macellaio,Taglia e pesta.,2939,971,53855,1044375,0,9
Ranjit,,3108,965,56015,1044362,0,9
Araknath,,3109,966,54006,1044334,0,9
Alta Saggia Viryx,,3111,968,56016,1044348,0,9
Prototipo del Costrutto del Sole degli Arakkoa,,3112,966,56653,0,1,9
Guardiano degli Schiavi Schiant,,3125,888,52893,1044368,0,9
Blutenebra,,3126,1122,53505,0,2,9
Signore delle Bestie Darmac,,3127,1122,53499,1044338,0,9
Spaccaferro,,3128,1122,53541,0,3,9
Faglia,,3129,1122,53542,0,4,9
Zannacrudele,,3130,1122,53511,0,1,9
Domafiamme Ka'graz,,3131,1123,53471,1044344,0,9
Signora del Cielo Tovra,,3144,1133,55630,1044376,0,9
Kargath Manotagliente,,3151,1128,54674,1044352,0,9
Sadana Furiacremisi,,3152,1139,54587,1044366,0,9
Ghamoo-Ra,,3155,368,52010,1064179,0,9
Domina,,3156,436,52034,1064180,0,9
Plagiatore Kor'ul,,3157,426,52173,522214,0,9
Guardiano del Profondo,,3158,447,75359,1064182,0,9
Signore del Crepuscolo Bathiel,,3159,437,52283,1064184,0,9
Gore il Carnefice,,3160,1144,52084,1064183,0,9
Thruk,,3161,1145,52057,1064181,0,9
Operatore Thogar,,3162,1147,53519,1044357,0,9
Femo,,3163,1148,55849,0,1,65
Poli,,3164,1148,54385,1044377,0,65
Ingegnere della Fornace,,3172,1154,53472,0,2,9
Cuore della Montagna,,3173,1154,53456,1044374,7,9
Addetto ai Mantici,,3174,1154,53473,0,3,65
Elementale delle Scorie,,3175,1154,53481,0,6,9
Guardia di Sicurezza,,3176,1154,53474,0,1,9
Elementalista Primordiale,,3177,1154,53475,0,4,9
Invocatore del Fuoco,,3178,1154,53477,0,5,9
Caposquadra Feldspar,,3179,1154,53470,1044374,0,9
Franzok,,3180,1155,53576,1044345,0,9
Hans'gar,,3181,1155,53575,0,1,9
Ner'zhul,,3190,1160,52769,1044356,0,9
Gruul,,3191,1161,55050,1044346,0,9
Cannone d'Assalto,,3195,1163,55161,0,1,9
Nitrogg Torretonante,,3197,1163,55162,1044339,0,9
Roltall,,3200,887,54259,1044363,0,9
Gug'rokk,,3226,889,52902,1044347,0,9
