ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
173,Distorsione Temporale,Usata da un Mago per aumentare i danni inflitti.,0,1,458224,0,0
174,Determinazione Assoluta,Usata da uno Stregone per evitare di subire ingenti danni.,0,1,136150,0,0
175,Risucchio di Vita,Usato da uno Stregone per rigenerare la propria salute. Ma dai.,0,1,136169,0,0
176,Consuma Magie,Usato da un fastidioso Imp per dissolvere un effetto magico dannoso.,0,1,841219,0,0
177,Metamorfosi Demoniaca,Usata da uno Stregone per aumentare i danni inflitti.,0,1,236293,0,0
178,Pioggia di Fuoco,Usata da uno Stregone per infliggere danni a molti nemici.,0,1,135804,0,0
179,Blocca Incantesimo,Usato da uno Stregone per interrompere un lancio d'incantesimi.,0,1,136174,0,0
180,Paura,Usata per neutralizzare un nemico pericoloso.,0,1,136183,0,0
181,Evocazione: Infernale,Usata da uno Stregone per aumentare il proprio potere e i danni inflitti.,0,1,136219,0,0
182,Slancio,Usato da un Druido per scappare rapidamente da un pericolo.,0,1,132120,0,0
183,Birra Rinvigorente,Usata da un Monaco per aumentare i danni inflitti.,0,1,608938,0,0
199,Esperienza Tattica,Fornisce un bonus all'esperienza al compimento di una missione.,0,1,236221,0,2
200,Esperienza Tattica,Fornisce un bonus all'esperienza al compimento di una missione.,0,1,236221,0,2
201,Combattente Esperto,Fornisce un bonus alla probabilità di successo di una missione.,11,1,458725,0,51
202,Combattente Esperto,Fornisce un bonus alla probabilità di successo di una missione.,0,1,236221,0,2
203,Teletrasporto,Riduce i tempi di trasferimento di una missione.,0,1,236221,0,2
204,Teletrasporto,Riduce i tempi di trasferimento di una missione.,0,1,236221,0,2
205,Esperto di Riciclaggio,Fornisce un bonus alle Risorse per la Guarnigione al compimento di una missione.,0,1,236221,0,2
206,Esperto di Riciclaggio,Fornisce un bonus alle Risorse per la Guarnigione al compimento di una missione.,0,1,236221,0,2
221,Cavalcatura Epica,Riduce del 50% i tempi della missione.,8,1,631718,0,1
222,Potenza Inarrestabile,Riduce del 25% la durata delle missioni.,0,1,575534,0,3
227,Pesca,"Grazie agli insegnamenti di Nat, puoi pescare i Colossali senza esca su Draenor.",5,1,236574,0,19
228,Sempreverde,"Se assegnato alla Segheria, produce tronchi in modo più efficiente ed ecologico.",5,1,236160,0,19
231,Guardia del Corpo,"Se assegnato a una Caserma di livello 2 o 3, può accompagnarti su Draenor come guardiano.",5,1,1037260,0,19
232,Ballerino,Aumenta la probabilità di sfuggire ai pericoli grazie all'agilità nei movimenti.,12,1,132171,0,3
236,Esperto di Hearthstone,I membri del gruppo guadagnano il 35% di esperienza più rapidamente.,7,1,1061040,0,3
244,Bruto,Aumenta drasticamente la probabilità di successo se va in missione da solo.,9,1,1035504,0,19
248,Mentore,I seguaci che lo accompagnano ottengono la sua efficacia in combattimento.,7,1,442732,0,19
249,Esploratore Straordinario,"Grazie alla sua esperienza del mondo animale e dell'esplorazione, Harrison può anticipare qualsiasi pericolo imprevisto.

|cFFFFD200""Fortuna e gloria, amico. Fortuna e gloria."" - Harrison Jones |r",0,1,646781,0,18
250,Velocità della Luce,La Piuma Solare di Rukhmar aumenta drasticamente la velocità di un seguace.,8,1,642580,0,3
252,Intesa: Ogre,Aumenta la probabilità di successo se va in missione con un Ogre.,4,1,1030796,0,3
253,Intesa: Meccanico,Aumenta la probabilità di successo se va in missione con un Costrutto o una Macchina.,4,1,254104,0,3
254,Intesa: Arakkoa,Aumenta la probabilità di successo se va in missione con un Arakkoa.,4,1,1042646,0,3
255,Intesa: Animale,Aumenta la probabilità di successo se va in missione con un compagno animale.,4,1,134176,0,3
256,Recupero Forzoso,Aumenta del 200% le Risorse per la Guarnigione recuperate in una missione.,7,1,1005027,0,1
257,Prova - Abilità Temporanea del Seguace,Descrizione dell'abilità temporanea. Dura per una missione.,0,1,463852,0,65
260,Squadra d'Assalto,Permette alle Caravelle di svolgere missioni a terra.,0,2,1141393,0,51
261,Sottomarino,"Rende il Sottomarino invisibile ai radar, permettendogli di cogliere di sorpresa le navi nemiche.",0,2,1141396,0,51
262,Galeone,Consente di sparare colpi perforanti che trapassano facilmente gli scafi corazzati.,0,2,1141390,0,51
263,Fregata,Consente di lanciare delle cariche esplosive in grado di distruggere i mezzi sottomarini.,0,2,1141395,0,51
264,Portaerei,Uno stormo di bombardieri che può attaccare dall'aria.,0,2,1141394,0,51
265,Rompighiaccio,Consente di aprire un passaggio attraverso le Acque Ghiacciate.,0,2,892834,0,0
266,Pompa di Sentina,"Aspira l'eccesso d'acqua dalla nave, permettendole di navigare anche se c'è Tempo Burrascoso.",0,2,986488,0,0
267,Antinebbia Abbaglianti,Questi fari sfondano i muri di nebbia (e probabilmente anche qualche retina).,0,2,460953,0,0
268,Stabilizzatore Giroscopico,"Mantiene la nave stabile, permettendole di muoversi più agilmente attraverso i Gorghi Caotici.",0,2,657937,0,0
269,Caldaia Potenziata,Un'enorme caldaia in grado di fornire 11 unità di forza motrice invece di 10.,0,2,900306,0,0
270,Timone in Puroferro,"Rinforza il timone, consentendo di effettuare virate strette in caso di velocità elevata.",0,2,986491,0,0
271,Squali Addestrati,Le mine non possono nulla contro un branco di Squali Addestrati.,0,2,294472,0,0
272,Spargifumo Vile,"Crea una barriera di fumo attorno alla nave, consentendole di evitare il Primo Assalto.",0,2,627487,0,0
273,Serbatoi di Nitrocarburante,Consente alla nave di consumare il nitrocarburante per ridurre i tempi di navigazione. Riduce i tempi della missione del 50%.,0,2,237030,0,18
274,Lupi di Mare,Questo equipaggio ne ha viste di cotte e di crude ed è perfettamente in grado di dimostrarlo. Fornisce un bonus alla probabilità di successo di una missione.,0,2,669453,0,18
275,Scudo Antiaffondamento,"Se la nave subisce un colpo devastante, viene salvata da uno scudo impenetrabile. Questo potenziamento viene distrutto in caso di attivazione.",0,2,1030102,0,2
276,Cambusa Aggiuntiva,"Aggiunge una cambusa alla nave, aumentando la probabilità di successo delle missioni più lunghe.",0,2,651578,0,18
277,Radar Aereo Automatico,Aumenta la probabilità di successo se va in missione con una Portaerei.,0,2,133873,0,0
278,Munizioni di Riserva,Aumenta la probabilità di successo se va in missione con un Galeone.,0,2,249177,0,0
279,Amplificatore Sonico,Aumenta la probabilità di successo se va in missione con una Fregata.,0,2,252188,0,0
280,Cabine Aggiuntive,Aumenta la probabilità di successo se va in missione con una Caravella.,0,2,133004,0,0
281,Mine Soniche Q-43,Aumenta la probabilità di successo se va in missione con un Sottomarino.,0,2,948864,0,0
282,Equipaggio: Orchi,Le acque gelide che circondano la Landa di Fuocogelo sono un ottimo campo d'addestramento per imparare a navigare attraverso le Acque Ghiacciate.,0,2,236452,284,5
283,Equipaggio: Nani,"Se le missioni hanno successo, forniscono degli equipaggiamenti navali.",0,2,236443,286,9
284,Equipaggio: Draenei,I Draenei sono esperti nel navigare tra la Nebbia Fitta che avvolge la Valle di Torvaluna.,0,2,236442,282,9
285,Equipaggio: Tauren,Aumenta del 50% l'esperienza guadagnata da tutte le navi in una missione.,0,2,236453,291,5
286,Equipaggio: Goblin,"Se le missioni hanno successo, forniscono degli equipaggiamenti navali.",0,2,632354,283,5
287,Equipaggio: Gnomi,Permette di recuperare degli equipaggiamenti navali se le missioni hanno successo.,0,2,236446,290,9
288,Equipaggio: Elfi della Notte,Riduce del 50% i tempi della missione.,0,2,236450,289,9
289,Equipaggio: Elfi del Sangue,Riduce del 50% i tempi della missione.,0,2,236439,288,5
290,Equipaggio: Troll,Permette di recuperare degli equipaggiamenti navali se le missioni hanno successo.,0,2,236456,287,5
291,Equipaggio: Worgen,Aumenta del 50% l'esperienza guadagnata da tutte le navi in una missione.,0,2,463876,285,9
292,Equipaggio: Umani,Aumenta la probabilità di successo delle missioni.,0,2,236447,293,9
293,Equipaggio: Non Morti,Aumenta la probabilità di successo delle missioni navali.,0,2,236457,292,5
294,Equipaggio: Pandaren,"Gli equipaggi dei Pandaren trasportano provviste aggiuntive, aumentando la probabilità di successo delle missioni più lunghe.",0,2,626190,0,1
299,Alloggio Equipaggiamento Aggiuntivo,Aggiungi equipaggiamento navale alla tua imbarcazione grazie a questo alloggio aggiuntivo.,0,2,0,0,2
300,Alloggio Equipaggiamento Aggiuntivo,Aggiungi equipaggiamento navale alla tua imbarcazione grazie a questo alloggio aggiuntivo.,0,2,0,0,2
303,Conoscenza Demoniaca,Fornisce un grosso bonus alla probabilità di successo di una missione.,11,1,1020342,0,51
304,Modulo di Recupero Relitti,"Se utilizzato in una missione di successo, filtra le acque circostanti alla nave e restituisce una scatola piena di scarti utili.",0,2,236815,0,18
305,Rete da Pesca dei Tuskarr,"Una rete da pesca che si aggancia al retro della nave, offerta gentilmente dai Tuskarr. Aggiunge del pesce al bottino dopo aver completato una missione con successo.",0,2,134325,0,2
306,Cannocchiale Spettrale,Un lungo cannocchiale con il quale sembra non vedersi nulla. Forse tornerà utile.,0,2,134441,0,2
307,Vilscatto,"Balza verso un nemico. Lanciato su un animale, riduce i tempi di percorrenza.",0,4,135788,0,0
308,Nova del Caos,Usata dai Cacciatori di Demoni per controllare più nemici pericolosi alla volta.,0,4,135795,0,0
309,Pelle di Pietra,I Cacciatori di Demoni possono trasformare la pelle in pietra vile per assorbire danni ingenti. Piuttosto scomoda.,0,4,538745,0,0
310,Rogo,"Alcuni Cacciatori di Demoni prendono il mantra ""sconfiggi il fuoco col fuoco"" troppo sul serio.",0,4,135817,0,0
311,Divora Magie,La magia è una delizia per il palato degli Illidari. Sa di pollo.,0,4,236298,0,0
312,Ritiro Vendicativo,Utilizzato dai Cacciatori di Demoni contro coloro che... non sono pronti.,0,4,236171,0,0
313,Metamorfosi Demoniaca,I Cacciatori di Demoni possono scatenare il loro demone interiore per sconfiggere i nemici più potenti.,0,4,237558,0,0
314,Macchinista,Aumenta del 100% il Petrolio recuperato in una missione.,7,1,252178,0,1
315,Equipaggio: Murloc,"I Murloc possono lasciare la nave e nuotare fino a riva, anche se la nave è sott'acqua, come se fossero su una Caravella. Essere degli anfibi ha i suoi vantaggi.",0,2,134169,0,3
317,Tempesta Apexis,I kraken presenti in questa zona forniscono Cristalli Apexis dopo aver completato una missione con successo.,0,2,1061300,0,2
318,Superiorità Aerea,"Un dirigibile individua e abbatte le navi nemiche nell'area, aumentando le probabilità di successo delle missioni.",0,2,342918,0,2
319,Comando del Capitano Reania,Aumenta del 50% l'esperienza guadagnata da tutte le navi in una missione.,0,2,1139028,0,2
320,Mappa del Tesoro,"Se le missioni hanno successo, forniscono Cristalli Apexis aggiuntivi.",0,2,237386,0,2
321,Comando del Capitano Thokash,Aumenta del 50% l'esperienza guadagnata da tutte le navi in una missione.,0,2,1126434,0,2
322,Corsaro Impavido,Aumenta la probabilità di successo delle missioni.,0,2,1126433,0,2
323,Squadra d'Assalto,Permette alle Caravelle di svolgere missioni a terra.,0,2,1141392,0,51
324,Grande Predatore,Aumenta la probabilità di successo quando combatte contro tanti tipi diversi di creature.,1,1,236186,0,19
325,Esorcista,Fornisce un bonus alla probabilità di successo di una missione e aumenta ulteriormente la probabilità di successo quando combatte contro i demoni.,1,1,236262,0,19
326,Sintonia Apexis,Aumenta del 100% i Cristalli Apexis recuperati in una missione.,7,1,1061300,0,19
327,Equipaggio: Arakkoa,Permette di lanciare attacchi dall'alto.,0,2,1042646,0,3
331,Elementale,Un esperto di magia capace di sfruttare le forze distruttive della natura e degli elementi per contrastare i |C00b3ffffboss|R.,0,4,136048,0,560
332,Potenziamento,Un guerriero totemico che colpisce i nemici con armi cariche di energia elementale per contrastare i |C00b3ffffboss|R.,0,4,132314,0,560
333,Rigenerazione,Un guaritore che invoca gli spiriti ancestrali e il potere dell'acqua per contrastare i |C00b3ffffboss|R.,0,4,136052,0,560
334,Impeto,"Un maestro delle arti marziali, specializzato nel combattimento a mani nude per contrastare i |C00b3ffffboss|R.",0,4,608953,0,560
335,Mastro Birraio,Un massiccio combattente che sfrutta la fortificazione alcolica e dei movimenti imprevedibili per contrastare i |C00b3ffffboss|R.,0,4,608951,0,560
336,Misticismo,Un guaritore esperto nel manipolare le energie vitali per contrastare i |C00b3ffffboss|R.,0,4,608952,0,560
337,Afflizione,"Un maestro della magia dell'ombra specializzato nel risucchiare energia e infliggere danni periodici, per contrastare i |C00b3ffffboss|R.",0,4,136145,0,560
338,Demonologia,"Un maestro nelle arti demoniache, capace di evocare demoni che lo aiutano in combattimento contro i |C00b3ffffboss|R.",0,4,136172,0,560
339,Distruzione,"Un emissario del caos, specializzato in attacchi concentrati atti a bruciare e contrastare i |C00b3ffffboss|R.",0,4,136186,0,560
340,Sacro,"Un campione della luce, capace di convogliare le forze divine per proteggere e curare i propri compagni nel contrastare i |C00b3ffffboss|R.",0,4,135920,0,560
341,Castigo,Un virtuoso crociato che giudica e contrasta i |C00b3ffffboss|R con le armi e il potere della magia sacra.,0,4,135873,0,560
342,Protezione,"Un condottiero benedetto, abile nell'utilizzo della magia sacra per proteggere se stesso e i suoi alleati dagli attacchi mentre contrasta i |C00b3ffffboss|R.",0,4,236264,0,560
343,Furia,"Un furioso berserker che combatte ferocemente, capace di scatenare sequenze di attacchi per contrastare i |C00b3ffffboss|R.",0,4,132347,0,560
344,Armi,"Un esperto nel combattimento con armi a due mani, specializzato in movimenti rapidi e potenti attacchi per contrastare i |C00b3ffffboss|R.",0,4,132355,0,560
345,Protezione,"Un maestro della difesa, che utilizza lo scudo per contrastare i |C00b3ffffboss|R.",0,4,132341,0,560
346,Arcano,"Uno studioso delle arti magiche, in grado di contrastare i |C00b3ffffboss|R controllando l'energia arcana.",0,4,135932,0,560
347,Fuoco,Incendia l'aria circostante con palle di fuoco e fiammate incendiarie per contrastare i |C00b3ffffboss|R.,0,4,135812,0,560
348,Gelo,"Un maestro del freddo, capace di contrastare i |C00b3ffffboss|R e annientarli con il potere del gelo.",0,4,135846,0,560
349,Fuorilegge,Uno spietato fuggitivo che sfrutta il suo talento e l'ingegno per contrastare faccia a faccia i |C00b3ffffboss|R.,0,4,135340,0,560
350,Scaltrezza,Un oscuro predatore che esce dall'ombra per assalire e contrastare i |C00b3ffffboss|R.,0,4,132320,0,560
351,Assassinio,"Un maestro nell'uso di veleni, capace di contrastare i |C00b3ffffboss|R con rapidi colpi di pugnale.",0,4,236270,0,560
352,Sacro,Un guaritore versatile che sa invertire i danni subiti e contrastare i |C00b3ffffboss|R.,0,4,237542,0,560
353,Ombra,"Un maestro dell'ombra, in grado di contrastare i |C00b3ffffboss|R.",0,4,136207,0,560
354,Disciplina,"Un portatore di fede, esperto nel plasmare scudi protettivi che assorbono i danni per contrastare i |C00b3ffffboss|R.",0,4,135940,0,560
355,Equilibrio,"Un emissario della natura, capace di trasformarsi in Lunagufo e bilanciare i poteri arcani e naturali per contrastare i |C00b3ffffboss|R.",0,4,136096,0,560
356,Aggressore Ferino,Un possente mutaforma capace di trasformarsi in un grosso felino per mordere e contrastare i |C00b3ffffboss|R.,0,4,132115,0,560
357,Rigenerazione,Un esperto naturalista capace di tener vive la truppe per contrastare i |C00b3ffffboss|R.,0,4,136041,0,560
