Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Montone Bruno,|cFFFFD200Mercante: |rVeron Ambraquieta|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I montoni spesso si prendono a testate per ore nel tentativo di impressionare una femmina. Sotto questo aspetto, assomigliano molto ai Nani.",25,230,0,2,6899,0,0,4,0,0
Fiera Glaciale Striata,|cFFFFD200Mercante: |rLelanai|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Il feroce appetito di questa fedele cavalcatura le ha fatto guadagnare il soprannome ""Pancia di drago"" nella lingua degli Elfi della Notte.",26,230,0,2,8394,0,0,4,0,0
Raptor di Smeraldo,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",27,230,0,2,8395,0,0,4,0,0
Cavallo Scheletrico,|cFFFFD200Oggetto del passato|r,"Come molte creature non morte, anche lui non ha scelto il suo destino.",28,230,64,2,8980,0,0,4,0,0
Fiera Glaciale Maculata,|cFFFFD200Mercante: |rLelanai|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Il feroce appetito di questa fedele cavalcatura le ha fatto guadagnare il soprannome ""Pancia di drago"" nella lingua degli Elfi della Notte.",31,230,0,2,10789,0,0,4,0,0
Tigre,|cFFFFD200Oggetto del passato|r,,32,230,64,5,10790,0,0,4,0,0
Fiera della Notte Striata,|cFFFFD200Mercante: |rLelanai|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Considerate tra i migliori predatori di Azeroth, queste agili bestie possono correre nelle foreste più fitte senza fare neanche un rumore.",34,230,0,2,10793,0,0,4,0,0
Raptor d'Avorio,|cFFFFD200Oggetto del passato|r,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",35,230,64,2,10795,0,0,4,0,0
Raptor Turchese,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",36,230,0,2,10796,0,0,4,0,0
Raptor Violaceo,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",38,230,0,2,10799,0,0,4,0,0
Tecnostruzzo Rosso,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Gli esotiranti terradinamici sono accoppiati a sistemi idraulici per ottimizzare il sistema di bilanciamento..."" - Binjy Fischiapiuma",39,230,0,2,10873,0,0,4,0,0
Tecnostruzzo Blu,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Gli esotiranti terradinamici sono accoppiati a sistemi idraulici per ottimizzare il sistema di bilanciamento..."" - Binjy Fischiapiuma",40,230,0,2,10969,0,0,4,0,0
Cavallo da Guerra,|cFFFFD200Paladino|r|n,Addestrato a restare saldo anche nel mezzo dei combattimenti più cruenti.,41,230,4,1,13819,27943,0,4,0,0
Tecnostruzzo Bianco Mod B,|cFFFFD200Oggetto del passato|r,"Costretti a ritirarlo dal mercato in seguito a numerose lamentele relative al controllo della velocità, gli Ingegneri Goblin ora chiamano questo prototipo il ""Modello B"".",42,230,64,2,15779,0,0,4,0,0
Tecnostruzzo Verde,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Gli esotiranti terradinamici sono accoppiati a sistemi idraulici per ottimizzare il sistema di bilanciamento..."" - Binjy Fischiapiuma",43,230,64,2,15780,0,0,4,0,0
Fiera della Notte Nera,|cFFFFD200Oggetto del passato|r,"Considerate tra i migliori predatori di Azeroth, queste agili bestie possono correre nelle foreste più fitte senza fare neanche un rumore.",45,230,64,2,16055,0,0,4,0,0
Fiera Glaciale Antica,|cFFFFD200Oggetto del passato|r,L'assenza di macchie o strisce fa supporre che queste bestie siano le discendenti delle prime Fiere Glaciali.,46,230,64,2,16056,0,0,4,0,0
Lupo Rosso,|cFFFFD200Oggetto del passato|r,Questi lupi sono quasi scomparsi su Azeroth: solo i veterani ne hanno visto uno.,50,230,64,2,16080,0,0,4,0,0
Lupo Artico,|cFFFFD200Oggetto del passato|r,"Considerato praticamente estinto, questo lupo può ancora essere incontrato al fianco di alcuni veterani dell'Orda.",51,230,64,0,16081,0,0,4,0,0
Palomino,|cFFFFD200Oggetto del passato|r,I nobili Umani hanno sempre apprezzato questa maestosa razza per il suo superbo manto dorato e la sua folta criniera bianca.,52,230,64,2,16082,0,0,4,0,0
Stallone Bianco,|cFFFFD200Oggetto del passato|r,Questo bianco stallone possente e caparbio è citato in molti miti delle più antiche tribù degli Umani.,53,230,64,2,16083,0,0,4,0,0
Raptor Rosso Chiazzato,|cFFFFD200Oggetto del passato|r,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",54,230,64,2,16084,0,0,4,0,0
Fiera Glaciale di Fontefredda,|cFFFFD200Missione: |rCrescono così in fretta|n|cFFFFD200Zona: |rFontefredda,"Addomesticare questa selvaggia razza richiede pazienza, forza e abbondanza di topolini finti e gomitoli di lana.",55,230,4,1,17229,0,0,4,0,0
Raptor d'Avorio,|cFFFFD200Oggetto del passato|r,"Allevato selezionando gli elementi più aggressivi disponibili, generalmente non morde (troppo) il suo padrone.",56,230,64,2,17450,0,0,4,0,0
Tecnostruzzo Verde,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Gli esotiranti terradinamici sono accoppiati a sistemi idraulici per ottimizzare il sistema di bilanciamento..."" - Binjy Fischiapiuma",57,230,0,2,17453,0,0,4,0,0
Tecnostruzzo Sverniciato,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Gli esotiranti terradinamici sono accoppiati a sistemi idraulici per ottimizzare il sistema di bilanciamento..."" - Binjy Fischiapiuma",58,230,0,2,17454,0,0,4,0,0
Tecnostruzzo Blu Ghiaccio Mod A,|cFFFFD200Oggetto del passato|r,"Questo storico pezzo di ingegneria degli Gnomi è stato dismesso per i ""problemucci"" di stabilità del suo giroscometro.",62,230,64,2,17459,0,0,4,0,0
Montone del Gelo,|cFFFFD200Oggetto del passato|r,"""Non vedo esemplari di questa razza da molto tempo, ma quando le cose si fanno dure, questi montoni non si tirano indietro."" - Veron Ambraquieta",63,230,64,2,17460,0,0,4,0,0
Montone Nero,|cFFFFD200Oggetto del passato|r,"""Non vedo esemplari di questa razza da molto tempo, ma quando le cose si fanno dure, questi montoni non si tirano indietro."" - Veron Ambraquieta",64,230,64,2,17461,0,0,4,0,0
Cavallo Scheletrico Rosso,|cFFFFD200Mercante: |rZachariah Post|n|cFFFFD200Zona: |rRadure di Tirisfal|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I Reietti credono che, senza uno scopo, anche le bestie da soma soffrano nella non morte.",65,230,0,2,17462,0,0,4,0,0
Cavallo Scheletrico Blu,|cFFFFD200Mercante: |rZachariah Post|n|cFFFFD200Zona: |rRadure di Tirisfal|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I Reietti credono che, senza uno scopo, anche le bestie da soma soffrano nella non morte.",66,230,0,2,17463,0,0,4,0,0
Cavallo Scheletrico Bruno,|cFFFFD200Mercante: |rZachariah Post|n|cFFFFD200Zona: |rRadure di Tirisfal|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I Reietti credono che, senza uno scopo, anche le bestie da soma soffrano nella non morte.",67,230,0,2,17464,0,0,4,0,0
Cavallo da Guerra Scheletrico Verde,|cFFFFD200Mercante: |rZachariah Post|n|cFFFFD200Zona: |rRadure di Tirisfal|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Quando gli eroi caduti vengono fatti risorgere nella non morte, anche i loro destrieri subiscono lo stesso destino.",68,230,0,2,17465,0,0,4,0,0
Nerodestriero di Fieramorte,|cFFFFD200Bottino:|r Ser Aurius Fieramorte|n|cFFFFD200Zona:|r Stratholme,"Quando il Barone Fieramorte divenne un campione del Flagello, costrinse il suo destriero preferito a seguirlo nella non morte.",69,230,0,0,17481,0,0,4,0,0
Kodo Cavalcabile,|cFFFFD200Oggetto del passato|r,"""Il kodo è la spina dorsale della nostra gente. Dovunque vada l'Orda, che sia per commerciare, colonizzare o combattere, il possente kodo non manca mai."" - Harb Zoccolo Nudo",70,230,64,2,18363,0,0,4,0,0
Kodo Grigio,|cFFFFD200Mercante: |rHarb Zoccolo Nudo|n|cFFFFD200Zona: |rMulgore|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Il kodo è la spina dorsale della nostra gente. Dovunque vada l'Orda, che sia per commerciare, colonizzare o combattere, il possente kodo non manca mai."" - Harb Zoccolo Nudo",71,230,0,2,18989,0,0,4,0,0
Kodo Bruno,|cFFFFD200Mercante: |rHarb Zoccolo Nudo|n|cFFFFD200Zona: |rMulgore|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Il kodo è la spina dorsale della nostra gente. Dovunque vada l'Orda, che sia per commerciare, colonizzare o combattere, il possente kodo non manca mai."" - Harb Zoccolo Nudo",72,230,0,2,18990,0,0,4,0,0
Kodo Verde,|cFFFFD200Oggetto del passato|r,"Membro alfa del branco, questo kodo è un perfetto esemplare delle possenti creature che vivono a Desolanda.",73,230,64,2,18991,0,0,4,0,0
Kodo Verde Acqua,|cFFFFD200Oggetto del passato|r,"""Il kodo è la spina dorsale della nostra gente. Dovunque vada l'Orda, che sia per commerciare, colonizzare o combattere, il possente kodo non manca mai."" - Harb Zoccolo Nudo",74,230,64,2,18992,0,0,4,0,0
Destriero da Guerra Nero,|cFFFFD200Mercante: |rTenente Karter|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Questo destriero è stato addestrato a sopportare combattimenti brutali nel cuore dei più selvaggi campi di battaglia.,75,230,0,2,22717,0,0,4,0,0
Kodo da Guerra Nero,|cFFFFD200Mercante: |rIncursore Bork|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Il Kodo da Guerra Nero viene allevato dagli Stallieri Kor'kron per il suo carattere aggressivo e imprevedibile. Il suo barrito di battaglia annuncia sempre uno spargimento di sangue.,76,230,0,2,22718,0,0,4,0,0
Calcaguerra Nero,|cFFFFD200Mercante: |rTenente Karter|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"""Uno Gnomo in battaglia su una cavalcatura sufficientemente veloce è una vista terribile e spettacolare al tempo stesso."" - Gran Meccanista Meccatork",77,230,0,2,22719,0,0,4,0,0
Montone da Guerra Nero,|cFFFFD200Mercante: |rTenente Karter|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,I Nani apprezzano i montoni per il coraggio con cui caricano in battaglia.,78,230,0,2,22720,0,0,4,0,0
Raptor da Guerra Nero,|cFFFFD200Mercante: |rIncursore Bork|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Proviene dalla stessa stirpe di raptor a cui appartiene Ohgan, razza che ha portato spesso alla vittoria l'Impero dei Gurubashi.",79,230,0,2,22721,0,0,4,0,0
Cavallo da Guerra Scheletrico Rosso,|cFFFFD200Mercante: |rIncursore Bork|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Quando gli eroi caduti vengono fatti risorgere nella non morte, anche i loro destrieri subiscono lo stesso destino.",80,230,0,2,22722,0,0,4,0,0
Tigre da Guerra Nera,|cFFFFD200Mercante: |rTenente Karter|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"Così come le fiere della notte, le tigri sono rinomate per i loro taglienti artigli, la loro incredibile agilità e la passione per i grattini dietro alle orecchie.",81,230,0,2,22723,0,0,4,0,0
Lupo da Guerra Nero,|cFFFFD200Mercante: |rIncursore Bork|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,Animali particolarmente apprezzati dalle guardie di Orgrimmar per il loro ottimo senso dell'olfatto.,82,230,0,2,22724,0,0,4,0,0
Maldestriero,|cFFFFD200Classe: |rStregone,ATTENZIONE: da alimentare solo con energia vile. Niente mele... odia i semi.,83,230,0,1,23161,31504,0,4,0,0
Gran Destriero,|cFFFFD200Paladino|r,"Redento dalla Luce, devoto alla tua causa.",84,230,4,1,23214,27943,0,4,0,0
Fiera della Nebbia Rapida,|cFFFFD200Mercante: |rLelanai|n|cFFFFD200Zona: |rDarnassus|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Alcuni storici affermano che il manto grigio di questa razza sia il risultato di antichi esperimenti che gli Alti Nobili eseguirono sulle fiere della notte.,85,230,0,2,23219,0,0,4,0,0
Fiera Glaciale Rapida,|cFFFFD200Mercante:|r Lelanai|n|cFFFFD200Zona:|r Darnassus|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Gli Elfi della Notte allevano le fiere glaciali sin da quando sono cucciole, stringendo con loro legami indissolubili di fiducia.",87,230,0,2,23221,0,0,4,0,0
Tecnostruzzo Giallo Rapido,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Negli anni abbiamo apportato numerosi miglioramenti, ma il progetto di base è ancora quello sviluppato da Meccatork."" - Milli Fischiapiuma",88,230,0,2,23222,0,0,4,0,0
Tecnostruzzo Bianco Rapido,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Negli anni abbiamo apportato numerosi miglioramenti, ma il progetto di base è ancora quello sviluppato da Meccatork."" - Milli Fischiapiuma",89,230,0,2,23223,0,0,4,0,0
Tecnostruzzo Verde Rapido,|cFFFFD200Mercante: |rMilli Fischiapiuma|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Negli anni abbiamo apportato numerosi miglioramenti, ma il progetto di base è ancora quello sviluppato da Meccatork."" - Milli Fischiapiuma",90,230,0,2,23225,0,0,4,0,0
Palomino Rapido,|cFFFFD200Mercante: |rKatie Stokx|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Apprezzato dagli allevatori di cavalli per la sua disciplina e costanza.,91,230,0,2,23227,0,0,4,0,0
Destriero Bianco Rapido,|cFFFFD200Mercante: |rKatie Stokx|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Veterano di alcune delle più violente battaglie combattute dalla Crociata d'Argento.,92,230,0,2,23228,0,0,4,0,0
Destriero Bruno Rapido,|cFFFFD200Mercante: |rKatie Stokx|n|cFFFFD200Zona: |rRoccavento|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Veterano di alcune delle più violente battaglie combattute dalla Crociata d'Argento.,93,230,0,2,23229,0,0,4,0,0
Montone Bruno Rapido,|cFFFFD200Mercante: |rVeron Ambraquieta|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Le spesse ossa del cranio e le dure corna dei montoni di Barak Tor'ol rendono questa cavalcatura ideale per affrontare gruppi di nemici armati.,94,230,0,2,23238,0,0,4,0,0
Montone Grigio Rapido,|cFFFFD200Mercante: |rVeron Ambraquieta|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Le spesse ossa del cranio e le dure corna dei montoni di Barak Tor'ol rendono questa cavalcatura ideale per affrontare gruppi di nemici armati.,95,230,0,2,23239,0,0,4,0,0
Montone Bianco Rapido,|cFFFFD200Mercante: |rVeron Ambraquieta|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n,Le spesse ossa del cranio e le dure corna dei montoni di Barak Tor'ol rendono questa cavalcatura ideale per affrontare gruppi di nemici armati.,96,230,0,2,23240,0,0,4,0,0
Raptor Blu Rapido,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Storici alleati dei Troll, questi cacciatori delle giungle instaurano un profondo legame con i loro padroni. Diventano cavalcature, guardiani e compagni.",97,230,0,2,23241,0,0,4,0,0
Raptor Oliva Rapido,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Storici alleati dei Troll, questi cacciatori delle giungle instaurano un profondo legame con i loro padroni. Diventano cavalcature, guardiani e compagni.",98,230,0,2,23242,0,0,4,0,0
Raptor Arancio Rapido,|cFFFFD200Mercante: |rZjolnir|n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Storici alleati dei Troll, questi cacciatori delle giungle instaurano un profondo legame con i loro padroni. Diventano cavalcature, guardiani e compagni.",99,230,0,2,23243,0,0,4,0,0
Cavallo da Guerra Scheletrico Viola,|cFFFFD200Mercante: |rZachariah Post|n|cFFFFD200Zona: |rRadure di Tirisfal|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Quando gli eroi caduti vengono fatti risorgere nella non morte, anche i loro destrieri subiscono lo stesso destino.",100,230,0,2,23246,0,0,4,0,0
Kodo Bianco Grande,|cFFFFD200Mercante: |rHarb Zoccolo Nudo|n|cFFFFD200Zona: |rMulgore|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Il primo kodo albino venne avvistato a Desolanda. I Centauri affermano che un kodo bianco sia un araldo di sventura.,101,230,0,2,23247,0,0,4,0,0
Kodo Grigio Grande,|cFFFFD200Mercante: |rHarb Zoccolo Nudo|n|cFFFFD200Zona: |rMulgore|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Membro alfa del branco, questo kodo è un perfetto esemplare delle possenti creature che vivono a Desolanda.",102,230,0,2,23248,0,0,4,0,0
Kodo Bruno Grande,|cFFFFD200Mercante:|r Harb Zoccolo Nudo|n|cFFFFD200Zona:|r Mulgore|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Membro alfa del branco, questo kodo è un perfetto esemplare delle possenti creature che vivono nelle Savane Settentrionali.",103,230,0,2,23249,0,0,4,0,0
Lupo Bruno Rapido,|cFFFFD200Mercante: |rOgunaro Lupoagile|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I lupi dell'Orda non sono addomesticati, sono loro che scelgono di diventare dei compagni di vita.",104,230,0,2,23250,0,0,4,0,0
Lupo della Foresta Rapido,|cFFFFD200Mercante: |rOgunaro Lupoagile|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I lupi dell'Orda non sono addomesticati, sono loro che scelgono di diventare dei compagni di vita.",105,230,0,2,23251,0,0,4,0,0
Lupo Grigio Rapido,|cFFFFD200Mercante: |rOgunaro Lupoagile|n|cFFFFD200Zona: |rOrgrimmar|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"I lupi dell'Orda non sono addomesticati, sono loro che scelgono di diventare dei compagni di vita.",106,230,0,2,23252,0,0,4,0,0
