ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"Produce cristalli incantati.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Cristallo Temporale,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"Produce Parti di Ingranaggio a Molla.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Ingranaggi a Molla,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"Produce Colori di Guerra.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Colori di Guerra,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"Produce erbe dai Semi Draenoriani che hai raccolto.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Produzione del Giardino,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"Produce minerale dalle Pietre Draenoriane che hai raccolto.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Produzione della Miniera,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"Produce Catalizzatori Alchemici.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Catalizzatore Alchemico,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"Produce Lingotti di Veracciaio.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Lingotto di Veracciaio,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"Produce cristalli incantati.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Cristallo Temporale,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"Produce Parti di Ingranaggio a Molla.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Parti di Ingranaggio a Molla,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"Produce Colori di Guerra.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Colori di Guerra,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"Produce Cristalli di Taladite.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Cristallo di Taladite,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"Produce Cuoio Brunito.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Cuoio Brunito,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"Produce Tessuti di Malastoffa.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Quando raggiunge il livello 2, puoi assegnare un seguace all'edificio dal Tavolo dell'Architetto per aumentarne la produzione.",Tessuto di Malastoffa,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"Consegna i resti dei tuoi avversari all'Altare delle Ossa per ottenere un tributo in ricchezze e potenti oggetti.

Puoi vedere i progressi delle offerte nel Rapporto della Guarnigione.",Tributo del Conquistatore,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"Scambia materiali grezzi con Risorse per la Guarnigione.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Risorse per la Guarnigione,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"Scambia materiali grezzi con Risorse per la Guarnigione.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Risorse per la Guarnigione,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"Produce un Demolitore Sovraccarico.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Demolitore Sovraccarico,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"Produce una Macchina d'Assedio Sovraccarica.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Macchina d'Assedio Sovraccarica,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"Scambia le Risorse per la Guarnigione con dei potenziamenti per i seguaci e pezzi d'armatura.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"Scambia le Risorse per la Guarnigione con dei potenziamenti per i seguaci e pezzi d'armatura.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"Produce minerale dalle Pietre Draenoriane che hai raccolto.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Produzione della Miniera,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"Produce erbe dai Semi Draenoriani che hai raccolto.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",Produzione del Giardino,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"Scambia le Pietre Energizzate degli Ogre con dei Cristalli Apexis e Ordini per il Completamento delle Missioni.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"Scambia le Pietre Energizzate degli Ogre con dei Cristalli Apexis e Ordini per il Completamento delle Missioni.

Puoi vedere i progressi nel Rapporto della Guarnigione.

Passa a raccogliere gli oggetti una volta che saranno pronti.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 30 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"Un distruttivo vascello a immersione, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 2 ore|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Portaerei|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"Una potente nave armata di cannoni di grosso calibro, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 1 ora|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Fregata|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"Una grossa nave adibita al trasporto di truppe e rifornimenti, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 30 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Obiettivo Terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"Una nave strategica da cui lanciare attacchi aerei, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 2 ore|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff Galeone|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"Una grossa nave adibita al trasporto di truppe e rifornimenti, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 1 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Obiettivo Terrestre|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"Un distruttivo vascello a immersione, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 2 ore|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Portaerei|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"Una potente nave armata di cannoni di grosso calibro, utilizzabile nelle missioni navali.

|cFFFFD200Tempo di costruzione: 1 ora|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Fregata|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 30 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 1 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 1 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 1 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"Getta bombe esplosive nell'acqua, distruggendo le imbarcazioni sommerse.

|cFFFFD200Tempo di costruzione: 1 min|r

|cffb2f0ffContrasta: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Sottomarino|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,Nomi ricercherà nuove ricette per te.,Risultati prova in cucina,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"Richiama una squadra di Iniziati della Gru che possono accompagnare i seguaci in missione per aumentare le probabilità di una ricompensa bonus.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,Evoca una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"Richiama una squadra di Vilguardie Demoniache per combattere in missione.

|cFFFFD200Tempo di produzione: 1 ora|r",Vilguardie Demoniache,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,Evoca una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Carico di truppe,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"Richiama una squadra di [unità] per combattere in missione.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,Rianima una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"Richiama una squadra di truppe che possono accompagnare i campioni in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"Richiama una squadra di truppe che possono accompagnare i campioni in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"Richiama una squadra di Custodi del Boschetto per combattere in missione.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"Richiama una squadra di [unità] per combattere in missione.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"Richiama una squadra di [unità] per combattere in missione.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"Richiama una squadra di truppe che possono accompagnare i campioni in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"Richiama una squadra di truppe che possono accompagnare i campioni in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,Evoca una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,Evoca una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,Recluta una squadra di truppe che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"Richiama una squadra di truppe che possono accompagnare i campioni in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"Richiama una squadra di Adepti della Gru che possono accompagnare i seguaci in missione per aumentare le probabilità di una ricompensa bonus.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"Richiama una squadra di Adepti della Tigre che possono accompagnare i seguaci in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,Evoca un potente alleato che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Reclutamento truppe,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"Richiama una squadra di Adepti dello Yak che possono accompagnare i seguaci in missione per aumentare le probabilità di successo.

|cFFFFD200Tempo di produzione: 30 min|r",Carico di truppe,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"Richiama un Branco di Imp Selvaggi per combattere in missione.

|cFFFFD200Tempo di produzione: 15 min|r",Branco di Imp Selvaggi,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"Richiama un plotone di Vilguardie dell'Ira Demoniache per combattere in missione.

|cFFFFD200Tempo di produzione: 1 ora|r",Vilguardie dell'Ira Demoniache,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"Richiama una banda di Invocatori della Mietitura Oscura per combattere in missione.

|cFFFFD200Tempo di produzione: 30 min|r",Invocatori della Mietitura Oscura,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,Richiedi un incarico di lavoro per gli Armamenti e l'Equipaggiamento da Campione.,Carico di truppe,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,Richiedi un Sigillo del Destino Spezzato.,Spedizione del Sigillo del Destino Spezzato,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,Richiama e scatena un Dragone del Gelo.,Evocazione Dragone del Gelo,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,Evoca un Infernale e contienilo con un Filatterio Demoniaco. Può essere utilizzato per completare una missione mondiale.,Schiavizzazione Infernale,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"Canalizza il potere dell'Ordine nel Cristallo Focalizzante, permettendoti di scatenare il Potere di Dalaran e completare una missione mondiale.",Canalizzazione del potere di Dalaran,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
186,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,Inizia una ricerca aggiuntiva sui tuoi Artefatti. Ciò che imparerai incrementerà la velocità di accumulo del Potere Artefatto.,Appunti sulla ricerca in sospeso,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,Avvia il reclutamento dell'Avanguardia della Mano d'Argento e scatenala in una missione mondiale.,Mobilitare l'Avanguardia,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,"Richiedi le preghiere dell'Ordine per benedire i tuoi campioni, aumentando le loro probabilità di successo in una missione.",Rituale di Benedizione,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,Avvia il richiamo delle Val'kyr e schierale per completare una missione mondiale.,Richiamo delle Val'kyr,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"Canalizza l'ira dell'Ordine nel Nucleo di Fenditura, permettendoti di utilizzare il Cannone di Fenditura e completare una missione mondiale.",Canalizzare l'ira dell'Ordine,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,Evoca un potente alleato che può accompagnare i campioni in missione per aumentare le probabilità di successo.,Carico di truppe,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,Richiedi un incarico di lavoro per gli armamenti e l'equipaggiamento da campione.,Carico di truppe,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
