ID,Body_lang
98,"Mi ci è voluto parecchio tempo per tradurre il testo del Gran Capo. Sono rimasto sgomento da ciò che ho scoperto. Il Gran Capo Freddinverno era in uno stato di estrema paranoia nei suoi ultimi giorni di vita, ed era diventato dipendente da una sostanza che chiamava ""Acquavite"". Credeva che tutte le creature fossero suoi nemici. Ho allegato una traduzione delle sue parole a questa lettera, in modo che tu possa leggerla di persona. Torna a farmi visita per qualunque cosa tu abbia bisogno."
99,"Grazie per aver rinnovato la tua sottoscrizione alla Gilda d'Ingegneria Meccanica, $gsocio:socia;! Siamo onorati di poter annoverare tra le nostre file un membro come te. Accetta questo dono per l'eccellente contributo che continui a offrire al mondo dell'Ingegneria degli Gnomi."
100,"Grazie per aver rinnovato la tua sottoscrizione alla Gilda d'Ingegneria Meccanica, $gsocio:socia;! Siamo onorati di poter annoverare tra le nostre file un membro come te. Accetta questo dono per l'eccellente contributo che continui a offrire al mondo dell'Ingegneria degli Gnomi."
101,"$GAmico mio:Amica mia;, anche se il mio braccio è fiaccato dalla battaglia in corso nelle Terre Infette, ha ancora abbastanza forza per scrivere a $gun eroe:un'eroina; come te. Sono lieto di sapere che il tuo aiuto continua a dare i suoi frutti giorno dopo giorno.

Se dovessi passare a breve dalle Terre Infette Occidentali, fermati al Baluardo. La tua mano esperta ci tornerà utile in questo calderone!

Uniti nell'Oscurità!
Gran Esecutore Derrington"
102,"Oh oh oh, $n! Spero ti stia godendo la Vigilia di Grande Inverno!$B$BSei $gstato:stata; così gentile a soddisfare la mia golosità, che volevo mandarti un altro piccolo dono. Sono dei campioni dei deliziosi dolci della Masseria Buongusto. Se non li hai ancora comprati, affrettati prima che la stagione volga al termine!$B$BTanti auguri...$BBabbo Inverno"
103,Grazie per aver rinnovato la tua sottoscrizione alla Società di Ingegneria Sperimentale Goblin! Siamo onorati di poter annoverare tra le nostre file un membro come te. Accetta questo dono per l'eccellente contributo che continui a offrire al mondo dell'Ingegneria dei Goblin.
104,Grazie per aver rinnovato la tua sottoscrizione alla Società di Fanatici Ingegneri Goblin! Siamo onorati di poter annoverare tra le nostre file un membro come te. Accetta questo dono per l'eccellente contributo che continui a offrire al mondo dell'Ingegneria dei Goblin.
105,<NON USATO>
106,"Quei conigli sono tornati! NO! Oh, non preoccuparti di tornare indietro..."
107,"Salute, $gamico mio:amica mia;. Anche se il mio braccio è fiaccato dalla battaglia in corso nelle rovine di Lordaeron, ha ancora abbastanza forza per scrivere a $gun eroe:un'eroina; come te. Sono lieto di sapere che il tuo aiuto continua a dare i suoi frutti giorno dopo giorno.

Se dovessi passare a breve dalle Terre Infette Occidentali, fermati all'accampamento. La tua mano esperta ci tornerà utile in questo calderone!

Per Roccavento!
Comandante Ashlam Pugnoprode"
108,"Oh oh oh di nuovo, $n!$B$BSebbene io e quei simpaticoni della Masseria Buongusto quest'anno siamo stati molto impegnati, volevo mandarti qualcosa di speciale. Ti farà piacere sapere che abbiamo scongelato Sacks sulle Montagne d'Alterac e ti saluta.$B$BLiberandolo, siamo riusciti a inventare un nuovo dispositivo che penso potrebbe piacerti. Ti servirà una palla di neve per alimentarlo, ma ti divertirai!$B$BBabbo Inverno"
109,"Ué cumpà, spero che vada tutto quanto bene.$b$bSfrutto l'occasione per ringraziarti n'altra volta dell'aiuto che ci stai dando contro Hakkar. Spero di rincontrarti quando sfideremo il Dio del Sangue. Teniamo assai nostalgia di te!$b$bTengo da parte nu Emblema dell'Onore come segno della nuostr' riconoscenza per chello che hai fatto per noi. Insieme distruggeremo Hakkar na volta per tutte!$b$bChe Zanza ti benedica!$b$bVinchaxa, Servitore di Zanza"
110,"$gEgregio:Egregia; $n,$B$Ble informazioni che mi hai precedentemente fornito si sono rivelate di grande importanza. Sto già modificando i piani di battaglia vista l'importanza della presenza del Martello del Crepuscolo.$B$BTi prego di accettare quest'oggetto in segno di gratitudine. Spero che potremo continuare a contare su di te come $gvalido alleato:valida alleata; nella lotta contro Silitus.$B$BCon stima,$B$BComandante Mar'alith"
111,"Arrivederci, $gamico mio:amica mia;. Spero che la tua lotta a fianco dell'Orda ti porti gloria. Attendo il giorno in cui il tuo retaggio sarà ricco e ammirato come quello di Grommash Malogrido.$B$BNon ho dimenticato la tua gentilezza non solo nei miei confronti, ma anche verso la memoria di Grom durante la Sagra del Raccolto. Ti ho mandato qualcosa che dovrebbe essere di tuo gradimento. Usalo a dovere.$B$BPer l'Orda!$BJavnir"
112,"Salute, giovane $GDruido:Druida;!

Sono molto orgoglioso dell'impegno che hai mostrato nel tuo addestramento finora. Dovresti andare $gfiero:fiera; di essere un tutt'uno con l'Artiglio ora, anche se hai ancora molto da imparare. Le tue prossime lezioni saranno disponibili una volta che avrai raggiunto almeno il livello 14. Quando sei $gpronto:pronta;, vieni a cercarmi all'Enclave Cenariana di Darnassus.

Mathrengyl Domaorsi"
113,"Arrivederci, $gamico mio:amica mia;. Spero che la tua lotta a fianco dell'Alleanza sia stata soddisfacente. Attendo il giorno in cui il tuo retaggio sarà ricco e ammirato come quello di Uther l'Araldo della Luce.$B$BNon ho dimenticato la tua gentilezza non solo nei miei confronti, ma anche verso la memoria di Uther durante la Sagra del Raccolto. Ti ho mandato qualcosa che dovrebbe essere di tuo gradimento. Usalo a dovere.$B$BPer il Martello di Barbabronzea!$BWagner"
114,"Salute, giovane $GDruido:Druida;!

Ti ho inviato questo messaggio per ricordarti di farmi visita di tanto in tanto quando sali di grado. Ci sono molte cose da imparare come $GDruido:Druida; al servizio di Cenarius e sarei felice di poterti aiutare. Presto sarai $gpronto:pronta; per apprendere la tua Forma Acquatica. Vienimi a cercare quando raggiungi il livello 16 e ti avvierò sul sentiero della conoscenza.

Turak Totem Runico"
115,"Salute, giovane $GDruido:Druida;!

Ti ho inviato questo messaggio per ricordarti di farmi visita di tanto in tanto quando sali di grado. Ci sono molte cose da imparare come $GDruido:Druida; al servizio di Cenarius e sarei felice di poterti aiutare. Presto sarai $gpronto:pronta; per apprendere la tua Forma Acquatica. Vienimi a cercare quando raggiungi il livello 16 e ti avvierò sul sentiero della conoscenza.

Mathrengyl Domaorsi"
116,"Salute, giovane $GDruido:Druida;!

Sono molto orgoglioso dell'impegno che hai dimostrato nel tuo addestramento finora. Dovresti essere $gfiero:fiera; di essere un tutt'uno con l'Artiglio ora, anche se hai ancora molto da imparare. Le tue prossime lezioni saranno disponibili una volta che avrai raggiunto almeno il livello 14. Quando sei $gpronto:pronta;, vieni a cercarmi all'Altura degli Anziani di Picco del Tuono.

Turak Totem Runico"
117,"Oh oh oh di nuovo, $n!$B$BSebbene io e quei simpaticoni della Masseria Buongusto quest'anno siamo stati molto impegnati, volevo mandarti qualcosa di speciale. Ti farà piacere sapere che abbiamo scongelato Sacks nelle Montagne d'Alterac e ti saluta.$B$BLiberandolo, siamo riusciti a inventare un nuovo dispositivo che penso potrebbe piacerti. Ti servirà una palla di neve per alimentarlo, ma ti divertirai!$B$BBabbo Inverno"
118,"Oh oh oh, $n! Spero ti stia godendo la Vigilia di Grande Inverno!$B$BSei $gstato:stata; così gentile a soddisfare la mia golosità, che volevo mandarti un altro piccolo dono. Sono dei campioni dei deliziosi dolci della Masseria Buongusto. Se non li hai ancora comprati, affrettati prima che la stagione volga al termine!$B$BTanti auguri...$BBabbo Inverno"
119,"Salute di nuovo. Volevo solo dirti che le cose qui alla Roccaforte di Piumaluna procedono bene. Sono riuscito a preparare diversi nuovi oggetti di cuoio, grazie soprattutto al tuo aiuto!$B$BMi erano avanzati dei pezzi di pelle, così ho pensato di usarli per creare qualcosa da darti in segno di ringraziamento. Se dovessi passare di nuovo dalle parti della Roccaforte, vieni a trovarmi!$B$BIl tuo amico,$BPratt"
120,"Salute di nuovo. Ti scrivo solo per dirti che le cose qui all'Accampamento Mojache procedono bene. Sono riuscito a preparare diversi nuovi oggetti di cuoio, grazie soprattutto al tuo aiuto!$B$BMi erano avanzati dei pezzi di pelle, così ho pensato di usarli per creare qualcosa da darti in segno di ringraziamento. Se dovessi passare per l'Accampamento, vieni a trovarmi!$B$BPace a te e ai tuoi antenati,$BJangdor"
121,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
122,"$n...$B$BVolevo solo ringraziarti nuovamente per aver salvato Metzen dai rapitori. Credimi quando dico che avrai sempre un amico alla Masseria Buongusto.$B$BA proposito... Il Maestro Chef Graccu ha creato una nuova ricetta e pensavo che potesse farti piacere ricevere un piccolo assaggio della sua creazione! Una felicissima Vigilia di Grande Inverno!$B$BChe le monete possano sempre tintinnare nelle tue tasche,$BKaymard Pinzarame"
123,"$n,$B$Blo Stormo dei Draghi Blu è convinto che tu sia $gdestinato:destinata; a grandi imprese.$B$BNonostante quello che qualcuno vorrebbe farti credere, il nostro mondo ha bisogno di eroi. Nella tua ora più cupa, quando affronterai la piaga di Kalimdor, ripensa ai viaggi epici, alle prove e ai sacrifici che hai dovuto sostenere per un vecchio Gnomo e lascia che quei ricordi sollevino il tuo spirito.$B$BUmilmente,$B$BNarain Veravite$B$BP.S. Mi dispiace per i costi delle riparazioni."
124,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
125,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
126,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
127,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
128,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
129,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
130,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
131,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
132,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
133,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
134,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
135,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
136,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
137,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
138,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
139,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
140,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
141,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
142,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
143,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
144,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
145,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
146,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
147,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
148,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
149,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
150,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
151,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
152,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
153,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
154,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
155,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
156,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
157,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
158,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
159,"Ti sono riconoscente per la tua visita di oggi, accetta questo dono per la tua Celebrazione della Luna."
160,"Questo piccolo dono non ti darà risposte, ma forse ti potrà essere utile."
161,"$n...$B$BVolevo solo ringraziarti nuovamente per aver salvato Metzen dai rapitori. Credimi quando dico che avrai sempre un amico alla Masseria Buongusto.$B$BA proposito... Il Maestro Chef Graccu ha creato una nuova ricetta e pensavo che potesse farti piacere ricevere un piccolo assaggio della sua creazione! Una felicissima Vigilia di Grande Inverno!$B$BChe le monete possano sempre tintinnare nelle tue tasche,$BWulmort Taschepiene"
162,Need to fix tab ordergin
165,YOh!
166,ab
167,<NON USATO>
168,"Grazie per la tua visita, $n. Mi riempie di gioia sapere che non siamo stati dimenticati."
169,Questo è un test del sistema di avvisi d'emergenza.
170,Salve. Di che stai parlando? Non si tratta di un blocco?
171,$n$B$BApri e leggi subito la lettera qui allegata. L'Alba d'Argento ha bisogno di te!
172,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
173,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
174,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
175,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
176,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
177,"$n,$B$Bho ricevuto questo rapporto riguardante il documento che hai recuperato dal Flagello. Anche se non è urgente, potresti trovarlo interessante.$B$BGrazie ancora per il tuo aiuto.$BCustode degli Archivi$BAlba d'Argento"
178,Grazie per aver giocato a World of Warcraft!
179,Ecco il tuo premio. Non spenderlo tutto in una Casa d'Aste...
180,Leggere immediatamente.
181,Durante la nostra perlustrazione periodica del Fatuo abbiamo trovato questi reagenti. Ti auguriamo una buona giornata e... cerca di fare più attenzione in futuro con le arti arcane.
182,"Hai vinto un Draco Fatuo. Anzi, un Drago Fatuo Corazzato."
183,Hai ricevuto una lettera da Khadgar.
184,"$n,$B$Bgrazie per il tempo trascorso insieme durante la Settimana dei Bambini. Lo sapevi che il Chiaroveggente Nobundo ha chiesto alla Matrona degli Orfani di prendermi con lui a studiare a Exodar?$B$BGrazie per avermi portata in tutti quei posti e da mio fratello Jheel. Mi manca quasi quanto te... e quanto l'Anello dell'Osservanza, il Portale Oscuro e le Caverne del Tempo!$B$BSono certa che ti prenderai cura della mia mascotte. Digli che mi manca anche lui!$B$BCon affetto,$B$BDornaa"
185,"$GCaro:Cara; $n,$B$Bgrazie per avermi portata fuori durante la Settimana dei Bambini. Dama Liadrin, il capo dei Cavalieri del Sangue, ha chiesto che le venga revocata la mia custodia per addestrarmi a Lunargenta!$B$BVolevo ringraziarti per avermi portata dal mio amico Hch'uu, al Portale Oscuro, al Trono degli Elementi e alle Caverne del Tempo. Adoro il mio Drago Giocattolo!$B$BSono sicura che ti starai prendendo cura della mia mascotte. Digli che mi manca tanto!$B$BCon affetto,$B$BSalandria"
186,Abbiamo trovato una Moneta della Fortuna mentre esploravamo la Distorsione Fatua. Pare sia tua. Prendi!
187,Prepara del sidro di mela speziato fumante e goditelo in compagnia dei tuoi amici durante le vacanze!
188,Cuci e goditi una bella Giacca Natalizia Verde in compagnia dei tuoi amici durante le vacanze!
189,"Recentemente ho trovato questo piccolo draco mentre stavo perlustrando il Fatuo. Deve essere tuo, ma pare che non abbia trovato posto nelle tue sacche.$B$BCerca di rendere felice questa nuova mascotte imbronciata! Non vede l'ora di sistemarsi nella sua nuova casa!"
190,"Ti abbiamo spedito i seguenti oggetti, presi dalla cassaforte della tua banca di gilda dopo la sua chiusura."
191,Cuci e goditi una bella Giacca Natalizia Rossa in compagnia dei tuoi amici durante le vacanze!
192,Realizza un paio di caldi Stivali Natalizi e goditeli in compagnia dei tuoi amici durante le vacanze!
193,"Gentile $n,$B$Bil corriere personale del Comandante Ferroazzurro mi ha consegnato la lettera di mia figlia. Mi ha detto che sei $gstato:stata; tu a trovarla e a farmela recapitare.$B$BVolevo ringraziarti per il tuo interessamento. So che sono tempi difficili per quelli coraggiosi come te che osano combattere a Nordania.$B$BVendicherò Emmy, puoi starne $gcerto:certa;. Lo Stormo dei Draghi Blu la pagherà per quello che ha fatto alla mia bambina!$B$BCon rispetto e gratitudine,$B$BArcimago Malin"
194,"$GCarissimo:Carissima; $n,$B$Bil corriere personale del Supremo Agmar mi ha consegnato la lettera di mio fratello. Mi ha detto che sei $gstato:stata; tu a trovarla e a farmela recapitare.$B$BVolevo ringraziarti per il tuo interessamento. So che sono tempi difficili per chelli coraggiosi come te che osano combattere a Nordania.$B$BVendicherò Ta'zinni, puoi starne $gcerto:certa;. Lo Stormo dei Draghi Blu la pagherà per chello che ha fatto al mio fratellino!$B$BCon rispetto e gratitudine,$B$BDeino"
195,Hai combattuto coraggiosamente sul campo di battaglia facendo colpo sugli Spiriti della Competizione... ottimo lavoro! Come ricompensa hai ricevuto l'Insegna del Concorrente. Portala con onore.
196,"Hai onorato gli Spiriti della Competizione con il tuo ardore nell'affrontare il nemico. Complimenti! Con questo Medaglione Dorato, saranno fieri di farsi vedere al tuo fianco."
197,"Salute $n!$b$bSperiamo che il nuovo anno ti trovi bene. Se così non fosse, fermati da uno dei nostri mercanti per acquistare la nostra ultima birra... scatenerà senz'altro l'animale che c'è in te.$b$bGoditi questi campioni con l'augurio di trascorrere un anno splendido!$b$bClub della Birra del Mese"
198,"$n,$b$ba volte non si può dire di no a una buona birra. Prendi questa per esempio... come si fa a rifiutarla?$b$bRicorda, se ti è piaciuta quella che ti abbiamo mandato, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
199,"Salve $n,$b$bse ti piacciono le birre dal gusto intenso, apprezzerai senz'altro questa aromatizzata al miele. Creature grandi e piccole vanno ghiotte per il miele e siamo sicuri che anche tu sarai d'accordo dopo aver assaggiato questa birra.$b$bRicorda che se ti piace puoi ordinarne dell'altra rivolgendoti ai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
200,"Salute $n,$b$babbiamo saputo che alcuni nostri membri volevano una birra che fosse un po' più leggera e frizzante. Abbiamo cercato di far capire loro che questo non è il ""Club dello Champagne del Mese"", ma non è servito a niente. Speriamo che la birra di questo mese soddisfi le loro esigenze.$b$bSe ti piace quella che ti abbiamo mandato, ricordati che puoi acquistarne dell'altra presso i nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
201,"Salute $n,$b$bla primavera è nell'aria e questo mese puoi trovarla anche sotto i piedi! Prova la nostra nuova Birra Scura Primaverile. È una bevanda rinfrescante, perfetta per questo periodo dell'anno.$b$bGustati il campione che ti abbiamo mandato e ricordati che puoi acquistarne dell'altra dai nostri mercanti!$b$bClub della Birra del Mese"
202,"$n,$b$bquesto mese ti abbiamo spedito una birra calda... la Birra di Roccianera, direttamente dal Massiccio Roccianera.$b$bRicorda, se ti è piaciuto questo piccolo campione, puoi acquistarne dell'altra presso uno dei nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
203,"Salute $n,$b$bquesto mese abbiamo in serbo per te una birra speciale. I membri del Club della Birra del Mese si sono avventurati nella giungla di Rovotorto e sono tornati con questa misteriosa mistura.$b$bRicordati che se ti piace la birra che ti abbiamo mandato, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
204,"I nostri omaggi, $n,$b$ba volte è necessario battere altre strade per trovare la birra migliore. Quella di questo mese proviene da molto lontano, ma a nostro giudizio ne è valsa la pena.$b$bRicordati che se ti piace la birra che ti abbiamo mandato puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
205,"Ciao $n,$b$bla nostra birra di questo mese non accetta compromessi: o la si odia o la si ama. Lasceremo che sia tu a decidere.$b$bSe ti piace, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
206,"Salute, $n$b$bLa birra di questo mese è un omaggio all'autunno. Crediamo che catturi parte dell'essenza di questa stagione. Assaggiala, se non ci credi.$b$bSe ti piace, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
207,"Salute, $n!$b$bSperiamo che le cose ti vadano bene. In caso contrario, rivolgiti a uno dei nostri mercanti per acquistare la nostra Birra Amara di Bartlett. Ha un gusto impareggiabile ma fa' attenzione, perché non è adatta ai deboli di stomaco.$b$bGoditi i campioni che ti abbiamo mandato in compagnia dei tuoi amici!$b$bClub della Birra del Mese"
208,"$n,$b$bla scorsa estate alcuni dei nostri membri hanno avuto a che fare con il potente Signore del Gelo. La cosa più importante però è che hanno scoperto una grossa scorta della sua birra rara. Siamo riusciti a metterne da parte parecchia e te ne abbiamo inviato alcuni campioni.$b$bSe ti piace, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
209,"$n,$b$b   Ti diamo il benvenuto nel Club della Birra del Mese! Lo scopo di questo club è servirti la migliore birra di tutti i reami.$b$bOgni mese te ne verrà inviata una nuova via posta. Se ti piace e ne vuoi ancora, dirigiti alla Taverna Fuocoduro di Forgiardente e parla con i membri del Club della Birra del Mese.$b$b   Ti diamo il benvenuto di nuovo, $n.$b$b$bClub della Birra del Mese"
210,"$n,$b$b   Ti diamo il benvenuto nel Club della Birra del Mese! Lo scopo di questo club è servirti la migliore birra di tutti i reami.$b$b  Ogni mese te ne verrà inviata una nuova via posta. Se ti piace e ne vuoi ancora, dirigiti alla Valle della Forza e parla con i membri del Club della Birra del Mese.$b$b$GBenvenuto:Benvenuta; di nuovo, $n.$b$b$bClub della Birra del Mese"
211,"A nome del Circuito di Combattimento degli Spargifumo, vogliamo congratularci con te per i tuoi successi nell'arena in questa stagione.$B$BTi concediamo questo Draco Fatuo Vendicativo per premiare la tua abilità e la tua ferocia. Ci auguriamo che possa tornarti utile."
212,"Salute $n!$b$bSperiamo che il nuovo anno ti trovi bene. Se così non fosse, fermati da uno dei nostri mercanti per acquistare la nostra ultima birra... scatenerà senz'altro l'animale che c'è in te.$b$bGoditi questi campioni con l'augurio di trascorrere un anno splendido!$b$bClub della Birra del Mese"
213,"$n,$b$ba volte non si può dire di no a una buona birra. Prendi questa per esempio... come si fa a rifiutarla?$b$bRicorda, se ti è piaciuta quella che ti abbiamo mandato, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
214,"Salve $n,$b$bse ti piacciono le birre dal gusto intenso, apprezzerai senz'altro questa aromatizzata al miele. Creature grandi e piccole vanno ghiotte per il miele e siamo sicuri che anche tu sarai d'accordo dopo aver assaggiato questa birra.$b$bRicorda che se ti piace puoi ordinarne dell'altra rivolgendoti ai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
215,"Salute $n,$b$babbiamo saputo che alcuni nostri membri volevano una birra che fosse un po' più leggera e frizzante. Abbiamo cercato di far capire loro che questo non è il ""Club dello Champagne del Mese"", ma non è servito a niente. Speriamo che la birra di questo mese soddisfi le loro esigenze.$b$bSe ti piace quella che ti abbiamo mandato, ricordati che puoi acquistarne dell'altra presso i nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
216,"Salute $n,$b$bla primavera è nell'aria e questo mese puoi trovarla anche sotto i piedi! Prova la nostra nuova Birra Scura Primaverile. È una bevanda rinfrescante, perfetta per questo periodo dell'anno.$b$bGustati il campione che ti abbiamo mandato e ricordati che puoi acquistarne dell'altra dai nostri mercanti!$b$bClub della Birra del Mese"
217,"$n,$b$bquesto mese ti abbiamo spedito una birra calda... la Birra di Roccianera, direttamente dal Massiccio Roccianera.$b$bRicorda, se ti è piaciuto questo piccolo campione, puoi acquistarne dell'altra presso uno dei nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
218,"Salute $n,$b$bquesto mese abbiamo in serbo per te una birra speciale. I membri del Club della Birra del Mese si sono avventurati nella giungla di Rovotorto e sono tornati con questa misteriosa mistura.$b$bRicordati che se ti piace la birra che ti abbiamo mandato, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
219,"I nostri omaggi, $n,$b$ba volte è necessario battere altre strade per trovare la birra migliore. Quella di questo mese proviene da molto lontano, ma a nostro giudizio ne è valsa la pena.$b$bRicordati che se ti piace la birra che ti abbiamo mandato puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
220,"Ciao $n,$b$bla nostra birra di questo mese non accetta compromessi: o la si odia o la si ama. Lasceremo che sia tu a decidere.$b$bSe ti piace, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
221,"Salute, $n$b$bLa birra di questo mese è un omaggio all'autunno. Crediamo che catturi parte dell'essenza di questa stagione. Assaggiala, se non ci credi.$b$bSe ti piace, puoi acquistarne dell'altra dai nostri mercanti.$b$bSalute!$b$bClub della Birra del Mese"
