ID,Text_lang,SortIndex,Min_level,Max_level,ContentTuningID
475,"|cffffd100Consiglio:|r se avete difficoltà con un gruppo di creature in una spedizione, provate a utilizzare le abilità di controllo delle creature come Metamorfosi o Tramortimento per mettere fuori gioco un nemico. Divide et impera!",154,15,69,0
476,|cffffd100Consiglio:|r i bersagli sulla tua minimappa indicati con una freccia verso l'alto o verso il basso si trovano al di sopra o al di sotto della tua posizione.,15,0,0,0
479,|cffffd100Consiglio:|r puoi utilizzare il gestore dell'equipaggiamento per cambiare rapidamente tra i set di oggetti che utilizzi più spesso.,124,50,250,0
483,"|cffffd100Consiglio:|r se premi <Alt> mentre passi il puntatore su uno scomparto del tuo equipaggiamento, verrà mostrato un elenco di oggetti che puoi equipaggiare in esso.",128,20,250,0
489,"|cffffd100Consiglio:|r se la barra degli incantesimi di un nemico è grigia o ha uno scudo attorno, significa che non puoi interrompere quell'incantesimo con le tue abilità.",129,40,250,0
490,|cffffd100Consiglio:|r la tua gilda può programmare degli eventi utilizzando il calendario di gioco. Puoi anche iscriverti direttamente a questi eventi invece di attendere di essere invitato.,157,25,250,0
491,"|cffffd100Consiglio:|r quando il sistema di autocompletamento suggerisce il nome di un personaggio, puoi premere <Tab> o <Maiusc><Tab> per selezionare un nome dall'elenco.",131,40,250,0
500,|cffffd100Consiglio:|r assicurati sempre di essere collegato a un sito ufficiale di Blizzard prima di inserire i dati del tuo account.,132,0,0,0
501,|cffffd100Consiglio:|r le informazioni ufficiali di Blizzard provengono sempre da un indirizzo blizzard.com.,133,5,250,0
504,|cffffd100Consiglio:|r il Mobile Authenticator di Blizzard ti aiuterà a proteggere il tuo account di World of Warcraft.,136,10,250,0
505,"|cffffd100Consiglio:|r per impedire il furto dell'account, non connetterti a World of Warcraft da un computer di pubblico dominio, in quanto potrebbe contenere malware.",137,10,250,0
506,|cffffd100Consiglio:|r fai attenzione a siti non ufficiali in cui vengono pubblicizzati servizi a pagamento per World of Warcraft. Questi siti potrebbero contenere del malware che potrebbe portare al furto del tuo account.,138,10,250,0
508,|cffffd100Consiglio:|r i luoghi delle missioni e i committenti possono essere visualizzati sulla mappa.,140,1,15,0
509,"|cffffd100Consiglio:|r puoi ottenere delle ricompense affrontando spedizioni casuali con il relativo sistema di ricerca, sia partendo in un gruppo di amici sia trovando un gruppo casuale.",141,20,49,0
538,|cffffd100Consiglio:|r puoi far girare il tuo personaggio tenendo premuto il pulsante destro e muovendo il mouse. Puoi guardarti in giro tenendo premuto il pulsante sinistro e muovendo il mouse.,142,1,9,0
543,"|cffffd100Consiglio:|r il fuoco brucia, non starci sopra!",145,50,250,0
578,|cffffd100Consiglio:|r le prove di guerra permettono a un capogruppo di sfidare un altro gruppo in un'arena o in un campo di battaglia. Puoi accedere alle prove di guerra dalla finestra PvP.,162,249,250,0
589,|cffffd100Consiglio:|r puoi utilizzare la ricerca delle incursioni per unirti a un gruppo di 25 giocatori e affrontare alcune delle esperienze più epiche che World of Warcraft ha da offrire.,164,70,70,0
596,|cffffd100Consiglio:|r puoi compiere molte imprese con la tua Brigata. Tutti i tuoi personaggi contribuiscono ai progressi di queste imprese.,167,10,250,0
597,|cffffd100Consiglio:|r visita un Istruttore di Mascotte se vuoi collezionare e combattere con nuovi fantastici animaletti.,168,15,250,0
601,"|cffffd100Consiglio:|r le mascotte sono condivise a livello di Brigata. Se uno dei tuoi personaggi possiede una particolare mascotte, tutti i personaggi potranno usarla.",172,35,250,0
602,|cffffd100Consiglio:|r puoi trascinare le icone delle abilità presenti in Grimorio e abilità e Specializzazione e talenti sulle barre delle azioni.,173,10,30,0
603,"|cffffd100Consiglio:|r puoi creare un nuovo personaggio per provare una classe, una razza o una fazione differente. Molti giocatori chiamano questi personaggi ""alt"".",174,10,59,0
604,"|cffffd100Consiglio:|r lo scopo dei difensori è controllare le creature nemiche durante le azioni in gruppo. I difensori causano meno danni, ma possiedono grandi capacità di sopravvivenza.",175,10,59,0
605,|cffffd100Consiglio:|r lo scopo dei guaritori è mantenere vivi se stessi e i membri del proprio gruppo durante i combattimenti.,176,10,59,0
606,|cffffd100Consiglio:|r lo scopo degli assaltatori è sconfiggere rapidamente i nemici grazie al supporto dei difensori e dei guaritori.,177,10,59,0
612,|cffffd100Consiglio:|r non sai più come procedere per una missione? Non riesci a trovare un PNG? Vuoi conoscere le statistiche di un oggetto? I forum di WoW e altri fansite rappresentano delle grandi risorse per scoprire ogni aspetto del gioco!,181,0,0,0
620,|cffffd100Consiglio:|r puoi scegliere di ricevere il bottino per una diversa specializzazione di classe cliccando col pulsante destro sul tuo ritratto e selezionando Specializzazione per il bottino.,185,35,250,0
624,"|cffffd100Consiglio:|r le incursioni Normali ed Eroiche variano di difficoltà e forniscono ricompense differenti in funzione delle dimensioni dei gruppi, che possono variare tra 10 e 30 giocatori. In questo modo non sarà più necessario lasciar fuori qualcuno!",186,60,250,0
626,|cffffd100Consiglio:|r cerca la sezione Giocattoli nel menu delle collezioni. Tutti gli oggetti con un effetto decorativo e i giocattoli verranno automaticamente riposti qui dentro una volta ottenuti.,187,30,250,0
630,"|cffffd100Consiglio:|r se utilizzi la ricerca delle spedizioni con un gruppo di amici, otterrai dell'oro aggiuntivo.",191,250,250,0
631,|cffffd100Consiglio:|r gli attributi di un oggetto che compaiono in grigio non contribuiscono a potenziare il tuo personaggio.,192,15,250,0
632,"|cffffd100Consiglio:|r utilizza lo strumento gruppi organizzati per creare o trovare gruppi di altre persone con cui affrontare spedizioni, incursioni, missioni, PvP organizzato e qualsiasi altra attività.",193,60,250,0
643,|cffffd100Consiglio:|r alle prese con un nemico difficile? Ricorda: tieni la tua salute sopra lo zero e porta la sua a zero. Funziona sempre!,197,60,250,0
746,|cffffd100Consiglio:|r vuoi dare libero sfogo alla tua passione bellica? Attiva la modalità Guerra in una capitale della tua fazione e avventurati per il mondo di gioco con il combattimento Personaggio vs Personaggio attivato per ottenere esperienza e ricompense bonus dalle missioni!,200,30,250,0
749,"|cffffd100Consiglio:|r le comunità offrono canali di chat, supporto vocale ed eventi per aiutarti a trovare nuovi compagni di gioco o restare in contatto con amici su qualsiasi server.",203,50,250,0
754,"|cffffd100Suggerimento:|r Anche se unirsi a una Congrega è una scelta importante, non è permanente. Puoi cambiare Congrega a Oribos liberamente dopo aver raggiunto il livello massimo di Fama con una singola Congrega.",205,250,250,0
755,|cffffd100Consiglio:|r Hai appena iniziato su WoW? I personaggi con un'icona verde sopra la testa sono delle Guide che possono aiutarti ad ambientarti su Azeroth!,206,1,20,0
757,|cffffd100Consiglio:|r i personaggi di basso livello possono parlare con Cromie nella propria capitale per rivisitare i mondi e le storie delle espansioni passate.,208,50,60,0
758,"|cffffd100Consiglio:|r Quando sei in gruppo, puoi attivare la Sincronia di Gruppo per unirti agli amici in qualsiasi missione o contenuto di livello inferiore, anche se li hai già completati.",209,60,250,0
760,"|cffffd100Consiglio:|r Le missioni relative a una campagna hanno un'icona più ornata e vengono sistemate in cima al Registro missioni. Completando queste missioni, avanzerai nella storia principale e sbloccherai nuovi sistemi di gioco.",211,50,250,0
761,"|cffffd100Consiglio:|r Il misterioso Incisore di Rune all'interno di Torgast può infondere i potenti oggetti creati con le professioni, trasformandoli in equipaggiamenti Leggendari!",212,250,250,0
762,|cffffd100Consiglio:|r alcuni incantesimi e abilità hanno efficacia ridotta quando vengono usati nei combattimenti Personaggio vs. Personaggio (PvP).,213,25,250,0
763,"|cffffd100Consiglio:|r Quando visualizzi la Mappa, tieni premuto CTRL e clicca col pulsante sinistro per impostare una tappa, e premi SHIFT e clicca col pulsante sinistro per condividerla con gli altri.",214,20,250,0
764,|cffffd100Consiglio:|r Cliccando sul numero accanto a una missione specifica nel tracciatore obiettivi abiliterai un segnale d'assistenza che ti guiderà verso quell'obiettivo.,215,10,69,0
765,"|cffffd100Consiglio:|r la sezione Accessibilità del menu Opzioni fornisce degli strumenti per mitigare gli effetti di daltonismo, chinetosi, problemi visivi e molto altro.",216,10,250,0
766,"|cffffd100Consiglio:|r I personaggi con la professione Sartoria possono creare delle borse più grandi di quelle offerte dai mercanti. Di solito, queste borse si trovano in vendita alla Casa d'Aste.",217,15,49,0
767,"|cffffd100Consiglio:|r Trova una gilda e una comunità (tasto predefinito ""J"") può aiutarti a individuare dei gruppi di persone socievoli che condividono i tuoi interessi e i tuoi obiettivi su WoW.",218,15,250,0
768,"|cffffd100Consiglio:|r La Guida alle Avventure (tasto predefinito ""MAIUSC+J"") ti consiglia dei contenuti appropriati per il tuo livello e anche gli eventi a tempo limitato in corso.",219,20,250,0
772,"|cffffd100Consiglio:|r ogni volta che sali di livello, ottieni un punto talento di classe o di specializzazione, che puoi spendere per personalizzare e migliorare la tua abilità nel combattimento.",223,10,69,0
773,|cffffd100Consiglio:|r controlla la tua esperienza di WoW premendo <ESC> e selezionando la Modalità modifica per spostare o ridimensionare diversi elementi dell'interfaccia utente.,224,40,250,0
775,"|cffffd100Consiglio:|r i punti impresa sono condivisi dall'intera Brigata, anche quelli di imprese ottenute con un personaggio specifico.",225,10,250,0
776,|cffffd100Consiglio:|r puoi creare oggetti utilizzando i reagenti nella Banca della Brigata per coordinarti meglio con le professioni tra i tuoi personaggi.,226,10,250,0
777,"|cffffd100Consiglio:|r la tua Brigata è composta da tutti i personaggi del tuo account. Condividono molti aspetti, tra cui le Collezioni, i punti di volo e persino i progressi con alcune reputazioni.",227,10,250,0
778,"|cffffd100Consiglio:|r tutto ciò che è contrassegnato come ""Brigata"" può essere condiviso tra i personaggi del tuo account.",228,10,250,0
779,"|cffffd100Consiglio:|r le valute contrassegnate come ""Trasferibili nella Brigata"" possono essere trasferite agli altri tuoi personaggi. Seleziona la valuta nel menu Valuta per iniziare.",229,10,250,0
780,"|cffffd100Consiglio:|r hai trovato un oggetto che il tuo personaggio non può usare? Se è Vincolato alla Brigata, trasferiscilo a un altro dei tuoi personaggi oppure prova una nuova classe che lo può usare!",230,10,250,0
781,"|cffffd100Consiglio:|r hai un oggetto che si vincola all'equipaggiamento che non puoi equipaggiare, ma vuoi ottenerne l'aspetto? Prova a cliccarci sopra con il tasto destro o a trascinarlo nel menu del personaggio.",231,10,250,0
782,"|cffffd100Consiglio:|r puoi ottenere aspetti per la collezione della tua Brigata dalla maggior parte dell'equipaggiamento, anche se il tuo personaggio non può equipaggiarlo.",232,10,250,0
783,"|cffffd100Consiglio:|r la maggior parte delle missioni già completate con la tua Brigata sarà nascosta sulla mappa e oscurata altrove. Se vuoi disattivare questa impostazione, puoi farlo dai menu Tracciamento o Filtro mappa.",233,60,250,0
784,|cffffd100Consiglio:|r Digita /mountspecial per far eseguire un'animazione speciale alla tua cavalcatura quando si trova a terra. Aggiungi questo comando a una /macro per accedervi più facilmente!,234,40,250,0
