Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
Antico della Guerra,"Permette di reclutare un Antico della Guerra.

Gli Antichi della Guerra hanno una specializzazione casuale del Druido, possono contrastare un |C00b3ffffboss|R e ottengono:

|TInterface\ICONS\INV_PET_ANCIENTPROTECTOR.BLP:20:20:0:0|t |CffffffffForza degli Antichi|R
$@garrabdesc435",356,107,4,1,874857,41960,0,0,0,0,0,0,0
Leggenda Naturale,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,357,107,5,0,1045105,41961,0,0,0,0,0,0,0
Patto Oscuro,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,358,110,0,0,538039,41962,0,0,0,0,0,0,0
Evocazione: Demone Guardiano,"Sblocca l'abilità Evocazione: Demone Guardiano, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a616}%.",359,110,0,1,615103,41962,500,0,0,0,0,0,0
Rituale d'Evocazione,"Sblocca l'abilità Rituale d'Evocazione per tutte le missioni, che ne riduce la durata del ${100-$a615*100}%.",360,110,1,1,136194,41955,499,0,0,0,0,0,0
Cortile d'Addestramento,"Aumenta il numero massimo di Imp, Imp Selvaggi, Accoliti e Invocatori che puoi reclutare di ${$a614}.",361,110,2,0,538442,41958,498,0,0,0,0,0,0
Maestria Oscura,"Gli Accoliti della Mietitura Oscura appena reclutati diventano Invocatori della Mietitura Oscura, ottenendo:

|TInterface\ICONS\ABILITY_WARLOCK_INFERNOGREEN.BLP:20:20:0:0|t |CffffffffPioggia di Vilfuoco|R
$@garrabdesc485",362,110,3,1,236295,41959,0,0,0,0,0,0,0
Oscura Mietitura,Completare le missioni mondiali con un alleato combattente fornisce Risorse per l'Enclave.,363,110,4,1,537517,41960,746,0,0,0,0,0,0
Patto d'Ombra,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",364,110,2,1,1032479,41958,0,0,0,0,0,0,0
Rito della Servitù,"I Branchi di Imp appena reclutati diventano Sciami di Imp Selvaggi, ottenendo:

|TInterface\ICONS\SPELL_SHADOW_ANTISHADOW.BLP:20:20:0:0|t |CffffffffPatto Demoniaco|R
$@garrabdesc497",365,110,3,0,460694,41959,0,0,0,0,0,0,0
Offerte Demoniache,"Permette di accedere a Rituale della Rovina, consentendo a te e a quattro compagni di evocare dei potenti demoni per cercare di ottenerne potenziamenti e tesori demoniaci.",366,110,1,0,460696,41955,0,0,0,0,0,0,0
Seme della Corruzione,Aumenta del ${$a1516}% la probabilità di successo delle missioni con dei |C00b3ffffservitori|R.,367,110,4,0,136193,41960,1137,0,0,0,0,0,0
Leggende Vili,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,368,110,5,0,615096,41961,0,0,0,0,0,0,0
Potenziamenti Robusti,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,369,113,0,0,132168,41962,0,0,0,0,0,0,0
Lunga Portata,"Sblocca l'abilità Lunga Portata, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a707}%.",370,113,0,1,1392555,41962,584,0,0,0,0,0,0
Disimpegno,"Sblocca l'abilità Disimpegno per tutte le missioni, che aumenta la probabilità di successo nelle missioni con dei |C00b3ffffpericoli|R del ${$a787}%.",371,113,1,1,132294,41955,661,0,0,0,0,0,0
Tende Resistenti,"Aumenta il numero massimo di Arcieri, Tiratori, Braccatori e Ricognitori che puoi reclutare di ${$a708}.",372,113,2,0,236200,41958,585,0,0,0,0,0,0
Occhio Sopraffino,"Le Squadre di Arcieri appena reclutate diventano Tiratori Invisibili, aumentando la probabilità di successo della missione del ${$a634-$a633}%.",373,113,3,0,132177,41959,0,0,0,0,0,0,0
Chiamata Selvaggia,"Le Bande di Braccatori appena reclutate diventano Ricognitori, ottenendo:

|TInterface\ICONS\SPELL_FIRE_FLARE.BLP:20:20:0:0|t |CffffffffBengala|R
$@garrabdesc520",374,113,3,1,133208,41959,0,0,0,0,0,0,0
Aquile Alleate,"Sblocca l'accesso alla Rete dell'Aquila, una serie di percorsi di volo distribuiti su tutte le Isole Disperse.",375,113,1,0,1392564,41955,0,0,0,0,0,0,0
Foraggio,Completare le missioni mondiali con un alleato combattente fornisce Risorse per l'Enclave.,376,113,4,1,135904,41960,786,0,0,0,0,0,0
Sentiero Invisibile,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",377,113,4,0,461118,41960,0,0,0,0,0,0,0
Arcieria,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",378,113,2,1,236204,41958,0,0,0,0,0,0,0
Leggende della Selva,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,379,113,5,0,538771,41961,0,0,0,0,0,0,0
Origine Arcana,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,380,116,0,0,252267,41962,0,0,0,0,0,0,0
Esplosione Gelida,"Sblocca l'abilità Esplosione Gelida, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a710}% se la missione ha dei |C00b3ffffservitori|R.",381,116,0,1,135848,41962,587,0,0,0,0,0,0
Traslazione,"Sblocca l'abilità Traslazione per tutte le missioni, che ne riduce la durata del ${100-$a712*100}%.",382,116,1,1,135736,41955,589,0,0,0,0,0,0
Biblioteca Arcana,"Aumenta il numero massimo di Elementali dell'Acqua, Golem Arcani, Apprendisti del Tirisgarde e Invocatori del Kirin Tor che puoi reclutare di ${$a711}.",383,116,2,0,354435,41958,588,0,0,0,0,0,0
Potere Elementale,"Gli Elementali dell'Acqua appena reclutati diventano Golem Arcani, aumentando la probabilità di successo della missione del ${$a677-$a676}%.",384,116,3,0,651082,41959,0,0,0,0,0,0,0
Conoscenza superiore,"Gli Apprendisti del Tirisgarde appena reclutati diventano Invocatori del Kirin Tor, ottenendo:

|TInterface\ICONS\SPELL_NATURE_ENCHANTARMOR.BLP:20:20:0:0|t |CffffffffProntezza di Spirito|R
$@garrabdesc552",385,116,3,1,236225,41959,0,0,0,0,0,0,0
Nexus di Teletrasporto,"Sblocca l'accesso al Nexus di Teletrasporto, una rete di portali distribuiti su tutte le Isole Disperse che permette di spostarsi rapidamente per il mondo.",386,116,1,0,237509,41955,0,0,0,0,0,0,0
Divinazione Arcana,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",387,116,4,1,609814,41960,0,0,0,0,0,0,0
Intuizione Arcana,Le missioni forniscono risorse aggiuntive quando c'è un alleato combattente attivo.,388,116,4,0,610679,41960,1134,0,0,0,0,0,0
Armamenti Arcani,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",389,116,2,1,135752,41958,0,0,0,0,0,0,0
Leggende del Tirisgarde,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,390,116,5,0,895887,41961,0,0,0,0,0,0,0
Favore della Luce,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,391,119,0,0,589117,41962,0,0,0,0,0,0,0
Benedizione dei Re,"Sblocca l'abilità Benedizione dei Re, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a718}%.",392,119,0,1,135993,41962,595,0,0,0,0,0,0
Benedizione Virtuosa,"Sblocca l'abilità Benedizione Virtuosa per tutte le missioni, che aumenta la probabilità di successo nelle missioni con dei |C00b3ffffservitori|R del ${$a716}%.",393,119,1,1,1030099,41955,593,0,0,0,0,0,0
Chiamata d'Argento,"Aumenta il numero massimo di Scudieri, Portascudi, Cavalieri e Templari che puoi reclutare di ${$a717}.",394,119,2,0,236690,41958,594,0,0,0,0,0,0
Tutti per Uno,"Le Squadre di Scudieri appena reclutate diventano Falangi Portascudi, aumentando la probabilità di successo della missione del ${$a638-$a637}%.",395,119,3,0,1278391,41959,0,0,0,0,0,0,0
Templare della Mano d'Argento,"I Cavalieri della Mano d'Argento appena reclutati diventano Templari della Mano d'Argento, ottenendo:

|TInterface\ICONS\SPELL_HOLY_HEROISM.BLP:20:20:0:0|t |CffffffffGuardiani dei Re|R
$@garrabdesc562",396,119,3,1,237547,41959,0,0,0,0,0,0,0
Destriero d'Argento,"Sblocca l'accesso al Palo del Gran Destriero d'Argento una volta al giorno, permettendo di evocare un destriero che consente di combattere per breve tempo mentre si è su una cavalcatura.",397,119,1,0,1360759,41955,0,0,0,0,0,0,0
Proposito Sacro,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",398,119,4,1,135909,41960,0,0,0,0,0,0,0
Gran Crociata,Le missioni forniscono risorse aggiuntive quando c'è un alleato combattente attivo.,399,119,4,0,1360760,41960,1132,0,0,0,0,0,0
Da Spighe a Spade,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",400,119,2,1,1030096,41958,0,0,0,0,0,0,0
Leggende dei Valorosi,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,401,119,5,0,135965,41961,0,0,0,0,0,0,0
Favore di Odyn,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,402,122,0,0,132275,41962,0,0,0,0,0,0,0
Chiamata a Raccolta,"Sblocca l'abilità Chiamata a Raccolta, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a719}% in funzione della vitalità delle truppe.",403,122,0,1,236317,41962,596,0,0,0,0,0,0
Tappe Forzate,"Sblocca l'abilità Tappe Forzate per tutte le missioni, che ne riduce la durata del ${100-$a720*100}%.",404,122,1,1,132277,41955,597,0,0,0,0,0,0
Coraggio Straripante,"Aumenta il numero massimo di Aspiranti Valarjar, Forgiatuono Valarjar, Brigate di Signore dello Scudo e Signore dello Scudo Valkyra che puoi reclutare di ${$a721}.",405,122,2,0,132351,41958,598,0,0,0,0,0,0
Prova del Fuoco,"Gli Aspiranti Valarjar appena reclutati diventano Forgiatuono Valarjar, aumentando la probabilità di successo della missione del ${$a725-$a722}%.",406,122,3,0,132346,41959,0,0,0,0,0,0,0
Ascensione,"Le Brigate di Signore dello Scudo appena reclutate diventano Signore dello Scudo Valkyra, ottenendo:

|TInterface\ICONS\Ability_Paladin_TowerofLight.blp:20:20:0:0|t |CffffffffVolo delle Valkyra|R
$@garrabdesc601",407,122,3,1,132339,41959,0,0,0,0,0,0,0
Onore e Gloria,Permette di vedere la Cassa di Ricchezze della Rocca Celeste all'interno del pericoloso Circolo della Gloria. Competi una volta alla settimana contro gli altri Guerrieri per depredare le sue ricchezze.,408,122,1,0,132334,41955,0,0,0,0,0,0,0
Spoglie di Guerra,Completare le missioni mondiali con un alleato combattente fornisce Risorse per l'Enclave.,409,122,4,1,236307,41960,747,0,0,0,0,0,0
Tempesta di Lame,Aumenta del ${$a1514}% la probabilità di successo delle missioni con dei |C00b3ffffservitori|R.,410,122,4,0,236303,41960,1136,0,0,0,0,0,0
Forgia Celeste,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",411,122,2,1,1357798,41958,0,0,0,0,0,0,0
Leggende del Ragnarok,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,412,122,5,0,460957,41961,0,0,0,0,0,0,0
Tutto Pronto,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,413,125,0,0,607854,41962,0,0,0,0,0,0,0
A Caccia,"Sblocca l'abilità A Caccia, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a738}%.",414,125,0,1,1344654,41962,614,0,0,0,0,0,0
Ritiro Vendicativo,"Sblocca l'abilità Ritiro Vendicativo per tutte le missioni, che aumenta la probabilità di successo nelle missioni con dei |C00b3ffffservitori|R del ${$a740}%.",415,125,1,1,1348401,41955,616,0,0,0,0,0,0
Cortile d'Addestramento,"Aumenta il numero massimo di Guerrieri Linguamorta, Mirmidoni Naga, Adepti Illidari e Adepti Illidari Trasformati che puoi reclutare di ${$a739}.",416,125,2,0,1380677,41958,615,0,0,0,0,0,0
Mirmidoni Naga,"I Guerrieri Linguamorta appena reclutati diventano Mirmidoni Naga, aumentando le probabilità di successo della missione del ${$a728-$a726}%.",417,125,3,0,1391617,41959,0,0,0,0,0,0,0
Potere Demoniaco,"Gli Adepti Illidari appena reclutati diventano Adepti Illidari Trasformati, ottenendo:

|TInterface\ICONS\ABILITY_WARLOCK_SHADOWFURYTGA.BLP:20:20:0:0|t |CffffffffForma Demoniaca|R
$@garrabdesc606",418,125,3,1,1247262,41959,0,0,0,0,0,0,0
Distorsione Fatua,"Permette di accedere al Portale per la Distorsione Fatua, evocando un enorme demone che, una volta sconfitto, fornisce potenziamenti ed eventuali tesori.",419,125,1,0,134544,41955,0,0,0,0,0,0,0
Sforzo Bellico Concentrato,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",420,125,4,1,1392947,41960,0,0,0,0,0,0,0
Ira della Vilmartello,Aumenta del ${$a716}% la probabilità di successo delle missioni con dei |C00b3ffffservitori|R.,421,125,4,0,1247266,41960,1246,0,0,0,0,0,0
Armamenti Vili,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",422,125,2,1,1380365,41958,0,0,0,0,0,0,0
Destino Demoniaco,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,423,125,5,0,1247265,41961,0,0,0,0,0,0,0
Dono della Morte,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,424,128,0,0,1390941,41962,0,0,0,0,0,0,0
Sciame,"Sblocca l'abilità Sciame, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a755}% se viene usato un Branco di Ghoul o uno Sciame di Geist.",425,128,0,1,237511,41962,631,0,0,0,0,0,0
Ineluttabilità della Morte,"Sblocca l'abilità Avanzata della Morte per tutte le missioni, che aumenta la probabilità di successo nelle missioni con dei |C00b3ffffpericoli|R del ${$a754}%.",426,128,1,1,237561,41955,630,0,0,0,0,0,0
Richiamo della Tomba,"Aumenta il numero massimo di Ghoul, Geist, Cavalieri d'Ebano e Devastatori d'Ebano che puoi reclutare di ${$a753}.",427,128,2,0,1065381,41958,629,0,0,0,0,0,0
Ala dei Costrutti,"I Branchi di Ghoul appena reclutati diventano Sciami di Geist, aumentando la probabilità di successo della missione del ${$a742-$a741}%.",428,128,3,0,1100170,41959,0,0,0,0,0,0,0
Chi di Spada Ferisce...,"I Cavalieri d'Ebano appena reclutati diventano Devastatori d'Ebano.

I Devastatori d'Ebano ottengono una specializzazione casuale e possono contrastare un |C00b3ffffboss|R.",429,128,3,1,1392551,41959,0,0,0,0,0,0,0
Cavaliere dell'Apocalisse Oscuro,"Sblocca l'accesso al Palo del Nerodestriero una volta al giorno, permettendo di evocare un destriero che consente di combattere per breve tempo mentre si è su una cavalcatura.",430,128,1,0,524049,41955,0,0,0,0,0,0,0
Rianimazione,"Le missioni completate con successo hanno una probabilità di fornire una Pila di Muscoli e Ossa che può essere usata per creare Abomini.

Gli Abomini aumentano la probabilità di successo del ${$a650}% nelle missioni con |C00b3ffffpericoli|R, |C00b3ffffincantesimi|R o |C00b3ffffservitori|R (scelta casuale) e ottengono:

|TInterface\ICONS\SPELL_DEATHKNIGHT_EXPLODE_GHOUL.BLP:20:20:0:0|t |CffffffffAberrazione Vile|R
$@garrabdesc778",431,128,4,1,136187,41960,782,0,0,0,0,0,0
Requisizione Empia,Le missioni forniscono risorse aggiuntive quando c'è un alleato combattente attivo.,432,128,4,0,135775,41960,1133,0,0,0,0,0,0
Fratelli in Armi,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",433,128,2,1,237512,41958,0,0,0,0,0,0,0
Leggende dalla Tomba,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,434,128,5,0,879926,41961,0,0,0,0,0,0,0
Sequenza Fortunata,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,435,131,0,0,418250,41962,0,0,0,0,0,0,0
Attacco a Sorpresa,"Sblocca l'abilità Attacco a Sorpresa, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a769}%.",436,131,0,1,1373907,41962,643,0,0,0,0,0,0
Assassinio,"Sblocca l'abilità Assassinio per tutte le missioni, che aumenta la probabilità di successo nelle missioni con dei |C00b3ffffservitori|R del ${$a770}%.",437,131,1,1,236173,41955,644,0,0,0,0,0,0
Combattenti Professionisti,"Aumenta il numero massimo di Ladri, Banditi Defias, Pirati e Duellanti che puoi reclutare di ${$a771}.",438,131,2,0,1379239,41958,645,0,0,0,0,0,0
Lega Sprezzante,"I Banditi appena reclutati diventano Ladri Defias, ottenendo:

|TInterface\ICONS\INV_MISC_BAG_11.BLP:20:20:0:0|t |CffffffffBorseggio|R
$@garrabdesc634",439,131,3,0,1373912,41959,0,0,0,0,0,0,0
Vele Cremisi,"I Pirati appena reclutati diventano Duellanti Senza Corona, ottenendo:

|TInterface\ICONS\ABILITY_PARRY.BLP:20:20:0:0|t |CffffffffIn Guardia|R
$@garrabdesc635",440,131,3,1,1269440,41959,0,0,0,0,0,0,0
La Volta,"Se le missioni hanno successo, fornisce una probabilità ai campioni di recuperare un Biglietto delle Segrete.

I Biglietti delle Segrete forniscono la possibilità di depredare una volta alla settimana una ricompensa casuale dalla Tesoreria dei Senza Corona.",441,131,1,0,1269443,41955,789,0,0,0,0,0,0
Sotto il Tavolo,Completare le missioni mondiali con un alleato combattente fornisce Risorse per l'Enclave.,442,131,4,1,132092,41960,783,0,0,0,0,0,0
Saccheggio,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",443,131,4,0,1398087,41960,0,0,0,0,0,0,0
Contrabbandiere d'Armi,"In cambio di Risorse per l'Enclave, permette di assegnare incarichi di lavoro per Armamenti o Equipaggiamenti da Campione.",444,131,2,1,840720,41958,0,0,0,0,0,0,0
Armato Fino ai Denti,Aumenta il numero massimo di oggetti leggendari che puoi equipaggiare di ${$a898}.,445,131,5,0,1398088,41961,0,0,0,0,0,0,0
Fato Divino,Aumenta la probabilità di ottenere un Potenziamento Bonus raro o epico come ricompensa dalle missioni non ripetibili.,446,134,0,0,135976,41962,0,0,0,0,0,0,0
Preghiere Giornaliere,"Sblocca l'abilità Preghiere Giornaliere, che aumenta la probabilità di successo nella prima missione di ogni giorno del ${$a785}%.",447,134,0,1,237539,41962,659,0,0,0,0,0,0
Decima,Completare le missioni mondiali con un alleato combattente fornisce Risorse per l'Enclave.,448,134,4,1,1022951,41960,784,0,0,0,0,0,0
Alloggi in Comune,"Aumenta il numero massimo di Accoliti, Eletti, Zeloti e Zeloti Oscuri che puoi reclutare di ${$a784}.",449,134,2,0,135946,41958,658,0,0,0,0,0,0
Inquisizione,"Gli Accoliti appena reclutati diventano Eletti, aumentando la probabilità di successo della missione del ${$a774-$a773}%.",450,134,3,0,633042,41959,0,0,0,0,0,0,0
Eresia Oscura,"Gli Zeloti appena reclutati diventano Zeloti Oscuri, ottenendo:

|TInterface\ICONS\ABILITY_WARLOCK_SOULSWAP.BLP:20:20:0:0|t |CffffffffMietitori d'Anime|R
$@garrabdesc650",451,134,3,1,1022944,41959,0,0,0,0,0,0,0
Altari delle Benedizioni,"Permette l'accesso al Pozzo di Luce o al Pozzo d'Ombra una volta al giorno.

Pregare presso uno di questi altari fornisce importanti bonus mentre svolgi le missioni sulle Isole Disperse.",452,134,1,0,135923,41955,0,0,0,0,0,0,0
Soppressione del Dolore,"Sblocca l'abilità Soppressione del Dolore per tutte le missioni, fornendo una probabilità che una truppa non subisca ${$a786} danni alla vitalità.",453,134,1,1,135936,41955,660,0,0,0,0,0,0
Sigilli Benedetti,"In cambio di Risorse per l'Enclave, permette di assegnare un incarico di lavoro per uno dei tuoi tre Sigilli del Destino Infranto settimanali.",454,134,4,0,135914,41960,0,0,0,0,0,0,0
