ID,Description_lang,Color
13317,"Legion, Stagione 3 e 4",65280
13318,"Legion, Stagione 3 e 4 Élite",65280
13319,Oggetto creato,-10044417
13320,Abbandonato,65280
13321,Intrepido,65280
13322,Obliterum Primordiale: 0/10,65280
13323,Obliterum Primordiale: 1/10,65280
13324,Obliterum Primordiale: 2/10,65280
13325,Obliterum Primordiale: 3/10,65280
13326,Obliterum Primordiale: 4/10,65280
13327,Obliterum Primordiale: 5/10,65280
13328,Obliterum Primordiale: 6/10,65280
13329,Obliterum Primordiale: 7/10,65280
13330,Obliterum Primordiale: 8/10,65280
13331,Obliterum Primordiale: 9/10,65280
13332,Obliterum Primordiale: 10/10,65280
13333,Shatug,-6081042
13334,F'harg,-6081042
13335,"Legion, Stagione 5, 6 e 7",65280
13336,"Legion, Stagione 5, 6 e 7 Élite",65280
13337,Confiscato,65280
13338,Immacolato,65280
13339,Immacolato,-16711936
13343,"Azerite, Livello 3",15923845
13445,Sfidante I,-16711936
13446,Rivale I,-16711936
13447,Duellante,-16711936
13448,Fronte di Guerra,-1
13449,Potere Artefatto,-6447715
13450,Ricordo,65280
13451,Combattente Terrificante,-16711936
13452,Combattente Sinistro,-16711936
13453,Sfidante Terrificante,-16711936
13454,Sfidante Sinistro,-16711936
13455,Rivale Terrificante,-16711936
13456,Rivale Sinistro,-16711936
13457,Duellante Terrificante,-16711936
13458,Duellante Sinistro,-16711936
13459,Gladiatore Terrificante,-16711936
13460,Gladiatore Sinistro,-16711936
13461,Stagione 1 di Battle for Azeroth,65280
13462,Stagione 2 di Battle for Azeroth,65280
13463,Élite Sinistro,-16711936
13464,Élite Terrificante,65280
13465,Meccanistica di Meccagon,-10044417
13486,Dono Insidioso Sigillato,-6081042
13487,Dono Insidioso Aperto,-6081042
13488,"Prova dello stile, Stagione 4",65280
13489,"Prova dello stile, Stagione 2",65280
13490,"Prova dello stile, Stagione 1",65280
13491,"Calibrazione: 0,75 Celerità : 0,25 Versatilità",-14614752
13492,"Prova dello stile, Stagione 3",65280
13493,Sfidante Famigerato,-16711936
13494,Combattente Famigerato,-16711936
13495,Duellante Famigerato,-16711936
13496,Élite Famigerato,-16711936
13497,Gladiatore Famigerato,-16711936
13498,Rivale Famigerato,-16711936
13499,Equipaggiamento per Cavalcatura,-9316865
13500,Concentrazione di Potere,-11776
13501,Scheda Perforata Rossa,-14614752
13502,Scheda Perforata Gialla,-14614752
13503,Scheda Perforata Blu,-14614752
13504,Reagente Arcano,-14614752
13505,Perlato,-14614752
13506,Stagione 3 di Battle for Azeroth,65280
13507,Bentico,-14614752
13508,Stagione 4 di Battle for Azeroth,65280
13509,Reliquia dell'Impero Nero Livello 1,-16711681
13510,Reliquia dell'Impero Nero Livello 2,-16711681
13511,Reliquia dell'Impero Nero Livello 3,-16711681
13512,Reliquia dell'Impero Nero Livello 4,-16711681
13513,25 Corruzione,14417920
13516,5 Corruzione,16580611
13517,10 Corruzione,16580611
13518,15 Corruzione,16580611
13519,20 Corruzione,16580611
13520,30 Corruzione,16580611
13521,5-30 Corruzione,16580611
13524,Grado 10,-16711681
13525,Grado 11,-16711681
13526,Grado 12,-16711681
13527,Grado 13,-16711681
13528,Grado 14,-16711681
13529,Grado 15,-16711681
13530,Sfidante Corrotto,-16711936
13531,Combattente Corrotto,-16711936
13532,Duellante Corrotto,-16711936
13533,Élite Corrotto,-16711936
13534,Gladiatore Corrotto,-16711936
13535,Rivale Corrotto,-16711936
13536,Corrotto,-57312
13538,Codifica dell'Anima,-10044417
13543,dell'Artigiano Essenziale,0
13544,dell'Artigiano Magistrale,0
13545,dell'Artigiano Rapido,0
13546,dell'Artigiano Versatile,0
13547,dell'Ammazzabestie,0
13549,Reagente d'Artigianato Facoltativo,-10044417
13551,IV,0
13552,III,0
13553,II,0
13554,I,0
13555,Cuciture Abominevoli,-10044417
13556,Vivaio della Regina,-7820545
13557,Potenziatore del Baccello Catalizzatore,-7820545
13558,Baccello Catalizzatore,-7820545
13559,Condotto,-14614752
13565,66 Corruzione,11962111
13566,35 Corruzione,11962111
13567,15 Corruzione,11962111
13568,20 Corruzione,11962111
13569,10 Corruzione,11962111
13570,75 Corruzione,11962111
13571,50 Corruzione,11962111
13572,25 Corruzione,11962111
13573,45 Corruzione,11962111
13574,28 Corruzione,11962111
13575,17 Corruzione,11962111
13576,30 Corruzione,11962111
13577,12 Corruzione,11962111
13578,16 Corruzione,11962111
13579,8 Corruzione,11962111
13580,60 Corruzione,11962111
13581,Creazioni degli Ascesi,3650303
13583,Conoscenze Fauce,-7820545
13584,Corte delle Braci,-7820545
13585,Animum,-10044417
13586,The Coldest of Fronts (DNT),0
13587,Show them snow mercy! (DNT),0
13588,A Triple Threat (DNT),0
13589,"It's like double trouble, but better! (DNT)",0
13590,Campagna,65280
13591,Fama,-14614752
13592,Vivaio della Regina,-14614752
13593,Prestigio,-14614752
13594,Cuciture Abominevoli,-14614752
13595,Unità,-14614752
13596,Rete di Collegamento,-7820545
13597,Etereo,713192
13599,Contemplazione Moderata,0
13600,Gemelli della Sacerdotessa del Sole,0
13601,"X'anshi, Ritorno dell'Arcivescovo Benedictus",0
13602,Richiamo Eterno del Vuoto,0
13603,Prisma d'Ombrofuoco,0
13604,Salmo Alleviante,0
13605,Lucidità Mentale,0
13606,Bacio della Morte,0
13607,Riflesso Cristallino,0
13608,Apparato Armonioso,0
13609,Il Penitente,0
13610,Ombre Cauterizzanti,0
13611,Concentrazione Rapida,0
13612,Immagine Divina,0
13613,Volta dei Cieli,0
13614,Stratagemma di Talbadar,0
13615,Giuramento del Druido Anziano,0
13616,Barlume Sfuggente di Lycara,0
13617,Circolo della Vita e della Morte,0
13618,Fiasca del Focus Profondo,0
13619,Visione Limpida di Oneth,0
13620,Pulsazione Arcanica Primordiale,0
13621,Equilibrio di Tutte le Cose,0
13622,Vincolasogni Logoro,0
13623,Ninnolo Occhio Felino,0
13624,Bramosia del Grande Predatore,0
13625,Frenesia,0
13626,Abbraccio Infuso di Luffa,0
13627,Esca di Fantaplasma Stabile,0
13628,Volontà dell'Ordine Naturale,0
13629,Terzo Occhio del Carceriere,0
13630,Sagacia di Norgannon,0
13631,Proclamazione di Sephuz,0
13632,Giudizio dell'Arbiter,0
13633,Sacrificio della Vitalità,0
13634,Rinomata furia di Ursoc,0
13635,Rantolo della Fauce,0
13636,Eco di Eonar,0
13637,Retaggio del Dormiente,0
13638,Ricordo dell'Albero Madre,0
13639,Lezione del Titano Oscuro,0
13640,Infusione Verdeggiante,0
13641,Visione della Crescita Eterna,0
13642,Occhio della Simmetria Spaventosa,0
13643,Tocco Fatale,0
13644,Guanti Colposicuro,0
13645,Delizia dell'Invocatore,0
13646,Altocielo di Keefer,0
13647,Condensatore dell'Ultimo Imperatore,0
13648,Tesoro di Xuen,0
13649,Accensione di Giada,0
13650,Infusione Celestiale,0
13651,Ultimo Barilotto di Triplo Malto,0
13652,Vigore di Shaohao,0
13653,Passioni Carbonizzate,0
13654,Lacrima del Mattino,0
13655,Sussurro di Yu'lon,0
13656,Antichi Insegnamenti del Monastero,0
13657,Focus Torbido,0
13658,Fuga dalla Realtà,0
13659,Aumenta la durata dello Scudo Antimagia e i danni subiti che assorbe ti curano.,-16711936
13660,Non classificato,-16711936
13661,Abbraccio della Morte,0
13662,Supersforzo,0
13663,Spira Letale,0
13664,Certezza della Morte,0
13665,Mostruosità Frenetica,0
13666,Errante Rianimato,0
13667,Dominio di Malacarne,0
13668,Aura Vampirica,0
13669,Runa Cremisi,0
13670,Vigore di Bryndaor,0
13671,Favore di Koltira,0
13672,Rabbia del Campione Ghiacciato,0
13673,Zero Assoluto,0
13674,Freddo Pungente,0
13675,Stretta dell'Imperituro,0
13676,Incubo,0
13678,Benedizione del Re del Sole,0
13679,Cielo Fuso,0
13680,Tempesta di Fuoco,0
13681,Tiara dell'Incantatore,0
13682,Stalattite Spaventosa,0
13683,Protettore della Trinità,0
13684,Comando Disciplinare,0
13685,Potenziale Esteso,0
13686,Venti Gelidi,0
13687,Manto del Fronte Gelido,0
13688,Brandigelo,0
13689,Gelo Intenso,0
13690,Tempesta d'Aspirazione,0
13691,Armonia Arcana,0
13692,Distorsione Temporale,0
13693,Abbattimento Arcanico,0
13694,Eletto Pazzo,0
13695,Guardia di Uther,0
13696,Anello con Sigillo dei Re Tormentati,0
13697,Del Tramonto e dell'Alba,0
13698,Barriera Folgorante,0
13699,Giudizio del Magistrato,0
13700,"Spezzaombre, Alba del Sole",0
13701,Inflorescenza del Pozzo Solare,0
13702,Sigillo Inciso del Vendicatore Sacro,0
13703,Santuario del Protettore Ardente,0
13704,Baluardo della Giusta Furia,0
13705,Regno dei Re Eterni,0
13706,Verdetto Finale,0
13707,Impeto dell'Avanguardia,0
13708,Cadenza di Fujieda,0
13709,Inquisitore Implacabile,0
13710,Portatore di Morte,0
13711,Volontà dello Spezzatore,0
13712,Volontà Incrollabile,0
13713,Rappresaglia,0
13714,Muro,0
13715,Tempesta dell'Araldo della Luce,0
13716,Spaccatuono,0
13717,Ultimo Respiro di Maraad,0
13718,Verdetto Finale,0
13719,Difensore Sprezzante,0
13720,Squilibrato,0
13721,Specchio Deformato,0
13722,Signore della Battaglia,0
13723,Riverbero Sismico,0
13724,Vera del Promemoria Ancestrale,0
13725,Stivaletti di Pietra del Tremore Profondo,0
13726,Elmo degli Elementi Profondi,0
13727,Catene della Devastazione,0
13728,Vera Fusa della Spaccacieli Ardente,0
13729,Calzature dell'Equilibrio Elementale,0
13730,Guanti Lunghi della Grande Separazione,0
13731,Mantello dell'Oratore del Vento,0
13732,Venti del Fato,0
13733,Retaggio della Megera del Gelo,0
13734,Ossa di Lupo del Taumaturgo,0
13735,Attuatori della Lava Primordiale,0
13736,Fusciacca del Focus Naturale di Jonat,0
13737,Gambali Foderati della Marea dello Spiritista,0
13738,Nucleo della Marea Primordiale,0
13739,Cotta dell'Armonia Terrestre,0
13740,Stratagemma Infallibile,0
13741,Il Boia,0
13742,Colpo Duraturo,0
13743,Vera della Chiamata Selvaggia,0
13744,Stivali da Bracconiere di Nesingwary,0
13745,Maschera delle Braci della Forgia dell'Anima,0
13746,Veste Inanellata dello Stratagemma Vile,0
13747,Usbergo del Comando Feroce,0
13748,Calzature del Cobra del Destafiamme,0
13749,"Qa'pla, Guanti Lunghi da Guerra in Eredun",0
13750,Stivaletti del Predatore di Rylak,0
13751,Focus Preciso dell'Artiglio dell'Aquila,0
13752,Talismano dei Tiri Crescenti,0
13753,Vera dell'Astuzia dell'Inseguitore di Serpenti,0
13754,Mitene della Veglia Impassibile,0
13755,Tenuta del Fuocobrado Tattico,0
13756,Manto del Predatore di Rylak,0
13757,Iniettori di Veleno Latente,0
13758,Frammenti d'Ossa del Macellaio,0
13759,Sigillo di Wilfred dell'Evocazione Superiore,0
13760,Fascia di Endereth,0
13761,Reliquia della Sinergia Demoniaca,0
13762,Vesti del Portale Oscuro Blasonate,0
13763,Anello dell'Agonia Perpetua di Azj'aqir,0
13764,Pianelle Oscure di Sacrolash,0
13765,Fasciature Imbottite dell'Ira Malefica,0
13766,Mantello della Consunzione Iraconda,0
13767,Visioni del Potenziale Implosivo,0
13768,Evocazione del Terrore dell'Inquisitore Tetro,0
13769,Vera dell'Incubo Cornuto,0
13770,Fasciature Ardenti della Pena del Ragno,0
13771,Mantello Cinereo degli Azj'aqir,0
13772,Follia degli Azj'aqir,0
13773,Braci della Divisa del Diabolico,0
13774,Coprigambe degli Ymirjar,0
13775,Angoscia Collettiva,0
13776,Potenziamento del Mezzo-Gigante,0
13777,Dono Lumenero,0
13778,Abiti dell'Ora Più Oscura,0
13779,Demoni Interiori,0
13780,Dita del Caos,0
13781,Vilnucleo Erratico,0
13782,Vilbombardiere,0
13783,Medaglione della Fiamma Oscura,0
13784,Profanazione di Razelikh,0
13785,Frusta di Vilfiamma Spiraleggiante,0
13786,Catene d'Anima Bruciate,0
13787,Freddo nascente,-14614752
13789,Fluidità,0
13790,Marchio del Maestro Assassino,0
13791,Cinturone Tossico Tagliente,0
13792,Cappuccio Intriso di Sangue,0
13793,Medaglione di Polvere d'Ombra,0
13794,Farabutto Ardito,0
13795,Guanti della Lama Spietata Macchiati di Sangue,0
13796,Catene da Allenamento della Famiglia Zoldyck,0
13797,Pezza del Calcavespro,0
13798,Vimini di Pelleverde,0
13799,Astuzia del Bandito,0
13800,Schioppo Nascosto,0
13801,Atto Finale,0
13802,Frammento d'Anima di Akaari,0
13803,Il Marcio,0
13804,Ombre Letali,0
13805,Decorativo,-16711681
13806,Rune scendono a cascata sulla superficie di quest'armatura.,-11776
13808,,0
13809,Guardaspalle del Signore della Rovina Sconfitto,0
13810,Fiammaeterna,0
13811,Potenziamento Permanente: Torgast,-16724737
13812,Potenziamento Permanente: La Fauce,-16724737
13813,Via dell'Ascensione,-7820545
13815,Grado 1 di 7,-16711681
13816,Grado 2 di 7,-16711681
13817,Grado 3 di 7,-16711681
13818,Grado 4 di 7,-16711681
13819,Grado 5 di 7,-16711681
13820,Grado 6 di 7,-16711681
13821,Grado 7 di 7,-16711681
13822,Livello di potenziamento: 1/7,65535
13823,Livello di potenziamento: 2/7,65535
13824,Livello di potenziamento: 3/7,65535
13825,Livello di potenziamento: 4/7,65535
13826,Livello di potenziamento: 5/7,65535
13827,Livello di potenziamento: 6/7,65535
13828,Livello di potenziamento: 1/6,65535
13829,Artigianato Stigio,-10044417
13830,Reliquie di Korthia,-7820545
13831,Potenziato,65280
13832,Frenesia dell'Abominio,0
13833,Trasferimento Dilagante,0
13834,Sentenza Finale,0
13835,Fame Insaziabile,0
13836,Gloria,0
13837,Impeto Peccaminoso,0
13838,Furia della Natura,0
13839,Indulgenza Peccaminosa,0
13840,Eco Armonica,0
13841,Sciame di Locuste,0
13842,Profondità della Morte,0
13843,Delizia Peccaminosa,0
13844,Affinità tra Simili,0
13845,Massacro Tossico,0
13846,Spiriti Celestiali,0
13847,Obbedienza,0
13848,Aculeo della Morte,0
13849,Marcia della Morte,0
13850,Korthia,0
13851,Lucidità Risonante,0
13852,Scheggia del Dominio,-10044417
13853,Braci Radiose,0
13854,Martellaccio Obbligato,0
13855,Sguardo dell'Agonia,0
13856,Toccato dalla Fauce,-16711936
13857,Massacro Fiammeggiante,0
13858,Fede Cieca,0
13859,Quartiermastro della Fama,-14614752
13860,Giuramento Demoniaco,0
13861,Stagioni Abbondanti,0
13862,Patto di Bwonsamdi,0
13863,Parola d'Ombra: Manipolazione,0
13864,Catene dei Giurafauce del Gladiatore Liberato,0
13865,Catene della Maledizione del Gladiatore Liberato,0
13866,Birra Copiosa,0
13867,Elementi Scheggiati,0
13868,Semi della Crescita Sfrenata,0
13869,Condotto Elementale,0
13870,Detrito d'Anima Stagnante,0
13871,Scheggia dell'Annientamento,0
13872,Borsa d'Anime Decadente,0
13873,Esplosione Perpetua Contenuta,0
13874,Patto degli Inseguitori d'Anime,0
13875,Borsa di Munizioni,0
13876,Frammenti delle Corna Antiche,0
13877,Sacchetto di Frammenti Taglienti,0
13878,Chiamata alle Armi,0
13879,Freddo Divorante,0
13881,Armonia di Silfaglia,0
13882,Test 1 Override,0
13883,Test 2 Override,0
13884,Vortice del Vespro Furioso,0
13885,Insegnamenti Sinistri,0
13886,Cuore dei Silfi,0
13887,Armonia delle Sfere,0
13888,Ordine Pallido,0
13889,Vigore Elisio,0
13890,Risonanza Divina,0
13891,Inestimabile,-16711936
13892,Materiali da Costruzione,-7820545
13895,Combattente II,-16711936
13896,Sfidante II,-16711936
13897,Rivale II,-16711936
13898,Modulo dei Progenitori,-10044417
13899,Codici dei Primi,-10044417
13900,Utilizzabile con:,-11776
13901,Le ricette di Shadowlands per armature rare (blu) e migliori.,-1
13902,Attacco,-1
13903,Utilità,-1
13904,Arma,-1
13906,Wildcard,8719357
13907,Del Sostentamento,-11776
13908,Predestinato,1496809
13910,Consumabile,-1
13911,Stagione 2 di Shadowlands,65280
13912,Qualità 4 di 5,65280
13914,Sintesi di Protoforma,-10044417
13915,Unità,0
13916,Equipaggiamento del Codice,-10044417
13920,Caccia al Tesoro,-7820545
13922,Predestinato,-16711936
13923,Predestinato Eroico,65280
13924,Predestinato Mitico,65280
13925,Manufatti delle Isole dei Draghi,-7820545
13926,Manoscritto del Guardadraghi,-10044417
13927,Reagente del Banchetto Tuskarr,-7820545
13929,Tossico,10405150
13932,Ricerca delle Incursioni Predestinate,-16711936
13933,Gemma d'aria,14286079
13934,Gemma di fuoco,16341785
13935,Gemma di gelo,1872097
13936,Gemma di terra,8411981
13937,Rubino d'aria,14286079
13938,Zaffiro d'aria,14286079
13939,Smeraldo d'aria,14286079
13940,Onice d'aria,14286079
13941,Ambra d'aria,14286079
13942,Rubino di terra,8411981
13943,Zaffiro di terra,8411981
13944,Smeraldo di terra,8411981
13945,Onice di terra,8411981
13946,Ambra di terra,8411981
13947,Rubino di fuoco,16341785
13948,Zaffiro di fuoco,16341785
13949,Smeraldo di fuoco,16341785
13950,Onice di fuoco,16341785
13951,Ambra di fuoco,16341785
13952,Rubino di gelo,1872097
13953,Zaffiro di gelo,1872097
13954,Smeraldo di gelo,1872097
13955,Onice di gelo,1872097
13956,Ambra di gelo,1872097
13957,Gruppo di Caccia,-10044417
13958,Stagione 3 di Shadowlands,-16711936
13959,[PH] Radiant - Equip Limit 2,-10044417
13960,[PH] Radiant (2),-10044417
13961,Essenze Arcane dell'Adunanza di Cobalto,-7820545
13962,Reagente del Banchetto dei Tuskarr,65280
13963,Stagione 4 di Shadowlands,-16711936
13964,Bronzo,65280
13965,Rosso,65280
13966,Nero,65280
13967,Blu,65280
13968,Verde,65280
13969,Infuso Primordiale,65280
13970,Materiale per Equipaggiamento da Pesca di Iskaara,-10044417
13971,Rifornimenti delle Isole dei Draghi,-7820545
13976,Infuso Primordiale,-16711936
13978,Emporio,-11776
13979,Tempeste Primordiali,65280
13980,Modalità Guerra,65280
13981,Ossidiana,65280
13982,Sabellian,-16711936
13983,Smeraldo,65280
13984,Cremisi,65280
13985,Cobalto,65280
13986,Plasmato dalle Sabbie,65280
13987,Missioni settimanali e mondiali,-14614752
13988,Spedizioni,-14614752
13989,Ricompense delle missioni,-14614752
13990,Bottini mondiali,-14614752
13991,Professioni,-14614752
13992,Bottino mondiale,65280
13993,Artigianale,65280
13994,Modulo da Meccanista,-32704
13995,Stagione 3 e 4 di Shadowlands,-16711936
13996,Stagione 1 di Shadowlands,65280
13997,Reagente Elementale,5435969
13998,Mistico,-10044417
13999,Stagione 1 di Dragonflight,-16711936
14000,Notevole,65535
14001,Rimarchevole,65535
14002,Potenziato dall'Energia Primordiale,65280
14003,Cripte di Zskera,-10044417
14004,Pietra Primordiale,16755456
14005,Stranezze dell'Artigiano,8956671
14006,Passivo,-1
14007,Mano Secondaria,-1
14008,Stagione 2 di Dragonflight,-15073511
14009,Isola Proibita,65280
14011,Artigianale d'Ingegno,-16711936
14012,Artigianale d'Ombrofuoco,-15073511
14014,Azzurro,130816
14015,Viola,65280
14016,Missioni mondiali e bottini mondiali,65280
14017,Campo di Soffusione e PvP,65280
14018,Tesori e creature uniche,65280
14019,Artigianale Onirico,-15073511
14020,Malflagello,-15073511
14021,Flagellademoni,-15073511
14022,Tempofuria,-15073511
14023,Spirito,-15073511
14024,Grado 10,-12032
14025,Fenditure del Tempo,0
14026,Segreti di Azeroth,-7820545
14027,Divergente,-16711936
14028,Fenditure del Tempo e Alba degli Infiniti,0
14029,Alba degli Infiniti,0
14030,Soridormi,65280
14031,Stagione 3 di Dragonflight,-15073511
14032,Amirdrassil,65280
14033,Retaggio,65280
14034,Dono di Smeraldo,65280
14035,|nSoffuso d'Ombrofuoco,15025839
14036,Tuono,65280
14037,Creature Uniche,16754944
14038,Maschera Resiliente del Combattente Prototipo,0
14039,Maschera Resiliente del Pretendente Prototipo,0
14040,Maschera Resiliente del Gladiatore Prototipo,0
14041,Superfioritura,65466
14042,Artigianato PvP,-32704
14043,Stagione 2 di Dragonflight,-8355712
14044,|nLivello di potenziamento: Avventuriero 1/8,-8355712
14045,Stagione 3 di Dragonflight,-7885825
14046,|nLivello di potenziamento: Avventuriero 2/8,-8355712
14047,|nLivello di potenziamento: Avventuriero 3/8,-8355712
14048,|nLivello di potenziamento: Avventuriero 4/8,-8355712
14049,|nLivello di potenziamento: Avventuriero 5/8,-8355712
14050,|nLivello di potenziamento: Avventuriero 6/8,-8355712
14051,|nLivello di potenziamento: Avventuriero 7/8,-8355712
14052,|nLivello di potenziamento: Avventuriero 8/8,-8355712
14053,|nLivello di potenziamento: Campione 1/8,-8355712
14054,|nLivello di potenziamento: Campione 2/8,-8355712
14055,|nLivello di potenziamento: Campione 3/8,-8355712
14056,|nLivello di potenziamento: Campione 4/8,-8355712
14057,|nLivello di potenziamento: Campione 5/8,-8355712
14058,|nLivello di potenziamento: Campione 6/8,-8355712
14059,|nLivello di potenziamento: Campione 7/8,-8355712
