ID,Description_lang,ModifiedCraftingCategoryID,ItemBonusTreeID,Flags,Field_9_1_0_38511_004,ItemContextOffset
75,Imposta il livello dell'oggetto a 56 e il livello richiesto per indossarlo a 45.,32,3207,0,0,0
76,Imposta il livello dell'oggetto a 43 e il livello richiesto per indossarlo a 35.,31,3206,0,0,0
77,Imposta il livello dell'oggetto a 33 e il livello richiesto per indossarlo a 25.,30,3205,0,0,0
78,Imposta il livello dell'oggetto a 23 e il livello richiesto per indossarlo a 15.,18,3204,0,0,0
79,Imposta il livello dell'oggetto a 87 e il livello richiesto per indossarlo a 50.,45,3265,0,0,0
80,Aumenta il livello oggetto dell'equivalente di 2 gradi.,50,0,0,0,2
81,"Imposta: livello oggetto 230, livello richiesto 60, unico equipaggiabile Artigianato di Shadowlands.",52,3323,0,0,0
82,Imposta il livello dell'oggetto a 233 e il livello richiesto per indossarlo a 60.,53,3444,0,0,0
83,"Imposta: livello oggetto 262, livello richiesto 60, unico equipaggiabile Artigianato di Shadowlands.",54,3445,0,0,0
84,Aumenta il livello oggetto dell'equivalente di 3 gradi.,55,0,0,0,3
85,"Le abilità hanno una probabilità di creare un Nucleo di Automa vicino al bersaglio, infliggendo danni e cure.",56,3448,0,0,0
86,Aumenta l'indice d'elusione e i danni subiti hanno una probabilità di curarti.,56,3449,0,0,0
87,Fornisce una probabilità di ottenere risorse aggiuntive quando si uccide un nemico che fa guadagnare onore o esperienza.,56,3450,0,0,0
88,Le abilità hanno una probabilità di creare un granulo nelle vicinanze. Recuperalo per ottenere un attributo primario per 15 s.,56,3451,0,0,0
89,Aumenta la velocità di movimento e su cavalcature terrestri nelle Terretetre.,56,3452,0,0,0
90,"Subire danni genera scintille di potere. Al raggiungimento di 5 accumuli, il successivo attaccante viene folgorato e subisce danni cosmici.",56,3453,0,0,0
91,"Quando uccidi un nemico, la tua statistica secondaria più alta aumenta per 20 s, accumulandosi fino a 5 volte.",56,3454,0,0,0
92,"Aumenta la durata dei tonici, elisir e dell'effetto Ben Nutrito del 50%.",56,3455,0,0,0
93,Imposta il livello dell'oggetto a 400 e il livello richiesto per indossarlo a 70.,84,3510,0,0,0
94,,59,0,0,0,0
95,,60,0,0,0,0
96,,61,0,0,0,0
97,,62,0,0,0,0
98,,63,0,0,0,0
99,,64,0,0,0,0
100,,65,0,0,0,0
101,Set base ilevel to 51 (DNT),66,3137,0,0,0
102,Set base ilevel to 60 (DNT),67,3146,0,0,0
103,No Effect on this test finishing reagent (DNT),68,0,0,0,0
104,No Effect on this test finishing reagent (DNT),69,0,0,0,0
105,Adorna la tua armatura con spuntoni spessi e aggiungi Unico equipaggiabile: abbellimento (2).,87,3600,0,0,0
106,,71,0,0,0,0
107,Imposta il livello oggetto di una ricetta di Grado 1 a 249.,83,0,0,0,4
109,,72,0,0,0,0
110,,74,0,0,0,0
111,,75,0,0,0,0
112,,73,0,0,0,0
113,,78,0,0,0,0
114,,77,0,0,0,0
115,,76,0,0,0,0
116,,79,0,0,0,0
117,,80,0,0,0,0
118,,81,0,0,0,0
119,,89,0,0,0,0
120,,90,0,0,0,0
121,,91,0,0,0,0
122,,92,0,0,0,0
123,,93,0,0,0,0
124,,94,0,0,0,0
125,,95,0,0,0,0
126,,96,0,0,0,0
127,,97,0,0,0,0
128,,98,0,0,0,0
129,,99,0,0,0,0
130,,100,0,0,0,0
131,,101,0,0,0,0
132,,102,0,0,0,0
133,,103,0,0,0,0
134,,104,0,0,0,0
136,,106,0,0,0,0
137,,492,0,0,0,0
138,,108,0,0,0,0
139,,109,0,0,0,0
140,,110,0,0,0,0
141,,111,0,0,0,0
142,,112,0,0,0,0
144,,114,0,0,0,0
145,,115,0,0,0,0
146,,116,0,0,0,0
148,,118,0,0,0,0
149,,119,0,0,0,0
150,,120,0,0,0,0
151,,121,0,0,0,0
152,,122,0,0,0,0
153,,123,0,0,0,0
154,,124,0,0,0,0
155,Aumenta la Concentrazione ripristinata dalle scoperte geniali del $ev1%.,125,0,1,0,0
156,Aumenta $en1 di $ev1 e $en2 di $ev2%.,126,0,1,0,0
157,"Hai il $ev1% di probabilità in più di migliorare la tua professione, ma la difficoltà delle ricette è aumentata di $ev2.",127,0,0,0,0
158,Aumenta $en1 di $ev1 e $en2 del $ev2%.,128,0,0,0,0
159,Aumenta $en1 di $ev1 e $en2 del $ev2%.,129,0,0,0,0
160,Aumenta la durata delle pozioni delle Isole dei Draghi del 50% e aggiunge Unico equipaggiabile: abbellimento (2).,130,3599,0,0,0
161,Aumenta la durata di Ben Nutrito delle Isole dei Draghi del 100% e ora persiste oltre la morte.,131,3598,0,0,0
163,Increases armor by x and reduces durability loss of this armor piece. (DNT),85,0,0,0,0
164,Aumento di $ev1 di [$en1].,133,0,0,0,0
165,Aumento di $ev1 di [$en1].,134,0,0,0,0
166,Garantisce indice di critico e celerità.,135,3725,1,0,0
168,,57,0,0,0,0
169,,57,0,0,0,0
170,,57,0,0,0,0
171,,156,0,0,0,0
172,,157,0,0,0,0
173,,158,0,0,0,0
174,,159,0,0,0,0
175,,160,0,0,0,0
176,,161,0,0,0,0
177,,162,0,0,0,0
178,,139,0,0,0,0
179,,137,0,0,0,0
180,,138,0,0,0,0
181,,140,0,0,0,0
182,,141,0,0,0,0
183,,144,0,0,0,0
184,,142,0,0,0,0
185,,143,0,0,0,0
186,,145,0,0,0,0
187,,146,0,0,0,0
188,,147,0,0,0,0
189,,154,0,0,0,0
191,,0,0,0,0,0
192,,149,0,0,0,0
193,,151,0,0,0,0
194,,155,0,0,0,0
195,,163,0,0,0,0
196,"Hai il $ev1% di probabilità in più di migliorare in Runografia, ma la difficoltà delle ricette è aumentata di $ev2.",152,0,0,0,0
197,Aumenta la Concentrazione ripristinata dalle scoperte geniali del $ev1% e $en2 di $ev2.,153,0,0,0,0
198,,170,0,0,0,0
199,,171,0,0,0,0
200,,172,0,0,0,0
201,,173,0,0,0,0
203,,175,0,0,0,0
204,,176,0,0,0,0
205,"Hai il $ev1% di probabilità in più di migliorare in Oreficeria, ma la difficoltà delle ricette è aumentata di $ev2.",364,0,1,0,0
206,Aumenta la Concentrazione ripristinata dalle scoperte geniali del $ev1% e $en2 di $ev2.,365,0,0,0,0
207,"Hai il $ev1% di probabilità in più di migliorare in Sartoria, ma la difficoltà delle ricette è aumentata di $ev2.",366,0,0,0,0
208,Aumenta la Concentrazione ripristinata dalle scoperte geniali del $ev1% e $en2 del $ev2%.,367,0,0,0,0
209,Aumenta i reagenti risparmiati con Parsimonia del $ev1%.,368,0,0,0,0
210,,369,0,0,0,0
211,,370,0,0,0,0
212,,371,0,0,0,0
213,"Quando si ha più del 90% della salute massima, ottieni Maestria. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",372,3843,0,0,0
214,,373,0,0,0,0
215,"I tuoi incantesimi a volte causano un fremito nel tempo. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",374,3850,0,0,0
216,,375,0,0,0,0
217,,376,0,0,0,0
218,,377,0,0,0,0
219,,378,0,0,0,0
220,,379,0,0,0,0
221,,380,0,0,0,0
222,Aumenta versatilità e celerità.,390,3742,1,0,0
223,Aumenta maestria e celerità.,389,3743,1,0,0
224,Aumenta versatilità e maestria.,388,3744,1,0,0
225,Garantisce indice di critico e maestria.,391,3741,1,0,0
226,Versatilità e colpi critici garantiti.,392,3745,1,0,0
227,"Gli attacchi fisici a volte infliggono danni fisici aggiuntivi. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",394,3747,0,0,0
228,"L'oggetto viene infuso con l'essenza del decadimento. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",393,3749,0,0,0
229,,395,0,0,0,0
230,"Aggiungi questo delizioso ingrediente segreto alla tua ricetta, per aumentare il numero di porzioni prodotte.",396,0,0,0,0
232,,399,0,0,0,0
233,Imposta il livello oggetto in base alla Qualità Artigianato (395 - 408).,84,3793,0,0,0
234,Imposta il livello oggetto in base alla Qualità Artigianato (408 - 421).,84,3794,0,0,0
235,"Imposta il livello oggetto in base alla Qualità Artigianato (330 - 343), lo rende vincolato e richiede il livello 64.",88,3795,0,0,0
236,"Imposta il livello oggetto in base alla Qualità Artigianato (343 - 356), lo rende vincolato e richiede il livello 70.",400,3796,0,0,0
237,"Imposta il livello oggetto in base alla Qualità Artigianato (356 - 369), lo rende vincolato e richiede il livello 70.",400,3797,0,0,0
238,"Imposta il livello oggetto in base alla Qualità Artigianato (369 - 382), lo rende vincolato e richiede il livello 70.",400,3798,0,0,0
239,"I tagli di precisione permettono di ottenere porzioni perfette senza sprecare niente, ottenendo $ev1 $en1 per questa ricetta.",403,0,0,0,0
240,"Una sana e abbondante insalata farà sì che ci siano degli avanzi, ottenendo $ev1 $en1 per questo piatto.",404,0,0,0,0
241,,405,0,0,0,0
242,,408,0,0,0,0
243,,407,0,0,0,0
244,,409,0,0,0,0
245,,406,0,0,0,0
246,,410,0,0,0,0
247,,411,0,0,0,0
248,,412,0,0,0,0
249,,413,0,0,0,0
250,,443,3805,0,0,0
251,,442,3806,0,0,0
252,,422,3807,0,0,0
253,,445,3808,0,0,0
254,,444,3809,0,0,0
255,,426,0,0,0,0
256,,427,0,0,0,0
257,,414,0,0,0,0
258,,415,0,0,0,0
259,,416,0,0,0,0
260,,417,0,0,0,0
261,,418,0,0,0,0
262,,419,0,0,0,0
263,,420,0,0,0,0
264,Sostituisce una statistica casuale con Ingegno.,429,3810,0,0,0
265,,430,0,0,0,0
266,,431,0,0,0,0
267,Riduce del 15% le probabilità di malfunzionamento delle Modifiche del dispositivo. Non si accumula con bonus di specializzazione simili.,432,3811,0,0,0
268,Le Modifiche equipaggiate in questo dispositivo impediscono i malfunzionamenti catastrofici.,433,3812,0,0,0
269,"Talvolta, la Modifica equipaggiata in questo dispositivo rimuoverà la batteria anziché causare un malfunzionamento.",434,3815,0,0,0
270,Assegna le Statistiche Secondarie dei visori o dei bracciali creati con Ingegneria a Colpo Critico.,435,3878,0,0,0
271,Assegna le Statistiche Secondarie dei visori o dei bracciali creati con Ingegneria a Celerità.,436,3877,0,0,0
272,Assegna le Statistiche Secondarie dei visori o dei bracciali creati con Ingegneria a Maestria.,437,3879,0,0,0
273,Assegna le Statistiche Secondarie dei visori o dei bracciali creati con Ingegneria a Versatilità.,438,3880,0,0,0
274,"Hai il $ev1% di probabilità in più di migliorare in Ingegneria, ma la difficoltà delle ricette è aumentata di $ev2.",439,0,0,0,0
275,Aumenta $en1 di $ev1 e $en2 di $ev2.,440,0,0,0,0
276,"Quando curi, talvolta lanci un Guizzo Curativo. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",441,3834,0,0,0
278,Sostituisce una statistica casuale con Parsimonia.,450,3881,0,0,0
279,Sostituisce una statistica casuale con Creazione Multipla.,451,3882,0,0,0
280,Sostituisce una statistica casuale con Velocità di Creazione.,452,3883,0,0,0
281,Sostituisce una statistica casuale con Precisione.,453,3884,0,0,0
282,Sostituisce una statistica casuale con Percezione.,454,3885,0,0,0
283,Sostituisce una statistica casuale con Destrezza.,455,3886,0,0,0
284,,424,0,0,0,0
285,,425,0,0,0,0
287,Altera l'aspetto di un'arma creata con la Forgiatura di Draenor con qualcosa di più notevole.,459,3986,0,0,0
288,Altera l'aspetto di un'arma creata con la Forgiatura di Draenor con qualcosa di davvero rimarchevole.,459,3987,0,0,0
289,Altera l'aspetto dell'armatura creata con la Forgiatura di Draenor con qualcosa di più notevole.,460,3986,0,0,0
290,Altera l'aspetto dell'armatura creata con la Forgiatura di Draenor con qualcosa di davvero rimarchevole.,460,3987,0,0,0
291,Altera l'aspetto degli occhiali creati con l'Ingegneria di Draenor con qualcosa di più notevole.,461,3986,0,0,0
292,Altera l'aspetto degli occhiali creati con l'Ingegneria di Draenor con qualcosa di davvero rimarchevole.,461,3987,0,0,0
293,Altera l'aspetto delle armi da fuoco create con l'Ingegneria di Draenor con qualcosa di più notevole.,462,3986,0,0,0
294,Altera l'aspetto delle armi da fuoco create con l'Ingegneria di Draenor con qualcosa di davvero rimarchevole.,462,3987,0,0,0
295,Altera l'aspetto dell'armatura creata con la Conciatura di Draenor con qualcosa di più notevole.,463,3986,0,0,0
296,Altera l'aspetto dell'armatura creata con la Conciatura di Draenor con qualcosa di davvero rimarchevole.,463,3987,0,0,0
297,Altera l'aspetto dell'armatura creata con la Sartoria di Draenor con qualcosa di più notevole.,464,3986,0,0,0
298,Altera l'aspetto dell'armatura creata con la Sartoria di Draenor con qualcosa di davvero rimarchevole.,464,3987,0,0,0
299,Altera l'aspetto delle armi create con la Runografia di Draenor con qualcosa di più notevole.,465,3986,0,0,0
300,Altera l'aspetto delle armi create con la Runografia di Draenor con qualcosa di davvero rimarchevole.,465,3987,0,0,0
302,Dona al tuo equipaggiamento creato un miglioramento completamente impercettibile ma incredibilmente reale.,467,4049,0,0,0
303,Aumenta il livello oggetto a 450 nelle Arene e nei Campi di Battaglia.,468,4076,0,0,0
304,Aumenta il livello oggetto a 450 nelle Arene e nei Campi di Battaglia.,469,4076,0,0,0
305,Aumenta il livello oggetto a 450 nelle Arene e nei Campi di Battaglia.,470,4076,0,0,0
306,Aumenta il livello oggetto a 437 nelle Arene e nei Campi di Battaglia.,471,4077,0,0,0
307,Aumenta il livello oggetto a 437 nelle Arene e nei Campi di Battaglia.,472,4077,0,0,0
308,Aumenta il livello oggetto a 437 nelle Arene e nei Campi di Battaglia.,473,4077,0,0,0
309,Imposta il livello oggetto iniziale in base alla Qualità Artigianato (382-395) e lo marchia come Artigianale d'Ingegno.,474,4107,0,0,0
310,Imposta il livello oggetto iniziale in base alla Qualità Artigianato (411-424) e lo marchia come Artigianale d'Ombrofuoco.,475,4108,0,0,0
311,"Imposta il livello oggetto in base alla Qualità Artigianato (382 - 395), lo rende vincolato e richiede il livello 70.",400,4111,0,0,0
312,Imposta il livello oggetto in base alla Qualità Artigianato (395 - 408).,400,4112,0,0,0
313,Imposta il livello oggetto in base alla Qualità Artigianato (424 - 437).,476,4113,0,0,0
314,Imposta il livello oggetto in base alla Qualità Artigianato (408 - 418).,476,4114,0,0,0
315,Imposta il livello oggetto in base alla Qualità Artigianato (434 - 444).,476,4115,0,0,0
316,Imposta il livello oggetto in base alla Qualità Artigianato (434 - 447).,476,4116,0,0,0
317,"Infliggere danni può provocare accumuli di danni da ombrofuoco. Inoltre, aggiunge Unico equipaggiabile: Abbellimento (2).",477,4118,0,0,0
318,"Diventa potenziato quando subisci un effetto d'interruzione mentre non stai lanciando alcun incantesimo. Inoltre, aggiunge Unico equipaggiabile: abbellimento (2).",478,4129,0,0,0
319,"Gli effetti di limitazione al movimento persistenti aumentano i danni inflitti. Inoltre, aggiunge Unico equipaggiabile: Abbellimento (2).",479,4135,0,0,0
320,,480,0,0,0,0
321,Riduce la velocità di caduta per 10 secondi. Utilizzabile solo sulle Isole dei Draghi.,481,4152,0,0,0
323,Migliora le Bende delle Isole dei Draghi. Utilizzabile solo nelle Isole dei Draghi.,483,4153,0,0,0
324,,487,3481,0,0,0
325,,487,4165,0,0,0
326,,488,4010,0,0,0
327,,488,4166,0,0,0
328,,486,0,0,0,0
329,Imposta liv. ogg. in base alla Qualità Artigianato (450-463) e lo rende Artigianale d'Ombrofuoco.,490,4183,0,0,0
330,Imposta il livello oggetto in base alla Qualità Artigianato (463-476).,491,4184,0,0,0
331,Imposta il livello oggetto in base alla Qualità Artigianato (473-486).,491,4185,0,0,0
332,Imposta il livello oggetto in base alla Qualità Artigianato (434 - 447).,400,4188,0,0,0
334,Incantesimi e abilità talvolta aumentano le statistiche secondarie. Aggiunge Unico equipaggiabile: abbellimento (2).,493,4226,0,0,0
335,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,494,4234,0,0,0
336,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,496,4234,0,0,0
337,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,498,4234,0,0,0
338,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,495,4235,0,0,0
339,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,497,4235,0,0,0
340,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,499,4235,0,0,0
341,Aumenta probabilità di critico quando si ha più del 70% della salute. Aggiunge Unico equipaggiabile: abbellimento (2).,500,4237,0,0,0
342,"Certifica l'equipaggiamento creato per l'utilizzo nei campi di battaglia PvP, permettendo di adeguare il livello oggetto a $ev1.|n|nNe servono vari per completare una creazione.",502,4273,0,0,0
343,"Certifica l'equipaggiamento creato per l'utilizzo nei campi di battaglia PvP, permettendo di adeguare il livello oggetto a $ev1.|n|nNe servono vari per completare una creazione.",503,4272,0,0,0
344,"Certifica l'equipaggiamento creato per l'utilizzo nei campi di battaglia PvP, permettendo di adeguare il livello oggetto a $ev1.|n|nNe servono vari per completare una creazione.",504,4274,0,0,0
345,,505,4281,0,0,0
346,,505,4214,0,0,0
347,"Le abilità di cura hanno la probabilità di legarti a un alleato, aumentando l'indice di versatilità di entrambi in base alla distanza. Inoltre aggiunge Unico equipaggiabile: abbellimento (2).",507,4290,0,0,0
348,Micofiore,508,0,0,0,0
349,Gocciaricca,509,0,0,0,0
350,Orbinide,510,0,0,0,0
351,Bocciolo della Benedizione,511,0,0,0,0
352,Lancia di Arathor,512,0,0,0,0
353,Minerale Comune,513,0,0,0,0
354,Minerale Raro 01,514,0,0,0,0
355,Minerale Raro 02,515,0,0,0,0
357,Imposta il livello oggetto iniziale in base alla Qualità Artigianato (593-606) e lo marchia come Artigianale del Presagio.,517,4321,0,0,0
358,Imposta il livello oggetto iniziale in base alla Qualità Artigianato (564-577) e lo marchia come Artigianale Novizio.,519,4337,0,0,0
359,Imposta il livello oggetto iniziale in base alla Qualità Artigianato (489-502) e lo marchia come Artigianale Risvegliato.,520,4339,0,0,0
360,Aumenta il livello oggetto a 528 nelle Arene e nei Campi di Battaglia.,524,4342,0,0,0
361,Aumenta il livello oggetto a 528 nelle Arene e nei Campi di Battaglia.,522,4342,0,0,0
362,Aumenta il livello oggetto a 528 nelle Arene e nei Campi di Battaglia.,523,4342,0,0,0
363,Aumenta il livello oggetto a 515 nelle Arene e nei Campi di Battaglia.,525,4343,0,0,0
364,Aumenta il livello oggetto a 515 nelle Arene e nei Campi di Battaglia.,526,4343,0,0,0
365,Aumenta il livello oggetto a 515 nelle Arene e nei Campi di Battaglia.,527,4343,0,0,0
366,,528,0,0,100,0
367,Imposta il livello oggetto in base alla Qualità Artigianato (473-486).,400,4367,0,0,0
368,Imposta il livello oggetto in base alla Qualità Artigianato (502-515).,521,4368,0,0,0
369,Imposta il livello oggetto in base alla Qualità Artigianato (512-525).,521,4369,0,0,0
370,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,529,4404,0,0,0
371,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,530,4404,0,0,0
372,Aumenta il livello oggetto a 489 nelle Arene e nei Campi di Battaglia.,531,4404,0,0,0
373,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,532,4405,0,0,0
374,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,533,4405,0,0,0
375,Aumenta il livello oggetto a 476 nelle Arene e nei Campi di Battaglia.,534,4405,0,0,0
376,,535,0,0,0,0
377,,536,0,0,0,0
378,,537,0,0,0,0
379,,538,0,0,0,0
380,,539,0,0,0,0
383,,542,0,0,0,0
384,,543,0,0,0,0
385,,544,0,0,0,0
386,,545,0,0,0,0
387,,546,0,0,0,0
388,Aumenta $en2 di $ev2 e i reagenti risparmiati con Parsimonia del $ev1%.,547,0,0,0,0
389,Aumenta $en1 di $ev1.,548,0,0,0,0
390,Gli incantesimi e le abilità hanno una probabilità di infliggere danni magici bonus. La scuola viene scelta in base alle gemme incastonate. $@spelldesc437127,549,4449,0,0,0
391,$@spelldesc435992 $@spelldesc437127,550,4446,0,0,0
392,"Se si subiscono danni quando la salute è bassa, si scatena della luce stellare protettiva. La frequenza di questa attivazione aumenta con le gemme incastonate. $@spelldesc437127",551,4456,0,0,0
393,Aumenta $en1 di $ev1 e la probabilità di ottenere un punto competenza del $ev2%.,552,0,0,0,0
394,,553,0,0,0,0
395,,554,0,0,0,0
396,,555,0,0,0,0
397,,556,0,0,0,0
398,,557,4640,0,0,0
399,,557,4461,0,0,0
400,"Infliggere danni a un bersaglio fornisce una probabilità di benedire l'arma, aumentando la statistica secondaria più alta. $@spelldesc437127",559,4681,0,0,0
401,"Accogli l'oscurità. Raddoppia gli effetti, sia positivi che negativi, degli altri oggetti Nerubiani Abbelliti. $@spelldesc437127",560,4682,0,0,0
402,,561,0,0,0,0
403,,562,0,0,0,0
404,,563,0,0,0,0
405,,564,0,0,0,0
406,,565,0,0,0,0
407,,566,0,0,0,0
408,,567,0,0,0,0
409,,568,0,0,0,0
410,Polvere di Tempesta,569,0,0,0,0
411,Frammento Luccicante,570,0,0,0,0
412,Cristallo Rifulgente,571,0,0,0,0
421,,580,0,0,0,0
422,,581,0,0,0,0
423,,582,0,0,0,0
424,,583,0,0,0,0
425,,584,0,0,0,0
426,,585,0,0,0,0
427,,586,0,0,0,0
428,$@spelldesc454558 $@spelldesc437127,587,4839,0,0,0
429,$@spelldesc458573$@spelldesc437127,588,4767,0,0,0
430,$@spelldesc463232$@spelldesc437127,589,4768,0,0,0
431,$@spelldesc454857 $@spelldesc437127,590,4769,0,0,0
432,Manciata di Bulloni di Bismuto,594,0,0,0,0
433,Bobina Bizzarra,595,0,0,0,0
434,Ingranaggio Girante,596,0,0,0,0
435,Interruttore di Sicurezza,597,0,0,0,0
436,Circuito del Caos,598,0,0,0,0
437,Potenziatore di Entropia,599,0,0,0,0
438,Assegna colpo critico come statistica secondaria degli occhiali o dei bracciali creati con Ingegneria.,600,4683,0,0,0
439,Assegna celerità come statistica secondaria degli occhiali o dei bracciali creati con Ingegneria.,601,4685,0,0,0
440,Assegna maestria come statistica secondaria degli occhiali o dei bracciali creati con Ingegneria.,602,4684,0,0,0
441,Assegna versatilità come statistica secondaria degli occhiali o dei bracciali creati con Ingegneria.,603,4686,0,0,0
442,Riduce del 15% le probabilità di malfunzionamento delle Modifiche del dispositivo. Non si accumula con bonus di specializzazione simili.,604,4723,0,0,0
443,"Ogni volta che la Modifica equipaggiata nel dispositivo ha un malfunzionamento, c'è un'alta probabilità di reindirizzare le conseguenze sul personaggio nemico più vicino.",605,4734,0,0,0
444,$@spelldesc454468,606,4736,0,0,0
445,$@spelldesc454455,607,4735,0,0,0
446,"Hai una probabilità di lanciare una granata tascabile, infliggendo danni suddivisi tra i nemici. $@spelldesc437127",608,4724,0,0,0
447,"Quando si ha poca salute, si sparpagliano delle mine tutt'intorno che rallentano e danneggiano i nemici che le calpestano. $@spelldesc437127",609,4727,0,0,0
448,$@spelldesc455147 $@spelldesc437127,610,4740,0,0,0
449,DNT does something awesome,649,0,0,0,0
450,DNT does something awesome,650,0,0,0,0
451,DNT does something awesome,651,0,0,0,0
452,DNT does something awesome,652,0,0,0,0
453,DNT does something awesome,653,0,0,0,0
454,DNT does something awesome,654,0,0,0,0
455,Aumenta $en1 di $ev1.,655,0,0,0,0
456,Creazione Multipla fornisce il $ev1% di oggetti aggiuntivi quando si creano oggetti consumabili.,656,0,0,0,0
457,Aumenta $en1 di $ev1.,704,0,0,0,0
458,DNT does something awesome,658,0,0,0,0
459,DNT does something awesome,659,0,0,0,0
460,Garantisce versatilità e celerità.,660,3742,1,0,0
461,Garantisce maestria e celerità.,661,3743,1,0,0
462,Garantisce critico e celerità.,662,3725,1,0,0
463,Garantisce versatilità e maestria.,663,3744,1,0,0
464,Garantisce critico e maestria.,664,3741,1,0,0
465,Garantisce versatilità e critico.,665,3745,1,0,0
466,DNT does something awesome,666,0,0,0,0
467,DNT does something awesome,667,0,0,0,0
468,DNT does something awesome,668,0,0,0,0
469,DNT does something awesome,669,0,0,0,0
470,Sostituisce una statistica casuale con Ingegno.,670,4784,0,0,0
471,Sostituisce una statistica casuale con Parsimonia.,671,3881,0,0,0
472,Sostituisce una statistica casuale con Creazione Multipla.,672,3882,0,0,0
473,Sostituisce una statistica casuale con Velocità di Creazione.,673,3883,0,0,0
474,Sostituisce una statistica casuale con Precisione.,674,3884,0,0,0
475,Sostituisce una statistica casuale con Percezione.,675,3885,0,0,0
476,Sostituisce una statistica casuale con Destrezza.,676,3886,0,0,0
477,,677,0,0,0,0
478,,678,0,0,0,0
479,,679,0,0,0,0
480,,680,0,0,0,0
481,,681,0,0,0,0
482,,682,0,0,0,0
483,"Quando si ha più dell'80% della salute massima, si ottiene indice di critico. $@spelldesc437127",683,4770,0,0,0
484,"Quando si ha più dell'80% della salute massima, si ottiene versatilità. $@spelldesc437127",684,4771,0,0,0
486,Creazione Multipla fornisce il $ev1% di oggetti aggiuntivi quando si creano oggetti consumabili.,686,0,0,0,0
488,Aumenta $en1 di $ev1.,685,0,0,0,0
489,"Imposta il livello oggetto in base alla Qualità Artigianato (577-590), lo rende vincolato e richiede il livello 80.",689,4700,0,0,0
490,Imposta il livello oggetto in base alla Qualità Artigianato (606-619).,591,4701,0,0,0
491,Imposta il livello oggetto in base alla Qualità Artigianato (623-636).,591,4702,0,0,0
492,Riduce la Concentrazione consumata del $ev1% mentre ci si concentra su una creazione.,690,0,0,0,0
