ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
557,AuchindounEthereal,Auchindoun: Tombe del Mana,,,,,-3089.5164,4942.7563,2,1,1,3792,201,-1,-1,-1,0,1,530,5,0,0,830899,0,0,134219281,134512648,0
558,AuchindounDraenei,Auchindoun: Cripte degli Auchenai,,,,,-3363.44,5156.455,2,1,1,3790,201,-1,-1,-1,0,1,530,5,0,0,830415,0,0,1553,134479880,0
559,PVPZone05,Arena di Nagrand (Vecchia Mappa),,,,,0,0,1,4,0,0,219,-1,-1,-1,0,1,-1,0,0,0,790469,0,0,1553,135004168,0
560,HillsbradPast,Fuga da Durnholde,,,,,-8309.81,-4061.5088,1,1,1,267,212,-1,-1,-1,0,1,1,5,0,0,833998,0,0,9745,134479880,0
562,bladesedgearena,Arena di Spinaguzza,,,,,0,0,1,4,0,3702,218,-1,-1,-1,0,1,-1,0,0,0,780261,0,0,1553,135004168,0
564,BlackTemple,Tempio Nero,,,,,-3644.53,317.294,1,2,1,0,215,-1,-1,-1,0,1,530,25,0,0,829630,0,0,1553,134479880,0
565,GruulsLair,Antro di Gruul,,,,,3525.453,5144.151,2,2,1,3923,213,-1,-1,-1,0,1,530,25,0,0,833180,0,0,1553,134479880,0
566,NetherstormBG,Occhio del Ciclone,"L'isola conosciuta come Occhio del Ciclone sorvola il desolato paesaggio di Landa Fatua.

L'Occhio del Ciclone è un campo di battaglia 15v15, in cui ogni fazione combatte per il controllo della Torre del Mago, delle Rovine del Vilrazziatore, della Torre dell'Elfo del Sangue e delle Rovine del Draenei.

Gli Elfi del Sangue bramano questo campo di battaglia per i suoi ricchi giacimenti di energia.

I Draenei lo reclamano per la sua vicinanza al misterioso vascello dei Naaru, Forte Tempesta.|n|n","L'isola conosciuta come Occhio del Ciclone sorvola il desolato paesaggio di Landa Fatua.

L'Occhio del Ciclone è un campo di battaglia 15v15, in cui ogni fazione combatte per il controllo della Torre del Mago, delle Rovine del Vilrazziatore, della Torre dell'Elfo del Sangue e delle Rovine del Draenei.

I Draenei lo reclamano per la sua vicinanza al misterioso vascello dei Naaru, Forte Tempesta.

Gli Elfi del Sangue bramano questo campo di battaglia per i suoi ricchi giacimenti di energia.|n|n",Conquista gli obiettivi,"- Cattura e controlla gli obiettivi
- Cattura la bandiera centrale
- Ottieni 1.500 risorse",0,0,1,3,0,0,210,-1,-1,-1,0,1,-1,0,0,0,788893,0,0,1553,135004168,0
568,ZulAman,Zul'aman,,,,,6851.021,-7989.7134,1,1,3,0,276,-1,-1,-1,0,1,530,10,0,0,815727,0,0,1553,134479880,0
571,Northrend,Nordania,,,,,0,0,1,0,2,0,216,-1,-1,-1,0,1,-1,0,0,804939,822688,0,0,16786973,134479896,128
572,PVPLordaeron,Rovine di Lordaeron,,,,,0,0,1,4,0,0,217,-1,-1,-1,0,1,-1,0,0,0,789984,0,0,1553,135004168,0
574,Valgarde70,Forte Utgarde,,,,,1211.7594,-4868.422,1,1,2,0,220,-1,-1,-1,0,1,571,5,0,0,825743,0,0,134227485,134512648,0
575,UtgardePinnacle,Pinnacolo di Utgarde,,,,,1232.4098,-4860.9536,1,1,2,0,221,-1,-1,-1,0,1,571,5,0,0,827661,0,0,67101,134479880,0
576,Nexus70,Nexus,,,,,3899.9258,6985.4355,2,1,2,4265,226,-1,-1,-1,0,1,571,5,0,0,821331,0,0,134219281,134512648,0
578,Nexus80,Oculus,,,,,3865.923,6983.94,1,1,2,0,227,-1,-1,-1,0,1,571,5,0,0,819814,0,0,1565,134479880,0
580,SunwellPlateau,Pozzo Solare,,,,,12551.763,-6774.5654,1,2,1,0,225,-1,-1,-1,0,1,530,25,0,0,832953,0,0,1553,134479880,0
582,Transport176244,Trasporto: Rut'theran - Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
584,Transport176231,Trasporto: Menethil - Theramore,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
585,Sunwell5ManFix,La Terrazza dei Magisteri,,,,,12881.902,-7343.0947,1,1,1,0,224,-1,-1,-1,0,1,530,5,0,0,834223,0,0,134284829,134512648,0
586,Transport181645,Trasporto: Exodar - Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
587,Transport177233,Trasporto: Traghetto di Piumaluna,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
588,Transport176310,Trasporto: Menethil - Auberdine,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
589,Transport175080,Trasporto: Orgrimmar - Grom'gol,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
590,Transport176495,Trasporto: Grom'gol - Sepulcra,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
591,Transport164871,Trasporto: Sepulcra - Orgrimmar,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
592,Transport186238,Transport: Borean Tundra Test,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
593,Transport20808,Trasporto: Baia del Bottino - Porto Paranco,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
594,Transport187038,Trasporto: Fiordo Echeggiante - Sorella Pietà (missione),,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
595,StratholmeCOT,Epurazione di Stratholme,,,,,-8756.09,-4457.42,1,1,2,0,222,-1,-1,-1,0,1,1,5,0,0,826005,0,0,1553,134479880,0
596,Transport187263,Trasporto: Naglfar,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
599,Ulduar70,Sale della Pietra,,,,,8921.793,-966.80646,1,1,2,0,230,-1,-1,-1,0,1,571,5,0,0,824642,0,0,1565,134479880,0
600,DrakTheronKeep,Forte di Drak'Tharon,,,,,4774.583,-2023.0491,1,1,2,0,228,-1,-1,-1,0,1,571,5,0,0,820968,0,0,1565,134479880,0
601,Azjol_Uppercity,Azjol-Nerub,,,,,3672.2153,2171.2751,1,1,2,0,229,-1,-1,-1,0,1,571,5,0,0,818693,0,0,134219293,134512648,0
602,Ulduar80,Sale del Fulmine,,,,,9185.088,-1386.7906,1,1,2,0,231,-1,-1,-1,0,1,571,5,0,0,824768,0,0,134219293,134512648,0
603,UlduarRaid,Ulduar,,,,,9359.371,-1115.1754,1,2,2,0,244,0,-1,-1,0,1,571,5,0,0,825015,0,0,1565,134479880,0
604,GunDrak,Gundrak,,,,,6708.731,-4654.904,1,1,2,0,237,-1,-1,-1,0,1,571,5,0,0,818626,0,0,134219293,134512648,0
607,NorthrendBG,Lido degli Antichi,"A sud di Dracombra giace un leggendario manufatto titanico noto all'Alleanza e all'Orda, che racchiude informazioni cruciali sui Titani e la loro sapienza.

Il Lido degli Antichi è un campo di battaglia 15v15, dove ogni fazione attacca e difende a turno il manufatto dei Titani, che si trova sulla punta meridionale dell'isola.","A sud di Dracombra giace un leggendario manufatto titanico noto all'Alleanza e all'Orda, che racchiude informazioni cruciali sui Titani e la loro sapienza.

Il Lido degli Antichi è un campo di battaglia 15v15, dove ogni fazione attacca e difende a turno il manufatto dei Titani, che si trova sulla punta meridionale dell'isola.",Cattura la Reliquia dei Titani,"- Attaccanti: distruggere il portale della reliquia
- Difensori: difendere il portale della reliquia
- Vince la squadra più veloce a catturare la reliquia",0,0,1,3,0,0,238,-1,-1,-1,0,1,-1,0,0,0,789579,0,0,1565,135004168,0
608,DalaranPrison,Fortezza Violacea,,,,,5689.4897,498.04694,1,1,2,0,235,-1,-1,-1,0,1,571,5,0,0,818205,0,0,1565,134479880,0
609,DeathKnightStart,Roccaforte d'Ebano,,,,,0,0,1,0,2,0,233,-1,-1,-1,0,1,-1,0,0,0,818210,0,0,67101,134479880,0
610,Transport_Tirisfal _Vengeance_Landing,Trasporto: Tirisfal - Attracco della Vendetta,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
612,Transport_Menethil_Valgarde,Trasporto: Menethil - Valguardia,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
613,Transport_Orgrimmar_Warsong_Hold,Trasporto: Orgrimmar - Forte dei Cantaguerra,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
614,Transport_Stormwind_Valiance_Keep,Trasporto: Roccavento - Forte degli Arditi,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
615,ChamberOfAspectsBlack,Santuario di Ossidiana,,,,,3438.1533,260.4013,1,2,2,0,239,-1,-1,-1,0,1,571,0,0,0,820448,0,0,34333,134479880,0
616,NexusRaid,Occhio dell'Eternità,,,,,3869.9814,6984.33,1,2,2,0,236,-1,-1,-1,0,1,571,5,0,0,822560,0,0,34333,134479880,0
617,DalaranArena,Fogne di Dalaran,,,,,0,0,1,4,0,0,242,0,-1,-1,0,1,-1,0,0,0,780309,0,0,1565,135004168,0
618,OrgrimmarArena,Arena del Valore,,,,,0,0,1,4,0,0,240,720,-1,-1,0,1,-1,0,0,0,789925,0,0,4195869,135004168,0
619,Azjol_LowerCity,"Ahn'kahet, il Regno Antico",,,,,3641.458,2032.0638,1,1,2,0,234,-1,-1,-1,0,1,571,0,0,0,818056,0,0,1565,134479880,0
620,Transport_Moa'ki_Unu'pe,Trasporto: Moa'ki - Unu'pe,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
621,Transport_Moa'ki_Kamagua,Trasporto: Moa'ki - Kamagua,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
622,Transport192241,Trasporto: Martello di Orgrim,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
623,Transport192242,Trasporto: Spaccacieli,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
624,WintergraspRaid,Volta di Archavon,,,,,5488.1245,2840.3337,1,2,2,0,243,-1,-1,-1,0,1,571,0,0,0,826589,0,0,34365,-2013003768,0
627,unused,Non Usato,,,,,0,0,1,5,6,0,25,-1,-1,-1,0,1,-1,0,0,0,856557,0,0,15957,134479872,0
628,IsleofConquest,Isola della Conquista,"L'Isola della Conquista è un punto di importanza strategica per la campagna di Nordania e sia l'Alleanza che l'Orda sono determinate a prenderne il controllo.

In questo campo di battaglia su larga scala, ogni fazione cerca di assumere il dominio del Laboratorio d'Assedio, del Porto o dell'Aviorimessa per assicurarsi l'accesso alla fortezza nemica e sconfiggere il suo generale (Halford Sventradraghi o il Supremo Agmar).","L'Isola della Conquista è un punto di importanza strategica per la campagna di Nordania e sia l'Alleanza che l'Orda sono determinate a prenderne il controllo.

In questo campo di battaglia su larga scala, ogni fazione cerca di assumere il dominio del Laboratorio d'Assedio, del Porto o dell'Aviorimessa per assicurarsi l'accesso alla fortezza nemica e sconfiggere il suo generale (Halford Sventradraghi o il Supremo Agmar).",Uccidi il capo nemico,"- Cattura i punti di generazione dei veicoli
- Assedia la fortezza nemica
- Uccidi il capo nemico",0,0,1,3,2,0,245,-1,-1,-1,0,1,-1,0,0,0,821811,0,0,1565,135004168,0
631,IcecrownCitadel,Rocca della Corona di Ghiaccio,,,,,5776.922,2065.9324,1,2,2,0,250,-1,-1,-1,0,1,571,0,0,0,820428,0,0,34333,-2013003768,0
632,IcecrownCitadel5Man,Forgia delle Anime,,,,,5670.7915,2003.6285,1,1,2,0,249,-1,-1,-1,0,1,571,0,0,0,818965,0,0,134219293,134512648,0
637,AbyssalMaw,Esterno delle Fauci dell'Abisso,,,,,0,0,1,1,3,0,23,-1,-1,-1,0,1,-1,0,0,0,814762,0,0,1565,134479880,0
638,Gilneas,Gilneas,,,,,0,0,1,0,0,0,4,-1,654,-1,0,1,-1,0,0,0,782283,0,0,1629,134479884,0
641,Transport_AllianceAirshipBG,Trasporto: Aeronave dell'Alleanza CdB,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
642,Transport_HordeAirshipBG,Trasporto: Cannoniera dell'Orda CdB,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
643,AbyssalMaw_Interior,Trono delle Maree,,,,,-5585.8716,5401.6494,1,1,3,0,255,-1,-1,-1,0,1,0,0,0,0,814875,0,0,134235677,134512648,0
644,Uldum,Sale della Creazione,,,,,-10225.995,-1837.4791,1,1,3,0,256,1080,-1,-1,0,1,1,0,0,0,817800,0,0,1565,134479880,0
645,BlackRockSpire_4_0,Caverne di Roccianera,,,,,-7570.2446,-1330.6841,1,1,3,0,267,-1,-1,-1,0,1,0,0,0,0,813034,0,0,134219293,134512648,0
646,Deephome,Rocciafonda,,,,,0,0,1,0,3,0,268,-1,-1,-1,0,1,-1,0,0,0,816934,0,0,1629,134488072,0
647,Transport_Orgrimmar_to_Thunderbluff,Trasporto: Orgrimmar - Picco del Tuono,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
648,LostIsles,Isole Perdute,,,,,0,0,1,0,0,0,3,-1,-1,-1,0,1,-1,0,0,0,787837,0,0,271965,134479884,0
649,ArgentTournamentRaid,Ordalia dei Crociati,,,,,8515.286,736.13715,1,2,2,0,246,-1,-1,-1,0,1,571,0,0,0,818173,0,0,34333,-2013003768,0
650,ArgentTournamentDungeon,Ordalia dei Campioni,,,,,8571.435,792.2205,1,1,2,0,247,-1,-1,-1,0,1,571,0,0,0,817987,0,0,1565,-2013003768,0
654,Gilneas2,Gilneas,,,,,0,0,1,0,0,0,4,-1,-1,-1,0,1,-1,0,0,0,782341,0,0,263709,134479884,0
655,GilneasPhase1,Gilneas Fase 1,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782644,0,0,1629,134479884,0
656,GilneasPhase2,Gilneas Fase 2,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782667,0,0,1629,134479884,0
657,SkywallDungeon,Pinnacolo del Vortice,,,,,-11522.493,-2317.934,1,1,3,0,259,1230,-1,-1,0,1,1,0,0,0,817086,0,0,134219293,134512648,0
658,QuarryofTears,Fossa di Saron,,,,,5592.057,2010.2709,1,1,2,0,252,-1,-1,-1,0,1,571,0,0,0,827056,0,0,1565,134479880,0
659,LostIslesPhase1,Eruzione vulcanica delle Isole Perdute,,,,,0,0,1,0,0,0,3,-1,648,-1,0,1,-1,0,0,0,788585,0,0,1565,134479884,0
