ID,Name_lang,Name1_lang,Mask_ID,Flags
79,%s il Diplomatico,%s la Diplomatica,48,0
80,Gladiatore Brutale %s,Gladiatrice Brutale %s,49,0
81,%s il Ricercatore,%s la Ricercatrice,42,0
82,Maestro delle Arene %s,Maestra delle Arene %s,50,0
83,%s il Salmastro,%s la Salmastra,51,0
84,Chef %s,Chef %s,52,0
85,%s il Giocattolaio,%s la Giocattolaia,53,0
86,%s delle Dieci Tempeste,%s delle Dieci Tempeste,54,0
87,%s del Sogno di Smeraldo,%s del Sogno di Smeraldo,55,0
89,Profeta %s,Profeta %s,57,0
90,%s il Malefico,%s la Malefica,58,0
91,Predatore %s,Predatrice %s,59,0
92,%s della Spada d'Ebano,%s della Spada d'Ebano,60,0
93,Arcimago %s,Arcimaga %s,61,0
94,Signore della Battaglia %s,Signora della Battaglia %s,62,0
95,Assassino %s,Assassina %s,63,0
96,Gran Maestro Alchimista %s,Gran Maestra Alchimista %s,64,0
97,Gran Maestro Fabbro %s,Gran Maestra Fabbro %s,65,0
98,Gran Chef %s,Gran Chef %s,66,0
99,Gran Maestro Incantatore %s,Gran Maestra Incantatrice %s,67,0
100,Gran Maestro Ingegnere %s,Gran Maestra Ingegnere %s,68,0
101,Dottor %s,Dottoressa %s,69,0
102,Gran Maestro Pescatore %s,Gran Maestra Pescatrice %s,70,0
103,Gran Maestro Erbalista %s,Gran Maestra Erbalista %s,71,0
104,Gran Maestro Runografo %s,Gran Maestra Runografa %s,72,0
105,Gran Maestro Orefice %s,Gran Maestra Orefice %s,73,0
106,Gran Maestro Conciatore %s,Gran Maestra Conciatrice %s,74,0
107,Gran Maestro Minatore %s,Gran Maestra Minatrice %s,75,0
108,Gran Maestro Scuoiatore %s,Gran Maestra Scuoiatrice %s,76,0
109,Gran Maestro Sarto %s,Gran Maestra Sarta %s,77,0
110,Combattente %s,Combattente %s,78,0
111,Gladiatore Terrificante %s,Gladiatrice Terrificante %s,79,0
112,Gladiatore Sinistro %s,Gladiatrice Sinistra %s,80,0
113,%s di Gnomeregan,%s di Gnomeregan,81,0
114,%s Cuorleone,%s Cuorleone,82,0
115,%s il Campione di Elune,%s la Campionessa di Elune,83,0
116,%s l'Eroe di Orgrimmar,%s l'Eroina di Orgrimmar,84,0
117,%s il Vagapianure,%s la Vagapianure,85,0
118,%s dei Lanciascura,%s dei Lanciascura,86,0
119,%s il Reietto,%s la Reietta,87,0
120,%s il Predatore della Magia,%s la Predatrice della Magia,88,0
121,%s il Dominatore del Crepuscolo,%s la Dominatrice del Crepuscolo,89,0
122,%s il Conquistatore di Naxxramas,%s la Conquistatrice di Naxxramas,90,0
123,%s l'Eroe di Nordania,%s l'Eroina di Nordania,91,0
124,%s l'Ombroso,%s l'Ombrosa,92,0
125,%s lo Storico,%s la Storica,93,0
126,%s dell'Alleanza,%s dell'Alleanza,94,0
127,%s dell'Orda,%s dell'Orda,95,0
128,%s il Vittorioso,%s la Vittoriosa,96,0
129,%s il Campione delle Distese Ghiacciate,%s la Campionessa delle Distese Ghiacciate,97,0
130,Ambasciatore %s,Ambasciatrice %s,98,0
131,%s il Campione d'Argento,%s la Campionessa d'Argento,99,0
132,%s il Guardiano di Cenarius,%s la Guardiana di Cenarius,100,0
133,Mastro Birraio %s,Mastra Birraia %s,101,0
134,%s il Festaiolo,%s la Festaiola,102,0
135,%s il Pazzo d'Amore,%s la Pazza d'Amore,103,0
137,Matrona %s,Matrona %s,104,0
138,Patrono %s,Patrono %s,105,0
139,%s il Frantumatore d'Ossidiana,%s la Frantumatrice d'Ossidiana,106,0
140,%s della Notte Fonda,%s della Notte Fonda,107,0
141,%s l'Immortale,%s l'Immortale,108,0
142,%s l'Imperituro,%s l'Imperitura,109,0
143,%s Jenkins,%s Jenkins,110,0
144,Ammiraglio dei Velerosse %s,Ammiraglio dei Velerosse %s,111,0
145,%s il Folle,%s la Folle,112,0
146,%s di Exodar,%s di Exodar,113,0
147,%s di Darnassus,%s di Darnassus,114,0
148,%s di Forgiardente,%s di Forgiardente,115,0
149,%s di Roccavento,%s di Roccavento,116,0
150,%s di Orgrimmar,%s di Orgrimmar,117,0
151,%s di Sen'jin,%s di Sen'jin,118,0
152,%s di Lunargenta,%s di Lunargenta,119,0
153,%s di Picco del Tuono,%s di Picco del Tuono,120,0
154,%s di Sepulcra,%s di Sepulcra,121,0
155,%s il Nobile,%s la Nobile,122,0
156,Crociato %s,Crociata %s,123,0
157,Gladiatore Mortale %s,Gladiatrice Mortale %s,56,0
158,%s il Mietitore della Morte,%s la Mietitrice della Morte,124,0
159,%s il Difensore Celestiale,%s il Difensore Celestiale,125,0
160,%s il Conquistatore di Ulduar,%s la Conquistatrice di Ulduar,126,0
161,%s il Campione di Ulduar,%s la Campionessa di Ulduar,127,0
163,Dominatore %s,Dominatrice %s,128,2
164,%s l'Effige delle Stelle,%s l'Effige delle Stelle,129,0
165,%s il Viaggiatore Astrale,%s la Viaggiatrice Astrale,130,0
166,%s l'Alfiere dei Titani,%s l'Alfiere dei Titani,131,0
167,Gladiatore Furioso %s,Gladiatrice Furiosa %s,132,0
168,%s il Pellegrino,%s la Pellegrina,133,0
169,Gladiatore Implacabile %s,Gladiatrice Implacabile %s,134,0
170,Gran Crociato %s,Gran Crociata %s,135,0
171,%s il Difensore d'Argento,%s il Difensore d'Argento,136,0
172,%s il Paziente,%s la Paziente,137,0
173,%s la Luce dell'Alba,%s la Luce dell'Alba,138,0
174,%s la Rovina del Re Caduto,%s la Rovina del Re Caduto,139,0
175,%s lo Sterminatore di Re,%s la Sterminatrice di Re,140,0
176,%s del Verdetto Cinereo,%s del Verdetto Cinereo,141,0
177,Gladiatore Infuriato %s,Gladiatrice Infuriata %s,142,0
188,"%s lo Sterminatore di Servitori Deludenti, Stupidi e Incompetenti","%s la Sterminatrice di Servitori Deludenti, Stupidi e Incompetenti",147,0
189,Professore Assistente %s,Professoressa Assistente %s,148,0
190,Professore Associato %s,Professoressa Associata %s,149,0
191,Professore %s,Professoressa %s,150,0
193,%s il Veterano dell'Alleanza,%s la Veterana dell'Alleanza,152,0
194,%s Veterano dell'Orda,%s Veterana dell'Orda,153,0
195,Soldato %s,Soldatessa %s,154,0
196,Caporale %s,Caporale %s,155,0
197,Sergente %s,Sergente %s,156,0
198,Sergente Capo %s,Sergente Capo %s,157,0
199,Sergente Capitano %s,Sergente Capitano %s,158,0
200,Cavalier %s,Cavalier %s,159,0
201,Cavalier Tenente %s,Cavalier Tenente %s,160,0
202,Cavalier Capitano %s,Cavalier Capitano %s,161,0
203,Cavalier Campione %s,Cavalier Campione %s,162,0
204,Tenente Comandante %s,Tenente Comandante %s,163,0
205,Comandante %s,Comandante %s,164,0
206,Maresciallo %s,Maresciallo %s,165,0
207,Primo Maresciallo %s,Primo Maresciallo %s,166,0
208,Gran Maresciallo %s,Gran Maresciallo %s,167,0
209,Sentinella %s,Sentinella %s,168,0
210,Grunt %s,Grunt %s,169,0
211,Sergente %s,Sergente %s,170,0
212,Sergente Istruttore %s,Sergente Istruttore %s,171,0
213,Primo Sergente %s,Primo Sergente %s,172,0
214,Guardia di Pietra %s,Guardia di Pietra %s,173,0
215,Guardia di Sangue %s,Guardia di Sangue %s,174,0
216,Legionario %s,Legionaria %s,175,0
217,Centurione %s,Centurione %s,176,0
218,Campione %s,Campionessa %s,177,0
219,Tenente Generale %s,Tenente Generale %s,178,0
220,Generale %s,Generale %s,179,0
221,Signore della Guerra %s,Signora della Guerra %s,180,0
222,Gran Signore della Guerra %s,Gran Signora della Guerra %s,181,0
223,%s l'Eroe dell'Alleanza,%s l'Eroina dell'Alleanza,182,0
224,%s l'Eroe dell'Orda,%s l'Eroina dell'Orda,183,0
225,%s il Sanguinario,%s la Sanguinaria,184,0
226,%s dei Quattro Venti,%s dei Quattro Venti,151,0
227,%s il Difensore del Mondo Infranto,%s il Difensore del Mondo Infranto,185,0
228,%s l'Ammazzadraghi,%s l'Ammazzadraghi,186,0
229,%s la Rovina di Ala Nera,%s la Rovina di Ala Nera,187,0
258,%s il Razziatore di Dromedari,%s la Razziatrice di Dromedari,143,0
259,Araldo della Guerra %s,Araldo della Guerra %s,144,0
260,%s il Guerrafondaio,%s la Guerrafondaia,145,0
266,%s il Difensore Benedetto di Nordrassil,%s il Difensore Benedetto di Nordrassil,146,0
267,%s il Vendicatore di Hyjal,%s la Vendicatrice di Hyjal,188,0
276,%s il Domatore delle Fiamme,%s la Domatrice delle Fiamme,189,0
278,%s il Signore del Fuoco,%s la Signora del Fuoco,190,0
279,Gladiatore Malvagio %s,Gladiatrice Malvagio %s,191,0
280,Gladiatore Crudele %s,Gladiatrice Crudele %s,192,0
281,Gladiatore Cataclismico %s,Gladiatrice Cataclismica %s,193,0
285,%s il Salvatore di Azeroth,%s la Salvatrice di Azeroth,194,0
287,%s il Giustiziere del Distruttore,%s la Giustiziera del Distruttore,196,0
303,Contadino %s,Contadina %s,195,0
308,%s l'Adorato,%s l'Adorata,197,0
309,%s l'Impavido,%s l'Impavida,198,0
310,%s l'Animalista,%s l'Animalista,199,0
311,%s il Cacciatore di Reliquie,%s la Cacciatrice di Reliquie,200,0
314,%s l'Intrepido,%s l'Intrepida,201,0
315,%s il Maestro dei Sapori,%s la Maestra dei Sapori,202,0
316,%s il Serenissimo,%s la Serenissima,203,0
317,%s l'Imperatore delle Segrete,%s l'Imperatrice delle Segrete,204,0
318,%s il Campione degli Shandaren,%s la Campionessa degli Shandaren,205,0
319,%s lo Scenarista,%s la Scenarista,206,0
320,Allenatore %s,Allenatrice %s,207,0
321,"%s, il Cercatore di Sapienza","%s, la Cercatrice di Sapienza",208,0
333,%s il Combattente,%s la Combattente,209,2
338,%s il Risvegliatore,%s la Risvegliatrice,218,0
340,%s il Supremo Khan,%s il Supremo Khan,220,0
341,%s il Solcatempeste,%s la Solcatempeste,221,0
342,%s il Placatore di Tempeste,%s la Placatrice di Tempeste,222,0
343,Gladiatore Malevolo %s,Gladiatrice Malevola %s,223,0
344,Recluta della Squadra Gob %s,Recluta della Squadra Gob %s,224,4
347,Commando della Squadra Gob %s,Commando della Squadra Gob %s,226,4
348,Allenatore Esperto %s,Allenatrice Esperta %s,227,0
349,%s il Rivoluzionario Lanciascura,%s la Rivoluzionaria Lanciascura,228,0
350,%s lo Splendido,%s la Splendida,229,0
351,%s il Cospiratore,%s la Cospiratrice,230,0
354,%s la Mente Velenosa,%s la Mente Velenosa,231,0
355,%s il Bramasangue,%s la Bramasangue,232,0
356,%s la Locusta,%s la Locusta,233,0
357,%s il Custode dello Sciame,%s la Custode dello Sciame,234,0
358,%s il Primigenio,%s la Primigenia,235,0
359,%s il Manipolatore,%s la Manipolatrice,236,0
360,%s il Dissettore,%s la Dissettrice,237,0
361,%s il Lucido,%s la Lucida,238,0
362,%s il Razziatore del Vento,%s la Razziatrice del Vento,239,0
365,%s il Gattaro,%s la Gattara,240,0
366,%s il Difensore della Muraglia,%s il Difensore della Muraglia,241,0
367,%s l'Ammazzamogu,%s l'Ammazzamogu,242,0
368,%s il Mistico delle Fiamme,%s la Mistica delle Fiamme,243,0
369,Comandante Scarlatto %s,Comandante Scarlatto %s,244,0
370,Maestro Oscuro %s,Maestra Oscura %s,245,0
371,Difensore Purificato %s,Difensore Purificato %s,246,0
372,%s lo Spezzassedio,%s la Spezzassedio,247,0
373,%s il Birraiolo Tonante,%s la Birraiola Tonante,248,0
374,%s il Protettore di Giada,%s la Protettrice di Giada,249,0
377,%s il Gattaro,%s la Gattara,252,0
378,Gladiatore Temibile %s,Gladiatrice Temibile %s,253,0
379,Gladiatore Orgoglioso %s,Gladiatrice Orgogliosa %s,254,0
382,%s il Conquistatore di Orgrimmar,%s la Conquistatrice di Orgrimmar,211,0
383,%s il Liberatore di Orgrimmar,%s la Liberatrice di Orgrimmar,212,0
384,%s il Flagello di Malogrido,%s il Flagello di Malogrido,214,0
385,%s l'Assaltatore Provetto,%s l'Assaltatrice Provetta,215,0
386,%s il Difensore Provetto,%s il Difensore Provetto,216,0
387,%s il Guaritore Provetto,%s la Guaritrice Provetta,219,0
388,Gladiatore Tirannico %s,Gladiatrice Tirannica %s,225,0
389,Guardiano del Fuoco %s,Guardiana del Fuoco %s,251,0
390,%s il Calcanebbia,%s la Calcanebbia,255,0
391,%s il Mietitore Oscuro,%s la Mietitrice Oscura,256,0
392,%s il Boscaiolo,%s la Boscaiola,257,0
393,%s il Signore del Legno,%s la Signora del Legno,258,0
394,%s il Supertaglialegna,%s la Supertaglialegna,259,0
395,Architetto %s,Architetta %s,260,0
397,Campione del Sangue %s,Campionessa del Sangue %s,261,0
398,%s l'Assassino di Umani,%s l'Assassina di Umani,262,0
399,%s il Flagello degli Gnomi,%s il Flagello degli Gnomi,263,0
400,%s il Cacciatore di Nani,%s la Cacciatrice di Nani,264,0
401,%s il Massacratore di Worgen,%s la Massacratrice di Worgen,265,0
402,%s lo Sterminatore di Kaldorei,%s la Sterminatrice di Kaldorei,266,0
403,%s il Distruttore di Draenei,%s la Distruttrice di Draenei,267,0
404,%s il Terrore dei Tushui,%s il Terrore dei Tushui,268,0
406,%s il Signore della Guerra di Draenor,%s la Signora della Guerra di Draenor,269,0
407,%s il Macellaio di Tauren,%s la Macellaia di Tauren,270,0
408,%s il Carnefice di Orchi,%s la Carnefice di Orchi,271,0
409,%s il Becchino dei Non Morti,%s la Becchina dei Non Morti,272,0
410,%s la Piaga di Kezan,%s la Piaga di Kezan,273,0
411,%s il Tormento dei Troll,%s il Tormento dei Troll,274,0
412,%s l'Anatema dei Sin'dorei,%s l'Anatema dei Sin'dorei,275,0
413,%s il Terrore degli Huojin,%s il Terrore degli Huojin,276,0
414,%s lo Stalliere,%s la Stalliera,277,0
415,%s il Re Artiglio,%s il Re Artiglio,278,0
416,%s la Regina Artiglio,%s la Regina Artiglio,279,0
417,%s il Terrore di Mulino di Tarren,%s il Terrore di Mulino di Tarren,280,0
418,%s l'Assassino di Riva del Sud,%s l'Assassina di Riva del Sud,281,0
419,%s dei Lupi Bianchi,%s dei Lupi Bianchi,282,0
420,Prelato %s,Prelata %s,283,0
421,%s il Preservatore,%s la Preservatrice,284,0
422,"%s, Lancia di Vol'jin","%s, Lancia di Vol'jin",285,0
423,"%s, Spada di Wrynn","%s, Spada di Wrynn",286,0
424,%s la Maschera Ridente,%s la Maschera Ridente,287,0
425,%s il Pacificatore,%s la Pacificatrice,288,0
426,%s dell'Avanguardia di Ferro,%s dell'Avanguardia di Ferro,289,0
428,%s l'Indomabile,%s l'Indomabile,290,0
429,%s il Signore delle Miniere,%s la Signora delle Miniere,291,0
430,%s l'Ormeggiatore,%s l'Ormeggiatrice,292,0
431,%s il Protettore delle Anime,%s la Protettrice delle Anime,293,0
432,%s il Seguace di Rukhmar,%s la Seguace di Rukhmar,294,0
433,Spiritista %s,Spiritista %s,295,0
434,Signore dei Roccianera %s,Signore dei Roccianera %s,296,0
435,Signora dei Roccianera %s,Signora dei Roccianera %s,297,0
436,%s il Guardiano Violaceo,%s la Guardiana Violacea,298,0
437,%s il Capotreno,%s il Capotreno,299,0
438,%s l'Eroe Selvaggio,%s l'Eroina Selvaggia,300,0
439,"%s, Flagello di Ferro","%s, Flagello di Ferro",301,0
440,Signore della Guerra %s,Signore della Guerra %s,302,0
441,Signora della Guerra %s,Signora della Guerra %s,303,0
442,"%s, l'Annientatore dell'Impero","%s, l'Annientatrice dell'Impero",304,0
443,%s l'Artigiano,%s l'Artigiana,305,0
444,"%s, la Leggenda di Pandaria","%s, la Leggenda di Pandaria",306,0
445,%s il Fotografo,%s la Fotografa,307,0
446,Gladiatore Primordiale %s,Gladiatrice Primordiale %s,308,0
447,"%s, Guardiano dell'Alleanza","%s, Guardiana dell'Alleanza",309,0
448,"%s, Difensore dell'Alleanza","%s, Difensore dell'Alleanza",310,0
449,"%s, Soldato dell'Alleanza","%s, Soldatessa dell'Alleanza",311,0
450,"%s, Guardiano dell'Orda","%s, Guardiana dell'Orda",312,0
451,"%s, Difensore dell'Orda","%s, Difensore dell'Orda",313,0
452,"%s, Soldato dell'Orda","%s, Soldatessa dell'Orda",314,0
453,Gladiatore Indomito %s,Gladiatrice Indomita %s,315,0
454,Gladiatore Guerrafondaio %s,Gladiatrice Guerrafondaia %s,316,0
455,Capitano %s,Capitano %s,317,0
456,%s della Giungla,%s della Giungla,318,0
457,"%s, Nemesi del Profanatore","%s, Nemesi del Profanatore",319,0
458,%s degli Illidari,%s degli Illidari,344,0
462,Gran Signore %s,Gran Signora %s,345,0
463,%s Flagello dei Demoni,%s Flagello dei Demoni,320,0
464,%s il Giusto,%s la Giusta,321,0
465,%s il Prestigioso,%s la Prestigiosa,322,0
466,%s l'Inarrestabile,%s l'Inarrestabile,323,0
468,%s l'Onorevole,%s l'Onorevole,325,0
469,Mecenate della Guerra %s,Mecenate della Guerra %s,326,0
470,Arcidruido %s,Arcidruida %s,327,0
471,Signore della Morte %s,Signora della Morte %s,328,0
472,Gran Maestro %s,Gran Maestra %s,329,0
473,Maestro Assassino %s,Maestra Assassina %s,330,0
474,%s il Signore delle Redini,%s la Signora delle Redini,331,0
475,"%s, Guardiano di G'hanir","%s, Guardiana di G'hanir",332,0
476,%s il Pioniere,%s la Pioniera,333,0
477,%s il Favoloso,%s la Favolosa,334,0
478,Signore della Caccia %s,Signora della Caccia %s,335,0
479,Chiaroveggente %s,Chiaroveggente %s,336,0
480,Signore del Fatuo %s,Signora del Fatuo %s,337,0
481,Lama dell'Ombra %s,Lama dell'Ombra %s,338,0
482,Gran Sacerdote %s,Gran Sacerdotessa %s,339,0
483,Medico da Campo %s,Medico da Campo %s,340,0
484,%s il Sognatore,%s la Sognatrice,341,0
485,"%s, Vendetta Incarnata","%s, Vendetta Incarnata",342,0
486,%s il Boccalone,%s la Boccalona,343,0
489,%s il Vendicatore dell'Artiglio,%s la Vendicatrice dell'Artiglio,346,4
493,%s il Prescelto,%s la Prescelta,347,0
494,Direttore %s,Direttrice %s,348,2
502,Gladiatore Astioso %s,Gladiatrice Astiosa %s,353,0
503,%s la Forza Incontenibile,%s la Forza Incontenibile,354,0
504,Gladiatore Impavido %s,Gladiatrice Impavida %s,355,0
505,Stilista %s,Stilista %s,356,0
506,%s l'Oscuratore,%s l'Oscuratrice,357,0
507,%s l'Istruttore Avventuriero,%s l'Istruttrice Avventuriera,358,4
508,Gladiatore Maligno %s,Gladiatrice Maligna %s,359,0
509,Gladiatore Feroce %s,Gladiatrice Feroce %s,360,0
510,Signore delle Ere %s,Signora delle Ere %s,361,0
511,Incursore della Tomba %s,Incursora della Tomba %s,362,0
512,Gladiatore Violento %s,Gladiatrice Violenta %s,363,0
513,%s il Flagello dei Titani,%s il Flagello dei Titani,364,0
514,%s il Collezionista,%s la Collezionista,365,4
515,"%s, l'Araldo della Luce","%s, l'Araldo della Luce",366,0
516,%s lo Sterminatore di Demoni,%s la Sterminatrice di Demoni,367,0
517,Gladiatore Dominante %s,Gladiatrice Dominante %s,368,0
518,%s lo Stratega,%s la Stratega,369,0
519,Gladiatore Demoniaco %s,Gladiatrice Demoniaca %s,370,0
520,"%s il Lurido, Mascalzone Ruba-Caramelle!","%s la Lurida, Mascalzona Ruba-Caramelle!",371,0
521,%s il Postino,%s la Postina,372,0
522,Prospettore %s,Prospettrice %s,373,0
524,%s Giustiziere di G'huun,%s Giustiziera di G'huun,374,0
625,"%s, l'Assassino dell'Orda","%s, l'Assassina dell'Orda",375,0
626,"%s, l'Assassino dell'Alleanza","%s, l'Assassina dell'Alleanza",376,0
627,%s il Conquistatore di Azeroth,%s la Conquistatrice di Azeroth,377,0
628,Inquisitore %s,Inquisitrice %s,378,0
629,%s lo Stimato,%s la Stimata,379,0
630,%s l'Ammirevole,%s l'Ammirevole,380,0
631,%s il Purificatore,%s la Purificatrice,381,0
632,Capo della Spedizione %s,Capo della Spedizione %s,382,0
633,Contendente %s,Contendente %s,383,0
634,%s il Famoso Conquistatore di Dazar'alor,%s la Famosa Conquistatrice di Dazar'alor,384,0
635,%s il Famoso Protettore di Dazar'alor,%s la Famosa Protettrice di Dazar'alor,385,0
636,%s l'Eroe di Dazar'alor,%s l'Eroina di Dazar'alor,386,0
637,%s il Cavaliere della Morte Élite,%s il Cavaliere della Morte Élite,387,0
638,%s il Cacciatore di Demoni Élite,%s la Cacciatrice di Demoni Élite,388,0
639,%s il Druido Élite,%s la Druida Élite,389,0
640,%s il Cacciatore Élite,%s la Cacciatrice Élite,390,0
641,%s il Mago Élite,%s la Maga Élite,391,0
642,%s il Monaco Élite,%s la Monaca Élite,392,0
643,%s il Paladino Élite,%s la Paladina Élite,393,0
644,%s il Sacerdote Élite,%s la Sacerdotessa Élite,394,0
645,%s il Ladro Élite,%s la Ladra Élite,395,0
646,%s lo Sciamano Élite,%s la Sciamana Élite,396,0
647,%s lo Stregone Élite,%s la Strega Élite,397,0
648,%s il Guerriero Élite,%s la Guerriera Élite,398,0
649,%s il Fanatico delle Camicie,%s la Fanatica delle Camicie,399,0
650,"%s, Signore della Spazzatura","%s, Signora della Spazzatura",324,0
651,"%s, Giustiziere dell'Araldo","%s, Giustiziera dell'Araldo",400,0
654,Gladiatore Famigerato %s,Gladiatrice Famigerata %s,402,0
655,%s il Discaricato,%s la Discaricata,403,0
656,%s l'Eterno,%s l'Eterna,404,0
657,%s degli Abissi,%s degli Abissi,405,0
658,%s lo Scintillante,%s la Scintillante,406,0
659,Campione di Azeroth %s,Campionessa di Azeroth %s,407,0
660,"Pellegrino %s, Portatore del Martello","Pellegrina %s, Portatrice del Martello",408,0
661,"%s, Giustiziere di Azshara","%s, Giustiziera di Azshara",409,0
662,%s l'Esploratore Famoso,%s l'Esploratrice Famosa,410,0
664,"%s, Veterano della Quarta Guerra","%s, Veterana della Quarta Guerra",412,0
665,Gladiatore Corrotto %s,Gladiatrice Corrotta %s,411,0
666,"%s, nel Ruolo di Se Stesso","%s, nel Ruolo di Se Stessa",413,0
667,"%s, Servitore di N'zoth","%s, Servitrice di N'zoth",414,0
668,"%s, Fanatico del Massacro","%s, Fanatica del Massacro",415,0
669,"%s, Giustiziere di N'zoth","%s, Giustiziera di N'zoth",416,0
670,%s l'Incorrotto,%s l'Incorrotta,417,0
671,%s il Risvegliato,%s la Risvegliata,418,0
672,%s il Senzavolto,%s la Senzavolto,419,0
676,Custode della Cripta %s,Custode della Cripta %s,423,0
678,"%s, Mano dell'Arconte","%s, Mano dell'Arconte",425,0
679,Barone %s,Barone %s,426,0
680,Baronessa %s,Baronessa %s,427,0
681,"%s, Inviato dell'Inverno","%s, Inviato dell'Inverno",428,0
682,Conte %s,Conte %s,429,0
683,Contessa %s,Contessa %s,430,0
684,Araldo della Morte %s,Araldo della Morte %s,424,0
685,%s l'Orgoglioso,%s l'Orgogliosa,431,0
686,Spezzapeccati %s,Spezzapeccati %s,432,0
687,"%s, l'Alfiere della Festa","%s, l'Alfiere della Festa",433,0
688,Gladiatore Peccatore %s,Gladiatrice Peccatrice %s,434,0
689,Amiceto %s,Amiceta %s,435,0
690,%s l'Affermato,%s l'Affermata,436,0
691,L'Abominevole %s,L'Abominevole %s,437,0
692,%s il Calcaguglie,%s la Calcaguglie,438,0
693,%s l'Asceso,%s l'Ascesa,439,0
694,"%s, Giustiziere di Denathrius","%s, Giustiziera di Denathrius",440,0
698,Gladiatore Liberato %s,Gladiatrice Liberata %s,441,0
699,"%s, Protettore del Bosco","%s, Protettrice del Bosco",442,0
700,"%s, Spada del Primus","%s, Spada del Primus",443,0
701,Mangiapeccati %s,Mangiapeccati %s,444,0
702,"%s, Discepolo della Devozione","%s, Discepola della Devozione",445,0
703,%s il Tormentato,%s la Tormentata,446,0
704,"%s, Spezzatore di Catene","%s, Spezzatrice di Catene",447,0
705,"%s, Flagello della Regina Banshee","%s, Flagello della Regina Banshee",448,0
708,Vincitore della Sfida %s,Vincitrice della Sfida %s,449,0
709,"%s, Terrore della Torre","%s, Terrore della Torre",450,0
710,"%s, l'Eroe Tormentato","%s, l'Eroina Tormentata",451,0
712,Gladiatore Cosmico %s,Gladiatrice Cosmica %s,452,0
713,%s the [PH] TBD Title,%s the [PH] TBD Title,453,0
714,"%s, Giustiziere dell'Esiliato","%s, Giustiziera dell'Esiliato",454,0
715,"%s, Guardiano dello Schema","%s, Guardiana dello Schema",455,0
716,Solista %s,Solista %s,456,0
717,%s il Criptico,%s la Criptica,457,0
718,"%s, l'Eroe Criptico","%s, l'Eroina Criptica",458,0
719,Spettatore Impavido %s,Spettatrice Impavida %s,459,0
720,%s di Lordaeron,%s di Lordaeron,460,0
721,Gladiatore Eterno %s,Gladiatrice Eterna %s,461,0
722,"%s, Calcafauce","%s, Calcafauce",462,0
723,Squarciavelo %s,Squarciavelo %s,463,0
724,"%s, l'Eroe Predestinato","%s, Eroina Predestinata",464,0
725,%s l'Ammantato,%s l'Ammantato,465,0
727,"%s, l'Eroe Ammantato","%s, l'Eroina Ammantata",466,0
728,"%s, Driade Onoraria","%s, Driade Onoraria",467,0
729,Gladiatore Cremisi %s,Gladiatrice Cremisi %s,468,0
730,"%s, il Devastamondi","%s, la Devastamondi",469,0
731,%s l'Eroe del Tuono,%s l'Eroina del Tuono,470,0
732,Zuppervisore %s,Zuppervisora %s,471,0
733,Ornitologo %s,Ornitologa %s,472,0
