ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
126,Essenza dell'Oscurità,83386,1067428,0,1.4,0.55,0,0
127,Artiglio Spaccatuono,83117,1067306,0,1.5,0.5,0,0
128,Guerriera di Ata'gar,83179,1067318,0,1.55,0.5,0,0
129,Matriarca Gelafauci,83038,1067266,0,0.55,0.45,0,0
130,Guardiano Silenzioso,83228,1067301,0,0.55,0.45,0,0
131,Grunt di Ferro,83127,1067457,0,1.5,0.5,0,0
132,Ula,83234,1067398,0,0.9,0.53,0,0
133,Divoratore dell'Ossario,83195,1067289,0,1.4,0.45,0,0
134,Stuzzicaossa di Golafonda,83056,1067391,0,0.75,0.55,0,0
135,Polverizzatore di Ferro,83339,1067267,0,1.05,0.45,0,0
136,Tol'ressa,83173,1067198,0,1.1,0.5,0,0
137,Goren Masticarocce,83194,1067291,0,1.5,0.45,0,0
138,Proselito Invocatore del Sole,83351,1067402,0,0.9,0.55,0,0
139,Reverenda Ombrosa,83178,1067320,0,1.55,0.5,0,0
140,Picchiatore Gordunni,83072,1067410,0,1.2,0.5,0,0
141,Skagg,83063,1067417,0,1.2,0.55,0,0
142,Sadica Manomozza,83141,1067245,0,1.4,0.5,0,0
143,Striscianocche Devastante,83114,1067307,0,1,0.45,0,0
144,Devastatore Dorsombroso,83103,1067345,0,0.9,0.45,0,0
145,Rylak Ululante,83060,1067264,0,0.55,0.45,0,0
146,Sangrikass,83374,1067218,0,1.4,0.55,0,0
147,Oratrice del Sangue Manomozza,83143,1067244,0,1.4,0.5,0,0
148,Spirito dell'Acqua Tumultuoso,83369,1067324,0,1.2,0.4,0,0
149,Arcanista Gorian,83065,1067412,0,1.2,0.5,0,0
150,Invocatrice della Terra Cantaguerra,83140,1067358,0,1.5,0.5,0,0
151,Gladiatore Gorian,83073,1067411,0,1.2,0.5,0,0
152,Maestra di Spade Ardente,83460,1067269,0,1.4,0.5,0,0
153,Gronn Calca Pianure,83059,1067312,0,0.75,0.55,0,0
154,Spirito Contorto dal Vuoto,83257,1108823,0,1.4,0.5,0,0
155,Ramponiera Spaccatuono,83122,1067284,0,1.5,0.5,0,0
156,Sporoide Mordicchiante,83291,1067332,0,1.9,0.45,0,0
157,Grunt Roccianera,83123,1067356,0,1.5,0.5,0,0
158,Guardia Mazzapietra,83062,1067418,0,1.2,0.5,0,0
159,Intimidatore Mazzapietra,83047,1067357,0,0.9,0.5,0,0
160,Proselito Soffiavento,83356,1067404,0,0.9,0.55,0,0
161,Segatronchi di Ferro,83336,1067371,0,1.05,0.45,0,0
162,Proselito Alafine,83354,1067401,0,0.9,0.55,0,0
163,Sbudellatore Mantorosso,83081,1067431,0,0.8,0.55,0,0
164,Predoni Cantaguerra,83135,1067388,0,1.5,0.5,0,0
165,Incursore Cantaguerra,83135,1067388,0,1.5,0.5,0,0
166,Bestia dei Fiumi,83246,1067250,0,0.95,0.45,0,0
167,Mammuceronte Mantocenere,83431,1067247,0,1.1,0.4,0,0
168,Botani Lamalunare,83217,1067380,0,0.9,0.55,0,0
169,Devastatore Spinagelida,83101,1067344,0,0.9,0.45,0,0
170,Mandragora Succhiavita,83238,1067406,0,1,0.4,0,0
171,Mammuceronte Selvaggio,83433,1067249,0,1.1,0.4,0,0
172,Geode d'Iridio,83343,1067227,0,0.75,0.6,0,0
173,Fiore Selvaggio,83262,1067192,0,0.75,0.5,0,0
174,Scorzacupa,83227,1067300,0,0.55,0.55,0,0
175,Corvo del Terrore,83372,1067279,0,0.8,0.5,0,0
176,Mammuceronte Pelleferrea Adulto,83432,1067248,0,1.1,0.4,0,0
177,Furia della Terra,83155,1067395,0,0.75,0.5,0,0
178,Gronn Frangialberi,83058,1067311,0,0.75,0.55,0,0
179,Guardia dell'Ira Distruttrice,83172,1067199,0,1,0.55,0,0
180,Imp,83167,1067188,0,1.9,0.5,0,0
181,Durkath Fauciferree,83145,1067243,0,1.5,0.5,0,0
182,Dargorr la Valanga,86199,1067395,0,0.75,0.5,0,0
183,Spirito della Terra Schiavizzato,86200,1067397,0,0.75,0.5,0,0
184,Gronn Calca Pianure,83059,1067312,0,0.75,0.55,0,0
185,Profeta Torvaluna,83129,1067347,0,1.5,0.5,0,0
186,Grondo,83037,1067313,0,0.75,0.5,0,0
187,Curatore del Boschetto Botani,83219,1067393,0,0.9,0.55,0,0
188,Grunt Manomozza,83146,1067242,0,1.5,0.5,0,0
189,Tranciamani Manomozza,83142,1088313,0,1.5,0.5,0,0
190,Massacratrice Manomozza,83144,1088312,0,1.5,0.5,0,0
191,Proselito Guardia Alata,83353,1067381,0,0.9,0.55,0,0
192,Mastino Spettrale,84761,1067212,0,1.3,0.5,0,0
193,Guardia dell'Oltretomba,84762,1067274,0,1.7,0.5,0,0
194,Guardia Notturna dell'Oltretomba,84763,1067274,0,1.7,0.5,0,0
196,Sferzaroccia,83211,1067203,0,0.75,0.55,0,0
197,Veggente delle Fiamme Infuocate,84844,1087721,0,1.55,0.5,0,0
198,Maestro di Spade Ardente,83460,1067269,0,1.4,0.5,0,0
199,Generale Kull'krosh,84847,1067327,0,1.4,0.5,0,0
200,Arbalestriera di Ferro,84849,1087720,0,1.55,0.5,0,0
201,Guardia di Ferro,84850,1087726,0,1.55,0.5,0,0
202,Sporofago del Bagliore Lunare,83265,1067427,0,0.85,0.8,0,0
203,Pescatore Pallido,83113,1067305,0,1,0.45,0,0
204,Sacerdote dei Vermi Gelotetro,83042,1067420,0,1.2,0.5,0,0
205,Ipnorospo,82410,1067273,0,1,0.45,0,0
206,Stridente Alazzurra,83166,1067392,0,0.6,0.9,0,0
207,Inseguitore del Sottobosco,83269,1067201,0,1.05,0.55,0,0
208,Dessicus delle Pozze Morte,85855,1067365,0,0.9,0.45,0,0
209,Guerriero Sfregiafumo,83080,1067429,0,0.8,0.55,0,0
210,Primalista Sfregiafumo,83076,1067430,0,0.8,0.55,0,0
211,Cannone d'Assedio di Ferro,83338,1067255,0,1.05,0.45,0,0
212,"Sporeon il ""Re"" Folle",83296,1067329,0,1.9,0.45,0,0
213,Kaliri Calcabrezza,83307,1067451,0,1.35,0.5,0,0
214,Ragno Tessimorte,83189,1067252,0,1.2,0.45,0,0
215,Proselito Sferzavento,83354,1067401,0,0.9,0.55,0,0
216,Guardiano Apexis,83375,1067374,0,0.8,0.45,0,0
217,Vespa Vedova,83112,1067355,0,0.9,0.5,0,0
218,Gardul Dagavenefica,86109,1087722,0,1.55,0.5,0,0
219,Archeologo Altomaglio,83069,1067415,0,1.2,0.5,0,0
220,Bracciante Altomaglio,83064,1067416,0,1.2,0.55,0,0
221,Lug'dol,87454,1067443,0,1.2,0.5,0,0
222,Giovane Attaccabrighe,86121,1067444,0,1.2,0.5,0,0
223,Anomalia Arcana,86197,1067222,0,1.2,0.6,0,0
224,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
225,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
226,Vincolatrice d'Anime Nyami,86218,1067261,0,1.1,0.55,0,0
227,Vincolatrice d'Anime Nyami,86218,1067261,0,1.1,0.55,0,0
228,Azzakel,86219,1087719,0,1.1,0.55,0,0
229,Azzakel,86219,1087719,0,1.1,0.55,0,0
230,Teron'gor,86220,1067277,0,1.55,0.5,0,0
231,Teron'gor,86220,1067277,0,1.55,0.5,0,0
232,Magmolatus,86221,1067241,0,1.15,0.5,0,0
233,Magmolatus,86221,1067241,0,1.15,0.5,0,0
234,Guardiano degli Schiavi Schiant,86222,1067256,0,1.2,0.55,0,0
235,Guardiano degli Schiavi Schiant,86222,1067256,0,1.2,0.55,0,0
236,Roltall,86223,1112914,0,1.15,0.5,0,0
237,Gug'rokk,86224,1067257,0,1.2,0.55,0,0
238,Gug'rokk,86224,1067257,0,1.2,0.55,0,0
239,Capotreno Brillarazzi,86225,1067278,0,1.6,0.5,0,0
240,Capotreno Brillarazzi,86225,1067278,0,1.6,0.5,0,0
241,Borka il Bruto,86226,1067455,0,0.67,0.5,0,0
242,Borka il Bruto,86226,1067455,0,0.67,0.5,0,0
243,Nitrogg Torretonante,86227,1067323,0,1.2,0.5,0,0
244,Nitrogg Torretonante,86227,1067323,0,1.2,0.5,0,0
245,Signora del Cielo Tovra,86228,1067337,0,1.2,0.5,0,0
246,Signora del Cielo Tovra,86228,1067337,0,1.2,0.5,0,0
247,Tranciacarne Nok'gar,87451,1067362,0,1.3,0.5,0,0
248,Tranciacarne Nok'gar,87451,1067362,0,1.3,0.5,0,0
249,Ahri'ok Dugru,87450,1067354,0,1.4,0.5,0,0
250,Makogg Lamambrata,86231,1067353,0,1.4,0.5,0,0
251,Oshir,86232,1067328,0,0.8,0.55,0,0
252,Oshir,86232,1067328,0,0.8,0.55,0,0
253,Skulloc,86233,1067434,0,0.85,0.5,0,0
254,Sadana Furiacremisi,86234,1067298,0,1.3,0.5,0,0
255,Sadana Furiacremisi,86234,1067298,0,1.3,0.5,0,0
256,Nhallish,86235,1067260,0,1.2,0.5,0,0
257,Nhallish,86235,1067260,0,1.2,0.5,0,0
258,Fauci d'Ossa,86236,1067458,0,1.2,0.35,0,0
259,Fauci d'Ossa,86236,1067458,0,1.2,0.35,0,0
260,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
261,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
262,Ranjit,86238,1067351,0,0.9,0.5,0,0
263,Ranjit,86238,1067351,0,0.9,0.5,0,0
264,Araknath,86239,1067276,0,0.8,0.45,0,0
265,Araknath,86239,1067276,0,0.8,0.45,0,0
266,Rukhran,86240,1067454,0,0.8,0.5,0,0
267,Rukhran,86240,1067454,0,0.8,0.5,0,0
268,Alta Saggia Viryx,86241,1067352,0,0.9,0.55,0,0
269,Alta Saggia Viryx,86241,1067352,0,0.9,0.55,0,0
270,Scorzasecca,86242,1067372,0,0.55,0.55,0,0
271,Scorzasecca,86242,1067372,0,0.55,0.55,0,0
272,Custode della Vita Gola,86243,1067377,0,0.9,0.55,0,0
273,Forgiaterra Telu,86244,1067435,0,0.9,0.55,0,0
274,Dulhu,86245,1067438,0,0.9,0.5,0,0
275,Arcimaga Sol,86246,1067383,0,1.2,0.5,0,0
276,Arcimaga Sol,86246,1067383,0,1.2,0.5,0,0
277,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
278,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
279,Yalnu,86248,1067384,0,0.9,0.53,0,0
280,Yalnu,86248,1067384,0,0.9,0.53,0,0
281,Plasmarocce Gor'ashan,86249,1067262,0,1.2,0.5,0,0
282,Plasmarocce Gor'ashan,86249,1067262,0,1.2,0.5,0,0
283,Kyrak,86250,1067259,0,0.8,0.5,0,0
284,Kyrak,86250,1067259,0,0.8,0.5,0,0
285,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
286,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
287,Alafolle l'Indomabile,86252,1067263,0,0.55,0.45,0,0
288,Alafolle l'Indomabile,86252,1067263,0,0.55,0.45,0,0
289,Signora della Guerra Zaela,86253,1067304,0,1.2,0.5,0,0
290,Signora della Guerra Zaela,86253,1067304,0,1.2,0.5,0,0
291,Guardia dell'Emissario degli Altomaglio,86362,1067316,0,1.2,0.55,0,0
292,Occhio Vigile,86363,1067461,0,1.1,0.5,0,0
293,Occhio Ardente,86363,1067461,0,1.1,0.5,0,0
294,Vincolatore Sargerei,86364,1067369,0,1.4,0.55,0,0
295,Vincolatore Sargerei,86364,1067369,0,1.4,0.55,0,0
296,Presenza Ombranera,86365,1067460,0,1.2,0.5,0,0
297,Drov il Polverizzatore,83097,1067408,0,0.7,0.55,0,0
298,Coordinatore Magliorosso,83043,1067419,0,1.2,0.55,0,0
299,Spaccaossa Magliorosso,83046,1067342,0,0.95,0.45,0,0
300,Maestro della Fossa Infranto,83145,1067243,0,1.5,0.5,0,0
301,Scorticatrice Infranta,83141,1067245,0,1.5,0.5,0,0
302,Madre Araneae,83188,1067425,0,1.2,0.45,0,0
303,Vespa Vedova,83112,1067355,0,0.9,0.5,0,0
304,Signore del Fumo Snarl,86444,1067370,0,0.8,0.55,0,0
305,Militante dell'Ombra,83178,1067320,0,1.55,0.5,0,0
306,Sciacalla dell'Ombra,83179,1067318,0,1.55,0.5,0,0
307,Posseduto Spargisangue,83181,1067319,0,1.55,0.5,0,0
308,Meticcio Vorace,83169,1067196,0,1.8,0.45,0,0
309,Picchiatore Infetto,86508,1067360,0,1.7,0.45,0,0
310,Cliente del Bar Infetto,86509,1067450,0,1.8,0.5,0,0
311,Ardimanto,83431,1067247,0,1.1,0.4,0,0
312,Gar'lua,86519,1067385,0,1.55,0.5,0,0
313,Lupo Cantaguerra,83090,1067253,0,1.5,0.5,0,0
314,Ug'lok il Gelido,87432,1067382,0,1.2,0.55,0,0
315,Fili il Re dei Rovi,87484,1067375,0,1.9,0.45,0,0
316,Sporoide Sputatore di Vallombra,83292,1067330,0,1.9,0.45,0,0
317,Custode di Ferro,87440,1067292,0,1.55,0.5,0,0
318,Membro dei Rinforzi di Ferro,87438,1067449,0,1.4,0.5,0,0
319,Calpestatore di Ferro,87439,1067437,0,0.95,0.45,0,0
320,Calpestatore di Ferro,87439,1067437,0,0.95,0.45,0,0
321,Maestro di Spade Ro'gor,87434,1067464,0,1.55,0.5,0,0
322,Furfante Foscamarea,87487,1067309,0,2,0.5,0,0
323,Ingegnere Foscamarea,87486,1067235,0,2,0.5,0,0
324,Rylakinatore Foscamarea,87489,1067258,0,1.1,0.5,0,0
325,Lama Volteggiante,87495,1067349,0,0.9,0.55,0,0
326,Iniziato dell'Alba,87494,1067350,0,0.9,0.55,0,0
327,Azzakel,86219,1087719,0,1.1,0.5,0,0
328,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
329,Vincolatrice d'Anime Nyami,86218,1067261,0,1.1,0.5,0,0
330,Teron'gor,86220,1067277,0,1.3,0.45,0,0
331,Magmolatus,86221,1067241,0,1.05,0.5,0,0
332,Guardiano degli Schiavi Schiant,86222,1067256,0,1.2,0.55,0,0
333,Roltall,86223,1112914,0,1.05,0.5,0,0
334,Gug'rokk,86224,1067257,0,1.2,0.5,0,0
335,Capotreno Brillarazzi,86225,1067278,0,1.65,0.45,0,0
336,Borka il Bruto,86226,1067455,0,0.67,0.5,0,0
337,Nitrogg Torretonante,86227,1067323,0,1.25,0.5,0,0
338,Signora del Cielo Tovra,86228,1067337,0,1.25,0.5,0,0
339,Tranciacarne Nok'gar,87451,1067362,0,1.2,0.5,0,0
340,Ahri'ok Dugru,87452,1067354,0,1.3,0.5,0,0
341,Oshir,86232,1067328,0,0.8,0.55,0,0
342,Skulloc,86233,1067434,0,0.75,0.55,0,0
343,Skulloc,86233,1067434,0,0.75,0.55,0,0
344,Sadana Furiacremisi,86234,1067298,0,1.3,0.5,0,0
345,Nhallish,86235,1067260,0,1.2,0.5,0,0
346,Fauci d'Ossa,86236,1067458,0,0.9,0.6,0,0
347,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
348,Ranjit,86238,1067351,0,0.9,0.55,0,0
349,Araknath,86239,1067276,0,0.8,0.45,0,0
350,Rukhran,86240,1067454,0,0.8,0.5,0,0
351,Alta Saggia Viryx,86241,1067352,0,0.9,0.55,0,0
352,Scorzasecca,86242,1067372,0,0.55,0.55,0,0
353,Dulhu,86245,1067438,0,0.95,0.5,0,0
354,Arcimaga Sol,86246,1067383,0,1.2,0.5,0,0
355,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
356,Yalnu,86248,1067384,0,0.9,0.53,0,0
357,Plasmarocce Gor'ashan,86249,1067262,0,1.2,0.5,0,0
358,Kyrak,86250,1067259,0,0.8,0.5,0,0
359,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
360,Alafolle l'Indomabile,86252,1067263,0,0.55,0.45,0,0
361,Signora della Guerra Zaela,86253,1067304,0,1.2,0.5,0,0
362,Kargath Manotagliente,87444,1108826,0,1.1,0.5,0,0
363,Macellaio,87447,1067275,0,1.15,0.5,0,0
364,"Tectus, la Montagna Vivente",87446,1067314,0,0.9,0.45,0,0
365,"Sporafelce, Camminatore del Profondo",87441,1067446,0,1.15,0.5,0,0
366,Ogron Gemelli,87449,1067295,0,0.95,0.45,0,0
367,Ko'ragh,87445,1067315,0,1.15,0.5,0,0
368,Imperatore Mar'gok,87443,1067293,0,1.2,0.5,0,0
369,Istruttore Johnny Castle,87400,1067197,0,1.5,0.5,0,0
370,Griftah,87408,1067194,0,1.4,0.55,0,0
371,Raptor dai Denti a Falce,87409,1108824,0,1.75,0.5,0,0
372,Gladiatore Sfrenato,87456,1067445,0,1.2,0.5,0,0
373,Gladiatore Sfrenato,87456,1067445,0,1.2,0.5,0,0
374,Zannarotta,87490,1067459,0,1,0.4,0,0
375,Zannacorta Mantorosso,87491,1067387,0,1,0.4,0,0
376,Damigella Nefasta,87497,1067389,0,1.3,0.5,0,0
377,Damigella della Lussuria,87498,1067386,0,1.7,0.5,0,0
378,Sfondamaglio,87478,1067322,0,1,0.4,0,0
379,Graffiartigli,87480,1067325,0,1,0.4,0,0
380,Hol'yelaa,87479,1067441,0,1,0.4,0,0
381,Il Bruciatore,87482,1067326,0,1,0.4,0,0
382,Roakk lo Zelota,87481,1067378,0,0.9,0.55,0,0
383,Mago Gnomo,87462,1067215,0,1.7,0.45,0,0
384,Druido Elfo della Notte,87468,1067214,0,1.3,0.5,0,0
385,Cacciatrice Nana,87461,1067213,0,1.3,0.5,0,0
386,Guerriera Umana,87467,1067179,0,1.35,0.5,0,0
387,Paladino Draenei,87459,1067189,0,1.3,0.5,0,0
388,Ladro Worgen,87573,1067229,0,1.2,0.5,0,0
389,Monaco Pandaren,87471,1067232,0,1.25,0.45,0,0
390,Sciamano Orco,87470,1067181,0,1.4,0.5,0,0
391,Maga Elfa del Sangue,87457,1067183,0,1.3,0.5,0,0
392,Guerriero Tauren,87473,1067204,0,1,0.4,0,0
393,Cacciatrice Troll,87474,1067231,0,1.25,0.5,0,0
394,Paladino Elfo del Sangue,87458,1067185,0,1.3,0.5,0,0
395,Ladro Goblin,87464,1067475,0,1.8,0.5,0,0
396,Sacerdote Umano,87466,1067219,0,1.35,0.5,0,0
397,Sciamano Draenei,87460,1067206,0,1.3,0.5,0,0
398,Stregone Gnomo,87463,1067225,0,1.7,0.45,0,0
399,Cavaliere della Morte Umano,87465,1067211,0,1.35,0.5,0,0
400,Sacerdote Non Morto,87475,1067216,0,1.3,0.5,0,0
401,Stregone Non Morto,87476,1067217,0,1.3,0.5,0,0
402,Druido Tauren,87472,1067205,0,1.25,0.5,0,0
403,Cavaliere della Morte Orco,87469,1067210,0,1.4,0.5,0,0
404,Drov il Polverizzatore,87437,1067439,0,1,0.4,0,0
405,Rukhmar,87493,1067456,0,1,0.4,0,0
406,Arcanista Altomaglio,87453,1067436,0,1.2,0.5,0,0
407,Allarm-Bot,87401,1067182,0,1,0.4,0,0
408,Allarm-Bot,87401,1067182,0,1,0.4,0,0
409,Pungolatore 9-60,87403,1067226,0,1,0.4,0,0
410,Stregone con Sciami di Servitori,87504,1067468,0,1.25,0.5,0,0
411,Ladro dei Miracoli Frustrante,87404,1067209,0,1.25,0.5,0,0
412,Guerriero di Controllo Superpotente,87405,1067220,0,1.25,0.5,0,0
413,Cuoco da Poco,87407,1067180,0,1.4,0.5,0,0
414,Avatar di Aggramar,87406,1067474,0,1.4,0.55,0,0
415,Avatar di Golganneth,87406,1067474,0,1.4,0.55,0,0
416,Tormentatore Pallido,83113,1067305,0,1,0.45,0,0
417,Zannafredda,87577,1067254,0,1,0.4,0,0
418,Furia Ciclonica,87578,1067234,0,1,0.4,0,0
419,Ba'ruun,87579,1067190,0,1,0.4,0,0
420,Shinri,87582,1108820,0,1.2,0.5,0,0
421,Rolkor,83036,1067310,0,1,0.4,0,0
422,Gelgor della Fiamma Blu,83078,1067423,0,1,0.4,0,0
423,Madre degli Uccelli Hami,87662,1067448,0,1,0.4,0,0
424,Zannacciaio,87665,1067463,0,1,0.4,0,0
425,Putrifoglia,87693,1067447,0,1,0.4,0,0
426,Scorzacupa,83227,1067300,0,0.55,0.55,0,0
427,Maestro di Guerra Blugthol,87694,1067317,0,1.2,0.5,0,0
428,Zannaspiritica,87696,1067340,0,1,0.4,0,0
429,Signore della Guerra dei Lamacurva,81587,1067336,0,1.2,0.5,0,0
430,Araldo della Guerra Spaccatuono,81562,1067236,0,1.55,0.5,0,0
431,Mantosfolto Selvaggio,83433,1067249,0,1,0.4,0,0
432,Pungitore Spinoso,83296,1067329,0,1.9,0.45,0,0
