ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
54,Niente bottini per te,Casa dei Poveri,Vai via!,0,0,0,0,2,4,1,1,0,824,0,0,0,23,26539,26,90,400,7,0,60,0,5,0,0,0,0,1,0,0
55,Orchi nelle montagne!,Montagna degli Orchi,Uccidi gli Orchi nelle montagne.,0,0,0,0,2,13,1,3,0,824,0,101,0,21,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
56,Ogre nel deserto!,Deserto degli Ogre,Uccidi gli Ogre nel deserto.,0,0,0,0,2,25,1,3,0,824,0,103,0,22,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
57,Non morti nelle nevi,Nevi dei Non Morti,Uccidi i non morti nelle nevi.,0,0,0,0,2,24,1,3,0,824,0,104,0,23,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
58,Arakkoa nei sotterranei,Sotterranei degli Arakkoa,Uccidi gli Arakkoa nei sotterranei.,0,0,0,0,2,23,1,3,0,824,0,106,0,24,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
59,Bestie nella giungla,Giungla delle Bestie,Uccidi le bestie nella giungla.,0,0,0,0,2,18,1,3,0,824,0,107,0,25,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
60,Demoni nella foresta,Foresta dei Demoni,Uccidi i demoni nella foresta.,0,0,0,0,2,19,1,3,0,824,0,105,0,26,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
61,Spezzatori nella città,Città degli Spezzatori,Uccidi gli Spezzatori nella città.,0,0,0,0,2,20,1,3,0,824,0,102,0,27,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
62,Furie nella palude,Palude delle Furie,Uccidi le Furie nella palude.,0,0,0,0,2,21,1,3,0,824,0,101,0,28,26539,18,90,0,8,0,9999999,100,100,0,0,0,0,1,0,0
63,Primordiali nelle pianure,Pianure dei Primordiali,Uccidi i Primordiali nelle pianure.,0,0,0,0,2,22,1,3,0,824,0,106,0,29,26539,18,90,0,8,0,9999999,0,100,0,0,0,0,1,0,0
64,Una missione per controllarli tutti,Gorgrond,La Spada delle Mille Verità nella Fonderia dei Roccianera deve essere distrutta. Occupatene senza indugio.,0,0,0,0,2,3,1,1,0,824,0,0,0,21,26539,18,90,0,600,0,9999999,0,200,0,0,0,0,1,0,0
65,Vigilanza notturna,Perimetro della Guarnigione,Potrebbe essere il caso di pattugliare regolarmente il perimetro della Guarnigione. Non si sa mai...,0,0,0,0,2,13,1,1,5,824,0,106,0,26,27657,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
66,Eliminare la corruzione,Foresta Maledetta,Delle bestie corrotte continuano a infestare la Foresta Maledetta. Le Sentinelle di Pioggia di Stelle richiedono il nostro aiuto per sopprimere queste povere creature.,0,0,0,0,2,3,1,1,0,824,0,106,0,26,26601,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
67,Assalto degli Spaccatuono,Caduta del Colosso,Potremmo mandare alcuni dei nostri migliori seguaci in un'incursione contro l'avamposto degli Spaccatuono alla Caduta del Colosso. Verso la vittoria!,0,0,0,0,2,3,1,3,10,824,0,101,0,11,28566,12,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
73,Pulire la latrina,Latrina,Meglio non perdere mai una scommessa con il responsabile delle pulizie...,0,0,0,0,2,6,1,1,0,824,0,101,0,28,29014,29,90,0,300,0,86400,100,0,0,0,0,0,1,0,0
86,Recupero materiali,Approdo del Vespro,"Potrebbe essere una buona idea controllare la nave con cui siamo fuggiti dalla Giungla di Tanaan, magari contiene qualcosa di utile!",0,0,0,0,2,3,1,1,5,824,0,106,0,26,26958,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
87,Vigilanza notturna,Perimetro della Guarnigione,Potrebbe essere il caso di pattugliare regolarmente il perimetro della Guarnigione. Non si sa mai...,0,0,0,0,2,13,1,1,5,824,0,101,0,23,28319,20,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
88,Pericolo dal cielo,Valle di Fiordiluna,I Corvi di Calaluna della Valle di Fiordiluna stanno attaccando le nostre carovane di rifornimenti. Dobbiamo mantenere costante il flusso di materie prime!,0,0,0,0,2,3,1,1,0,824,0,106,0,15,28564,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
89,Assaltare i Torvaluna,Shaz'gul,Potremmo mandare alcuni dei nostri migliori seguaci in un'incursione contro l'avamposto dei Torvaluna a Shaz'gul. Per l'Alleanza!,0,0,0,0,2,3,1,3,10,824,0,106,0,11,26960,28,90,0,3600,0,0,65,200,0,0,0,1,1,0,0
90,Amici Fatati,Bosco Iridescente,Le Anomalie Arcane stanno mettendo in pericolo i Draghi Fatati presso il Bosco Iridescente. Inaccettabile!,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28565,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
91,Salvataggio dei Guardaselve,Shaz'gul,I Torvaluna hanno fatto prigionieri numerosi Guardaselve e soldati dell'Alleanza. Infiltrati nella loro base e salvali!,0,0,0,0,2,3,1,1,10,824,0,106,0,11,26963,28,90,0,1800,0,9999999,65,100,0,0,0,0,1,0,0
107,Affinità selvagge,Nagrand,I Gronn e gli Ogre stanno collaborando per sferrare un doppio attacco. Dobbiamo stroncare le loro macchinazioni prima che possano sopraffarci.,0,0,0,0,2,3,1,3,15,824,0,104,0,29,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
108,Spionaggio industriale,Gorgrond,"Se le macchine da guerra del Clan Roccianera avessero dei difetti strutturali, potremmo metterle fuori gioco. Fai irruzione e ispeziona le macchine alla ricerca di punti deboli.",0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"Artigli, chele e zanne",Gorgrond,I Genesauri sono tra le creature più pericolose di Draenor. Dobbiamo impedire che si espandano da Gorgrond verso altre aree.,0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,Uccelli da preda,Guglie di Arakk,"Vorremmo non dover scontrarci con i crudeli Arakkoa, ma se conquistassimo il loro tempio nelle Guglie di Arakk, otterremmo un forte vantaggio strategico.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,Talador in fiamme,Talador,"Gli Abissali, servi di Sargeras, vagano per le foreste di Talador incendiandole. Distruggili prima che tutti gli alberi vadano in fumo.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,Nella tana dei Saberon,Guglie di Arakk,"Molti dei prigionieri Draenei portati in salvo sono scomparsi, e pensiamo che dietro ci siano i Saberon. Vai a investigare, e preparati a un duro scontro.",0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,Avanguardia della Legione Infuocata,Talador,"Con Infernali e Vilguardie in giro per Talador, il grosso della Legione Infuocata non deve essere troppo lontano. Sconfiggi queste creature e cerca di scoprire la loro origine.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,Distorcere il Fatuo,Valle di Torvaluna,Dev'esserci qualcuno che continua a evocare i Signori del Vuoto e gli Invocatori del Vuoto che infestano la Valle di Torvaluna. Trova il responsabile e uccidilo.,0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,Creature rinforzate,Landa di Fuocogelo,"I Magnaron e i Goren sviluppano sulle loro pelli delle piastre rocciose dotate di proprietà magiche. Raccogli queste piastre, vedremo di sfruttarne le caratteristiche.",0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,Alleati dell'Orda di Ferro,Landa di Fuocogelo,"Numerosi e potenti, i Signori della Guerra Ogre sono formidabili alleati dell'Orda di Ferro. Prova a convincerli ad abbandonarli... eventualmente con la forza.",0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,Fuga di mammuceronti,Landa di Fuocogelo,"Per indebolire il Clan Spaccatuono, dobbiamo rendere inoffensivi i loro combattenti più temibili: i cavalieri di mammuceronti. Raggiungi il loro accampamento e libera le loro cavalcature.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,Avanzata della corruzione,Valle di Torvaluna,La vilmagia ha corrotto alcuni antichi nella Valle di Torvaluna. Devono essere abbattuti per interrompere la loro follia distruttiva.,0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,Cuore dell'Orda di Ferro,Nagrand,"Il Clan Cantaguerra è il simbolo del potere dell'Orda di Ferro. Con il favore delle tenebre, dai fuoco al loro accampamento. Questo di certo spezzerà il loro morale.",0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,Assalto di Saberon,Nagrand,"Le pattuglie segnalano branchi erranti di Saberon, i quali assalgono i mercanti che viaggiano per Nagrand. Trova questi selvaggi ed eliminali.",0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,Riti selvaggi,Guglie di Arakk,"I Sacerdoti dell'Artiglio degli Arakkoa hanno iniziato a sacrificare i Draenei alla loro divinità, Terokk. Interrompi il loro rituale e libera i prigionieri.",0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,Culto di Sargeras,Talador,"In un angolo remoto di Talador, una piccola fazione di Draenei ha iniziato ad adorare Sargeras. Elimina il loro culto prima che si diffonda.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,Verso la libertà!,Gorgrond,Gli Schiavisti Ogre hanno catturato molti dei Draenei fuggiti dall'Orda di Ferro. Raggiungi il loro accampamento e liberali.,0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,Mira alla testa,Nagrand,"Senza i loro capi, gli imminenti attacchi degli Alti Ogre annunciati dalle nostre spie di sicuro falliranno. Invia un assassino a uccidere il loro Signore della Guerra a Nagrand.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,I segreti dei Lamalunare,Valle di Torvaluna,La corteccia indurita dei Genesauri e dei Botani sarebbe estremamente utile per potenziare le nostre armature. Fai ciò che deve essere fatto.,0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,Infestazione di devastatori,Guglie di Arakk,"Bestiacce! Questi devastatori sono arrivati ovunque, perfino tra i nostri rifornimenti... e nella nostra caserma! Distruggi i loro nidi nelle Guglie di Arakk prima che finiscano col sopraffarci.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,La furia degli Infernali,Talador,"Gli Infernali sono sempre stati poco comuni a Talador, e ci farebbe piacere se la situazione restasse tale. Più ne uccidiamo e meglio sarà.",0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,Lo sguardo del basilisco,Guglie di Arakk,"I basilischi hanno trasformato in pietra alcuni Arakkoa nelle Guglie di Arakk. Sarà anche una cosa macabra, ma questa pietra è una risorsa molto preziosa. Recuperala, e fai attenzione quando la maneggi.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,Territorialità elementale,Landa di Fuocogelo,Un gruppo di elementali estremamente territoriale si è insediato vicino a una nostra rotta di approvvigionamento nella Landa di Fuocogelo. Uccidili tutti e recupera i rifornimenti perduti.,0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,Flora e fauna,Valle di Torvaluna,"La magia oscura regna sovrana nella Valle di Torvaluna, dando origine a creature folli e innaturali. Poni fine alla loro sofferenza.",0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,La magia incontra la spada,Valle di Torvaluna,Gli Incantatori Torvaluna stanno eseguendo esperimenti con l'instabile magia del Vuoto presso l'Osservatorio di Teluuna. Sappiamo tutti che non può finire bene.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,Tagliaerba,Valle di Torvaluna,Non farti ingannare. Sono adorabili solo fin quando non ti assalgono in massa e non ti masticano il viso.,0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,Un po' troppo freddo,Landa di Fuocogelo,Recentemente le pianure sono più fredde del solito. Scopri cosa ha causato questo cambiamento climatico prima che ci siano vittime.,0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,Freddi e deliziosi,Landa di Fuocogelo,"Nella Landa di Fuocogelo gli elementali abbondano. I Goren adorano mangiarseli, e come sai assimilano i poteri di ciò di cui si nutrono. Ciò non è un bene.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,Signore della Guerra,Landa di Fuocogelo,"Gli Ogre Magliorosso hanno cominciato ad assaltare gli avamposti dell'Orda, privandoci di soldati e rifornimenti. Temiamo che dietro a tutto questo ci sia un nuovo Signore della Guerra.",0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,Tormento degli antichi,Valle di Torvaluna,"È giunta l'ora di abbattere alcuni antichi... chiaramente, solo quelli corrotti. Gli altri se vuoi puoi anche abbracciarli.",0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,Nessun Nano verrà abbandonato,Valle di Torvaluna,Le forze dei Torvaluna hanno rapito uno Sciamano Granmartello presso la Foresta Maledetta. Libera il nostro irsuto alleato e infliggi la giusta condanna agli Orchi.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,Il Vuoto ululante,Valle di Torvaluna,"Alcuni rapporti indicano che i Torvaluna si aggirano per il Boschetto di Ombracupa, corrompendo la terra con la vilmagia. Interrompi i loro oscuri rituali a tutti i costi.",0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,Silenziare il tuono,Landa di Fuocogelo,Delle squadre di caccia degli Spaccatuono sono state avvistate a nord. Organizza un'imboscata presso le rupi e mostra loro la forza della vera Orda!,0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,L'ombra sotto di noi,Landa di Fuocogelo,Il Concilio dell'Ombra si è infiltrato nelle caverne a ovest della Guarnigione. Non possiamo permettere che allestisca un avamposto nella regione!,0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,Logorare i rylak,Landa di Fuocogelo,Uccidere i rylak adulti non ha diminuito il loro numero. Esplora i loro terreni di cova ed elimina la minaccia alla fonte.,0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,Afflizione degli antichi,Gorgrond,"Una strana malattia si sta diffondendo tra gli antichi di Gorgrond, portandoli alla follia. Distruggili prima che l'infezione si espanda.",0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,Spezzare i Roccianera,Gorgrond,"Gli esploratori hanno trovato una mappa con la posizione delle casse di forniture nascoste dei Roccianera a Gorgrond. Distruggendole, infliggeremo un grave colpo al nostro nemico.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,Genesauri famelici,Gorgrond,I Genesauri di Gorgrond hanno depredato il loro territorio di caccia e stanno aggredendo i vicini accampamenti dei Draenei alla ricerca di cibo. Attaccali e allontanali.,0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,Piccoli morditori,Gorgrond,"Un gruppo di Goren si è stabilito in una cava di minerali preziosi nelle vicinanze. Se in futuro vogliamo sperare di utilizzarla, sarà meglio allontanare quelle pesti.",0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,Protogronn fastidiosi,Gorgrond,I Protogronn continuano a interrompere i nostri sforzi di espansione a Gorgrond. Dobbiamo ridurre il loro numero se vogliamo stabilire una testa di ponte.,0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,Attaccare da vicino,Gorgrond,"Le armi d'assedio dell'Orda di Ferro sono mortali a distanza, ma vulnerabili a corto raggio. Assalire i loro armamenti con un piccolo contingente potrebbe essere una buona idea.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,Avvistamenti di Shivan,Talador,Gli Shivan sono stati avvistati presso i confini di Talador. Potrebbero essere la prima ondata d'invasione della Legione Infuocata. È fondamentale investigare.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,Appetito per le stalattiti,Talador,Una caverna sotto a un'area abitata di Talador è diventata instabile a causa dell'appetito dei Goren sottostanti. Dobbiamo proteggere gli abitanti locali.,0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,Guidare lo stormo,Talador,Un carismatico Sacerdote Alto Arakkoa sta incitando la sua congregazione ad assalire le vicine comunità nel nome di Terokk. Dobbiamo difendere i nostri alleati.,0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,Chiamata all'azione,Talador,"Il potere assoluto corrompe, e questa è la ragione per cui dobbiamo neutralizzare questo potente Stregone. Eliminalo immediatamente.",0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,Cacciare i bulli,Talador,"Sia su Azeroth che su Draenor, i bulli e i loro sgherri sono tutti uguali. Mostra ai nostri nuovi ""amici"" come trattiamo questa gente su Azeroth.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,Ne resterà soltanto uno,Talador,"Si dice che gli Ogron siano la violenza incarnata, ma ho sentito che anche i tuoi alleati non scherzano. Scopriamo chi dei due vince.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,Un dolore così piacevole,Guglie di Arakk,"Gli Orchi Manomozza abbracciano il dolore, ritenendo che li renda più forti. Rendili MOLTO forti... e poi uccidili.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,Elimina i Pallidi,Guglie di Arakk,"I Pallidi sono esseri degenerati e codardi, ma anche questi predoni possono essere pericolosi in grandi numeri. Direi che questo è un problema di facile soluzione, che dici?",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,Grosse pesti,Guglie di Arakk,I devastatori si riproducono rapidamente e mangiano di tutto. Come le locuste. Sono anche armi di distruzione e della dimensione di un cavallo. Non proprio come le locuste.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,Colpa dei rylak,Guglie di Arakk,"Parte del nostro bestiame è scomparso; le tracce lasciate fanno pensare ai rylak. Occupati del problema, ma non sottovalutarli.",0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,Colpo per colpo,Guglie di Arakk,"Sembra che un crudele serpente volante stia agendo sotto il comando di un padrone ignoto, attaccando e logorando le nostre difese. Trova ed elimina questo pericolo.",0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,Doppio gioco,Guglie di Arakk,I nostri informatori tra i Manomozza si sono rivelati dei doppiogiochisti. Organizza una riunione segreta ed eliminali.,0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,Protezione dai risucchi,Nagrand,"Gli spiriti dell'acqua stanno assorbendo le energie della regione, causando problemi ai nostri incantatori. È giunta l'ora di chiamare i rinforzi.",0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,Controllo magico,Nagrand,La causa della nostra recente letargia sembra abbia a che fare con gli Stregoni Altomaglio. Trovali e metti la parola fine ai loro sinistri riti arcani.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,Il canto dei Cantaguerra,Nagrand,Gli Sciamani Cantaguerra stanno incanalando un incantesimo per aprire un abisso sotto i nostri piedi! Uccidili tutti quanti prima che completino il rituale!,0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
168,Uccisione degli Ogre,Nagrand,"I Guerrieri Alti Ogre sono in formazione di combattimento e urlano che ""distruggeranno gli intrusi"". Credi si riferiscano a noi?",0,0,0,0,2,3,1,1,10,824,0,104,0,12,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
169,Desiderio ardente,Nagrand,Gli Orchi delle Lame Ardenti stanno attaccando i nostri Cacciatori di Tesori a Oshu'gun per rubarne i cristalli. Che si stiano preparando a qualche oscuro rituale?,0,0,0,0,2,3,1,2,10,824,0,104,0,26,27792,19,99,0,5400,0,86400,35,1000,0,0,0,0,1,0,0
170,Via col Gronn,Nagrand,I nostri esploratori sono scomparsi senza lasciare traccia! L'ultima volta sono stati visti nelle terre dei Gronn. Scopri cosa è successo.,0,0,0,0,2,3,1,1,10,824,0,104,0,29,27792,19,99,0,7200,0,86400,35,1000,0,0,0,0,1,0,0
171,Spiriti irrequieti,Valle di Torvaluna,"La Valle di Torvaluna è infestata da spiriti degli Orchi che vagano in preda alla confusione e all'ira. Finché non verranno messi a riposo una volta per tutte, nessuno sarà al sicuro.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,33098,19,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
