ID,Description_lang
224,"Mentre questo evento è in corso, i personaggi di livello 10 o superiore potranno accedere alla speciale ricerca delle spedizioni Viaggi nel Tempo. Un adeguamento di spedizioni e ricompense al tuo livello permetterà di rivisitare spedizioni dell'espansione Cataclysm.

Durante i Viaggi nel Tempo di Cataclysm, è possibile creare un gruppo di 10-30 personaggi, recarsi a Orgrimmar o Roccavento e parlare con Vormu per accedere a una versione Viaggio nel Tempo dell'incursione Terre del Fuoco."
225,"Mentre questo evento è in corso, il boss finale di ogni spedizione di Legion fornisce un oggetto aggiuntivo quando viene sconfitto."
226,"Mentre questo evento è in corso, completare le missioni mondiali fornisce un bonus alla reputazione con la relativa fazione."
227,Oggi i cittadini di Azeroth e Draenor celebreranno il duro lavoro svolto dalle loro guardie. Usa il comando /militare su una guardia per mostrare il tuo supporto!
228,Una festa tipicamente infernale che non ha assolutamente alcun livello bovino.
229,"Un tempo, in questo giorno, venne suonato suonato il Gong dello Scarabeo, il segnale che indicava l'apertura delle porte di Ahn'qiraj. Sostieni la tua fazione recuperando provviste o eliminando le forze del Crepuscolo e dei Qiraji. La fazione vincitrice potrà issare il proprio stendardo vicino al Gong dello Scarabeo per il resto dell'anno!"
230,Oggi è la giornata della schiusa degli Ippogrifi Piumaribelle. Raggiungi le Alture dei Piumaribelle a Feralas per assistere di persona a questo spettacolo!
231,I cittadini di Azeroth hanno bisogno di una pausa. Facciamo un giro in barca a Millepicchi!
232,I dinosauri di Un'Goro stanno diventando irrequieti. È il caso di andare a controllare cosa sta succedendo!
233,"Il cielo è limpido, il vento calmo... una gran giornata per un giro in mongolfiera. Salta su, goditi il panorama e stringi nuove amicizie!"
234,Anche i Maghi di Azeroth amano rilassarsi. Salta attraverso un portale nella tua locanda preferita e unisciti alla festa!
235,"Oggi, i cuccioli di Murloc Pinnafredda della Tundra Boreale completano il loro viaggio attraverso la Faglia Occidentale."
236,"Oggi, gli Sporiani di Sporeggar nelle Paludi di Zangar tengono il loro annuale festival dei funghi. Aiutali a tenere vivo il grande Fongu il più a lungo possibile!"
237,"Mentre questo evento è in corso, i personaggi di livello 10 o superiore potranno accedere alla speciale ricerca delle spedizioni Viaggi nel Tempo. Un adeguamento di spedizioni e ricompense al tuo livello permetterà di rivisitare spedizioni dell'espansione Mists of Pandaria."
238,
239,
240,
241,Togli la polvere agli spallacci e competi in una gara di stile di proporzioni azerotiane! Parla con un Trasmogrificatore in una qualsiasi capitale per partecipare alla Prova dello Stile!
242,"Solo per oggi, le principali Case d'Asta a Orgrimmar e Roccavento sono state ripulite e allestite per delle Feste Danzanti! Mettiti in gioco e dimostra le abilità della tua fazione!"
243,Oggi a Radaluna si terrà una meravigliosa celebrazione legata a tutto quello che è Lunagufo. Fai un salto e scopri cosa puoi apprendere!
244,"Unisciti agli Gnomi nella celebrazione del loro incrollabile coraggio! Affronta una gara attraverso i Regni Orientali, da Gnomeregan fino alla Baia del Bottino!"
245,Entra nell'incursione della Tomba di Sargeras in modalità Normale o Eroica. Kil'jaeden attende!
246,La modalità Mitica della Tomba di Sargeras è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione della Tomba di Sargeras: i Cancelli dell'Inferno.
247,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione della Tomba di Sargeras: le Sale dei Lamenti.
248,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione della Tomba di Sargeras: la Sala dell'Avatar.
249,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'ultima sezione della Tomba di Sargeras: la Caduta dell'Ingannatore. Kil'jaeden attende!
250,"Nella seconda parte de ""Le ombre di Argus"", concludi la storia di Krokuun e raggiungi la città dei Draenei in rovina, Eredath. Ottieni l'accesso ai Punti di Invasione e ostacola i piani della Legione sugli altri mondi. Diventeranno disponibili nuove missioni mondiali."
251,"Nella terza parte de ""Le ombre di Argus"", concludi la storia di Argus, sblocca tutte le missioni mondiali e avventurati nella nuova spedizione, il Seggio del Triumvirato. Usa il Crogiolo di Lucefatua a bordo della Vindicaar per forgiare nuove reliquie."
252,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione di Antorus, il Trono Infuocato: la Discesa Proibita."
253,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione di Antorus, il Trono Infuocato: la Fine della Speranza."
254,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'ultima sezione di Antorus, il Trono Infuocato: il Seggio del Pantheon."
255,"La modalità Mitica di Antorus, il Trono Infuocato è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione dell'incursione: la Breccia della Luce."
256,"Entra nell'incursione di Antorus, il Trono Infuocato in modalità Normale o Eroica. Argus ti attende!"
357,Contribuisci agli sforzi bellici e combatti al fianco dell'esercito della tua fazione nella Battaglia per Stromgarde!
358,"Il conflitto esplode a Rivafosca, mentre l'Orda e l'Alleanza si affrontano per il controllo di Teldrassil in questo evento a tempo limitato!"
359,"Lotta al fianco dell'Alleanza per il controllo delle spiagge presso la Fortezza di Lordaeron! Per la vittoria, per la gloria... per Lordaeron!"
360,Entra nell'incursione di Uldir in modalità Normale o Eroica. G'huun ti attende!
361,"Mentre questo evento è in corso, il boss finale di ogni spedizione di Battle for Azeroth fornisce un oggetto aggiuntivo quando viene sconfitto."
362,La modalità Mitica di Uldir è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione dell'incursione: Sale del Contenimento.
363,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione di Uldir: Discesa Cremisi.
364,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'ultima sezione di Uldir: Cuore della Corruzione.
365,Continua la Campagna di Guerra unendoti a Rexxar a Kul Tiras e fermando le prove sul campo delle armi d'Azerite dell'Alleanza.
366,Continua la Campagna di Guerra unendoti a Jaina Marefiero nella difesa di Kul Tiras. Raduna i tuoi alleati e spazza via l'Orda!
367,"Un nuovo alleato ha bisogno del tuo aiuto, e di un pizzico di ingegneria gnomesca, per eseguire il suo brillante piano."
368,"Aiuta il Principe del Commercio Gallywix a provare sul campo la sua nuova unità meccanica, il M.IM.MO.G."
369,"Infiltrati in territorio ostile insieme a Rexxar e all'Arcanista Valtrois per recuperare il nemico del tuo nemico, nella speranza di ottenere un nuovo alleato."
370,Unisciti a Flynn Ventofermo e Mathias Shaw in una pericolosa incursione in territorio nemico per recuperare lo Scettro Abissale.
371,I preparativi hanno portato a un assalto dell'Alleanza nelle paludi di Nazmir. La posta in gioco è alta e non tutti riusciranno a sopravvivere.
372,Le forze dell'Alleanza hanno lanciato un ardito assalto nelle paludi di Nazmir. Combatti al fianco della Principessa Talanji per fermarli!
373,Unisciti ai capi dell'Orda durante il loro incontro dopo la Battaglia di Dazar'alor.
374,Unisciti ai capi dell'Alleanza durante il loro incontro dopo la Battaglia di Dazar'alor.
375,"Mentre la marina di Kul Tiras si appresta a invadere Zandalar, le superpotenze si scontrano nell'incursione della Battaglia di Dazar'alor, ora disponibile in modalità Normale o Eroica."
376,La modalità Mitica della Battaglia di Dazar'alor è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione dell'incursione: Assedio di Dazar'alor.
377,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione della Battaglia di Dazar'alor: La caduta dell'impero.
378,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione della Battaglia di Dazar'alor: Forza dell'Alleanza per i giocatori dell'Alleanza e Vittoria o morte per i giocatori dell'Orda.
379,Celebra e rendi omaggio a Liu Lang e Shen-Zin Su sulla Spiaggia della Tartaruga nella Giungla di Krasarang. È un momento di canti e meditazione!
380,Alcuni mercanti sono stati avvistati in svariate località in tutta Azeroth intenti a distribuire camicie... GRATUITAMENTE!!! Alcune voci parlano anche della presenza di intrattenitori impegnati a regalare camicie di seconda mano in tutte le città principali!
381,L'Ingegneria GG ha scoperto delle creature luminose negli abissi di Vashj'ir. Hanno bisogno del tuo aiuto per esaminare quelle creature prima che spariscano di nuovo in fondo al mare!
382,"Mentre questo evento è in corso, i personaggi di livello 10 o superiore potranno accedere alla speciale ricerca delle spedizioni Viaggi nel Tempo. Un adeguamento di spedizioni e ricompense al tuo livello permetterà di rivisitare spedizioni dell'espansione Warlords of Draenor."
383,"Addentrati nelle sale al di sotto della Valle dei Sacraonda per scoprire la fonte dell'ombra che si sta diffondendo in superficie, ora disponibile in modalità Normale o Eroica."
384,La modalità Mitica del Crogiolo delle Tempeste è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'incursione.
387,I pericoli di Nazjatar non erano che l'inizio. Fai breccia nei cancelli del palazzo e addentrati nel dominio di Azshara.
388,La modalità Mitica del Palazzo Eterno è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'incursione.
389,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Palazzo Eterno: Abissi dei Devoti.
390,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla sezione finale del Palazzo Eterno: Circolo delle Stelle.
391,
392,"Scendi a Ny'alotha, la Città Risvegliata, e affronta N'zoth nel suo stesso regno."
393,"La modalità Mitica di Ny'alotha, la Città Risvegliata, è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'incursione."
394,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione di Ny'alotha, la Città Risvegliata: Sale della Devozione."
395,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione di Ny'alotha, la Città Risvegliata: Dono della Carne."
396,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla sezione finale di Ny'alotha, la Città Risvegliata: Sogno a Occhi Aperti."
397,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Castello di Nathria: Reliquiario dell'Opulenza.
398,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione del Castello di Nathria: Sangue dalla pietra.
399,La modalità Mitica del Castello di Nathria è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione dell'incursione: Le Cripte Prosciuganti.
400,Entra nel Castello di Nathria e affronta Sire Denathrius nella sua cittadella.
401,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'ultima sezione del Castello di Nathria: Un incontro con l'arroganza.
402,"Le Bestie del Prodigum sono state rilasciate su Torgast, Torre dei Dannati!"
403,"L'Oscurità Sfrenata si è scatenata su Torgast, Torre dei Dannati!"
404,"Torgast, Torre dei Dannati pullula di anime dei morti!"
405,"Mentre questo evento è in corso, il boss finale di ogni spedizione di Shadowlands fornisce un oggetto aggiuntivo quando viene sconfitto."
407,Fatti strada fino alla cima di Torgast ed entra nel Sanctum del Dominio per fermare le macchinazioni del Carceriere.
408,La modalità Mitica del Sanctum del Dominio è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'incursione.
409,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Sanctum del Dominio: Bastiglia Oscura.
410,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione del Sanctum del Dominio: Catene del Destino.
411,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'ultima sezione del Sanctum del Dominio: Resa dei Conti.
412,
413,
414,
415,
416,
417,"Mentre questo evento è in corso, i personaggi di livello 10 o superiore potranno accedere alla speciale ricerca delle spedizioni Viaggi nel Tempo. Un adeguamento di spedizioni e ricompense al tuo livello permetterà di rivisitare spedizioni dell'espansione Legion."
418,
419,Addentrati nel Sepolcro dei Primi e sventa il piano di Zovaal per dominare la realtà.
420,La modalità Mitica del Sepolcro dei Primi è destinata agli avventurieri più audaci. Ora è possibile utilizzare la Ricerca delle Incursioni per accedere all'incursione.
421,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Sepolcro dei Primi: il Cardine della Creazione.
422,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione del Sepolcro dei Primi: la Stretta del Dominio.
423,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla quarta sezione del Sepolcro dei Primi Attivi: il Grande Progetto.
424,"Questa settimana, i boss del Castello di Nathria sono potenziati e resi più ardui da un modificatore speciale. I bottini depredati sono potenziati a un livello oggetto superiore."
425,"Questa settimana, i boss del Sanctum del Dominio sono potenziati e resi più ardui da un modificatore speciale. I bottini depredati sono potenziati a un livello oggetto superiore."
426,"Questa settimana, i boss del Sepolcro dei Primi sono potenziati e resi più ardui da un modificatore speciale. I bottini depredati sono potenziati a un livello oggetto superiore."
427,"Mentre questo evento è in corso, il boss finale di ogni spedizione di Dragonflight fornisce un oggetto aggiuntivo quando viene sconfitto."
428,Avventurati nelle Segrete delle Incarnazioni per mettere fine ai piani di Raszageth!
429,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione delle Segrete delle Incarnazioni: il Baluardo Primordiale.
430,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione delle Segrete delle Incarnazioni: le Caverne dell'Infusione.
431,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione delle Segrete delle Incarnazioni: la Furia della Tempesta.
432,Ascolta il richiamo degli Aspetti e accompagna la Spedizione delle Scaglie di Drago nel suo viaggio verso le Isole dei Draghi: l'avventura ti aspetta!
433,Avventurati nel Crogiolo d'Ombra per impedire a Sarkareth di rivendicare il retaggio di Neltharion.
434,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione del Crogiolo d'Ombra: Lavori Scartati.
435,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Crogiolo d'Ombra: Furia dei Giganti.
436,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione del Crogiolo d'Ombra: Ombra di Neltharion.
437,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla quarta sezione del Crogiolo d'Ombra: Orlo del Vuoto.
438,"Strani venti soffiano da un altro mondo e visioni di strane creature con una borsa in mano riempiono la terra...

Trovale e scopri quali tesori trasportano!"
439,"Strani venti soffiano da un altro mondo e gli eroi sono pieni di rinnovato vigore.

Durante questo evento, l'esperienza e la reputazione ottenute aumentano."
440,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutta Kalimdor! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
441,"Le terre brulicano di segreti! Rarità nascoste, tesori rubati, indizi non ancora scoperti...

Chi c'è dietro tutto questo? Cerca i Preservatori e aiutali a scoprirlo! Nuovi segreti diventano disponibili ogni giorno alle 15:00 (PT)."
442,"Le terre brulicano di segreti! Rarità nascoste, tesori rubati, indizi non ancora scoperti...

Chi c'è dietro tutto questo? Cerca i Preservatori e aiutali a scoprirlo! Nuovi segreti diventano disponibili ogni giorno alle 22:00 (CET)."
443,"Le terre brulicano di segreti! Rarità nascoste, tesori rubati, indizi da scoprire...

Chi c'è dietro tutto questo? Cerca i Preservatori e aiutali a scoprirlo! Nuovi segreti verranno svelati ogni giorno alle 07:00 (ora coreana)."
444,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutti i Regni Orientali! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
445,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutte le Terre Esterne! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
446,
447,"Ancora una volta, lo Stormo dei Draghi di Bronzo ha scoperto dei disturbi nei flussi temporali che presto si intersecheranno anche nel nostro mondo!

Completando diversi Viaggi nel Tempo consecutivi, otterrai la Conoscenza dei Flussi Temporali, che aumenta temporaneamente l'esperienza ottenuta. Inoltre, per un periodo di tempo limitato, la missione dei Viaggi nel Tempo offerta a Dornogal dall'Archivista Frithrun ti fornirà una nuova ricompensa aggiuntiva: una Cassa di Tesori Nerubiani di livello Eroico."
448,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutta Nordania! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
449,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutta Pandaria! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
450,I Cavalieri di Azeroth invitano i Solcacieli a competere nelle corse in tutte le Isole Disperse! Parla con Ser Andestrasz a Valdrakken per ulteriori informazioni.
451,Insegui Fyrakk nel Tempio della Sorgente e impediscigli di divorare il cuore di Amirdrassil!
452,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione di Amirdrassil, Speranza del Sogno: Scia dell'Incarnazione."
453,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione di Amirdrassil, Speranza del Sogno: Scorreria Fusa."
454,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione di Amirdrassil, Speranza del Sogno: Trama Verdastra."
455,"Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla quarta sezione di Amirdrassil, Speranza del Sogno: Destino di Amirdrassil."
456,"Unisciti a noi a Valdrakken, Roccavento e Orgrimmar nei gioiosi festeggiamenti del gioco di carte che ci ha deliziati per un decennio!"
458,Lo Stormo dei Draghi dell'Infinito sta indagando sulla storia di Pandaria. Affronta l'espansione Mists of Pandaria con nuove abilità stagionali e nuove ricompense!
459,La modalità Mitica dell'incursione del Palazzo dei Nerub'ar attende gli avventurieri più intrepidi.
461,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla seconda sezione del Palazzo dei Nerub'ar: Segreti del Palazzo dei Nerub'ar.
462,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla terza sezione del Palazzo dei Nerub'ar: La Caduta di una Regina.
463,Assalta il Palazzo dei Nerub'ar e sventa il piano della Regina Ansurek per impedire l'ascensione dei suoi Nerubiani.
465,"Mentre questo evento è in corso, i personaggi di livello 10 o superiore potranno accedere alla speciale ricerca delle spedizioni Viaggi nel Tempo. Un adeguamento di spedizioni e ricompense al tuo livello permetterà di rivisitare spedizioni di World of Warcraft Classic."
466,"Mentre questo evento è in corso, il boss finale di ogni spedizione di The War Within fornisce un oggetto aggiuntivo quando viene sconfitto."
467,"Mentre questo evento è in corso, le Scorribande conferiranno ricompense aggiuntive agli intrepidi esploratori."
468,Ora è possibile affrontare la Regina Ansurek in modalità Storia.
469,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione del Palazzo dei Nerub'ar: i Bastioni Brulicanti.
471,Unisciti a noi a Roccavento e Orgrimmar nei gioiosi festeggiamenti del gioco di carte che ci ha deliziati per un decennio!
472,"Avanti, ciurmaglia! Sta per arrivare Plunderstorm. Arraffate tutti i tesori che potete ed evitate la tempesta letale mentre combattete fino all'ultimo pirata.

Scambiate il Bottino presso il Negozio di Plunderstorm per ottenere ricompense dalla scorta privata di Gambafusto, inclusi tesori ""acquisiti"" di recente."
473,La modalità Mitica dell'incursione Liberazione di Cavafonda attende gli avventurieri più intrepidi.
474,Scendi per le strade di Cavafonda e libera la città dall'oppressione del Re Cromato Gallywix.
475,Ora è possibile utilizzare la Ricerca delle Incursioni per accedere alla prima sezione della Liberazione di Cavafonda: Scossa sconvolgente.
