ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
139,Spada Rovinata di Tunadil il Redentore,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90410,1,1,426727,35
141,Battente Eccentrico,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90411,1,1,426727,35
143,Tacco di Stivale Intarsiato,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90412,1,1,426727,34
145,Vaso da Notte Dorato,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90413,1,1,426727,35
147,Elmo Alato di Cormartello,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90415,1,1,426727,35
149,Scudo Pietrificato degli Stellaferrea,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90419,1,1,426727,36
153,Fioriera a Forma di Teschio,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90420,8,1,426727,35
155,Braccialetto in Giada e Monete,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90421,8,1,426727,35
157,Statuetta di Gahz'rilla,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90423,8,1,426727,35
159,Scettro di Atal'ai,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90429,8,1,426727,35
161,Dente di Gigantosauro,I fossili sono resti preservati di animali o piante di un lontano passato. I tessuti viventi vengono sostituiti da minerali che permettono di mantenere la forma dell'organismo originale.,0,90432,3,0,426727,35
163,Insetto nell'Ambra,I fossili sono resti preservati di animali o piante di un lontano passato. I tessuti viventi vengono sostituiti da minerali che permettono di mantenere la forma dell'organismo originale.,0,90433,3,0,426727,35
165,Anfora dei Kaldorei,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90451,4,1,426727,35
167,Fauci di Squalo Antico,I fossili sono resti preservati di animali o piante di un lontano passato. I tessuti viventi vengono sostituiti da minerali che permettono di mantenere la forma dell'organismo originale.,0,90452,3,0,426727,35
169,Forcina in Argento e Malachite,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90453,4,1,426727,35
171,Carillon Delicato,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90458,4,1,426727,35
173,Specchio dell'Anima degli Alti Nobili,"Nonostante il vetro sia ormai infranto in mille pezzi, il delicato intarsio della cornice fa supporre che questo manufatto possedesse un tempo grandi capacità magiche e che potrebbe riottenerle se venissero recuperati tutti i pezzi. Lo specchio è particolarmente grosso, come quello che una dama metterebbe nella sua camera.",1,90464,4,3,458949,100
175,Coppia di Statue di Druida e Sacerdote,"Questi sono i resti di una coppia di statue in metallo prezioso. Più che incise o fuse, sembra siano cresciute nella loro forma attuale poiché non mostrano alcun segno del tocco di un artigiano. Sono entrambi Elfi della Notte. Il Sacerdote è maschio e la Druida è femmina, il che ha sicuramente qualche significato recondito.",1,90493,4,3,458947,100
177,Scudo Dentellato di Horuz Ammazzacorvo,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90504,1,1,426727,35
179,Bastone Bruciacchiato del Sacerdote dell'Ombra Anund,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90506,1,1,426727,35
181,Scettro di Charlga Fiancospino,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90509,1,1,426727,35
183,Catena in Mithril dei Forgiarabbia,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90518,1,1,426727,35
185,Bastone con Teschio di Forgiascura,"I Nani di Forgiardente erano originariamente composti da tre clan: i Barbabronzea, i Granmartello e i Ferroscuro. In seguito alla guerra civile, i Barbabronzea presero il controllo della città di Forgiardente, mentre i Granmartello si ritirarono nelle Entroterre e nelle Alture del Crepuscolo. I Nani Ferroscuro presero dimora tra le Montagne Crestarossa e le Steppe Ardenti, alle falde del Massiccio Roccianera.",0,90519,1,1,426727,35
187,Gnomo Meccanico,"Hai trovato alcuni frammenti di un costrutto meccanico tecnologicamente molto avanzato. È possibile che le varie parti provengano da uno dei Meccanognomi di Nordania. Perché i Nani abbiano portato qui questi componenti resta un mistero. Chissà se riusciresti a ricostruire la macchina, avendo tutti i frammenti...",1,90521,1,3,462648,100
189,Calice dei Re della Montagna,È evidente che questo calice ha una funzione che va ben oltre quella di bere alcolici (non che i Nani abbiano nulla in contrario al riguardo). Le poche rune che riesci a interpretare suggeriscono uno scopo cerimoniale.,1,90553,1,3,458943,100
191,Dente con Otturazioni in Oro,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90558,8,1,426727,35
193,Pugnale Sacrificale dei Drakkari,"I primi Troll noti appartenevano alla tribù Zandalari: da loro discendono tutte le altre tribù. Gli Zandalari erano considerati una casta di sacerdoti dagli altri Troll e uno dei loro compiti era quello di preservare le tradizioni della loro razza. Delle numerose tribù che si sono separate dagli Zandalari, le due più famose sono i Gurubashi e gli Amani.",0,90581,8,1,426727,35
195,"Zin'rokh, Distruttrice di Mondi",Hai recuperato una parte di un'arma molto potente dei Troll. Sarà possibile riforgiarla?,1,90608,8,3,458965,150
197,Collana di Piccole Perle Rosa,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90609,4,1,426727,35
199,Scrigno Pieno di Piccoli Animali in Vetro,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90610,4,1,426727,34
201,Ampolla di Cristallo Crepata,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90611,4,1,426727,35
203,Scettro di Xavius,"I Kaldorei sono una delle razze più antiche di Azeroth. Quando i Quel'dorei, noti anche come Alti Nobili e rappresentanti della casta superiore degli Elfi, usarono le loro pericolose magie per permettere l'ingresso della Legione Infuocata nel mondo, fu un momento oscuro per i Kaldorei e un evento terribile che causò innumerevoli morti.",0,90612,4,1,426727,35
205,Campane del Vento dei Kaldorei,"C'è qualcosa di strano in questi tubi di bronzo: in essi è ancora presente un qualche tipo di energia magica. Quando sono vicini, o anche dentro la tua borsa, i frammenti dei tubi sembra si muovano per avvicinarsi l'uno all'altro.",1,90614,4,3,458950,98
207,Veste da Camera della Regina Azshara,Le chiacchiere sul pessimo gusto in fatto di vestiti di questa Alta Nobile sembra siano vere...,1,90616,4,3,458953,100
209,Zampa Piumata di Raptor,I fossili sono resti preservati di animali o piante di un lontano passato. I tessuti viventi vengono sostituiti da minerali che permettono di mantenere la forma dell'organismo originale.,0,90617,3,0,426727,33
211,Antico Pesce Predatore,I fossili sono resti preservati di animali o piante di un lontano passato. I tessuti viventi vengono sostituiti da minerali che permettono di mantenere la forma dell'organismo originale.,0,90618,3,0,426727,35
213,Raptor Fossilizzato,"C'è qualcosa di strano in queste ossa di raptor. Ogni volta che distogli lo sguardo, sembra che si muovano leggermente, da sole.",1,90619,3,0,458945,100
215,Piccolo Scorpione in Bronzo,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90622,6,2,426727,45
217,Maglio della Guardia di Pietra Mur'og,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90720,6,2,426727,45
219,Mozzicone di Candela Grigia,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90728,6,2,426727,45
221,Coltello da Cucina Arrugginito,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90730,6,2,426727,45
223,Scettro di Nekros Sfasciateste,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90732,6,2,426727,45
225,Statuetta di Lupo Feroce,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90734,6,2,426727,45
231,Teschio per Libagioni,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90833,6,2,426727,45
233,Piastrella in Creta Lucida,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90832,6,2,426727,45
235,Frusta Demoniaca,"Gli Orchi di Azeroth abitavano originariamente il mondo di Draenor, da dove provengono la maggior parte dei manufatti orcheschi più antichi. Inizialmente era una razza pacifica, ma l'influenza malvagia della Legione Infuocata li spinse alla barbarie. Gli Orchi arrivarono su Azeroth attraverso il Portale Oscuro e affrontarono l'Alleanza in due violente guerre. E la terza potrebbe essere all'orizzonte.",0,90831,6,2,426727,45
237,Copricapo del Primo Sciamano,"Hai trovato alcuni brandelli di un cappuccio fatto a forma di testa di lupo. Nonostante la sua semplicità, sospetti che l'oggetto sia molto antico, importante e potente.",1,90843,6,3,458941,130
239,Cavigliera con Campane d'Oro,"I Draenei sono gli Eredar che fuggirono di fronte alla Legione Infuocata verso il mondo di Draenor, dove vennero in contatto con gli Orchi. Quando arrivarono gli Elfi del Sangue, molti Draenei fuggirono nuovamente, questa volta rifugiandosi su Azeroth, dove si unirono all'Alleanza.",0,90853,2,2,426727,45
241,Arpa Intarsiata in Legno Esotico,"I Draenei sono gli Eredar che fuggirono di fronte alla Legione Infuocata verso il mondo di Draenor, dove vennero in contatto con gli Orchi. Quando arrivarono gli Elfi del Sangue, molti Draenei fuggirono nuovamente, questa volta rifugiandosi su Azeroth, dove si unirono all'Alleanza.",0,90860,2,2,426727,45
243,Strano Fermacarte in Argento,"I Draenei sono gli Eredar che fuggirono di fronte alla Legione Infuocata verso il mondo di Draenor, dove vennero in contatto con gli Orchi. Quando arrivarono gli Elfi del Sangue, molti Draenei fuggirono nuovamente, questa volta rifugiandosi su Azeroth, dove si unirono all'Alleanza.",0,90861,2,2,426727,46
245,Scettro del Nathrezim,"I Draenei sono gli Eredar che fuggirono di fronte alla Legione Infuocata verso il mondo di Draenor, dove vennero in contatto con gli Orchi. Quando arrivarono gli Elfi del Sangue, molti Draenei fuggirono nuovamente, questa volta rifugiandosi su Azeroth, dove si unirono all'Alleanza.",0,90864,2,2,426727,46
250,Fodero Elaborato per Spada,"I Draenei sono gli Eredar che fuggirono di fronte alla Legione Infuocata verso il mondo di Draenor, dove vennero in contatto con gli Orchi. Quando arrivarono gli Elfi del Sangue, molti Draenei fuggirono nuovamente, questa volta rifugiandosi su Azeroth, dove si unirono all'Alleanza.",0,90968,2,2,426727,46
