ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
2017,Muro di Fuoco,"Dopo aver lanciato Potere Arcano, Glubtok crea un singolo muro di fuoco che gira lentamente attorno a lui. I personaggi che non riescono a evitare il Muro di Fuoco subiscono $91397s1 danni da fuoco ogni secondo.",89,10,2014,0,0,2,0,0,0,135926,2,8,14
2018,Bocciolo di Fuoco,Questo elementale ha salute molto bassa.,89,7,2015,0,0,1,4607,0,0,0,2,8,14
2019,Bocciolo del Gelo,Questo elementale ha salute molto bassa.,89,9,2016,0,0,1,30160,0,0,0,2,8,14
2020,Fase 1: Sganciate le bombe!,Helix Spaccaferro salta sul dorso dello Zotico Goffo e si sposta lanciando Bombe Appiccicose.,90,1,0,2021,2026,0,0,0,0,0,1,0,-1
2021,Bomba Appiccicosa,"Helix lancia periodicamente una Bomba Appiccicosa sul terreno vicino a un bersaglio casuale. Dopo 6 s, la bomba esplode se rileva la presenza di un personaggio entro 1 m. La Bomba Appiccicosa esplode e si autodistrugge se non viene innescata da un personaggio dopo altri 18 s. Quando una Bomba Appiccicosa esplode, respinge indietro e infligge $88321s1 danni ai bersagli nemici entro $88321A1 m.",90,2,2020,0,2022,2,0,0,0,136173,0,0,-1
2022,Schianto dello Zotico,"Lo Zotico Goffo afferra periodicamente un personaggio e corre verso il lato più lontano dall'ingresso della stanza. Quindi, lo Zotico si lancia contro un tronco di legno sull'altro lato della stanza, respingendo indietro il personaggio e infliggendo 100 danni fisici.$[!2,4

In modalità Eroica, l'impatto dello Schianto dello Zotico infligge il $88300s2% della salute del bersaglio come danni fisici. $]",90,3,2020,0,2023,2,0,0,0,132318,0,0,-1
2023,Lancio Helix,"Lo Zotico Goffo lancia Helix sul volto di un bersaglio casuale per 10 s. Mentre Helix è aggrappato, prende a pugni il personaggio con i suoi attacchi in mischia normali.",90,4,2020,0,2024,2,0,0,0,370769,0,0,-1
2024,Bomba Portatile,"Quando Helix lascia un personaggio e balza di nuovo sullo Zotico Goffo, lascia una Bomba Portatile agganciata al personaggio. Dopo 10 s, la bomba esplode. L'esplosione scaglia violentemente in aria il personaggio, infliggendo $88250s1 danni da fuoco agli alleati entro $88250A1 m.",90,5,2020,0,2025,2,0,0,0,133712,2,8,14
2025,Ciurma di Helix,Quattro membri della Ciurma di Helix compaiono su una struttura che sovrasta i personaggi. Ogni membro della ciurma lancia periodicamente una Bomba Appiccicosa vicino a un bersaglio casuale.,90,6,2020,0,0,1,36379,0,0,0,2,8,14
2026,Fase 2: Non mi serviva!,"Dopo la morte dello Zotico Goffo, Helix Spaccaferro finisce a terra e usa le Bombe Appiccicose con maggiore frequenza.",90,7,0,2027,0,0,0,0,0,0,1,0,-1
2027,Balzo,"Helix balza sul volto di un personaggio e vi si aggrappa per 10 s. Quindi, Helix individua un nuovo personaggio e balza sulla nuova vittima. Mentre Helix è aggrappato al personaggio, lo prende a pugni con i suoi attacchi in mischia normali.",90,8,2026,0,2028,2,0,0,0,370769,0,0,-1
2028,Bomba Portatile,"Quando Helix balza via da un personaggio, lascia una Bomba Portatile agganciata al personaggio. Dopo 10 s, la bomba esplode. L'esplosione scaglia violentemente in aria il personaggio, infliggendo $88250s1 danni da fuoco ai personaggi alleati entro $88250A1 m.",90,9,2026,0,2029,2,0,0,0,133712,2,8,14
2029,Ciurma di Helix,Quattro membri aggiuntivi della Ciurma di Helix compaiono su una struttura che sovrasta i personaggi.,90,10,2026,0,0,1,36380,0,0,0,2,8,14
2031,Assalto del Mietitore,"Il Mietinemici 5000 non esegue attacchi in mischia normali. Infatti, il Mietinemici 5000 lancia l'Assalto del Mietitore, infliggendo danni fisici a tutti i bersagli entro $88490A1 m in un cono frontale di 60 gradi.",91,2,0,0,2032,2,0,0,0,236303,0,0,-1
2032,Moltiplicatore di Velocità,"Il Mietinemici 5000 attiva il suo motore moltiplicatore di velocità, infliggendo $88484s1 danni fisici ogni secondo ai personaggi vicini per $88481d. Dopo 2 s, il Mietinemici 5000 comincia a spostarsi per la stanza al doppio della sua velocità di movimento normale.",91,3,0,0,2033,2,0,0,0,132369,0,0,-1
2033,Raccolto,"Il Mietinemici 5000 punta la posizione di un bersaglio casuale e si dirige lì. Quando il Mietinemici 5000 si sposta, infligge ripetutamente $88501s1 danni fisici a tutti i bersagli entro $88501A1 m in un cono frontale di 60 gradi. Quando il Mietinemici 5000 raggiunge la posizione bersaglio, esegue un attacco di Spazzata del Raccolto. L'attacco respinge indietro e infligge $88521s1 danni fisici a tutti i bersagli nemici entro $88521A1 m.",91,4,0,0,2034,2,0,0,0,132338,0,0,-1
2034,Misure di Sicurezza Disattivate,"Quando la salute dei Mietinemici 5000 scende sotto il 30%, le sue misure di sicurezza vengono disattivate. Ciò aumenta i danni fisici inferti dal Mietinemici 5000 del $88522s1% per il resto del combattimento.",91,5,0,0,2035,2,0,0,0,135829,0,0,-1
2035,Scorie Fuse,"L'attivazione del Mietinemici 5000 causa un sovraccarico nella fossa delle scorie, generando periodicamente Scorie Fuse.",91,6,0,2036,2038,1,36419,0,0,0,2,8,14
2036,Ossessione,"Una Scoria Fusa prende di mira periodicamente un bersaglio casuale, attaccando solo quel bersaglio per $91830d.",91,7,2035,0,2037,2,0,0,0,136088,2,0,14
2037,Scudo Fuso,Una Scoria Fusa subisce solo il 50% dei danni da fonti magiche e infligge $91819s1 danni da fuoco a tutti i personaggi entro $91819A1 m ogni $91815t2 s.,91,8,2035,0,0,2,0,0,0,135818,2,0,14
2038,Mietitore Prototipo,Un Mietitore Prototipo è rimasto incustodito dopo la fuga dei lavoratori dei Defias dalla Fonderia dei Goblin. Un personaggio può salire a bordo del Mietitore Prototipo e usarlo per combattere il Mietinemici 5000. Le abilità del Mietitore Prototipo sono alimentate a potenza vapore.,91,9,0,2039,0,1,36412,0,0,0,2,8,14
2039,Lega d'Ossidiana,Il Mietitore Prototipo è immune ai danni da fuoco.,91,10,2038,0,2040,2,0,0,0,132360,2,0,14
2040,Assalto del Mietitore,Il Mietitore Prototipo infligge $91723s1 danni fisici a tutti i bersagli entro $91723A1 m in un cono frontale di 60 gradi. Assalto del Mietitore conferisce al Mietitore Prototipo $91723s2 potenza vapore.,91,11,2038,0,2041,2,0,0,0,236303,2,0,14
2041,Carica del Mietitore,"Il Mietitore Prototipo carica un bersaglio nemico, infliggendo $91726s2 danni fisici e stordendo il bersaglio per $91726d. Carica del Mietitore richiede $91726c potenza vapore.",91,12,2038,0,2042,2,0,0,0,132337,2,0,14
2042,Assalto Pressurizzato,"Un potente attacco carico di vapore pressurizzato colpisce un bersaglio nemico, infliggendo $91727s2 danni fisici e respingendo indietro il bersaglio. Assalto Pressurizzato costa $91727c potenza vapore.",91,13,2038,0,0,2,0,0,0,135906,2,0,14
2044,Bramosia del Sangue,"Ogni volta che l'Ammiraglio Ghignotruce mette a segno un attacco in mischia, ottiene il $88737s1% di velocità d'attacco e il $88737s3% di velocità di movimento, e cresce del $88737s2% per $88737d. Si accumula fino a 20 volte.",92,1,0,0,2045,2,0,0,0,132334,0,0,-1
2045,Spazzata,"L'Ammiraglio Ghignotruce colpisce il bersaglio primario e due ulteriori bersagli a portata di mischia, infliggendo il $88839s1% dei danni in mischia normali.",92,2,0,0,2046,2,0,0,0,134296,0,0,-1
2046,Nebbia,"Quando l'Ammiraglio Ghignotruce raggiunge il 75%, il 50% e il 25% di salute restante, si ritira nella nebbia e diventa inattaccabile per alcuni istanti.",92,3,0,2047,0,0,0,0,0,0,1,0,-1
2047,Mira alla Gola,"Quando l'Ammiraglio Ghignotruce esce nuovamente dalla nebbia, balza su un bersaglio casuale infliggendo il $88836s2% dei danni in mischia normali e stordendo il bersaglio per $88836d.$[!2,4

In modalità Eroica, l'Ammiraglio Ghignotruce impiega Mira alla Gola per l'intera durata dell'incontro.$]",92,4,2046,0,2048,2,0,0,0,132337,0,0,-1
2048,Evocazione: Vapori,"Dopo che la nebbia ha ricoperto il ponte, si formano periodicamente dei Vapori che attaccano un personaggio nelle vicinanze. Ogni volta che l'Ammiraglio Ghignotruce scompare nella nebbia, vengono creati nuovi Vapori.$[!2,4

In modalità Eroica, quando la salute dell'Ammiraglio Ghignotruce scende sotto il 10%, 3 ulteriori Vapori si formano nella nebbia.$]",92,5,2046,0,2049,2,0,0,0,135861,0,0,-1
2049,Vapore,Questa creatura attacca dalla nebbia.,92,6,2046,2050,0,1,35786,0,0,0,0,0,-1
2050,Condensazione,"Dopo che un Vapore si è formato, la condensa prodotta dall'umidità della nebbia induce il Vapore a crescere. Se il Vapore non viene distrutto entro 8 s, il Vapore si trasforma in un Vapore Turbinoso con la salute aumentata del $92017s2% e i danni che infligge aumentati del $92017s3%.

Se il Vapore Turbinoso non viene distrutto entro altri 8 s, si trasforma in un Vapore Condensato con la salute aumentata del $92021s2% e i danni che infligge aumentati del $92021s3%.

Se il Vapore Condensato non viene distrutto entro ulteriori 8 s, si trasforma definitivamente in un Vapore Ghiacciato con la salute aumentata del $92038s2% e i danni che infligge aumentati del $92038s3%.",92,7,2049,0,2051,2,0,0,0,135833,2,32,14
2051,Vapore Turbinoso,"Quando un Vapore si trasforma in Vapore Turbinoso, ottiene l'abilità di lanciare un incantesimo dal medesimo nome. Vapore Turbinoso infligge $92007s2 danni da gelo e riduce la velocità di movimento del $92007s1% a tutti i bersagli entro $92007A1 m in un cono frontale di 60 gradi per $92007d.",92,8,2049,0,2052,2,0,0,0,135852,2,0,14
2052,Vapore Condensato,"Quando un Vapore Turbinoso si trasforma in Vapore Condensato, ottiene l'abilità di lanciare un incantesimo dal medesimo nome. Vapore Condensato infligge $92008s2 danni da gelo e riduce la velocità di movimento del $92008s1% a tutti i bersagli entro $92008A1 m in un cono frontale di 60 gradi per $92007d.",92,9,2049,0,2053,2,0,0,0,135852,2,0,14
2053,Brinamento Esplosivo,"Quando un Vapore si trasforma definitivamente in Vapore Ghiacciato, esplode infliggendo $92042s2 danni da gelo e respingendo indietro tutti i bersagli nemici entro $92042A1 m.",92,10,2049,0,0,2,0,0,0,135863,2,0,14
2055,Lancio del Cibo,"""Capitan"" Dolcetto lancia rapidamente del cibo sulla posizione di un bersaglio casuale, alternando tra pietanze prelibate e porzioni avariate.",93,1,0,0,2056,2,0,0,0,350571,0,0,-1
2056,Aura Marcia,Il cibo avariato per terra causa $89735s1 danni da natura alle unità entro $89735A1 m.,93,2,0,0,2057,2,0,0,0,237334,0,0,-1
2057,Nausea,"I personaggi possono cliccare con il tasto destro sul cibo avariato che si trova sul ponte per mangiarlo. Ciò rimuove il cibo e la corrispondente Aura Marcia, ma applica l'effetto Nausea, infliggendo $89732s2 danni da natura ogni $89732t2 s per $89732d. L'effetto Nausea si accumula.",93,3,0,0,2058,2,0,0,0,237555,0,0,-1
2058,Sazio,"I personaggi possono cliccare con il tasto destro sul cibo prelibato che si trova sul ponte per mangiarlo. Questo rimuove il cibo, e il personaggio che l'ha mangiato ottiene l'effetto Sazio. L'effetto aumenta la velocità d'attacco in mischia e a distanza e la velocità di lancio del $89267s2% per $89267d. L'effetto Sazio si accumula.

Ogni volta che si ottiene l'effetto Sazio, un accumulo di effetto Nausea viene rimosso.",93,4,0,0,0,2,0,0,0,237554,0,0,-1
2060,Deviazione,"Vanessa devia attacchi in mischia, attacchi a distanza e incantesimi per $92615d. Utilizza questa abilità solo quando la sua salute è superiore al 25%.",95,1,0,0,2061,2,0,0,0,132369,2,0,14
2061,Lame Letali,"Vanessa balza rapidamente di personaggio in personaggio, posizionandosi alle spalle e infliggendo l'effetto Retrosfregio su un bersaglio casuale ogni $92622t1 s per $92622d.",95,2,0,0,2062,2,0,0,0,135639,2,0,14
2062,Retrosfregio,"Vanessa attacca un personaggio alle spalle, infliggendo $92619s2 danni fisici ogni $92619t2 s per $92619d.",95,3,0,0,2063,2,0,0,0,132303,2,0,14
2063,Brezzardente,"Quando raggiunge il 50% di salute restante, Vanessa balza sulla cima della nave e fa detonare degli esplosivi. Gli esplosivi creano un effetto Brezzardente su tutto il ponte. I personaggi entro $93485A1 m da un fuoco subiscono $93485s1 danni da fuoco ogni secondo.

I personaggi possono evitare i fuochi più pericolosi issandosi sulle funi poste ai lati del ponte.",95,4,0,0,2064,2,0,0,0,135826,2,16,14
2064,Vendetta di VanCleef,"Dopo aver fatto detonare la prima serie di esplosivi quando ha raggiunto il 50% di salute restante, Vanessa lancia ripetutamente Vendetta di VanCleef finché non viene coinvolta nuovamente nella lotta. Ogni accumulo di questo effetto aumenta i suoi danni fisici inflitti del $95542s1%, la sua velocità d'attacco in mischia del $95542s2% e le sue dimensioni del $95542s3%. Si accumula fino a 40 volte.

Dopo che Vanessa ha fatto esplodere la seconda serie di esplosivi quando ha raggiunto il 25% di salute restante, usa ripetutamente questa abilità finché non viene uccisa.",95,5,0,0,2065,2,0,0,0,236409,2,0,14
2065,Esplosione Finale,"Quando Vanessa ha solo l'1% di salute restante, estrae un ultimo barile di polvere nera e lo accende. L'esplosione la uccide e infligge $96283s2 danni da fuoco ai bersagli nemici entro $96283A2 m.",95,6,0,0,2066,2,0,0,0,236216,2,16,14
2066,Scagnozzo dei Defias,"Quando Vanessa VanCleef ha almeno il 50% di salute restante, richiama periodicamente uno Scagnozzo dei Defias in suo aiuto dalla stanza vicina.",95,7,0,2067,2070,1,36166,0,0,0,2,0,14
2067,Carica,Lo Scagnozzo carica prepotentemente per unirsi alla battaglia.,95,8,2066,0,2068,2,0,0,0,132337,2,0,14
2068,Bagno di Sangue,"Lo Scagnozzo comincia ad aggredire rapidamente il suo bersaglio con una serie di sei attacchi rapidi in $90925d, e ogni attacco infligge il $90923s1% dei danni in mischia normali.",95,9,2066,0,2069,2,0,0,0,136124,2,0,14
2069,Avventatezza,"Lo Scagnozzo diventa immune agli effetti di paura e la sua probabilità di critico è aumentata del $90929s1% per $90929d, ma la sua armatura è ridotta del $90929s2%.

Lo Scagnozzo può usare questa abilità se la sua salute è inferiore al 20%.",95,10,2066,0,0,2,0,0,0,132109,2,0,14
2070,Guardia dell'Ombra dei Defias,"Poco dopo aver chiamato uno Scagnozzo dei Defias e se ha almeno il 50% di salute restante, Vanessa convoca una Guardia dell'Ombra dei Defias per unirsi al combattimento.",95,11,0,2071,2075,1,184,0,0,0,2,0,14
2071,Assalto Funesto,La Guardia dell'Ombra infligge il $90951s1% dei danni in mischia normali al suo bersaglio attuale.,95,12,2070,0,2072,2,0,0,0,136189,2,0,14
2072,Passo nell'Ombra,La Guardia dell'Ombra si muove nell'ombra e talvolta compare alle spalle di un personaggio.,95,13,2070,0,2073,2,0,0,0,132303,2,0,14
2073,Lame Turbinanti,La Guardia dell'Ombra circonda un personaggio con una serie di lame turbinanti per $90960d. Le lame infliggono $90962s1 danni fisici ogni secondo a tutte le unità entro $90962A1 m.,95,14,2070,0,2074,2,0,0,0,236273,2,0,14
2074,Evasione,"La Guardia dell'Ombra aumenta la sua probabilità di schivata del $90958s1% per $90958d.

La Guardia dell'Ombra può usare Evasione se la sua salute scende al di sotto del 30%.",95,15,2070,0,0,2,0,0,0,136205,2,0,14
2075,Mago del Sangue dei Defias,"Poco dopo aver chiamato una Guardia dell'Ombra dei Defias e se ha almeno il 50% di salute restante, Vanessa convoca un Mago del Sangue dei Defias per unirsi al combattimento.",95,16,0,2076,3585,1,2448,0,0,0,2,0,14
2076,Dardo di Sangue,Infligge $90938s1 danni fisici e riduce la velocità di movimento del bersaglio del $90938s2% per $90938d.,95,17,2075,0,2077,2,0,0,0,136168,2,0,14
2077,Cupola di Furia,"Il Mago del Sangue crea un campo magico instabile sulla posizione di un bersaglio casuale che dura $90932d. Il campo ha un raggio di $90932A1 m, e tutte le unità al suo interno subiscono danni aumentati del $90932s2%.",95,18,2075,0,0,2,0,0,0,136088,2,0,14
2107,Asfissia,"Il Barone Cinereus scaglia in aria tutti i personaggi, stordendoli e infliggendo danni da ombra per $93423d fino a ridurre la salute del personaggio a 1.",96,1,0,0,2108,2,0,0,0,237532,0,0,-1
2108,Sospensione della Condanna,"Quando il Barone Cinereus termina il lancio di Asfissia, lancia immediatamente Sospensione della Condanna. Questo incantesimo cura tutti i personaggi del 50% della loro salute massima.$[!2,4

In modalità Eroica, invece di curare i personaggi alla fine dal lancio, il Barone Cinereus canalizza Sospensione della Condanna finché non viene interrotto. I personaggi vengono curati ogni secondo del $93706s1% della loro salute massima, ma anche il Barone Cinereus si cura del $93706s2% della sua salute massima.$]",96,2,0,0,2109,2,0,0,0,135917,0,96,-1
2109,Dolore e Sofferenza,"Il Barone Cinereus canalizza Dolore e Sofferenza contro un bersaglio casuale, infliggendo inizialmente $93581s1 danni da ombra ogni $93581t1 s per $93581d. I danni inflitti aumentano man mano che continua a canalizzare l'incantesimo.",96,3,0,0,3457,2,0,0,0,136207,0,128,-1
2110,Catastrofe,"Quando raggiunge il 25% di salute restante, il Barone Cinereus assume la forma di un Arcangelo Oscuro e scatena il suo vero potere. Il Barone infligge $93810s1 danni da ombra e aumenta i danni da ombra subiti dai personaggi del $93810s2% ogni $93812t1 s finché il Barone o i personaggi non muoiono. Si accumula.",96,5,0,0,0,2,0,0,0,237514,2,8,14
2118,Velo dell'Ombra,"Il Barone Argenius maledice il bersaglio attuale, riducendo gli effetti di cura magica ricevuti del $23224s1% per $23224d.",97,1,0,0,2119,2,0,0,0,136160,0,256,-1
2119,Velo Maledetto,Il Barone Argenius infligge $93956s2 danni da ombra e riduce le cure magiche del $93956s1% a tutti i bersagli nemici entro $93956A1 m per $93956d.,97,2,0,0,2120,2,0,0,0,136160,2,136,14
2120,Evocazione: Spirito Worgen,"Quando la sua salute è al 70% e al 35%, il Barone Argenius evoca dal passato uno dei quattro Spiriti Worgen: Odo l'Osservatore Cieco, Unghiaguzza il Macellaio, Sanguenero o Nandos il Signore dei Lupi.$[!2,4

In modalità Eroica, Il Barone Argenius evoca uno Spirito Worgen quando la sua salute è al 90%, al 60% e al 30%.$]",97,3,0,2121,0,2,0,0,0,366940,1,32,-1
2121,Odo l'Osservatore Cieco,,97,4,2120,2122,2125,1,522,0,0,0,0,0,-1
2122,Rabbia Ululante,Odo l'Osservatore Cieco aumenta i danni fisici inferti del $93931s1% e le dimensioni del $93931s2% per $93931d. Si accumula fino a 5 volte.,97,5,2121,0,2123,2,0,0,0,136088,0,0,-1
2123,Ombre Accecanti,Odo l'Osservatore Cieco infligge $93952s1 danni da ombra ogni secondo per $93952d.,97,6,2121,0,0,2,0,0,0,132291,0,0,-1
2125,Unghiaguzza il Macellaio,,97,7,2120,2126,2128,1,36849,0,0,0,0,0,-1
2126,Spettro Scattante,"Unghiaguzza il Macellaio balza sul personaggio più lontano, stordendolo e infliggendo $93928s1 danni fisici ogni $93930t2 s per $93930d.",97,8,2125,0,2127,2,0,0,0,132103,0,0,-1
2127,Risucchio del Macellaio,"Ogni volta che Unghiaguzza il Macellaio infligge danni in mischia, risucchia al bersaglio un ulteriore $7485s1 di salute.",97,9,2125,0,0,2,0,0,0,136208,0,0,-1
2128,Sanguenero,,97,10,2120,2129,2130,1,36851,0,0,0,0,0,-1
2129,Risucchia Anima,"Sanguenero canalizza Risucchia Anima su un bersaglio casuale, immobilizzandolo e risucchiandogli $93863s1 salute ogni $93863t1 s per $93863d. Sanguenero si cura di due volte l'ammontare della salute risucchiata.",97,11,2128,0,0,2,0,0,0,136169,0,0,-1
2130,Nandos il Signore dei Lupi,,97,12,2120,2131,0,1,36850,0,0,0,0,0,-1
2131,Sfregio,"Nandos il Signore dei Lupi artiglia il bersaglio attuale, infliggendo il $93861s1% dei danni in mischia normali sotto forma di danni fisici.",97,13,2130,0,2132,2,0,0,0,132140,0,0,-1
2132,Evocazione: Lupo Spettrale,"Quando Nandos il Signore dei Lupi entra in combattimento, evoca tre Lupi Spettrali che lottano al suo fianco per $94199d.",97,14,2130,2133,0,2,0,0,0,366940,0,0,-1
2133,Lupo Spettrale,Questa creatura ha salute bassa.,97,15,2132,0,0,1,2446,0,0,0,0,0,-1
2137,Assalto Malefico,"Il Comandante Primavalle attacca il bersaglio principale, infliggendo istantaneamente il $93685s1% dei danni fisici in mischia normali e generando una carica di potenza empia che può impiegare per altre abilità.",98,1,0,0,2138,2,0,0,0,237530,0,0,-1
2138,Scudo della Perfidia,"Quando il Comandante Primavalle ha tre cariche di potenza empia, le consuma per scatenare il potere del suo scudo. Scudo della Perfidia infligge $93722s1 danni da ombra ogni $93693t1 s in un cono frontale di 25 gradi per $93693d. $[!2,4

In modalità Eroica, il cono è di 150 gradi.$]",98,2,0,0,2139,2,0,0,0,132390,0,0,-1
2139,Dissacrazione,Il Comandante Primavalle sconsacra il terreno in un raggio di $93691A1 m ai piedi di un bersaglio casuale. Tutti i personaggi che si trovano in quest'area sconsacrata hanno velocità di movimento ridotta del $93691s1% e subiscono $93691s2 danni da ombra ogni $93690t1 s.,98,3,0,0,2140,2,0,0,0,136199,0,0,-1
2140,Parola di Vergogna,"Quando il Comandante Primavalle ha tre cariche di potenza empia, può consumare le cariche e lanciare questo incantesimo contro un bersaglio casuale. Parola di Vergogna infligge danni da ombra per un ammontare pari al $93852s1% della salute massima del bersaglio ogni $93852t1 s. L'effetto dura fino alla morte del personaggio o del Comandante Primavalle.",98,4,0,0,2142,2,0,0,0,237555,2,8,2
