ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
65,Fuga da Tanaan,,0,8,0,0,0
68,L'Approdo di Ferro,,0,8,0,0,0
69,L'Approdo di Ferro,,0,8,0,0,0
70,Campagna della Guarnigione,,0,8,0,0,0
71,Campagna della Guarnigione,,0,8,0,0,0
84,I Guerci Insanguinati,,0,8,0,0,0
85,I Guerci Insanguinati,,0,8,0,0,0
86,La Mano d'Argento,,137038,8,0,0,0
87,Brandicenere,,0,8,0,0,0
89,Rivocurvo,,0,8,0,0,0
90,La chiave per sconfiggere la Legione,,0,24,0,0,0
93,La Tribù Corno Celeste,,0,8,0,0,0
94,Forgiatura di Legion,,0,8,0,0,0
95,Estrazione di Legion,,0,8,0,0,0
96,Sartoria di Legion,,0,8,0,0,0
97,Alchimia di Legion,,0,8,0,0,0
99,Campagna della Guarnigione,,0,8,0,0,0
100,Campagna della Guarnigione,,0,8,0,0,0
101,Campagna della Guarnigione,,0,8,0,0,0
102,Campagna della Guarnigione,,0,8,0,0,0
103,Campagna della Guarnigione,,0,8,0,0,0
104,Campagna della Guarnigione,,0,8,0,0,0
105,Campagna della Guarnigione,,0,8,0,0,0
106,Campagna della Guarnigione,,0,8,0,0,0
107,Campagna della Guarnigione,,0,8,0,0,0
108,Campagna della Guarnigione,,0,8,0,0,0
109,Campagna della Guarnigione,,0,8,0,0,0
110,Campagna della Guarnigione,,0,8,0,0,0
111,Campagna della Guarnigione,,0,8,0,0,0
112,Campagna della Guarnigione,,0,8,0,0,0
113,Campagna della Guarnigione,,0,8,0,0,0
114,Campagna della Guarnigione,,0,8,0,0,0
115,Campagna della Guarnigione,,0,8,0,0,0
116,Campagna della Guarnigione,,0,8,0,0,0
117,Campagna della Guarnigione,,0,8,0,0,0
118,Campagna della Guarnigione,,0,8,0,0,0
119,Campagna della Guarnigione,,0,8,0,0,0
120,Campagna della Guarnigione,,0,8,0,0,0
121,Malacarne,,0,8,0,0,0
122,Malacarne,,0,8,0,0,0
123,La ricerca di Iskar,,0,8,0,0,0
124,La fine di Gul'dan,,0,8,0,0,0
125,La ricerca di Iskar,,0,8,0,0,0
126,La fine di Gul'dan,,0,8,0,0,0
127,La flotta dei Reietti,,0,8,0,0,0
128,Relitto della Fuoco Celeste,,0,8,0,0,0
129,La Prova del Vigore,,0,8,0,0,0
130,Lo stratagemma di Mantogrigio,,0,8,0,0,0
131,Lo stratagemma di Mantogrigio,,0,8,0,0,0
132,La Prova della Volontà,,0,8,0,0,0
133,La Prova della Volontà,,0,8,0,0,0
134,La Prova del Valore,,143525,8,0,0,0
135,A Helheim e ritorno,,0,8,0,0,0
136,Il segreto delle Signore dello Scudo,,0,8,0,0,0
137,Il segreto delle Signore dello Scudo,,0,8,0,0,0
138,Il campione di Stromheim,,136387,8,0,0,0
139,Intro del Porto e Tutorial del Cantiere Navale - Orda,,0,8,0,0,0
140,Intro del Porto e Tutorial del Cantiere Navale - Alleanza,,0,8,0,0,0
141,Invasione di Tanaan - Orda,,0,8,0,0,0
142,Invasione di Tanaan - Alleanza,,0,8,0,0,0
143,Mesa Mangianeve,,0,8,0,0,0
144,La Tribù Chioma Ricca,,0,8,0,0,0
145,La Tribù Totem Sanguinario,,0,8,0,0,0
146,Guerra di Huln,,0,8,0,0,0
148,I segreti di Alto Monte,,0,8,0,0,0
150,Segrete delle Custodi,,0,24,0,0,0
152,Notte Fonda,,0,8,0,139398,0
153,L'eredità di Kel'danath,,0,8,0,0,0
154,Il Telemante,,0,8,0,0,0
155,Alimentare Shal'aran,,0,8,0,0,0
156,Festa in Maschera,,0,8,0,0,0
158,Un dono antico,,0,8,0,0,0
159,Le Lame Gemelle dell'Ingannatore,,137215,8,0,0,0
160,Le Lame da Guerra degli Aldrachi,,137214,8,0,0,0
161,Gli Illidari,,0,8,0,0,0
162,Le Lame dell'Oscurità,,0,8,0,0,0
163,Le Zanne del Divoratore,,0,8,0,0,0
164,"G'hanir, l'Albero Madre",,0,8,0,0,0
165,Titanassalto,,0,8,0,0,0
166,"Aluneth, Granbastone di Aegwynn",,0,8,0,0,0
167,Gli Artigli di Ursoc,,0,8,0,0,0
168,Le Lame del Principe Caduto,,0,8,0,0,0
169,Il Morso del Dannato,,0,8,0,0,0
170,La Spada d'Ebano,,0,8,0,0,0
173,L'Eredità dei Ventolesto,,137173,8,0,0,0
174,Il Sentiero Invisibile,,0,8,0,0,0
175,Incantamento di Legion,,0,8,0,0,0
176,Ingegneria di Legion,,0,8,0,0,0
177,Iscrizione di Legion,,0,8,0,0,0
178,Oreficeria di Legion,,0,8,0,0,0
179,Conciatura di Legion,,0,8,0,0,0
180,Erbalismo di Legion,,0,8,0,0,0
181,Scuoiatura di Legion,,0,8,0,0,0
182,Archeologia di Legion,,0,8,0,0,0
183,Le Lame Sterminatrici di Re,,137180,8,0,0,0
184,La chiamata della natura,,0,8,0,0,0
185,L'Arcidruido della Vallata,,0,8,0,0,0
186,L'Arcidruida dell'Unghia,,0,8,0,0,0
187,L'Arcidruido della Sapienza,,0,8,0,0,0
188,Nell'Incubo,,0,8,0,0,0
189,Per tutto l'Incubo,,136349,8,0,0,0
190,Per tutto l'Incubo,,136349,8,0,0,0
191,Rivofosco,,0,8,0,0,0
192,Forte Corvonero,,0,8,0,0,0
193,Le Zanne di Grigiomanto,,0,8,0,0,0
194,"Fu Zan, Compagno del Viandante",,0,8,0,0,0
195,I Pugni del Cielo,,0,8,0,0,0
198,Campione dell'Alleanza,,0,8,0,0,0
199,Campione dell'Orda,,0,8,0,0,0
200,Mezzaluna Crescente,,145308,8,0,0,0
201,Sangue e vino,,0,8,0,0,0
202,Giochi di potere,,0,8,0,0,0
203,Una crisi crescente,,0,8,0,0,0
204,Cambio di stagione,,145313,8,0,0,0
205,Equilibrio di Potere,,0,40,0,0,0
206,Origini,,137059,8,0,0,0
208,"Ulthalesh, Mietitrice di Ventomorto",,147210,8,0,0,0
209,Apocalisse,,137220,8,0,0,0
210,Falce di Elune,,0,8,0,0,0
211,Ricerca dell'Artefatto,,0,8,0,0,0
213,Diventare un Valarjar,,135538,8,0,0,0
215,Cacciatore di Eroi,,0,8,0,0,0
216,Spada dei Re,,0,8,0,0,0
217,Eredità dello Spezzaghiacci,,0,8,0,0,0
219,Una lama nel Crepuscolo,,0,8,0,0,0
220,Grinfiartiglio,,0,8,0,0,0
221,Lo Scudo della Verità,,0,8,0,0,0
222,La Mano d'Argento,,0,8,0,0,0
223,Gelonero,,0,8,0,0,0
224,Lo Scettro di Sargeras,,0,8,0,0,0
236,Cammino della Luce I,,0,8,0,0,0
238,Cronache della Rocca Celeste I,,0,8,0,0,0
239,Ira della Luce,,0,8,0,0,0
240,Eventi di lancio di Legion - Settimana 1,,0,8,0,0,0
241,Eventi di lancio di Legion - Settimana 2,,0,8,0,0,0
242,Eventi di lancio di Legion - Settimana 3,,0,8,0,0,0
243,T'uure,,0,8,0,0,0
244,Felo'melorn,,0,8,0,0,0
245,Teschio dei Man'ari,,0,8,0,0,0
246,Bastone delle Nebbie,,0,8,0,0,0
247,Arma della leggenda,,0,8,0,0,0
249,Estrazione di Legion,,0,8,0,0,0
250,Estrazione di Legion,,0,8,0,0,0
251,Scuoiatura di Legion,,0,8,0,0,0
252,Scuoiatura di Legion,,0,8,0,0,0
253,Erbalismo di Legion,,0,8,0,0,0
254,Erbalismo di Legion,,0,8,0,0,0
255,Erbalismo di Legion,,0,8,0,0,0
256,Erbalismo di Legion,,0,8,0,0,0
257,Erbalismo di Legion,,0,8,0,0,0
258,Legion Launch Events - Week 2,,0,8,0,0,0
259,Legion Launch Events - Week 1,,0,24,0,0,0
260,Legion Launch Events - Week 1,,0,8,0,0,0
261,Legion Launch Events - Week 1,,0,24,0,0,0
262,Legion Launch Events - Week 1,,0,8,0,0,0
263,Legion Launch Events - Week 1,,0,8,0,0,0
265,La chiamata di Martelfato,,0,8,0,0,0
266,La voce del tuono,,0,8,0,0,0
267,Il potere di Azshara,,0,8,0,0,0
271,La via del Cacciatore,,0,8,0,0,0
274,Il Tomo degli Strumenti della Rovina,,0,8,0,0,0
275,Missioni mondiali 7.0,,0,8,0,0,0
276,Sartoria di Legion,,0,8,0,0,0
278,La sfida del Concilio,,0,8,0,0,0
279,La ritorsione di Elisande,,0,8,0,0,0
280,Il giudizio,,0,8,0,139398,0
282,Un problema di Elfi,,145317,8,0,0,0
283,Forgiare la guerra,,145319,8,0,0,0
284,Marcia su Suramar,,0,8,0,0,0
285,Quarantena,,0,8,0,0,0
286,Persone scomparse,,0,8,0,0,0
287,Mezzaluna Crescente,,0,8,0,0,0
288,Forte come la nostra volontà,,0,8,0,0,0
289,Allenatori di mascotte,,0,8,0,0,0
290,Allenatori di mascotte,,0,8,0,0,0
291,Munizioni sospette,,0,8,0,0,0
292,Assalto alla Rocca della Notte,,0,8,0,0,0
293,Il ritorno del Gran Signore,,0,8,0,0,0
294,Ritorno a Karazhan,,0,8,0,0,0
295,Innovazione titanica,,0,8,0,139398,0
296,La minaccia dei Vilvermi,,0,8,0,0,0
297,Cavalcatura di classe: Mago,,0,8,0,0,0
300,Allenatori di mascotte,,0,8,0,0,0
302,Cavalcatura di classe: Paladino,,142412,8,0,0,0
303,Cavalcatura di classe: Guerriero,,0,8,0,0,0
304,Il pericolo di Corvonero,,0,8,0,0,0
305,Assalto della Legione - Stromheim,,0,8,0,0,0
306,Assalto della Legione - Azsuna,,0,8,0,0,0
307,Assalto della Legione - Alto Monte,,0,8,0,0,0
308,Assalto della Legione - Val'sharah,,0,8,0,0,0
309,Campagna degli Spezzalegione,,137311,8,0,0,0
310,Sfida della Dea-Sovrana,,0,8,0,0,0
311,Sfida della Madre degli Imp,,0,8,0,0,0
312,Sfida dei Gemelli,,0,8,0,0,0
313,Sfida di Xylem,,0,8,0,0,0
314,Campione: Akazamzarak,,0,8,0,0,0
315,Cavalcatura di classe: Stregone,,151030,8,0,0,0
316,Cavalcatura di classe: Monaco,,0,8,0,0,0
318,Benvenuti a Zandalar,Una collaborazione con il regno insulare di Zandalar ci permetterebbe di accedere alla sua leggendaria flotta... e a un vantaggio militare contro l'Alleanza.,0,8,0,0,0
319,Scavi,,0,72,0,0,0
320,"Nazmir, la Giungla Oscura",,0,8,0,0,0
321,Archeologia di Legion,,0,8,0,0,0
322,Archeologia di Legion,,0,8,0,0,0
323,Archeologia di Legion,,0,8,0,0,0
324,Archeologia di Legion,,0,8,0,0,0
325,Archeologia di Legion,,0,8,0,0,0
326,Archeologia di Legion,,0,8,0,0,0
327,Archeologia di Legion,,0,8,0,0,0
328,Archeologia di Legion,,0,8,0,0,0
329,Archeologia di Legion,,0,8,0,0,0
330,Archeologia di Legion,,0,8,0,0,0
331,Archeologia di Legion,,0,8,0,0,0
332,Archeologia di Legion,,0,8,0,0,0
333,Archeologia di Legion,,0,8,0,0,0
334,Profeti e profezie,,0,8,0,0,0
335,Un patto con la morte,,0,8,0,0,0
336,La ricerca di Illidan Grantempesta,,0,8,0,0,0
338,Concilio degli Zanchuli,,0,8,0,0,0
339,Purificare Tel'anor,,0,8,0,0,0
340,Spezzare la Spezzaluce,,0,8,0,0,0
341,Lo Jarl di Jandvik,,0,8,0,0,0
342,Forte delle Guardie della Luna,,0,8,0,0,0
343,Rituali illustri,,0,8,0,0,0
344,Presidio della Liberazione,,0,8,0,0,0
345,Assalto su Argus,,0,8,0,0,0
346,Verso Argus!,,0,8,0,0,0
347,La via del re,,0,72,0,0,0
348,Madre della Luce,,0,8,0,0,0
349,Tra la gente,,0,8,0,0,0
350,Azeroth in pericolo,,0,8,0,0,0
351,Cavalcatura di Classe: Cavaliere della Morte,,0,8,0,0,0
352,Morti di Cromie,,0,8,0,0,0
353,Assalto a Nath'raxas,,0,8,0,0,0
354,Una consegna esplosiva,,0,8,0,0,0
355,Evasione dalla Legione,,0,72,0,0,0
357,Alchimia di Legion,,0,8,0,0,0
358,Forgiatura di Legion,,0,8,0,0,0
359,Ingegneria di Legion,,0,8,0,0,0
360,Forgiatura di Legion,,0,8,0,0,0
361,Oreficeria di Legion,,0,8,0,0,0
362,Conciatura di Legion,,0,8,0,0,0
363,Sartoria di Legion,,0,8,0,0,0
364,Forgiatura di Legion,,0,8,0,0,0
365,Foresta Pietrificata,,0,8,0,0,0
366,La Corona del Triumvirato,,0,8,0,0,0
367,Attraverso l'universo,,0,8,0,0,0
368,L'ombra di Eredath,,0,8,0,0,0
369,Punti di Invasione,,0,8,0,0,0
370,Dislocatore Forgialuce: Centro Cittadino,,0,8,0,0,0
371,Il Cuore di Argus,,137952,8,0,0,0
373,Porto da Guerra dei Rastari,,0,8,0,0,0
374,Il Loa dei Pipistrelli,,0,8,0,0,0
375,"A est, vecchio Tortolliano",,0,8,0,0,0
376,Prova di Durotar,,0,8,0,0,0
377,Alleati dell'Orda: Alto Monte,,0,8,0,0,0
381,Malautunno,,0,8,0,0,0
382,Il Presidio dell'Impiccato,,0,8,0,0,0
383,La Conca degli Impennatori,,0,8,0,0,0
384,L'Altura Alpina,,0,8,0,0,0
386,Gorgia Rovente,,0,8,0,0,0
390,Altopiani d'Arathi,,0,8,0,0,0
396,Maleterre,,0,8,0,0,0
398,Terre Devastate,,0,8,0,0,0
402,Steppe Ardenti,,0,8,0,0,0
403,Capo di Rovotorto,,0,8,0,0,0
406,Terre Infette Orientali,,0,8,0,0,0
409,Alture di Colletorto,,0,8,0,0,0
414,Rovotorto Settentrionale,,0,8,0,0,0
418,Terre Infette Occidentali,,0,8,0,0,0
421,Marche Occidentali,,0,8,0,0,0
425,Boscovespro,,0,8,0,0,0
426,Palude del Dolore,,0,8,0,0,0
432,Selva Pinargento,,0,8,0,0,0
433,Montagne Crestarossa,,0,8,0,0,0
434,Entroterre,,0,8,0,0,0
440,Momenti di riflessione,,0,8,0,0,0
441,Loch Modan,,0,8,0,0,0
442,Una casata in pericolo,,0,8,0,144564,0
443,Paludi Grigie,,0,8,0,0,0
444,Terre Spettrali,,0,8,0,0,0
447,Grande Gara di Gnomeregan,,0,8,0,0,0
448,Penisola del Fuoco Infernale,,0,8,0,0,0
463,Paludi di Zangar,,0,8,0,0,0
473,Foresta di Terokk,,0,8,0,0,0
474,Montagne Spinaguzza,,0,8,0,0,0
486,Nagrand,,0,8,0,136137,0
488,Landa Fatua,,0,8,0,0,0
493,Valle di Torvaluna,,0,8,0,0,0
500,Azshara,,0,8,0,0,0
504,Isola Brumacremisi,,0,8,0,0,0
506,Silitus,,0,8,0,0,0
507,Vilbosco,,0,8,0,0,0
508,Fontefredda,,0,8,0,0,0
509,Savane Settentrionali,,0,8,0,0,0
510,Rivafosca,,0,8,0,0,0
511,Tanaris,,0,8,0,0,0
512,Cratere di Un'Goro,,0,8,0,0,0
514,"Valtetra, Alleanza",,0,8,0,0,0
515,"Valtetra, Tutti",,0,8,0,0,0
516,"Valtetra, Orda",,0,8,0,0,0
517,"Vette di Petrartiglio, Alleanza",,0,8,0,0,0
518,"Vette di Petrartiglio, Orda",,0,8,0,0,0
519,Savane Meridionali,,0,8,0,0,0
520,Desolanda,,0,8,0,0,0
521,Millepicchi,,0,8,0,0,0
522,Il Signore delle Rane,,0,8,0,0,0
523,Rivelazioni titaniche,,0,8,0,0,0
524,Dissanguare i Troll del Sangue,,0,8,0,0,0
525,Feralas,,0,8,0,0,0
526,Acquemorte,,0,8,0,0,0
527,La marcia dei Loa,,0,8,0,0,0
528,Fiordo Echeggiante,,0,8,0,0,0
529,Dracombra,,0,8,0,0,0
530,Tundra Boreale,,0,8,0,0,0
531,Alleati dell'Orda: Nobili Oscuri,,0,8,0,0,0
532,Alleati dell'Alleanza: Elfi del Vuoto,,0,8,0,0,0
533,Alleati dell'Alleanza: Draenei Forgialuce,,0,8,0,0,0
534,Bacino di Sholazar,,0,8,0,0,0
535,Cime Tempestose,,0,8,0,0,0
536,Zul'drak,,0,8,0,0,0
537,I Colli Bradi,,0,8,0,0,0
538,Corona di Ghiaccio,,0,8,0,0,0
539,"Vashj'ir, Foresta di Alg'thar e Distesa Scintillante",,0,8,0,0,0
541,"Vashj'ir, Profondità Abissali",,0,8,0,0,0
542,Monte Hyjal,,0,8,0,0,0
543,"Rocciafonda, guerra e cannoniere",,0,8,0,0,0
544,"Rocciafonda, il trono di pietra",,0,8,0,0,0
545,Uldum,,0,8,0,0,0
546,Alture del Crepuscolo,,0,8,0,0,0
547,"Foresta di Giada, Pan'don",,0,8,0,0,0
548,"Foresta di Giada, Cerimonia delle Acque che Parlano",,0,8,0,0,0
549,"Foresta di Giada, Il Pedone Bianco & Villaggio dei Pinnavitrea",,0,8,0,0,0
550,"Foresta di Giada, I resti della Furia di Malogrido",,0,8,0,0,0
551,"Foresta di Giada, Primo contatto",,0,8,0,0,0
552,"Foresta di Giada, Strani compagni di letto & Colle dei Gruggatori",,0,8,0,0,0
553,"Foresta di Giada, Alba Fiorita & Monastero Tian & Villaggio dei Dolcebrezza",,0,8,0,0,0
554,"Foresta di Giada, Cava di Pietraverde & Terrazza dei Dieci Tuoni & Serpe di Giada",,0,8,0,0,0
555,"Valle dei Quattro Venti, Terreni dei Palmo Tonante",,0,8,0,0,0
556,"Valle dei Quattro Venti, Casale di Pintapalta",,0,8,0,0,0
557,"Valle dei Quattro Venti, Capolavoro di Chen",,0,8,0,0,0
558,"Valle dei Quattro Venti, Birrificio Triplo Malto & Il maestro nascosto & Accampamento di Nesingwary",,0,8,0,0,0
559,Giungla di Krasarang,,0,8,0,0,0
560,Massiccio del Kun-Lai,,0,8,0,0,0
561,Steppe di Tong Long,,0,8,0,0,0
562,Distese del Terrore,,0,8,0,0,0
563,Durotar,,0,8,0,0,0
564,Mulgore,,0,8,0,0,0
565,Radure di Tirisfal,,0,8,0,0,0
566,Foresta di Elwynn,,0,8,0,0,0
567,Dun Morogh,,0,8,0,0,0
568,Teldrassil,,0,8,0,0,0
569,Boschi di Cantoeterno,,0,8,0,0,0
570,Isola Brumazzurra,,0,8,0,0,0
571,Isole Perdute,,0,8,0,0,0
572,Gilneas,,0,8,0,0,0
573,Isola Errante,,0,8,0,0,0
574,Alleati dell'Orda,,0,8,0,0,0
575,Alleati dell'Alleanza,,0,8,0,0,0
576,Silitus: Ferita del Mondo,,0,8,0,0,0
577,Baia Dimenticata,,0,8,0,144564,0
578,Alleati dell'Alleanza,,0,8,0,0,0
579,Alleati dell'Alleanza,,0,8,0,0,0
580,Alleati dell'Orda,,0,8,0,0,0
581,Alleati dell'Orda,,0,8,0,0,0
582,La riconquista di Brennadam,,0,8,0,144564,0
583,Assalto alle gallerie,,0,8,0,144564,0
584,L'ordine della Capoguerra,,0,8,0,0,0
585,La Compagnia dei Bracescura,,0,8,0,0,0
586,Naufraghi ed emarginati,,0,8,0,0,0
587,Il Covo della Libertà,,0,8,0,0,0
588,I difensori del Cancello di Daelin,,0,8,0,0,0
589,Una nazione divisa,Una collaborazione con la nazione insulare di Kul Tiras ci permetterebbe di accedere alla sua leggendaria flotta... e a un vantaggio militare contro l'Orda.,0,8,0,0,0
590,Nemici interiori,,0,8,0,0,0
591,La Tenuta dei Norwington,,0,8,0,0,0
592,Ombre su Pescagrossa,,0,8,0,0,0
593,Spedizione Spezzafiamme,,0,8,0,0,0
594,Porto di Zandalar,,0,8,0,0,0
595,Ragnatela di Menzogne,,0,8,0,0,0
596,Spiriti di Zo'bal,,0,8,0,0,0
597,Presidio di Arom,,0,8,0,0,0
598,Corlain,,0,8,0,0,0
599,Corlain Alta,,0,8,0,0,0
600,Gol Osigr,,0,8,0,0,0
602,Foresta Cremisi,,0,8,0,0,0
603,Cuore di Tenebra,"Aiuta Brann Barbabronzea a guidare una spedizione nelle foreste oscure di Nazmir, in cerca del Capitano Conrad. Fai attenzione ai Troll del Sangue.",0,8,52013,0,0
604,Avamposto a Drustvar,Il Principe del Commercio Gallywix ha ricevuto rapporti sulla presenza di un enorme deposito d'Azerite a Drustvar. Tu sarai la sua scorta.,0,8,51987,0,0
605,Alleati improbabili,,0,8,0,0,0
606,Pericoli nel deserto,,0,8,0,0,0
607,Il destino della Guardia da Guerra,,0,8,0,0,0
608,Una città colma di segreti,,0,8,0,0,0
609,I tre custodi,,0,8,0,0,0
610,Assalto alla guglia,,0,8,0,0,0
611,Atul'aman,,0,8,0,0,0
612,Estrazione da Roccavento,"Se possono attaccare Sepulcra, noi possiamo colpire Roccavento. È ora di andare a recuperare i nostri soldati.",0,8,0,0,0
613,Le sabbie di Vol'dun,"Nel deserto di Vol'dun c'è un porto perfetto per la nostra flotta. Prima, però, dobbiamo occuparci delle creature locali conosciute come Sethrak.",0,8,52008,0,0
614,Invasioni tempestive,"Rexxar ha già stabilito un avamposto nella Valle dei Sacraonda, ma le sue forze sono circondate.",0,8,51753,0,0
615,In missione per il Re,Non si può vincere questa guerra con le proprie forze. Raduna alleati che possano aiutarti nello scontro con l'Orda.,0,8,0,0,0
616,Riunire Kul Tiras,"Prima di poter affrontare l'Orda, dobbiamo rendere solida la nostra collaborazione con i Kul Tirani.",0,8,51918,0,0
617,Riunire Zandalar,"Prima di poter affrontare l'Alleanza, dobbiamo rendere solida la nostra collaborazione con la gente di Zandalar.",0,8,51916,0,0
618,Missione per la Capoguerra,Non si può vincere questa guerra con le proprie forze. Raduna alleati che possano aiutarti nello scontro con l'Alleanza.,0,8,0,0,0
619,Scorreria sulle Isole,"Abbiamo trovato grandi quantità d'Azerite in mare! Il Capitano Flynn Ventofermo può portarti lì con la sua nave, la Altascia.",0,8,51904,0,0
620,Scorreria sulle Isole,"Abbiamo trovato grandi quantità d'Azerite in mare! Il Capitano Rez'okun può portarti lì con la sua nave, la Respiro di Pa'ku.",0,8,51888,0,0
621,Macchinazioni trivellanti,"I Nani Ferroscuro si sono accampati a Zuldazar, vicino alla capitale degli Zandalari. Hanno scoperto l'Azerite e hanno bisogno del tuo aiuto per rendere l'area sicura.",0,8,52003,0,0
622,Una vita da pirata,Il Cacciatore dell'Ombra Ty'jin è entrato in contatto con una ciurma di pirati ammutinata alla Baia di Tiragarde. Potrebbe essere la nostra occasione per entrare nel cuore di Kul Tiras.,0,8,51975,0,0
623,La campagna di Kul Tiras,"La nostra collaborazione con gli Zandalari procede bene. Anche l'Alleanza, però, sta coltivando una solida collaborazione con Kul Tiras e la sua temibile armata. Questo non può accadere.",0,8,0,0,0
624,La campagna di Zandalar,"La nostra collaborazione con Kul Tiras procede bene. Anche l'Orda, però, sta coltivando una solida collaborazione con gli Zandalari e la loro temibile armata. Questo non può accadere.",0,8,0,0,0
625,Il primo assalto,Unisciti a Nathanos Selvamorta e Lilian Voss mentre avanzano verso il cuore della Baia di Tiragarde.,0,8,51601,0,0
626,La tomba del maresciallo,I cimiteri di Drustvar sono colmi di cadaveri degli eroi di Kul Tiras caduti in guerra. Potremmo sfruttare quei corpi... in modo strategico.,0,8,51789,0,0
627,Morte di un Saggio delle Maree,I Saggi delle Maree della Valle dei Sacraonda possiedono uno straordinario controllo sul mare... un potere di cui abbiamo bisogno.,0,8,52122,0,0
628,Sangue sulla sabbia,"Il nostro primo obiettivo è Arlethal Mirasole, un membro di alto rango del Reliquiario. Eliminandolo, mostreremo all'Orda che nessuno è al sicuro dall'Alleanza, anche dall'altra parte dell'oceano.",0,8,52146,0,0
629,L'assalto a Boralus,Ora abbiamo l'esca perfetta per spingere l'esercito di Kul Tiras lontano dalla capitale Boralus. Questo ci farà guadagnare tempo per raggiungere il nostro obiettivo finale: lo Scettro Abissale.,0,8,53003,0,0
630,L'Altare del Marciume,,0,8,0,0,0
631,,,95789,8,52262,0,403592
632,Inseguire l'oscurità,"Il secondo obiettivo dell'Orda è il Capitano dei Guardaboschi Areiel, uno dei Guardaboschi Oscuri più fidati della Capoguerra Sylvanas.",0,8,52219,0,0
633,Un'opportunità d'oro,"Dividiamoci. Shandris rintraccerà il Principe del Sangue Dreven, mentre tu e il Magistro Umbric vi occuperete del terzo obiettivo dell'Orda: il Principe del Commercio Gallywix.",0,8,52261,0,0
634,Lasciapassare del Traghetto,,0,8,0,0,0
635,La Battaglia per Lordaeron,L'occupazione di Sepulcra da parte dell'Orda dev'essere fermata! Oggi ci riprenderemo Lordaeron. Per l'Alleanza!,0,8,0,0,0
636,La Battaglia per Lordaeron,L'Alleanza sta avanzando su Sepulcra! Fermeremo l'incursione e schiacceremo il loro esercito. Per l'Orda!,0,8,0,0,0
637,L'ordine della Capoguerra,,0,8,0,0,0
638,Odore di Sangue,Abbiamo intercettato una lettera dell'Orda e scoperto che il Principe del Sangue Dreven si trova su una nave dell'Orda sul Grande Mare. Abbiamo perso troppe persone per colpa sua. È tempo che paghi.,0,8,52496,0,0
734,Il Capo Tribù caduto,,0,8,0,0,0
735,Giustizia per i caduti,,0,8,0,0,0
736,In fondo al mare,Il cadavere di un famoso capitano di mare di Kul Tiras riposa sul fondo del Grande Mare. Andiamo a fargli visita.,0,8,52978,0,0
737,L'assalto a Zuldazar,Abbiamo messo l'Orda in ginocchio. Sono disarmati e disorientati in seguito agli assassini mirati compiuti su tutta Zandalar. Adesso è il momento di colpire il cuore dell'Impero degli Zandalari.,0,8,52790,0,0
