Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
L'Imperatore aveva bisogno di messaggeri e corrieri fidati.,,61463,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Per questo prese una piccola creatura delle caverne e infuse in essa i poteri della Vallata.,,61464,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Aveva creato un ""Grumyan"".",,61465,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Parliamo della natura del potere. Nelle mie mani c'è una spada. Ora, secondo te, chi detiene il potere?",,61470,0,0,0,68,0,0,30130,0,1,0,0,0,0,0
"Io, perché ho in mano la spada!",,61471,0,0,0,68,0,0,30131,0,1,0,0,0,0,0
"I Grumyan possono trasportare fino a cinque volte il loro peso, non sudano mai e possiedono un senso dell'olfatto molto sviluppato.",,61495,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Inoltre, i loro crani sono più duri del granito. Curiosamente, sono tutti imparentati fra loro.",,61496,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Gli antichi eroi Pandaren liberarono i Grumyan dalla schiavitù.,,61497,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Il signore della guerra Yaungol è uscito allo scoperto. Su, facciamola finita!",,61567,0,0,0,70,0,0,29776,0,0,0,0,0,0,0
"Oggi sono commercianti, messaggeri, guide e portatori nelle spedizioni al Massiccio del Kun-Lai.",,61643,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"È un popolo molto superstizioso. Spesso prendono i nomi dei loro amuleti preferiti: i ""portabene"".",,61647,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"I Grumyan sospettano di qualunque tipo di fortuna non riescano a odorare. Per questo, la prima volta che se ne incontra uno, è importante avere le tasche piene di sterco.",,61649,0,0,0,68,0,0,0,0,1,0,0,0,0,0
È davvero una razza strana.,,61650,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Migliaia di anni fa, i Mogu detenevano tutto il potere, governando questa terra con l'uso delle armi e della paura. Tuttavia, con la crescita del loro impero aumentava anche la difficoltà che trovavano nel difenderlo.",,61798,0,0,0,68,0,0,30132,0,1,0,0,0,0,0
"Decisero di usare i poteri della Vallata e oscure magie per trasformare una razza di feroci lucertole in una vera e propria arma da guerra. Crearono così un esercito di Saurok, selvaggi assetati di sangue che avevano un solo compito: imporre la volontà dell'Imperatore.",,61799,0,0,0,68,0,0,30133,0,1,0,0,0,0,0
"Tuttavia, creare un'armata del genere ha un grosso svantaggio. Riesci a capire quale?",,61800,0,0,0,68,0,0,30134,0,1,0,0,0,0,0
Ora chi detiene il potere?,,61801,0,0,0,68,0,0,30135,0,1,0,0,0,0,0
"Nonostante la loro scarsa intelligenza, gli spietati Saurok ben presto si resero conto del loro potere. Iniziarono annientando i nemici dei Mogu.",,61802,0,0,0,68,0,0,30136,0,1,0,0,0,0,0
In seguito sterminarono i sottoposti dei Mogu.,,61803,0,0,0,68,0,0,30137,0,1,0,0,0,0,0
"Infine, iniziarono a uccidere i Mogu stessi.",,61804,0,0,0,68,0,0,30138,0,1,0,0,0,0,0
"A quel punto l'Imperatore dei Mogu ordinò l'epurazione dei Saurok. Cercò di annientare l'intera razza, ma senza successo. I Saurok infatti affliggono ancora oggi le terre di Pandaria.",,61805,0,0,0,68,0,0,30139,0,1,0,0,0,0,0
"La morale è che il potere sarà anche facile da ottenere, ma non va mai dispensato con leggerezza.",,61806,0,0,0,68,0,0,30140,0,1,0,0,0,0,0
,Sono pronta quando vuoi.,61828,0,0,396,69,0,0,0,31373,0,0,0,0,0,0
,"Vieni, lascia che ti mostri.",61979,0,0,66,70,0,0,0,31359,0,0,0,0,0,0
,Guarda attraverso il cannocchiale.,61980,0,0,396,71,0,0,0,31360,0,0,0,0,0,0
,Lo Sha dell'Odio è dentro quella struttura dei Mantid... sospetto sia stato attratto da un potente ospite.,61981,0,0,396,70,0,0,0,31361,0,0,0,0,0,0
,Per entrare ci serviranno i cristalli armonizzati dei capi dei Mantid presenti nell'area.,61982,0,0,396,70,0,0,0,31362,0,0,0,0,0,0
,La loro posizione è qui...,61983,0,0,396,70,0,0,0,31363,0,0,0,0,0,0
,...qui...,61984,0,0,396,70,0,0,0,31364,0,0,0,0,0,0
,...e qui.,61985,0,0,396,70,0,0,0,31365,0,0,0,0,0,0
,Uccidili e prendi i cristalli. Mi sembra abbastanza facile.,61986,0,0,396,70,0,0,0,31366,0,0,0,0,0,0
"Ehi. Salve! Hai provato la mia Birra Onirica... Le sue visioni sono difficili da interpretare: metà verità, metà illusione. Chi può distinguerle?",,62624,0,0,1,70,0,0,31784,0,0,0,0,0,0,0
Ma che...?,,62776,0,0,0,70,0,0,32476,0,0,0,0,0,0,0
Cos'era quel rumore?,,62777,0,0,0,70,0,0,32477,0,0,0,0,0,0,0
"Veniva dal muro, signore.",,62778,0,0,0,70,0,0,32475,0,0,0,0,0,0,0
"So da DOVE veniva, ma cos'era?",,62779,0,0,0,70,0,0,32478,0,0,0,0,0,0,0
No... no...,,62781,0,0,0,70,0,0,32479,0,0,0,0,0,0,0
Uomini! Alle armi!,,62782,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Voi tre! Aiutate il Capitano Scudo Legnoso al fronte!,,62783,0,0,0,70,0,0,32480,0,0,0,0,0,0,0
Unghia Verde! Suolo Nero! Coprite il fianco sinistro! Non voglio sorprese!,,62784,0,0,0,70,0,0,32481,0,0,0,0,0,0,0
"Leven, pensa al fianco destro! Devi farcela da solo!",,62785,0,0,0,70,0,0,32482,0,0,0,0,0,0,0
"Tutti gli altri! Se potete reggere un'arma, proteggete il villaggio! Non devono attraversare le difese! Voi...",,62786,0,0,0,70,0,0,32483,0,0,0,0,0,0,0
Non abbiamo alcuna speranza...,,62789,0,0,0,70,0,0,32485,0,0,0,0,0,0,0
"Forza, ritirata! RITIRATA!",,62790,0,0,0,70,0,0,32486,0,0,0,0,0,0,0
Rrrraaaa!!!,,62791,0,0,0,70,0,0,29747,0,0,0,0,0,0,0
Chi siete?,,62792,0,0,0,70,0,0,32487,0,0,0,0,0,0,0
Ha importanza chi siamo? Siamo qui per dare una mano.,,62794,0,0,0,70,0,0,29748,0,0,0,0,0,0,0
"Ehi, datemi uno di quei bei forconi!",,62795,0,0,0,70,0,0,32504,0,0,0,0,0,0,0
Vi stavate arrendendo? Perché? Perché gli invasori sanno abbattere un muro?,,62796,0,0,0,70,0,0,29749,0,0,0,0,0,0,0
Avete un altro muro... ed è costituito da persone che chiamano questo posto CASA.,,62797,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Chiunque di noi sacrificherebbe la propria vita per salvare questa terra.,,62798,0,0,0,70,0,0,29750,0,0,0,0,0,0,0
Questa terra appartiene a noi...,,62799,0,0,0,70,0,0,0,0,0,0,0,0,0,0
...Appartiene ai nostri antenati...,,62800,0,0,0,70,0,0,0,0,0,0,0,0,0,0
...Appartiene ai nostri figli.,,62801,0,0,0,70,0,0,0,0,0,0,0,0,0,0
E non permetteremo che tutto questo cambi.,,62802,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Troppo tardi! Il Re del Tuono risorgerà e si piglierà chesta terra.,,63378,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Come hanno fatto a trovarci? Preparate le vostre armi: dobbiamo uscire da questi canyon!,,63387,0,0,0,70,0,0,25871,0,6,0,0,0,0,0
Oh... A quanto pare ho perso la mia spada.,,63691,0,0,0,68,0,0,30141,0,0,0,0,0,0,0
"Quando la Separazione devastò i continenti di Azeroth, noi Pandaren eravamo convinti che il resto del mondo fosse stato completamente distrutto.",,63692,0,0,0,68,0,0,30114,0,0,0,0,0,0,0
"Tuttavia, dopo molti secoli un giovane esploratore decise di scoprire cosa c'era oltre l'orizzonte. Il suo nome era Liu Lang, ed egli partì per esplorare il mondo... a bordo di una tartaruga!",,63693,0,0,0,68,0,0,30115,0,0,0,0,0,0,0
"Il suo coraggio è stato celebrato con una statua e una ballata in suo onore, ma se tu l'avessi visto quel giorno sulla spiaggia, prima di salpare... Be', avresti probabilmente pensato che fosse pazzo.",,63694,0,0,0,68,0,0,30116,0,0,0,0,0,0,0
"Il resto dei Pandaren rideva di lui, ma Liu Lang era più intelligente di quanto la gente pensasse. Le tartarughe di mare, infatti, fanno sempre ritorno alla spiaggia in cui sono nate; in questo modo l'esploratore era certo di poter sempre ritornare a casa, nonostante le nebbie che circondavano Pandaria.",,63695,0,0,0,68,0,0,30117,0,0,0,0,0,0,0
"Ogni cinque anni l'esploratore tornava nella sua terra, raccontando storie di misteriose città nascoste nella sabbia, popoli nomadi che vivevano all'interno di vaste praterie, un grande impero in una terra ghiacciata e un magico regno dorato.",,63696,0,0,0,68,0,0,30118,0,0,0,0,0,0,0
"A ogni suo ritorno, sempre più persone decidevano di ascoltare la chiamata di Liu Lang e di seguirlo a bordo della tartaruga, che nel frattempo cresceva sempre di più. Erano i nostri esploratori e avventurieri, persone davvero coraggiose.",,63697,0,0,0,68,0,0,30119,0,0,0,0,0,0,0
E questa è la lezione di Liu Lang. Sono sempre tutti pronti a farsi beffe degli esploratori. Li deridono... fino a quando non tornano.,,63698,0,0,0,68,0,0,30120,0,0,0,0,0,0,0
"Spesso i grandi eventi hanno inizio in modo semplice. Pensa a uno stagno immerso nel silenzio, la sua acqua immobile come uno specchio...",,63699,0,0,396,68,0,0,30150,0,0,0,0,0,0,0
"...fino a quando non lanci dentro un sasso. Una cosa così piccola, eppure in grado di provocare delle increspature su tutta la superficie!",,63700,0,0,396,68,0,0,30151,0,0,0,0,0,0,0
"Anche i Jinyu hanno delle origini molto semplici. Un tempo erano creature primitive, ma hanno avuto la fortuna di vivere vicino alle pozze incantate presenti nella Vallata.",,63701,0,0,0,68,0,0,30152,0,0,0,0,0,0,0
"La magia delle pozze fece evolvere le loro menti e crescere i loro corpi, fino a quando essi non divennero una delle più grandi culture di Pandaria.",,63702,0,0,0,68,0,0,30153,0,0,0,0,0,0,0
I membri più saggi dei Jinyu sono in grado di parlare con i fiumi nello stesso modo in cui noi parliamo ai nostri anziani.,,63703,0,0,0,68,0,0,30154,0,0,0,0,0,0,0
"Attraverso i sussurri delle acque, possono prevedere il futuro.",,63704,0,0,0,68,0,0,30155,0,0,0,0,0,0,0
I Jinyu e i loro Oratori dell'Acqua sono sempre stati al centro degli eventi più importanti della storia di Pandaria.,,63705,0,0,0,68,0,0,30156,0,0,0,0,0,0,0
"Le loro visioni contribuirono a costruire imperi, liberare schiavi e soprattutto avvertire il nostro ultimo Imperatore dell'arrivo della Separazione che divise Azeroth diecimila anni fa.",,63706,0,0,0,68,0,0,30157,0,0,0,0,0,0,0
"Pensaci: anche la voce più piccola è in grado di cambiare il mondo. Tienilo bene a mente, la prossima volta che vorrai lanciare dei sassi!",,63707,0,0,0,68,0,0,30158,0,0,0,0,0,0,0
Oh... vorresti conoscere la storia dei Mantid? Ti avverto: i confini della terra dei Pandaren sono disseminati di tombe di allievi troppo curiosi.,,63708,0,0,0,68,0,0,30166,0,1,1,0,0,500,0
I Mantid sono insegnanti severi.,,63709,0,0,0,68,0,0,30167,0,0,0,0,0,0,0
"A ogni generazione, i Mantid sciamano in gran numero verso la Muraglia Serpeggiante, uccidendo molti Pandaren. Ovviamente noi rispondiamo annientando molti di loro, ma essi si ripresentano nella generazione successiva, attaccando ancora una volta. Perché lo fanno?",,63710,0,0,0,68,0,0,30168,0,0,0,0,0,0,0
Noi Pandaren non lo sappiamo.,,63711,0,0,0,68,0,0,30169,0,0,0,0,0,0,0
"Le nostre antiche scritture indicano che i Mantid vivono qui da sempre, e nei tempi antichi non esitavano ad attaccare persino i Mogu. Da dove vengono?",,63712,0,0,0,68,0,0,30170,0,1,6,0,0,500,0
Noi Pandaren non lo sappiamo.,,63713,0,0,0,68,0,0,30171,0,6,0,0,0,0,0
"Forse, facendoteli amici e ottenendo la loro fiducia, potrai scoprire i loro segreti. Ma ti avviso...",,63714,0,0,0,68,0,0,30172,0,0,0,0,0,0,0
Nessuno ha mai ottenuto la fiducia dei Mantid.,,63715,0,0,0,68,0,0,30173,0,0,0,0,0,0,0
"Una cosa però abbiamo appreso: massacrando la nostra gente, annientando decine di migliaia di Pandaren generazione dopo generazione, i Mantid ci hanno mostrato il vero valore della vita, che è un dono tanto prezioso quanto fugace ed effimero.",,63716,0,0,0,68,0,0,30174,0,0,0,0,0,0,0
Questo è ciò che i Mantid ci hanno insegnato.,,63717,0,0,0,68,0,0,30175,0,0,0,0,0,0,0
Che cosa temi di più in questo mondo? Hai sopraffatto le tue paure... o le tue paure hanno sopraffatto te?,,63718,0,0,0,68,0,0,30159,0,0,0,0,0,0,0
"Nei tempi antichi, prima che la Separazione devastasse il mondo, gli Imperatori dei Mogu detenevano il controllo di Pandaria. La mia gente era ridotta in schiavitù e aveva paura.",,63719,0,0,0,68,0,0,30160,0,0,0,0,0,0,0
"I Mogu erano maestri del dolore e della tortura, e facevano ricorso alla magia oscura e ad armi devastanti. Nessuno poteva resistere al loro potere: né i Pandaren, né gli Hozen, né i Jinyu. E la mia gente aveva paura.",,63720,0,0,0,68,0,0,30161,0,0,0,0,0,0,0
"Furono i Mogu a creare la Muraglia Serpeggiante. Gli schiavi più sfortunati vennero inviati ad aiutare nella sua costruzione e difesa, finendo inevitabilmente in pasto ai Mantid. E la mia gente aveva paura.",,63721,0,0,0,68,0,0,30162,0,0,0,0,0,0,0
"Mentre il loro impero cresceva, i Mogu iniziarono a fare esperimenti con i segreti della Vallata, dando vita a terribili creature di carne e pietra. E la mia gente aveva paura.",,63722,0,0,0,68,0,0,30163,0,0,0,0,0,0,0
"Nella loro tracotanza, i Mogu non si resero conto che la loro fine era dietro l'angolo. Una fine che sarebbe arrivata per mano non dei loro nemici, ma dei loro stessi schiavi, nel giorno in cui uno di essi...",,63723,0,0,0,68,0,0,30164,0,0,0,0,0,0,0
...si fosse liberato dalle sue paure.,,63724,0,0,0,68,0,0,30165,0,0,0,0,0,0,0
"Il fuoco! Senza dubbio il più magico degli elementi... esso ci scalda, cuoce i nostri cibi ed è il vero cuore di ogni casa. Nelle mani giuste, il fuoco è in grado di modellare l'acciaio per creare spade o attrezzi da lavoro. Nelle mani sbagliate, il fuoco può distruggere intere città.",,63725,0,0,0,68,0,0,30099,0,0,0,0,0,0,0
Il fuoco è uno strumento di innovazione.,,63726,0,0,0,68,0,0,30100,0,0,0,0,0,0,0
"Molto tempo fa, un gruppo di intrepidi cacciatori nomadi vagava per il mondo in cerca di avventure. Per uno scherzo del destino, essi si trovavano a Pandaria quando la Separazione devastò i continenti di Azeroth. Così, i nomadi si ritrovarono intrappolati nelle pericolose Steppe di Tong Long.",,63727,0,0,0,68,0,0,30101,0,0,0,0,0,0,0
"Questi nobili cacciatori trovarono nel fuoco l'alleato migliore per sopravvivere. Estrassero petrolio dalla terra e lo usarono per scaldare le proprie case, cucinare il cibo e bruciare i nemici. Divennero FORTI.",,63728,0,0,0,68,0,0,30102,0,0,0,0,0,0,0
"E così, dalle fiamme del destino, nacquero gli Yaungol. Essi decisero di restare a vivere al di là del muro in modo da non dover sottostare a nessuna legge altrui.",,63729,0,0,0,68,0,0,30103,0,0,0,0,0,0,0
Il destino è stato crudele con gli Yaungol? È come chiedersi se il fuoco è un bene o un male.,,63730,0,0,0,68,0,0,30104,0,0,0,0,0,0,0
Il destino è proprio come il fuoco: può modellarci o distruggerci.,,63731,0,0,0,68,0,0,30105,0,0,0,0,0,0,0
L'unica cosa che conta è l'uso che ne facciamo.,,63732,0,0,0,68,0,0,30106,0,0,0,0,0,0,0
"Ah! Vorresti ascoltare la storia del nostro ultimo Imperatore, Shaohao? Be', ora non ho tempo per raccontare tutte le sue avventure, ma le sue azioni di diecimila anni fa risuonano ancora oggi.",,63733,0,0,0,68,0,0,30107,0,0,0,0,0,0,0
"Sappiamo che si è liberato dei propri dubbi nella Foresta di Giada, che si è epurato dalla disperazione nella Giungla di Krasarang, che ha sopraffatto le sue paure nelle Steppe di Tong Long e che ha sconfitto la rabbia, l'odio e la violenza sulle alte vette del Massiccio del Kun-Lai.",,63734,0,0,0,68,0,0,30108,0,0,0,0,0,0,0
"Tutto questo è ben noto, e confermato dalla presenza di templi in questi luoghi sacri.",,63735,0,0,0,68,0,0,30109,0,0,0,0,0,0,0
"Ma ora voglio che immagini di essere là, in quella vallata, nel momento in cui rientrò dal suo lungo viaggio. Immagina di vedere il nostro Imperatore, ormai divenuto una creatura di pura luce, senza dubbi, odio o paure, varcare i cancelli e fare ritorno tra la sua gente.",,63736,0,0,0,68,0,0,30110,0,0,0,0,0,0,0
"Si dice che tutti gli alberi della Vallata fiorirono al suo passaggio, e che continuano a fiorire ancora oggi.",,63737,0,0,0,68,0,0,30111,0,0,0,0,0,0,0
"Vorrei che tutti noi seguissimo l'esempio del nostro sacro Imperatore, liberandoci dei nostri fardelli e vivendo in armonia con il cosmo. Sono convinto che fosse QUESTO il suo messaggio per noi... prima che diventasse una cosa sola con la terra e facesse in modo che Pandaria scampasse alla tragedia della Separazione.",,63738,0,0,0,68,0,0,30112,0,0,0,0,0,0,0
"Grazie, sommo Imperatore.",,63739,0,0,0,70,0,0,30113,0,0,0,0,0,0,0
"C'era una volta un padre che, stancatosi del comportamento irrispettoso del figlio, gli urlò: ""Ti comporti peggio degli Hozen!"". Il figlio, però, lo ignorava.",,63740,0,0,0,68,0,0,30142,0,0,0,0,0,0,0
"Per impartirgli una lezione, il padre decise di portarlo nella foresta per mostrargli come vivessero veramente gli Hozen. ""Vedi come si comportano quelle scimmie?"" gli chiese. ""Vuoi davvero vivere come loro?"".",,63741,0,0,0,68,0,0,30143,0,0,0,0,0,0,0
"Gli Hozen sono una razza molto vivace, composta da esemplari che raramente superano i vent'anni d'età. I loro capi hanno solitamente quattordici, quindici anni. Qual era il tuo livello di maturità quando avevi quell'età? Ti consiglio di meditarci su!",,63742,0,0,0,68,0,0,30144,0,0,0,0,0,0,0
"In seguito, il padre chiese al figlio cosa avesse imparato.",,63743,0,0,0,68,0,0,30145,0,0,0,0,0,0,0
"""Ho imparato che noi lavoriamo solo sul piccolo campo della nostra fattoria, mentre gli Hozen hanno l'intero mondo come loro giardino."" disse il giovane. ""Ho imparato che noi ci soffermiamo a guardare la luce di una candela, mentre gli Hozen godono della luce delle stelle. Ho scoperto che per imparare io devo andare a scuola, mentre gli Hozen imparano con la pratica."".",,63744,0,0,0,68,0,0,30146,0,0,0,0,0,0,0
"E il giovane concluse dicendo: ""Certo che voglio vivere come gli Hozen!"".",,63745,0,0,0,68,0,0,30147,0,0,0,0,0,0,0
"Chi era il più saggio, dunque? Il padre o il figlio?",,63746,0,0,0,68,0,0,30148,0,0,0,0,0,0,0
"A questo punto, sta a te deciderlo.",,63747,0,0,0,68,0,0,30149,0,0,0,0,0,0,0
"Credi di potermi sconfiggere? La maggior parte delle ragazze ha paura dei serpenti, ma io li trovo carinissimi!","Credi di potermi sconfiggere? La maggior parte delle ragazze ha paura dei serpenti, ma io li trovo carinissimi!",64260,0,0,0,68,0,0,0,0,6,0,0,0,0,0
"Ah, il mio maestro assassino preferito! Speravo proprio di incontrarti qui a Pandaria.",,65087,0,0,1,68,0,0,29135,0,0,0,0,0,0,0
Molto bene. Parliamo.,,65088,0,0,0,68,0,0,29136,0,0,0,0,0,0,0
"Tong! Da bere, per favore.",,65089,0,0,0,68,0,0,29137,0,0,0,0,0,0,0
"Mio padre, Alamorte, ha cercato di distruggere tutta Azeroth.",,65090,0,0,0,68,0,0,29138,0,0,0,0,0,0,0
"Chiaramente era stato fuorviato, ma su una cosa aveva ragione: il nostro mondo è così... fragile.",,65091,0,0,0,68,0,0,29139,0,0,0,0,0,0,0
Siamo un raggio di luce in un universo d'oscurità. Una candela nella tempesta.,,65092,0,0,0,68,0,0,29140,0,0,0,0,0,0,0
Ogni tanto credo che sia stata proprio la precarietà di questo mondo a portare mio padre alla follia.,,65093,0,0,0,68,0,0,29141,0,0,0,0,0,0,0
"Ah, grazie, Tong.",,65094,0,0,0,68,0,0,29142,0,0,0,0,0,0,0
"Arriviamo al punto: credo siamo prossimi a un regolamento di conti. E no, non sto parlando dell'attuale conflitto tra l'Alleanza e l'Orda.",,65095,0,0,0,68,0,0,29143,0,0,0,0,0,0,0
Credimi: ciò che Garrosh Malogrido ha inflitto a Theramore non è nulla in confronto agli orrori che si stanno per scagliare sul nostro fragile mondo.,,65096,0,0,0,68,0,0,29144,0,0,0,0,0,0,0
"In ogni caso, la guerra è un problema. Comprendi la mia preoccupazione?",,65097,0,0,0,68,0,0,29145,0,0,0,0,0,0,0
Una Azeroth divisa non ha possibilità contro l'oscurità.,,65098,0,0,0,68,0,0,29146,0,0,0,0,0,0,0
Questa guerra deve finire. Presto. Prima che consumi tutte le nostre energie!,,65099,0,0,0,68,0,0,29147,0,0,0,0,0,0,0
Voglio che tu sappia che l'Alleanza ha il mio pieno e incondizionato supporto in questa campagna.,,65100,0,0,0,68,0,0,29148,0,0,0,0,0,0,0
Ti posso assicurare che la mia fedeltà è per la causa dell'Orda.,,65101,0,0,0,68,0,0,29149,0,0,0,0,0,0,0
