ID,HordeName_lang,AllianceName_lang,Description_lang,Tooltip_lang,GarrTypeID,BuildingType,HordeGameObjectID,AllianceGameObjectID,GarrSiteID,UpgradeLevel,BuildSeconds,CurrencyTypeID,CurrencyQty,HordeUiTextureKitID,AllianceUiTextureKitID,IconFileDataID,AllianceSceneScriptPackageID,HordeSceneScriptPackageID,MaxAssignments,ShipmentCapacity,GarrAbilityID,BonusGarrAbilityID,GoldCost,Flags
120,Laboratorio Alchemico,Laboratorio Alchemico,Il Laboratorio Alchemico permette di creare un'ampia varietà di reagenti e meraviglie alchemiche.,Sblocca le missioni di Alchimia e permette la gestione di 21 incarichi di lavoro alla volta.,2,16,230445,227591,0,3,3600,824,300,25,22,4620669,1290,1289,0,21,54,0,500,1
121,Conceria,Conceria,"La Conceria permette di trasformare il cuoio grezzo in resistenti oggetti, utili in molte occasioni.","Permette ai seguaci con la caratteristica Conciatura di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,22,230458,227592,0,2,3600,824,100,115,98,133611,1292,1291,0,14,60,0,300,1
122,Conceria,Conceria,"La Conceria permette di trasformare il cuoio grezzo in resistenti oggetti, utili in molte occasioni.",Sblocca le missioni di Conciatura e permette la gestione di 21 incarichi di lavoro alla volta.,2,22,230459,227593,0,3,3600,824,300,116,99,133611,1294,1293,0,21,60,0,500,1
123,Bottega d'Ingegneria,Bottega d'Ingegneria,"La Bottega d'Ingegneria permette di produrre aggeggi e ingranaggi per meccanisti esperti, oltre a meravigliosi congegni meccanici.","Permette ai seguaci con la caratteristica Ingegneria di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,19,230455,227594,0,2,3600,824,100,124,40,136243,1296,1295,0,14,57,0,300,1
124,Bottega d'Ingegneria,Bottega d'Ingegneria,"La Bottega d'Ingegneria permette di produrre aggeggi e ingranaggi per meccanisti esperti, oltre a meravigliosi congegni meccanici.",Sblocca le missioni di Ingegneria e permette la gestione di 21 incarichi di lavoro alla volta.,2,19,230456,227595,0,3,3600,824,300,125,41,136243,1298,1297,0,21,57,0,500,1
125,Studio d'Incantamento,Studio d'Incantamento,"Lo Studio d'Incantamento permette di produrre gli elementi necessari per gli incantamenti, oltre a incanti già pronti per l'uso.","Permette ai seguaci con la caratteristica Incantamento di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,18,230452,227596,0,2,3600,824,100,127,81,4620672,1300,1299,0,14,56,0,300,1
126,Studio d'Incantamento,Studio d'Incantamento,"Lo Studio d'Incantamento permette di produrre gli elementi necessari per gli incantamenti, oltre a incanti già pronti per l'uso.",Sblocca le missioni di Incantamento e permette la gestione di 21 incarichi di lavoro alla volta.,2,18,230453,227597,0,3,3600,824,300,128,82,4620672,1302,1301,0,21,56,0,500,1
127,Atelier di Sartoria,Atelier di Sartoria,L'Atelier di Sartoria permette di produrre una vasta scelta di oggetti in stoffa.,"Permette ai seguaci con la caratteristica Sartoria di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,23,230464,227598,0,2,3600,824,100,112,92,4620681,1304,1303,0,14,61,0,300,1
128,Atelier di Sartoria,Atelier di Sartoria,L'Atelier di Sartoria permette di produrre una vasta scelta di oggetti in stoffa.,Sblocca le missioni di Sartoria e permette la gestione di 21 incarichi di lavoro alla volta.,2,23,230465,227599,0,3,3600,824,300,113,93,4620681,1306,1305,0,21,61,0,500,1
129,Ateneo di Runografia,Ateneo di Runografia,"L'Ateneo di Runografia permette di produrre una vasta scelta di inchiostri, pigmenti e cartapecore. Crea inoltre glifi e altri oggetti magici.","Permette ai seguaci con la caratteristica Runografia di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,20,230430,227600,0,2,3600,824,100,121,95,4620676,1308,1307,0,14,58,0,300,1
130,Ateneo di Runografia,Ateneo di Runografia,"L'Ateneo di Runografia permette di produrre una vasta scelta di inchiostri, pigmenti e cartapecore. Crea inoltre glifi e altri oggetti magici.",Sblocca le missioni di Runografia e permette la gestione di 21 incarichi di lavoro alla volta.,2,20,230432,227601,0,3,3600,824,300,122,96,4620676,1310,1309,0,21,58,0,500,1
131,Boutique d'Oreficeria,Boutique d'Oreficeria,La Boutique d'Oreficeria permette di creare meravigliose gemme e altri utili oggetti.,"Permette ai seguaci con la caratteristica Oreficeria di lavorare in questo edificio, fornendo un bonus unico. Inoltre, permette la gestione di 14 incarichi di lavoro alla volta.",2,21,230461,227602,0,2,3600,824,100,118,78,4620677,1312,1311,0,14,59,0,300,1
132,Boutique d'Oreficeria,Boutique d'Oreficeria,La Boutique d'Oreficeria permette di creare meravigliose gemme e altri utili oggetti.,Sblocca le missioni di Oreficeria e permette la gestione di 21 incarichi di lavoro alla volta.,2,21,230462,227603,0,3,3600,824,300,119,79,4620677,1314,1313,0,21,59,0,500,1
133,Stalla,Stalla,"La Stalla ospita le creature catturate, da cui si ricavano cuoio, carne e stoffa per la Guarnigione.","Permette di catturare bestie d'élite per ottenere Sangue Selvaggio, utilizzato per creare tutte le armature e le armi epiche.",2,3,233188,233186,0,3,3600,824,600,133,26,975737,1232,1231,0,21,62,0,500,1
134,Capanno da Pesca,Capanno da Pesca,Il Capanno da Pesca fornisce supporto per gli amanti di questa professione.,Permette la pesca dei pesci medi di Draenor nelle acque della Guarnigione.,2,24,230986,230987,0,2,3600,824,50,135,86,4620674,1254,1253,0,3,227,0,300,1
135,Capanno da Pesca,Capanno da Pesca,Il Capanno da Pesca fornisce supporto per gli amanti di questa professione.,Permette di catturare pesci enormi di Draenor nelle acque della Guarnigione. Fornisce anche una probabilità di catturare pesci unici che possono essere usati per attirare misteriose creature sulla spiaggia.,2,24,230990,230989,0,3,3600,824,100,136,87,4620674,1256,1255,0,5,227,0,500,1
136,Giardino d'Erbalismo,Giardino d'Erbalismo,Un rigoglioso giardino per piantare e raccogliere le erbe di Draenor.,"Permette ai seguaci con la caratteristica Erbalismo di lavorare in questo edificio, fornendo un bonus unico. Aumenta la quantità di erbe che possono essere raccolte nel Giardino d'Erbalismo e permette la gestione di 14 incarichi di lavoro alla volta.",2,2,236448,235990,0,2,3600,824,50,137,59,134221,1258,1257,0,14,53,0,300,1
137,Giardino d'Erbalismo,Giardino d'Erbalismo,Un rigoglioso giardino per piantare e raccogliere le erbe di Draenor.,"Fa crescere un raro albero da frutta di Draenor nel Giardino d'Erbalismo, che fornisce benefici da cibo. Permette anche la gestione di 21 incarichi di lavoro alla volta.",2,2,236449,235991,0,3,3600,824,100,137,59,134221,1260,1259,0,21,53,0,500,1
138,Segheria,Segheria,La Segheria permette l'accesso a diversi tipi di tronchi su Draenor.,Permette di segnalare alberi grandi per generare più Forniture della Guarnigione.,2,4,233266,233267,0,3,3600,0,0,162,63,975739,1262,1261,0,21,228,0,1000,1
140,Centro di Riciclaggio,Centro di Riciclaggio,Il Centro di Riciclaggio permette di trasformare i rifiuti altrui in nuovi tesori.,"Aumenta la probabilità di recuperare Borse di Elementi Riciclabili durante le missioni. Inoltre, è possibile trovare oggetti per i seguaci al loro interno.",2,14,230441,230475,0,2,3600,824,100,141,64,975742,1266,1265,0,3,0,0,300,1
141,Centro di Riciclaggio,Centro di Riciclaggio,Il Centro di Riciclaggio permette di trasformare i rifiuti altrui in nuovi tesori.,Aumenta drasticamente la probabilità di recuperare Borse di Elementi Riciclabili durante le missioni.,2,14,230442,230476,0,3,3600,824,300,141,64,975742,1268,1267,0,5,0,0,500,1
142,Magazzino,Magazzino,Il Magazzino permette di tenere al sicuro i tuoi beni e quelli della tua Guarnigione.,Permette l'accesso alla banca di gilda.,2,15,230438,234678,0,2,3600,824,100,140,71,975745,1270,1269,0,5,0,0,300,1
143,Magazzino,Magazzino,Il Magazzino permette di tenere al sicuro i tuoi beni e quelli della tua Guarnigione.,"Permette l'accesso alla Banca Eterea e al servizio di trasmogrificazione, e aumenta di 15 il numero di incarichi di lavoro attivi per tutti gli edifici.",2,15,230439,234679,0,3,3600,824,300,140,71,975745,1272,1271,0,15,0,0,500,1
144,Emporio,Emporio,L'Emporio è il centro di scambio della Guarnigione con i nativi di Draenor.,Permette l'accesso alla fazione Protettori Sha'tari o a quella degli Orchi Teschio Ridente. Permette anche il recupero su Draenor di parti per la costruzione di una casa d'aste.,2,6,230473,227674,0,2,3600,0,0,155,73,975746,1274,1273,0,14,0,0,500,1
145,Emporio,Emporio,L'Emporio è il centro di scambio della Guarnigione con i nativi di Draenor.,Aumenta la reputazione ottenuta su Draenor del 20%.,2,6,230474,233189,0,3,3600,0,0,156,74,975746,1276,1275,0,21,0,0,1000,1
159,Santuario del Gladiatore,Santuario del Gladiatore,Mostra la tua supremazia sui tuoi avversari per tutta Draenor e metti alla prova la tua forza sulle sabbie insanguinate dell'arena. Annienta i tuoi nemici e torna con le prove del tuo successo per ottenere potenti tributi!,Aumenta la rigenerazione quando non si è in combattimento nel mondo esterno di Draenor e permette la raccolta di Ossa Rotte dai personaggi dei giocatori uccisi (usate per il Tributo del Conquistatore).,2,25,230477,230480,0,1,3600,824,100,145,65,975743,1332,1331,0,7,0,0,150,1
160,Santuario del Gladiatore,Santuario del Gladiatore,Mostra la tua supremazia sui tuoi avversari per tutta Draenor e metti alla prova la tua forza sulle sabbie insanguinate dell'arena. Annienta i tuoi nemici e torna con le prove del tuo successo per ottenere potenti tributi!,"Permette di cadere senza danni e di respirare sott'acqua nel mondo esterno di Draenor. Inoltre, abilita la serie di missioni Nemesi per la sconfitta di nemici di specifiche razze.",2,25,230478,230486,0,2,3600,824,300,146,66,975743,1334,1333,0,14,0,0,300,1
161,Santuario del Gladiatore,Santuario del Gladiatore,Mostra la tua supremazia sui tuoi avversari per tutta Draenor e metti alla prova la tua forza sulle sabbie insanguinate dell'arena. Annienta i tuoi nemici e torna con le prove del tuo successo per ottenere potenti tributi!,"Quando si raggiunge il 35% di salute restante, tutti i danni subiti sono ridotti del 50% nel mondo esterno di Draenor. Permette l'accesso al torneo gladiatorio nel Colosseo degli Altomaglio.",2,25,230479,230487,0,3,3600,824,600,147,67,975743,1336,1335,0,21,0,0,500,1
162,Officina dei Goblin,Stabilimento degli Gnomi,Sbaraglia i nemici con la forza della meccanica!,Sblocca un ingegnere personale che ogni giorno costruisce una potente invenzione. Vedrai che sorprese!,2,26,230489,230492,0,1,3600,824,150,157,88,975747,1264,1263,0,0,0,0,150,1
163,Officina dei Goblin,Stabilimento degli Gnomi,Sbaraglia i nemici con la forza della meccanica!,Il tuo ingegnere ha accesso a cinque nuovi ed entusiasmanti congegni.,2,26,230490,230493,0,2,3600,824,900,158,89,975747,1278,1277,0,0,0,0,300,1
164,Officina dei Goblin,Stabilimento degli Gnomi,Sbaraglia i nemici con la forza della meccanica!,Permette la creazione di un veicolo d'assedio una volta al giorno. Guidalo su Draenor verso la vittoria!,2,26,230491,230494,0,3,3600,824,1200,159,90,975747,1280,1279,0,1,0,0,500,1
167,Serraglio,Serraglio,Il Serraglio fornisce nuove opportunità per sviluppare e potenziare le mascotte.,Aumenta la probabilità di intrappolare le mascotte e riduce il tempo di recupero di Resuscita Mascotte su Draenor. Permette a 10 delle tue mascotte di gironzolare per la Guarnigione.,2,7,236180,235992,0,2,3600,824,50,163,100,975741,1328,1327,10,3,0,0,300,1
168,Serraglio,Serraglio,Il Serraglio fornisce nuove opportunità per sviluppare e potenziare le mascotte.,Sblocca uno scontro tra mascotte giornaliero che fornisce ricompense uniche.,2,7,236181,235993,0,3,3600,824,100,163,100,975741,1330,1329,10,5,0,0,500,1
205,Cantiere Navale di Rocciafredda,Cantiere Navale di Calaluna,Permette di costruire imbarcazioni e compiere missioni navali sulle coste nei pressi della tua Guarnigione.,,2,9,230489,230489,0,1,0,0,0,14,14,1126431,0,0,0,1,0,0,0,2
206,Cantiere Navale di Rocciafredda,Cantiere Navale di Calaluna,Permette di costruire imbarcazioni e compiere missioni navali sulle coste nei pressi della tua Guarnigione.,,2,9,230489,230489,0,2,0,0,0,14,14,1126431,0,0,2,1,0,0,0,2
207,Cantiere Navale di Rocciafredda,Cantiere Navale di Calaluna,Permette di costruire imbarcazioni e compiere missioni navali sulle coste nei pressi della tua Guarnigione.,,2,9,230489,230489,0,3,0,0,0,14,14,1126431,0,0,4,1,0,0,0,2
209,Enclave di Classe,Enclave di Classe,,,3,0,230489,230489,0,1,0,0,0,154,72,132093,0,0,0,1,0,0,0,0
