ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
210,Stivali di Cuoio Sporchi,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
236,Armatura di Cuoio Trattato,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
237,Pantaloni di Cuoio Trattato,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
238,Stivali di Cuoio Trattato,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
239,Guanti di Cuoio Trattato,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
285,Veste di Scaglie di Maglia,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
286,Pantaloni di Scaglie di Maglia,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
287,Stivali di Scaglie di Maglia,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
647,Destino,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
710,Bracciali della Milizia del Popolo,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
711,Guanti di Stoffa Lacera,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
714,Guanti di Cuoio Sporchi,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
718,Guanti di Scaglie di Maglia,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
719,Guanti del Domatore di Conigli,1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
720,Guanti da Attaccabrighe,3,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
727,Spada Corta Sbeccata,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
753,Spada Corta delle Fauci di Drago,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
754,Spada Corta della Vendetta,3,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
756,Piccone del Tunnel,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
763,Bracciali Ricoperti di Ghiaccio,1,0,0,0,-1,3,0,0,0,6,0,8192,0,0,0,-1,-1
766,Mazza Flangiata,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
767,Bo Lungo,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
768,Ascia da Boscaiolo,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
776,Pugnale della Ritorsione,3,0,0,0,-1,13,0,0,0,20,524288,8192,0,0,0,-1,-1
778,Piccone del Coboldo Minatore,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
781,Martello di Pietra degli Gnoll,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
789,Martello Feroce Robusto,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
790,Ascia del Tagliaboschi,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
791,Bastone Cinereo Nodoso,3,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
792,Grancalzari Lavorati ai Ferri,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
793,Guanti Lavorati ai Ferri,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
794,Pantaloni Lavorati ai Ferri,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
795,Giubba Lavorata ai Ferri,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
796,Stivali di Cuoio Grezzo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
797,Guanti di Cuoio Grezzo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
798,Pantaloni di Cuoio Grezzo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
799,Giubba di Cuoio Grezzo,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
809,Rasoio del Sangue,4,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
810,Martello del Vento del Nord,4,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
811,Ascia delle Selve Profonde,4,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
812,Bastone di Legnoradioso Luminoso,4,0,0,0,-1,21,0,0,0,27,0,8704,0,0,0,-1,-1
816,Lama Piccola Maneggevole,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
820,Lama Fendicarne,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
821,Veste di Cuoio degli Zampaumida,2,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0,-1,-1
826,Ascia di Zampaumida Rozza,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
827,Manganello Malvagio,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
832,Cintura d'Argento dei Defias,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
837,Armatura di Tessuto Pesante,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
838,Pantaloni di Tessuto Pesante,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
839,Guanti di Tessuto Pesante,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
840,Scarpe di Tessuto Pesante,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
843,Stivali di Cuoio Conciato,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
844,Guanti di Cuoio Conciato,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
845,Pantaloni di Cuoio Conciato,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
846,Giaco di Cuoio Conciato,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,Armatura di Maglia Inanellata,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,Pantaloni di Maglia Inanellata,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,Stivali di Maglia Inanellata,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,Guanti di Maglia Inanellata,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,Sciabola,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,Mazza,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,Accetta,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,Bastone Corto,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,Camicia di Stoffa Fine,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,Stivali del Cavallerizzo,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,Mietitore Tenebroso,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,Spada Lunga Cavalleresca,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,Mazza di Piombo,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,Bastone del Monaco,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,Guanti del Sacro Vigore,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,Mazza Custode Ardente,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,Spada Lunga Fulgente,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,Ascia Ardente,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,Ascia Vorticosa,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,Tagliaroccia,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,Bastone di Jordan,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,Brocchiero di Legno Consumato,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,Bastone degli Orrori,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,Ascia Metallica Nera,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,Spada Corta di Metallo Nero,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,Guanti da Battaglia dei Naga,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,Bastone Contorto del Salmodiante,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,Guanti Magici degli Gnoll,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,Bracciali del Lupopazzo,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,Zanna di Ragno Velenoso,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,Ramo di Legnoduro,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,Corazza Grande di Maglia da Ogre,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,Mazza Chiodata Malvagia,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,Spada Dacia,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,Spada Lunga,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,Maglio,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,Turbinio,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,Ascia da Battaglia,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,Ascia Doppia,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,Bastone Lungo,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,Mietitore di Stalvan,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,Spada Corta dei Guardiani della Notte,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,Mazza della Mezzanotte,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,Bastone di Boscovespro Nero,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,Vesti della Consapevolezza,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,Bastone del Custode,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,Bastone del Mago Elementale,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,Fascia di Lino Rossa,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,Spada di Terza Mano,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,Martello Compatto,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,Bastone Nodoso Corto,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,Ascia Affilata,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,Stivali della Lince,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,Totem del Castigo,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,Cintura della Milizia del Popolo,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,Verga del Sonnambulo,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,Anello Sontuosamente Ingioiellato,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,Clava Metallica Massiccia,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,Bastone Ferrato della Milizia,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,Spada Corta della Milizia,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,Scudo del Teschio Infuocato,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,Scudo Nero del Teschio,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,Tonaca Ben Cucita,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,Torcia di Grayson,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,Stivali Consumati dal Tempo,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,Bracciali Borchiati d'Ottone,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,Polsiere Foderate Elastiche,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,Mantello del Sovrintendente,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,Spada Bastarda,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,Badile del Coboldo Minatore,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,Ascia Tabar,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,Mazza Gigante,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,Spadone a Due Mani,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,Scudo Grosso di Legno,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,Scudo Incandescente Smussato,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,Scudo Muraglia,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,Scudo Difesa di Roccavento,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,Torre Verde,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,Mazza Stellata,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,Imbracatura da Guerra degli Gnoll,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,Bracciali Affini degli Gnoll,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,Punitore degli Gnoll,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,Cinturone di Supporto,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,Clava da Guerra Pesante da Gnoll,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,Machete di Crestarossa,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,Ascia Lupina,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,Ascia dell'Affondo Cerebrale,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,Sfondatesta,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,Aculeo di Scorpione,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,Mantello Finemente Intrecciato,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,Cotta della Foresta,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,Corazza Inanellata da Vicesceriffo,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,Brocchiero Indurito col Fuoco,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,Cappuccio Rivestito,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,Camaglio di Metallo Lucido,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,Zanna Gigante di Tarantola,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,Mannaia del Macellaio,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,Mazza di Roccianera,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,Vesti del Mago d'Ombra,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,Cintura della Spira Inferiore,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,Bastone della Spira Inferiore,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,Guanti di Draghetto Nero,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,Guanti del Lavoratore del Ponte,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,Guanti da Equitazione,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,Polsiere Foderate di Manto di Lupo,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,Pantaloni di Smith,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,Dita di Ghoul,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,Bastone Indurito,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,Razziatore Notturno,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,Bracciali Ossei,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,Cappa di Pelle di Daino,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,Guanti a Impronta di Leone,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,Guanti a Piastre di Roccavento,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,Veste di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,Pantaloni di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,Stivali di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,Guanti di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,Cintura di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,Bracciali di Cuoio Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,Mantello Stracciato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,Scarpe Consumate,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,Mantello Consumato,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,Guanti Consumati,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,Pantaloni Consumati,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,Tonaca Consumata,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,Mazza Rocciosa,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,Tomahawk di Pietra,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,Lama Smussata,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,Ascia dei Mantocardo,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,Zannaghoul,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,Bastone Ricurvo,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,Martello del Coboldo Minatore,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,Bastone Mistico degli Zampaumida,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,Clava del Ramo,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,Pantaloni dell'Apprendista,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,Pantaloni dell'Accolito,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,Bastone dello Sputaschiuma,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,Lancia Tempestata di Perle,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,Bastone Avvizzito,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,Spada Bastarda Rudimentale,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,Spada Debole,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,Martello Spaccato,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,Martello del Carpentiere,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,Accetta Arrugginita,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,Ascia da Battaglia Malconcia,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,Cintura di Cuoio Consumato,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,Stivali di Cuoio Consumato,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,Bracciali di Cuoio Consumato,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,Mantello di Pelle Consumata,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,Guanti di Cuoio Consumato,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,Pantaloni di Cuoio Consumato,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,Veste di Cuoio Consumato,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,Scarpe con Pezze,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,Mantello con Pezze,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,Guanti con Pezze,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,Pantaloni con Pezze,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
