Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
Catacombe dei Fanatici,Piano %19812w,,,,,33,90422,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Ossario degli Esiliati,Piano %19812w,,,,,34,90423,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Completa,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r,,,,,37,0,0,5388,17,8,354027,0,0,511,503,0,0,183157,183155,0
Cavalcatura nella Fauce,Sbloccata,,,,,39,0,12015,0,12,3,63994,0,853211,0,0,0,0,183581,0,0
Piano 1 Completato,,,,,,40,90752,0,5388,16,6,354067,0,0,509,0,0,0,0,0,0
Incompleta,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r,,,,,42,34450,0,5388,17,8,356246,0,0,511,521,0,0,0,0,0
Segrete Impenetrabili Complete,|cFF1eff00Conoscenza della Torre bonus ottenuta: %1946c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r,,,,,43,34450,0,5388,17,6,356432,0,0,0,0,0,0,0,0,0
Completa,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nConoscenza della Torre al massimo,,,,,44,34450,0,5388,17,8,356596,0,0,511,503,0,517,0,0,0
Incompleta,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nConoscenza della Torre al massimo,,,,,45,34450,0,5388,17,8,356597,0,0,511,521,0,517,0,0,0
Piano 2 Completato,,,,,,47,90752,0,5388,16,6,357992,0,0,518,0,0,0,0,0,0
Piano 3 Completato,,,,,,48,90752,0,5388,16,6,357993,0,0,519,0,0,0,0,0,0
Piano 4 Completato,,,,,,49,90752,0,5388,16,6,357994,0,0,520,0,0,0,0,0,0
Impeccabile!,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r,,,,,50,0,0,5388,17,8,358449,0,0,511,503,0,0,183157,183155,0
,Campo di battaglia sbloccato!,,,,,51,117398,12015,0,4,3,0,0,0,0,0,0,0,0,0,0
Impeccabile!,|cFFFFFFFFPunteggio finale: %1921c|r |n|cFF1eff00Conoscenza della Torre ottenuta: %1922c |TInterface\ICONS\Spell_Broker_Orb.BLP:16:16|t|r|nConoscenza della Torre al massimo,,,,,52,34450,0,5388,17,8,358450,0,0,511,503,0,517,0,0,0
Combattente I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,60,0,12015,0,20,7,2,0,2023045,0,0,0,0,0,0,0
Accesso alla Storia sbloccato,Console della Storia,,Accesso alla Console della Storia sbloccato,,,61,0,10757,0,13,3,0,0,4238930,0,0,0,0,0,0,0
Combattente II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,63,0,12015,0,20,7,206,0,2023045,0,0,0,0,0,0,0
Sfidante I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,64,0,12015,0,20,7,3,0,2023047,0,0,0,0,0,0,0
Sfidante II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,65,0,12015,0,20,7,207,0,2023047,0,0,0,0,0,0,0
Rivale I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,66,0,12015,0,20,7,4,0,2023049,0,0,0,0,0,0,0
Rivale II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,67,0,12015,0,20,7,208,0,2023049,0,0,0,0,0,0,0
Duellante,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,68,0,12015,0,20,7,5,0,2023051,0,0,0,0,0,0,0
Élite,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,69,0,12015,0,20,7,6,0,2023053,0,0,0,0,0,0,0
Combattente I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,70,0,12015,0,20,7,9,0,2023045,0,0,0,0,0,0,0
Combattente II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,71,0,12015,0,20,7,209,0,2023045,0,0,0,0,0,0,0
Sfidante I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,72,0,12015,0,20,7,11,0,2023047,0,0,0,0,0,0,0
Sfidante II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,73,0,12015,0,20,7,210,0,2023047,0,0,0,0,0,0,0
Rivale I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,74,0,12015,0,20,7,12,0,2023049,0,0,0,0,0,0,0
Rivale II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,75,0,12015,0,20,7,211,0,2023049,0,0,0,0,0,0,0
Duellante,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,76,0,12015,0,20,7,13,0,2023051,0,0,0,0,0,0,0
Élite,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,77,0,12015,0,20,7,14,0,2023053,0,0,0,0,0,0,0
Combattente I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,78,0,12015,0,20,7,17,0,2023045,0,0,0,0,0,0,0
Combattente II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,79,0,12015,0,20,7,212,0,2023045,0,0,0,0,0,0,0
Sfidante I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,80,0,12015,0,20,7,18,0,2023047,0,0,0,0,0,0,0
Sfidante II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,81,0,12015,0,20,7,213,0,2023047,0,0,0,0,0,0,0
Rivale I,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,82,0,12015,0,20,7,19,0,2023049,0,0,0,0,0,0,0
Rivale II,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,83,0,12015,0,20,7,214,0,2023049,0,0,0,0,0,0,0
Duellante,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,84,0,12015,0,20,7,20,0,2023051,0,0,0,0,0,0,0
Élite,Potenziamenti dell'equipaggiamento PvP sbloccati!,,,,,85,0,12015,0,20,7,21,0,2023053,0,0,0,0,0,0,0
La Sfida del Carceriere,Piano %19812w,|n+Fantaplasma|n+Benedizioni del Residuo d'Anima,,,,87,95418,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Turno vinto,Vittorie: %55859yc,,,,,89,104070,0,5116,16,6,392795,0,0,0,0,0,0,0,0,0
Turno perso,Vittorie: %55859yc,,,,,90,104070,0,5116,16,6,392796,0,0,0,0,0,0,0,0,0
Conversione dei Guardiani Senza Nucleo,Comprensione del Bassalime,,,Pocopoc ottiene l'abilità di convertire i Guardiani Senza Nucleo in Guardiani Risonanti.,,101,0,12015,0,18,3,0,0,4239320,0,0,0,0,0,0,0
Potenziamenti Pocopoc Avanzati,Comprensione del Trebelime sbloccata,,,,,102,0,12015,0,18,3,0,0,4239319,577,0,0,0,0,0,0
Turno vinto,Vittorie: %55859yc,,,,,104,104069,0,5117,16,6,392795,0,0,0,0,0,0,0,0,0
Turno perso,Vittorie: %55859yc,,,,,105,104069,0,5117,16,6,392796,0,0,0,0,0,0,0,0,0
Sfida del Carceriere,Piano %19812w,,,,,106,95419,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Corsa completata - Bronzo,|cFFFFFFFFTempo della Corsa: %2016c.%2017c%2124c%2125c s|r|n|nTempo per Argento: %2019c.%2037c00 s|nTempo per Oro: %2020c.%2038c00 s|n|nRecord Personale: %2040c.%2041c%2131c%2132c s|n|n,,,,,117,0,0,5474,17,6,369996,0,0,0,0,0,0,0,0,0
Corsa completata - Argento,|cFFFFFFFFTempo della Corsa: %2016c.%2017c%2124c%2125c s|r|n|nTempo per Oro: %2020c.%2038c00 s|n|nRecord Personale: %2040c.%2041c%2131c%2132c s|n|n,,,,,121,0,0,5474,17,6,370253,0,0,0,0,0,0,0,0,0
Corsa completata - Oro,|cFFFFFFFFTempo della Corsa: %2016c.%2017c%2124c%2125c s|r|n|nTempo per Oro: %2020c.%2038c00 s|n|nRecord Personale: %2040c.%2041c%2131c%2132c s|n|n,,,,,122,0,0,5474,17,6,370254,0,0,0,0,0,0,0,0,0
Corsa completata,|cFFFFFFFFTempo della Corsa: %2016c.%2017c%2124c%2125c s|r|n|nRecord Personale: %2040c.%2041c%2131c%2132c s|n|n,,,,,123,0,0,5474,17,6,370255,0,0,0,0,0,0,0,0,0
Corsa completata,|cFFFFFFFFTempo della Corsa: %2016c.%2017c%2124c%2125c s|r|n|nRecord Personale: %2040c.%2041c%2131c%2132c s|n|n,,,,,125,0,0,5474,17,6,370713,0,0,0,0,0,0,0,0,0
Disintegrazione,Nuovo incantesimo ricordato,,,,,127,0,0,5268,12,3,64864,0,4622451,0,0,0,0,0,0,0
Soffio di Fuoco,Nuovo incantesimo ricordato,,,,,128,104129,0,5268,12,3,64872,0,4622458,0,0,0,0,0,0,0
Volteggio,Nuovo incantesimo ricordato,,,,,129,0,0,5268,12,3,64873,0,4622485,0,0,0,0,0,0,0
Alito del Drago,Nuovo incantesimo ricordato,,,,,130,0,0,5268,12,3,65045,0,4622450,0,0,0,0,0,0,0
Specializzazione,Funzionalità sbloccata!,,Nuova funzionalità sbloccata: |cffFF4E00|Hspecpane:|h[Specializzazioni]|h|r,,,135,0,0,5268,12,3,65701,0,4574311,0,0,0,0,0,0,0
Talenti,Funzionalità sbloccata!,,Nuova funzionalità sbloccata: |cffFF4E00|Htalentpane:|h[Talenti]|h|r,,,136,0,0,5268,12,3,65101,0,4574311,0,0,0,0,0,0,0
Soffio di Fuoco,Nuovo incantesimo ricordato,,,,,137,92737,4690,5268,21,3,357208,0,4622458,0,0,0,0,0,0,0
Bocciolo di Smeraldo,Nuovo incantesimo ricordato,,,,,138,92737,0,5268,21,3,355913,0,4622457,0,0,0,0,0,0,0
Volteggio,Nuovo incantesimo ricordato,,,,,139,92737,0,5268,21,3,369536,0,4622485,0,0,0,0,0,0,0
Volo Sospeso,Nuovo incantesimo ricordato,,,,,145,0,0,5268,12,3,66324,0,4622463,0,0,0,0,0,0,0
Talenti,Funzionalità sbloccata!,,Nuova funzionalità sbloccata: |cffFF4E00|Htalentpane:|h[Talenti]|h|r,,,146,0,0,5268,12,3,65613,0,4574311,0,0,0,0,0,0,0
,,,La tua Precisione ti aiuta a raccogliere qualcosa di più:,,,147,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,La tua Percezione ti aiuta a trovare qualcosa di più:,,,148,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,La tua prima creazione di questa ricetta ti ha insegnato qualcosa di nuovo:,,,152,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Dalla tua nuova conoscenza si è formata un po' di Prova dell'Artigiano:,,,154,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Volo Draconico sbloccato,Sfreccia nei cieli sui drachi|ndelle Isole dei Draghi,,,,,155,0,0,5474,16,6,376027,0,0,0,0,0,0,0,0,0
Nuovo punto talento disponibile,La tua potenza è aumentata!,,Nuovo |cff20ff20|Htalentpane:|h[punto talento]|h|r disponibile,,,156,104401,12012,0,15,3,0,0,132222,0,0,0,0,0,0,0
Venti delle Isole,Nuova abilità del Volo Draconico sbloccata!,,,,,159,0,12014,5468,16,3,377485,0,4640500,0,0,0,0,0,0,0
Impeto Turbinante,Nuova abilità del Volo Draconico sbloccata!,,,,,160,0,12014,5468,16,3,377709,0,4640477,0,0,0,0,0,0,0
Serratura Temporale Bronzea,Nuova abilità del Volo Draconico sbloccata!,,,,,161,0,12014,5468,16,3,377404,0,134156,0,0,0,0,0,0,0
Sacchetto Traboccante di Monete!,,,Trovi un sacchetto traboccante di migliaia di monete d'oro nel forziere: ,,,162,0,0,0,22,3,0,0,4549223,0,0,0,0,0,0,0
Borsellino dei Draghi!,,,Trovi un borsellino aggiuntivo di monete d'oro nel forziere:,,,163,0,0,0,22,3,0,0,1519428,0,0,0,0,0,0,0
,,,Hai ricevuto un oggetto di un livello oggetto superiore al solito:,,,164,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Hai ricevuto un oggetto di un livello oggetto significativamente superiore al solito:,,,165,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Forziere della Carovana!,,,"Per aver aiutato la carovana nei suoi viaggi, hai ottenuto il seguente oggetto:","I Centauri Aylaag della carovana ti hanno premiato con un forziere, come segno di ringraziamento per i tuoi sforzi. All'interno puoi trovare equipaggiamenti, manufatti e oggetti commerciali.",,166,0,0,0,22,3,0,0,1603185,0,0,0,0,0,0,0
Forziere del Forte del Flagello dei Draghi!,,,"Per l'aiuto fornito nella riconquista del Forte del Flagello dei Draghi, hai ottenuto il seguente oggetto:","Il capo ti ha premiato con un forziere depredato che può contenere equipaggiamenti, oro, Rifornimenti delle Isole dei Draghi, reputazione e oggetti cosmetici.",,167,0,0,0,22,3,0,0,3753264,0,0,0,0,0,0,0
Spoglie della Grande Caccia!,,,"Per il valore dimostrato nella Grande Caccia, hai ottenuto il seguente oggetto:","Le spoglie di caccia possono includere equipaggiamenti, trofei di caccia, Rifornimenti delle Isole dei Draghi e oggetti cosmetici. ",,168,0,0,0,22,3,0,0,1519430,0,0,0,0,0,0,0
SCOMPARTO DELLA GRAN BANCA SBLOCCATO,,,,,,184,0,0,0,23,9,0,0,0,0,0,0,0,233932,0,0
SCOMPARTO DELLA GRAN BANCA MIGLIORATO,,,,,,185,0,0,0,24,10,0,0,0,0,0,0,0,239485,0,0
ELIMINATO,Piazzamento: #%1986c,,,,,192,0,0,5559,18,2,0,0,0,1112,0,0,0,243383,0,0
VITTORIA,Piazzamento: 1° posto,,,,,193,0,0,5560,18,2,0,0,0,1112,0,0,0,243382,0,1
Scontro completato,Riprova!,,,,,194,0,0,5560,18,2,0,0,0,0,0,0,0,243383,0,1
Livello %d,Hai raggiunto il,,,,,198,120872,0,5571,0,2,0,0,0,1110,0,0,0,0,0,0
