DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Asce a Due Mani,,Una maggiore competenza in un'arma aumenta la probabilità d'impatto.,,,172,6,136243,0,0,0,128,0,0,0
Pugnali,,Una maggiore competenza in un'arma aumenta la probabilità d'impatto.,,,173,6,136243,0,0,0,128,0,0,0
Erbalismo,,"Una maggiore competenza in Erbalismo permette di raccogliere piante di livello superiore. Se non puoi raccogliere una specifica pianta, aumenta la tua competenza raccogliendo piante in aree di livello più basso.",,,182,11,4620675,0,0,0,4224,2366,0,0
GENERICO,,Competenze generiche.,,,183,12,136243,0,0,0,1170,0,0,0
Cucina,,Una maggiore competenza in Cucina permette di apprendere ricette di livello superiore. Le ricette possono essere acquistate da venditori o istruttori in giro per il mondo o essere ottenute attraverso missioni o uccidendo mostri.,,,185,9,4620671,1,0,0,128,2550,0,0
Estrazione,,"Una maggiore competenza in Estrazione permette di raccogliere minerali di livello superiore. Se non puoi picconare uno specifico deposito, aumenta la tua competenza picconando depositi in aree di livello più basso.",,,186,11,4620679,0,0,0,4224,2575,0,0
Famiglio - Imp,,,,,188,7,136243,0,0,0,0,0,0,0
Famiglio - Vilsegugio,,,,,189,7,136243,0,0,0,0,0,0,0
Sartoria,Ricama,Una maggiore competenza in Sartoria permette di apprendere modelli di livello superiore. I modelli possono essere acquistati da venditori o istruttori in giro per il mondo o essere ottenuti attraverso missioni o uccidendo mostri.,,,197,11,4620681,1,0,0,4224,3908,0,0
Ingegneria,Modifica,Una maggiore competenza in Ingegneria permette di apprendere schemi di livello superiore. Gli schemi possono essere acquistati da venditori o istruttori in giro per il mondo o essere ottenuti attraverso missioni o uccidendo mostri.,,,202,11,4620673,1,0,0,4224,4036,0,0
Famiglio - Ragno,,,,,203,7,136243,0,0,0,0,0,0,0
Famiglio - Ombra del Vuoto,,,,,204,7,136221,0,0,0,0,0,0,0
Famiglio - Succube,,,,,205,7,136243,0,0,0,0,0,0,0
Famiglio - Infernale,,,,,206,7,136243,0,0,0,0,0,0,0
Famiglio - Demone Guardiano,,Demone Guardiano,,,207,7,136243,0,0,0,0,0,0,0
Famiglio - Lupo,,,,,208,7,136243,0,0,0,0,0,0,0
Famiglio - Felino,,,,,209,7,136243,0,0,0,0,0,0,0
Famiglio - Orso,,,,,210,7,136243,0,0,0,0,0,0,0
Famiglio - Cinghiale,,,,,211,7,136243,0,0,0,0,0,0,0
Famiglio - Crocolisco,,,,,212,7,136243,0,0,0,0,0,0,0
Famiglio - Mangiacarogne,,,,,213,7,136243,0,0,0,0,0,0,0
Famiglio - Granchio,,,,,214,7,136243,0,0,0,0,0,0,0
Famiglio - Gorilla,,,,,215,7,136243,0,0,0,0,0,0,0
Famiglio - Raptor,,,,,217,7,136243,0,0,0,0,0,0,0
Famiglio - Zampalunga,,,,,218,7,136243,0,0,0,0,0,0,0
Razziale - Non Morti,,Razziale - Non Morti,,,220,9,136243,0,0,0,33938,0,0,0
Balestre,,Una maggiore competenza in un'arma aumenta la probabilità d'impatto.,,,226,6,136243,0,0,0,128,0,0,0
Bacchette,,Una maggiore competenza in un'arma aumenta la probabilità d'impatto.,,,228,6,136243,0,0,0,146,0,0,0
Armi ad Asta,,Una maggiore competenza in un'arma aumenta la probabilità d'impatto.,,,229,6,136243,0,0,0,128,0,0,0
Famiglio - Scorpide,,,,,236,7,136243,0,0,0,0,0,0,0
Famiglio - Tartaruga,,,,,251,7,136243,0,0,0,0,0,0,0
Famiglio - Generico Cacciatore,,,,,270,7,136243,0,0,0,0,0,0,0
Piastre,,Permette l'utilizzo di armature a piastre.,,,293,8,136243,0,0,0,128,0,0,0
Lingua: Gnomesco,,,,,313,10,136243,0,0,0,128,0,0,0
Lingua: Troll,,,,,315,10,136243,0,0,0,128,0,0,0
Incantamento,Incanta,Una maggiore competenza in Incantamento permette di apprendere formule di livello superiore. Le formule possono essere acquistate da venditori o istruttori in giro per il mondo o essere ottenute attraverso missioni o uccidendo mostri.,,,333,11,4620672,1,0,0,4224,7411,0,0
Pesca,,"Una maggiore competenza in Pesca aumenta la probabilità di catturare pesci nelle pozze d'acqua in giro per il mondo. Se non riesci a catturare pesci in una specifica area, prova a spostarti in aree di livello più basso o aggiungi un'esca.",,,356,9,4620674,0,0,0,16512,271616,0,0
Scuoiatura,,Una maggiore competenza in Scuoiatura permette di raccogliere pelli da mostri di livello superiore.,,,393,11,4620680,0,0,0,4224,8613,0,0
Maglia,,Permette l'utilizzo di armature di maglia.,,,413,8,136243,0,0,0,128,0,0,0
Cuoio,,Permette l'utilizzo di armature di cuoio.,,,414,8,136243,0,0,0,128,0,0,0
Stoffa,,Permette l'utilizzo di armature di stoffa.,,,415,8,136243,0,0,0,128,0,0,0
Scudo,,Permette l'utilizzo di scudi.,,,433,8,136243,0,0,0,128,0,0,0
Tirapugni,,Permette di utilizzare i tirapugni. Una maggiore competenza in mani nude aumenta la probabilità d'impatto.,,,473,6,136243,0,0,0,130,0,0,0
Equitazione di Raptor,,,,,533,9,136243,0,0,0,1170,0,0,0
Equitazione di Tecnostruzzi,,,,,553,9,136243,0,0,0,1170,0,0,0
Equitazione Non Morta,,,,,554,9,136243,0,0,0,1170,0,0,0
Famiglio - Pipistrello,,,,,653,7,136243,0,0,0,0,0,0,0
Famiglio - Iena,,,,,654,7,136243,0,0,0,0,0,0,0
Famiglio - Rapace,,,,,655,7,136243,0,0,0,0,0,0,0
Famiglio - Serpente Volante,,,,,656,7,136243,0,0,0,0,0,0,0
Lingua: Reiettico,,,,,673,10,136243,0,0,0,128,0,0,0
Equitazione di Kodo,,,,,713,9,135997,0,0,0,1170,0,0,0
Razziale - Troll,,Razziale - Troll,,,733,9,0,0,0,0,33938,0,0,0
Razziale - Gnomi,,Razziale - Gnomi,,,753,9,0,0,0,0,33938,0,0,0
Razziale - Umani,,Razziale - Umani,,,754,9,0,0,0,0,33938,0,0,0
Oreficeria,Modifica,Una maggiore competenza in Oreficeria permette di apprendere progetti di livello superiore. I progetti possono essere acquistati da venditori o istruttori in giro per il mondo o essere ottenuti attraverso missioni o uccidendo mostri.,,,755,11,4620677,1,0,0,4224,25229,0,0
Razziale - Elfi del Sangue,,Razziale - Elfi del Sangue,,,756,9,0,0,0,0,32914,0,0,0
Famiglio - Evento - Controllo Remoto,,,,,758,12,0,0,0,0,0,0,0,0
Lingua: Draenei,,,,,759,10,0,0,0,0,128,0,0,0
Razziale - Draenei,,Razziale - Draenei,,,760,9,0,0,0,0,32914,0,0,0
Famiglio - Vilguardia,,,,,761,7,0,0,0,0,0,0,0,0
Equitazione,,Una maggiore competenza in Equitazione permette di cavalcare bestie più esotiche e più veloci.,,,762,9,132164,0,0,0,16,0,0,0
Famiglio - Dragofalco,,,,,763,7,132172,0,0,0,0,0,0,0
Famiglio - Manta Fatua,,,,,764,7,132182,0,0,0,0,0,0,0
Famiglio - Sporofago,,,,,765,7,134523,0,0,0,0,0,0,0
Famiglio - Segugio Distorcente,,,,,766,7,135731,0,0,0,0,0,0,0
Famiglio - Devastatore,,,,,767,7,132195,0,0,0,0,0,0,0
Famiglio - Serpente,,,,,768,7,135461,0,0,0,0,0,0,0
Interno,,Ciao,,,769,7,135724,0,0,0,1040,0,0,0
Runografia,Iscrivi,Una maggiore competenza in Runografia permette di apprendere iscrizioni di livello superiore. Le iscrizioni possono essere apprese dagli istruttori in giro per il mondo.,,,773,11,4620676,1,0,0,4224,45357,0,0
Famiglio - Falena,,,,,775,7,0,0,0,0,0,0,0,0
Cavalcature,,Le cavalcature in tuo possesso.,,,777,7,132167,0,0,0,2,0,0,0
Mascotte,,Le mascotte in tuo possesso.,,,778,7,0,0,0,0,2,0,0,0
Famiglio Esotico - Chimera,,,,,780,7,0,0,0,0,0,0,0,0
Famiglio Esotico - Gigantosauro,,,,,781,7,0,0,0,0,0,0,0,0
Famiglio - Ghoul,,,,,782,7,136119,0,0,0,0,0,0,0
Famiglio - Aqiri Esotico,,,,,783,7,0,0,0,0,0,0,0,0
Famiglio Esotico - Verme,,,,,784,7,0,0,0,0,0,0,0,0
Famiglio - Vespa,,Famiglio - Vespa,,,785,7,0,0,0,0,0,0,0,0
Famiglio Esotico - Mammuceronte,,,,,786,7,1044794,0,0,0,0,0,0,0
Famiglio Esotico - Segugio del Nucleo,,,,,787,7,0,0,0,0,0,0,0,0
Famiglio Esotico - Bestia Eterea,,,,,788,7,0,0,0,0,0,0,0,0
Razziale - Worgen,,Razziale - Worgen,,,789,9,136243,0,0,0,42130,0,0,0
Razziale - Goblin,,Razziale - Goblin,,,790,9,0,0,0,0,42130,0,0,0
Lingua: Gilneano,,,,,791,10,136243,0,0,0,128,0,0,0
Lingua: Goblin,,,,,792,10,136243,0,0,0,128,0,0,0
Archeologia,,Una maggiore competenza in Archeologia permette di completare manufatti di livello superiore e di raccogliere più frammenti alla volta. I frammenti possono essere trovati nelle rovine e nei siti di scavo.,,,794,9,441139,0,0,0,128,0,0,0
Cacciatore,,Competenze del Cacciatore.,,,795,7,626000,0,0,0,1048,0,0,0
Cavaliere della Morte - Generico,,Competenze del Cavaliere della Morte.,,,796,7,625998,0,0,0,1048,0,0,0
Druido,,Competenze del Druido.,,,798,7,625999,0,0,0,1048,0,0,0
Paladino,,Competenze del Paladino.,,,800,7,626003,0,0,0,1048,0,0,0
Sacerdote,,Competenze del Sacerdote.,,,804,7,626004,0,0,0,1048,0,0,0
Famiglio - Elementale dell'Acqua,,,,,805,7,0,0,0,0,0,0,0,0
Famiglio - Volpe,,,,,808,7,0,0,0,0,0,0,0,0
Tutti - Glifi,,Elenco dei glifi.,,,810,12,254290,0,0,0,130,0,0,0
Famiglio - Segugio,,,,,811,7,0,0,0,0,0,0,0,0
Famiglio - Scimmia,,,,,815,5,0,0,0,0,0,0,0,0
Famiglio - Bestia Rocciosa Esotica,,,,,817,7,877478,0,0,0,0,0,0,0
Famiglio - Scarabeo,,,,,818,7,0,0,0,0,0,0,0,0
Tutti - Bonus di Gilda,,,,,821,5,0,0,0,0,2,0,0,0
Famiglio - Idra,,,,,824,7,463493,0,0,0,0,0,0,0
Monaco,,Competenze del Monaco.,,,829,7,626002,0,0,0,1048,0,0,0
Guerriero,,Competenze del Guerriero.,,,840,7,626008,0,0,0,1048,0,0,0
Stregone,,Competenze dello Stregone.,,,849,7,626007,0,0,0,1052,0,0,0
Razziale - Pandaren,,Razziale - Pandaren,,,899,5,0,0,0,0,32914,0,0,0
Mago,,Competenze del Mago.,,,904,7,626001,0,0,0,1048,0,0,0
Lingua: Pandaren Neutrale,,,,,905,10,136243,0,0,0,0,0,0,0
Ladro,,Competenze del Ladro.,,,921,7,626005,0,0,0,1048,0,0,0
Sciamano,,Competenze dello Sciamano.,,,924,7,626006,0,0,0,1048,0,0,0
Famiglio - Vilimp,,,,,927,7,460856,0,0,0,0,0,0,0
Famiglio - Signore del Vuoto,,,,,928,5,538447,0,0,0,0,0,0,0
Shivarra,,,,,929,5,574999,0,0,0,0,0,0,0
Osservatore,,,,,930,5,538445,0,0,0,0,0,0,0
Famiglio - Guardia dell'Ira,,,,,931,5,462730,0,0,0,0,0,0,0
Tutti - Specializzazioni,,Misc specialization handling spells go here.,,,934,12,0,0,0,0,0,0,0,0
Forgiarune,Incidi,,,,960,7,237523,0,0,0,128,0,0,0
Famiglio - Elementale del Fuoco Primordiale,,,,,962,7,0,0,0,0,0,0,0,0
Famiglio - Elementale della Terra Primordiale,,,,,963,7,0,0,0,0,0,0,0,0
Via della Griglia,,,,,975,9,4620671,1,2544,0,32,0,0,0
Via del Wok,,,,,976,9,4620671,1,2544,0,32,0,0,0
Via della Pentola,,,,,977,9,4620671,1,2544,0,32,0,0,0
Via della Vaporiera,,,,,978,9,4620671,1,2544,0,32,0,0,0
Via del Forno,,,,,979,9,4620671,1,2544,0,32,0,0,0
Via della Birra,,,,,980,9,4620671,1,2544,0,32,0,0,0
Apprendista in Cucina,,,,,981,12,0,1,185,0,0,0,0,0
Ricettario per Praticanti,,,,,982,27,0,1,185,0,0,0,0,0
Famiglio - Roditore,,Famiglio - Roditore,,,983,7,134172,0,0,0,0,0,0,0
Famiglio - Gru,,,,,984,7,606543,0,0,0,0,0,0,0
Famiglio - Gerride,,,,,985,7,132844,0,0,0,0,0,0,0
Famiglio Esotico - Segugio della Pietra,,,,,986,7,625905,0,0,0,0,0,0,0
Famiglio - Cornorude,,,,,987,7,132248,0,0,0,0,0,0,0
Famiglio - Basilisco,,,,,988,7,0,0,0,0,0,0,0,0
NESSUN GIOCATORE,,,,,999,12,0,0,0,0,0,0,0,0
Famiglio - Cornofurente,,,,,1305,7,791593,0,0,0,0,0,0,0
Famiglio - Elementale della Tempesta Primordiale,,Famiglio - Elementale della Tempesta Primordiale,,,1748,7,0,0,0,0,0,0,0,0
Famiglio - Elementale dell'Acqua Versione Talento Minore,,Elementale dell'Acqua Talento Minore,,,1777,7,0,0,0,0,0,0,0,0
Famiglio - Bestia dei Fiumi,,,,,1819,7,294471,0,0,0,0,0,0,0
Non usato,Incanta,Incantamento dalla Guarnigione,,,1830,12,132853,0,0,0,6,0,0,0
Cacciatore di Demoni,,Competenze del Cacciatore di Demoni.,,,1848,7,1260827,0,0,0,1048,0,0,0
Taglio,,"Una maggiore competenza in Taglio permette di raccogliere legname di livello superiore su Draenor. Se non puoi raccogliere uno specifico legname, aumenta la tua competenza potenziando la Segheria.",,,1945,9,975739,0,0,0,128,0,0,0
Famiglio - Guardia Maligna,,Guardia Maligna,,,1981,7,136243,0,0,0,0,0,0,0
Famiglio - Abissale,,Abissale,,,1982,7,136243,0,0,0,0,0,0,0
Famiglio - Cervo,,,,,1993,7,1044501,0,0,0,0,0,0,0
Emporio,,Progresso verso l'ottenimento di un set completo.,,,2000,12,975746,0,0,0,2,0,0,0
Lame da Guerra,,Permette l'utilizzo di lame da guerra.,,,2152,6,135561,0,0,0,128,0,0,0
Famiglio - Unità Meccanica,,Famiglio meccanico del Cacciatore.,,,2189,7,136243,0,0,0,0,0,0,0
Famiglio - Abominio,,Famiglio del Cavaliere della Morte Empietà.,,,2216,7,298667,0,0,0,0,0,0,0
Famiglio - Yak,,Yak,,,2279,7,132248,0,0,0,0,0,0,0
Famiglio - Scagliamanto,,Scagliamanto,,,2280,7,132248,0,0,0,0,0,0,0
Famiglio - Piumanto,,Famiglio - Piumanto,,,2361,7,929300,0,0,0,0,0,0,0
Razziale - Nobili Oscuri,,Razziale - Nobili Oscuri,,,2419,9,136243,0,0,0,33938,0,0,0
Razziale - Tauren di Alto Monte,,Razziale - Tauren di Alto Monte,,,2420,9,136243,0,0,0,33938,0,0,0
Razziale - Draenei Forgialuce,,Razziale - Draenei Forgialuce,,,2421,9,0,0,0,0,32914,0,0,0
Razziale - Elfi del Vuoto,,Razziale - Elfi del Vuoto,,,2423,9,136243,0,0,0,33938,0,0,0
Forgiatura di Kul Tiras,,,Forgiatura di Zandalar,Battle for Azeroth Blacksmithing,2437,11,4620670,0,164,11,0,0,960,963
Forgiatura di Legion,,,,,2454,11,4620670,0,164,10,0,0,959,0
Lingua: Shalassiano,,,,,2464,10,136243,0,0,0,128,0,0,0
Lingua: Thalassiano,,,,,2465,10,136243,0,0,0,128,0,0,0
Forgiatura di Draenor,,,,,2472,11,4620670,0,164,9,0,0,958,0
Forgiatura di Pandaria,,,,,2473,11,4620670,0,164,8,0,0,957,0
Forgiatura di Cataclysm,,,,,2474,11,4620670,0,164,7,0,0,956,0
Forgiatura di Nordania,,,,,2475,11,4620670,0,164,6,0,0,955,0
Forgiatura delle Terre Esterne,,,,,2476,11,4620670,0,164,5,0,0,954,0
Forgiatura Classica,,,,,2477,11,4620670,0,164,4,0,0,953,0
Alchimia di Kul Tiras,,,Alchimia di Zandalar,Battle for Azeroth Alchemy,2478,11,4620669,0,171,11,0,0,960,963
Alchimia di Legion,,,,,2479,11,4620669,0,171,10,0,0,959,0
Alchimia di Draenor,,,,,2480,11,4620669,0,171,9,0,0,958,0
Alchimia di Pandaria,,,,,2481,11,4620669,0,171,8,0,0,957,0
Alchimia di Cataclysm,,,,,2482,11,4620669,0,171,7,0,0,956,0
Alchemica di Nordania,,,,,2483,11,4620669,0,171,6,0,0,955,0
Alchimia delle Terre Esterne,,,,,2484,11,4620669,0,171,5,0,0,954,0
Alchimia Classica,,,,,2485,11,4620669,0,171,4,0,0,953,0
Incantamento di Kul Tiras,,,Incantamento di Zandalar,Battle for Azeroth Enchanting,2486,11,4620672,0,333,11,0,0,960,963
Incantamento di Legion,,,,,2487,11,4620672,0,333,10,0,0,959,0
Incantamento di Draenor,,,,,2488,11,4620672,0,333,9,0,0,958,0
Incantamento di Pandaria,,,,,2489,11,4620672,0,333,8,0,0,957,0
Incantamento di Cataclysm,,,,,2491,11,4620672,0,333,7,0,0,956,0
Incantamento di Nordania,,,,,2492,11,4620672,0,333,6,0,0,955,0
Incantamento delle Terre Esterne,,,,,2493,11,4620672,0,333,5,0,0,954,0
Incantamento Classico,,,,,2494,11,4620672,0,333,4,0,0,953,0
Ingegneria di Kul Tiras,,,Ingegneria di Zandalar,Battle for Azeroth Engineering,2499,11,4620673,0,202,11,0,0,960,963
Ingegneria di Legion,,,,,2500,11,4620673,0,202,10,0,0,959,0
Ingegneria di Draenor,,,,,2501,11,4620673,0,202,9,0,0,958,0
Ingegneria di Pandaria,,,,,2502,11,4620673,0,202,8,0,0,957,0
Ingegneria di Cataclysm,,,,,2503,11,4620673,0,202,7,0,0,956,0
Ingegneria di Nordania,,,,,2504,11,4620673,0,202,6,0,0,955,0
Ingegneria delle Terre Esterne,,,,,2505,11,4620673,0,202,5,0,0,954,0
Ingegneria Classica,,,,,2506,11,4620673,0,202,4,0,0,953,0
Runografia di Kul Tiras,,,Runografia di Zandalar,Battle for Azeroth Inscription,2507,11,4620676,0,773,11,0,0,960,963
Runografia di Legion,,,,,2508,11,4620676,0,773,10,0,0,959,0
Runografia di Draenor,,,,,2509,11,4620676,0,773,9,0,0,958,0
Runografia di Pandaria,,,,,2510,11,4620676,0,773,8,0,0,957,0
Runografia di Cataclysm,,,,,2511,11,4620676,0,773,7,0,0,956,0
Runografia di Nordania,,,,,2512,11,4620676,0,773,6,0,0,955,0
Runografia delle Terre Esterne,,,,,2513,11,4620676,0,773,5,0,0,954,0
Runografia Classica,,,,,2514,11,4620676,0,773,4,0,0,953,0
Oreficeria di Kul Tiras,,,Oreficeria di Zandalar,Battle for Azeroth Jewelcrafting,2517,11,4620677,0,755,11,0,0,960,963
Oreficeria di Legion,,,,,2518,11,4620677,0,755,10,0,0,959,0
Oreficeria di Draenor,,,,,2519,11,4620677,0,755,9,0,0,958,0
Oreficeria di Pandaria,,,,,2520,11,4620677,0,755,8,0,0,957,0
Oreficeria di Cataclysm,,,,,2521,11,4620677,0,755,7,0,0,956,0
Oreficeria di Nordania,,,,,2522,11,4620677,0,755,6,0,0,955,0
Oreficeria delle Terre Esterne,,,,,2523,11,4620677,0,755,5,0,0,954,0
Oreficeria Classica,,,,,2524,11,4620677,0,755,4,0,0,953,0
Conciatura di Kul Tiras,,,Conciatura di Zandalar,Battle for Azeroth Leatherworking,2525,11,4620678,0,165,11,0,0,960,963
Conciatura di Legion,,,,,2526,11,4620678,0,165,10,0,0,959,0
Conciatura di Draenor,,,,,2527,11,4620678,0,165,9,0,0,958,0
Conciatura di Pandaria,,,,,2528,11,4620678,0,165,8,0,0,957,0
Conciatura di Cataclysm,,,,,2529,11,4620678,0,165,7,0,0,956,0
Conciatura di Nordania,,,,,2530,11,4620678,0,165,6,0,0,955,0
Conciatura delle Terre Esterne,,,,,2531,11,4620678,0,165,5,0,0,954,0
Conciatura Classica,,,,,2532,11,4620678,0,165,4,0,0,953,0
Sartoria di Kul Tiras,,,Sartoria di Zandalar,Battle for Azeroth Tailoring,2533,11,4620681,0,197,11,0,0,960,963
Sartoria di Legion,,,,,2534,11,4620681,0,197,10,0,0,959,0
Sartoria di Draenor,,,,,2535,11,4620681,0,197,9,0,0,958,0
Sartoria di Pandaria,,,,,2536,11,4620681,0,197,8,0,0,957,0
Sartoria di Cataclysm,,,,,2537,11,4620681,0,197,7,0,0,956,0
Sartoria di Nordania,,,,,2538,11,4620681,0,197,6,0,0,955,0
Sartoria delle Terre Esterne,,,,,2539,11,4620681,0,197,5,0,0,954,0
Sartoria Classica,,,,,2540,11,4620681,0,197,4,0,0,953,0
Cucina di Kul Tiras,,,Cucina di Zandalar,Battle for Azeroth Cooking,2541,9,4620671,0,185,11,0,0,960,963
Cucina di Legion,,,,,2542,9,4620671,0,185,10,0,0,959,0
Cucina di Draenor,,,,,2543,9,4620671,0,185,9,0,0,958,0
Cucina di Pandaria,,,,,2544,9,4620671,0,185,8,0,0,957,0
Cucina di Cataclysm,,,,,2545,9,4620671,0,185,7,0,0,956,0
Cucina di Nordania,,,,,2546,9,4620671,0,185,6,0,0,955,0
Cucina delle Terre Esterne,,,,,2547,9,4620671,0,185,5,0,0,954,0
Cucina Classica,,,,,2548,9,4620671,0,185,4,0,0,953,0
Erbalismo di Kul Tiras,,,Erbalismo di Zandalar,Battle for Azeroth Herbalism,2549,11,4620675,0,182,11,0,0,960,963
Erbalismo di Legion,,,,,2550,11,4620675,0,182,10,0,0,959,0
Erbalismo di Draenor,,,,,2551,11,4620675,0,182,9,0,0,958,0
Erbalismo di Pandaria,,,,,2552,11,4620675,0,182,8,0,0,957,0
Erbalismo di Cataclysm,,,,,2553,11,4620675,0,182,7,0,0,956,0
Erbalismo di Nordania,,,,,2554,11,4620675,0,182,6,0,0,955,0
Erbalismo delle Terre Esterne,,,,,2555,11,4620675,0,182,5,0,0,954,0
Erbalismo Classico,,,,,2556,11,4620675,0,182,4,0,0,953,0
Scuoiatura di Kul Tiras,,,Scuoiatura di Zandalar,Battle for Azeroth Skinning,2557,11,4620680,0,393,11,0,0,960,963
Scuoiatura di Legion,,,,,2558,11,4620680,0,393,10,0,0,959,0
Scuoiatura di Draenor,,,,,2559,11,4620680,0,393,9,0,0,958,0
Scuoiatura di Pandaria,,,,,2560,11,4620680,0,393,8,0,0,957,0
Scuoiatura di Cataclysm,,,,,2561,11,4620680,0,393,7,0,0,956,0
Scuoiatura di Nordania,,,,,2562,11,4620680,0,393,6,0,0,955,0
Scuoiatura delle Terre Esterne,,,,,2563,11,4620680,0,393,5,0,0,954,0
Scuoiatura Classica,,,,,2564,11,4620680,0,393,4,0,0,953,0
Estrazione di Kul Tiras,,,Estrazione di Zandalar,Battle for Azeroth Mining,2565,11,4620679,0,186,11,0,0,960,963
Estrazione di Legion,,,,,2566,11,4620679,0,186,10,0,0,959,0
Estrazione di Draenor,,,,,2567,11,4620679,0,186,9,0,0,958,0
Estrazione di Pandaria,,,,,2568,11,4620679,0,186,8,0,0,957,0
Estrazione di Cataclysm,,,,,2569,11,4620679,0,186,7,0,0,956,0
Estrazione di Nordania,,,,,2570,11,4620679,0,186,6,0,0,955,0
Estrazione delle Terre Esterne,,,,,2571,11,4620679,0,186,5,0,0,954,0
Estrazione Classica,,,,,2572,11,4620679,0,186,4,0,0,953,0
Pesca di Kul Tiras,,,Pesca di Zandalar,Battle for Azeroth Fishing,2585,9,4620674,0,356,11,16384,0,960,963
Pesca di Legion,,,,,2586,9,4620674,0,356,10,16384,0,959,0
Pesca di Draenor,,,,,2587,9,4620674,0,356,9,16384,0,958,0
Pesca di Pandaria,,,,,2588,9,4620674,0,356,8,16384,0,957,0
Pesca di Cataclysm,,,,,2589,9,4620674,0,356,7,16384,0,956,0
Pesca di Nordania,,,,,2590,9,4620674,0,356,6,16384,0,955,0
Pesca delle Terre Esterne,,,,,2591,9,4620674,0,356,5,16384,0,954,0
