ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
132,Eruzione Arborea,"Questo attacco esplode con la forza di un albero caduto, infliggendo $s1 danni da natura a tutti i nemici in mischia e riducendone i danni inflitti del 25% per 1 turno.",4,1,0,8,136025
133,Potere Nascosto,"La manifestazione assorbe l'antica potenza e infligge $s1 danni da arcano a tutti i nemici distanti, curandosi di parte dei danni inflitti.",4,0,0,64,3578232
134,Maledizione della Foresta Oscura,"Maledice tutti i nemici, aumentandone i danni subiti del 25% per 2 turni.",4,2,0,32,136214
135,Colpi del Dominio,"Un'ondata di proiettili attraversa il campo di battaglia, infliggendo $s1 danni da fuoco a tutti i nemici distanti.",3,0,0,4,1035051
136,Fauci Roventi,"Morde il nemico più vicino con fauci di fuoco, infliggendo $s1 danni da fuoco in 3 turni.",4,3,0,4,236167
137,Urlo Animoso,"Emette un urlo di battaglia, aumentando i danni inflitti del $s1% per 2 turni.",4,2,0,8,132333
138,Sferzata,"Sferza tutti i nemici adiacenti in mischia, infliggendo $s1 danni da arcano.",2,0,0,64,236222
139,Frenesia Famelica,"Inizia in tempo di recupero. La creatura entra in uno stato di frenesia, sferzando tutti i nemici distanti e infliggendo $s1 danni da arcano.",6,0,1,64,135739
140,Ventaglio di Lame,"Khaliiq lancia dei pugnali energizzati contro tutti i nemici distanti, infliggendo $s1 danni da ombra e riducendone i danni inflitti del 10% per 2 turni.",4,2,0,32,135640
141,Immunità di Gregge,La creatura condivide un po' del proprio Animum per proteggere i suoi simili. Tutti gli alleati subiscono danni ridotti del 50% per 2 turni.,4,2,0,64,135739
142,Rigenerazione Arcana,"La creatura pulsa d'Animum concentrato, curando l'alleato più vicino in un cono di $s1.",3,0,0,64,1717106
143,Vanto Arrogante,"La manifestazione si vanta della propria abilità, aumentando i danni inflitti del $s1% per 2 turni.",4,2,0,32,132333
144,Difesa Fervida,"La manifestazione difende la sua posizione, riducendo i danni subiti dai suoi alleati del 75% per 2 turni.",4,2,1,32,135733
145,Sfondamento di Scudo,"Colpisce il nemico più vicino, infliggendo $s1 danni da ombra.",4,0,0,32,236318
146,Giavellotto Oscuro,"Lancia un giavellotto contro il nemico più lontano, infliggendo $s1 danni da ombra.",4,0,0,32,135131
147,Ranghi Serrati,"Il Pretore ispira gli Indegni, riducendo i danni subiti dagli alleati del 50% per 2 turni.",5,2,0,32,136051
148,Manutenzione Divina,"Rilascia dell'Animum rigenerante, curando gli alleati in prima fila di $s1.",4,1,0,32,136044
149,Taglio della Falince,"Assale la prima fila dei nemici, infliggendo $s1 danni da ombra.",3,0,0,32,1373911
150,Artigli Schiaccianti,"Una furiosa raffica di artigli, che infligge $s1 danni da ombra in un cono a partire dal nemico più vicino.",3,0,0,32,1508486
151,Bomba in Picchiata,"Si abbatte sul nemico più vicino, infliggendo $s1 danni fisici.",2,1,0,32,3386321
152,Ondata d'Animum,"La Matriarca emana un'ondata di puro Animum, curando tutti gli alleati di $s1 e aumentandone i danni inflitti del $s2% per 1 turno.",5,1,1,8,3528289
153,Ricerca Proibita,"Proietta un flusso d'Animum condensato, infliggendo $s1 danni da ombra in un cono a partire dal nemico più vicino.",4,0,0,32,3528286
154,Protezioni Rubate,"Crea uno scudo riflettente, che infligge $s1 danni da ombra a chiunque lo colpisca per 3 turni.",5,3,0,32,3528283
155,Ruggito Dirompente,Un ruggito concussivo che scuote tutti i nemici e ne riduce i danni inflitti del 75% per 1 turno.,4,1,0,32,132121
156,Conoscenza Maledetta,"Maledice tutti i nemici, aumentandone i danni subiti del $s1% per 2 turni.",5,2,0,32,136214
157,Battito d'Ali Frenetico,"Un battito d'ali frenetico colpisce tutti i nemici adiacenti in mischia, infliggendo $s1 danni.",4,0,0,1,1373911
158,Esplosione di Conoscenza Oscura,"Inizia in tempo di recupero. Travolge tutti i nemici distanti, infliggendo $s1 danni da ombra.",3,0,1,32,3528287
159,Proclama del Dubbio,"La creatura fa dubitare tutti i nemici di se stessi, riducendone i danni inflitti del 25% per 2 turni.",4,2,0,32,132333
160,Colpo Sismico,"Colpisce il terreno con i pugni, infliggendo $s1 danni da natura a tutti i nemici.",3,0,0,8,451165
161,Comando Oscuro,"Il Sovrintendente incoraggia le sue truppe, curandole di $s1 e aumentandone i danni inflitti del $s2% per 1 turno.",4,1,0,8,458226
162,Maledizione dell'Oscurità,"Maledice tutti i nemici, riducendone i danni inflitti del 50% per 2 turni.",5,2,0,32,236287
163,Ondata di Convinzione,"Inizia in tempo di recupero. Emana un'ondata potente di Animum, infliggendo $s1 danni da ombra a tutti i nemici.",6,0,1,32,237510
164,Fiamma Oscura,"Soffia una fiamma oscura, infliggendo $s1 danni da ombra in 3 turni in un cono a partire dal nemico più vicino.",6,3,0,32,463567
165,Assalto Alato,"Squarcia il nemico più vicino, infliggendo $s1 danni da ombra.",4,0,0,32,1373911
166,Morso Prosciugante,"Morde un nemico casuale, infliggendo $s1 danni da ombra e curandosi di $s2.",2,0,0,32,459148
167,Schegge Taglienti,"Lancia una serie di pietre e schegge taglienti contro tutti i nemici distanti, infliggendo $s1 danni da natura.",4,0,0,8,136018
168,Ululato dall'Aldilà,"Emette un feroce ululato che spaventa il nemico più vicino, riducendone i danni inflitti del 50% per 2 turni.",4,2,0,32,1033494
169,Assalto Logorante,"Colpisce il nemico più vicino, infliggendo $s1 danni da ombra e $s2 danni periodici aggiuntivi in 3 turni.",5,3,0,32,1398088
170,Pugno di Pietra,Pugni di pietra volanti infliggono $s1 danni da natura a tutti i nemici in mischia.,4,1,0,8,136025
171,Macigno Volante,"Scaglia un enorme macigno, infliggendo $s1 danni da natura a tutti i nemici distanti.",3,1,0,8,132153
172,Taglio Viscoso,"Colpisce tutti i nemici in mischia, infliggendo $s1 danni da ombra e riducendone i danni inflitti del 50% per 1 turno.",3,1,1,32,132133
173,Detonazione Gelida,"Travolge il nemico più lontano, infliggendo $s1 danni da gelo e riducendone i danni inflitti del 25% per 2 turni.",4,2,0,16,135849
174,Barriera di Ghiaccio Lucidata,"Si forma uno scudo riflettente, che infligge $s1 danni da gelo a chiunque lo colpisca per 3 turni.",4,3,0,16,236214
175,Agitazione,"Il Festaiolo si fa prendere la mano e colpisce un bersaglio casuale, infliggendo $s1 danni da ombra.",3,0,0,32,1392547
176,Diniego Arrogante,"Il nobile si lancia in un'appassionata difesa dell'aristocrazia, distraendo tutti i nemici e aumentandone i danni subiti di $s1%.",3,1,0,32,841384
177,Spallata,"Colpisce il nemico più vicino, infliggendo $s1 danni.",3,0,0,1,413576
178,Risucchio d'Animum,"Risucchia l'Animum dal nemico più lontano, infliggendo $s1 danni da ombra e curandosi di $s2.",4,0,0,32,538040
179,Consiglio Medico,"Genera una nebbia curativa, curando tutti gli alleati di $s1 e aumentandone i danni inflitti del $s2% per 2 turni.",6,2,0,2,627487
180,Assalto Mentale,"Seleziona un nemico casuale causandogli delle visioni di rovina, infliggendo $s1 danni da ombra.",3,0,0,32,460687
181,Detonazione d'Animum,"Inizia in tempo di recupero. Travolge tutti i nemici distanti, infliggendo $s1 danni da ombra.",6,0,1,32,3528311
182,Pratica Ingannevole,"Confonde tutti i nemici con riflessi speculari, riducendone i danni inflitti del 50% per 2 turni.",5,2,0,32,132171
183,Spazzata d'Ombra,"Assale tutti i nemici in mischia con gli artigli, infliggendo $s1 danni da ombra.",3,0,0,32,236222
184,Sferzata d'Animum,"Scatena l'Animum in un cono a partire dal nemico più vicino, infliggendo $s1 danni da ombra.",4,0,0,32,3528310
185,Impeto Irascibile,"Colpisce con tutta la sua forza, infliggendo $s1 danni da ombra a tutti i nemici.",4,0,0,32,236260
186,Rabbia Ferina,"Inizia in tempo di recupero. Morde selvaggiamente tutti i nemici in mischia, infliggendo $s1 danni da ombra.",5,0,1,32,132139
187,Miasma Tossico,"Emette un'ondata di magia tossica su tutti i nemici, infliggendo $s1 danni periodici in 2 turni.",5,2,0,32,136160
188,Frantumazione Infuriata,"Il Colosso Luccicante colpisce il nemico più vicino, infliggendo $s1 danni e riducendone i danni inflitti del 50% per 1 turno.",3,1,0,1,132298
189,Colpo Infuriato,"Colpisce il nemico più vicino, infliggendo $s1 danni.",3,0,0,1,135906
190,Ondata d'Animum,"Assale tutti i nemici in mischia, infliggendo $s1 danni da ombra.",3,0,0,32,3528313
191,Dispersione Tossica,Infligge $s1 danni da natura a ogni turno a tutti i nemici e cura tutti gli alleati di $s2.,1,0,0,8,132104
192,Dardo d'Ombra,"Rathan colpisce il nemico più lontano, infliggendo $s1 danni da ombra.",2,0,0,32,135640
193,Eruzione di Carne,"Mangiabraccia sacrifica la sua stessa carne, infliggendo $s1 danni fisici ai nemici in mischia e $s2 danni a se stesso.",2,0,0,32,134084
194,Potere Potenziato,"Ashraka potenzia un alleato adiacente al costo della propria salute, aumentandone i danni inflitti di $s1 danni da ombra e riducendone i danni subiti del 20% per 2 turni.",3,2,0,32,236294
195,Brivido Inquietante,Talethi infligge $s1 danni da gelo a ogni turno per due turni ai nemici in un cono frontale.,4,2,0,16,135837
196,Grandinata di Lame,"Velkein colpisce più volte un nemico adiacente, infliggendo $s1 danni fisici, poi $s2, poi $s3, poi $s4.",5,0,0,1,458731
197,Riassemblaggio,"L'Assemblatore Xertora ricostruisce tutti gli alleati adiacenti, curandoli di $s1.",2,0,0,32,3386320
198,Scudo d'Ossa,"Sferraglia si avvolge in ossa turbinanti, riducendo i danni subiti di $s1 e infliggendo $s2 danni da ombra ai nemici che lo attaccano.",3,2,0,32,136127
199,Assalto Sgraziato,"Un colpo selvaggio che colpisce tutti i nemici in mischia, infliggendo $s1 danni.",3,0,0,1,236316
200,Assalto Stordente,"Sferza tutto, infliggendo $s1 danni da natura a tutti i nemici in mischia e riducendone i danni inflitti del 50% per 1 turno.",4,1,0,8,132105
201,Rabbia Mostruosa,"Entra in uno stato di frenesia, colpendo tutti i nemici distanti e infliggendo $s1 danni da natura.",4,0,0,8,136217
202,Muro Turbinante,"Attira l'attenzione di tutti i nemici, concentrandone l'attenzione su di sé.",4,2,0,8,136018
203,Venti Mordenti,"Venti mortali infusi d'Animum vengono spinti contro tutti i nemici in mischia, infliggendo $s1 danni da natura.",4,0,0,8,136022
204,Detonazione della Morte,"Travolge il nemico più vicino, infliggendo $s1 danni da ombra e riducendone i danni inflitti del 50% per 2 turni.",5,2,0,32,460686
205,Polvere d'Osso,"L'energia necromantica pulsa, curando gli alleati in prima fila di $s1.",3,0,0,8,132097
206,Calcio Abominevole,"È un piede? È uno zoccolo? Difficile a dirsi, ma colpisce duramente, infliggendo $s1 danni al nemico più vicino.",3,0,0,1,132368
207,Affondo Ferino,"Salta sui nemici con zanne e artigli, infliggendo $s1 danni a tutti i nemici lungo una linea.",2,0,0,1,132133
208,Ruggito Intimidatorio,"Ruggisce in modo terrificante per sfidare un nemico casuale, concentrandone l'attenzione su di sé.",4,2,0,8,132137
209,Fervore Rituale,"Ispira un alleato casuale a un sacrificio superiore, aumentandone i danni inflitti del $s1% per 1 turno.",2,1,0,32,3528291
210,Ondate di Morte,"Emette un'ondata di magia della morte, infliggendo $s1 danni da ombra a tutti i nemici.",3,0,0,32,451165
211,Espulsione Acida,"Espelle un flusso di materiale tossico, infliggendo $s1 danni da natura in un cono a partire dal nemico più vicino.",4,0,0,8,136016
212,Attacco nel Panico,"La bestia nel panico colpisce un bersaglio casuale, infliggendo $s1 danni.",4,0,0,1,136147
213,Cura di Spore,"L'antica creatura emette ondate di spore benefiche, curando in un cono a partire dall'alleato più vicino di $s1.",3,0,0,8,628135
214,Sferzata Necrotica,"Sferza con energia necrotica in un cono a partire dal nemico più vicino, infliggendo $s1 danni da ombra.",2,0,0,32,3528297
