ID,ZoneName_lang,AlteredFormCustomizeOffset[0],AlteredFormCustomizeOffset[1],AlteredFormCustomizeOffset[2],ChrModel_9_0_1_35522_001Override[0],ChrModel_9_0_1_35522_001Override[1],ChrModel_9_0_1_35522_001Override[2],ChrModel_9_0_1_35522_001Override_Female[0],ChrModel_9_0_1_35522_001Override_Female[1],ChrModel_9_0_1_35522_001Override_Female[2],ChrClassesID,ZoneImageAtlas,MaleCharacterCreationVisual,MaleCharacterCreationIdleVisual,FemaleCharacterCreationVisual,FemaleCharacterCreationIdleVisual,CharacterCreationIdleGroundVisual,CharacterCreationGroundVisual,AlteredFormCharacterCreationIdleVisual,AlteredFormCustomizeRotation,CharacterCreationAnimLoopWaitTimeMs,ChrRacesID
57,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,11,12436,0,0,0,0,0,0,0,0,0,6
58,"Acherus, la Roccaforte d'Ebano",0,0,0,0,0.09,0,0,0.12,0,6,12420,0,0,0,0,0,0,0,0,0,6
59,"Acherus, la Roccaforte d'Ebano",0,0,0,0,0,0,0,0,0,6,12420,0,0,0,0,0,0,0,0,0,7
60,Gnomeregan,0,0,0,0,0,0,0,0,0,3,12424,131761,132614,0,0,133580,0,0,0,0,7
61,Isole dell'Eco,0,0,0,0,0,0,0,0,0,1,12437,0,0,0,0,0,0,0,0,0,8
62,"Acherus, la Roccaforte d'Ebano",-2,1.9,0,0,0,0,0,0,0,6,12420,0,0,0,0,0,0,0,0.2,0,22
63,Città di Gilneas,0,0,0,0,0,0,0,0,0,11,12449,129374,0,0,0,0,0,0,0,0,22
64,Città di Gilneas,0,0,0,0,0,0,0,0,0,3,12449,131761,132614,0,0,133608,0,0,0,0,22
65,Città di Gilneas,0,0,0,0,0,0,0,0,0,8,12449,0,0,0,0,0,0,0,0,0,22
66,Città di Gilneas,0,0,0,0,0,0,0,0,0,4,12449,0,0,0,0,0,0,0,0,0,22
67,Isole dell'Eco,0,0,0,0,0,0,0,0,0,8,12437,0,0,0,0,0,0,0,0,0,8
68,Valle della Contea del Nord,0,0,0,0,0,0,0,0,0,5,12427,0,0,0,0,0,0,0,0,0,1
69,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,1,12425,0,0,0,0,0,0,0,0,0,9
70,Valle della Contea del Nord,0,0,0,0,0,0,0,0,0,3,12427,0,0,0,0,133510,0,0,0,0,1
71,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,2,12436,0,0,0,0,0,0,0,0,0,6
72,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,5,12436,0,0,0,0,0,134410,0,0,0,6
73,Valle Crestafredda,0,0,0,0,0,0,0,0,0,7,12423,0,0,0,0,0,132522,0,0,0,3
74,Isole dell'Eco,0,0,0,0,0,0,0,0,0,11,12437,0,0,0,0,0,0,0,0,0,8
75,Gnomeregan,0,0,0,0,0,0,0,0,0,5,12424,0,0,0,0,0,0,0,0,0,7
76,Vallombra,0,0,0,0,0,0,0,0,0,8,12433,0,0,0,0,0,0,0,0,0,4
77,Valle delle Sfide,0,0,0,0,0,0,0,0,0,8,12434,134112,0,0,0,0,0,0,0,0,2
78,Albamorta,0,0,0,0,0,0,0,0,0,3,12438,131761,132614,0,0,133571,0,0,0,0,5
79,Città di Gilneas,0,0,0,0,0,0,0,0,0,5,12449,0,0,0,0,0,0,0,0,0,22
80,Gnomeregan,0,0,0,0,0,0,0,0,0,10,12424,0,0,0,0,0,0,0,0,0,7
81,Vallombra,0,0,0,0,0,0,0,0,0,10,12433,0,0,0,0,0,0,0,0,0,4
82,Isola di Solealto,0,0,0,0,0,0,0,0,0,10,12422,0,0,0,0,0,0,0,0,0,10
83,Valle delle Sfide,0,0,0,0,0,0,0,0,0,10,12434,0,0,0,0,0,0,0,0,0,2
84,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,10,12436,0,0,0,0,0,0,0,0,0,6
85,Isole dell'Eco,0,0,0,0,0,0,0,0,0,10,12437,0,0,0,0,0,0,0,0,0,8
86,Albamorta,0,0,0,0,0,0,0,0,0,10,12438,0,0,0,0,0,0,0,0,0,5
87,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,10,12435,0,0,0,0,0,0,0,0,0,24
88,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,3,12435,131761,132614,0,0,133585,0,0,0,0,24
89,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,8,12435,0,0,0,0,0,0,0,0,0,24
90,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,5,12435,0,0,0,0,0,134410,0,0,0,24
91,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,4,12435,0,0,0,0,0,0,0,0,0,24
92,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,7,12435,0,0,0,0,0,132523,0,0,0,24
93,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,1,12435,0,0,0,0,0,0,0,0,0,24
94,Isola di Solealto,0,0,0,0,0,0,0,0,0,3,12422,0,0,0,0,133579,0,0,0,0,10
95,Vallombra,0,0,0,0,0,0,0,0,0,5,12433,0,0,0,0,0,0,0,0,0,4
96,Valle della Contea del Nord,0,0,0,0,0,0,0,0,0,4,12427,0,0,0,0,0,0,0,0,0,1
97,Valle Crestafredda,0,0,0,0,0,0,0,0,0,9,12423,0,0,0,0,0,0,0,0,0,3
98,Isole dell'Eco,0,0,0,0,0,0,0,0,0,9,12437,0,0,0,0,0,0,0,0,0,8
99,Isola di Solealto,0,0,0,0,0,0,0,0,0,1,12422,0,0,0,0,0,0,0,0,0,10
100,Città di Gilneas,0,0,0,0,0,0,0,0,0,9,12449,0,0,0,0,0,134079,0,0,0,22
101,Città di Gilneas,0,0,0,0,0,0,0,0,0,1,12449,132939,132938,0,0,0,0,0,0,0,22
102,"Acherus, la Roccaforte d'Ebano",0,0,0,0,0,0,0,0,0,6,12420,0,0,0,0,0,0,0,0,0,9
103,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,3,12425,131761,132614,0,0,133610,0,0,0,0,9
104,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,8,12425,0,0,0,0,0,0,0,0,0,9
105,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,5,12425,0,0,0,0,0,134410,0,0,0,9
106,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,4,12425,0,133196,0,0,0,0,0,0,0,9
107,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,7,12425,0,0,0,0,0,132546,0,0,0,9
108,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,9,12425,0,0,0,0,0,0,0,0,0,9
109,Avamposto degli Illidari,0,0,0,0,0,0,0,0,0,12,12419,0,0,0,0,0,0,0,0,0,4
110,Avamposto degli Illidari,0,0,0,0,0,0,0,0,0,12,12419,0,0,0,0,0,0,0,0,0,10
111,Totem del Fulmine,0,0,0,0,0,0,0,0,0,1,12426,0,0,0,0,0,0,0,0,0,28
112,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,3,12439,0,0,0,0,133614,0,0,0,0,29
113,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,8,12439,0,0,134112,0,0,0,0,0,0,29
114,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,10,12439,0,0,0,0,0,0,0,0,0,29
115,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,5,12439,0,0,0,0,0,0,0,0,0,29
116,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,4,12439,0,0,0,0,0,0,0,0,0,29
117,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,1,12439,0,0,0,0,0,0,0,0,0,29
118,Vindicaar,0,0,0,0,0,0,0,0,0,3,12429,131761,132614,0,0,133625,0,0,0,0,30
119,Vindicaar,0,0,0,0,0,0,0,0,0,8,12429,0,0,0,0,0,0,0,0,0,30
120,Vindicaar,0,0,0,0,0,0,0,0,0,1,12429,0,0,0,0,0,0,0,0,0,30
121,Vindicaar,0,0,0,0,0,0,0,0,0,2,12429,0,0,0,0,0,0,0,0,0,30
122,Totem del Fulmine,0,0,0,0,0,0,0,0,0,3,12426,0,0,0,0,133612,0,0,0,0,28
123,Fenditura di Telogrus,0,0,0,0,0,0,0,0,0,9,12439,0,0,0,0,0,0,0,0,0,29
124,Rocca della Notte,0,0,0,0,0,0,0,0,0,8,12432,0,0,0,0,0,0,0,0,0,27
125,Rocca della Notte,0,0,0,0,0,0,0,0,0,3,12432,0,0,0,0,133627,0,0,0,0,27
126,Rocca della Notte,0,0,0,0,0,0,0,0,0,10,12432,0,0,0,0,0,0,0,0,0,27
127,Rocca della Notte,0,0,0,0,0,0,0,0,0,5,12432,0,0,0,0,0,134410,0,0,0,27
128,Rocca della Notte,0,0,0,0,0,0,0,0,0,4,12432,0,133196,0,0,0,0,0,0,0,27
129,Rocca della Notte,0,0,0,0,0,0,0,0,0,9,12432,0,0,0,0,0,0,0,0,0,27
130,Rocca della Notte,0,0,0,0,0,0,0,0,0,1,12432,0,0,0,0,0,0,0,0,0,27
131,Totem del Fulmine,0,0,0,0,0,0,0,0,0,11,12426,0,0,0,0,0,0,0,0,0,28
132,Totem del Fulmine,0,0,0,0,0,0,0,0,0,7,12426,0,0,0,0,0,132560,0,0,0,28
133,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,4,12418,0,0,0,0,0,0,0,0,0,34
134,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,7,12430,0,0,0,0,0,132562,0,0,0,36
135,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,7,12418,0,0,0,0,0,132556,0,0,0,34
136,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,9,12418,0,0,0,0,0,0,0,0,0,34
137,Totem del Fulmine,0,0,0,0,0,0,0,0,0,10,12426,0,0,0,0,0,0,0,0,0,28
138,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,1,12430,132937,132938,128667,132581,0,0,0,0,0,36
139,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,1,12418,0,0,0,0,0,0,0,0,0,34
140,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,3,12430,0,0,0,0,133513,0,0,0,0,36
141,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,3,12418,131761,132614,0,0,133804,0,0,0,0,34
142,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,8,12418,0,0,0,0,0,0,0,0,0,34
143,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,8,12430,134112,0,0,0,0,0,0,0,0,36
144,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,10,12418,0,0,0,0,0,0,0,0,0,34
145,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,10,12430,0,0,0,0,0,0,0,0,0,36
146,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,2,12418,0,0,0,0,0,0,0,0,0,34
147,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,5,12430,0,0,0,0,0,134410,0,0,0,36
148,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,4,12430,0,133196,0,0,0,0,0,0,0,36
149,Dazar'alor,0,0,0,0,0,0,0,0,0,1,12450,0,0,0,0,0,0,0,0,0,31
150,Dazar'alor,0,0,0,0,0,0,0,0,0,5,12450,0,0,0,0,0,134410,0,0,0,31
151,Dazar'alor,0,0,0,0,0,0,0,0,0,11,12450,0,0,0,0,0,0,0,0,0,31
152,Dazar'alor,0,0,0,0,0,0,0,0,0,4,12450,0,133196,0,0,0,0,0,0,0,31
153,Dazar'alor,0,0,0,0,0,0,0,0,0,8,12450,0,0,0,0,0,0,0,0,0,31
154,Dazar'alor,0,0,0,0,0,0,0,0,0,7,12450,0,0,0,0,0,132559,0,0,0,31
155,Dazar'alor,0,0,0,0,0,0,0,0,0,3,12450,0,0,0,0,133632,0,0,0,0,31
156,Dazar'alor,0,0,0,0,0,0,0,0,0,2,12450,0,0,0,0,0,0,0,0,0,31
157,Dazar'alor,0,0,0,0,0,0,0,0,0,10,12450,0,0,0,0,0,0,0,0,0,31
158,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,1,12440,0,0,0,0,0,0,0,0,0,35
159,Meccagon,0,0,0,0,0,0,0,0,0,1,12431,0,0,0,0,0,0,0,0,0,37
160,Boralus,0,0,0,0,0,0,0,0,0,11,12428,0,0,0,0,0,0,0,0,0,32
161,Boralus,0,0,0,0,0,0,0,0,0,3,12428,0,0,0,0,133834,0,0,0,0,32
162,Boralus,0,0,0,0,0,0,0,0,0,8,12428,0,0,0,0,0,0,0,0,0,32
163,Boralus,0,0,0,0,0,0,0,0,0,10,12428,0,0,0,0,0,0,0,0,0,32
164,Boralus,0,0,0,0,0,0,0,0,0,5,12428,0,0,0,0,0,0,0,0,0,32
165,Boralus,0,0,0,0,0,0,0,0,0,4,12428,0,0,0,0,0,0,0,0,0,32
166,Boralus,0,0,0,0,0,0,0,0,0,7,12428,0,0,0,0,0,132533,0,0,0,32
167,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,4,12440,0,133196,0,0,0,0,0,0,0,35
168,Meccagon,0,0,0,0,0,0,0,0,0,4,12431,0,0,0,0,0,0,0,0,0,37
169,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,10,12440,0,0,0,0,0,0,0,0,0,35
170,Meccagon,0,0,0,0,0,0,0,0,0,10,12431,0,0,0,0,0,0,0,0,0,37
171,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,3,12440,0,0,0,0,133836,0,0,0,0,35
172,Boralus,0,0,0,0,0,0,0,0,0,1,12428,0,0,0,0,0,0,0,0,0,32
173,Meccagon,0,0,0,0,0,0,0,0,0,3,12431,131761,132614,0,0,133833,0,0,0,0,37
174,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,5,12440,0,0,0,0,0,134410,0,0,0,35
175,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,8,12440,0,0,0,0,0,0,0,0,0,35
176,Meccagon,0,0,0,0,0,0,0,0,0,8,12431,0,0,0,0,0,0,0,0,0,37
177,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,9,12440,0,0,0,0,0,0,0,0,0,35
178,Meccagon,0,0,0,0,0,0,0,0,0,9,12431,0,0,0,0,0,0,0,0,0,37
179,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,7,12440,0,0,0,0,0,132561,0,0,0,35
180,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,34
181,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,28
182,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,32
183,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,30
184,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,36
185,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,37
186,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,27
187,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,25
188,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,26
189,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,29
190,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,35
191,Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,31
192,Vindicaar,0,0,0,0,0,0,0,0,0,5,12429,0,0,0,0,0,0,0,0,0,30
193,Sotterranei di Roccianera,0,0,0,0,0,0,0,0,0,5,12418,0,0,0,0,0,0,0,0,0,34
194,Meccagon,0,0,0,0,0,0,0,0,0,5,12431,0,0,0,0,0,0,0,0,0,37
195,Il Trono di Ghiaccio,0,0,0,0,0,0,0,0,0,6,12421,0,0,0,0,0,0,0,0,0,24
196,,0,0,0,0,0,0,0,0,0,3,0,131761,132614,0,0,133585,0,0,0,0,25
197,,0,0,0,0,0,0,0,0,0,3,0,131761,132614,0,0,133585,0,0,0,0,26
198,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
199,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
200,,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25
201,,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,26
202,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,134410,0,0,0,25
203,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,134410,0,0,0,26
204,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25
205,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26
206,,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,132523,0,0,0,25
207,,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,132523,0,0,0,26
208,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25
209,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26
210,Isola Proibita,0,0,0,0,0,0,0,0,0,13,12427,0,0,0,0,0,0,0,0,0,52
211,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,9,12435,0,0,0,0,0,0,0,0,0,25
212,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,9,12435,0,0,0,0,0,0,0,0,0,26
213,Dojo di Shang Xi,0,0,0,0,0,0,0,0,0,9,12435,0,0,0,0,0,0,0,0,0,24
214,Red Cloud Mesa,0,0,0,0,0,0,0,0,0,9,12436,0,0,0,0,0,0,0,0,0,6
215,Boralus,0,0,0,0,0,0,0,0,0,9,12428,0,0,0,0,0,0,0,0,0,32
216,La Vindicaar,0,0,0,0,0,0,0,0,0,9,12429,0,0,0,0,0,0,0,0,0,30
217,Totem del Fulmine,0,0,0,0,0,0,0,0,0,9,12426,0,0,0,0,0,0,0,0,0,28
218,La Valle dell'Onore,0,0,0,0,0,0,0,0,0,9,12430,0,0,0,0,0,0,0,0,0,36
219,Dazar'alor,0,0,0,0,0,0,0,0,0,9,12450,0,0,0,0,0,0,0,0,0,31
220,Vallombra,0,0,0,0,0,0,0,0,0,9,12433,0,0,0,0,0,0,0,0,0,4
221,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,8,12436,134112,0,0,0,0,0,0,0,0,6
222,Valle di Ammen,0,0,0,0,0,0,0,0,0,9,12417,0,0,0,0,0,0,0,0,0,11
223,Isola Proibita,0,0,0,0,0,0,0,0,0,13,12427,0,0,0,0,0,0,0,0,0,70
224,Mesa Nuvola Rossa,0,0,0,0,0,0,0,0,0,4,12436,0,133196,0,0,0,0,0,0,0,6
225,Totem del Fulmine,0,0,0,0,0,0,0,0,0,8,12426,134112,0,0,0,0,0,0,0,0,28
226,Totem del Fulmine,0,0,0,0,0,0,0,0,0,4,12426,0,133196,0,0,0,0,0,0,0,28
227,Vindicaar,0,0,0,0,0,0,0,0,0,4,12429,0,0,0,0,0,0,0,0,0,30
228,Valle di Ammen,0,0,0,0,0,0,0,0,0,4,12417,0,133196,0,0,0,0,0,0,0,11
229,Totem del Fulmine,0,0,0,0,0,0,0,0,0,5,12426,0,0,0,0,0,0,0,0,0,28
230,Valle delle Sfide,0,0,0,0,0,0,0,0,0,5,12434,0,0,0,0,0,0,0,0,0,2
231,Vindicaar,0,0,0,0,0,0,0,0,0,10,12429,0,0,0,0,0,0,0,0,0,30
232,Attracco degli Acqualorda,0,0,0,0,0,0,0,0,0,10,12425,0,0,0,0,0,0,0,0,0,9
233,Città di Gilneas,0,0,0,0,0,0,0,0,0,10,12449,0,0,0,0,0,0,0,0,0,22
234,Sala del Risveglio,0,0,0,0,0,0,0,0,0,1,12418,0,0,0,0,0,0,0,0,0,85
235,Sala del Risveglio,0,0,0,0,0,0,0,0,0,2,12418,0,0,0,0,0,0,0,0,0,85
236,Sala del Risveglio,0,0,0,0,0,0,0,0,0,3,12418,131761,132614,0,0,201585,0,0,0,0,85
237,Sala del Risveglio,0,0,0,0,0,0,0,0,0,4,12418,0,0,0,0,0,0,0,0,0,85
238,Sala del Risveglio,0,0,0,0,0,0,0,0,0,5,12418,0,0,0,0,0,0,0,0,0,85
