ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
725,Salões da Carne Moldada,214,512,5,0
726,Salão dos Reis,214,513,6,0
727,Pináculo das Tempestades,214,514,7,0
728,Cela Oculta,214,515,8,0
729,Dalaran,215,501,1,0
730,Os Esgotos,215,502,2,0
731,Templo Negro,216,490,0,0
732,Esgotos de Karabor,216,491,1,0
733,Santuário das Sombras,216,492,2,0
734,Salões da Angústia,216,493,3,0
735,Vigia do Sanguinávido,216,494,4,0
736,Covil dos Prazeres Mortais,216,495,5,0
737,Câmara de Comando,216,496,6,0
738,Ápice do Templo,216,497,7,0
739,Cidadela Giralança,217,526,1,0
740,Pátio Giralança,217,527,2,0
741,Trono dos Giralança,217,528,3,0
742,Minas Fuliginosas,217,529,4,0
743,Cratera de Rochapluma,218,548,20,0
744,Profundezas da Rochapluma,218,549,21,0
745,Fissura da Fúria,219,546,18,0
746,Coração da Fúria,219,547,19,0
747,Bastião de Moira,220,544,16,0
748,Armaria,220,545,17,0
749,Gruta de Grulloc,221,531,7,0
750,Antro de Grulloc,221,532,8,0
751,Cerco a Orgrimmar,222,556,0,0
752,Águas de Poder,222,557,1,0
753,Salão de Y'Shaarj,222,558,2,0
754,Portões de Orgrimmar,222,559,3,0
755,Vale da Força,222,560,4,0
756,Antro das Sombras,222,561,5,0
757,O Descenso,222,562,6,0
758,Guarnição Kor'kron,222,563,7,0
759,O Viveiro,222,564,8,0
760,Área de Cerco,222,565,9,0
761,Câmara dos Paragões,222,566,10,0
762,Santuário Interno,222,567,11,0
763,Terraço da Primavera Eterna,222,568,12,0
764,Templo da Serpente de Jade,222,569,13,0
765,Templo da Garça Vermelha,222,570,14,0
766,Cripta dos Anciãos,223,574,1,0
767,Altar das Sombras,223,575,2,0
768,Gume da Realidade,223,576,3,0
769,A Forja Negra,224,596,1,0
770,Escoriodutos,224,597,2,0
771,A Oficina,224,598,3,0
772,Guarnição de Ferro,224,599,4,0
773,O Crisol,224,600,5,0
774,Passadiços,225,607,1,0
775,Vagões Traseiros do Trem,225,608,2,0
778,Quadrante Inferior,226,601,1,0
779,Grande Torre,226,602,2,0
780,Salão das Sombras,227,626,4,1
781,Dalaran,227,627,10,3
782,Os Esgotos,227,628,11,2
783,Galeria de Aegwynn,227,629,12,4
784,O Coração de Áquerus,228,647,1,0
785,Salão de Comando,228,648,2,0
786,Gruta do Adormecido Inferior,229,643,14,0
787,Gruta do Adormecido Superior,229,644,15,0
788,Túneis de Falanaar,230,692,41,0
789,Túneis de Falanaar,230,693,42,0
794,Caverna Inferior Fontevita,233,655,20,0
795,Caverna Superior Fontevita,233,656,21,0
796,Templo de Fal'adora,234,684,32,0
797,Túneis de Falanaar,234,685,33,0
798,Malho Imponente,235,610,0,0
799,Repouso do Gladiador,235,611,1,0
800,Coliseu,235,612,2,0
801,Câmara de Nulificação,235,613,3,0
802,Terraço do Imperador,235,614,4,0
803,Trono do Imperador,235,615,5,0
804,Floretérnia,236,620,0,0
805,O Mirante,236,621,1,0
806,Salão do Pináculo do Dragão,237,616,1,0
807,O Viveiro,237,617,2,0
808,Salão do Mão Negra,237,618,3,0
809,Cidadela Fogo do Inferno,238,661,0,0
810,Antecâmara do Fogo do Inferno,238,662,1,0
811,Passagem do Fogo do Inferno,238,663,2,0
812,Fossos de Mannoroth,238,664,3,0
813,Pátio de Sangue,238,665,4,0
814,O Tormento de Grommash,238,666,5,0
815,Brecha Vilanesca,238,667,6,0
816,Salões dos Sargerei,238,668,7,0
817,Ascensão do Destruidor,238,669,8,0
818,O Portão Negro,238,670,9,0
819,Ala Illidari,239,677,1,0
820,Câmara das Guardiãs,239,678,2,0
821,Paço da Guardiã,239,679,3,0
822,Salões da Bravura,240,703,0,0
823,O Portão Alto,240,704,1,0
824,Salões da Bravura,240,705,2,0
825,Áquerus Inferior,241,698,1,0
826,Áquerus Superior,241,699,2,0
827,Cidadela da Coroa de Gelo,241,700,3,0
828,O Trono de Gelo,241,701,4,0
829,Motor da Alma Inferior,242,674,2,0
830,Motor da Alma Superior,242,675,3,0
831,Penhascos da Boca do Inferno,243,706,0,0
832,O Castelo,243,707,1,0
833,O Naglfar,243,708,2,0
834,Paço da Guardiã,244,710,1,0
835,Câmara das Guardiãs,244,711,2,0
836,Câmara do Traidor,244,712,3,0
837,Cripta do Corvo,245,751,1,0
838,O Grande Salão,245,752,2,0
839,Forte do Corvo,245,753,3,0
840,Poleiro do Corvo,245,754,4,0
841,Câmara do Senhor Cristacorvo,245,755,5,0
842,Coroa do Corvo,245,756,6,0
843,Salão do Guardião,246,734,1,0
844,Biblioteca do Guardião,246,735,2,0
845,"Mardum, o Abismo Partido",247,719,0,0
846,Centro de Comando Superior,247,720,1,0
847,Centro de Comando Inferior,247,721,2,0
848,Cerne da Corrupção,248,777,1,0
849,Núcleo do Pesadelo,248,778,2,0
850,Mulgore,248,779,3,0
851,Cratera Un'Goro,248,780,4,0
852,Pesadelo Esmeralda,248,781,5,0
853,Vale Gris,248,782,6,0
854,Terras Agrestes,248,783,7,0
855,Floresta do Crepúsculo,248,784,8,0
856,Feralas,248,785,9,0
857,Serra Gris,248,786,10,0
858,Clareira da Lua,248,787,11,0
859,Fissura de Aln,248,788,12,0
860,Sonho Esmeralda,248,789,13,0
861,Centro de Comando Superior,249,879,1,0
862,Centro de Comando Inferior,249,880,2,0
863,Área dos Serviçais,250,794,1,0
864,O Salão de Baile,250,795,2,0
865,Salão de Ópera,250,796,3,0
866,Biblioteca do Guardião,250,797,4,0
867,Nascente da Noite,251,764,1,0
868,Curva do Abismo,251,765,2,0
869,Baluarte da Noite,251,766,3,0
870,Terraço Shal'dorei,251,767,4,0
871,Aposentos do Capitão,251,768,5,0
872,Ascensão do Astromante,251,769,6,0
873,Torre da Noite,251,770,7,0
874,Aposentos de Elisande,251,771,8,0
875,Fonte da Noite,251,772,9,0
876,Pátio das Estrelas,252,761,0,0
877,A Mansão Adornada,252,762,1,0
878,As Sacadas,252,763,2,0
879,Antecâmara de Ulduar,253,744,1,0
880,Centelha da Imaginação,253,745,2,0
881,O Círculo de Observação,253,746,3,0
882,Salões Abissais,254,742,1,0
883,Trono de Neptulon,254,743,2,0
884,Cidadela Superior,255,740,1,0
885,Cidadela Inferior,255,741,2,0
886,Piso 1,256,804,1,0
887,Piso 2,256,805,2,0
888,Faixa de Alinhamento,257,800,1,0
889,Faixa de Transmutação,257,801,2,0
890,Faixa de Aceleração,257,802,3,0
891,Faixa de Alternância,257,803,4,0
892,Templo da Serpente de Jade,258,791,1,0
893,Sacrário do Guardião dos Pergaminhos,258,792,2,0
894,Provação da Bravura,259,806,0,0
895,Provação da Bravura,259,807,1,0
896,Helheim,259,808,2,0
897,Área dos Serviçais,260,809,1,0
898,Estábulos de Alto Nível,260,810,2,0
899,O Salão de Banquete,260,811,3,0
900,Aposentos de Hóspedes,260,812,4,0
901,Sacada do Salão de Ópera,260,813,5,0
902,Terraço do Mestre,260,814,6,0
903,A Escadaria Partida Inferior,260,815,7,0
904,A Escadaria Partida Superior,260,816,8,0
905,O Viveiro,260,817,9,0
906,Biblioteca do Guardião,260,818,10,0
907,Andar da Biblioteca,260,819,11,0
908,Biblioteca Superior,260,820,12,0
909,Salão de Jogos,260,821,13,0
910,Eterespaço,260,822,14,0
911,Convés Superior,261,831,1,0
912,Convés Inferior,261,832,2,0
913,Convés Superior,262,886,5,0
914,Convés Inferior,262,887,6,0
915,Convés Superior,263,883,3,0
916,Convés Inferior,263,884,4,0
917,Câmara da Lua,264,850,1,0
918,Trono Abissal,264,851,2,0
919,Terraço da Lua,264,852,3,0
920,O Sacrário do Guardião,264,853,4,0
921,Câmara do Avatar,264,854,5,0
922,Brecha Tempestavil,264,855,6,0
923,Espiral Etérea,264,856,7,0
924,Salão da Lua,265,845,1,0
925,Bosque do Crepúsculo,265,846,2,0
926,Arquivos Esmeralda,265,847,3,0
927,Caminho da Iluminação,265,848,4,0
928,Sacristia de Eluna,265,849,5,0
929,Piso 1,266,835,1,0
930,Piso 2,266,836,2,0
931,Cervejaria Malte do Trovão,267,872,0,0
932,Piso 1,267,873,1,0
933,Piso 2,267,874,2,0
934,Piso 1,268,840,1,0
935,Piso 2,268,841,2,0
936,Piso 3,268,842,3,0
937,Piso 1,269,869,1,0
938,Piso 2,269,870,2,0
939,Piso 1,270,865,1,0
940,Piso 2,270,866,2,0
941,"Antorus, o Trono Ardente",271,909,0,0
942,Olhar da Legião,271,910,1,0
943,Salões do Alcance Irrestrito,271,911,2,0
944,Elunária,271,912,3,0
945,Santuário Elariano,271,913,4,0
946,O Exaustor,271,914,5,0
947,O Trono Ardente,271,915,6,0
948,Câmara da Angústia,271,916,7,0
949,Alma do Mundo,271,917,8,0
950,Sede do Panteão,271,918,9,0
951,Convés Superior,271,919,10,0
952,Convés Inferior,271,920,11,0
953,Quadra de Estase: Trion,272,889,1,0
954,Quadra de Estase: Maximus,272,890,2,0
955,Ilha Névoa Lazúli,273,891,0,0
956,Piso 1,273,892,1,0
957,Piso 2,273,893,2,0
958,Piso 3,273,894,3,0
959,As Mortes de Crona,274,897,0,0
960,Santuário Dragônico Obsidiano,274,898,1,0
961,Andorhal,274,899,2,0
962,Monte Hyjal,274,900,3,0
963,A Nascente da Eternidade,274,901,4,0
964,Stratholme,274,902,5,0
965,Atal'Dazar,275,934,1,0
966,Fossos Sacrificiais,275,935,2,0
967,Convés Superior,276,940,1,0
968,Convés Inferior,276,941,2,0
976,Estação de Trem,225,606,0,0
977,Vagões Dianteiros do Trem,225,609,3,0
981,Piso 1,231,637,0,0
982,Piso 2,231,638,1,0
983,Piso 1,232,657,0,0
984,Piso 2,232,658,1,0
985,Tol Dagor,277,974,0,0
986,O Escoadouro,277,975,1,0
987,O Brigue,277,976,2,0
988,Bloco de Detenção,277,977,3,0
989,Ala dos Oficiais,277,978,4,0
990,Reduto do Feitor,277,979,5,0
991,Torre do Feitor,277,980,6,0
992,Ventobravo,278,1012,0,0
993,O Cárcere,278,1013,1,0
994,Andar de cima,279,1016,0,0
995,O Grande Vestíbulo,279,1015,1,0
996,O Porão,279,1017,2,0
997,Catacumbas,279,1018,3,0
998,A Ruptura,279,1029,4,0
999,Andar Principal,280,1030,0,0
1000,Andar Superior,280,1031,1,0
1001,Santuário da Tempestade,281,1039,0,0
1002,Fim da Tempestade,281,1040,1,0
1003,Terra Podre,282,1041,0,0
1004,Descenso da Ruína,282,1042,1,0
1005,Templo de Sethraliss,283,1038,0,0
1006,Átrio de Sethraliss,283,1043,1,0
1107,Descenso da Ruína,384,1148,0,0
1108,Câmara de Descontaminação,384,1149,1,0
1109,Círculo de Contenção,384,1150,2,0
1110,Arquivos da Eternidade,384,1151,3,0
1111,Câmara da Praga,384,1152,4,0
1112,Galeria dos Fracassos,384,1153,5,0
1113,Porta do Oblívio,384,1154,6,0
1114,Núcleo Purulento,384,1155,7,0
1115,Abismo Rocha Negra,385,1159,0,0
1116,O Núcleo Derretido,385,1160,1,0
1117,O Grande Selo,386,1163,0,0
1118,Salão dos Cronistas,386,1164,1,0
1119,Salão do Alto Sacerdócio,387,1167,0,0
1120,Câmara do Conselho,387,1166,1,0
1123,Caverna Inferior,388,1171,0,0
1124,Caverna Superior,388,1172,1,0
1125,Conveses Superiores,389,1173,0,0
1126,Conveses Inferiores,389,1174,1,0
1127,Convés Superior,390,1176,0,0
1128,Convés Inferior,390,1177,1,0
1129,Convés Superior,391,1179,0,0
1130,Convés Inferior,391,1180,1,0
1132,Caverna Superior,392,1185,1,0
1134,Caverna Inferior,392,1184,0,0
1135,Santuário das Sombras,393,1345,0,0
1136,Tentáculo da Corrupção,393,1346,1,0
1137,Cidadela Inferior,394,1359,0,0
1138,O Trono de Gelo,394,1360,1,3
1139,Tol Dagor,395,1349,0,0
1140,O Escoadouro,395,1350,1,0
1141,O Brigue,395,1351,2,0
1142,Porto de Zandalar,396,1352,0,0
1143,Zocalo,396,1358,1,0
1144,Salões da Opulência,396,1353,2,0
1145,Sacrário do Loa,396,1354,3,0
1146,Passeio dos Reis,396,1356,4,0
1147,Coração do Império,396,1357,5,0
1148,O Grande Oceano,396,1364,6,0
1149,Boralus,396,1367,7,0
1150,Salão das Engrenagens,397,1371,0,0
1151,Alojamentos,397,1372,1,0
1153,Paço dos Faz-tudo,397,1374,3,0
1155,Baia de Lançamento,397,1380,2,0
1156,Círculo de Contenção,398,1381,0,0
1157,A Porta do Oblívio,398,1382,1,0
1158,Ilha de Gnomecan,399,1490,0,0
1159,Robódromo,399,1491,1,0
1160,Dutos de Resíduos,399,1493,2,0
1161,Fosso das Sucatas,399,1494,3,0
1162,Cidade de Gnomecan,399,1497,4,0
1163,Tablado da Eternidade,400,1512,0,0
1164,Salões dos Escolhidos,400,1513,1,0
1165,Profundezas Sombrias,400,1514,2,0
1166,A Travessa,400,1516,3,0
1167,A Incubadora,400,1517,4,0
1168,A Corte da Rainha,400,1518,5,0
1169,Precipício dos Sonhos,400,1519,6,0
1170,A Última Prisão,400,1520,7,0
1171,Salão Partido,401,1538,0,0
1172,Abóbada da Chama Sombria,401,1539,1,0
1173,Cripta das Luzes,402,1540,0,0
1174,Tumba do Furitérreo,402,1541,1,0
1175,Os Quatro Tronos,402,1542,2,0
1177,Câmara dos Reis de Outrora,403,1545,1,0
1178,Trono dos Conquistadores Antigos,403,1546,2,0
1179,Auditório Carmesim,403,1544,0,0
1180,Tribuna dos Conquistadores,404,1547,0,0
1181,O Repositório,404,1548,1,0
1182,Forja dos Eternos,404,1549,2,0
1184,Túnel Atemporal,143,74,0,0
1185,Cavernas do Tempo,143,75,1,0
1186,Túnel Atemporal,405,1552,0,0
1187,Cavernas do Tempo,405,1553,1,0
1188,Cidade de Gnomecan,406,1573,0,0
1189,Fosso das Sucatas,406,1574,1,0
1190,Visão do Destino,407,1580,0,0
1191,Anexo da Profecia,407,1581,1,0
1192,Ny'alotha,407,1582,2,0
1193,Colmeia,407,1590,3,0
1194,Terraço da Desolação,407,1591,4,0
1195,Câmara Ritual,407,1592,5,0
1196,Patamar do Crepúsculo,407,1593,6,0
1197,Gorja de Gor'ma,407,1594,7,0
1198,Galeria de Decomposição,407,1595,8,0
1199,Câmara de Renascimento,407,1596,9,0
1200,Lócus das Infinitas Verdades,407,1597,10,0
1202,Terraço da Reanimação,408,1610,1,0
1206,Salão dos Quebraossos,408,1609,0,0
1207,Salões da Expiação,409,1663,0,0
1208,Nave da Dor,409,1664,1,0
1209,Santuário das Almas,409,1665,2,0
1210,A Chaga Necrótica,410,1666,0,0
1211,Sutural,410,1667,1,0
1212,Zolramus,410,1668,2,0
1213,Covil do Corretor,411,1672,0,0
1214,Arena das Sinas,411,1670,1,0
1215,Arena da Transferência,411,1671,2,0
1216,O Crisol,411,1673,3,0
1217,Áquerus Inferior,394,1681,2,1
1218,Áquerus Superior,394,1682,3,2
1219,Profundezas do Desespero,412,1675,0,0
1220,Anfiteatro do Pesar,412,1676,1,1
1221,O Outro Lado,413,1680,0,0
1222,Gnomecan,413,1678,1,1
1223,Zul'Gurub,413,1679,2,2
1224,Ardena,413,1677,3,3
1225,Teatro da Dor,414,1683,0,0
1226,Câmara da Conquista,414,1684,1,0
1227,Altares da Agonia,414,1685,2,0
1228,Túmulo da Carnificina Superior,414,1686,3,0
1229,Túmulo da Carnificina Inferior,414,1687,4,0
1230,Empéstia,415,1674,0,0
1231,Santuário Supurado,415,1697,1,0
1232,Recônditos de Pecádia,416,1699,0,0
1233,Profundezas de Pecádia,416,1700,1,0
1234,A Fronde,417,1703,0,0
1235,O Tronco,417,1701,1,0
1236,As Raízes,417,1702,2,0
1237,Elevação da Arconte,418,1707,0,0
1238,Santuário da Vinculação,418,1708,1,0
1239,Ascensão da Honra,419,1692,0,0
1240,Jardins do Repouso,419,1693,1,0
1241,Fonte da Fidelidade,419,1694,2,0
1242,Trono da Arconte,419,1695,3,0
1243,A Grande Senda,420,1735,0,0
1244,Estoques Roubados,420,1744,1,0
1245,Galerias dos Fiéis,420,1745,2,0
1246,Prisão do Orgulho,420,1746,3,0
1247,Banquete da Arrogância,420,1750,4,0
1248,Sacrário do Manto Noturno,420,1747,5,0
1249,O Observatorium,420,1748,6,0
1250,Poço da Angústia - Superior,421,1820,0,0
1251,Poço da Angústia - Inferior,421,1821,1,0
1252,Terras do Fogo,422,1958,0,0
1253,Fortaleza de Sulfuron,422,1959,1,0
1254,O Mercado Oculto,423,1989,0,0
1255,O Grande Viveiro,423,1990,1,0
1256,C.O.R.R.E.I.O.,423,1991,2,0
1257,Oásis de Myza,423,1992,3,0
1258,Trommheim,423,1995,4,0
1259,Câmara de Aggramar,423,1997,5,0
1260,Porto de Boralus,423,1996,6,0
1261,Nexus Opulento,423,1993,7,0
1276,Torre dos Malditos,426,1998,0,0
1277,Fundição de Aço Umbrático,426,1999,1,1
1278,Câmaras do Tormento,426,2000,2,2
1279,Mitra do Gorgoa,426,2001,3,3
1280,Pináculo da Dominação,426,2002,4,4
1283,Lar Imortal,427,2047,0,0
1284,Berço da Gênese,427,2048,1,0
1285,A Fundição Infinita,427,2049,2,0
1286,Planícies Efêmeras,427,2061,3,0
1287,Jugo da Dominação,427,2050,4,0
1288,O Plano Magistral,427,2052,5,0
1289,Coração da Eternidade,427,2051,6,0
1291,Conservatório do Arcano,428,2073,0,0
1292,Câmara Superior,428,2074,1,0
1293,Mausoléu das Lendas,428,2075,2,0
1294,Câmara Inferior,428,2076,3,0
1295,Câmaras de Cristal,428,2077,4,0
1296,Salão dos Guardiões,429,2071,0,0
1297,Câmara de Tyr,429,2072,1,0
1298,Câmaras de Infusão,430,2095,0,0
1299,Mirante Rubi,430,2094,1,0
1300,O Caldeirão Ardente,431,2080,0,0
1301,Câmara das Chamas,431,2081,1,0
1302,Clareira de Courambaia,432,2096,0,0
1303,Covil da Decomposição,432,2106,1,0
1304,Academia Algeth'ar,433,2097,0,0
1305,Quadra,433,2098,1,0
1306,O Enclave do Diretor,433,2099,2,0
