ID,FailureReason_lang,PlayerConditionID,OrderIndex,Flags,CampaignID
199,Alcance Renome 8 para continuar com a campanha.,88567,4,0,117
200,Alcance Renome 11 para continuar com a campanha.,86972,5,0,117
201,Alcance Renome 13 para continuar com a campanha.,86975,6,0,117
202,Alcance Renome 17 para continuar com a campanha.,86979,7,0,117
203,Alcance Renome 20 para continuar com a campanha.,86982,8,0,117
204,"Complete o capítulo ""Focalizando o olho"" da campanha Correntes da Dominação para continuar com esta campanha.",92548,2,0,115
205,Alcance Renome 5 para continuar com a campanha.,88562,3,0,115
206,Alcance Renome 8 para continuar com a campanha.,88566,4,0,115
207,Alcance Renome 11 para continuar com a campanha.,86973,5,0,115
208,Alcance Renome 13 para continuar com a campanha.,86976,6,0,115
209,Alcance Renome 17 para continuar com a campanha.,86980,7,0,115
210,Alcance Renome 20 para continuar com a campanha.,86983,8,0,115
211,"Continue a campanha aceitando a missão ""Prisão dos Esquecidos"" na Gorja.",88895,1,0,117
212,"Continue a campanha aceitando a missão ""Prisão dos Esquecidos"" na Gorja.",88895,1,0,113
213,"Continue a campanha aceitando a missão ""Prisão dos Esquecidos"" na Gorja.",88895,1,0,115
214,"Continue a campanha aceitando a missão ""Prisão dos Esquecidos"" na Gorja.",88895,1,0,119
215,,0,0,0,111
216,,88933,0,0,124
217,,89130,1,0,114
218,,89131,2,0,114
221,Alcance Renome 20 para continuar com a campanha.,86984,8,0,113
240,Resgate Laurent do Reduto das Brasas para continuar a campanha.,88026,10,0,113
246,Conclua a campanha do seu Pacto para continuar com esta campanha.,92551,0,0,138
247,Alcance Renome 44 para continuar a campanha.,92797,1,0,138
248,Alcance Renome 47 para continuar a campanha.,91334,2,0,138
249,Alcance Renome 50 para continuar a campanha.,91335,3,0,138
250,"Continue a campanha aceitando e concluindo a missão ""O prisioneiro da Fortaleza do Crepúsculo"" em Revendreth.",96305,4,0,138
251,Alcance Renome 52 para continuar a campanha.,91336,5,0,138
252,Alcance Renome 56 para continuar a campanha.,91337,6,0,138
253,Alcance Renome 22 para continuar com a campanha.,86216,9,0,119
254,Alcance Renome 22 para continuar com a campanha.,86989,9,0,115
255,Alcance Renome 22 para continuar com a campanha.,86988,9,0,117
256,Volte depois para se inteirar dos planos de Bolvar.,95984,0,0,158
257,Volte depois para se inteirar dos planos de Bolvar.,95985,1,0,158
258,Volte depois para se inteirar dos planos de Bolvar.,95986,2,0,158
259,Volte depois para se inteirar dos planos de Bolvar.,95987,3,0,158
261,Alcance Renome 58 para continuar a campanha.,91338,7,0,138
266,,102816,0,0,189
269,,103531,0,0,174
271,,103529,1,0,174
272,,103530,2,0,174
273,,103799,0,0,165
277,,103948,0,0,199
279,Alcançar Nível de Renome 11 com os Morsanos de Iskaara para continuar a história.,34450,0,0,194
280,Alcançar Nível de Renome 13 com os Expedição Escama de Dragão para continuar a história.,34450,0,0,197
281,Alcançar Nível de Renome 24 com os Expedição Escama de Dragão para continuar a história.,34450,1,0,197
282,Alcançar Nível de Renome 19 com o Acordo de Valdrakken para continuar a história.,99211,0,0,190
285,O conteúdo não está disponível em beta no momento.,34450,2,0,197
286,O conteúdo não está disponível em beta no momento.,34450,1,0,194
289,,78570,0,0,118
307,"Continue a campanha aceitando a missão ""Manter Posições"", do Recruta Calixto.",108912,0,1,212
318,Os batedores estão procurando outra cabeça de ponte em Zandalar.|n|nChegue ao nível 114 para prosseguir.,62173,0,0,1
319,Os batedores estão procurando Azerita para subsidiar o esforço de guerra.|n|nChegue ao nível 116 para prosseguir.,62174,1,0,1
320,,108981,1,0,215
322,,109025,2,0,215
323,Os batedores estão procurando outra cabeça de ponte em Kul Tiraz.|n|nChegue ao nível 114 para prosseguir.,62184,0,0,2
324,Os batedores estão procurando Azerita para subsidiar o esforço de guerra.|n|nChegue ao nível 48 para prosseguir.,62185,1,0,2
345,,109197,1,0,216
346,,109200,2,0,216
350,,109223,3,0,216
351,,109640,4,0,216
352,,109651,0,0,217
353,,109679,5,0,216
354,,109791,0,1,218
355,,109813,0,1,222
356,,109651,0,0,223
357,,109197,1,0,225
358,,109200,2,0,225
359,,109223,3,0,225
360,,110188,4,0,225
361,,109679,5,0,225
362,,109866,1,0,226
363,,109868,2,0,226
364,,110020,0,0,216
365,,110020,0,0,225
374,,119768,0,0,247
375,,119784,1,0,247
376,,119786,2,0,247
378,,119802,3,0,247
379,,119938,1,0,246
380,,119768,0,0,248
381,,119784,1,0,248
382,,119786,2,0,248
383,,119802,3,0,248
384,,119916,1,0,249
385,,119918,2,0,249
386,,119921,3,0,249
387,,119922,4,0,249
388,,119923,5,0,249
389,,119924,6,0,249
390,,119925,7,0,249
391,,119927,8,0,249
392,,119928,9,0,249
393,,119929,10,0,249
394,,119930,11,0,249
395,,119805,2,0,246
396,,119939,3,0,246
397,,119940,4,0,246
398,,119942,5,0,246
399,,119941,6,0,246
400,,119937,7,0,246
401,,119936,8,0,246
402,,119935,9,0,246
403,,119934,10,0,246
404,,119932,11,0,246
405,,119951,0,0,250
406,,119951,0,0,251
408,,119968,0,0,252
409,,119969,0,0,253
410,,119969,0,0,254
412,Alcance o nível 80 para continuar a campanha.,127956,0,0,240
414,,119967,0,0,246
415,,119967,0,0,249
419,,123559,0,0,256
420,,123560,1,0,256
421,,123561,2,0,256
425,,124973,0,1,215
426,,124976,0,1,226
427,Esperar a mensagem de Alleria Correventos.,34450,1,0,240
428,Esperar a mensagem de Alleria Correventos.,34450,2,0,240
430,"Concluir a campanha de ""The War Within"" para começar.",34450,0,0,265
431,"Concluir a campanha de ""Sombras Duradouras"" para começar.",34450,1,0,265
433,Alcance Nível de Renome 4 com as Facções de Renome de The War Within para continuar a campanha.,127075,3,0,240
434,Fale com Hadggar em Dalaran para partir rumo a Khaz Algar.,127637,1,0,235
435,Esperar a mensagem de Alleria Correventos.,127958,4,0,240
436,Esperar a mensagem de Alleria Correventos.,127960,5,0,240
437,Esperar a mensagem de Alleria Correventos.,127961,6,0,240
441,Esperar a mensagem de Hadggar.,34450,2,0,265
445,,132762,0,0,235
446,,132761,0,0,201
449,Espere até que Renzik convença Gasganete.,135473,0,0,264
451,Continue sua campanha do Salão da Ordem de Classe para começar a campanha de Azsuna.,136286,0,1,275
452,Continue sua campanha do Salão da Ordem de Classe para começar a campanha de Val'sharah.,136286,0,1,277
453,Continue sua campanha do Salão da Ordem de Classe para começar a campanha de Trommheim.,136286,0,1,280
454,Continue sua campanha do Salão da Ordem de Classe para começar a campanha da Alta Montanha.,136286,0,1,278
455,Continue ou abandone a campanha da Alta Montanha antes de começar a campanha de Azsuna.,136338,1,1,275
456,Continue ou abandone a campanha de Trommheim antes de começar a campanha de Azsuna.,136340,2,1,275
457,Continue ou abandone a campanha de Val'sharah antes de começar a campanha de Azsuna.,136337,3,1,275
458,Continue ou abandone a campanha de Azsuna antes de começar a campanha de Val'sharah.,136339,1,1,277
459,Continue ou abandone a campanha da Alta Montanha antes de começar a campanha de Val'sharah.,136338,2,1,277
460,Continue ou abandone a campanha de Trommheim antes de começar a campanha de Val'sharah.,136340,3,1,277
461,Continue ou abandone a campanha de Azsuna antes de começar a campanha de Trommheim.,136339,1,1,280
462,Continue ou abandone a campanha da Alta Montanha antes de começar a campanha de Trommheim.,136338,2,1,280
463,Continue ou abandone a campanha de Val'sharah antes de começar a campanha de Trommheim.,136337,3,1,280
464,Continue ou abandone a campanha de Azsuna antes de começar a campanha da Alta Montanha.,136339,1,1,278
465,Continue ou abandone a campanha de Trommheim antes de começar a campanha da Alta Montanha.,136340,2,1,278
466,Continue ou abandone a campanha de Val'sharah antes de começar a campanha da Alta Montanha.,136337,3,1,278
467,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,286
469,"Conclua a missão ""A União das Ilhas"" em Dalaran.",136860,0,1,290
470,Continue a campanha da Queda da Legião para desbloquear a campanha de Sombras de Argus.,136942,0,1,291
472,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,292
473,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,293
474,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,294
475,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,295
476,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,296
477,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,297
478,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,298
479,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,299
480,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,1,0,300
481,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,3,0,301
482,"Conclua a missão ""Exércitos da Queda da Legião"" em Dalaran para continuar a campanha.",136470,2,0,302
509,Retornar ao Oásis esta semana.,137010,0,0,283
510,Retornar ao Oásis na semana que vem.,137012,1,0,283
511,Retornar ao Oásis esta semana.,137013,2,0,283
512,Retornar ao Oásis na semana que vem.,137014,3,0,283
513,Retornar ao Oásis esta semana.,137024,4,0,283
514,Retornar ao Oásis na semana que vem.,137025,5,0,283
515,Retornar ao Oásis esta semana.,137056,6,0,283
538,"Continue a campanha aceitando a missão ""Paraíso perdido"" no Mapa de Patrulha em seu Salão da Ordem de Classe.",137883,4,0,275
539,"Continue a campanha aceitando a missão ""A floresta tranquila"" no Mapa de Patrulha em seu Salão da Ordem de Classe.",137907,4,0,277
540,"Continue a campanha aceitando a missão ""A montanha solitária"" no Mapa de Patrulha em seu Salão da Ordem de Classe.",137908,4,0,278
541,"Continue a campanha aceitando a missão ""Trommheim"" no Mapa de Patrulha em seu Salão da Ordem de Classe.",137909,4,0,280
542,A Primeira Arcanista Thalyssra está definhando. Alimente-a com Mana Ancestral em Shal'Aran para continuar a campanha.,137945,0,0,288
543,O Chefe Telemante Oculeth está definhando. Alimente-o com Mana Ancestral em Shal'Aran para continuar a campanha.,137946,1,0,288
544,"Entre em Suramar e use a habilidade ""Baile de Máscaras"" para se disfarçar.",137947,3,0,288
545,A Arcanista Valtrois está definhando. Alimente-a com Mana Ancestral em Shal'Aran para continuar a campanha.,137950,2,0,288
546,Entre nos Ermos Antoranos para continuar a campanha.,137951,1,0,291
547,Continue sua campanha no Salão da Ordem para continuar a campanha da Queda da Legião.,137965,1,1,290
548,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,286
549,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,302
550,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,4,0,301
551,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,2,0,300
552,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,299
553,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,298
554,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,297
555,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,296
556,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,295
557,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,294
558,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,293
559,"Conclua a missão ""Campeões da Queda da Legião"" na Costa Partida para continuar a campanha.",137966,3,0,292
561,Espere seus aliados para vocês se unirem contra a Guarda Sombria.,138189,0,0,311
575,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,286
576,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,298
577,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,296
578,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,294
579,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,295
580,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,292
581,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,299
582,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,297
583,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,293
584,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,300
585,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,1,1,301
586,Alcance o nível 30 para continuar sua campanha do Salão da Ordem.,143528,0,1,302
588,Consulte o Tomo da História em Valdrakken.,5703,0,0,323
591,"Comece a missão ""O futuro do Martelo Vil"" e escolha seu campeão para continuar a campanha.",147290,0,1,301
596,"Conclua a série de missões ""Um Encontro com Minn'da"" da campanha ""Visões de um Sol Encoberto"" para continuar esta campanha.",147463,0,0,271
602,"Conclua a série de missões ""Caminhos Adiante"" da campanha ""Visões de um Sol Encoberto"" para continuar esta campanha.",147863,1,0,271
603,,148221,1,1,297
604,,148221,1,1,286
605,,148221,1,1,292
606,,148221,1,1,293
607,,148221,1,1,294
608,,148221,1,1,295
609,,148221,1,1,296
610,,148221,1,1,298
611,,148221,1,1,299
613,,148221,2,1,301
614,,148221,1,1,302
622,,150842,3,0,256
