SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200Profissão: |rArqueologia,119,64383,0,3
|cFFFFD200Profissão: |rArqueologia,120,64456,0,3
|cFFFFD200Profissão: |rArqueologia,121,64481,0,3
|cFFFFD200Profissão: |rArqueologia,122,64482,0,3
|cFFFFD200Profissão: |rArqueologia,123,64646,0,3
|cFFFFD200Profissão: |rArqueologia,124,64881,0,3
|cFFFFD200Comerciante: |rMeilosh|n|cFFFFD200Área: |rSelva Maleva|n|cFFFFD200Facção: |rDomínio dos Presamatos - Exaltado|n|cFFFFD200Custo: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,125,66888,4,2
|cFFFFD200Evento Mundial: |rSemana das Crianças|n|cFFFFD200Comerciante: |rBlax Bumfoguete / Crango Tiratampa|n|cFFFFD200Área: |rOrgrimmar / Ventobravo|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,126,69895,0,2
|cFFFFD200Promoção|r,127,72159,0,7
|cFFFFD200Promoção|r,128,79769,0,7
"|cFFFFD200Saque: |rZai, o Pária|n|cFFFFD200Área: |rMonte Kun-Lai",129,86581,0,0
"|cFFFFD200Saque: |rNessos, o Oráculo|n|cFFFFD200Área: |rMonte Kun-Lai",131,72224,2,0
|cFFFFD200Saque: |rMoldo Caolho|n|cFFFFD200Área: |rVale das Flores Eternas,132,86586,0,0
"|cFFFFD200Saque: |rAhone, a Errante|n|cFFFFD200Área: |rMonte Kun-Lai",133,86588,0,0
|cFFFFD200Saque: |rAi-Li Espelho do Céu|n|cFFFFD200Área: |rErmo do Medo,134,86589,0,0
"|cFFFFD200Saque: |rAi-Ran, a Nuvem que Passa|n|cFFFFD200Área: |rVale das Flores Eternas",135,72229,2,0
|cFFFFD200Saque: |rBonobos|n|cFFFFD200Área: |rVale dos Quatro Ventos,136,72227,2,0
"|cFFFFD200Saque: |rIk-Ik, o Ligeiro|n|cFFFFD200Área: |rErmo do Medo",137,86593,0,0
|cFFFFD200Conquista: |rAprendendo com o melhor|n|cFFFFD200Categoria: |rPesca,139,86596,0,5
|cFFFFD200Conquista: |rDe bar em bar|n|cFFFFD200Categoria: |rMists of Pandaria,140,87528,0,5
|cFFFFD200Comerciante: |rGina Garra de Barro|n|cFFFFD200Área: |rVale dos Quatro Ventos|n|cFFFFD200Facção: |rOs Lavradores - Exaltado|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,142,90175,4,2
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,143,90883,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,144,90888,0,6
|cFFFFD200Comerciante: |rGelvas Portassuja|n|cFFFFD200Área: |rIlha de Negraluna|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,145,90899,0,6
|cFFFFD200Dado por: |rOrsur|n|cFFFFD200Área: |rMansão de Corvoforte,147,72220,2,0
|cFFFFD200Saque: |rRa'sha|n|cFFFFD200Área: |rIlha do Trovão,148,72226,2,0
|cFFFFD200Conquista: |rConquista Secreta do Gêiser de Tórtus|n|cFFFFD200Categoria: |rRaid de Pandária,151,98132,0,5
|cFFFFD200Saque: |rGastrópode|n|cFFFFD200Área: |rTrono do Trovão,152,98136,0,0
|cFFFFD200Comerciante: |rOrador Gulan|n|cFFFFD200Área: |rIlha Perene,153,72230,2,2
|cFFFFD200Comerciante: |rTecelão da Névoa Ko|n|cFFFFD200Área: |rIlha Perene|n|cFFFFD200Facção: |rImperador Shaohao - Reverenciado,154,103685,4,2
|cFFFFD200Saque: |rPenedonte Erodido|n|cFFFFD200Área: |rIlha Perene,155,104262,0,0
|cFFFFD200Saque: |rCampeão da Chama Negra|n|cFFFFD200Área: |rIlha Perene,156,104302,0,0
|cFFFFD200Saque: |rKlinmestre Eterno|n|cFFFFD200Área: |rIlha Perene,157,104309,0,0
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,158,104318,0,6
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,159,104323,0,2
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,160,104324,0,2
|cFFFFD200Saque: |rSumo Sacerdote de Ordos|n|cFFFFD200Área: |rIlha Perene,161,72233,2,0
|cFFFFD200Saque: |rJakur de Ordon|n|cFFFFD200Área: |rIlha Perene,162,104331,0,0
|cFFFFD200Evento Mundial: |rFeira de Negraluna|n|cFFFFD200Saque: |rPresa Lunar|n|cFFFFD200Área: |rDarkmoon Island,164,105898,0,6
|cFFFFD200Saque: |rNavio Fantasma Vazúvio|n|cFFFFD200Área: |rIlha Perene|n,165,104294,0,0
|cFFFFD200Evento Mundial: |r Ruína de Zalazane,168,54653,2,6
|cFFFFD200Evento Mundial:|r Festival da Lua|n|n|cFFFFD200Comerciante: |rFariel Stelacanto|n|cFFFFD200Área: |rClareira da Lua|n|cFFFFD200Custo: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,169,90000,0,6
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,170,90427,0,2
|cFFFFD200Evento Mundial: |r Operação: Gnomeregan,180,54651,2,6
|cFFFFD200Fonte: |rLegado dos Ancientes,181,72223,2,1
|cFFFFD200Evento Mundial:|r Festival da Lua|n|n|cFFFFD200Comerciante: |rFariel Stelacanto|n|cFFFFD200Área: |rClareira da Lua|n|cFFFFD200Custo: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,182,89999,0,6
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,183,54343,0,2
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,184,54438,0,2
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,185,54437,0,2
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,44606,0,2
|cFFFFD200Comerciante: |rComerciantes do Mundo|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,187,45057,0,2
|cFFFFD200Profissão: |rArqueologia,188,69776,0,3
|cFFFFD200Comerciante: |rDama Evniki Kapsalis|n|cFFFFD200Zona: |rCoroa de Gelo,189,46843,0,2
"|cFFFFD200Saque: |rHuggalon, o Vigia do Coração|n|cFFFFD200Zona: |rEstepes de Taolong",190,90067,0,0
"|cFFFFD200Comerciante: |rLenildo Mesquita, o Mão Leve|n|cFFFFD200Área: |rVentobravo|n|cFFFFD200Custo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",191,97921,0,2
|cFFFFD200Comerciante: |rMercadora do Solstício|n|cFFFFD200Área: |rCapitais|n|cFFFFD200Custo: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n|n,192,34686,0,6
|cFFFFD200Comerciante: |rComerciantes da Cervafest|n|cFFFFD200Custo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,193,33927,0,6
|cFFFFD200Comerciante: |rSan Escamarrubra|n|cFFFFD200Zona: |rA floresta de Jade|n|cFFFFD200Facção: |rOrdem da Serpente das Nuvens - Reverenciado|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,194,89222,4,2
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,195,37710,0,6
|cFFFFD200Profissão: |rEngenharia,196,23767,0,3
|cFFFFD200Missão: |rSufocando os céus|n|cFFFFD200Zona: |rEstepes de Taolong,197,88589,0,1
|cFFFFD200Comerciante: |rRoque Falpúgnion|n|cFFFFD200Zona: |rCoroa de Gelo,198,45021,0,2
|cFFFFD200Saque: |rBatedor de Carteira Ladino,199,36863,0,0
|cFFFFD200Comerciante: |rIrisee|n|cFFFFD200Zona: |rCoroa de Gelo,200,45020,0,2
|cFFFFD200Comerciante: |rNam Pata de Ferro|n|cFFFFD200Zona: |rVale dos Quatro Ventos|n|cFFFFD200Custo: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t59|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t65|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,201,88801,0,2
|cFFFFD200Casa de Leilões do Mercado Negro|r,202,45063,0,2
|cFFFFD200Promoção|r,203,69227,0,7
|cFFFFD200Comerciante: |rDanny Chiamuito|n|cFFFFD200Zona: |rVale dos Quatro Ventos|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,204,88802,0,2
|cFFFFD200Origem: |rJarra no Ponto|n|cFFFFD200Comerciante: |rTanak|n|cFFFFD200Zona: |rBacia Sholazar,205,44719,0,2
|cFFFFD200Missão: |rGarantindo um futuro|n|cFFFFD200Zona: |rIlha do Trovão,206,95589,4,1
|cFFFFD200Missão: |rSangue Vital|n|cFFFFD200Zona: |rIlha do Trovão,207,95590,4,1
|cFFFFD200Comerciante: |rRallie Pinhafuso|n|cFFFFD200Zona: |rCoroa de Gelo,208,45019,0,2
|cFFFFD200Profissão: |rEngenharia(425),209,40895,0,3
|cFFFFD200Casa de Leilões do Mercado Negro|r,210,33219,0,2
|cFFFFD200Missão: |rPromessas Douradas|n|cFFFFD200Zona: |rErmo do Medo,211,88417,0,1
|cFFFFD200Profissão: |rArqueologia,212,69777,0,3
|cFFFFD200Missão: |rUm ídolo macaco|n|cFFFFD200Zona: |rMonte Kun Lai,213,88385,0,1
|cFFFFD200Casa de Leilões do Mercado Negro|r,214,32542,0,2
|cFFFFD200Promoção|r,215,54212,0,7
|cFFFFD200Missão: |rAquecendo os ânimos|n|cFFFFD200Zona: |rEstepes de Taolong,216,88587,2,1
|cFFFFD200Comerciante: |rDerico Barbalistra|n|cFFFFD200Zona: |rCoroa de Gelo,217,45018,0,2
|cFFFFD200Missão: |rTocaiado|n|cFFFFD200Zona: |rMonte Kun Lai,218,88579,0,1
|cFFFFD200Missão: |rDesespero de Zhu|n|cFFFFD200Área: |rSelva de Krasarang,219,88580,0,1
|cFFFFD200Saque: |rDoutor Theolen Krastinov|n|cFFFFD200Zona: |rScolomântia,220,88566,0,0
|cFFFFD200Missão: |rBarris rolantes não criam limo!|n|cFFFFD200Zona: |rMonte Kun Lai,221,88531,0,1
|cFFFFD200Missão: |rO resto é história|n|cFFFFD200Zona: |rClareira da lua,222,71259,0,1
|cFFFFD200Saque: |rEspólio do Mundo,223,63269,0,0
|cFFFFD200Evento Mundial: |rFeira de Negraluna|n|cFFFFD200Saque: |rPresa Lunar|n|cFFFFD200Zona: |rIlha de Negraluna,224,101571,0,6
|cFFFFD200Comerciante: |rVarlan Galhalto|n|cFFFFD200Zona: |rFront Ígneo|n|cFFFFD200Custo: |r3500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,225,70159,0,2
|cFFFFD200Casa de Leilões do Mercado Negro|r,226,46780,0,2
|cFFFFD200Drop: |rEspólio do Mundo,227,35275,0,0
|cFFFFD200Comerciante: |rFreiga Machado Sangrento|n|cFFFFD200Zona: |rCoroa de Gelo,228,45014,0,2
|cFFFFD200Comerciante: |rGina Garra de Barro|n|cFFFFD200Área: |rVale dos Quatro Ventos|n|cFFFFD200Facção: |rOs Lavradores - Reverenciado|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,229,89869,4,2
|cFFFFD200Missão: |rTamanho não é documento!|n|cFFFFD200Zona: |rMontanha da Lâmina Afiada,230,30690,0,1
|cFFFFD200Tesouro: |rMarisco Gigante de Draenor |n|cFFFFD200Área: |rSerra Fogofrio,231,108739,0,0
|cFFFFD200Missão: |rRoedores desordeiros|n|cFFFFD200Zona: |rVale dos Quatro Ventos,232,88370,0,1
|cFFFFD200Promoção|r,233,71628,0,7
|cFFFFD200Comerciante: |rSamamba|n|cFFFFD200Zona: |rCoroa de Gelo,234,45015,0,2
|cFFFFD200Comerciante: |rRavika|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,235,97942,0,2
"|cFFFFD200Missão: |rSlovan, o Líder do Raide|n|cFFFFD200Zona: |rSelva de Krasarang",236,88387,0,1
|cFFFFD200Comerciante: |rTrelis Albaelion|n|cFFFFD200Zona: |rCoroa de Gelo,237,45017,0,2
|cFFFFD200Missão: |rAjuda na estrada|n|cFFFFD200Zona: |rMonte Kun Lai,238,88381,0,1
|cFFFFD200Profissão: |rEngenharia,239,17716,0,3
|cFFFFD200Comerciante: |rDanny Chiamuito|n|cFFFFD200Zona: |rVale dos Quatro Ventos|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,240,91904,0,2
|cFFFFD200Comerciante: |rCabo Arthur Volus|n|cFFFFD200Zona: |rCoroa de Gelo,241,45011,0,2
|cFFFFD200Missão: |rTesouro hozen enterrado|n|cFFFFD200Zona: |rSelva de Krasarang,242,80822,0,1
|cFFFFD200Evento Mundial: |rO amor está no ar|n|cFFFFD200Saque: |rBoticário Humberto,243,50471,0,6
|cFFFFD200Comerciante: |rDoru Chifre Troante|n|cFFFFD200Zona: |rCoroa de Gelo,244,45013,0,2
|cFFFFD200Comerciante: |rPogg|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facção: |rPunho de Grito Infernal - Honrado|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,245,64997,4,2
|cFFFFD200Comerciante: |rIntendente Brazie|n|cFFFFD200Área: |rPenínsula de Tol Barad|n|cFFFFD200Facção: |rProtetores de Baradin - Honrado|n|cFFFFD200Custo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,246,63141,4,2
|cFFFFD200Missão: |rNós nos tornamos o ódio|n|cFFFFD200Zona: |rEstepes de Taolong,247,88584,0,1
|cFFFFD200Missão: |rAmarelo + vermelho = laranja|n|cFFFFD200Zona: |rVale dos Quatro Ventos,248,88377,0,1
|cFFFFD200Comerciante: |rElisa Morgado|n|cFFFFD200Zona: |rCoroa de Gelo,249,45016,0,2
|cFFFFD200Origem: |rSaco de Tesouros de Pesca,250,45984,0,0
|cFFFFD200Profissão: |rArqueologia,251,69775,0,3
|cFFFFD200Promoção|r,252,69215,0,7
|cFFFFD200Casa de Leilões do Mercado Negro|r,253,35227,0,2
|cFFFFD200Comerciante: |rRavika|n|cFFFFD200Custo: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,97919,0,2
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,255,17712,0,6
|cFFFFD200Profissão: |rEngenharia,256,18660,0,3
|cFFFFD200Saque: |rBatedor de Carteira Ladino,257,36862,0,0
|cFFFFD200Comerciante: |rRavika|n|cFFFFD200Custo: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,258,98552,0,2
|cFFFFD200Comerciante: |rClóvis|n|cFFFFD200Área: |rIlha de Negraluna,264,116139,0,6
|cFFFFD200Evento Mundial: |rFeira de Negraluna|n|cFFFFD200Missão: |rPromessas quebradas,265,116067,0,6
|cFFFFD200Comerciante: |rComerciantes da Cervafest|n|cFFFFD200Custo: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,269,71137,0,6
|cFFFFD200Saque: |rKlikixx|n|cFFFFD200Zona: |rTalador,270,116125,0,0
|cFFFFD200Saque: |rYggdrel|n|cFFFFD200Zona: |rVale da Lua Negra,271,113570,0,0
|cFFFFD200Saque: |rSem Fôlego|n|cFFFFD200Zona: |rSerra Fogofrio,272,111476,0,0
|cFFFFD200Evento Mundial: |rFeira de Negraluna|n|cFFFFD200Conquista: |rNinhada de Alysrazor,273,116115,0,6
|cFFFFD200Evento Mundial: |rFeira de Negraluna|n|cFFFFD200Comerciante: |rCarl Altaventura|n|cFFFFD200Zona: |rIlha de Negraluna|n|cFFFFD200Custo: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,275,75042,0,6
É um mistério!,278,118191,2,0
|cFFFFD200Comerciante: |rContrabandista|n|cFFFFD200Área: |rAgulhas de Arak|n|cFFFFD200Custo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,279,113096,0,2
|cFFFFD200Profissão: |rEngenharia,280,109183,0,3
|cFFFFD200Loja da Blizzard|r,281,112324,0,7
|cFFFFD200Missão da Guarnição|r,282,118427,0,0
"|cFFFFD200Missão: |rAdeus, pequena criatura|n|cFFFFD200Área: |rAzshara",283,53057,0,1
|cFFFFD200Missão: |rA prova dos campeões|n|cFFFFD200Área: |rVale da Lua Negra,285,119144,0,1
|cFFFFD200Saque:|r Basten|n|cFFFFD200Área:|r Gorgrond,286,119432,0,0
|cFFFFD200Saque:|r Torek Torce-almas|n|cFFFFD200Área:|r Vale da Lua Negra,287,119178,0,0
|cFFFFD200Tesouro: |rBotas Fumegantes de Engânia |n|cFFFFD200Área: |rTalador,289,108743,0,0
|n,290,110586,2,0
|cFFFFD200Comerciante: |rBeska Carmetusco|n|cFFFFD200Área: |rLança de Guerra|n|cFFFFD200Facção: |rOrcs do Lobo do Gelo - Honrado|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,293,115468,4,2
|cFFFFD200Missão: |rDiamantes são eternos|n|cFFFFD200Área: |rSerra Fogofrio,294,115503,0,1
|cFFFFD200Tesouro: |rColmeia Luz-do-pântano|n|cFFFFD200Área: |rVale da Lua Negra,295,117550,0,0
|cFFFFD200Tesouro: |rOvo de Teia Mortal Curioso|n|cFFFFD200Área: |rTalador,296,117569,0,0
|cFFFFD200Dado por: |rSolárius de Andorhal,297,117573,0,0
"|cFFFFD200Saque: |rMadeiróssil, o Petrificado |n|cFFFFD200Área: |rGorgrond",298,118221,0,0
|cFFFFD200Saque: |rCapitão Barbaférrea|n|cFFFFD200Área: |rNagrand,299,118244,0,0
|cFFFFD200Missão: |rFúria de Fogofrio|n|cFFFFD200Área: |rSerra Fogofrio,301,119145,0,1
|cFFFFD200Comerciante: |rKil'rip|n|cFFFFD200Área: |rPosto Comercial|n|cFFFFD200Facção: |rOrcs Gargaveira- Honrado|n|cFFFFD200Custo: |r1250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,302,119160,4,2
,303,72222,2,-1
"|cFFFFD200Saque: |rMiúdes, o Covarde|n|cFFFFD200Área: |rSerra Fogofrio",304,72228,2,0
|cFFFFD200Comerciante:|r  Maaria|n|cFFFFD200Área:|r Posto Comercial|n|cFFFFD200Facção:|r Defesa Sha'tari - Honrado,305,119182,4,2
|cFFFFD200Conquista: |rO mestre dos brinquedos|n|cFFFFD200Categoria: |rCaixa de Brinquedo,306,119215,0,5
|cFFFFD200Prédio da guarnição:|r Santuário do Gladiador|n,307,119217,0,0
|cFFFFD200Prédio da guarnição:|r Santuário do Gladiador|n|n,308,119218,0,0
|cFFFFD200Tesouro: |rTesouro do Malho Imponente|n|cFFFFD200Área: |rColiseu,309,119219,0,0
,310,119220,2,-1
,311,119221,2,-1
|cFFFFD200Comerciante:|r  Maaria|n|cFFFFD200Área:|r Posto Comercial:|n|cFFFFD200Facção:|r Defesa Sha'tari - Reverenciado,312,119421,4,2
|cFFFFD200Treasure: |rCaixa do Astrólogo|n|cFFFFD200Área: |rVale da Lua Negra,319,109739,0,0
|cFFFFD200Saque:|r O Front Ardente|n|cFFFFD200Área:|r Talador|n,320,116122,0,0
|cFFFFD200Comerciante: |rBenjamin Berloque|n|cFFFFD200Custo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,322,119212,0,2
|cFFFFD200Comerciante: |rBenjamin Berloque|n|cFFFFD200Custo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,324,119210,0,2
|cFFFFD200Saque: |rBashiok|n|cFFFFD200Área: |rGorgrond,325,118222,0,0
|cFFFFD200Saque: |rTomo do Líder Guerreiro|n|cFFFFD200Área: |rNagrand,327,120276,0,0
|cFFFFD200Tesouro: |rTrompa de Guerra do Mestre da Arena|n|cFFFFD200Área: |rSerra Fogofrio,328,108735,0,0
|cFFFFD200Saque: |rEco de Murmúrio|n|cFFFFD200Área: |rTalador,329,113670,0,0
|cFFFFD200Saque: |rHipnocoaxo|n|cFFFFD200Área: |rVale da Lua Negra,330,113631,0,0
|cFFFFD200Tesouro: |rBaú do Vindicante|n|cFFFFD200Área: |rVale da Lua Negra,331,113375,0,0
|cFFFFD200Tesouro: |rOvo de Goren Tépido|n|cFFFFD200Área: |rGorgrond,332,118716,0,0
|cFFFFD200Saque: |rSulfúreo|n|cFFFFD200Área: |rGorgrond,333,114227,0,0
|cFFFFD200Evento Mundial: |rO Amor Está no Ar,334,116651,0,6
|cFFFFD200Evento Mundial: |rCervafest|n|cFFFFD200Custo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,335,116758,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,336,116763,0,6
|cFFFFD200Evento Mundial: |rFesta da Fartura,337,116400,0,6
|cFFFFD200Prédio da guarnição: |rEstalagem,338,118937,0,0
|cFFFFD200Prédio da guarnição: |rEstalagem,339,118938,0,0
|cFFFFD200Prédio da guarnição: |rEstalagem,340,119003,0,0
|cFFFFD200Prédio da guarnição: |rEstalagem,341,119039,0,0
|cFFFFD200Prédio da guarnição: |rEstalagem,342,119083,0,0
|cFFFFD200Prédio da guarnição: |rEstalagem,343,72232,2,-1
|cFFFFD200Comerciante: |rMercadora do Solstício|n|cFFFFD200Custo: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,344,116440,0,2
|cFFFFD200Comerciante: |rMercadora do Solstício|n|cFFFFD200Custo: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,345,116435,0,6
|cFFFFD200Evento Mundial: |rCervafest|n|cFFFFD200Custo: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,346,116757,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,347,116689,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,348,116690,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,349,116691,0,6
|cFFFFD200Evento Mundial: |rFesta do Véu de Inverno,350,116692,0,6
|cFFFFD200Missão:|r Fúria de Socrethar|n,351,119134,0,1
|cFFFFD200Bater Carteira|r|n,352,120857,2,0
|cFFFFD200Prédio da guarnição: |rEstalagem,357,119092,0,0
|cFFFFD200Conquista: |rQueda de Theramore|n|cFFFFD200Categoria: |rProezas Memoráveis,359,89205,2,5
|cFFFFD200Profissão: |rEngenharia,360,108745,0,3
"|cFFFFD200Conquista: |rUm ano de luta, um ano de conquistas interdimensionais|n|cFFFFD200Categoria: |rMasmorras e raides",361,122293,0,5
|cFFFFD200Saque: |rSenescal Guenelmo|n|cFFFFD200Zona: |rTerras do Fogo|n|cFFFFD200Classe: |rDruida,365,122304,0,0
,366,122283,6,-1
|cFFFFD200Evento Mundial:|r Festa do Véu de Inverno,367,116456,0,6
|cFFFFD200Conquista: |rBarbeiragem em Negraluna|n|cFFFFD200Categoria: |rFeira de Negraluna,368,122129,0,5
|cFFFFD200Conquista: |rViageiro: Ouro|n|cFFFFD200Categoria: |rFeira de Negraluna,369,122126,0,5
|cFFFFD200Conquista: |rPlenipotente: Ouro|n|cFFFFD200Categoria: |rFeira de Negraluna,371,122120,0,5
