ID,Description_lang,Title_lang,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
183,Mate Hedric Canajusta e liberte Thalen Tececanto da Cidadela do Esteio.,"Sai da prisão, espião!",72,22986,0,0,0,4,0,0,0
185,Destrua as máquinas de cerco no portão oeste e recupere os estandartes roubados.,Destrua o Destruidor,71,27457,0,0,0,4,0,0,0
186,Proteja Jaina enquanto ela harmoniza a Íris Focalizadora.,A Resistência Final,71,27460,0,0,0,5,0,0,0
193,Defenda o navio contra os atacantes da Horda.,Bem-vindo a Theramore,71,27242,0,0,0,0,0,0,0
194,Derrote os monstros que estão atacando o dojo da Rocha Verde.,Salve o Dojo,40,21061,0,0,0,1,0,0,0
210,Derrote a Horda no porto.,Limpando o Porto,71,27256,0,0,0,1,0,0,0
211,Purgue a corrupção do Sha da Fonte de Vida.,A Fonte de Vida,39,27197,0,0,0,1,0,0,0
217,Encontre Jaina na cratera da bomba de mana.,Grã-senhora Proudmore,71,27467,0,0,0,3,0,0,0
224,Encontre a Erudita Shue.,O Destino da Andarilha das Lendas,68,27622,0,0,0,0,0,0,0
367,Encontre a entrada da Caverna Saurok.,Agora Cavalgamos!,179,30884,0,0,0,1,0,0,0
368,Derrote o Saurok que vigia a caverna.,Guardas!,179,30568,0,0,0,2,0,0,0
369,Encontre a fonte dos sauroks.,A Fonte,179,30948,0,0,0,4,0,0,0
370,Derrote a Prolemestre Noshi.,A Prolemestre,179,30570,0,0,0,5,0,0,0
371,Rechace a Emboscada Kor'kron.,Emboscada!,179,30572,0,0,0,7,0,0,0
372,Destrua os orbes de proteção e entre na fortaleza.,Infiltre-se na Fortaleza Ancestral,180,30566,0,0,0,0,0,0,0
373,Pegue todos os tesouros que puder antes que o constructo titânico seja solto.,Roubando pelo Lucro,180,0,0,0,0,1,0,0,0
374,Lance um ataque na ilha de Zan'vess.,Ataque a Zan'vess,181,30957,0,0,0,0,0,0,0
375,Destrua as Torres Sônicas e desative o Escudo de Defesa de Zan'vess,Defesas de Zan'vess,181,30959,0,0,0,1,0,0,0
376,Invada a praia e chegue ao Coração de Zan'vess.,O Coração de Zan'vess,181,30966,0,0,0,2,0,0,0
377,Derrote o Almirante Hagman.,Derrote o Almirante!,182,30733,0,0,0,3,0,0,0
378,Proteja o navio! Derrote o Grupo de Abordagem da Horda.,Grupo de Abordagem!,182,30721,0,0,0,0,0,0,0
379,Plante explosivos no navio da Horda para destruí-lo!,Pelos ares!,182,30723,0,0,0,2,0,0,0
382,Fale com Vol'jin para começar a busca pela caverna Saurok.,A Missão...,179,30886,0,0,0,0,0,0,0
383,Vá até o ponto mais profundo da caverna.,Na Caverna,179,30939,0,0,0,3,0,0,0
384,Investigue as Estátuas Mogus.,Investigação,179,30950,0,0,0,6,0,0,0
386,Junte-se a Daggin Barba ao Vento.,O Mestre de Voo,184,31196,0,0,0,0,0,0,0
387,Derrote o Comandante Tel'vrak e recupere o carregamento de armas mantídeo.,Armas de Zan'vess,181,30964,0,0,0,3,0,0,0
398,Ajude os dois grupos de trabalhadores na construção das defesas.,Prepare as defesas,183,30997,0,0,0,0,0,0,0
408,Evite os guardas e entre no Santuário das Sombras.,Entre no Templo Negro,200,31008,0,0,0,0,0,0,0
409,Encontre a trilha do Conselho da Colheita Negra.,Busque sinais da Presença do Conselho,200,31010,0,0,0,1,0,0,0
410,Caminhe com Akama até o Santuário das Almas Perdidas.,Siga Akama até o Santuário das Almas Perdidas,200,31012,0,0,0,2,0,0,0
412,Derrote o Comandante Escorchaga e tome o Templo da Garça Vermelha.,Mate o Comandante Escorchaga,183,31192,0,0,0,1,0,0,0
413,Investigue o Santuário das Almas Perdidas.,Descobrir o plano do Conselho,200,31019,0,0,0,3,0,0,0
414,Tome o cristal da alma deixado pelo Conselho da Colheita Negra.,Derrote a Essência da Ordem,200,31017,0,0,0,4,0,0,0
415,Derrote os demônios soltos pelo Relicário e fale novamente com Akama nos Salões da Angústia.,Fuja do Santuário das Almas Perdidas,200,31021,0,0,0,5,0,0,0
416,Pegue todos os tesouros que puder antes que o tempo se esgote.,Saquear Covil dos Prazeres Mortais,200,31023,0,0,0,6,0,0,0
417,Leve o Âmago das Almas Potencializado ao Ápice do Templo.,Vá para o Ápice do Templo,200,31034,0,0,0,7,0,0,0
419,Abra caminho pelas docas e chegue até o Almirante Taylor.,Morte nas Docas,184,31202,0,0,0,1,0,0,0
420,Derrote as forças da Horda que estão atacando a fortaleza.,Domine o Pátio!,184,31283,0,0,0,2,0,0,0
423,Colete informações com a equipe da AVIN.,Pernadas,184,31296,0,0,0,4,0,0,0
424,Proteja a fortaleza contra as ondas de invasores da Horda e seu comandante.,Mantenham a Formação!,184,31291,0,0,0,6,0,0,0
430,Lance um ataque na ilha de Zan'vess.,Ataque a Zan'vess,203,31227,0,0,0,0,0,0,0
431,Destrua as Torres Sônicas e desative o Escudo de Defesa de Zan'vess,Defesas de Zan'vess,203,31229,0,0,0,1,0,0,0
432,Invada a praia e chegue ao Coração de Zan'vess.,O Coração de Zan'vess,203,31233,0,0,0,2,0,0,0
433,Derrote o Comandante Tel'vrak e recupere o carregamento de armas mantídeo.,Armas de Zan'vess,203,31236,0,0,0,3,0,0,0
434,Localize o Grão-marechal Duas-tranças e ajude a repelir o ataque da Horda.,O Grão-marechal,184,31288,0,0,0,3,0,0,0
435,Prepare as armas de Sully e prepare-se para defender a fortaleza!,Preparar Armas,184,31300,0,0,0,5,0,0,0
436,Junte-se a Kromthar.,O Mestre de Voo,201,31475,0,0,0,0,0,0,0
437,Abra caminho pela refinaria em chamas e chegue até o General Nazgrim.,Uma Prova de Fogo,201,31477,0,0,0,1,0,0,0
438,Derrote as forças da Aliança que estão atacando a fortaleza.,Domine o Pátio!,201,31479,0,0,0,2,0,0,0
439,Encontre o Senhor da Guerra Punhossangue e ajude a repelir o ataque da Aliança.,O Senhor da Guerra,201,31483,0,0,0,3,0,0,0
440,Reúna informações sobre as forças da Horda e da Aliança.,Pernadas,201,31486,0,0,0,4,0,0,0
441,Prepare as armas de Pinno e prepare-se para defender a fortaleza!,Preparar Armas,201,31490,0,0,0,5,0,0,0
442,Proteja o portão contras as ondas de invasores da Aliança e seu comandante.,Mantenham a Formação!,201,31494,0,0,0,6,0,0,0
443,Monte o Trovoasa para patrulhar o Ancoradouro do Mar Revolto pelo ar.,Infiltrando-se,205,31682,0,0,0,0,0,0,0
444,Jogue bombas de fumaça nos totens-sentinela para desativá-los.,Caminho da Fumaça,205,31684,0,0,0,1,0,0,0
445,Nocauteie os tripulantes marcados por Taoshi e esgueire-se até as armas de cerco na frente do navio.,Sombras na Tempestade,205,31686,0,0,0,2,0,0,0
446,"Passe furtivamente pelo estaleiro e suba a colina para chegar a Hu'seng, o Guarda-pórtico.",Silêncio!,205,31689,0,0,0,4,0,0,0
447,"Mate Hu'seng, o Guarda-pórtico, e pegue a chave dele.",Acendendo a Noite,205,31691,0,0,0,5,0,0,0
448,Monte o Falcossangre Fendessol e sobrevoe a ilha com a Capitã dos Batedores Elsia.,Encontrar-se com a Capitã dos Batedores Elsia,206,31670,0,0,0,0,0,0,0
449,,Sobreviva à emboscada,206,31672,0,0,0,1,0,0,0
450,,Destruir as barricadas,206,31674,0,0,0,2,0,0,0
451,,"Matar Cresh, o Estripador",206,31676,0,0,0,3,0,0,0
452,,Matar o Arcanital Tula'chek e sua Máscara Espiritual,206,31679,0,0,0,4,0,0,0
453,Monte no seu Trovoasa!,Decolando...,207,31693,0,0,0,0,0,0,0
454,Os Zandalari viram você! Derrote os agressores!,Interceptado!,207,31695,0,0,0,1,0,0,0
455,Horaki derrubou você da montaria! Derrote-o!,Dominar o Senhor das Feras,207,31697,0,0,0,2,0,0,0
456,"Encontre-se com Taoshi, seu contato Shado-pan.",Entrando nas minas,207,31830,0,0,0,3,0,0,0
458,Dê cobertura a Taoshi enquanto ela desativa as trancas na porta da mina e derrote o Senhor dos Escravos Shiaxu.,Me dê cobertura!,207,31703,0,0,0,5,0,0,0
460,Trabalhe com seus aliados para atacar a Encruzilhada Rubra.,Encruzilhada Rubra,208,31844,0,0,0,0,0,0,0
465,Derrote os mogus de Shan Bu e os defensores Zandalari.,O Pé de Lei Shen,208,31718,0,0,0,2,0,0,0
472,Derrote os Guarda-pórticos do Palácio para destrancar os portões.,Destruir os Guarda-pórticos,208,31710,0,0,0,1,0,0,0
473,Obtenha os Explosivos Pesados.,Encontrar os explosivos perdidos,204,31833,0,0,0,0,0,0,0
474,Acenda o pavio dos Explosivos Pesados.,Detonar Explosivos,204,31839,0,0,0,2,0,0,0
475,,Mate o Deus da Guerra Al'chukla,204,31837,0,0,0,3,0,0,0
476,Obtenha os Explosivos Pesados.,Encontrar os explosivos perdidos,209,31746,0,0,0,0,0,0,0
477,Acenda o pavio dos Explosivos Pesados.,Detonar Explosivos,209,31768,0,0,0,2,0,0,0
478,,Matar o Deus da Guerra Al'chukla,209,31804,0,0,0,3,0,0,0
479,Fale com Elsia na muralha da cidade.,Entregar os Explosivos,209,31765,0,0,0,1,0,0,0
480,Fale com Vereesa na muralha da cidade.,Entregar os Explosivos,204,31835,0,0,0,1,0,0,0
482,Ajude Taran Zhu e Yalia a derrubar Shan Bu.,Derrotar Shan Bu,208,31723,0,0,0,3,0,0,0
483,Vá para o porão e assassine o Capitão Halu'kal.,Matança,205,31806,0,0,0,3,0,0,0
484,Defenda Wrathion enquanto a Forja do Trovão carrega.,Carregando,211,31810,0,0,0,2,0,0,0
485,Defenda o Ferreiro Celestial enquanto ele forja a Lança de Raio.,Corrupção detectada,211,31812,0,0,0,4,0,0,0
486,Derrote o Amálgama de Sha que está atacando a Forja do Trovão.,Corrupção manifesta,211,31814,0,0,0,5,0,0,0
487,Vá até a entrada principal da mina.,A mina da hora!,207,31841,0,0,0,4,0,0,0
490,Fale com Wrathion para descobrir como ativar a Forja do Trovão.,Falar com Wrathion,211,31856,0,0,0,0,0,0,0
491,Coloque o Núcleo Anímico Potencializado no Poço das Almas Demoníaco e derrote Kanrethad.,Derrotar Kanrethad,200,31858,0,0,0,8,0,0,0
492,Despeje o trílio nos moldes e comece a carregar a Forja do Trovão.,Forjado em Trílio,211,31923,0,0,0,1,0,0,0
493,Monte no Hipogrifo do Pacto de Prata e sobrevoe a ilha com a General Patrulheira Vereesa Correventos.,Encontrar-se com a General Patrulheira Vereesa Correventos,212,31925,0,0,0,0,0,0,0
494,,Sobreviva à emboscada,212,31928,0,0,0,1,0,0,0
495,,Destruir as barricadas,212,31930,0,0,0,2,0,0,0
496,,Matar Anki e o Chama-feras Pakutesh,212,31932,0,0,0,3,0,0,0
497,,Matar o Arcanital Mara'kah e sua Máscara Espiritual,212,31934,0,0,0,4,0,0,0
498,Use o Guarda-pórtico para abrir o portão para a Encruzilhada Rubra.,Escapando,205,31937,0,0,0,6,0,0,0
508,Você terá apenas um tempo limitado para coletar o máximo de tesouro que conseguir. Fale com Taoshi quando estiver pronto para começar.,Falar com Taoshi,215,31993,0,0,0,0,0,0,0
509,Falar com Wrathion para ativar a Forja do Trovão,Para dentro da forja,211,32142,0,0,0,3,0,0,0
510,Pegue todos os tesouros que puder e alcance a saída antes que o tempo se esgote.,Alcançar a Saída,215,32158,0,0,0,1,0,0,0
511,Fale com Grislo Engrenário.,Falar com o Chefe,216,32592,0,0,0,0,0,0,0
514,Invada a câmara principal e ponha um fim aos sequestros.,Infiltração,219,32524,0,0,0,0,0,0,0
515,Investigue a câmara principal.,Reconhecimento,219,32588,0,0,0,1,0,0,0
516,Ajude o Tique a construir um dispositivo para abrir o próximo portão.,O Portão Lacrado,219,32589,0,0,0,2,0,0,0
533,Defenda o G.O.P.E. enquanto Mathiaz estabelece uma rota de fuga.,Resistência,219,32590,0,0,0,3,0,0,0
535,Destrua o elemental superior que assola o sítio de escavação do Florescer Perene.,Triturando rochas,216,32594,0,0,0,1,0,0,0
536,Colete artefatos para Engrenário enquanto seus trabalhadores liberam a entrada da mina.,Recuperação econômica,216,32596,0,0,0,2,0,0,0
537,Penetre na Mina Florescer Perene e exploda a parede.,Fim da Mina,216,32598,0,0,0,3,0,0,0
538,Destrua o Eco de Y'Shaarj.,Coração Partido,216,32637,0,0,0,4,0,0,0
539,Contate os Montanhistas Ferro Negro no topo da Cordilheira Cintilante e encontre uma maneira de parar a tempestade.,Os Montanhistas,210,32623,0,0,0,0,0,0,0
540,Liberte o Batedor Barbarrocha do espeto de churrasco dos trolls.,Resgatar o Batedor Barbarrocha,210,32644,0,0,0,1,0,0,0
541,Mate os trolls que estão tentando cozinhar a Batedora Cervamarga.,Resgatar a Batedora Cervamarga,210,32648,0,0,0,2,0,0,0
542,Mate os trolls que estão prestes a sacrificar o Batedor Forjamigo.,Resgatar o Batedor Forjamigo,210,32650,0,0,0,3,0,0,0
543,Mate o espírito elemental na caverna de gelo para acabar com a tempestade de neve.,A Caverna Gelada,210,32652,0,0,0,4,0,0,0
544,"Junte-se às forças de Moira, derrote o líder Zandalari e capture a Vila Jubafria.",Vitória ou Morte,210,32654,0,0,0,5,0,0,0
545,Roube explosivos dos Demolidores.,Aquisição de Explosivos,182,32657,0,0,0,1,0,0,0
550,Fale com Rotun para começar um teste.,Escolha um teste,237,33998,0,0,0,0,0,0,0
551,Complete o objetivo bônus para receber recompensas de bônus.,Objetivo bônus,210,32743,32898,0,0,6,3,0,0
556,Proteja o navio! Derrote o Grupo de Abordagem da Aliança.,Grupo de Abordagem!,239,32774,0,0,0,0,0,0,0
557,Roube explosivos dos Demolidores.,Aquisição de Explosivos,239,32776,0,0,0,1,0,0,0
558,Plante explosivos no navio da Aliança para destruí-lo!,Pelos ares!,239,32778,0,0,0,2,0,0,0
559,Derrote o Almirante Hodgson.,Derrote o Almirante!,239,32781,0,0,0,3,0,0,0
560,Complete o objetivo bônus para receber recompensas de bônus.,Objetivos bônus,182,32791,32898,0,0,4,3,0,0
561,Complete todos os objetivos bônus para receber recompensas de bônus.,Objetivos bônus,219,32799,32898,0,0,4,3,0,0
565,Complete o objetivo bônus para receber recompensas de bônus.,Objetivo bônus,65,32818,32898,0,0,3,3,0,0
566,Complete o objetivo bônus para receber recompensas de bônus.,Objetivo bônus,39,32821,32898,0,0,4,3,0,0
567,Complete o objetivo bônus para receber recompensas de bônus.,Objetivos bônus,216,32831,32898,0,0,5,3,0,0
580,Complete o objetivo bônus para receber recompensas de bônus.,Objetivos bônus,239,162971,32898,559,0,4,3,0,0
587,Descrição do passo 1.,Passo 1,247,32959,0,0,0,0,0,0,0
593,Descrição do passo 2.,Passo 2,247,32961,0,0,0,1,0,0,0
594,Descrição do passo 3.,Passo 3,247,32963,0,0,0,2,0,0,0
595,Descrição do passo 4.,Passo 4,247,32965,0,0,0,3,0,0,0
596,Descrição do passo 5.,Passo 5,247,32967,0,0,0,4,0,0,0
597,Descrição do passo 6.,Passo 6,247,32969,0,0,0,5,0,0,0
598,O teste está prestes a começar.,Prepare-se...,248,32993,0,0,0,0,0,0,0
599,,Campo de Testes,248,33951,0,0,0,1,0,0,0
607,,Passo 2,254,0,0,0,0,2,0,0,0
608,,Passo 1,254,0,0,0,0,1,0,0,0
615,Destrua a abominação que assombra o Templo do Boi Negro.,Aquele Que Não Possui Vida,256,33244,0,0,0,0,0,0,0
616,Estágio 0,Estágio de teste 0,254,0,0,0,0,0,0,0,0
617,,Passo 3,254,0,0,0,0,3,0,0,0
618,,Passo 4,254,0,0,0,0,4,0,0,0
619,Fim!,Passo 5,254,0,0,0,0,5,0,0,0
620,Derrotar três campeões de Pandária numa batalha de mascotes.,Campeões de Pandária,257,33302,0,0,0,0,0,0,0
621,Derrotar cada um dos Celestiais numa batalha de mascotes.,Combate Celestial,257,33331,0,0,0,1,0,0,0
637,Acomode e sirva os fregueses à medida que forem chegando. Não deixe 5 cidadãos irem embora sem serem servidos.,Hora do Macarrão,269,33600,0,0,0,1,0,0,0
647,Aprenda a administrar a barraquinha de macarrão.,Tutorial,269,33924,0,0,0,0,0,0,0
652,Acomode e sirva os fregueses à medida que forem chegando. Não deixe 5 cidadãos irem embora sem serem servidos.,Hora do Macarrão,278,33926,0,0,0,0,0,0,0
653,Conseguir uma pontuação de pelo menos 30.000,Bônus: Tente o ouro!,278,33928,0,0,0,1,3,0,0
654,Mate todos os orcs em Grommar.,O Expurgo de Grommar,275,33985,0,0,0,2,0,0,0
655,"Mate Orrok, o Mestre das Lanças.",Os Portões de Grommar,275,33994,0,0,0,1,0,0,0
680,Derrote as forças dos javatuscos Cabeça da Morte dentro do Urzal dos Tuscos.,Urzal dos Tuscos,294,34480,0,0,0,0,0,0,0
718,Minere tudo o que puder antes de ficar sem Energia a Vapor!,Coletar recursos,318,0,0,0,0,0,0,0,0
721,"Mate Goraluk Rachadastra, Alto Maquinista da Base Naval.",Goraluk Rachadastra,320,34857,0,0,0,2,0,0,0
725,Mate os guardas em Pedregal.,"Mata, mata todo mundo",322,34859,0,0,0,0,0,0,0
726,sendevent 36841,Passo 2,322,34861,0,0,0,1,0,0,0
727,sendevent 36841,Passo 3,322,34863,0,0,0,2,0,0,0
728,Impeça o Xamã das Almas dos Olhos Sangrentos de reanimar o esqueleto de Fomor.,Impeça o Ritual,323,34871,0,0,0,0,0,0,0
729,Defenda Thrall até ele alcançar a câmara interior.,Exército de Almas,323,34875,0,0,0,1,0,0,0
730,Enfrente Kilrogg Olho Morto e impeça o ritual sombrio.,Kilrogg Olho Morto,323,34877,0,0,0,2,0,0,0
731,Mate Maggoc.,Mate Maggoc,324,34882,0,0,0,8,0,0,0
732,Elimine os orcs que sobraram nas docas e mate o Comandante Vorka.,Fogo dos Céus,275,34884,0,0,0,3,0,0,0
736,Mate os habitantes das salas para extinguir as runas.,Extinguir runas,329,34898,0,0,0,0,0,0,0
737,Proteja Fogofrio contra as ondas de atacantes da Horda de Ferro.,Defender o gargalo,324,34904,0,0,0,1,0,0,0
738,Destrua o Lança-bombas de Ferro.,O Lança-bombas de Ferro,324,34906,0,0,0,2,0,0,0
739,Proteja Fogofrio contra as ondas de atacantes da Horda de Ferro.,Uma boa defesa,324,34908,0,0,0,3,0,0,0
740,Proteja Drek'Thar dos atacantes da Horda de Ferro.,Defendendo Drek'thar,324,34910,0,0,0,4,0,0,0
741,Proteja Fogofrio contra as ondas de atacantes da Horda de Ferro.,Senhores do Trovão de Ferro,324,34912,0,0,0,5,0,0,0
742,Derrote Malgrim Mão Tempestuosa.,Malgrim Mão Tempestuosa,324,34914,0,0,0,6,0,0,0
743,Proteja Fogofrio contra as ondas de atacantes da Horda de Ferro.,A defesa final,324,34916,0,0,0,7,0,0,0
745,Fale com Durotan.,A batalha começa,324,34921,0,0,0,0,0,0,0
747,"Forças aliadas, sob o comando do Arquimago Hadggar, estão prontas para começar a batalha de Shattrath.",Os preparativos,331,34944,0,0,0,0,0,0,0
748,Limpe o caminho até o porto com a Estrela de Ferro.,A Batalha Começou,331,34946,0,0,0,2,0,0,0
752,A Horda de Ferro se reuniu nas docas. Proteja Hadggar enquanto ele prepara um feitiço para neutralizar as docas.,O Porto de Ferro,331,34954,0,0,0,3,0,0,0
753,A famosa arma da Horda de Ferro está no porto. Tome a embarcação. Seus aliados vão afastar Mão Negra do seu caminho na nau capitânia.,A Arma,331,34956,0,0,0,4,0,0,0
754,Fale com o Vindicante Maraad.,Escolhido por K'ara,275,34959,0,0,0,0,0,0,0
755,Fale com Durotan.,Fale com Durotan,320,34985,0,0,0,0,0,0,0
756,"Escolte o seu grupo para o norte, na direção da Casa de Máquinas.",Vá para a Casa de Máquinas,320,34983,0,0,0,1,0,0,0
757,Vá para o Depósito de Suprimentos.,Vá para o Depósito de Suprimentos,320,34987,0,0,0,3,0,0,0
758,Sobreviva às levas de orcs da Horda de Ferro. Use barris explosivos contra eles.,Sobreviva ao Massacre da Horda de Ferro,320,34989,0,0,0,4,0,0,0
759,Vá à Doca Central e embarque na Barcaça Mata-onda.,Vá à Doca Central,320,34991,0,0,0,5,0,0,0
761,Fale com Rokk para ser lançado na Barcaça Mata-onda.,Entre na Barcaça.,320,34995,0,0,0,6,0,0,0
762,Destrua a Barcaça Mata-onda.,Destrua a Barcaça Mata-onda,320,34997,0,0,0,7,0,0,0
765,Derrote os chefes das Profundezas Negras,Profundezas Negras,333,35169,35929,0,0,0,0,0,0
773,Derrote Dômina,Objetivo bônus,333,35183,35930,0,0,1,1,0,0
796,Derrote as tropas da Marcha de Ferro que ocupam os salões do Pináculo.,Pico da Rocha Negra Superior,329,35686,35963,0,0,1,0,0,0
833,Matar 5 caras,5 bônus,323,35365,0,0,0,3,1,0,0
834,Matar 10 caras,10 bônus,323,35367,0,0,0,4,1,0,0
835,Derrote os Seguidores de Rukhmar no topo de Beira-céu.,Beira-céu,423,35369,0,0,0,0,0,0,0
837,Derrote os feitores do Malho Sangrento nas Minas de Escória.,Minas de Escória do Malho Sangrento,425,35389,0,0,0,0,0,0,0
838,Desbarate as forças navais da Horda de Ferro.,Docas de Ferro,426,35393,0,0,0,0,0,0,0
839,Elimine a corrupção em Auchindoun.,Auchindoun,427,35397,0,0,0,0,0,0,0
840,Derrote o secto sombrio de sectários sombrios da Lua Negra de Ner'zhul.,Sepulcrário da Lua Negra,428,35401,0,0,0,0,0,0,0
841,Impeça que o Carrilcruel entregue sua carga mortal.,Central do Carrilcruel,429,35405,0,0,0,0,0,0,0
842,Investigue o posto avançado abandonado do Kirin Tor.,Floretérnia,430,35409,0,0,0,0,0,0,0
844,Derrote as tropas da Marcha de Ferro que ocupam os salões do Pináculo.,Pico da Rocha Negra Superior,432,35413,0,0,0,0,0,0,0
861,"Abra caminho lutando até os portões dos fundos e derrote Arnokk, o Incendiário.","Derrotar Arnokk, o Incendiário",449,35587,0,0,0,0,0,0,0
862,Abra caminho lutando até o Porto de Karabor.,Encontre Yrel no Porto de Karabor,449,35589,0,0,0,1,0,0,0
863,Proteja K'ara até ele ficar completamente fortalecido.,Proteger K'ara das forças invasoras.,449,35591,0,0,0,2,0,0,0
864,Siga o Profeta Velen.,Uma Visão Revelada,450,35613,0,0,0,0,0,0,0
865,Testemunhe a chegada do Comandante Vorka.,Comandante Vorka,450,35615,0,0,0,2,0,0,0
866,Derrote Krull.,Massacre dos Inimigos,450,35628,0,0,0,1,0,0,0
868,Fale com o Profeta Velen nas escadarias de Karabor.,A defesa final,450,35631,0,0,0,3,0,0,0
873,Pare o bombardeio de Karabor!,Mate o Comandante Vorka!,449,35704,0,0,0,3,0,0,0
884,Derrote o Subjugador Kor'ul,Objetivo bônus,333,35745,35930,0,0,2,1,0,0
885,Derrote o Guardião das Profundezas,Objetivo bônus,333,35747,35930,0,0,3,1,0,0
