ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
Provação do Estilo: usar a Carta de um Admirador,"De {EventStartDate} a {EventEndDate}, usar a Carta de um Admirador ao participar da Provação do Estilo.",67,137793,50,0,0
Derrotar Kael'thas Andassol no Terraço dos Magísteres,,68,137795,150,0,0
Alvoroço em Un'Goro: Saquear Mojo Jurássico,"De {EventStartDate} a {EventEndDate}, saquear Mojo Jurássico na Cratera Un'Goro.",69,137797,150,0,0
Alvoroço em Un'Goro: ganhar a Adaptação Incrível,"De {EventStartDate} a {EventEndDate}, usar Mojo Jurássico para aumentar os efeitos de Adaptação até você ficar incrível.",70,137799,150,0,0
"Feira de Negraluna: concluir ""A bala de canhão humanoide""","De 02/03 a 08/03, concluir a missão ""A bala de canhão humanoide"" na Ilha da Feira de Negraluna.",71,137801,75,0,0
Usar os Óculos de Corgi Superajustados de brinquedo,,72,137803,50,0,0
Provação do Estilo: Alterar sua aparência,"De {EventStartDate} a {EventEndDate}, visite um barbeiro para mudar seu visual.",73,137805,25,0,0
Provação do Estilo: colete a transmogrificação Bicorne do Comerciante,"De {EventStartDate} a {EventEndDate}, coletar a transmogrificação Bicorne do Comerciante participando da Provação do Estilo.",74,137807,25,0,0
"Fazer um /muque para outro jogador enquanto está ""Uma Beleza""","Usar a expressão /muque para um jogador enquanto estiver sob o efeito de um brinquedo que deixa você ""Uma Beleza"".",75,137809,50,0,0
Fazer /mesura para um jogador da facção oposta,Usar a expressão /mesura para um jogador da facção oposta.,76,137811,20,0,0
"Usar a expressão /admir para um jogador que está ""Uma Beleza""","Usar a expressão /admir para um jogador sob o efeito de um brinquedo que deixa ""Uma Beleza"".",77,137813,50,0,0
Ganhar um Tempo de Corrida de Dragão de Ouro,,78,137870,150,0,0
Ganhar Reputação pelas Ilhas do Dragão,,79,137872,150,0,0
Concluir 15 Masmorras Míticas+,,81,140979,200,6,5
Concluir as Grandes Caçadas dos Centauros Maruuk,Concluir as Grandes Caçadas dos Centauros Maruuk nas Ilhas do Dragão.,82,140981,150,0,0
Capturar um peixão com um amigo,Usar um arpão para capturar um peixão com outro jogador nas Ilhas do Dragão.,83,140983,50,0,0
Concluir tarefas durante o Banquete da Comunidade Morsana de Iskaara,"Concluir tarefas durante o Banquete da Comunidade em Iskaara, nas Ilhas do Dragão.",84,140985,50,0,0
Concluir o Cerco à Bastilha de Ruína Dragônica,"Concluir o Cerco à Bastilha de Ruína Dragônica na Costa Desperta, nas Ilhas do Dragão.",85,140987,50,0,0
Usar o Sistema de Parceria ao escalar,Usar o Sistema de Parceria durante missões mundiais de escalada nas Ilhas do Dragão.,86,140989,50,0,0
Derrotar Criaturas Especiais Durante Tempestades Primevistas,Criaturas especiais aparecerão durante Tempestades Primevistas nas Ilhas do Dragão.,87,140991,100,0,0
Concluir 4 Percursos de Rali de Dragonaria nas Ilhas do Dragão.,Falar com um Guarda-tempo Bronze em um local de reagrupamento ativo nas Ilhas do Dragão.,88,141010,250,265,0
Concluir uma Missão Mundial de JxJ nas Ilhas do Dragão,,89,141012,100,0,0
Derrotar um Chefe Mundial das Ilhas do Dragão,,90,141021,100,0,0
Concluir as Histórias Opcionais da Costa Desperta,,91,141032,200,0,0
Concluir Missões de Encontro Semanais,"Falar com um treinador de profissão de coleta no Mercado dos Artífices, em Valdrakken.",92,141044,100,0,0
Concluir Missões de Criação Semanais,"Falar com um treinador de profissão de criação no Mercado dos Artífices, em Valdrakken.",93,141057,100,0,0
Saquear Baús de Suprimentos de Guerra nas Ilhas do Dragão,,94,141095,100,0,0
Pescar itens nas Ilhas do Dragão,,95,141125,100,0,0
Usar expressão /amar nos Aspectos Dragônicos,Usar a expressão /amar para os Aspectos Dragônicos em Valdrakken.,96,141883,50,0,0
Usar expressão /amar em dragões caídos,Usar expressão /amar em 2 dragões caídos dentro do raide deles.,97,141887,50,0,0
Obter um Brinquedo Temático de Primavera,,98,141941,50,0,0
Jardinova: comer Chocolates de Jardinova em Iskaara,"De {EventStartDate} a {EventEndDate}, comer Chocolate de Jardinova em Iskaara, nas Ilhas do Dragão.",99,141949,100,0,0
Jardinova: usar Flores Primaveris em uma Arena ou Campo de Batalha,"De {EventStartDate} a {EventEndDate}, usar Flores Primaveris em um jogador oponente em uma arena ou campo de batalha.",100,141951,100,0,0
Jardinova: Coletar Ovos Coloridos Brilhantes,"De {EventStartDate} a {EventEndDate}, coletar Ovos Coloridos Brilhantes.",101,141953,100,0,0
Fotografar Pescadores Lendários,Fotografar pescadores lendários durante missões mundiais de catalogação nas Ilhas do Dragão.,102,141960,50,0,0
Concluir Missões Mundiais de Catalogação,Concluir missões mundiais de catalogação nas Ilhas do Dragão.,103,141971,50,0,0
Obter Transbordamentos Elementais,Obter Transbordamento Elemental de criaturas afetadas pelas Tempestades Primevistas nas Ilhas do Dragão.,104,141979,100,0,0
Concluir percursos de dragonaria nas Ilhas do Dragão,Falar com um Guarda-tempo Bronze nas Ilhas do Dragão.,105,141981,100,0,0
Jardinova: Colocar Ovos,"De {EventStartDate} a {EventEndDate}, posicionar 12 Ovos Detalhadamente Pintados ou 1 Ovo Magnificamente Pintado.",106,141983,50,0,0
"Marcha dos Girinos: concluir ""Um presente do girino""","Dia {EventStartDate}, concluir a missão ""Um presente do girino"".",107,141986,150,0,0
Concluir as histórias opcionais de Chapada Ohn'ahrana listadas,,108,141988,150,0,0
Derrotar Chefes de Grande Caçada,Derrotar chefes de Grandes Caçadas dos Centauros Maruuk nas Ilhas do Dragão.,109,141997,100,0,0
Pescar Peixões com um arpão,Usar um arpão para pegar peixões nas Ilhas do Dragão.,110,142034,50,0,0
Entregar Chaves Obsidianas,"Entregar Chaves Obsidianas para indivíduos pela Cidadela Obsidiana, nas Ilhas do Dragão.",111,142036,100,0,0
Mudar o visual da sua montaria de dragonaria,Visitar uma Tribuna de Transformação nas Ilhas do Dragão para personalizar sua montaria de dragonaria.,112,142038,20,0,0
"Ganhar Honra no Campo de Treinamento da Junção Cobáltica, em Vasta Lazúli",,113,142733,100,0,0
Dia do Guarda Voluntário: Matar Invasores da Cidade,"Em {EventStartDate}, usar a expressão /continencia em um guarda de Ventobravo ou Orgrimmar e matar invasores da cidade.",114,142040,200,0,0
Feira de Negraluna: concluir a Dança de Negraluna,"De 1/6 a 7/6, concluir a missão ""Dança Dança Negraluna"" na Ilha da Feira de Negraluna.",115,142044,50,0,0
Feira de Negraluna: /vibrar ao andar no Carrossel ou em um Tigre de Balanço,"De 2/2 a 8/2, usar a expressão /vibrar ao montar no carrossel ou em um Tigre de Balanço na Ilha da Feira de Negraluna.",116,142048,50,0,0
Usar a Rede de Teleporte das Ilhas do Dragão,Interagir com um Pórtico Antigo para usar a rede de teleporte nas Ilhas do Dragão.,117,142050,100,0,0
Matar criaturas no Pico das Fontes Dragônicas,Matar criaturas para conceder experiência no Pico das Fontes Dragônicas no sudeste da Chapada Ohn'ahrana.,118,142052,50,0,0
Concluir a Prova da Inundação,Concluir a Prova da Inundação nas Fontes Ohn'iri nas Ilhas do Dragão.,119,142054,50,0,0
Concluir a História do Spa Sonho Sereno,"Concluir a história do Spa Sonhos Serenos em Thaldraszus, nas Ilhas do Dragão.",120,142056,50,0,0
Derrotar Mascotes de Elite das Ilhas do Dragão com Mascotes Draconianas,Derrotar 2 mascotes de elite das Ilhas do Dragão com uma formação de pelo menos 2 mascotes draconianas.,121,142058,200,0,0
"Pescar itens enquanto você estiver ""Uma Beleza""",Pescar itens usando Redutores de Clarão de Ônix ou um Monóculo do Artífice.,122,142063,50,0,0
Criar Itens Enquanto Está uma Beleza,Criar itens usando Redutores de Clarão de Ônix ou um Monóculo do Artífice,123,142065,50,0,0
Concluir as Histórias Opcionais de Vasta Lazúli listadas,,124,142067,150,0,0
Ganhar Honra no Castelo Nokhidon,"Ganhar Honra no Castelo Nokhidon, nas Ilhas do Dragão.",125,142046,100,0,0
Mudar a Aparência do seu Companheiro da Grande Caçada,Falar com o Treinador Frodrum no local de uma Grande Caçada nas Ilhas do Dragão.,126,142080,20,0,0
Descobrir Drusas de Gemas Ocultas nas Ilhas do Dragão,Usar Mapas de Drusas de Gemas nas Ilhas do Dragão.,127,142082,50,0,0
Derrotar Mestres Domadores das Ilhas do Dragão com mascotes Mecânicas.,Derrotar 2 Mestres Domadores das Ilhas do Dragão com uma formação de pelo menos 2 mascotes mecânicas.,128,142725,200,0,0
Saquear uma Recompensa e um Baú de Suprimentos de Guerra na Chapada Ohn'ahrana,Saquear a recompensa do Modo de Guerra de um jogador morto e abrir um Baú de Suprimentos de Guerra na Chapada Ohn'ahrana.,129,142087,150,0,0
Concluir o Cerco à Bastilha de Ruína Dragônica,Concluir o cenário Cerco à Bastilha de Ruína Dragônica na Costa Desperta.,133,0,50,0,0
Concluir uma Missão Mundial de JxJ,Concluir uma destas Missões Mundiais de JxJ,134,142094,50,0,0
Concluir Missões Mundiais de Escalada,Concluir missões mundiais de escalada nas Ilhas do Dragão.,135,142099,100,0,0
Ser atingido por tornados de Tempestades Primevistas,Ser atingido por tornados durante uma Tempestade Relampejante Primevista.,136,142112,50,0,0
Concluir missões da Caravana Aylaag,"Concluir missões da caravana de Aylaag na Chapada Ohn'ahrana, nas Ilhas do Dragão.",137,142114,100,0,0
Voar pelos Ventos das Ilhas em um dragão,Voar pelos Ventos das Ilhas em um dragão nas Ilhas do Dragão.,138,142133,50,0,0
Pescar Itens dos Pesqueiros dos Morsanos de Iskaara,,139,142135,50,0,0
Coletar Fichas Sangrentas nas Ilhas do Dragão,Concluir atividades JxJ nas Ilhas do Dragão.,140,142224,150,0,0
Jardinova: Concluir Missões Diárias,"De {EventStartDate} a {EventEndDate}, concluir missões diárias de Jardinova.",141,142243,100,0,0
/saltitar com os Bichos das Ilhas do Dragão,Usar expressão /saltitar nos bichos das Ilhas do Dragão.,142,142248,150,0,0
"Tomar sopa enquanto Está ""Uma Beleza""","Comer sopa da Panela Comunal em Iskaara enquanto estiver sob o efeito de um brinquedo que deixa ""uma beleza"".",143,142261,50,0,0
Aniversário do Posto Comercial: mostrar ao Posto Comercial que você sabe /amar,Usar a expressão /amar nos mercadores do Posto Comercial e suas mercadorias.,144,142268,50,0,0
Derrotar 25 Chefes de Raide,,145,142290,250,0,10
Capturar um peixão com amigos,Usar um arpão para capturar um peixão com pelo menos outros 5 jogadores nas Ilhas do Dragão.,146,142297,50,0,0
Preencher Pedidos de Criação Públicos,Falar com um atendente de Pedidos de Criação no Mercado dos Artífices de Valdrakken para acessar Pedidos de Criação.,147,142299,100,0,0
Preencher Pedidos de Criação Pessoais,"Falar com um treinador de profissão no Mercado dos Artífices, em Valdrakken.",148,142303,100,0,0
Jardinova: concluir uma masmorra de Dragonflight usando um Diadema Orelhudo,"De {EventStartDate} a {EventEndDate}, concluir uma masmorra de Dragonflight usando um diadema orelhudo.",149,142324,50,0,0
Derrotar chefes da Fúria da Tempestade,Derrotar chefes da Fúria da Tempestade no Futuro Primevista nas Ilhas do Dragão.,150,142527,100,0,0
Preencher Pedidos de Criação Públicos,Falar com um Atendente de Pedidos de Criação no Mercado dos Artífices de Valdrakken para acessar Pedidos de Criação.,152,142299,100,0,0
Abrir as portas da Câmara de Zskera,Usar as Chaves da Câmara de Zskera para abrir portas nas Câmaras de Zskera.,154,143906,100,0,0
Concluir as Grandes Caçadas dos Centauros Maruuk,Concluir as Grandes Caçadas dos Centauros Maruuk nas Ilhas do Dragão.,155,143919,150,0,0
"""Sim, chef!"" no Banquete da Comunidade","""Sim, chef!"" no Banquete da Comunidade de Iskaara, nas Ilhas do Dragão.",156,143922,50,0,0
Concluir Missões Mundiais de Corrida Dragoneira,,157,144066,50,0,0
Concluir as Missões Mundiais da Expedição Escama de Dragão,Concluir as missões mundiais da Expedição Escama de Dragão nas Ilhas do Dragão.,158,143930,100,0,0
Derrotar chefes da Tempestade Primeva no Recôndito Proibido,"Derrotar chefes da Tempestade Primeva no Recôndito Proibido, nas Ilhas do Dragão.",159,143936,50,0,0
"Concluir missões de ""Centelhas de Vida""","Concluir as missões de ""Centelhas de Vida"" nas Ilhas do Dragão.",160,143949,100,0,0
Concluir missões semanais das Câmaras de Zskera,"Concluir missões semanais das Câmaras de Zskera no Recôndito Proibido, nas Ilhas do Dragão.",161,143955,75,0,0
Derrotar Mestres Domadores de Mascotes das Ilhas do Dragão com mascotes Draconianas,Derrotar Domadores de Mascotes das Ilhas do Dragão com uma formação de pelo menos 2 mascotes Draconianas.,162,143959,200,0,0
Usar o Brinquedo Areias Claudicantes em uma Masmorra Aleatória de Warlords of Draenor,,163,143966,50,0,0
Semana das Crianças: Concluir uma história,"De {EventStartDate} a {EventEndDate}, cumpra as seguintes missões da Semana das Crianças:",164,143968,50,0,0
Semana das Crianças: concluir Missões Diárias com um órfão,"De {EventStartDate} a {EventEndDate}, concluir missões diárias com um órfão.",165,143977,100,0,0
Semana das Crianças: pegar Peixões com um Arpão junto a um Órfão,"De {EventStartDate} a {EventEndDate}, usar um arpão para pegar peixões com um órfão.",166,143998,50,0,0
Semana das Crianças: Concluir 4 histórias,"De {EventStartDate} a {EventEndDate}, cumpra as seguintes missões da Semana das Crianças:",167,144000,100,164,0
Semana das Crianças: /vibrar com Paera Finabrisa junto a um órfão,"De {EventStartDate} a {EventEndDate}, usar a expressão /vibrar para Paera Finabrisa em Iskaara com um órfão ao lado.",168,144011,50,0,0
Semana das Crianças: concluir masmorras Míticas+ com um órfão,"De {EventStartDate} a {EventEndDate}, concluir masmorras Míticas+ com um órfão.",169,144013,100,0,0
Festival de Balões da Primavera: concluir um Passeio de Balão de Ar Quente,"De {EventStartDate} a {EventEndDate}, pular em um balão de ar quente e curtir o passeio.",170,144015,100,0,0
Festival do Chapéu-opalino: testemunhe a ascensão e queda de Jaeh,"Dia {EventStartDate}, ajudar a manter o grande Jaeh vivo pelo tempo que for possível em Sporeggar, no Pântano Zíngaro.",171,144017,150,0,0
"Feira de Negraluna: concluir ""Comandante de tonque""","De 6/7 a 12/7, concluir a missão ""Comandante de tonque"" na Ilha da Feira de Negraluna.",172,144021,75,0,0
Feira de Negraluna: Balão + Pônei = Diversão,"De 5/1 a 11/1, cavalgar um Pônei de Negraluna pela Ilha da Feira de Negraluna segurando um balão.",173,144028,50,0,0
Pesca com Patinho de Borracha,Usar um Caixote de Flutuadores: Patinho de Borracha de brinquedo e depois pescar itens nas Ilhas do Dragão.,174,144039,50,0,0
Matar criaturas enquanto representa a Lâmina Ardente,Matar criaturas que concedem experiência sob os efeitos do brinquedo do Estandarte da Lâmina Ardente nas Ilhas do Dragão.,175,144041,50,0,0
Usar muróculos de Brinquedo,"Usar muróculos de Brinquedo em Valdrakken, Iskaara, Maruukai e no Acampamento Escama de Dragão.",176,144043,100,0,0
Usar expressão /dançar em Muróculos,Usar expressão /dançar em um jogador com o efeito Muróculos do Muróculos de brinquedo.,177,144048,50,0,0
Virar um tabuleiro de Hearthstone,"Usar o Tabuleiro de Hearthstone de brinquedo na Estalagem da Dobradiça Desaparecida, em Vasta Lazúli.",178,144050,50,0,0
Puxar ou andar em um Trenó de Puxar de Iskaara,Usar o Trenó de Puxar de Iskaara de brinquedo para puxá-lo por aí ou andar em outro.,179,144056,50,0,0
Caminhada Temporal: derrotar domadores de mascote de Draenor,"De {EventStartDate} a {EventEndDate}, derrotar 3 dos seguintes mestres domadores de Draenor:",180,144059,100,0,0
Concluir Percursos de Dragonaria Invertidos no Recôndito Proibido,Falar com um Guarda-tempo Bronze do Recôndito Proibido nas Ilhas do Dragão.,181,144100,100,0,0
Capturar um Lavinha nas Ilhas do Dragão,,182,144559,100,0,0
[DNT] Test: Noblegarden: Complete a Dragonflight Dungeon in a Spring Circlet,"[DNT]  Test: From {EventStartDate} - {EventEndDate}, complete a Dragonflight dungeon wearing any Spring Circlet.",184,144640,150,0,0
Recuperar Vigor de Dragonaria durante um Rasante no Solo,,185,144628,100,0,0
Concluir as Missões Mundiais da Expedição Escama de Dragão na Caverna Zaralek,Concluir missões mundiais de catalogação nas Cavernas Zaralek.,186,144630,100,0,0
Pescar Peixões de Lava com um arpão,Usar um Arpão Iskaarano para capturar peixões de lava perto de um Avistamento de Peixão Morsano em pesqueiros das Ilhas do Dragão.,187,144835,100,0,0
Matar jogadores na Costa Desperta,,188,144916,100,0,0
Derrotar chefes mascotes da tempestade do Recôndito Proibido com mascotes elementais,Derrotar chefes mascotes da tempestade do Recôndito Proibido com uma formação de pelo menos 2 mascotes elementais.,189,146075,200,0,0
Festival do Fogo do Solstício: concluir 10 Missões Diárias,"De {EventStartDate} a {EventEndDate}, concluir missões diárias do Festival do Fogo do Solstício.",190,145066,100,622,0
Festival do Fogo do Solstício: reverenciar as Chamas em Pandária,"De {EventStartDate} a {EventEndDate}, reverenciar as chamas em Pandária.",191,145072,50,0,0
Festival do Fogo do Solstício: profanar a Fogueira em Pandária,"De {EventStartDate} a {EventEndDate}, profanar a fogueira no Vale das Flores Eternas de Pandária.",192,145087,50,0,0
Festival do Fogo do Solstício: reverenciar as Chamas nas Ilhas do Dragão,"De {EventStartDate} a {EventEndDate}, reverenciar as chamas nas Ilhas do Dragão.",193,145090,50,0,0
Festival do Fogo do Solstício: celebrar a chama no Trono Obsidiano.,"De {EventStartDate} a {EventEndDate}, usar a expressão /dançar para o Braseiro de Chamas Dançantes de brinquedo no Trono Obsidiano, na Costa Desperta.",194,145097,100,0,0
Festival do Fogo do Solstício: derrotar Ahune,"De {EventStartDate} a {EventEndDate}, derrotar Ahune, o Senhor do Gelo.",195,145187,100,0,0
Concluir missões em Pandária,Concluir missões que concedam experiência em Pandária.,196,145189,150,0,-40
Vencer 5 Campos de Batalha.,,198,145211,200,0,0
Masmorra de Teste da Caminhada Temporal,,199,145215,500,0,0
Pegar Peixes em Pandária,,200,145221,100,0,-40
Caminhada Temporal: derrotar domadores de mascote de Pandária,"De {EventStartDate} a {EventEndDate}, derrotar 3 dos seguintes mestres domadores de Pandária:",201,145232,100,0,0
Barco a Dar Com o Pau: criar um Barquinho,"De {EventStartDate} a {EventEndDate}, concluir missões de Barco a Dar Com o Pau para obter e combinar peças em um Barquinho.",202,145239,100,0,0
Barco a Dar Com o Pau: velejar pelas Ilhas do Dragão,"De {EventStartDate} a {EventEndDate}, usar um Barquinho para navegar pelas Ilhas do Dragão.",203,145241,150,0,0
Feira de Negraluna: concluir o Desafio da Ave Flamejante,"De 1/6 a 7/6, concluir a missão ""Desafio da ave flamejante"" na Ilha da Feira de Negraluna.",205,145281,50,0,0
Feira de Negraluna: usar a Argola Flamejante de brinquedo na Ilha da Feira de Negraluna,"De 4/5 a 10/5, usar a Argola Flamejante de brinquedo na Ilha da Feira de Negraluna.",206,145285,50,0,0
Derrotar Kokia Patardida no modo Mítico após aquecer Poços da Vida,"Derrotar Kokia Patardida depois de aquecer 4 poços de vida com Pedregulho Derretido nos Poços da Vida Rubi, no modo mítico.",207,145290,100,0,0
Concluir percursos de dragonaria na Caverna Zaralek,Falar com o Guarda-tempo Bronze da Caverna Zaralek nas Ilhas do Dragão.,209,145403,100,0,0
Eliminar jogadores na Caverna Zaralek,,210,145405,100,0,0
Concluir as Missões Mundiais de Batalha de Mascotes na Caverna Zaralek,Concluir as missões mundiais de batalha de mascotes na Caverna Zaralek com uma equipe completa de mascotes de nível 25.,211,145407,150,0,0
Concluir Missões Mundiais de Escalada na Caverna Zaralek,,212,145414,100,0,0
Caminhada Temporal: concluir 1 Masmorra da Caminhada Temporal de Warlords of Draenor,"De {EventStartDate} a {EventEndDate}, concluir masmorras da Caminhada Temporal de Warlords of Draenor.",213,145430,25,0,0
Caminhada Temporal: Concluir 1 Masmorra da Caminhada Temporal de Legion,"De {EventStartDate} a {EventEndDate}, concluir Masmorras da Caminhada Temporal de Legion.",214,145441,25,0,0
