ID,ContainerName_lang,ContainerDescription_lang,MinAmount,MaxAmount,ContainerIconID,ContainerQuality,OnLootSpellVisualKitID,CurrencyTypeID
144,Comenda da Brigada da Honra,Concede %d de reputação com a Brigada da Honra.,200,1000000,2065571,3,0,1600
145,Comenda da Ordem das Brasas,Concede %d de reputação com a Ordem das Brasas.,200,1000000,2065572,3,0,1592
146,Comenda da Ordem das Brasas,Concede %d de reputação com a Ordem das Brasas.,200,1000000,2065572,3,0,1592
147,Comenda do Almirantado Proudmore,Concede %d de reputação com o Almirantado Proudmore.,200,1000000,2065573,3,0,1593
148,Comenda do Rastro da Tempestade,Concede %d de reputação com o Rastro da Tempestade.,200,1000000,2065574,3,0,1594
149,Comenda dos Peregrinos Tortollanos,Concede %d de reputação com os Peregrinos Tortollanos.,300,1000000,2065576,3,0,1598
150,Comenda do Império Zandalari,Concede %d de reputação com o Império Zandalari.,200,1000000,2065579,3,0,1597
151,Comenda da Expedição de Talanji,Concede %d de reputação com a Expedição de Talanji.,200,1000000,2065575,3,0,1595
152,Comenda dos Voldunai,Concede %d de reputação com os Voldunai.,200,1000000,2065577,3,0,1596
155,Comenda dos Ascendidos,Concede %d de reputação com os Ascendidos.,1,1000000,3257748,3,0,1804
156,Comenda do Exército Imorredouro,Concede %d de reputação com o Exército Imorredouro.,1,1000000,3492310,3,0,1805
157,Comenda da Caçada Selvagem,Concede %d de reputação com a Caçada Selvagem.,1,1000000,3575389,3,0,1806
158,Comenda da Corte dos Ceifadores,Concede %d de reputação com a Corte dos Ceifadores.,1,1000000,3514227,3,0,1807
159,Emblema de Renome,Aumente em %d o seu renome com o Pacto.,0,0,3726261,5,0,1822
160,Prestígio da Corte das Brasas,Aumenta em %d a reputação da Corte das Brasas.,1,1000000,3641397,3,0,1837
161,Carta de Agradecimento Perfumada da Condessa,Aumenta em %d sua amizade com a Condessa.,1,1000000,1505932,3,0,1838
162,Nota de Agradecimento Escrita com Garranchos de Rasgão,Aumenta em %d sua amizade com Rasgão e Cara-de-clava.,1,1000000,1505955,3,0,1839
163,Pergaminho com Impressão Digital de Aprovação Enorme,Aumenta em %d sua amizade com Cabeça-de-pedra.,1,1000000,1505957,3,0,1840
164,10 Teses de Kassir Acerca da Fruição de Ocasiões Sociais,Aumenta em %d sua amizade com o Guardião da Cripta Kassir.,1,1000000,134331,3,0,1841
165,Cartão de Agradecimento Oficial da Baronesa Vashj,Aumenta em %d sua amizade com a Baronesa Vashj.,1,1000000,133472,3,0,1842
166,Agradecimento Cortês e Sucinto de Mograine,Aumenta em %d sua amizade com Alexandros Mograine.,1,1000000,133473,3,0,1845
167,Nota de Agradecimento em Verso de Aposta,Aumenta em %d sua amizade com o Grão-mestre Vole.,1,1000000,134329,3,0,1844
168,Nota de Agradecimento Coberta de Visgo,Aumenta em %d sua amizade com o Arquiteto da Peste Marileth.,1,1000000,237246,3,0,1843
169,Agradecimento Esfuziante em Pergaminho Formal,Aumenta em %d sua amizade com Sika.,1,1000000,1505958,3,0,1846
170,Nota de Agradecimento Atenciosa de Pelagos,Aumenta em %d sua amizade com Kleia e Pelagos.,1,1000000,1505933,3,0,1847
171,Agradecimento Contido e Formal,Aumenta em %d sua amizade com o Polemarco Adrestes.,1,1000000,1505935,3,0,1848
172,Agradecimento Escrito às Pressas no Verso de Projeto Inacabado,Aumenta em %d sua amizade com Mikâniko.,1,1000000,134330,3,0,1849
173,Bolota Brilhante de Xufa,Aumenta em %d sua amizade com Xufa.,1,1000000,1052644,3,0,1850
174,Agradecimento Inscrito com Garras,Aumenta em %d sua amizade com a Droman Aliothe.,1,1000000,442743,3,0,1851
175,Despacho de Agradecimento da Capitã de Caça,Aumenta em %d sua amizade com a Capitã de Caça Korayn.,1,1000000,237247,3,0,1852
176,Nota de Agradecimento Encantada,Aumenta em %d sua amizade com a Lady Lunamora.,1,1000000,237249,3,0,1853
182,Bônus de experiência,Concede um aumento considerável à experiência do jogador.,1,9999999,1001982,3,0,1877
183,Comenda dos Mestres-das-suturas,Concede %d de reputação com os Mestres-das-suturas.,1,1000000,3622121,3,0,1878
184,Pesquisa de Pedra de Pecado,Aumenta em %d a reputação com os Confessos.,1,1000000,1506458,3,0,1884
185,Ficha do Sobrevivencialista da Gorja,Aumenta em %d a reputação com Ve'nari.,1,1000000,1362656,3,0,1880
186,Comenda do Avanço da Morte,Concede %d de reputação com o Avanço da Morte.,1,1000000,4064729,3,0,1907
188,Volume do Códice dos Arquivistas,Aumenta em %d o seu progresso com o Códice dos Arquivistas.,1,1000000,442732,3,0,1997
189,Comenda dos Iluminados,Concede %d de reputação com os Iluminados.,1,1000000,4226232,3,0,1982
190,Depósito de Suprimentos das Ilhas do Dragão,Contém %d suprimentos valiosos usados no comércio com as facções das Ilhas do Dragão.,25,0,1518638,3,0,2003
191,Comenda dos Morsanos de Iskaara,Concede %d de reputação com os Morsanos de Iskaara.,1,1000000,4687629,3,0,2109
192,Comenda da Expedição Escama de Dragão,Concede %d de reputação com a Expedição Escama de Dragão.,1,1000000,4687628,3,0,2031
193,Comenda do Acordo de Valdrakken,Concede %d de reputação com o Acordo de Valdrakken.,1,1000000,4687630,3,0,2106
194,Comenda dos Centauros Maruuk,Concede %d de reputação com os Centauros Maruuk.,1,1000000,4687627,3,0,2108
195,Arcanismo Maior da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,26,1000000,132860,3,0,2134
196,Arcanismo Moderado da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,10,25,132841,2,0,2134
197,Arcanismo Menor da Junção Cobáltica,Concede %d de reputação com a Junção Cobáltica.,1,9,237551,1,0,2134
198,Comenda dos Farins de Argília,Concede %d de reputação com os Farins de Argília.,1,1000000,5140835,3,0,2420
199,Comendas de Soridormi,Concede %d de reputação com Soridormi.,1,1000000,922527,3,0,2645
201,1 Brasão Onírico do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
202,2 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
203,3 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
204,4 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
205,5 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
206,6 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
207,7 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
208,8 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
209,9 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
210,10 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
211,11 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
212,12 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
213,13 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
214,14 Brasões Onírico do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
215,15 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
216,16 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
217,17 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
218,18 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
219,19 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
220,20 Brasões Oníricos do Dragonetinho,"Obtido por meio de diversas atividades ao ar livre, do Localizador de Raides de Amirdrassil e de masmorras de Pedra-chave Mítica até +5 durante a Série 3 de Dragonflight.",500,500,5309872,3,0,2715
221,1 Brasão Onírico de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
222,2 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
223,3 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
224,4 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
225,5 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
226,6 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
227,7 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
228,8 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
229,9 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
230,10 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
231,11 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
232,12 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
233,13 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
234,14 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
235,15 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
236,16 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
237,17 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
238,18 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
239,19 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
240,20 Brasões Oníricos de Draco,"Obtido por meio de algumas atividades ao ar livre, do modo Normal de Amirdrassil e de masmorras de Pedra-chave Mítica de +6 a +10 durante a Série 3 de Dragonflight.",500,500,5309870,4,0,2716
241,15 Brasões Oníricos da Serpe,Obtido por meio do modo Heroico de Amirdrassil e de masmorras de Pedra-chave Mítica de +11 a +15 durante a Série 3 de Dragonflight.,500,500,5309874,4,0,2717
242,5 Brasões Oníricos da Serpe,Obtido por meio do modo Heroico de Amirdrassil e de masmorras de Pedra-chave Mítica de +11 a +15 durante a Série 3 de Dragonflight.,500,500,5309874,4,0,2717
243,15 Brasões Oníricos do Aspecto,Obtido por meio do modo Mítico de Amirdrassil e de masmorras de Pedra-chave Mítica a partir de +16 durante a Série 3 de Dragonflight.,500,500,5309868,4,0,2718
244,5 Brasões Oníricos do Aspecto,Obtido por meio do modo Mítico de Amirdrassil e de masmorras de Pedra-chave Mítica a partir de +16 durante a Série 3 de Dragonflight.,500,500,5309868,4,0,2718
245,Comenda dos Guardiões do Sonho,Concede %d de reputação com os Guardiões do Sonho.,1,1000000,5244643,3,0,2652
246,Conhecimento de Arquivista,Concede %d de reputação com o Arquivo Azerothiano.,1,1000000,5315246,3,0,2819
248,Comenda do Conselho de Dornogal,Concede %d de reputação com o Conselho de Dornogal.,1,1000000,5891369,3,0,2897
249,Comenda dos Fios Cortados,Concede %d de reputação com os Fios Cortados.,1,1000000,5891370,3,0,2903
250,Comenda do Vizir,Concede %d de reputação com o Vizir.,1,1000000,5862763,3,0,3004
251,Comenda da Fiandeira,Concede %d de reputação com a Fiandeira.,1,1000000,5862764,3,0,3002
252,Comenda do General,Concede %d de reputação com o General.,1,1000000,5862762,3,0,3003
253,Comenda dos Arathi de Pouso Santo,Concede %d de reputação com os Arathi de Pouso Santo.,1,1000000,5891368,3,0,2899
254,Comenda da Assembleia do Fosso,Concede %d de reputação com a Assembleia do Fosso.,1,1000000,5891367,3,0,2902
257,Comenda dos Cartéis da Inframina,Concede %d de reputação com os Cartéis da Inframina.,1,1000000,6252691,3,0,3118
258,Comenda do Cartel Borraquilha,Concede %d de reputação com o Cartel Borraquilha.,1,1000000,6439627,3,0,3169
259,Comenda do Cartel Aguanegra,Concede %d de reputação com o Cartel Aguanegra.,1,1000000,6439628,3,0,3171
260,Comenda do Cartel Bondebico,Concede %d de reputação com o Cartel Bondebico.,1,1000000,6439630,3,0,3173
261,Comenda da Empreendimentos S.A.,Concede %d de reputação com a Empreendimentos S.A.,1,1000000,6439631,3,0,3176
262,Comenda da Soluções Sombrafuso,Concede %d de reputação com a Soluções Sombrafuso.,1,1000000,6439629,3,0,3177
265,Comenda da Soluções Sombrafuso,Concede %d de reputação com a Soluções Sombrafuso.,1,1000000,6439629,3,0,3178
268,Comenda dos Cartéis Goblínicos,Concede %d de reputação com um Cartel Goblínico aliado.,1,1000000,463874,3,0,3221
